index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)"
"(-1.1538461538461537, 1.0)",(0.018485866703319545-0.008498552358814075j),(-0.01039782096542096-0.005726824375755226j),(0.007171203660994937+0.0042020762480883215j),(-0.007726836300704364+0.0016300495306185618j),(0.02043391121115513-0.00919649407393881j),(0.020077017910009067-0.02279263104492524j),(-0.0025231706463342517+0.00896095644710929j),(0.006895499186211644-0.0034664633501853793j),(-0.010408131192193686+0.0027113810529938395j),(0.008373866432116251-0.012415389122122653j),(0.017096180639511425+0.00642466470826159j),(0.016225159626144858+0.009336723676580092j)
"(-1.0, 1.0)",(0.0021867458199447093-0.020393705984827475j),(-0.009817157137075627+0.00690462357677484j),(0.0069430101683103035-0.005082796532231791j),(-0.0014669227777926496+0.008387725540084984j),(0.0026025974574042624-0.027413661787799335j),(0.0026025974574042233-0.02741366178779939j),(-0.0014669227777926034+0.008387725540084998j),(0.0069430101683102645-0.005082796532231823j),(-0.00981715713707557+0.006904623576774882j),(0.0005853745847070195-0.016114304984123667j),(0.01758933882287637-0.0071599297790387005j),(0.017589338822876367-0.007159929779038702j)
"(-0.8461538461538458, 1.0)",(-0.016274505977285914-0.0126584043057461j),(0.0018446337038713861+0.01196956064896833j),(-0.0019974721299944502-0.008702474824466089j),(0.00799259607242989+0.004790458378796388j),(-0.026673241493161706-0.022793349685797038j),(-0.0069403904059752025-0.020933631615548575j),(-0.0023011865225937237+0.00803525777033111j),(0.007540429003756282-0.006176088257894494j),(-0.008472888223180151+0.010351188537259937j),(-0.007616695895682331-0.015527421320000723j),(0.00915330105798402-0.01740050073291674j),(0.005768105482162167-0.01829388267983473j)
"(-0.6923076923076921, 1.0)",(-0.019494972132274642+0.006801213994240439j),(0.01158919922626169+0.003764676378578403j),(-0.009144134219915402-0.0016347034952396678j),(0.008057488393539753-0.006637903016224631j),(-0.044047649357133525+0.004106284490502713j),(-0.0055304382820096105-0.01423251934962594j),(-0.004729446989480761+0.007503346695397107j),(0.00900072038448078-0.00650181588653698j),(-0.007183490328680006+0.01297524443564468j),(-0.01418098336012048-0.011778918475587001j),(-0.003299307912161921-0.019961233046809614j),(-0.009879292842146567-0.01653555083242696j)
"(-0.5384615384615383, 1.0)",(-0.0053371613132342415+0.01987011842343671j),(0.008671070774018979-0.008595330526345367j),(-0.005257782549386482+0.008141349447547767j),(-0.004740817924720379-0.011299361937894166j),(-0.0393594320710217+0.03156293125719129j),(0.0010705027308475713-0.010946824418171809j),(-0.00826337791683715+0.005399007780316699j),(0.011337987290778543-0.00547824384573039j),(-0.006651210673885765+0.014873039566103434j),(-0.018312682038857594-0.006641345789981252j),(-0.014133954995908162-0.015059023173528547j),(-0.01869601804282269-0.004352390489248709j)
"(-0.3846153846153846, 1.0)",(0.012824742930833665+0.01582714942583922j),(-0.0035270618300341544-0.011637743335472227j),(0.005819258686299158+0.008306789845720862j),(-0.016515780926153446+0.0032722839709192183j),(-0.02363034849620527+0.03732634735579725j),(0.008088620243415721-0.0062122162313830555j),(-0.011101604493984604+0.0002857710034897302j),(0.013913280273844454-0.0023026114984984387j),(-0.007402598127160867+0.016046832727919232j),(-0.020284059642536666-0.0017102888128652095j),(-0.019985979947417007-0.00600523707408881j),(-0.016366976149960754+0.009540262030089198j)
"(-0.23076923076923084, 1.0)",(0.020003774068419473-0.00034977081302239085j),(-0.011753542764050611-0.0024651997828654152j),(0.010330865029767104-0.002575071453981304j),(-0.018277105154623153+0.032719589513038064j),(-0.01410159190300716+0.019532877904493474j),(0.010245859531505397+0.0029646229463833507j),(-0.009972055420110976-0.0072847151792509385j),(0.015128907858039737+0.003464867862909805j),(-0.009708814697253036+0.016189793636319057j),(-0.020897794560927194+0.0019736932850954562j),(-0.02055472150558499+0.003355851378581834j),(-0.006180769526913442+0.01740501212499547j)
"(-0.07692307692307665, 1.0)",(0.012397283896895806-0.014995351786624103j),(-0.007786060758335694+0.008760337418915078j),(0.0008788182586673488-0.011178093000012646j),(0.0048642103861759505+0.056814142105249085j),(-0.01161603373102913-0.0031448050657159484j),(0.0033175912958739876+0.010764391704781983j),(-0.0026508728397911527-0.013195115245182328j),(0.012729387460879489+0.01089180477092689j),(-0.013401119322874225+0.01461985213887115j),(-0.020964670719176532+0.003902807336287295j),(-0.017598475920583827+0.01048894878178047j),(0.005198037175675435+0.016964352679040673j)
"(0.0769230769230771, 1.0)",(-0.0021598914320318345-0.01858300853886366j),(0.003317591295873994+0.010764391704781977j),(-0.011616033731029148-0.003144805065715941j),(0.004864210386176003+0.05681414210524905j),(0.0008788182586673677-0.011178093000012624j),(-0.007786060758335685+0.008760337418915059j),(0.008251439511342882-0.011759214960109288j),(0.0051980371756754256+0.01696435267904068j),(-0.017598475920583823+0.010488948781780501j),(-0.020964670719176532+0.0039028073362872818j),(-0.01340111932287426+0.014619852138871126j),(0.012729387460879473+0.010891804770926885j)
"(0.23076923076923084, 1.0)",(-0.013385811213835776-0.011703204483283268j),(0.010245859531505388+0.0029646229463833754j),(-0.014101591903007188+0.019532877904493443j),(-0.018277105154623174+0.03271958951303809j),(0.010330865029767084-0.0025750714539813234j),(-0.011753542764050618-0.0024651997828653966j),(0.014989627570372576-0.0014114750371995713j),(-0.0061807695269134235+0.017405012124995456j),(-0.020554721505584992+0.003355851378581883j),(-0.020897794560927208+0.0019736932850954376j),(-0.009708814697253088+0.016189793636319044j),(0.015128907858039711+0.0034648678629098425j)
"(0.384615384615385, 1.0)",(-0.01670257689846906-0.0011452966222663917j),(0.008088620243415712-0.006212216231383036j),(-0.023630348496205315+0.03732634735579727j),(-0.016515780926153457+0.0032722839709191797j),(0.005819258686299138+0.008306789845720837j),(-0.003527061830034135-0.011637743335472227j),(0.010660201755889326+0.01131697393737603j),(-0.01636697614996076+0.00954026203008915j),(-0.01998597994741701-0.006005237074088829j),(-0.020284059642536673-0.0017102888128652483j),(-0.0074025981271609136+0.0160468327279192j),(0.01391328027384443-0.0023026114984983897j)
"(0.5384615384615388, 1.0)",(-0.013974148550221666+0.007208038169157032j),(0.0010705027308475872-0.010946824418171798j),(-0.03935943207102174+0.03156293125719129j),(-0.004740817924720363-0.011299361937894168j),(-0.005257782549386484+0.008141349447547736j),(0.008671070774018996-0.008595330526345332j),(-0.0029856817018444476+0.015585397885160068j),(-0.018696018042822674-0.004352390489248736j),(-0.014133954995908134-0.015059023173528575j),(-0.01831268203885759-0.006641345789981292j),(-0.006651210673885829+0.014873039566103426j),(0.011337987290778553-0.005478243845730358j)
"(0.6923076923076925, 1.0)",(-0.009304764838649447+0.011655987670368394j),(-0.005530438282009584-0.014232519349625945j),(-0.04404764935713355+0.004106284490502662j),(0.008057488393539765-0.00663790301622464j),(-0.009144134219915372-0.0016347034952396658j),(0.011589199226261681+0.0037646763785784206j),(-0.01473727339989755+0.006365401180867755j),(-0.009879292842146498-0.01653555083242699j),(-0.0032993079121618673-0.019961233046809638j),(-0.014180983360120457-0.011778918475587057j),(-0.007183490328680074+0.012975244435644673j),(0.009000720384480795-0.006501815886536913j)
"(0.8461538461538463, 1.0)",(-0.005587157126120984+0.01340996667711092j),(-0.0069403904059751505-0.020933631615548585j),(-0.026673241493161682-0.022793349685797114j),(0.00799259607242989+0.004790458378796389j),(-0.0019974721299944073-0.008702474824466056j),(0.001844633703871377+0.011969560648968317j),(-0.013404444830764136-0.008972321965467406j),(0.005768105482162208-0.018293882679834707j),(0.00915330105798406-0.017400500732916727j),(-0.0076166958956822945-0.015527421320000763j),(-0.008472888223180217+0.010351188537259899j),(0.007540429003756287-0.006176088257894434j)
"(1.0, 1.0)",(-0.004065828645840256+0.014164076920937374j),(0.0026025974574042632-0.027413661787799373j),(0.0026025974574042246-0.027413661787799387j),(-0.0014669227777926223+0.00838772554008499j),(0.006943010168310263-0.0050827965322317896j),(-0.009817157137075606+0.006904623576774854j),(0.0005853745847070163-0.01611430498412366j),(0.017589338822876367-0.00715992977903867j),(0.017589338822876388-0.0071599297790386806j),(0.0005853745847070658-0.016114304984123674j),(-0.009817157137075636+0.006904623576774852j),(0.006943010168310292-0.005082796532231763j)
"(1.1538461538461542, 1.0)",(-0.005359285698623924+0.014603561369634295j),(0.02007701791000913-0.022792631044925158j),(0.020433911211155183-0.009196494073938797j),(-0.00772683630070436+0.001630049530618555j),(0.007171203660994918+0.004202076248088323j),(-0.010397820965420964-0.005726824375755235j),(0.014085730209543726-0.007710725571837154j),(0.016225159626144826+0.009336723676580132j),(0.017096180639511405+0.006424664708261673j),(0.008373866432116319-0.01241538912212261j),(-0.010408131192193708+0.0027113810529937814j),(0.006895499186211632-0.0034664633501852956j)
"(1.3076923076923084, 1.0)",(-0.009741643402561723+0.0136481492882503j),(0.03091347409332037-0.002625438845916423j),(0.014792906797694037+0.011910824459204421j),(-0.004165118424838163-0.006116481112270195j),(-0.0009587387949117183+0.007988091209827086j),(0.0006287308764490652-0.01170770718504031j),(0.013623116158683831+0.008287525014555945j),(0.0020926363068075006+0.01827408040734459j),(0.0072127086770881295+0.015958368766769388j),(0.01298340884007491-0.0049120397483079494j),(-0.009499835312774511-0.0017570081986021092j),(0.006956186559287264-0.0013596895376471196j)
"(1.4615384615384617, 1.0)",(-0.01580626631803117+0.008719862336715147j),(0.02169808588625429+0.0212084130618005j),(-0.0038086506124755796+0.01617840646786364j),(0.00381283982920427-0.005856458279604367j),(-0.00747116176528721+0.0022490361032880203j),(0.010690904239582273-0.004423291531418055j),(-0.0005490780330735441+0.015791389067501105j),(-0.01346259665474295+0.011995381630248056j),(-0.006502583235838567+0.015450062235205442j),(0.012263948935139076+0.003884420072422045j),(-0.006710831595759748-0.005572496048416051j),(0.006578716124795379+0.0012018079582151889j)
"(1.6153846153846159, 1.0)",(-0.019097080110828453-0.0016984673962926267j),(-0.0037632514116723087+0.028762868866258604j),(-0.014584345036808263+0.0030088308117020993j),(0.006535617310143887+0.0011697943111848295j),(-0.004912769476536994-0.0057716193295523155j),(0.008458777670669486+0.00765817223937948j),(-0.013958117586068644+0.007039566658903222j),(-0.017105764333968373-0.00434189024090131j),(-0.015228093147222238+0.005008760222367163j),(0.0062230080824251435+0.01018328419950563j),(-0.0023644636289800428-0.007571906058896271j),(0.005157585883926928+0.003913302842867742j)
"(1.7692307692307692, 1.0)",(-0.014035395982030009-0.014292775692995849j),(-0.02454402426422449+0.012281172580620102j),(-0.008014254782773157-0.010957031704578197j),(0.0014199011147534972+0.006177766829802539j),(0.003221456816184859-0.006633109617939501j),(-0.0032786758421567237+0.01076095357269435j),(-0.012659861378646097-0.008854135259043461j),(-0.005573424788409249-0.016330105189264345j),(-0.012946103061525306-0.008205726185990159j),(-0.002300156057352761+0.010852056853776429j),(0.0023601866262399325-0.00688063403071802j),(0.002290896639793328+0.0059760482177263746j)
"(1.9230769230769234, 1.0)",(0.00031257763992358686-0.020622545535573644j),(-0.022063576147003265-0.013515077234359992j),(0.0061758840502806655-0.010910664105351511j),(-0.004905248107243631+0.0035857001179995717j),(0.007178893721112715+0.0002734009298294323j),(-0.01097699530986958+0.0015687727009821488j),(0.0018907848957123424-0.015137073546655902j),(0.010590839185450755-0.013118231380160281j),(-0.0014403454961865148-0.014589093426873105j),(-0.008718596428414306+0.0055559576932349974j),(0.0057167577067741586-0.0035504310777938735j),(-0.001701032835993231+0.006192200794530945j)
"(2.0769230769230775, 1.0)",(0.016063948476584086-0.013505765048358065j),(0.00048259680659133724-0.024390199632659582j),(0.011644763663905924+0.0010885999272283234j),(-0.005034632945506876-0.002966839024836009j),(0.002576008729502593+0.006517227741228924j),(-0.005968209595937719-0.009156004346959633j),(0.014113551132674507-0.005238773811934958j),(0.016330562213633583+0.0021261795765453026j),(0.010362917899423852-0.009459612612445841j),(-0.009339036203537118-0.0024857024678333786j),(0.006185110015045697+0.0010902122691198069j),(-0.005368199312669714+0.0036696577954315216j)
"(2.230769230769231, 1.0)",(0.020710679071676123+0.004357367126717851j),(0.020341020420806724-0.010831730997796994j),(0.003533798042544289+0.010413699871568673j),(0.0006974104649034683-0.005593103560920285j),(-0.0048109050687017065+0.004867463910875734j),(0.005714598866951013-0.009132349002730899j),(0.010954940560209401+0.010027478651811526j),(0.006394516115758281+0.014758955986165676j),(0.013149993355995026+0.0027872141196126974j),(-0.003974867407933786-0.008145100074284293j),(0.0034611676136674053+0.0047908447240963365j),(-0.006528682467044864-0.0010722006583559589j)
"(2.384615384615385, 1.0)",(0.008607674367573388+0.01937293819670588j),(0.018161347081463126+0.012113803839136305j),(-0.007638756461029334+0.00706669467247233j),(0.0052291861670460274-0.0015349502542346303j),(-0.006251067705371661-0.0023847016828528246j),(0.010534749169667573+0.0013413759214275362j),(-0.003934315845517733+0.01410924974315614j),(-0.009303347190660486+0.012660718740777073j),(0.004973129765755257+0.011894568673080997j),(0.003543383220100446-0.007756918317372635j),(-0.001008646945333081+0.005513244558604582j),(-0.003780627509219217-0.0055837934320251996j)
"(2.5384615384615383, 1.0)",(-0.011184931416302162+0.017924824857184343j),(-0.0022216534777469077+0.020624332548637474j),(-0.009095685407177406-0.00390564186563997j),(0.0033856869288648025+0.004052513884746626j),(-0.00033305407280464973-0.006538457027989301j),(0.003139552505452776+0.009988605856880611j),(-0.014176475093509205+0.00277149782425997j),(-0.015249708908471837-0.0017525905073536862j),(-0.0068385087719154605+0.010320351792703223j),(0.007825955385258472-0.0018890904949201471j),(-0.0045585829627360725+0.002803448210063554j),(0.0017685370470351717-0.006640134543764495j)
"(2.6923076923076925, 1.0)",(-0.020978496093078523+0.0002592583774011382j),(-0.018476485185136327+0.007037799903296801j),(-0.00011947106902641139-0.009456418572672938j),(-0.0022923503147462194+0.004585403183829804j),(0.005727190225503177-0.002883505907470416j),(-0.007662374360528353+0.00692045953749316j),(-0.00866903660120121-0.01130287248121496j),(-0.005799300391199371-0.01383566933549319j),(-0.01190383276052349-0.00011005716477040468j),(0.0058854592275010605+0.00484739661280775j),(-0.00488720702917916-0.0015952114451840875j),(0.006388280193252725-0.002845747398951495j)
"(2.8461538461538467, 1.0)",(-0.01108276276428091-0.017574176654489838j),(-0.013914704738718352-0.012790981359715658j),(0.008241070070704886-0.003784687150712379j),(-0.004978417163346939-0.0002578075718322188j),(0.004852724966837922+0.003994367840061714j),(-0.009350879150747757-0.004033317012312631j),(0.006219679844202164-0.012595568488255183j),(0.009104237542161726-0.011499700260065688j),(-0.00603508834472651-0.009744286993812613j),(-0.00045019182912698713+0.007229464691497456j),(-0.001763480425820064-0.004640803517638035j),(0.006225413455126281+0.0034230263439434935j)
"(3.0, 1.0)",(0.009378483850473813-0.018268800090424652j),(0.005112684309760399-0.017381363007873612j),(0.006543047838429555+0.005769326322389423j),(-0.0017131247310703094-0.004542529373702225j),(-0.0016614655249384252+0.005937391154935722j),(-0.00020979176538177464-0.010044303445110016j),(0.013854296504001004+5.316161668548339e-05j),(0.014135234892977315+0.0024524280993859977j),(0.004939704030250374-0.009884956057009715j),(-0.0058895336236816235+0.003597683411197835j),(0.0025236009810666866-0.004101679692171856j),(0.0008658714192463991+0.0071501356784884765j)
"(-3.0, 1.1538461538461542)",(0.015686575334625488+0.006205640573914655j),(0.0015353480117421055-0.009448497988051167j),(-0.002009801384293863+0.005496748959942196j),(-0.0016133252792594924-0.004629929159140786j),(0.00617889783799483+0.00703594511971797j),(0.01050099049448418-0.015232631649068858j),(0.013311236862466002-0.007173869598899841j),(-0.00351549197315244+0.005712755715531015j),(0.004591351873384686-0.001449468820500353j),(-0.007095372282216411-0.0007105014409215827j),(0.009618995632985962-0.005981614290624864j),(0.011834563005824769+0.008176717752594672j)
"(-2.8461538461538463, 1.1538461538461542)",(0.012759958477866373-0.011366157909974542j),(-0.008008982701447386-0.005437564023462641j),(0.004274917158301869+0.004142552190059877j),(-0.0050245006110304176-0.00039553732699752016j),(0.009355390314221597-0.0028320730556463942j),(-0.009039958371053198-0.01701141327846028j),(0.0010785027694223584-0.015074073884917574j),(0.002334704557480602+0.006183207379294018j),(0.001836842234454352-0.00462707574811163j),(-0.005011179335731045+0.005561414770441689j),(0.00018754564185914668-0.011738369431021968j),(0.013207628587379299-0.006425712441285259j)
"(-2.6923076923076925, 1.1538461538461542)",(-0.0044069046848562105-0.016739232917690555j),(-0.00840930453417464+0.005012174514186011j),(0.005621741937989433-0.0022572883103920507j),(-0.0024519267985915064+0.004573948574047356j),(0.0013714023803952035-0.01014796123979851j),(-0.020098038193238552+1.163069482600912e-05j),(-0.011913127756816095-0.009184290090853222j),(0.006161658938370587+0.0020803734655741616j),(-0.0024126397131009965-0.004573921855973326j),(0.0014593704952082876+0.00774375364803522j),(-0.010050968389897403-0.006881863050185291j),(0.0010190697484118896-0.014966434951469373j)
