index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)"
"(-2.5384615384615383, 0.8461538461538463)",(-0.015119027376536242+0.005844895707893672j),(0.0012382955488043545+0.010890287130465021j),(0.006211124372876953-0.0057338606974524226j),(-0.005763669149346702+0.0035386950140399802j),(0.005407727623909727-0.004768238979606107j),(-0.010465038444858509+0.005387885650365465j),(0.007456908308245117+0.017270792861196784j),(-0.0003808094929573473+0.016150019951586398j),(-0.007220662376229477-0.00563338542351172j),(0.004993090801739389+0.004384804465569116j),(-0.005090445473924003-0.005258912136200108j),(0.00904388769840046+0.0029502473574383363j),(-0.006354782720795223+0.010154042083615832j),(-0.013181708250848164+0.0024934536930547807j)
"(-2.3846153846153846, 0.8461538461538463)",(-0.001362281096174912+0.016444597614022758j),(0.010618812428896575+0.003439079971614427j),(-0.002799931429000946-0.008188741630951691j),(0.0009427729202121839+0.0069010595115410545j),(-0.002266688014846138-0.007102682758465268j),(0.0007237542709316898+0.012309022334159741j),(0.019745284750024312+0.001087516229926963j),(0.013639981848154268+0.008979500535067473j),(-0.008827149560291781+0.002214023256467566j),(0.0067433701509663916-0.0010077105250989916j),(-0.0076285755418995385+0.0007609307416552814j),(0.00793994677631387-0.0059671910483742804j),(0.0055268162965057075+0.011065503453961737j),(-0.004133505437059074+0.013080278389519664j)
"(-2.230769230769231, 0.8461538461538463)",(0.014436257693927413+0.008601344799401719j),(0.00767336650396243-0.00839507416187023j),(-0.008837254140459954-0.0007656243619958847j),(0.00690876293666825+0.0019778256264967073j),(-0.007686554630958397-0.0008046222675198653j),(0.012154207444800728+0.004549001326702956j),(0.010496272417902673-0.01803505698251793j),(0.0151062274905694-0.006466165077665082j),(-0.00396297013186202+0.008111002084586047j),(0.0038945557802953436-0.0058496980370689395j),(-0.0045234348465825035+0.006671723608520473j),(-0.000159464178888071-0.010390488647916418j),(0.012724995965052164+0.0012380820432996485j),(0.009717948675564126+0.010124737196849982j)
"(-2.0769230769230766, 0.8461538461538463)",(0.014365225218449507-0.009313405179446083j),(-0.004536850319153404-0.010672065090940215j),(-0.004381749008518815+0.007979705267138482j),(0.004747216971449332-0.005715651505251136j),(-0.0039700666030568965+0.00698442245948793j),(0.009615010890060298-0.00981211327164924j),(-0.011727662877023435-0.018739239557573263j),(0.00345912927903464-0.01605633282897319j),(0.0032375323846985495+0.008338145030165302j),(-0.0015091540633362874-0.007125673537599245j),(0.0021114867497258115+0.008243143953242668j),(-0.008775698277523314-0.006456918928978434j),(0.008220377661009705-0.01036379144872128j),(0.013890103980579008-0.0036563687689659496j)
"(-1.923076923076923, 0.8461538461538463)",(-0.0019648148401477683-0.017337017987447193j),(-0.011826569814202971-0.00032540365318619083j),(0.005685108651100728+0.007430988329683649j),(-0.003444702437038699-0.006886940834087372j),(0.005018243955064522+0.006709572994539303j),(-0.00540534371473365-0.013613394806011305j),(-0.02346886235416294+0.0013596114277085005j),(-0.01047651798468552-0.012440705415014568j),(0.008053407801188163+0.003704196826172617j),(-0.0062259126438020465-0.004359049454891182j),(0.007888463830107505+0.0043760368731311j),(-0.011051310757598161+0.0029813555658630194j),(-0.004198239781977154-0.013039418545138357j),(0.003764263718402093-0.014215644991577436j)
"(-1.7692307692307692, 0.8461538461538463)",(-0.016683319874270592-0.006169677179817221j),(-0.005344046560942415+0.010831756745350064j),(0.00936047208819804-0.002267928735292597j),(-0.007992624117415413+0.00040277815223271164j),(0.008537945349785957-0.002012577425586052j),(-0.015748274213366217-0.0006371058957456385j),(-0.011278148061142452+0.022390495510891943j),(-0.015897824181371686-0.0002259155182457867j),(0.008486471658839086-0.002358272493581154j),(-0.007961696255049286+0.0007104002299793353j),(0.009257907162144183-0.0025572180131405945j),(-0.005087272825129004+0.010921871372128415j),(-0.01358512907347478-0.0041206984116686895j),(-0.01065175536916721-0.01064560037347242j)
"(-1.6153846153846154, 0.8461538461538463)",(-0.013344542569791368+0.012284505097695766j),(0.007759362753025292+0.009593813407573901j),(0.0017526607646615863-0.009776285230776319j),(-0.002958972144733115+0.007801744460115655j),(0.0016311588862463061-0.00908118684533514j),(-0.007627348476210938+0.015379073548759352j),(0.013915331253868263+0.022841739767973143j),(-0.01099087172081963+0.010618542164320583j),(0.005526341700442545-0.006859491414835685j),(-0.006320904616250135+0.005655883952682344j),(0.005525177207343685-0.0086557899644059j),(0.005010206325068568+0.011673840073879218j),(-0.011712640252914904+0.00891555129748457j),(-0.014951227038991445+0.0037850397438765828j)
"(-1.4615384615384615, 0.8461538461538463)",(0.004847761316212624+0.017850969919345604j),(0.012234241640590884-0.0030697109962412204j),(-0.008515697822949324-0.005728474012300416j),(0.006241513319303034+0.006108581269101598j),(-0.008137571257959162-0.00538878518789278j),(0.012060636786618267+0.014694294614144192j),(0.028336782457599775+0.0016062781910007j),(-0.0017438208468822333+0.014291182763774796j),(0.0013461316766666504-0.008811039620645564j),(-0.0023971569169274004+0.00876409722636826j),(-0.0012799705682192046-0.010946415617534335j),(0.012559474927483284+0.004703183077359992j),(3.719669284750367e-05+0.015265650674716696j),(-0.004712794248604196+0.015072716751995898j)
"(-1.3076923076923075, 0.8461538461538463)",(0.01840394324030835+0.0041385222961071964j),(0.0024443338156429372-0.012668759939143103j),(-0.00898190415032308+0.005684855991069387j),(0.008511104101696717-0.0034487768969711096j),(-0.00868840244892898+0.005713109324429684j),(0.02084449978569805-0.005487542851972758j),(0.019712857311105763-0.022075686992866578j),(0.005447440016122889+0.012145596544529349j),(-0.0024104045115636067-0.008857168547916884j),(0.0022496794694213253+0.009562886949568616j),(-0.008050802052731783-0.008714819754686912j),(0.012994520664001082-0.005645013128970099j),(0.01239066340947603+0.009848609648629027j),(0.010429458195472467+0.01234721132761399j)
"(-1.1538461538461537, 0.8461538461538463)",(0.012629161230325314-0.014504049542721038j),(-0.010673216049879431-0.007776585653548944j),(0.0016547394949234214+0.010914189713043865j),(0.0002419676398141993-0.00970868129051638j),(0.002024323316579362+0.010996259224312735j),(0.004737961690973884-0.024857774309591463j),(-0.001971048101023937-0.02954227688903737j),(0.008619033009730222+0.008690231466565343j),(-0.005142573820639224-0.008181975577184343j),(0.006430448147651074+0.00856110160852193j),(-0.012373600659380197-0.0032605465304002493j),(0.006334705912426842-0.01355712228140714j),(0.016084486989526525-0.0031849442694544838j),(0.01641259163989732-0.001931256625703367j)
"(-1.0, 0.8461538461538463)",(-0.006693831940515679-0.018417420153410486j),(-0.011874910962277324+0.006469828203095297j),(0.011105313386118594+0.002985335023074923j),(-0.009389692442754977-0.004341506558972242j),(0.011904214304898564+0.002535028694325616j),(-0.024371655239814088-0.01950286736772758j),(-0.01750306092218068-0.020819738023820145j),(0.009165038950043988+0.00700897052624991j),(-0.0068983641412919865-0.007787860830281002j),(0.009637235911149518+0.006692556638812598j),(-0.013405832612680834+0.0032853021815205615j),(-0.0036997209762451096-0.015344400504633876j),(0.0087537506837814-0.014523376932657294j),(0.007911896671526216-0.014900987069668588j)
"(-0.8461538461538458, 0.8461538461538463)",(-0.019660039125866863-0.0033726748525143278j),(0.0007295300646417621+0.013833241204184287j),(0.007510662591449898-0.009389317943595198j),(-0.008274253426430084+0.007434366868109126j),(0.007463554393255663-0.01122213850015342j),(-0.03845071552029896+0.01229496816168609j),(-0.018619860596516307-0.010892269816256569j),(0.008418039492455474+0.007848529939780078j),(-0.007774791727013509-0.008325920939149939j),(0.011917636249616809+0.004879131895896041j),(-0.011721401524045837+0.009128699855727935j),(-0.012513764635473242-0.010910456589750685j),(-0.004345179561811515-0.01694059963264748j),(-0.00751686067128522-0.01545195582135639j)
"(-0.6923076923076921, 0.8461538461538463)",(-0.013119373859674377+0.01545404794590356j),(0.013079480318625773+0.005504684151287459j),(-0.005892174131500311-0.011168659160803902j),(0.0039249685951666105+0.011463172226914509j),(-0.009163395021868095-0.012247902477829089j),(-0.0236953802868304+0.04570035202443886j),(-0.01192988525660378-0.010504671313931032j),(0.005934392145887472+0.010596762578292248j),(-0.007492966752599025-0.010082926702190088j),(0.013553221944250715+0.003852868226332313j),(-0.008605181458730776+0.013388353241464274j),(-0.017150522899903903-0.002826004480119024j),(-0.01510806959890816-0.009716106947309077j),(-0.017071383878890244-0.0035732057377435207j)
"(-0.5384615384615383, 0.8461538461538463)",(0.006346265463027102+0.01954660357456024j),(0.010970180556283784-0.00952930726420279j),(-0.013294978241980325+0.0010245900126162847j),(0.013422229029104471+0.000895296659129426j),(-0.01608792586006391+0.007893838203028535j),(0.011497966934069683+0.05238711874317422j),(-0.0020122708651603475-0.014571551023512836j),(0.0003160426334837355+0.013145887611748j),(-0.0052911849147237984-0.01274754986015585j),(0.014720863886949705+0.004153652877026088j),(-0.005368458691315251+0.01604474494287422j),(-0.017158059451148813+0.005686197425478977j),(-0.018199534509877765+0.0022804882832245248j),(-0.013801031887361355+0.010951012349776398j)
"(0.5384615384615388, 0.8461538461538463)",(-0.0007549095890558299+0.01848850556453049j),(-0.002012270865160344-0.014571551023512836j),(0.011497966934069645+0.05238711874317421j),(-0.016087925860063874+0.007893838203028521j),(0.013422229029104477+0.0008952966591294602j),(-0.013294978241980332+0.0010245900126162437j),(0.010970180556283803-0.009529307264202766j),(0.005738233469483271+0.015120478834556297j),(-0.013801031887361348+0.0109510123497764j),(-0.018199534509877775+0.002280488283224488j),(-0.017158059451148816+0.005686197425478916j),(-0.005368458691315265+0.01604474494287422j),(0.014720863886949698+0.004153652877026128j),(-0.005291184914723742-0.012747549860155884j)
"(0.6923076923076925, 0.8461538461538463)",(0.007523673706097908+0.015974429494430467j),(-0.01192988525660377-0.01050467131393106j),(-0.023695380286830447+0.04570035202443879j),(-0.009163395021868066-0.01224790247782907j),(0.003924968595166591+0.011463172226914526j),(-0.005892174131500274-0.011168659160803927j),(0.013079480318625743+0.005504684151287487j),(-0.009758285024426591+0.012695416341341307j),(-0.017071383878890244-0.0035732057377435285j),(-0.01510806959890813-0.009716106947309122j),(-0.017150522899903875-0.0028260044801190812j),(-0.008605181458730802+0.013388353241464269j),(0.013553221944250696+0.003852868226332369j),(-0.007492966752598972-0.010082926702190116j)
"(0.8461538461538463, 0.8461538461538463)",(0.011696689297916417+0.012551993605700182j),(-0.018619860596516293-0.010892269816256614j),(-0.03845071552029896+0.012294968161686008j),(0.0074635543932556545-0.011222138500153394j),(-0.008274253426430114+0.007434366868109117j),(0.007510662591449929-0.009389317943595174j),(0.000729530064641731+0.013833241204184285j),(-0.015685251384938703-0.0019152529891482983j),(-0.007516860671285214-0.015451955821356394j),(-0.004345179561811475-0.016940599632647498j),(-0.012513764635473178-0.010910456589750737j),(-0.011721401524045862+0.00912869985572791j),(0.01191763624961679+0.004879131895896102j),(-0.007774791727013447-0.008325920939149987j)
"(1.0, 0.8461538461538463)",(0.013102295098895576+0.011272340773742496j),(-0.01750306092218063-0.02081973802382015j),(-0.02437165523981412-0.01950286736772755j),(0.011904214304898528+0.0025350286943255826j),(-0.009389692442755004-0.004341506558972245j),(0.011105313386118603+0.002985335023074923j),(-0.011874910962277314+0.006469828203095305j),(-0.006014602927741244-0.014349758282524439j),(0.00791189667152617-0.014900987069668617j),(0.008753750683781435-0.014523376932657282j),(-0.003699720976245082-0.015344400504633874j),(-0.013405832612680843+0.003285302181520539j),(0.0096372359111495+0.006692556638812648j),(-0.006898364141291939-0.007787860830281037j)
"(1.1538461538461542, 0.8461538461538463)",(0.012288487963945962+0.013217849781408834j),(-0.0019710481010238277-0.029542276889037367j),(0.004737961690973943-0.024857774309591428j),(0.0020243233165793528+0.010996259224312719j),(0.00024196763981422831-0.009708681290516403j),(0.0016547394949233967+0.01091418971304387j),(-0.010673216049879421-0.007776585653548955j),(0.00947818779032708-0.012008331756651384j),(0.01641259163989732-0.0019312566257033436j),(0.01608448698952654-0.003184944269454413j),(0.006334705912426844-0.013557122281407125j),(-0.012373600659380174-0.0032605465304002897j),(0.006430448147651023+0.008561101608521983j),(-0.005142573820639167-0.008181975577184348j)
"(1.3076923076923084, 0.8461538461538463)",(0.007763861603037726+0.017476484713969818j),(0.019712857311105877-0.022075686992866453j),(0.020844499785698058-0.00548754285197265j),(-0.008688402448928987+0.005713109324429618j),(0.008511104101696754-0.003448776896971062j),(-0.008981904150323133+0.005684855991069324j),(0.0024443338156429966-0.012668759939143083j),(0.014803572646455473+0.002587034329837348j),(0.01042945819547243+0.012347211327614023j),(0.01239066340947596+0.009848609648629098j),(0.012994520664001124-0.005645013128970021j),(-0.00805080205273173-0.00871481975468695j),(0.002249679469421251+0.009562886949568626j),(-0.002410404511563538-0.008857168547916893j)
"(1.4615384615384617, 0.8461538461538463)",(-0.002030825492972169+0.02002481820835447j),(0.028336782457599758+0.001606278191000758j),(0.012060636786618256+0.014694294614144187j),(-0.008137571257959145-0.005388785187892758j),(0.006241513319303023+0.00610858126910163j),(-0.008515697822949338-0.005728474012300418j),(0.01223424164059088-0.00306971099624123j),(0.004547800585294273+0.01403639324465681j),(-0.004712794248604208+0.015072716751995894j),(3.7196692847452954e-05+0.015265650674716707j),(0.012559474927483254+0.00470318307736003j),(-0.0012799705682191643-0.010946415617534342j),(-0.0023971569169274694+0.008764097226368254j),(0.001346131676666701-0.008811039620645543j)
"(1.6153846153846159, 0.8461538461538463)",(-0.014452714359602811+0.015034582246294368j),(0.013915331253868174+0.022841739767973195j),(-0.007627348476210975+0.01537907354875932j),(0.001631158886246317-0.00908118684533511j),(-0.0029589721447331424+0.007801744460115662j),(0.0017526607646616032-0.009776285230776336j),(0.007759362753025292+0.009593813407573905j),(-0.010171209399845805+0.010310528710698699j),(-0.014951227038991448+0.003785039743876573j),(-0.011712640252914939+0.008915551297484534j),(0.0050102063250685005+0.011673840073879236j),(0.005525177207343721-0.008655789964405854j),(-0.0063209046162501815+0.0056558839526823085j),(0.0055263417004425925-0.006859491414835637j)
"(1.7692307692307692, 0.8461538461538463)",(-0.02125918098249446+0.0007042853977892423j),(-0.011278148061142463+0.02239049551089194j),(-0.015748274213366206-0.0006371058957456306j),(0.00853794534978594-0.0020125774255860544j),(-0.007992624117415442+0.0004027781522327165j),(0.009360472088198058-0.002267928735292605j),(-0.005344046560942397+0.01083175674535007j),(-0.013555188212601673-0.004283598015864705j),(-0.010651755369167236-0.010645600373472399j),(-0.013585129073474776-0.00412069841166873j),(-0.0050872728251290305+0.010921871372128375j),(0.00925790716214417-0.00255721801314059j),(-0.007961696255049305+0.0007104002299792969j),(0.0084864716588391-0.002358272493581114j)
"(1.9230769230769234, 0.8461538461538463)",(-0.014652947052241724-0.015627005270632464j),(-0.02346886235416294+0.0013596114277084406j),(-0.005405343714733608-0.013613394806011314j),(0.005018243955064494+0.006709572994539297j),(-0.003444702437038701-0.0068869408340873906j),(0.005685108651100709+0.0074309883296836705j),(-0.011826569814202981-0.000325403653186189j),(-0.002236831847908863-0.013774650837669601j),(0.0037642637184021354-0.01421564499157743j),(-0.004198239781977101-0.013039418545138378j),(-0.011051310757598166+0.002981355565862938j),(0.007888463830107488+0.0043760368731311314j),(-0.006225912643802019-0.004359049454891221j),(0.008053407801188146+0.003704196826172679j)
"(2.0769230769230775, 0.8461538461538463)",(0.003312248467518881-0.02111628424102352j),(-0.011727662877023332-0.018739239557573322j),(0.009615010890060342-0.009812113271649174j),(-0.0039700666030569355+0.006984422459487903j),(0.004747216971449384-0.005715651505251118j),(-0.00438174900851887+0.007979705267138456j),(-0.004536850319153332-0.010672065090940236j),(0.011124955639034963-0.007998420565634335j),(0.013890103980579025-0.0036563687689658932j),(0.008220377661009783-0.010363791448721238j),(-0.008775698277523237-0.006456918928978504j),(0.0021114867497257846+0.008243143953242675j),(-0.0015091540633362258-0.007125673537599265j),(0.003237532384698479+0.008338145030165329j)
"(2.230769230769231, 0.8461538461538463)",(0.018959641994022978-0.009456460856346419j),(0.01049627241790267-0.018035056982517932j),(0.012154207444800724+0.004549001326702943j),(-0.007686554630958382-0.000804622267519854j),(0.006908762936668263+0.0019778256264967272j),(-0.008837254140459968-0.0007656243619958817j),(0.007673366503962401-0.008395074161870242j),(0.01187846986840509+0.00632345740977551j),(0.00971794867556414+0.01012473719684998j),(0.01272499596505217+0.0012380820432996778j),(-0.0001594641788880191-0.010390488647916406j),(-0.0045234348465825235+0.006671723608520448j),(0.0038945557802953735-0.00584969803706892j),(-0.003962970131862062+0.00811100208458603j)
"(2.384615384615385, 0.8461538461538463)",(0.018108504191728332+0.010448739753520724j),(0.01974528475002432+0.0010875162299270207j),(0.0007237542709316591+0.012309022334159737j),(-0.0022666880148461354-0.00710268275846527j),(0.0009427729202121649+0.006901059511541065j),(-0.002799931429000935-0.008188741630951695j),(0.01061881242889657+0.003439079971614413j),(-0.0004558853453580922+0.013212407904664398j),(-0.00413350543705911+0.013080278389519653j),(0.005526816296505645+0.01106550345396178j),(0.00793994677631388-0.005967191048374239j),(-0.007628575541899553+0.0007609307416552701j),(0.006743370150966387-0.00100771052509894j),(-0.008827149560291795+0.0022140232564675072j)
"(2.5384615384615383, 0.8461538461538463)",(0.0007277828126183942+0.020555097729567123j),(0.0074569083082451195+0.017270792861196788j),(-0.010465038444858497+0.005387885650365466j),(0.005407727623909714-0.0047682389796060995j),(-0.0057636691493467155+0.003538695014039995j),(0.0062111243728769595-0.005733860697452428j),(0.0012382955488043613+0.010890287130465023j),(-0.011878730504990715+0.0052630393649993265j),(-0.013181708250848164+0.0024934536930548085j),(-0.006354782720795255+0.010154042083615833j),(0.00904388769840045+0.0029502473574383368j),(-0.005090445473924003-0.005258912136200106j),(0.0049930908017393645+0.0043848044655691466j),(-0.007220662376229445-0.005633385423511756j)
"(2.6923076923076925, 0.8461538461538463)",(-0.01696400081597851+0.010957264293986246j),(-0.011677185489955427+0.013643674362938748j),(-0.008780599954477105-0.007081628784118801j),(0.006338834171388216+0.0029380550689922136j),(-0.00541010202420153-0.003741891036793164j),(0.007582949730041447+0.003288847030245243j),(-0.00924269098996485+0.005526195470769277j),(-0.009728806351287034-0.008276812297435368j),(-0.008192168367329425-0.010256423454317463j),(-0.01161013107428376-0.0002476742862792028j),(0.002519142176534515+0.00877539060991093j),(0.001078883342373384-0.006928274174181869j),(-0.00031357994585950555+0.006492209222442375j),(0.0002875550938747581-0.009193636454175456j)
"(2.8461538461538467, 0.8461538461538463)",(-0.017605384005422428-0.009070956687578274j),(-0.01662811810123924-0.004393061561839864j),(0.002810372395014892-0.010476234765563043j),(-0.0001326195853295601+0.006781788249036255j),(0.0012090704176984871-0.00629217496481176j),(5.628472399421414e-05+0.008089560278058789j),(-0.008695285365075812-0.006037950447447801j),(0.0032124406572556067-0.012144724204839103j),(0.005183138724159992-0.011759069652780438j),(-0.0054739884526087135-0.009851134399680498j),(-0.005727115579757818+0.006654024761780728j),(0.005999426578000948-0.003068770711405063j),(-0.00526780075266633+0.003591856879623931j),(0.007742794182250783-0.005006421515344113j)
"(3.0, 0.8461538461538463)",(-0.0006266096226414169-0.019398836074216854j),(-0.0030667906522554417-0.016231236776494573j),(0.010334607011287522-0.001609508813604861j),(-0.006087918224169351+0.0025395460123037806j),(0.006090848938624533-0.0013977499139841412j),(-0.007225625660043202+0.0032547003858744887j),(0.0018905406115574306-0.010238701627992315j),(0.012147557866510944-0.002280388045436269j),(0.012563540361236013-0.0007765677161785949j),(0.005661320911300409-0.009370959245339764j),(-0.008371824459306156-0.0012041793891565354j),(0.00573585070235608+0.003047106280720335j),(-0.005892542436266072-0.0021377784200699666j),(0.008448953893065261+0.003706371339338916j)
"(-3.0, 1.0)",(0.015046527328394227+0.0018915273250622627j),(0.003289527492086114-0.009527026867299702j),(-0.007105182194750964+0.0027628909229140725j),(0.005940348756187012-0.0014571836299612142j),(-0.006212158876927504+0.002696707525767737j),(0.011004761341931697-0.000700152489021044j),(0.0014162365507767584-0.016669098840026653j),(0.006920011035571573-0.012924159351966282j),(0.004505824018436832+0.0074208433118091j),(-0.003213151192690127-0.005220898541640841j),(0.0027715085631690446+0.005967335815012331j),(-0.006486314917650103-0.005713710236443883j),(0.009522438330398503-0.005722790055517245j),(0.011966892380483306+0.003908830529449054j)
"(-2.8461538461538463, 1.0)",(0.008429077149233594-0.012888660609271206j),(-0.007396111242210212-0.007069327697491156j),(-0.0003695412752752992+0.007759709404967861j),(0.0010848591833862245-0.0061699134278348795j),(-3.1116576216922394e-05+0.006975113653365583j),(0.004039273939759667-0.010737636242765582j),(-0.014832328136415699-0.009078376381946774j),(-0.007632015263208475-0.012717820379046459j),(0.008633271542035564+0.0006205880750155752j),(-0.006211488201856915-0.0006405884290971602j),(0.006696270098131127+0.0013569735272833073j),(-0.008670620883751349+0.002302001933828262j),(-3.788253615907349e-05-0.011428557200025077j),(0.009268573480110403-0.008885687524885385j)
"(-2.6923076923076925, 1.0)",(-0.007969721881833692-0.013461235666187121j),(-0.009661597693503724+0.0038202942411724315j),(0.007076769180364404+0.0035605838685656165j),(-0.005343661842893424-0.0035655279985488614j),(0.006577583483704571+0.0029225454194935618j),(-0.008476829899248016-0.008457017573874844j),(-0.015448331965448241+0.009465016767055625j),(-0.014970493914759832-0.00022975234797795402j),(0.005643575696861381-0.006510658851582474j),(-0.004491437965746537+0.004526665424731699j),(0.005362898179333329-0.0046752217962102655j),(-0.0031426606580981496+0.008780714051160024j),(-0.010068059078032788-0.006090387158148164j),(-0.0034663547899200266-0.012633907438588249j)
"(-2.5384615384615383, 1.0)",(-0.015851283436225307+0.0011780785587570135j),(-0.0005921300812803305+0.010537318650798617j),(0.006256234502889057-0.005120981288115293j),(-0.0055593224784948915+0.0035503412023176082j),(0.005499155774930214-0.005015621007249077j),(-0.01173740920186923+0.004428297098942793j),(0.0012990093793891191+0.01887356155239105j),(-0.008406874681596158+0.012503353670822354j),(-0.0015735606919815277-0.008418258574842075j),(0.0005418248992349452+0.006510012873410594j),(-0.0003098600554364887-0.007424473554241495j),(0.0055494014510607155+0.007970748648946173j),(-0.010817195641768284+0.005478593143810932j),(-0.013003876908081259-0.003115874413661048j)
"(-2.3846153846153846, 1.0)",(-0.006140217550916549+0.014941942508976246j),(0.009461807482233579+0.005049397699400108j),(-0.002179564462650154-0.007965151528686659j),(0.0010447601048469961+0.00670232805578477j),(-0.0024761814487810918-0.007307146855353446j),(-0.0008813569161988394+0.013172320412225151j),(0.018048186108675552+0.008140228172473837j),(0.005556189092568262+0.014038328487970155j),(-0.007369899716245857-0.004237451461297871j),(0.005329551510738251+0.004089661043874447j),(-0.006162446524943881-0.004759469517415599j),(0.01012828495497235+0.0002866119785695161j),(-0.0012608963907856895+0.012441560279789349j),(-0.00925974739563156+0.010033167930206803j)
"(-2.230769230769231, 1.0)",(0.010736499665110798+0.012425339442803067j),(0.008712617485405715-0.00655370545880393j),(-0.008345247267719963-0.0012775862395128443j),(0.006754742191442739+0.0017871439497660555j),(-0.007990962793938006-0.0006837937714785567j),(0.012279021066756402+0.006656196147364802j),(0.016652411469730143-0.01240092212836202j),(0.014550748068773562+0.003816631009832717j),(-0.008052851436319383+0.002501264993332089j),(0.006869620298976773-0.0009902998926210875j),(-0.008044629525688235+0.0015198710394732622j),(0.006695015352003521-0.008204154180362265j),(0.010002692625147733+0.008156824227606552j),(0.0042167456443593316+0.013290835363133096j)
"(-2.0769230769230766, 1.0)",(0.016218607853750993-0.003961416326761993j),(-0.0022830978073724137-0.010848856735644051j),(-0.004670297346707836+0.007268528526179874j),(0.004485814285381066-0.005645484816290419j),(-0.00398575486460971+0.007353929022661709j),(0.011920742591469904-0.008892851146857715j),(-0.002486572543229746-0.021661797087007717j),(0.011917248634670077-0.008902866669485351j),(-0.003978348692300055+0.007359210580875577j),(0.004479474528117196-0.0056503073322291845j),(-0.004663185356583416+0.007272237272483897j),(-0.0022900504068698005-0.010846511894503509j),(0.012778749211484345-0.003794835371139461j),(0.013899105501024196+0.003110241243863329j)
"(-1.923076923076923, 1.0)",(0.004017468038838197-0.016493225578664616j),(-0.010974706893973011-0.002594827855460944j),(0.004852534348655589+0.007402125631562139j),(-0.003491150668063312-0.006589547311076483j),(0.005395945816404308+0.006898366541298509j),(-0.003223827052766-0.01563344436007937j),(-0.020757314321063237-0.009675792039265498j),(0.001174756398333464-0.014519687979395707j),(0.0018187818730699312+0.00811360163308293j),(-0.0003102335569343612-0.007532670144674906j),(0.0019012283090987766+0.00894927845673299j),(-0.010228300665701706-0.0055222224053651965j),(0.004413866158446191-0.013048639889374308j),(0.0100003736873182-0.01056718253136951j)
"(-1.7692307692307692, 1.0)",(-0.012934541147758863-0.011428490506529429j),(-0.007163225342746465+0.008963995717980233j),(0.008961172601249448-0.0014518390248015208j),(-0.00770883889457457+0.0005855027441634073j),(0.008916261713745847-0.0023216840409138167j),(-0.016804106092060147-0.004123676676061527j),(-0.020446078033440625+0.012569960666810192j),(-0.009124050746256262-0.010741111574380211j),(0.006336106664793156+0.005362189425411288j),(-0.005119613945433091-0.006068365591579298j),(0.007910213733376385+0.005655119962581902j),(-0.011487447148485229+0.004123339139116753j),(-0.008166063857123235-0.01166485229647731j),(-0.00387044672681689-0.01434689326862333j)
"(-1.6153846153846154, 1.0)",(-0.01645187591391081+0.006102747073190922j),(0.005097646656267311+0.010506393455103525j),(0.002390572723593396-0.009011266414620857j),(-0.002639652619707484+0.0075917695814571836j),(0.0014827795138459754-0.00963621049765632j),(-0.01215200116531486+0.01459481133256465j),(-0.0019152110442398197+0.02491296573783727j),(-0.013265796045998694-0.0021904943831980825j),(0.008276332314968242+0.0011132948478202378j),(-0.008123528909822124-0.0022380259926950466j),(0.01033848448815559-0.0007930121165837218j),(-0.005208255736665941+0.011724291630014153j),(-0.014705183329553641-0.0006563153738878834j),(-0.01449722768825595-0.0044741830509464385j)
"(-1.4615384615384615, 1.0)",(-0.002577982926635134+0.017646570334772585j),(0.011886089190811348-4.193569654827595e-05j),(-0.0074580696835184574-0.0060256947066100516j),(0.0061697197531510135+0.005676759328692199j),(-0.008817876531127814-0.005502082206046214j),(0.008394954112476824+0.019444239250793374j),(0.018478153615250084+0.01777584262588872j),(-0.011480712658420935+0.005314509237658144j),(0.008002854445508741-0.0028685568431496113j),(-0.008694382732053866+0.00237577309590836j),(0.008300228248690839-0.007351427658607092j),(0.004684540834802465+0.012653857983012613j),(-0.01008045655014493+0.011392357681179948j),(-0.011907458322113682+0.009892552390248105j)
"(-1.3076923076923075, 1.0)",(0.014365611031014441+0.011036582956059355j),(0.005247573189100483-0.01090106268645784j),(-0.008802574213142551+0.004478199651067428j),(0.008018682403035406-0.0035755449809529776j),(-0.009165207827013853+0.006417369310599648j),(0.02400069297946771+0.0020815852650255024j),(0.025588586360125568-0.0007533368660927705j),(-0.007371172368388951+0.009211835403780878j),(0.00660640384023616-0.005800012509483067j),(-0.007241471306099862+0.006471079275561632j),(0.0029661048736193047-0.011503722884899169j),(0.01256367597206167+0.00659855988040832j),(0.0021748025616316422+0.015556298641750961j),(0.0015336101406950822+0.01570456355826355j)
"(-1.1538461538461537, 1.0)",(0.01697641967866429-0.0070621555496519625j),(-0.007599595973239095-0.009686920819734891j),(0.0005049916809644617+0.010178067244753114j),(-0.00013043739976061988-0.00923700866016215j),(0.00258274001383499+0.011930148861377481j),(0.016377058386997784-0.022743613772064658j),(0.0186250793888004-0.01572867172561738j),(-0.004070522886774317+0.0102677762149995j),(0.005109796749287548-0.007715909576937188j),(-0.004668087937012932+0.009434218922120836j),(-0.0035263504702342185-0.012241365654407725j),(0.014602300891695789-0.0030226489546940653j),(0.013365303628651265+0.009147123680386622j),(0.013944490091357026+0.007964801940059133j)
