index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)"
"(1.3076923076923084, -1.6153846153846154)",(0.011366921124949298+0.00639347100862903j),(-0.008455625054680704-0.0008404488436023584j),(0.00793445765619738-0.003939153825600589j),(-0.001607909685460826+0.009700112851060708j),(-0.010566658209052171-0.002873039504570886j),(-0.0028555689712456106-0.011486390705281312j),(0.0019143038581978902-0.012057352283229246j),(-0.0014332682109318732-0.011862054462685418j),(-0.00973971358586038-0.005405350255840112j),(-0.004913730620993485+0.008752719585501077j),(0.00900312793276465-0.00023734802979822977j),(-0.007053670745897459-0.004724875562224194j),(0.004925334119863518+0.007734941588993409j),(0.0005411715087952478-0.01231975532066057j),(-0.01825381925490029+0.0008107131118179753j),(-0.01879038819828235+0.0037251720522629766j),(-0.004517665900896545-0.01249683332870637j)
"(1.4615384615384617, -1.6153846153846154)",(0.009305957567022096+0.009351237238531809j),(-0.007780441744740784-0.002957186536369195j),(0.008427101930032516-0.0012034572238900955j),(-0.005113517805072381+0.007918502324351743j),(-0.007504626637702013-0.007433647378159924j),(0.0042966189003354385-0.010693181599601509j),(0.009325649726190323-0.0075464327605180015j),(0.007717493339895883-0.008960449009707898j),(-0.0016307732473528312-0.010947183032384946j),(-0.009942288348586563+0.0007377261837061436j),(0.004731457160697677+0.0075320903091279055j),(0.0007218876101450861-0.008252173289021718j),(-0.004256142363677885+0.007658294449277639j),(0.010072656383431454-0.005423412042368743j),(-0.01110439051652945-0.01268099391773762j),(-0.016879193990130065-0.008495991023270397j),(0.0010136319369073935-0.013797732589901957j)
"(1.6153846153846159, -1.6153846153846154)",(0.005303610911148732+0.012261001392721802j),(-0.006219500718445255-0.005331422781898533j),(0.00795623756220785+0.001983128725909577j),(-0.007790631249470269+0.004584737148815602j),(-0.0022973969530431845-0.00991936007205962j),(0.009705539454690507-0.005601750403887607j),(0.011727886540320054+0.00100165517203767j),(0.011686296396880045-2.6641257477053737e-05j),(0.007794183878786409-0.007736231807068278j),(-0.005935590846951517-0.007913310854273669j),(-0.004118243223810295+0.007758085794110305j),(0.007439503493399492-0.0031890632759220623j),(-0.008407018659238295-0.0001920055360968514j),(0.009060187704428513+0.005701071538183545j),(0.0035272074478466964-0.01520598567028019j),(-0.006396131259176839-0.017240211646581134j),(0.008053422758389326-0.01175124689411598j)
"(1.7692307692307692, -1.6153846153846154)",(-0.000774619398286016+0.013499207115959512j),(-0.003452405055609003-0.007324074718362343j),(0.006091142343348485+0.0050626127249988155j),(-0.00867570692570984+0.00011966402730291833j),(0.003629359031529276-0.00911594550205049j),(0.010715194651012392+0.0019291814473477418j),(0.007347163786985852+0.008893247967088373j),(0.00735949006549593+0.008881168219607802j),(0.010719787186307764+0.0018813718653718854j),(0.00356296618342778-0.009136803238852177j),(-0.00866990983758359+0.000200691288036924j),(0.006145062501451444+0.004994372051467524j),(-0.0035381892490290536-0.007287230197653161j),(-0.0006392480948898522+0.010068316234083685j),(0.013614440861345604-0.00507830264542088j),(0.007934153418105048-0.015866170528167862j),(0.013625268717846832-0.004987399632313759j)
"(1.9230769230769234, -1.6153846153846154)",(-0.007765767531049654+0.011243632123114147j),(0.00041439952817758606-0.008021373651852542j),(0.002771427944429881+0.007155587901095977j),(-0.007095053084763681-0.004381327671973251j),(0.008087249347363046-0.004901051865798763j),(0.006463389704139882+0.008366658196795511j),(-0.0014811758991635949+0.011198287372573805j),(-0.002374634595781154+0.01112226643881808j),(0.00444647707558609+0.009816330233380691j),(0.009574002109732112-0.0016562783813206883j),(-0.004291763805441301-0.0074085788040014686j),(-0.001590197373496273+0.007590224085431768j),(0.004747221234811644-0.006223468906302964j),(-0.008726472420123903+0.003915706194247596j),(0.010757731509259563+0.008321147013734277j),(0.016570968402599365-0.003923600962049047j),(0.013768988057779563+0.004954449059874459j)
"(2.0769230769230775, -1.6153846153846154)",(-0.012956621367643808+0.0046876395232334864j),(0.0045650118945412006-0.006557404392917979j),(-0.001426662549261708+0.007319118550350747j),(-0.003166108042662509-0.00737610849784934j),(0.009029216488403602+0.0012685604377485871j),(-0.0011026898686564961+0.010204803857506519j),(-0.009167899252040682+0.006176744064643819j),(-0.010142929192736619+0.004763023179435167j),(-0.005672596442349887+0.009028300422240426j),(0.006224757451884776+0.007336419447981522j),(0.004431214975002841-0.007198232611288826j),(-0.007339908889043415+0.001977499946704421j),(0.007444944520154416+0.0014376365824281842j),(-0.00712036083009329-0.005687904974703963j),(-0.0016059478479388558+0.012695539479922928j),(0.01261415917470078+0.010338214655831892j),(0.006557635887502809+0.01308659503208458j)
"(2.230769230769231, -1.6153846153846154)",(-0.013086321324542294-0.004556969028007227j),(0.007487076012559249-0.002714074991819823j),(-0.005234938400535262+0.005040721796163574j),(0.001901670361877792-0.007503073028925142j),(0.0057511754638700585+0.00665740979098193j),(-0.007811596399083483+0.006187279486169489j),(-0.010405921468748087-0.00294414449554949j),(-0.009685741469475382-0.005286673130177545j),(-0.010543141858205542+0.00011095413245176715j),(-0.003215754773267637+0.008964308872523882j),(0.008327791103483828+0.0005405605905496198j),(-0.004959308972588732-0.005569251989971288j),(0.0019276781801313481+0.007104313878565133j),(0.0017933369466931704-0.008533175898680063j),(-0.011195976701585458+0.004586630382868645j),(-0.0010995512081578207+0.015571740627119373j),(-0.004990958131828138+0.013664078579859762j)
"(2.384615384615385, -1.6153846153846154)",(-0.006648159311341193-0.012205635494840304j),(0.007545540756093432+0.0024970178575532214j),(-0.007059145243721492+0.0007742797598212055j),(0.006038847914097179-0.004410310512634831j),(-0.00031997525141409333+0.008489896615196332j),(-0.009569700272306662-0.0014352608254847793j),(-0.004180261186132623-0.009716391469720753j),(-0.0012674742535346748-0.010787732445842874j),(-0.005627297375993708-0.008771916528870929j),(-0.009288457497930825+0.0015932052150489367j),(0.0033304784512382937+0.0075365702859284175j),(0.002739112565779566-0.00678931554429239j),(-0.005399882633526965+0.004701396430428834j),(0.008105738811010423-0.002097260916353863j),(-0.008922708063297945-0.007238467891556759j),(-0.01299664645328981+0.007385665088708705j),(-0.013458232644905112+0.005080103449953184j)
"(2.5384615384615383, -1.6153846153846154)",(0.003916519910237565-0.013342033522222164j),(0.004060232047862674+0.00682065148304188j),(-0.005782535209699586-0.003866561080661857j),(0.007204760505634658+0.0006927788094428434j),(-0.005985893129871863+0.005623223052758691j),(-0.005150633776012557-0.007863331648180403j),(0.004967525044271928-0.00907458951494029j),(0.00803993484855842-0.007043982615288711j),(0.004488477549200716-0.009268215638409792j),(-0.005838293156188926-0.00726933983655459j),(-0.005110167266463268+0.006331001832334789j),(0.007173194530784964-0.0005200672588277032j),(-0.006406268085143861-0.002759052483804992j),(0.005245246337395974+0.006125173053448248j),(0.002096229208539695-0.010750992250445335j),(-0.012643093085612274-0.0067469977600898585j),(-0.012182972985104713-0.007241287910502785j)
"(2.6923076923076925, -1.6153846153846154)",(0.012435359888522183-0.0061632137757781915j),(-0.001723599314267426+0.007739774048171502j),(-0.0016577591206489173-0.0066238987151359926j),(0.004609296616122077+0.005293312889888403j),(-0.007937575136961254-0.0004062011027455431j),(0.0025545611456879646-0.00877117504963237j),(0.010011113707105583-0.0014728955567979323j),(0.010159761807698923+0.0027198436652311115j),(0.010132868403303377-0.0009042761546074696j),(0.0035411302548712924-0.008515816320272864j),(-0.00786113901627229-0.0016607754958796901j),(0.003542089634071478+0.006118221542002613j),(-0.0002585364371033028-0.006800142471086908j),(-0.0031190394344146996+0.007135633790741451j),(0.010049642648475117-0.0029675026624573237j),(-0.0007481903607689019-0.013738303280767172j),(-0.0014706899523839482-0.013848281968428999j)
"(2.8461538461538467, -1.6153846153846154)",(0.012731674443840373+0.005387026750485256j),(-0.006717086637176707+0.004196961978782983j),(0.003365299096706848-0.005810643025927311j),(-0.0004846407678410202+0.006801449142318619j),(-0.004903215610441405-0.005937523172161135j),(0.008166144889082499-0.0034973959824458035j),(0.0069460593419902045+0.0070529660625464966j),(0.0032217321207680272+0.009833660076435989j),(0.005842712569656911+0.00817512894658645j),(0.009076575074917088-0.000910465138473168j),(-0.0020287196771352324-0.007671859204835622j),(-0.0039064479631875796+0.005752032138037439j),(0.0058962855063297015-0.0030698437288941612j),(-0.007533207893718944+0.00026200112983189175j),(0.006921136730334287+0.007294270253590416j),(0.01104469420141975-0.007285675892530602j),(0.010256852615425242-0.00902021410911475j)
"(3.0, -1.6153846153846154)",(0.0037933961202853634+0.013212280434640893j),(-0.007627479817488652-0.0020922150399907405j),(0.006416262550785708-0.0016035058768602963j),(-0.0051362652423181466+0.004201150142816013j),(0.0011984385514353432-0.007372403926314046j),(0.007602670613138533+0.004112836243139888j),(-0.001689067364446522+0.009537986359920557j),(-0.006453605025916139+0.007874527916924964j),(-0.004105065961992128+0.009035475981796695j),(0.00500927233977984+0.007503806711969406j),(0.005885384456523352-0.005177799211975572j),(-0.0067655604518628435-0.0010212235667892721j),(0.005171334660469796+0.003939767444890501j),(-0.0033661349212434906-0.00648974314605005j),(-0.003281120280344938+0.009102141109439882j),(0.01135124262291403+0.005797179904707957j),(0.012943257137868003+0.003393454885755421j)
"(-3.0, -1.4615384615384615)",(0.004441534049191694+0.011352660494401635j),(-0.0015415416568532497+0.01013784660789785j),(0.000598743451674201+0.010027970047662238j),(0.007841933319813104+0.004768876978235385j),(0.003552446097946383-0.007166811850476509j),(-0.006829403976306265+0.0013977462925958211j),(0.006233806626878361+0.0020582276829737953j),(-0.005327395268142626-0.004964540384240727j),(0.0004151366340035159+0.00956714171208556j),(0.012753174693321148+7.717787209407231e-05j),(0.01306528639521349-0.00396380718542965j),(0.008408714666993937+0.007166137335831592j),(-0.007494330789811799+0.0031176245151859155j),(0.004062843954415025-0.00535002799097056j),(-0.001422975503891425+0.006528128582094912j),(-0.003520049568117901-0.006606751291265755j),(0.00858871085239273-0.0010732409696955743j)
"(-2.8461538461538463, -1.4615384615384615)",(0.012266302410421294+0.0014507309219531047j),(0.00810082697218098+0.006540303243113657j),(0.008923173870393304+0.005038832807187572j),(0.008669817075128684-0.003672960921269624j),(-0.003490015071736047-0.0074684338156444305j),(-0.0035321325458277097+0.006256118652417239j),(0.005850674970655179-0.003285631043551066j),(-0.0073075861446758525+0.0006499651416622064j),(0.007695911914836464+0.005714430578176041j),(0.007394238767249841-0.010610965761085861j),(0.0031834898506625073-0.013758775818302704j),(0.010590359767080896-0.004478617175011012j),(-0.0003620318841152297+0.008388048930593882j),(-0.003254492951434742-0.006076398541362627j),(0.005435750461153405+0.0041066788970476505j),(-0.007590647111852891+0.0003529164623880073j),(0.0029056540600872136-0.008269231773238529j)
"(-2.6923076923076925, -1.4615384615384615)",(0.007210056013686213-0.010230823781236206j),(0.009911691572649543-0.0036764950428178314j),(0.009313241587460282-0.004752476556374884j),(0.002277154105281799-0.009392672567958083j),(-0.008228838294014698-0.002147836100779852j),(0.002315462450965907+0.007045440497060592j),(0.0017426007213140378-0.006646727681757953j),(-0.004618447996823869+0.005777047966479928j),(0.009348619306838732-0.002086867496054409j),(-0.004312602871455014-0.012360424193714291j),(-0.010559223684393694-0.01011453176820855j),(0.000857853951914969-0.011970336030311283j),(0.0077088751003411+0.004043820902731411j),(-0.007070184108283943+0.00042999583929945585j),(0.006134285354485241-0.003271457903922831j),(-0.0029966952659576168+0.007110733799341655j),(-0.006160867102673936-0.0063906699521588855j)
"(-2.5384615384615383, -1.4615384615384615)",(-0.005568993592452551-0.011395317813354292j),(0.0020285615021962064-0.01054068092023631j),(0.0013344206586805684-0.010586103996501657j),(-0.006225624743018719-0.007729893896545444j),(-0.007237792174258545+0.004974417251109926j),(0.006912859254023521+0.003318612284717613j),(-0.003475334510041203-0.006135087726139311j),(0.0007317404453215617+0.0074279298658372905j),(0.004812998513638063-0.00825382884197206j),(-0.012550563868576194-0.004146680286050475j),(-0.014668982471511579+0.0037895394974433653j),(-0.0107034514994154-0.006581957302237781j),(0.00723462500287788-0.00543797797642427j),(-0.0026490824665723737+0.006792424746695617j),(-0.0003861372376515029-0.007090245456134895j),(0.00519311523315508+0.005871950177464653j),(-0.008596650138382725+0.002633662227447802j)
"(-2.3846153846153846, -1.4615384615384615)",(-0.01283357531535247-0.0007014911897809313j),(-0.008008662406889543-0.007391516501415025j),(-0.008068874019950172-0.00731234393886531j),(-0.010196699586779769+5.215113236286985e-05j),(-0.00121405406762373+0.008996331340234632j),(0.0075142702686479025-0.0025714814888370486j),(-0.006888824618829479-0.0022661045457255283j),(0.00557282420293914+0.005082703845603882j),(-0.0023978894324684034-0.00920575947678947j),(-0.01124702698294283+0.007101872548754995j),(-0.0049794777005425185+0.01489282563938426j),(-0.011393601823818864+0.0066701426893493575j),(-0.0018530644632448474-0.009255607428498442j),(0.005203490718915813+0.005426751750082612j),(-0.006733518535780583-0.0027134143880834984j),(0.007670673762251804-0.0021512980819218654j),(-0.001603992255301809+0.008965080997105664j)
"(-2.230769230769231, -1.4615384615384615)",(-0.007044006457940535+0.010954346210876178j),(-0.010693551202987907+0.0028358856191431562j),(-0.010872078704512284+0.002301722259471745j),(-0.006650922736477872+0.008097937413208574j),(0.005869731835818943+0.007330973483165759j),(0.003914345870127591-0.007250390237503233j),(-0.006938335084604541+0.0027870463547509904j),(0.007626545812000376+0.00038548278670103036j),(-0.007908330134403172-0.0051819038697685045j),(-0.0021952541109491086+0.013146675634269238j),(0.009799825713434672+0.012987311325096985j),(0.0003800696979473841+0.01392099563281539j),(-0.009563707319706561-0.002483873320891262j),(0.0073567157491010735-0.002499718999518782j),(-0.00544673193557562+0.005053826782723692j),(0.001454426424965407-0.007968285646420268j),(0.007308185013310496+0.005630610777954932j)
"(-2.0769230769230766, -1.4615384615384615)",(0.006021250744708873+0.011741265107605701j),(-0.0035238178991276775+0.010660131224856123j),(-0.004767955678557739+0.01028864411141509j),(0.0018078746150506936+0.010618160680435184j),(0.009659426902428107+0.0011068144327989568j),(-0.0018402592023726919-0.008361811458333436j),(-0.003913135507310542+0.00666607645375842j),(0.0064441850127505-0.004305062708938391j),(-0.009334896282893065+0.0009545613749086248j),(0.0078100980431891984+0.010745908194568953j),(0.01683081771647737-0.00020649351284351977j),(0.013010545144607304+0.006953866608873429j),(-0.006784993741045873+0.00786615952078069j),(0.0009005236364918043-0.0079990857843365j),(0.0022908507371270917+0.0072611649891384895j),(-0.006616976817726025-0.004909022107328493j),(0.008497995040328797-0.0038883862972331363j)
"(-1.923076923076923, -1.4615384615384615)",(0.013340942975690728+0.0008193505152653653j),(0.006977328495600807+0.00900197176588729j),(0.00529809863273178+0.010282845002418528j),(0.00932063291816617+0.005974105596642827j),(0.00809608869532293-0.005990052821764007j),(-0.006926890915952499-0.00560420712608057j),(0.000650232244177852+0.007986311121126473j),(0.003053496937234625-0.007274175400190814j),(-0.006984139422951971+0.006148915457064927j),(0.012875328950008653+0.0026933133676395834j),(0.010675311519868953-0.01368927901218987j),(0.013452035866894831-0.008092093427789632j),(0.004212711343679187+0.010136718236094203j),(-0.007107492963926326-0.004408664659963883j),(0.007736556723289118+0.0010896536467895105j),(-0.007473865239006989+0.0038001605677628406j),(0.0005929080092222879-0.009447243529295043j)
"(-1.7692307692307692, -1.4615384615384615)",(0.007726281213194339-0.011112865457009081j),(0.01153141715123814-0.0005984093974256709j),(0.011544851003689146+0.0024106859863840986j),(0.011062203618478005-0.0026554981161880536j),(0.0022387215462339703-0.010192293870781426j),(-0.009273519639428178-0.00044206116105864157j),(0.004993313666543887+0.006665840056356607j),(-0.0010132586745000092-0.007995945489496052j),(-0.002723803101787993+0.008818119279286345j),(0.011580725399968147-0.005745015742051009j),(-0.0032428717275247722-0.017507600057312153j),(0.00038828931192758077-0.016776971335274733j),(0.011632700329128684+0.000945649152640277j),(-0.007349931745395037+0.00469258515957246j),(0.004462127742870332-0.006675521977002176j),(2.7108245012455977e-05+0.008536453122868149j),(-0.008111673852748556-0.00510878162350125j)
"(-1.6153846153846154, -1.4615384615384615)",(-0.005392428537293544-0.012593495135917645j),(0.006340770479634307-0.009829698162400832j),(0.009488692261099895-0.007371631208837786j),(0.006196189353004993-0.009906336951787874j),(-0.004845375385368857-0.00966604285530268j),(-0.008305981837030858+0.004976912253782719j),(0.00792074483218914+0.0035482700155625973j),(-0.004549815963325503-0.006904065287182518j),(0.0015512221728987217+0.009036141282278145j),(0.006331904750287047-0.010896729318076923j),(-0.014876799371387306-0.010312132895521684j),(-0.014633387722114588-0.010502834011389236j),(0.006736286238850281-0.010530514495017186j),(0.001051237930244179+0.009068873800892326j),(-0.004162914522896547-0.007142278345122125j),(0.007752495340141819+0.003938352648357527j),(-0.008514803498745959+0.004658920180616006j)
"(-1.4615384615384615, -1.4615384615384615)",(-0.013661536565701267-0.0023222080448014088j),(-0.004100884262564426-0.01110436386294143j),(0.0008479496167476228-0.012199480079765259j),(-0.0022054229215447006-0.011786178427783798j),(-0.010007746448568703-0.005025965476820597j),(-0.004778540101335365+0.008902784705355044j),(0.009061473660774566-0.00023519003609102392j),(-0.007011765281031856-0.004839772649444691j),(0.004784017889764599+0.007785650110088615j),(0.000491914343249255-0.012183185756501834j),(-0.018079058770433552+0.0017163929204352696j),(-0.018502160159748742+0.005775750452948536j),(-0.006430356186796186-0.011881294307396874j),(0.009042662217883848+0.003243916357335618j),(-0.008509361233964589+0.0005818946638431943j),(0.00721032644525692-0.005152331094047667j),(-0.00017238804892290895+0.009822052800659493j)
"(-1.3076923076923075, -1.4615384615384615)",(-0.009625034468024063+0.010174845452427231j),(-0.011384612004458542-0.0036749081405640805j),(-0.008409795023148484-0.009151305613330052j),(-0.009575180207246483-0.007703800370763134j),(-0.01148895163591988+0.0015192791084280934j),(-7.804335797202363e-05+0.010543044426485975j),(0.00870079800949961-0.0037706605121753463j),(-0.008428210874487257-0.002590699289598355j),(0.006787734673065725+0.006142405613505367j),(-0.0038252556219752973-0.011088628954039576j),(-0.01375375517080942+0.011440327371261057j),(-0.008219434121241332+0.01914913158088243j),(-0.014749963667104106-0.0005039607788556092j),(0.00739357397538221-0.006988291684249626j),(-0.0034200987477227994+0.008132054567141587j),(-0.0011859574514819678-0.008958480133924241j),(0.008484524858410067+0.005173439135040129j)
"(-1.1538461538461537, -1.4615384615384615)",(0.0028804842545383335+0.013844937084747884j),(-0.010175400708821145+0.006491025660475764j),(-0.012595190128699182-0.0005867208336121501j),(-0.012573527574623449-0.00010541795795454759j),(-0.009306289342193044+0.007536807879576743j),(0.004489160455647727+0.01003542905176786j),(0.007441400467738596-0.006573505474620189j),(-0.009135138326156787-0.0006865319560775405j),(0.007848241114735342+0.004859861546810791j),(-0.0061415817821868-0.00944068572571156j),(-0.0067763395939072196+0.015838100705950615j),(0.00810726170708463+0.020705878863016173j),(-0.009214758427269584+0.013479841698238423j),(-0.0029538865769241952-0.010451876251643042j),(0.005878954894803115+0.007015174901099889j),(-0.008604604148477777-0.003312582926055866j),(0.00891335417972288-0.00463320299149381j)
"(-1.0, -1.4615384615384615)",(0.012993371554096737+0.005873876314802478j),(-0.001826481995528801+0.012013038341739758j),(-0.00976642648919966+0.008215746251860594j),(-0.010463227701937769+0.0074348233040993335j),(-0.004721872583544656+0.011410649873922991j),(0.008111542882929207+0.008075782539484065j),(0.005910691846576923-0.008551575499994636j),(-0.009527646795044597+0.0005899330708726537j),(0.00831310989455396+0.004335802454079637j),(-0.0068428291999433795-0.008418392005813216j),(-0.0013819728557885698+0.016130875514979902j),(0.020076305284673177+0.011807265455480215j),(0.006347982455558939+0.01718194249347784j),(-0.01142558583154103-0.0026048315660191605j),(0.00932155189829096-0.0019964899369804825j),(-0.007250809067978405+0.006004128157174108j),(0.0008200024696463427-0.010112836565061714j)
"(-0.8461538461538458, -1.4615384615384615)",(0.012656352722762164-0.006773837608385672j),(0.00757189215073653+0.009567871168210186j),(-0.00211015586729824+0.012707612355508942j),(-0.0047709906614214525+0.012162915671609263j),(0.0006336872808420255+0.012683118104518543j),(0.010540711753953486+0.005499364978176414j),(0.004606229556576377-0.009846533975679812j),(-0.00990263757627796+0.0010938875303595488j),(0.008339420648925564+0.004730156729123214j),(-0.006332119244089143-0.008422185579433465j),(0.0008053248305460209+0.01489477592786777j),(0.02357313483833592+0.0003274177247845297j),(0.01960455311419706+0.006949214574576025j),(-0.008738150350098806+0.009384811794820173j),(0.002858116344962534-0.00956096619634373j),(0.0015739853831289916+0.009490499288777834j),(-0.008081882244433753-0.006281783232502902j)
"(-0.6923076923076921, -1.4615384615384615)",(0.0027604793529772795-0.014156469914773952j),(0.01213045695943009+0.0014251958054626978j),(0.006200367315934356+0.01137771186293036j),(0.00203620650236226+0.013094407657864255j),(0.005459751819446758+0.01181198690132105j),(0.011936909669251547+0.0030022426952215544j),(0.0038650401679727-0.010661313838311023j),(-0.010373031990931257+0.0007140222322119523j),(0.007793127787632576+0.006032338208412034j),(-0.00464724145800508-0.00925029452462088j),(-2.3989580194139874e-05+0.013631207908349416j),(0.021576783050106477-0.007023603311667764j),(0.021627779286248035-0.009681301954947834j),(0.003618418214440042+0.013832353485547021j),(-0.007234751715137243-0.007633805505959971j),(0.009130994707061446+0.0036733915990314414j),(-0.009831665280710753+0.003114609919346434j)
"(-0.5384615384615383, -1.4615384615384615)",(-0.008866338012815743-0.01142017571148679j),(0.0098666601165352-0.007143251405843575j),(0.011653191618392887+0.005719750255510791j),(0.00785304739669539+0.010838685696635063j),(0.009081776644524009+0.00968575958904071j),(0.012647208153674176+0.001043755672186267j),(0.0038943351304815744-0.011126129728898981j),(-0.010811969894810735-0.0006629732992970632j),(0.006274728695630287+0.007990114434084171j),(-0.0015769947490504276-0.010166623915538428j),(-0.003122040248298015+0.012144907376278014j),(0.018893860589871168-0.008284100142098698j),(0.013888443191695413-0.022555835457302314j),(0.01521548913016812+0.005942690628852913j),(-0.010949496939970639+0.00231597506012736j),(0.008229879068043885-0.005832009455714211j),(-0.0033116049062231027+0.00983243981545823j)
"(-0.3846153846153846, -1.4615384615384615)",(-0.014385655692392273-0.0014094534747519875j),(0.002954396474648014-0.011729857040223966j),(0.012871187707790591-0.001374684230906302j),(0.011603612420443585+0.0068077017758630355j),(0.01139779642478374+0.0071983766873155676j),(0.013018329791968002-0.0001226138094593173j),(0.00479872330675294-0.011213369849027032j),(-0.010817399046325178-0.003082027406640716j),(0.0033146335342462987+0.009939146872945738j),(0.002824723290268298-0.009923062088407139j),(-0.007347078647569141+0.009149582771489032j),(0.01740026996186028-0.004531226834503475j),(0.004749068130527943-0.027628601518030076j),(0.017119127843584336-0.008641650235850746j),(-0.00451149800374452+0.011201944338723634j),(-0.0001273798071724074-0.010365230233118554j),(0.005707999979047831+0.008718502095525665j)
"(-0.23076923076923084, -1.4615384615384615)",(-0.011305248479889346+0.00893394864681198j),(-0.004639233129751358-0.011017147830644397j),(0.010515845130176858-0.00736769972334559j),(0.013229311286926518+0.002419488560647j),(0.012651514307543873+0.0050196676665735995j),(0.01327640581561221-0.0003694640910895796j),(0.006559019875360006-0.010702016143246243j),(-0.009746908124817039-0.006338154689631211j),(-0.0012030720693192935+0.010717977674814819j),(0.0075566239702820935-0.007148127768433956j),(-0.010611896538803924+0.003557329784313934j),(0.015349156641833136+0.0023760051872871997j),(0.0013789898926309817-0.027122365843064124j),(0.00948880593716665-0.020838017216408992j),(0.0067737003242159186+0.011444538685340764j),(-0.008617714909020243-0.006346114891690084j),(0.010365026218948302+0.001344829733852739j)
"(-0.07692307692307665, -1.4615384615384615)",(-0.0027042526313274654+0.014063241997370796j),(-0.009794078472279703-0.006494633681933094j),(0.006270030559122425-0.011002611364392352j),(0.01329624636504571-0.001355267275765107j),(0.013191224349314029+0.0035496172001118357j),(0.013462846045745136+0.0003679261506113393j),(0.008949050314363403-0.009208685872233176j),(-0.006918374882628121-0.009747707420616421j),(-0.00649008407317492+0.008960450475607727j),(0.010415489741244446-0.001384368325022137j),(-0.010132531373264421-0.0038474093148204297j),(0.009844884838746402+0.009505121240526465j),(0.00529715616925558-0.02340373011924925j),(-0.00037024568796360243-0.026779751535565534j),(0.014712161571424999+0.003230467803717607j),(-0.010839294711447626+0.0025537346768158375j),(0.008140596466169207-0.0065924151077177175j)
"(0.0769230769230771, -1.4615384615384615)",(0.006285121609680638+0.012725661342728851j),(-0.011466448681663181-0.0007382760875553978j),(0.0017860656870268853-0.012285852576658382j),(0.01255627330265657-0.004072432045913527j),(0.013296403029366893+0.002974265382597252j),(0.013408364108366037+0.0020995611304830183j),(0.011422288582664822-0.006322147179290429j),(-0.002039152457317683-0.012047163322594446j),(-0.010590505236571441+0.003939798441758231j),(0.008935337643158337+0.0057156984334624135j),(-0.004437882132701082-0.009624371527692348j),(0.0004917645636851119+0.012395527861183897j),(0.012644210407559996-0.01564915236521571j),(-0.004934381819720978-0.028629715336347627j),(0.01582674665344254-0.007693550461602523j),(-0.0061565622283824405+0.00999292704520141j),(0.0015202179981206087-0.010395405507719052j)
"(0.23076923076923084, -1.4615384615384615)",(0.012062543105794686+0.007175517754012969j),(-0.010359402427659632+0.0041913108672949895j),(-0.0018854559908723966-0.01194990453156839j),(0.011651033195877675-0.0056671986509400024j),(0.013085774903323256+0.0033390054004320533j),(0.012745820063834479+0.004720058856892131j),(0.013059295182374172-0.0018673783210836478j),(0.0042420379212606335-0.011670203042375005j),(-0.010985524107465389-0.0033494829548260043j),(0.002509128178906619+0.010386977614567344j),(0.00417945983440106-0.009543645484545983j),(-0.008462157715215581+0.007812510498275388j),(0.016533897183822407-0.0033962370506270857j),(-0.0009214430688475493-0.028328706714713815j),(0.01295483059610153-0.016349490779681144j),(0.0015886737546699963+0.012511180814233138j),(-0.005247822126892629-0.009177693146234617j)
"(0.384615384615385, -1.4615384615384615)",(0.013850049122372293+0.0006269317753829487j),(-0.007887308387205135+0.007404107351592821j),(-0.004352943444879815-0.010882585603645951j),(0.010987808759543095-0.006248743510104829j),(0.012490730929721122+0.004585318514937169j),(0.01098836682048677+0.007895693437141024j),(0.012712098403528369+0.0037473902655195735j),(0.01002832046851163-0.00754461970520456j),(-0.006233259839632616-0.009803784061479016j),(-0.005889270548240506+0.008975948613082341j),(0.009922925338409914-0.0026378112710140123j),(-0.010677861230042015-0.0020369066315573713j),(0.01165439049403563+0.008735722481413279j),(0.009396241088420253-0.02350342294490141j),(0.011420417615795474-0.021168135638552115j),(0.008473992517401172+0.010991115172065741j),(-0.009477951317447383-0.005000050985370373j)
"(0.5384615384615388, -1.4615384615384615)",(0.012865963354800908-0.004714303953341751j),(-0.005306223242893719+0.008985609056963335j),(-0.005656670214330863-0.009779649549047822j),(0.010727830498824292-0.005942728723322109j),(0.011281394743855823+0.0065327122029147965j),(0.007709013988776192+0.010956105507349056j),(0.009450266421712273+0.009277066324998659j),(0.012617630429820078-0.00016144975945605605j),(0.0022265363188490274-0.01148603050208067j),(-0.010666238133947268+0.0013750564951462748j),(0.00787462170520006+0.006368598817995494j),(-0.004042062047086035-0.009550766875025768j),(-0.00020237629921886877+0.012951314767886257j),(0.018496174319276946-0.011319649677599143j),(0.014604032490864132-0.021400067452679413j),(0.013075427445910481+0.008460637036970394j),(-0.010981699383179834-0.0004296268389343066j)
