index,x,value
"(1.0, -2.3846153846153846)","(1.0, -2.3846153846153846)",(0.314452117246359-0.1140728957500788j)
"(1.1538461538461542, -2.3846153846153846)","(1.1538461538461542, -2.3846153846153846)",(0.2636629624919501+0.13055303120381748j)
"(1.3076923076923084, -2.3846153846153846)","(1.3076923076923084, -2.3846153846153846)",(0.05592569978081145+0.26833298175209297j)
"(1.4615384615384617, -2.3846153846153846)","(1.4615384615384617, -2.3846153846153846)",(-0.18339713065861815+0.20612617662109903j)
"(1.6153846153846159, -2.3846153846153846)","(1.6153846153846159, -2.3846153846153846)",(-0.28759717562144205-0.019086145924633202j)
"(1.7692307692307692, -2.3846153846153846)","(1.7692307692307692, -2.3846153846153846)",(-0.17309915824639266-0.24370127851200815j)
"(1.9230769230769234, -2.3846153846153846)","(1.9230769230769234, -2.3846153846153846)",(0.07890364141611808-0.29102640712906125j)
"(2.0769230769230775, -2.3846153846153846)","(2.0769230769230775, -2.3846153846153846)",(0.2700867455456122-0.11781739414108755j)
"(2.230769230769231, -2.3846153846153846)","(2.230769230769231, -2.3846153846153846)",(0.2445237633355717+0.13604508368313226j)
"(2.384615384615385, -2.3846153846153846)","(2.384615384615385, -2.3846153846153846)",(0.028859909543048227+0.2582304782630503j)
"(2.5384615384615383, -2.3846153846153846)","(2.5384615384615383, -2.3846153846153846)",(-0.18324860577870994+0.15180060220588426j)
"(2.6923076923076925, -2.3846153846153846)","(2.6923076923076925, -2.3846153846153846)",(-0.20485364240452728-0.07243146970207023j)
"(2.8461538461538467, -2.3846153846153846)","(2.8461538461538467, -2.3846153846153846)",(-0.031842853819577056-0.19784213950781057j)
"(3.0, -2.3846153846153846)","(3.0, -2.3846153846153846)",(0.15295819806534897-0.11092811501314302j)
"(-3.0, -2.230769230769231)","(-3.0, -2.230769230769231)",(-0.28929534408300367-0.20340876582044423j)
"(-2.8461538461538463, -2.230769230769231)","(-2.8461538461538463, -2.230769230769231)",(-0.34376555700922573+0.10010563739094339j)
"(-2.6923076923076925, -2.230769230769231)","(-2.6923076923076925, -2.230769230769231)",(-0.14116191190856103+0.3281804741613551j)
"(-2.5384615384615383, -2.230769230769231)","(-2.5384615384615383, -2.230769230769231)",(0.15564537052824978+0.3141462395559732j)
"(-2.3846153846153846, -2.230769230769231)","(-2.3846153846153846, -2.230769230769231)",(0.32653477430488864+0.086705201565372j)
"(-2.230769230769231, -2.230769230769231)","(-2.230769230769231, -2.230769230769231)",(0.2679430698893423-0.1741545171114389j)
"(-2.0769230769230766, -2.230769230769231)","(-2.0769230769230766, -2.230769230769231)",(0.05206729738333325-0.2926175657584928j)
"(-1.923076923076923, -2.230769230769231)","(-1.923076923076923, -2.230769230769231)",(-0.15815929723481958-0.2226617517982755j)
"(-1.7692307692307692, -2.230769230769231)","(-1.7692307692307692, -2.230769230769231)",(-0.24484960249926438-0.04997975685420708j)
"(-1.6153846153846154, -2.230769230769231)","(-1.6153846153846154, -2.230769230769231)",(-0.20424163536306836+0.10523635933025982j)
"(-1.4615384615384615, -2.230769230769231)","(-1.4615384615384615, -2.230769230769231)",(-0.11070440570482826+0.18447807144346526j)
"(-1.3076923076923075, -2.230769230769231)","(-1.3076923076923075, -2.230769230769231)",(-0.03217444715300516+0.21013057833276674j)
"(-1.1538461538461537, -2.230769230769231)","(-1.1538461538461537, -2.230769230769231)",(0.020739527287847972+0.2344361805900081j)
"(-1.0, -2.230769230769231)","(-1.0, -2.230769230769231)",(0.07988377154656211+0.2815868907888202j)
"(-0.8461538461538458, -2.230769230769231)","(-0.8461538461538458, -2.230769230769231)",(0.1711102038382666+0.33411047334301947j)
"(-0.6923076923076921, -2.230769230769231)","(-0.6923076923076921, -2.230769230769231)",(0.2834188009973677+0.3619076056660971j)
"(-0.5384615384615383, -2.230769230769231)","(-0.5384615384615383, -2.230769230769231)",(0.3765762752264856+0.35587058757199963j)
"(-0.3846153846153846, -2.230769230769231)","(-0.3846153846153846, -2.230769230769231)",(0.409529805636747+0.3347957507324645j)
"(-0.23076923076923084, -2.230769230769231)","(-0.23076923076923084, -2.230769230769231)",(0.36141035665746285+0.32525531082941783j)
"(-0.07692307692307665, -2.230769230769231)","(-0.07692307692307665, -2.230769230769231)",(0.2344050424185405+0.33558864390910614j)
