index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)"
"(-1.1538461538461537, -0.23076923076923084)",(-0.006963810006330786-0.017844707435286662j),(-0.006057981597064898-0.014128491066223579j),(-0.012622908247483338-0.007804074675281372j),(-0.01109750894137595+0.008426455909028897j),(0.009531654148438162+0.008735603937755384j),(0.0009601334324065453-0.012141819987319283j),(-0.006733817801387808+0.01016421516768915j),(0.010273977531795549-0.0100540968158672j),(-0.03023548217637473+0.008673786430966942j),(-0.030341116182079342+0.008966489583434139j),(0.010128784385689506-0.010236292111198224j),(-0.006583148914474697+0.010266772612228798j),(0.0008013667700394617-0.012150787379228138j),(0.009620701778249691+0.008629921253755331j),(-0.01102614303773578+0.008510832203681215j),(-0.012657342645159563-0.007740360909236323j)
"(-1.0, -0.23076923076923084)",(-0.0198291468392914-0.0010723755833023628j),(-0.015936166814885126-0.0010300932977419202j),(-0.013886789613643893+0.007002639850716407j),(-0.00021778427115409232+0.01480977723813997j),(0.013982923669005349-0.0003115601515683118j),(-0.006683402858190341-0.011614100334663426j),(-0.0020642051958346366+0.01334642128240313j),(0.007237296561019747-0.013471793009034153j),(-0.0120943590581371+0.027017910578576797j),(-0.009719976813052289+0.038951390699952j),(0.0004365058384943833-0.015884508531587422j),(0.003503758226824996+0.013172280082889221j),(-0.010298118459239015-0.008504897981211824j),(0.01318945547139247-0.004293050735589141j),(0.0029436497638775034+0.014383581747087917j),(-0.012753052386552046+0.008728133287525152j)
"(1.0, -0.23076923076923084)",(-0.02168876995188545+0.03410745651115852j),(0.007237296561019722-0.013471793009034158j),(-0.002064205195834639+0.01334642128240313j),(-0.006683402858190358-0.011614100334663414j),(0.013982923669005342-0.000311560151568319j),(-0.0002177842711540955+0.014809777238139976j),(-0.01388678961364389+0.007002639850716417j),(-0.015936166814885126-0.0010300932977419192j),(-0.015929694835738837-0.0003128385333340364j),(-0.01275305238655206+0.008728133287525131j),(0.0029436497638774747+0.014383581747087948j),(0.013189455471392485-0.004293050735589112j),(-0.010298118459238987-0.00850489798121182j),(0.003503758226824957+0.01317228008288921j),(0.0004365058384944693-0.015884508531587408j),(-0.00971997681305231+0.038951390699951904j)
"(1.1538461538461542, -0.23076923076923084)",(-0.03969598663185843+0.012136682874010887j),(0.010273977531795542-0.010054096815867206j),(-0.006733817801387829+0.010164215167689129j),(0.000960133432406563-0.012141819987319261j),(0.009531654148438148+0.008735603937755392j),(-0.011097508941375987+0.008426455909028869j),(-0.012622908247483317-0.007804074675281395j),(-0.006057981597064849-0.014128491066223605j),(-0.006080616983735602-0.01411713536843422j),(-0.012657342645159523-0.007740360909236377j),(-0.01102614303773585+0.008510832203681169j),(0.009620701778249635+0.008629921253755399j),(0.0008013667700395303-0.012150787379228131j),(-0.006583148914474737+0.010266772612228752j),(0.010128784385689572-0.01023629211119813j),(-0.030341116182079332+0.008966489583433967j)
"(1.3076923076923084, -0.23076923076923084)",(-0.030462441517048217-0.02273918857837498j),(0.013947330602423988-0.0029651125628270963j),(-0.0103223433096668+0.004495376402139362j),(0.0077765045499921664-0.008022799746006747j),(9.536808917046315e-05+0.012006248982029276j),(-0.01259254201897874-0.0037741628942531648j),(0.00030433965714180954-0.014188485588615124j),(0.009586912929824606-0.011311634236661441j),(0.010010630002022517-0.010986185803205714j),(0.0018209593018114173-0.014170360011717925j),(-0.011869839076753607-0.005938560786030187j),(-0.002697435126748866+0.011821600593448698j),(0.009757278614877348-0.005569637079698636j),(-0.011122222313267538+0.0010312101303241868j),(0.013519153801344594+0.0015079381962222814j),(-0.01828899503794858-0.020171806835982662j)
"(1.4615384615384617, -0.23076923076923084)",(0.003545050093144126-0.034360698582209234j),(0.012314584750037876+0.007334065616988747j),(-0.010198526362521464-0.0029264026711239496j),(0.010346938762303986-0.0003767165315726566j),(-0.008494165110069382+0.007313094424562856j),(-0.003806795786752261-0.011844827455947917j),(0.011960857612070129-0.006476183170176191j),(0.013897931847292128+0.0034905976441342184j),(0.013693037349728302+0.00445973863104124j),(0.013206994353870127-0.003979701674316499j),(0.0002416276510489329-0.012692896670268388j),(-0.011034000930513797+0.003035197961547213j),(0.00920001836494911+0.004996464338328045j),(-0.006704937613587296-0.007955163833379148j),(0.005960571480076283+0.011575441420402954j),(0.009319928203687333-0.02242757685854064j)
"(1.6153846153846159, -0.23076923076923084)",(0.029231768359555155-0.012090021261615565j),(0.002426977321009648+0.014133330222559583j),(-0.004962510340672163-0.008854276883058556j),(0.006830294241496749+0.006869138520448724j),(-0.010318573188285999-0.0020468345660750115j),(0.007436128170022123-0.009178564554316955j),(0.01100656056845434+0.0070384221307699096j),(0.002840427425121441+0.01357889460626295j),(0.0015125623284991748+0.013896503323818263j),(0.00872779890923258+0.010098784923098398j),(0.011113869519946137-0.004990727402729334j),(-0.007400882840454641-0.007942059399924793j),(0.0003360510769262354+0.009830096548172592j),(0.002915419222329308-0.009363101288944449j),(-0.006622185890482966+0.010626872232637743j),(0.022102383957188255-0.0009008799325704974j)
"(1.7692307692307692, -0.23076923076923084)",(0.022223674616332206+0.019002369145346237j),(-0.0099018806095848+0.010230409459498786j),(0.0032682138549128066-0.009246968742532518j),(-0.0008297787821764021+0.009102389811483168j),(-0.00419330459747584-0.008994151132969369j),(0.011168303552565841+0.0013621578453595585j),(-0.0009229823605560921+0.012541358326955975j),(-0.010672420196904836+0.00818995387831404j),(-0.011719147243664036+0.006882179884617146j),(-0.005494270435591988+0.011717921305640928j),(0.008886646180112106+0.007648893041448376j),(0.003525469796749823-0.009724079195164883j),(-0.007940507749613872+0.004847357085631892j),(0.009059891232208584-0.002197465659716339j),(-0.01205651663547843-0.0006017334773004532j),(0.00927730874416616+0.01821096796553401j)
"(1.9230769230769234, -0.23076923076923084)",(-0.006762517224234897+0.026406991126787734j),(-0.01380027610269528-0.0026234105337714156j),(0.009033329737606507-0.0030565911459488173j),(-0.0073289341190299374+0.004662179930316352j),(0.00474788252092201-0.008119483996310482j),(0.004401084893905904+0.009805594393070313j),(-0.011106328979579534+0.004873116470822577j),(-0.011641174413475421-0.005931621261851577j),(-0.010786534416985547-0.007664920088176113j),(-0.012568777548596706-0.00024010975503742046j),(-0.0030736586808731417+0.010887392417252631j),(0.009824133947288004-0.0011631157815012083j),(-0.007666070125818975-0.004418692200795307j),(0.006119127519522856+0.0064878501036098124j),(-0.004936029078812692-0.01056280988080765j),(-0.011881911413457796+0.014932092627587313j)
"(2.0769230769230775, -0.23076923076923084)",(-0.02510614248028978+0.004999049441418255j),(-0.00484098976691413-0.01292359108931291j),(0.007573043047395937+0.0054139142139499165j),(-0.007713348956636255-0.003075680667633942j),(0.008940148052209974-0.0004825724171033943j),(-0.0059776233121302015+0.00838300544507934j),(-0.009129861412877782-0.007347433187766062j),(0.00036940530011958094-0.012701419443962681j),(0.0025164098469592105-0.01265317865553113j),(-0.004762372855765457-0.011264756772539644j),(-0.010802908450472526+0.001724344026135593j),(0.005183307138953876+0.007953019607925703j),(0.00029015107000038634-0.008449889898474635j),(-0.0026392693267315174+0.008155767993286073j),(0.00692322677194763-0.008904754957666568j),(-0.017417654725170442-0.004387128812013162j)
"(2.230769230769231, -0.23076923076923084)",(-0.014392783603382095-0.019441075752073128j),(0.00861977945093404-0.010418056140007745j),(-0.00027148089015307207+0.009105640338410803j),(-0.0017287027546348337-0.007787962356449943j),(0.004957996156311206+0.006971905856219193j),(-0.009837192560951537-0.0010039205610649863j),(0.0023000215378721337-0.011107774113785298j),(0.01134531615292807-0.00494002851128712j),(0.012276086011593756-0.0028064135642462j),(0.008138975408649319-0.00870234847168828j),(-0.0058968905158882125-0.008807980385082284j),(-0.004684090982554082+0.007843562381761773j),(0.007320312539687026-0.003491649197288495j),(-0.008142680418597607+0.0014463778103470984j),(0.010714583043329768+0.0021537640822212j),(-0.0029973859487749163-0.016748929207377635j)
"(2.384615384615385, -0.23076923076923084)",(0.010963473169979258-0.020191743587172267j),(0.01299362282485975+0.002480241562526659j),(-0.007681447359525859+0.004551282271618859j),(0.0053945781454660426-0.005487163435830067j),(-0.0032271064568433+0.007541129016075891j),(-0.0037593223889752616-0.008745411894569602j),(0.010616505250171148-0.00286892591100493j),(0.009050475365362163+0.007977784054391257j),(0.007402244164101329+0.009830017398621696j),(0.010983859634608161+0.003802633973922592j),(0.005383485508884419-0.008767692916386745j),(-0.008780500904425743-0.0007713066240099746j),(0.006195583512228604+0.004748069772524694j),(-0.004870622963618868-0.006349626919706165j),(0.0026895477863440828+0.010258127007064714j),(0.013374535563471655-0.00914499047489832j)
"(2.5384615384615383, -0.23076923076923084)",(0.021874893565066625+0.001418889726466646j),(0.0038203246531804355+0.012354097852493057j),(-0.007720670998225409-0.004139496105997396j),(0.007267180146582901+0.001626063332293847j),(-0.007821653031462471+0.001025061810943382j),(0.005672657003155406-0.007222226016362654j),(0.007099808519889502+0.007975258355595576j),(-0.003329742489585193+0.01129532888778371j),(-0.00582336605086348+0.010534102152331557j),(0.0009662796767115979+0.011310825539890011j),(0.009928404411961012+0.0012149073191350679j),(-0.0029995614618464903-0.007978032452867125j),(-0.001410464492652589+0.007400615168970902j),(0.0033494756191529865-0.007002767164254661j),(-0.007846235638599985+0.006680143068342276j),(0.013215110193809542+0.008089441797723654j)
"(2.6923076923076925, -0.23076923076923084)",(0.00749909164884467+0.01960806353360841j),(-0.009006663186780738+0.008865554587857856j),(-0.00029793338565638607-0.008596885063719636j),(0.002279314732372886+0.006858004263696269j),(-0.004623488306768717-0.006040574971327917j),(0.008742958014114363+0.0015396199200692013j),(-0.003889211589223665+0.009625488681793574j),(-0.011380752400212846+0.001691530027516259j),(-0.01174196910475095-0.0009995210691026183j),(-0.00972082029753599+0.005355946118412895j),(0.0029339487687882588+0.009285838309049015j),(0.00573051211198245-0.005946532607119482j),(-0.007021328724795442+0.0019580273122578084j),(0.007544149560958445-0.00013174804382591534j),(-0.009149773395491096-0.004099707009513194j),(-0.0019019480445717934+0.01474914289002915j)
"(2.8461538461538467, -0.23076923076923084)",(-0.014148823803031268+0.014375198631817037j),(-0.011708374887143099-0.003936415015552117j),(0.007216035872510514-0.004399945752970756j),(-0.004647283070649933+0.005274297999360315j),(0.0028946630574788043-0.006759158128195462j),(0.0026276805966709634+0.008185616443064371j),(-0.010080377769524564+0.0007256281965390572j),(-0.006170080700296765-0.009410025295910465j),(-0.003795435294061761-0.01090577658415197j),(-0.008653523985637904-0.006564194074521951j),(-0.007056130312399793+0.006351220862523676j),(0.007595773525649754+0.0025610269589061703j),(-0.004701488846397384-0.005277121364951739j),(0.0033635114294097925+0.006531820048941288j),(-0.00018870598562789525-0.009765470792281456j),(-0.013710070701192638+0.004124733373366628j)
"(3.0, -0.23076923076923084)",(-0.018249261902845253-0.006682172216930187j),(-0.0016576492927108963-0.011962638366263812j),(0.007202419174701897+0.00414118411323576j),(-0.006706247185551473-0.0014017256394638748j),(0.0070873232451660745-0.0007074375780701718j),(-0.0058706960004272345+0.005922626868566675j),(-0.004933540748289118-0.008525738424048773j),(0.005840034218469405-0.009338734474503336j),(0.008250602070571838-0.007756160248207516j),(0.0024338524033459346-0.010356718941339261j),(-0.008490793458324843-0.0037098280763171905j),(0.0008887361197525941+0.007742217498284261j),(0.002616789410432254-0.00634749481895798j),(-0.0042891710516474385+0.005739001808176945j),(0.00854880932478021-0.004202514693196273j),(-0.009032220676164568-0.010460220377604286j)
"(-3.0, -0.07692307692307665)",(0.010216659851658448-0.009768848506630614j),(0.004298021976108551-0.010032860384140831j),(-0.006811723352049964-0.006866202411294488j),(-0.003444798904907997+0.007399748199153058j),(0.0061363934713980755-0.003429708456831236j),(-0.006751047550698764+0.0015756172009350965j),(0.008609431128689768+0.0011006215069557317j),(-0.005050128186734601-0.011641687656177877j),(-0.015015050924976233-0.004785195693883172j),(-0.00751632639324936-0.010947285873493081j),(0.008905223783724296-0.0018081902934113626j),(-0.005772376546541762+0.004023501535023377j),(0.004474402292444596-0.0053093557204966415j),(-0.0010876461590510144+0.007904870919492036j),(-0.007938893161107866-0.005174274166203263j),(0.0031391692819104358-0.010322269026419811j)
"(-2.8461538461538463, -0.07692307692307665)",(-0.004879416177271196-0.013566847807940936j),(-0.007524601893806238-0.00822883287031059j),(-0.009355102304093196+0.0033022798049117466j),(0.005228240182180759+0.006587250880072157j),(-0.00017925616663859992-0.00724852385258269j),(-0.0018536043462748552+0.0068634971280116435j),(0.0050224611505744025-0.007284356480676745j),(-0.013033297572291625-0.0004307957449801383j),(-0.010906843967320199+0.012219046781244181j),(-0.01350010957309371+0.0023664032070980535j),(0.0023395010734143604-0.008988619940416347j),(0.0009836352659266924+0.007146811122131961j),(-0.0028063964858690326-0.006581198752035077j),(0.006837021259605625+0.004554563387341713j),(-0.008231328598657725+0.005161287795736704j),(-0.008313184560278426-0.0072334677949508095j)
"(-2.6923076923076925, -0.07692307692307665)",(-0.01467865309046632-0.001066923116552846j),(-0.010841851085534392+0.003528894993276288j),(-0.0010676426232145665+0.010132497600998734j),(0.008502715585482178-0.0017429656531934043j),(-0.006690883564364342-0.0033756633586788606j),(0.005264314020828605+0.00506297610948624j),(-0.004185965533064627-0.007995265264209978j),(-0.0061871137690932875+0.011903762306191928j),(0.006983905566094975+0.015583464432675873j),(-0.003593784185285278+0.013710723967659917j),(-0.0071739396122205866-0.006229288421577503j),(0.006979732048223128+0.002484355484856736j),(-0.007369038556821512-0.0005148485834275143j),(0.007314198753181097-0.004275111229324779j),(0.001247987977782898+0.00989480565588216j),(-0.010223061237785718+0.004732712683319477j)
"(-2.5384615384615383, -0.07692307692307665)",(-0.007082482159019235+0.013264117335121256j),(-0.0013065922812923857+0.011596713436723978j),(0.008922074554991048+0.005492918358386353j),(0.0024078078266918557-0.00864527656916379j),(-0.006393018459274119+0.004405728303747143j),(0.007201180631574032-0.0021649600476082807j),(-0.009209851098607991-0.00011733666285466439j),(0.008254022525436635+0.0110804930095169j),(0.017871205840577224+2.5105937340040747e-06j),(0.011344390066363355+0.009331976509586686j),(-0.009001314063013188+0.0036856964371117817j),(0.005618810837995996-0.0051516029998598485j),(-0.003988032684989559+0.006521546632377082j),(-0.0006206057639973579-0.008730800968211327j),(0.009760040352935073+0.003135107839586774j),(0.0001384465521197476+0.011527315926459059j)
"(-2.3846153846153846, -0.07692307692307665)",(0.009457030917219198+0.012125540698585128j),(0.010256156647024289+0.0061478208335389245j),(0.009088925033191166-0.005814898611580231j),(-0.006794735761163028-0.006347048332167618j),(0.0007550870749350845+0.008029823162910408j),(0.0017963298188026701-0.0075505021543589585j),(-0.004677250354182497+0.008161296166785827j),(0.014007321081431361-0.002588508416350985j),(0.007703449876546407-0.01713364477951025j),(0.013756547903158127-0.006605552159485867j),(-0.0008645801497711342+0.009928457342493669j),(-0.00191108372555184-0.007625515149740254j),(0.0040471069255073495+0.006820727791797182j),(-0.008376299112259804-0.0034566716611902724j),(0.007185220167096231-0.007728219765981051j),(0.010831093318435684+0.004707384735402448j)
"(-2.230769230769231, -0.07692307692307665)",(0.015274920612274038-0.0038078742871265553j),(0.010110670070046374-0.006945709042506216j),(-0.0012881694213039592-0.011054408539326837j),(-0.009125114340751632+0.003155090820440384j),(0.007648979835314943+0.003480661668446367j),(-0.005743354902970049-0.005619547351006471j),(0.004834849997304907+0.00831036798342183j),(0.004102747794142535-0.014112845894556036j),(-0.013160316880139038-0.014865093173805927j),(-0.0001488772250050452-0.01589434964602541j),(0.008588059230207671+0.005540835451124058j),(-0.007850556176367231-0.002111096203364593j),(0.00824640664933975-0.0003333794786060795j),(-0.0071183912458980154+0.006142958337683375j),(-0.00404944455672077-0.010098248269364398j),(0.008958785604770418-0.008152313880680473j)
"(-2.0769230769230766, -0.07692307692307665)",(0.0027912868180476817-0.015891295885708253j),(-0.0021542328080872315-0.012414084482599683j),(-0.010836780777132309-0.003845988512326295j),(-0.0016177173853511263+0.009920067985324597j),(0.007203450536564253-0.0050319742369251234j),(-0.008117315243371993+0.001958820973444641j),(0.00983614171619485+0.00016387354739537396j),(-0.011002139231283035-0.010444130421610099j),(-0.020182525080799655+0.00622816230039423j),(-0.015067033179087311-0.006976067036298133j),(0.009217170548927615-0.005011223845865862j),(-0.005964575292646989+0.005964577612749536j),(0.0038649825866651907-0.007702777202779486j),(0.0023113915116369003+0.00950437266515753j),(-0.011216293573438672-0.0006921950349169662j),(-0.0038565225028564885-0.011826959969131346j)
"(-1.923076923076923, -0.07692307692307665)",(-0.013738040383602167-0.009242057499625448j),(-0.012525250075798309-0.0033282196412737987j),(-0.008560790711526567+0.008270961864054313j),(0.00825281255702648+0.006479187450947742j),(-0.0005534174026420319-0.00920793772465458j),(-0.002952064224185283+0.008203371387889548j),(0.005577463926861497-0.008398335274378246j),(-0.014856536293592602+0.004925359895109976j),(-0.0029019689798709053+0.022472572105160293j),(-0.013440706421571878+0.01104399078215938j),(0.0002153017515683956-0.010779810148885812j),(0.0021298306747533293+0.008527701636664376j),(-0.005010537606492459-0.007518858828082482j),(0.009907718155541867+0.0024448487628284813j),(-0.00565394007387669+0.010163273768962929j),(-0.012718897765083167-0.0013863705593986368j)
"(-1.7692307692307692, -0.07692307692307665)",(-0.014415044451044388+0.00904018699816949j),(-0.008528682859293707+0.010271995516081378j),(0.0036640144652949147+0.011791916722746171j),(0.010160896309612383-0.004178666379080075j),(-0.008497212606631246-0.004737212080392608j),(0.005283454295221747+0.0074779149449805855j),(-0.003849845793366684-0.009616599445695978j),(-0.0030787381952059865+0.01582250293528556j),(0.020822225140569993+0.013047669260153077j),(0.004157906851636239+0.017800393762315896j),(-0.009388498814035038-0.005917919046316297j),(0.008745720617673342+0.002883611089099187j),(-0.009503519745671755+0.0005207673449904592j),(0.007130070277342217-0.007953355495454294j),(0.0069449212631756355+0.009863062097594723j),(-0.006698755054151208+0.011350613288115891j)
"(-1.6153846153846154, -0.07692307692307665)",(0.002469494318284739+0.017338000475388728j),(0.0059016122450429465+0.012449691690597408j),(0.012648917231714164+0.0021969599558597647j),(0.0015897090027926421-0.011433215187512365j),(-0.009192254302019231+0.004677503187732014j),(0.009682433190207094+0.0002917000745207282j),(-0.010307447712967816-0.0028382689761021662j),(0.012253365701038412+0.011092353523405558j),(0.022700178052387984-0.01468033166842759j),(0.018689425271416687+0.0046156103365404015j),(-0.01040125743968785+0.004793348506710138j),(0.0076743800623221125-0.005959166735918594j),(-0.004806411719083146+0.008862121938230369j),(-0.003750610413694894-0.010576146419220176j),(0.012383141193400758-0.0019932170735935334j),(0.0078152694055279+0.011132153507373201j)
"(-1.4615384615384615, -0.07692307692307665)",(0.017366575648837063+0.004944757113388255j),(0.014244562098020372-7.273520860207512e-05j),(0.008127607984791473-0.010630234377029396j),(-0.00944658481580256-0.007677784639172987j),(-0.001630470933579432+0.010877981623346925j),(0.006814582928528304-0.007780648321194691j),(-0.009239776578896772+0.006194088750810622j),(0.016310754713178124-0.004030686442805176j),(-0.003863173877549887-0.030090215253719514j),(0.013586115466212688-0.0150486547815414j),(-0.0022837211041211785+0.011655440496804823j),(-0.0003197714114912204-0.010342481977526062j),(0.005143536228941896+0.009437970760267799j),(-0.01166577626937796-0.0020116563301699605j),(0.0038579008870972802-0.012495358358797158j),(0.013824023593486291-0.0025928959249833703j)
"(-1.3076923076923075, -0.07692307692307665)",(0.0119676250502339-0.014309336479501035j),(0.0062232881407403694-0.013382387004719847j),(-0.0058061795459067814-0.012723042627442439j),(-0.012216225117312372+0.004110506394369657j),(0.008203450981777476+0.008492912781572546j),(-0.0011882852838514743-0.011104834725463478j),(-0.002399935162942078+0.011493532368328821j),(0.007091853601290722-0.015266161369969694j),(-0.03307181145592369-0.011532978943659199j),(-0.0064531448034087545-0.02021055921176831j),(0.007828350859045988+0.00967744801394217j),(-0.008897982863889238-0.006726904119336357j),(0.011483220555963607+0.001210474481640707j),(-0.008060115718340376+0.009615565485790555j),(-0.009868512732918144-0.009470026367118902j),(0.003502811770739162-0.014150406966656483j)
"(-1.1538461538461537, -0.07692307692307665)",(-0.008485205497888573-0.017350986254691614j),(-0.009775779635983611-0.0118045206901131j),(-0.01462039040219117-0.0010677577587580012j),(-0.0035629782221038805+0.013234200128228048j),(0.012732161517004383-0.0009099265098392814j),(-0.009271839709857272-0.007955846617320345j),(0.005549627221798147+0.011411128923292943j),(-0.004926147931828242-0.015914081172694862j),(-0.0311214197287064+0.028413282338314798j),(-0.02074798930239233-0.006125344075793555j),(0.013238199882000883+0.0016619820599683864j),(-0.012016142576504796+0.0021904363899415006j),(0.00849365272064766-0.00918798735645207j),(0.0042965304805441615+0.012658666751288959j),(-0.013566423724755949+0.004691209908424468j),(-0.01185011954107128-0.009435416946584159j)
"(-1.0, -0.07692307692307665)",(-0.020037472551682645+0.0007016439428579833j),(-0.015487361385920925+0.0038486521982903405j),(-0.008545216268977387+0.012828076111386828j),(0.009325057052708086+0.011280654200810415j),(0.008722627537883183-0.010815792347835309j),(-0.013534105679697307-0.0005968144866834452j),(0.01157082533834294+0.008167270402373424j),(-0.011521085309313-0.012993656877527217j),(0.022810331011810157+0.053252134498855554j),(-0.0184501802996176+0.009828039763321498j),(0.013242630030796579-0.00687558257131177j),(-0.008242029428501498+0.010851113499902004j),(-0.0018527647564872067-0.013562306201822345j),(0.01390397934767553+0.0034446755229189004j),(-0.002257616785032285+0.014954745352210579j),(-0.014100118531113554+0.007099861891615299j)
"(1.0, -0.07692307692307665)",(0.017854099121916836+0.06940607231667059j),(-0.011521085309313006-0.012993656877527198j),(0.011570825338342933+0.008167270402373427j),(-0.013534105679697305-0.0005968144866834353j),(0.008722627537883177-0.010815792347835314j),(0.009325057052708089+0.011280654200810421j),(-0.008545216268977373+0.012828076111386847j),(-0.01548736138592092+0.003848652198290341j),(-0.016058613775966964+0.0011138071444079314j),(-0.014100118531113552+0.007099861891615285j),(-0.0022576167850323274+0.014954745352210596j),(0.013903979347675528+0.0034446755229189216j),(-0.0018527647564871568-0.013562306201822352j),(-0.008242029428501517+0.01085111349990198j),(0.013242630030796605-0.00687558257131171j),(-0.018450180299617636+0.009828039763321403j)
"(1.1538461538461542, -0.07692307692307665)",(-0.03604637213730677+0.03954308106869281j),(-0.004926147931828247-0.015914081172694876j),(0.005549627221798134+0.011411128923292959j),(-0.00927183970985726-0.007955846617320347j),(0.012732161517004383-0.0009099265098392526j),(-0.0035629782221039182+0.013234200128228048j),(-0.01462039040219117-0.0010677577587580233j),(-0.009775779635983575-0.011804520690113122j),(-0.007289426753377808-0.013687706992307501j),(-0.011850119541071246-0.009435416946584197j),(-0.013566423724756+0.004691209908424398j),(0.004296530480544108+0.012658666751288987j),(0.008493652720647712-0.00918798735645202j),(-0.012016142576504796+0.0021904363899414255j),(0.013238199882000867+0.0016619820599684861j),(-0.02074798930239227-0.006125344075793668j)
"(1.3076923076923084, -0.07692307692307665)",(-0.042244317172520376-0.011396173173964977j),(0.0070918536012907745-0.015266161369969677j),(-0.0023999351629421313+0.011493532368328806j),(-0.0011882852838514084-0.011104834725463463j),(0.008203450981777419+0.00849291278157259j),(-0.012216225117312404+0.004110506394369589j),(-0.005806179545906715-0.012723042627442472j),(0.006223288140740479-0.013382387004719793j),(0.009204241233881371-0.011816318248990133j),(0.0035028117707392903-0.014150406966656438j),(-0.009868512732918054-0.009470026367119022j),(-0.008060115718340456+0.009615565485790506j),(0.011483220555963592+0.001210474481640782j),(-0.008897982863889176-0.006726904119336415j),(0.007828350859045876+0.009677448013942228j),(-0.006453144803408557-0.020210559211768345j)
"(1.4615384615384617, -0.07692307692307665)",(-0.0070832190155542055-0.037081874403904966j),(0.016310754713178128-0.004030686442805173j),(-0.00923977657889678+0.006194088750810609j),(0.006814582928528296-0.007780648321194667j),(-0.0016304709335794388+0.010877981623346925j),(-0.009446584815802565-0.007677784639172999j),(0.008127607984791474-0.010630234377029398j),(0.014244562098020372-7.273520860206955e-05j),(0.014074930755841016+0.0034807162918268223j),(0.013824023593486301-0.002592895924983333j),(0.003857900887097345-0.012495358358797143j),(-0.011665776269377957-0.002011656330170013j),(0.005143536228941844+0.009437970760267821j),(-0.000319771411491181-0.010342481977526059j),(-0.0022837211041212466+0.011655440496804802j),(0.013586115466212727-0.015048654781541326j)
"(1.6153846153846159, -0.07692307692307665)",(0.02717351257384461-0.019772743264201424j),(0.012253365701038386+0.011092353523405577j),(-0.010307447712967804-0.0028382689761021944j),(0.00968243319020709+0.0002917000745207397j),(-0.009192254302019233+0.004677503187731997j),(0.0015897090027926829-0.011433215187512358j),(0.012648917231714166+0.002196959955859776j),(0.005901612245042922+0.012449691690597413j),(0.0024708112745267796+0.013843968350202834j),(0.007815269405527828+0.01113215350737325j),(0.012383141193400778-0.001993217073593469j),(-0.003750610413694846-0.010576146419220204j),(-0.004806411719083194+0.008862121938230334j),(0.007674380062322154-0.005959166735918532j),(-0.010401257439687879+0.004793348506710054j),(0.01868942527141665+0.00461561033654051j)
"(1.7692307692307692, -0.07692307692307665)",(0.026675588263544568+0.01486735171117504j),(-0.00307873819520598+0.01582250293528556j),(-0.003849845793366684-0.009616599445695975j),(0.00528345429522174+0.0074779149449805725j),(-0.00849721260663125-0.004737212080392598j),(0.010160896309612396-0.004178666379080075j),(0.0036640144652949173+0.011791916722746175j),(-0.008528682859293705+0.010271995516081378j),(-0.011312072031365777+0.007663371278105878j),(-0.006698755054151205+0.011350613288115891j),(0.006944921263175592+0.009863062097594754j),(0.007130070277342251-0.007953355495454291j),(-0.009503519745671764+0.0005207673449904297j),(0.008745720617673336+0.002883611089099216j),(-0.009388498814034984-0.005917919046316339j),(0.004157906851636199+0.01780039376231589j)
"(1.9230769230769234, -0.07692307692307665)",(-0.002237470295982585+0.028071889883186395j),(-0.014856536293592607+0.004925359895109928j),(0.005577463926861503-0.008398335274378235j),(-0.00295206422418529+0.008203371387889541j),(-0.000553417402642011-0.009207937724654568j),(0.008252812557026472+0.006479187450947761j),(-0.008560790711526585+0.008270961864054311j),(-0.012525250075798302-0.0033282196412738364j),(-0.011288203047375316-0.00702609689374258j),(-0.012718897765083169-0.0013863705593986867j),(-0.005653940073876765+0.01016327376896291j),(0.009907718155541858+0.002444848762828531j),(-0.005010537606492402-0.00751885882808252j),(0.0021298306747532664+0.008527701636664376j),(0.00021530175156847094-0.010779810148885802j),(-0.01344070642157195+0.011043990782159282j)
"(2.0769230769230775, -0.07692307692307665)",(-0.02469166118787451+0.008915788967989304j),(-0.011002139231282982-0.01044413042161016j),(0.009836141716194855+0.00016387354739542137j),(-0.008117315243372003+0.001958820973444608j),(0.007203450536564276-0.005031974236925071j),(-0.0016177173853511662+0.00992006798532458j),(-0.010836780777132286-0.0038459885123263366j),(-0.002154232808087143-0.012414084482599697j),(0.0017862293729600334-0.012833249924856231j),(-0.0038565225028564347-0.011826959969131362j),(-0.011216293573438677-0.0006921950349170822j),(0.002311391511636805+0.009504372665157563j),(0.003864982586665235-0.007702777202779462j),(-0.0059645752926470366+0.0059645776127494644j),(0.009217170548927662-0.005011223845865763j),(-0.015067033179087235-0.006976067036298273j)
