index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)"
"(-1.7692307692307692, 0.0769230769230771)",(-0.016254598876948568+0.010441020066644118j),(-0.004298357107338189+0.01170996446884493j),(0.01004753429347938+0.004774656406426578j),(-0.0026319502749311396-0.009077832623171205j),(0.0006727180961288068+0.00818287730115414j),(-0.0017463953584719413-0.008761666076083557j),(-0.0016778992990546164+0.0155219134198853j),(0.019289014171865883+0.013810855474310603j),(-0.00730765171707563+0.011464567987670312j),(0.003563821922672225-0.007722139869309495j),(-0.004199170398832025+0.00723459915311462j),(0.002128301460107764-0.009536227895053389j),(0.007981107607556763+0.008180090131694732j),(-0.0064468506643491335+0.010889791200029909j)
"(-1.6153846153846154, 0.0769230769230771)",(0.003015256488587046+0.01965677708896617j),(0.009155964678313193+0.0090627535281979j),(0.009159549188747574-0.007127598312724827j),(-0.0097190566249864-0.002372833196865558j),(0.007714538086085408+0.004138874342608298j),(-0.008616893119423794-0.003440502581050406j),(0.013381270351551363+0.008998167535832784j),(0.022841496973641216-0.012765047047159361j),(0.005939331372537995+0.012362627020298386j),(-0.00421216950619102-0.007815947290117368j),(0.0036664167570600614+0.008154378823646474j),(-0.007388781244490138-0.007237503631854348j),(0.011440030887095394-0.003352388145287939j),(0.007344261647707897+0.010809748106258128j)
"(-1.4615384615384615, 0.0769230769230771)",(0.019781583828215384+0.00540636574053921j),(0.01247560902478683-0.004703012799534981j),(-0.002275300984425047-0.011930741713600207j),(-0.007470418396384335+0.007582914430135661j),(0.008391599888450901-0.004288770431576053j),(-0.008205948766123482+0.005252517517065622j),(0.014720753478750294-0.007538017966394068j),(-0.0016911046446498885-0.029421429235206967j),(0.013556649134299497+0.002108323506207202j),(-0.009194155738361057-0.0019278946448190782j),(0.009369553332524795+0.0022642170954081295j),(-0.010734414853660224+0.0023935894329418714j),(0.002631225713941144-0.012187951680371635j),(0.013361068701872715-0.002079064555834278j)
"(-1.3076923076923075, 0.0769230769230771)",(0.013423054829108442-0.016394766821101674j),(0.000986100184211137-0.013795410601475587j),(-0.012211127328785269-0.0036818993447531464j),(0.002636239980714473+0.011082113199795901j),(0.0017766313118374678-0.010105091390153604j),(-0.0012233224125459416+0.010348389066300997j),(0.0010884042595556583-0.01672910890013318j),(-0.031200963080232264-0.013913732349160454j),(0.010120734490899664-0.00918722517008552j),(-0.008443883688759297+0.005601741950241913j),(0.008494831680809856-0.0061596286605691605j),(-0.004384960225710753+0.010902366173725243j),(-0.009816554897516844-0.0086439419658629j),(0.004029840655009661-0.01342919051963966j)
"(-1.1538461538461537, 0.0769230769230771)",(-0.009841898982168557-0.019611745052084885j),(-0.012586327286319237-0.006965860336308187j),(-0.009498706509675872+0.009514042783469697j),(0.011516186832452202+0.0042292367727061846j),(-0.007267728238652281-0.00867433797968134j),(0.0071112608278595755+0.00899812649009926j),(-0.013265051834441858-0.010540175374330203j),(-0.0333477195336253+0.0238135546143539j),(0.001255479379482765-0.01385458083767966j),(-0.003283808762670667+0.010717168111539962j),(0.0015808277534975603-0.011429526694611438j),(0.006652620120560309+0.01072199529599752j),(-0.013042006815160321+0.004398647413073263j),(-0.010744972138319119-0.009844201854712084j)
"(-1.0, 0.0769230769230771)",(-0.022759136757381254+0.0010266774389676556j),(-0.012141111935953224+0.008822014601811938j),(0.0039520304055897515+0.013671183194316228j),(0.01097725797787087-0.007512992355109461j),(-0.012624258979765457-0.0008981246507386633j),(0.012684330389354155+0.003347822921955187j),(-0.01839105385669858+0.000514010248962604j),(-0.0034246970863445903+0.04937495440093791j),(-0.005323842614346856-0.014316534201476872j),(0.0031861388031607374+0.012338314950415917j),(-0.007182643246857724-0.010604755175856014j),(0.013521984171815602+0.001580944757496588j),(-0.0031107652351943338+0.014193563188110561j),(-0.014137712116301058+0.005544553138805788j)
"(1.0, 0.0769230769230771)",(0.008928102570819895+0.07796700910798582j),(-0.018391053856698633+0.0005140102489626414j),(0.01268433038935416+0.003347822921955168j),(-0.01262425897976543-0.0008981246507386446j),(0.010977257977870851-0.007512992355109473j),(0.003952030405589749+0.013671183194316225j),(-0.012141111935953205+0.008822014601811945j),(-0.015238845736014119+0.0019553694078991274j),(-0.01413771211630107+0.005544553138805768j),(-0.0031107652351943676+0.014193563188110584j),(0.013521984171815575+0.001580944757496674j),(-0.007182643246857704-0.010604755175856047j),(0.003186138803160651+0.012338314950415945j),(-0.005323842614346785-0.014316534201476877j)
"(1.1538461538461542, 0.0769230769230771)",(-0.03995026592468043+0.044266992573583824j),(-0.013265051834441901-0.01054017537433023j),(0.0071112608278595755+0.00899812649009925j),(-0.007267728238652252-0.008674337979681321j),(0.011516186832452193+0.0042292367727061846j),(-0.009498706509675898+0.009514042783469658j),(-0.012586327286319214-0.0069658603363082j),(-0.007706917475295929-0.012637368081629491j),(-0.010744972138319058-0.009844201854712159j),(-0.01304200681516036+0.0043986474130731845j),(0.006652620120560198+0.01072199529599756j),(0.0015808277534976266-0.01142952669461141j),(-0.003283808762670752+0.01071716811153992j),(0.0012554793794828521-0.013854580837679622j)
"(1.3076923076923084, 0.0769230769230771)",(-0.04699905695715972-0.012942196793318497j),(0.0010884042595557034-0.016729108900133228j),(-0.0012233224125459705+0.010348389066300994j),(0.0017766313118375-0.010105091390153573j),(0.002636239980714427+0.0110821131997959j),(-0.012211127328785237-0.0036818993447532227j),(0.0009861001842112064-0.013795410601475577j),(0.00811485071507801-0.011771276617513515j),(0.004029840655009697-0.013429190519639632j),(-0.009816554897516792-0.008643941965863j),(-0.0043849602257108695+0.010902366173725185j),(0.008494831680809892-0.006159628660569073j),(-0.008443883688759366+0.005601741950241802j),(0.010120734490899735-0.009187225170085437j)
"(1.4615384615384617, 0.0769230769230771)",(-0.007504176963311609-0.04151169728578902j),(0.014720753478750317-0.0075380179663940994j),(-0.008205948766123475+0.005252517517065633j),(0.008391599888450894-0.004288770431576059j),(-0.007470418396384332+0.007582914430135656j),(-0.0022753009844250255-0.011930741713600224j),(0.012475609024786822-0.004703012799534981j),(0.013606359823741906+0.0025363076005670993j),(0.013361068701872723-0.002079064555834234j),(0.002631225713941223-0.012187951680371631j),(-0.01073441485366024+0.0023935894329417946j),(0.009369553332524776+0.002264217095408197j),(-0.009194155738361024-0.0019278946448191654j),(0.013556649134299483+0.0021083235062072706j)
"(1.6153846153846159, 0.0769230769230771)",(0.03070230991961162-0.021785151615660532j),(0.013381270351551382+0.008998167535832808j),(-0.008616893119423794-0.003440502581050411j),(0.007714538086085397+0.0041388743426083036j),(-0.009719056624986393-0.0023728331968655737j),(0.009159549188747576-0.007127598312724825j),(0.009155964678313167+0.009062753528197904j),(0.003122076174862558+0.013056992283562137j),(0.007344261647707826+0.010809748106258173j),(0.011440030887095411-0.0033523881452879032j),(-0.007388781244490058-0.007237503631854429j),(0.0036664167570599903+0.008154378823646499j),(-0.00421216950619092-0.007815947290117392j),(0.0059393313725379085+0.012362627020298398j)
"(1.7692307692307692, 0.0769230769230771)",(0.029721768195180964+0.01706966340281499j),(-0.0016778992990545791+0.01552191341988533j),(-0.001746395358471961-0.008761666076083571j),(0.0006727180961288298+0.008182877301154136j),(-0.002631950274931154-0.00907783262317121j),(0.01004753429347937+0.004774656406426555j),(-0.004298357107338184+0.011709964468844924j),(-0.010357115095607057+0.007930410275458306j),(-0.006446850664349107+0.010889791200029919j),(0.007981107607556753+0.008180090131694741j),(0.0021283014601078424-0.009536227895053375j),(-0.00419917039883206+0.007234599153114596j),(0.003563821922672272-0.007722139869309452j),(-0.007307651717075665+0.011464567987670274j)
"(1.9230769230769234, 0.0769230769230771)",(-0.002934198949794058+0.0315137681894631j),(-0.01409460105134508+0.005334390182186816j),(0.0063852027089165205-0.005849072911584251j),(-0.006262441554726166+0.004583704937446093j),(0.0063128358647808105-0.006373106674041108j),(0.0001767383233523203+0.01069040874705131j),(-0.0120661163887684+0.000911597260575619j),(-0.011148168177715433-0.006072191218209488j),(-0.012217696264044394-0.0011945750981607556j),(-0.0034317425760727154+0.010433915961658336j),(0.008802293670192614-0.0029036693987486845j),(-0.007868026475783156+0.0005235918325995236j),(0.008101544501105932-0.001386807764582225j),(-0.013373041216159573-0.0005771096033647128j)
"(2.0769230769230775, 0.0769230769230771)",(-0.027913444442037073+0.009654695639336793j),(-0.010635024070148677-0.009910516254959223j),(0.008031252572643624+0.0025507307897770196j),(-0.0067749197918132885-0.0029338860099782454j),(0.008205867585661724+0.0023948997241184248j),(-0.00917580449441187+0.004682556189803196j),(-0.005652798172303625-0.010309738948284478j),(0.0009928256530646225-0.012331381469874076j),(-0.003949703654197803-0.011254195814058978j),(-0.010453024066146734+0.0016374371307106507j),(0.006586728636239113+0.005874681880186349j),(-0.00443478645675474-0.006025238763074536j),(0.005385008607294699+0.005902129092628752j),(-0.00581664292184135-0.011760571705335796j)
"(2.230769230769231, 0.0769230769230771)",(-0.019083122706268295-0.020199485172896364j),(0.004134670356070121-0.013406486598413135j),(0.0016067702047041963+0.008062541227481691j),(-0.0007466743246094729-0.007021123140576917j),(0.0016509621813761135+0.008006592309364074j),(-0.007933036784178038-0.0060014954429195196j),(0.006870127154856486-0.009149674922066083j),(0.011388663668109882-0.004002116754807227j),(0.00832533912173735-0.008084844786189906j),(-0.005957044317418281-0.008296150492599493j),(-0.001811929081435317+0.008235890486415038j),(0.0027006947013955788-0.006606059288802057j),(-0.0021960664165205086+0.0074799198401146955j),(0.007505697430997525-0.01040198763531718j)
"(2.384615384615385, 0.0769230769230771)",(0.010032321509055572-0.02432574487144079j),(0.013410801181915804-0.001971250957907589j),(-0.006209211429939047+0.00509883365772933j),(0.005567327364132685-0.0038732817836178973j),(-0.006084536063262017+0.00494868727249118j),(0.0019107220826444092-0.009433027750862868j),(0.010881616270248341+0.0024290987616799376j),(0.008090392650143045+0.008579205397727446j),(0.010547979484093186+0.004071235875696974j),(0.004610913585206716-0.008735562830208618j),(-0.007756037786222051+0.0022722980162354052j),(0.0067689454548437175-0.00097988020151401j),(-0.007405416595692333+0.001819209078927186j),(0.012381897316763472+0.0018792932039045805j)
"(2.5384615384615383, 0.0769230769230771)",(0.025036073275841925-0.0007634167601879519j),(0.007258177459958544+0.01092247756413432j),(-0.0072319561340599605-0.003083533319232665j),(0.005824873295754507+0.0029698443039992734j),(-0.006904383119497757-0.003043350777814096j),(0.009050467704366334-0.002262670835637134j),(0.0022049409749987816+0.01065208985939467j),(-0.004455189445557001+0.010636186731898596j),(0.0006835596150995952+0.011007557277209272j),(0.009566293169920942+0.0002635795793316684j),(-0.005450603760015679-0.005533607446863603j),(0.004044898882855093+0.0051901399042266014j),(-0.0051048607331713345-0.005456602974045819j),(0.0037812955786363767+0.01162113267983009j)
"(2.6923076923076925, 0.0769230769230771)",(0.010445500096054317+0.021548476267537676j),(-0.0066116398452667445+0.010850562580184806j),(-0.0005289619480684178-0.007682357385972264j),(7.131614312209734e-05+0.0063220504951308236j),(-0.0003782164541673105-0.007267375808169696j),(0.0057460903597313555+0.007001194372532915j),(-0.008602294637241355+0.006236076004675938j),(-0.011284855930866445+0.0002402446341485237j),(-0.009496255263298226+0.0050803576597324325j),(0.003844758356458029+0.0084531890431013j),(0.0022655498268071422-0.007132041437137826j),(-0.002484674311920367+0.005845512746578702j),(0.002304625180757446-0.006959384815422253j),(-0.008539751016242887+0.008323347511213684j)
"(2.8461538461538467, 0.0769230769230771)",(-0.014787492746903337+0.01758719247902387j),(-0.01225015620621207-0.0013907412328196444j),(0.006499025206941553-0.003839790095383192j),(-0.005417535411394895+0.002867399354848589j),(0.006124241952404985-0.003460298135444797j),(-0.003778937986779433+0.007954494199827971j),(-0.009010599322796974-0.005169913809498759j),(-0.004701665128734722-0.01000879340095191j),(-0.00837232011173816-0.006382417288941595j),(-0.005763711396345057+0.006944293082428904j),(0.007119927309696012-0.0012321057938172318j),(-0.006120510235859953+0.0005851353184152765j),(0.007096676947450404-0.0012111261211148387j),(-0.010949953592392607-0.003947259364729032j)
"(3.0, 0.0769230769230771)",(-0.021259587756930806-0.006097440225444166j),(-0.003755761716967959-0.011375436763489616j),(0.006202288981686568+0.004045125648612899j),(-0.004865772487920381-0.0034343735276293943j),(0.005629069188184709+0.0038377807185116042j),(-0.008574116316321963-4.647853562331712e-05j),(0.001002092609980883-0.010117260904182539j),(0.007098795059808529-0.00819513774742605j),(0.002288289390852795-0.010043142196968299j),(-0.008520867443505354-0.002125300672409152j),(0.004201346940822559+0.0055880110575037036j),(-0.0032912340632427705-0.004976179440868097j),(0.0042789302757483254+0.005634519210613941j),(-0.0011532076376185216-0.011308029645294995j)
"(-3.0, 0.23076923076923084)",(0.011926274583497973-0.010663907620963295j),(0.0001860750941701633-0.010007971276058987j),(-0.008207263356924014+0.0015528848057204901j),(0.006297932927759054+0.0020894656557835516j),(-0.005702589680230478-0.001757022226463227j),(0.007423222686002859+0.002306301866760037j),(-0.005534081833104088-0.011275543408500614j),(-0.0134686433627624-0.006541668672418005j),(0.0020562727597480722-0.010546738131800034j),(0.0016319577420645388+0.006586506542730659j),(-0.0009508422402070258-0.005918918690216127j),(0.0019064959521532792+0.006909148568517583j),(-0.007747674890488004-0.004527476301925195j),(0.003995164557107094-0.00961254787487563j)
"(-2.8461538461538463, 0.23076923076923084)",(-0.004976988870038884-0.015538012264160274j),(-0.009260659408182333-0.004330688996750385j),(-0.002059979287696837+0.008321377244274277j),(0.0047396065624727805-0.004935497916269835j),(-0.004185958135243681+0.004484483310103845j),(0.00537353019122908-0.00585138631366588j),(-0.012976977290001537+0.0004453878700344806j),(-0.011971552809617682+0.009912155881961328j),(-0.008641823129977891-0.006718823129863037j),(0.006662445576411374+0.0017852232865391278j),(-0.005808749753908661-0.002129230033782892j),(0.007233337112650108+0.0016250179541164368j),(-0.007707131890379684+0.005068256852144078j),(-0.007195279254293545-0.007837573617030809j)
"(-2.6923076923076925, 0.23076923076923084)",(-0.016551775354150304-0.0018251742711769333j),(-0.00789582827226963+0.00684678022070574j),(0.006885793434652343+0.005495146796670226j),(-0.0024767821361775274-0.006621934487370125j),(0.002246743953051491+0.005906294438524188j),(-0.0030367912825335296-0.007537537802128795j),(-0.005094764330771009+0.012451444974847126j),(0.004202235341684645+0.015623520168674737j),(-0.010113692522847736+0.0046875568013489445j),(0.004923982208580034-0.005000341078068669j),(-0.004902083023604807+0.004116570457466173j),(0.0050565979892835565-0.00578531229670781j),(0.0011140978650842387+0.009428745306150782j),(-0.010375209481022952+0.003289587619804637j)
"(-2.5384615384615383, 0.23076923076923084)",(-0.00859748519070367+0.014677313994785442j),(0.003110966291168801+0.010231992107490156j),(0.008103928262762768-0.0040657125143851195j),(-0.007288698682761399-0.0006812523072587851j),(0.006493238110654573+0.000637367023457558j),(-0.008301955678034623-0.0005487547004127382j),(0.00961549187215922+0.010141008350240123j),(0.016656849816873667+0.002829609426481852j),(-0.0005817441727211919+0.011328523998836208j),(-0.0018638398742262358-0.006901942527544645j),(0.0010949683979302595+0.006552308376762306j),(-0.0027150050745928917-0.007505058148830519j),(0.009189938582660135+0.003363300750534308j),(-0.001447926454327499+0.01105092318102528j)
"(-2.3846153846153846, 0.23076923076923084)",(0.010113152949970894+0.014149039444170418j),(0.01087122655331107+0.0013578118109601233j),(-0.0002912639898936407-0.0093415777366728j),(-0.003960351012873444+0.006484509267942469j),(0.003617879791471215-0.005704209625288378j),(-0.004236978294090706+0.007400125093094073j),(0.013754130996845828-0.004773698002022163j),(0.010030977153426275-0.01459473463956853j),(0.009838595517224342+0.006009841284715767j),(-0.00700785364893034-0.0020291280775450097j),(0.0064208657535294415+0.0025752938676293167j),(-0.008193403265733826-0.0013863712487785114j),(0.007415376654469413-0.006860266460872878j),(0.009621730963210534+0.006160154779868186j)
"(-2.230769230769231, 0.23076923076923084)",(0.017445460634296292-0.0035344307811726746j),(0.005815076014259318-0.009615179432436956j),(-0.008872584507809972-0.0037985324727191844j),(0.004219142010232351+0.0066887637632709026j),(-0.0035520652934665623-0.00605050374981597j),(0.0048720611341399045+0.007267906023657211j),(0.0013997425035988198-0.015153818567256188j),(-0.009439785551433155-0.01607575527581572j),(0.010203548392762772-0.005714408136745777j),(-0.005593996760941699+0.00494070176532439j),(0.005862896321522793-0.004236314260125684j),(-0.005543002204984698+0.006673187910465699j),(-0.00275986032777153-0.010074104549975281j),(0.009933768274966564-0.006227549886821131j)
"(-2.0769230769230766, 0.23076923076923084)",(0.004000467088998137-0.01779359758301332j),(-0.0065819057555079-0.009479645008745086j),(-0.007452263170024943+0.006648330840812096j),(0.0082176804177596-0.0008028335310798376j),(-0.007308288967696954+0.0003444615121591883j),(0.008923706336393541-0.001096819664126682j),(-0.013857071526968606-0.007936181725194905j),(-0.019644825775002362+0.0017349605466602145j),(0.00024372670891707857-0.011826286133847468j),(0.0010186835883882824+0.007593794584389398j),(-0.00032130195318138887-0.007591109328296133j),(0.0030249877047678216+0.008563790065117628j),(-0.010562477053128424-0.002343464243611882j),(-0.001396072821374221-0.011965521995699778j)
"(-1.923076923076923, 0.23076923076923084)",(-0.014977051119166508-0.011212238180054774j),(-0.011664022410280877+0.002202054041878273j),(0.0029422834536018444+0.009930222688048074j),(0.0031664398147166245-0.008051499237647922j),(-0.003320603971998962+0.006910213067953064j),(0.003229467027332472-0.00867365724747714j),(-0.013694787852722724+0.009782924650640904j),(-0.007430968277984536+0.019618739654883782j),(-0.009986611187540875-0.006500818960545379j),(0.006983839041719154+0.003703708527242154j),(-0.006777767211855823-0.004294222916485907j),(0.009322439798618413+0.0020189998026481607j),(-0.007333303261628005+0.008502418965065787j),(-0.011723330612812015-0.004022490556787525j)
"(-1.7692307692307692, 0.23076923076923084)",(-0.016807915401589886+0.009317940126372734j),(-0.0028370101092629295+0.01189546343514894j),(0.010638205132608035+0.001666339946852982j),(-0.005974080125221323-0.006868776110034177j),(0.004652951028836906+0.006608542884831402j),(-0.0063097001164483316-0.007172016448054258j),(0.00331121964477336+0.017516045908292935j),(0.015269515188064376+0.01645695446461547j),(-0.010984574904191904+0.004684238298272435j),(0.007490962223875081-0.0033732611700068665j),(-0.007946196054158599+0.0030872679223480277j),(0.007093763502112919-0.007121229064541152j),(0.004077915350475138+0.010940571392146823j),(-0.008985891906964078+0.009073542741435995j)
"(-1.6153846153846154, 0.23076923076923084)",(0.0016514819463658461+0.019700761131279873j),(0.010007615294728949+0.007692204736321917j),(0.00636215817490973-0.009250577781759587j),(-0.009380742019347287+0.00215224688452095j),(0.008553838424899422-0.0007339330763540579j),(-0.009685051952849017+0.0020532384805867668j),(0.01839058316551685+0.00470547295310628j),(0.02326733683297703-0.006474397444342912j),(-0.0027755420674300288+0.011573138943529055j),(0.0024418865380957597-0.00827263279923418j),(-0.0026889782370348564+0.00871386579424381j),(-0.002076108102797856-0.010425442891433679j),(0.012019927429644929+0.0018909911125173573j),(0.0043489383898486535+0.012439491900331208j)
"(-1.4615384615384615, 0.23076923076923084)",(0.0192072689514878+0.006786355477823322j),(0.011496428093446899-0.006186692926412901j),(-0.005802744215030876-0.01021048201021033j),(-0.0028014670208476537+0.009841479396202503j),(0.00414180767718203-0.00822360480973737j),(-0.003376727097501583+0.00976951094037575j),(0.012964492567585058-0.015644706757196473j),(0.005914309308913268-0.025333365450979195j),(0.0069427418912857515+0.009578544240895383j),(-0.004476116048866183-0.008017633978400282j),(0.005218766443376357+0.008327667133052354j),(-0.010309188340546888-0.004588210754763331j),(0.008004526701430778-0.009871660529893283j),(0.01351964534086396+0.0016608320031775664j)
"(-1.3076923076923075, 0.23076923076923084)",(0.014543830068328894-0.015188126147108398j),(-0.0009629029652263027-0.013501159348576632j),(-0.012308655021968479+0.0007365211252635083j),(0.007659900458730745+0.007824347411321453j),(-0.00496346809267468-0.008677325564196968j),(0.006630140326999007+0.008706334786039324j),(-0.009220115750990944-0.019770251720234173j),(-0.01995146390918074-0.019137051349284936j),(0.011650317225130023+0.0022210588342253643j),(-0.009351930976565533-0.0033944380497260445j),(0.010454305177067849+0.002148904818704304j),(-0.01050893625415661+0.005841307966745318j),(-0.004553717477062713-0.01250202396243861j),(0.007804341072775177-0.01174918654367584j)
"(-1.1538461538461537, 0.23076923076923084)",(-0.00810776638324498-0.020184595342977542j),(-0.013207855769803814-0.004853763771751524j),(-0.0051124239865232395+0.011954471855944065j),(0.011478852817189205-0.0027576648232396123j),(-0.010954516177937893-0.00120239309742265j),(0.011897510773253855+0.00014734319881963553j),(-0.023435108951525254+0.0003960851341609527j),(-0.026954278040379163+0.0067650285581084425j),(0.011337741354277904-0.0047423508816453j),(-0.010624403156437605+0.0028317785134246353j),(0.009991772580445993-0.006039766560506488j),(-0.0022117170929752366+0.012664489906353368j),(-0.013658986715135971-0.002893854368606833j),(-0.007191217840317298-0.012745058441763909j)
"(-1.0, 0.23076923076923084)",(-0.022530412128731733-0.0010008276988113303j),(-0.010285509726772994+0.010467226509413237j),(0.0088128132444196+0.010589472863306137j),(0.004156282521418697-0.012146556089632526j),(-0.008870982778726059+0.008627798260154352j),(0.009802960232867418-0.009365807349289922j),(-0.007566795440852998+0.026410793954654857j),(-0.008499511824017364+0.025521214264696754j),(0.010107875454451333-0.008987975057870669j),(-0.009135057464779219+0.008347097411911107j),(0.004470743387078842-0.012043646694465783j),(0.008613430025090785+0.010765759694753862j),(-0.01041563351855949+0.01034922250873218j),(-0.015203831687559044+0.0005293596200986726j)
"(1.0, 0.23076923076923084)",(-0.02779393183159064+0.03847917452480202j),(-0.00756679544085297+0.026410793954654958j),(0.009802960232867397-0.009365807349289957j),(-0.008870982778726045+0.008627798260154354j),(0.0041562825214186755-0.01214655608963252j),(0.0088128132444196+0.010589472863306122j),(-0.010285509726772963+0.010467226509413249j),(-0.015198564053191687+0.0005908010808951281j),(-0.01520383168755905+0.0005293596200986355j),(-0.01041563351855952+0.010349222508732174j),(0.008613430025090737+0.010765759694753888j),(0.0044707433870788795-0.012043646694465776j),(-0.009135057464779271+0.008347097411911043j),(0.01010787545445137-0.008987975057870625j)
"(1.1538461538461542, 0.23076923076923084)",(-0.04546871942305405+0.013491163653787445j),(-0.023435108951525317+0.00039608513416093075j),(0.011897510773253855+0.0001473431988196395j),(-0.010954516177937872-0.0012023930974226521j),(0.01147885281718921-0.002757664823239585j),(-0.005112423986523264+0.011954471855944055j),(-0.0132078557698038-0.004853763771751528j),(-0.006581768573723301-0.013115318852707688j),(-0.007191217840317211-0.012745058441763959j),(-0.013658986715135957-0.0028938543686069093j),(-0.00221171709297533+0.01266448990635334j),(0.009991772580446034-0.006039766560506414j),(-0.010624403156437643+0.0028317785134245547j),(0.011337741354277928-0.004742350881645229j)
"(1.3076923076923084, 0.23076923076923084)",(-0.03433807275771106-0.025798541689918228j),(-0.009220115750990895-0.01977025172023424j),(0.006630140326998978+0.00870633478603934j),(-0.004963468092674642-0.008677325564196975j),(0.007659900458730708+0.007824347411321455j),(-0.012308655021968479+0.0007365211252634185j),(-0.000962902965226208-0.013501159348576633j),(0.008929406645702027-0.011027830400861372j),(0.007804341072775247-0.011749186543675775j),(-0.004553717477062596-0.012502023962438678j),(-0.010508936254156656+0.005841307966745193j),(0.010454305177067826+0.002148904818704395j),(-0.009351930976565507-0.0033944380497261356j),(0.011650317225129991+0.0022210588342254454j)
"(1.4615384615384617, 0.23076923076923084)",(0.004193871577786319-0.03863679264068692j),(0.012964492567585067-0.015644706757196536j),(-0.003376727097501574+0.009769510940375764j),(0.004141807677182015-0.008223604809737353j),(-0.002801467020847645+0.009841479396202476j),(-0.0058027442150308745-0.01021048201021033j),(0.011496428093446894-0.006186692926412903j),(0.013298962743002367+0.0034893454513041837j),(0.013519645340863966+0.0016608320031775618j),(0.00800452670143081-0.009871660529893272j),(-0.010309188340546845-0.004588210754763393j),(0.005218766443376322+0.008327667133052396j),(-0.00447611604886614-0.008017633978400348j),(0.006942741891285692+0.00957854424089542j)
"(1.6153846153846159, 0.23076923076923084)",(0.03296302390847933-0.01333279062316633j),(0.018390583165516877+0.0047054729531063j),(-0.009685051952849029+0.0020532384805867577j),(0.008553838424899393-0.0007339330763540511j),(-0.009380742019347282+0.0021522468845209444j),(0.00636215817490973-0.009250577781759585j),(0.010007615294728926+0.007692204736321924j),(0.0022135457640516513+0.013161476594741895j),(0.00434893838984859+0.012439491900331227j),(0.01201992742964492+0.0018909911125174097j),(-0.0020761081027977695-0.010425442891433706j),(-0.002688978237034915+0.008713865794243802j),(0.002441886538095844-0.008272632799234167j),(-0.002775542067430103+0.01157313894352906j)
"(1.7692307692307692, 0.23076923076923084)",(0.02478062648810053+0.021602938529812068j),(0.003311219644773415+0.01751604590829296j),(-0.006309700116448346-0.007172016448054248j),(0.004652951028836917+0.006608542884831367j),(-0.005974080125221341-0.0068687761100341815j),(0.01063820513260802+0.0016663399468529628j),(-0.002837010109262924+0.011895463435148936j),(-0.01078867838073942+0.007210374396491439j),(-0.008985891906964074+0.009073542741436002j),(0.004077915350475112+0.010940571392146844j),(0.007093763502112958-0.007121229064541126j),(-0.007946196054158621+0.003087267922347988j),(0.00749096222387513-0.0033732611700068196j),(-0.01098457490419193+0.004684238298272398j)
"(1.9230769230769234, 0.23076923076923084)",(-0.007926104913071035+0.02962333283917888j),(-0.013694787852722757+0.009782924650640928j),(0.003229467027332485-0.008673657247477139j),(-0.003320603971998951+0.006910213067953046j),(0.003166439814716626-0.008051499237647915j),(0.0029422834536018427+0.009930222688048072j),(-0.011664022410280864+0.002202054041878254j),(-0.010707071962417459-0.00670832036498142j),(-0.011723330612812-0.004022490556787562j),(-0.007333303261628067+0.008502418965065747j),(0.009322439798618408+0.0020189998026482396j),(-0.006777767211855807-0.00429422291648596j),(0.006983839041719094+0.0037037085272422234j),(-0.009986611187540828-0.006500818960545445j)
"(2.0769230769230775, 0.23076923076923084)",(-0.028323778877642078+0.005301968875897488j),(-0.013857071526968611-0.007936181725194974j),(0.00892370633639356-0.0010968196641266454j),(-0.0073082889676969465+0.00034446151215916356j),(0.008217680417759622-0.0008028335310797929j),(-0.0074522631700249635+0.006648330840812064j),(-0.006581905755507832-0.009479645008745128j),(0.0016976855993500553-0.012201304836634516j),(-0.00139607282137412-0.011965521995699781j),(-0.010562477053128424-0.0023434642436119756j),(0.0030249877047676993+0.008563790065117658j),(-0.0003213019531813145-0.0075911093282961415j),(0.0010186835883881941+0.00759379458438938j),(0.00024372670891719355-0.011826286133847456j)
"(2.230769230769231, 0.23076923076923084)",(-0.015946958424081854-0.02208965173448872j),(0.001399742503598789-0.015153818567256215j),(0.0048720611341399175+0.007267906023657192j),(-0.003552065293466604-0.006050503749815989j),(0.004219142010232371+0.00668876376327086j),(-0.008872584507809964-0.0037985324727191636j),(0.005815076014259312-0.009615179432436952j),(0.011547433143340743-0.00335516800027511j),(0.00993376827496655-0.006227549886821133j),(-0.002759860327771524-0.010074104549975305j),(-0.005543002204984711+0.006673187910465679j),(0.005862896321522808-0.004236314260125628j),(-0.005593996760941728+0.004940701765324355j),(0.010203548392762768-0.005714408136745752j)
"(2.384615384615385, 0.23076923076923084)",(0.012634335438148802-0.02259990256173871j),(0.01375413099684586-0.004773698002022153j),(-0.004236978294090724+0.007400125093094073j),(0.0036178797914711964-0.005704209625288372j),(-0.003960351012873444+0.006484509267942463j),(-0.0002912639898936372-0.009341577736672796j),(0.010871226553311054+0.0013578118109601385j),(0.007600885798561494+0.008961661306111137j),(0.0096217309632105+0.006160154779868231j),(0.0074153766544694626-0.006860266460872854j),(-0.008193403265733824-0.0013863712487785734j),(0.006420865753529409+0.002575293867629353j),(-0.007007853648930303-0.0020291280775450713j),(0.009838595517224298+0.006009841284715834j)
