index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)"
"(1.7692307692307692, -1.7692307692307692)",(-0.012336686827170849+0.00617480041662457j),(0.004332716917914266-0.005887974612434859j),(-0.0011860663252314587+0.007118170507683538j),(-0.004253383612878606-0.0065074519512325546j),(0.008305962135722135-0.0019499861558313575j),(0.004318205549960753+0.008106227989811678j),(-0.0013163038614666489+0.009442157979165864j),(-0.0004568291706085723+0.009470871075795202j),(0.006201318211987722+0.006582924366423891j),(0.006603208252201815-0.005098114158952167j),(-0.0069065087488687-0.0031752104034803953j),(0.003351361396202457+0.006323410513259789j),(-0.0003173001543346624-0.0075023865557449915j),(-0.004927469998808266+0.007938463653541155j),(0.012238745548998134+0.003351996457872202j),(0.013698675841238309-0.004380152067245936j),(0.009521886272386596+0.006990941985730858j)
"(1.9230769230769234, -1.7692307692307692)",(-0.013853855996052052-0.0005820723541303204j),(0.006450440743904809-0.003277594055105655j),(-0.004236309928155092+0.0055887915098643435j),(-0.0002828339569814335-0.0075126192695159815j),(0.007655760346940827+0.003147358294197984j),(-0.0019491550503847668+0.008751046960847221j),(-0.007533234797718062+0.005560971384061432j),(-0.007478630224759338+0.005625540675889356j),(-0.0017134439420332286+0.008785798109086211j),(0.007764839371719018+0.0028124678092051867j),(-0.0006996264709179197-0.007468133516985864j),(-0.003863366568872012+0.005846099624733352j),(0.0062349637270778255-0.003710130777201241j),(-0.008871990293913931-0.0003147459053280609j),(0.003911482973885239+0.011319253962924693j),(0.012159567311339875+0.006792684273069799j),(0.0034841194765900846+0.01137341253642187j)
"(2.0769230769230775, -1.7692307692307692)",(-0.011339455563676493-0.008065898857974787j),(0.0071654204129760245+0.00041725197309784747j),(-0.0063276010290680765+0.0025686084290640144j),(0.003792591891389392-0.00620905440121868j),(0.004009693250068409+0.006957909765077071j),(-0.007159508949395714+0.005026986641693776j),(-0.009033287832327416-0.0016964929765675072j),(-0.008936664600243959-0.0023098797229386962j),(-0.008105984539533245+0.00356292594649614j),(0.0016706823659074312+0.00799965068494973j),(0.006076005223987822-0.004227310069927335j),(-0.006837951115783303-0.0006383104069675123j),(0.005995381579327415+0.003666849091637043j),(-0.003837390467715944-0.007552616132974739j),(-0.007008510524213548+0.008918135983357476j),(0.0025745412136821536+0.013198594652544153j),(-0.004735295212998242+0.010916284821029628j)
"(2.230769230769231, -1.7692307692307692)",(-0.004301270273607774-0.01325995040226992j),(0.005707847814705581+0.004277411585708883j),(-0.006530920604724388-0.0013242218258765212j),(0.006505312574354206-0.0027127944900778504j),(-0.0013157786379921978+0.007680755697784776j),(-0.008431032755294042-0.0013234709891451954j),(-0.004641534279759312-0.0077324631373493925j),(-0.003558070844185408-0.008375423301486424j),(-0.007397711816979162-0.004681530324502509j),(-0.005924825899527824+0.005500359343213652j),(0.00655481657255793+0.0032240312262176033j),(-0.002563958952992023-0.0062294847035779645j),(-0.00048822214364029515+0.006804691332025874j),(0.004627694983032925-0.006665548643598923j),(-0.01070708428897505-0.0012529458104740228j),(-0.008516802906341228+0.009773385894262718j),(-0.010911511570833162+0.004590592000162652j)
"(2.384615384615385, -1.7692307692307692)",(0.00517610566901449-0.012941701556298469j),(0.0020382963792784023+0.006798059884166399j),(-0.004393103019867697-0.004811922965658917j),(0.0065871598036252735+0.0018268844900044478j),(-0.005897077897408056+0.004738025265286846j),(-0.004844989674187261-0.006770415323967651j),(0.002824457014291907-0.008384015842614157j),(0.004541505201612999-0.007733139927669467j),(-0.00013332742280224247-0.008651790190648455j),(-0.007661931987612505-0.002286020188955872j),(0.00029656077222352625+0.0072035850196259296j),(0.004275949677061006-0.00504433985734556j),(-0.006113538918553506+0.002578241955475981j),(0.0077392275143153225+0.0009539899010562852j),(-0.004144131827848884-0.009407539821799102j),(-0.012442716197984198-0.0011090680155803167j),(-0.010737717880704538-0.004710401083208568j)
"(2.5384615384615383, -1.7692307692307692)",(0.012540700641401174-0.006020318775994743j),(-0.0026969032322023394+0.006532447108877313j),(-0.00043209984411467965-0.006368262749826455j),(0.003744778141838666+0.0054808336972693465j),(-0.0073256253270311085-0.000563571370849628j),(0.0015883220668608642-0.007965679782643115j),(0.008118037885622788-0.003065567998820795j),(0.00879877346112578-0.0008115186476261645j),(0.007135531492392077-0.004710339151734921j),(-0.0018324366974632105-0.007691452093630502j),(-0.006130469677583395+0.0036144928091355285j),(0.006322630783541329+0.001489902880537933j),(-0.004916135350969184-0.004196148689699024j),(0.0026023352638877514+0.007049783761617282j),(0.005866551473927383-0.007891500826098337j),(-0.005893018038398781-0.0105006348053384j),(-0.00347147437888492-0.011042186560587386j)
"(2.6923076923076925, -1.7692307692307692)",(0.013076127701410355+0.004593253422702596j),(-0.006325532804724269+0.003091643224199275j),(0.003751774670742748-0.005015813816922252j),(-0.0008613471226990853+0.00639653558677415j),(-0.004672888910860037-0.005399351799573629j),(0.006822644636718364-0.004034371621666998j),(0.007294403769371557+0.004385419675538957j),(0.005615974723623921+0.00665088801269682j),(0.007678915788177063+0.003519320446198021j),(0.005720923438939814-0.005328392059085984j),(-0.00598097517524568-0.0036865645746373588j),(0.0014898487024555564+0.006208602950177968j),(0.0015364812390941506-0.006115376157854289j),(-0.0049357237204568655+0.0053241492867395785j),(0.009347050718513088+0.0012686597270782113j),(0.005384318795282205-0.010292044532429661j),(0.006277395906802538-0.009513274224734554j)
"(2.8461538461538467, -1.7692307692307692)",(0.005499269367813382+0.012642235850938143j),(-0.006685914777984477-0.0021238854915129617j),(0.00605220949707847-0.0011275896717324275j),(-0.004909907772373393+0.003921698403785339j),(0.0006383618607466735-0.006915397203917835j),(0.007328998648371943+0.002479227512350854j),(0.0009248506380728226+0.008297084532459427j),(-0.0023104138165636464+0.008257683448246723j),(0.0009854920773416129+0.00828581794902027j),(0.0073567951631905975+0.0023723212761113505j),(0.0004986413747854848-0.006919338587821027j),(-0.004809798386397856+0.004036928019439555j),(0.006023694472125618-0.0012848349962962932j),(-0.006748622869356261-0.0019665646188425845j),(0.003189627533624071+0.00849285085733084j),(0.011183494572868775-0.0008543739051257547j),(0.01117547547741346-0.0007802825733602248j)
"(3.0, -1.7692307692307692)",(-0.005895788206160471+0.012361178051633684j),(-0.003148850052886068-0.006239800015888216j),(0.005029728191967011+0.0033786473605012047j),(-0.006084517559280748-0.0007106275577751818j),(0.005379199831673683-0.0040932992424640045j),(0.0027024034599659333+0.007055198136600597j),(-0.006000535214400412+0.005573868050315641j),(-0.008037541165452864+0.0025969870696057416j),(-0.006521857046132081+0.0050398219586526745j),(0.0014485708138747056+0.007504071388487616j),(0.006299923890460451-0.0026919345367807956j),(-0.005658249006055573-0.0024827458310500037j),(0.003706743939352427+0.0047475826909546895j),(-0.0011918569940334851-0.006714213787599797j),(-0.005805585630793179+0.006540813218843303j),(0.006286082550450666+0.008835235348961063j),(0.007059630960815459+0.008431829122084771j)
"(-3.0, -1.6153846153846154)",(-0.0007454536235320835+0.012092183280876322j),(-0.005131410438172164+0.006767924266401279j),(-0.004191012749178706+0.007299768396366758j),(0.002883273817068641+0.007371158211835096j),(0.006582656568725767-0.0027948495637106314j),(-0.0054471063740096914-0.0033747750326849272j),(0.002661845691877407+0.005442369293343691j),(-3.22493205342753e-05-0.00654623214477437j),(-0.0054493037463608195+0.006134048862056878j),(0.008381140073916027+0.006339493310477833j),(0.011187885736288108+0.0021879183334062705j),(0.004670136702300669+0.008601365585445865j),(-0.007484779514126494+0.000866670458300461j),(0.004774159439982945-0.0040601689581124135j),(-0.002474490285826361+0.005578841606298298j),(-0.0016187202854695735-0.006426929087913732j),(0.007276598677899982+0.0014247247701804923j)
"(-2.8461538461538463, -1.6153846153846154)",(0.010355011826992708+0.006585526829091024j),(0.003176627299218991+0.008010256271041452j),(0.0037842362768625696+0.00768887613353783j),(0.007797433961031171+0.0021724753054645413j),(0.0021337997684493164-0.007027094721590086j),(-0.006337619023986178+0.0017961823508752103j),(0.0058951991759304415+0.0018910648429867464j),(-0.0048090162874357655-0.004530747231062423j),(0.0010453257318428024+0.008160903814436373j),(0.01021848273738549-0.0029877920390700926j),(0.00795899492184383-0.00864635224098773j),(0.010162710427791018-0.00012109744605884445j),(-0.0025749715801843807+0.00735344223978716j),(-0.001676760528338721-0.0062088866252346196j),(0.00405857392524886+0.004716351694470106j),(-0.006583575321377959-0.001383831112406309j),(0.004650162210265411-0.005896894334693546j)
"(-2.6923076923076925, -1.6153846153846154)",(0.010950879972106645-0.0058833731806754615j),(0.00860815230511785+0.0015307586203456753j),(0.008631879298069828+0.0012783458821518075j),(0.006648386278884736-0.004936485556977346j),(-0.0040070501363590255-0.006394974524363376j),(-0.0031795852017816417+0.005987728694206182j),(0.005659795182517752-0.00284901789884939j),(-0.006671937705407721+0.00015134263947120182j),(0.006697525827309943+0.004799260044912182j),(0.004008114488454353-0.009992924562103106j),(-0.00309265684224499-0.011719757102146407j),(0.004910701981403826-0.009370064739088474j),(0.005664651686422108+0.005754435230435609j),(-0.0065029589853109575-0.001182109522887514j),(0.006126637431624147-0.0016653078567721608j),(-0.004211151245850705+0.005379001224758582j),(-0.003130977891592017-0.006932974315045059j)
"(-2.5384615384615383, -1.6153846153846154)",(0.00032108701106025564-0.012589216127603338j),(0.005978021894813513-0.006554301699022043j),(0.00615217147489637-0.006411824473040503j),(0.0003301848308452221-0.008467170843805114j),(-0.00763679774780115-0.001376074425333091j),(0.0020085070566181994+0.006690627560591535j),(0.0022844083278221595-0.006081092461383863j),(-0.004866264727292407+0.00467462790868451j),(0.008130727540126795-0.0013399728625248363j),(-0.005129095169133602-0.009576387471033595j),(-0.011820874235745288-0.004076725132735812j),(-0.0060723244322238995-0.009219684243079809j),(0.007974879724038474-0.0026069425389276526j),(-0.003988922574514334+0.005512077749015968j),(0.0011771721249629183-0.00637625800224474j),(0.002993495513109918+0.006260802377748581j),(-0.007693016080134235-0.00045974635312638184j)
"(-2.3846153846153846, -1.6153846153846154)",(-0.010862914452132368-0.0066894957326980135j),(-0.0022870129743032585-0.00870474899511573j),(-0.0015641332460818466-0.008912781540302934j),(-0.006430439189174657-0.005819432146815876j),(-0.006447380697382198+0.004707798301139473j),(0.006222565591503844+0.0036338891678633035j),(-0.0022934440636745877-0.006264876652326188j),(-0.000699584885555764+0.006796017750463283j),(0.005071936611894809-0.006482110018042907j),(-0.010607453592610021-0.0026300213914076426j),(-0.010473457123182546+0.007523413926811959j),(-0.011529436256788568+0.0007316883977650894j),(0.0013227039527462508-0.00864287509012006j),(0.0033283245972963852+0.006177921334796491j),(-0.005341331924208431-0.003925181262033044j),(0.00705134647420626+0.00013109860104119515j),(-0.004075953412076088+0.006660104156239884j)
"(-2.230769230769231, -1.6153846153846154)",(-0.011441746404780287+0.006007509041516717j),(-0.008638288331827884-0.0029553155067357007j),(-0.008195403130519469-0.004211672377087971j),(-0.008815774363482987+0.001044434019909591j),(-0.0012857711473100925+0.008115497684936863j),(0.007306902038409109-0.001406196759517812j),(-0.005859715689959298-0.0035753253331228486j),(0.003657825594595379+0.005884709484161646j),(-0.00026512390866912966-0.008207184691093935j),(-0.009341427709256634+0.005720267861989155j),(-0.0003177411232772565+0.013281711379373673j),(-0.005513975645801152+0.010798582738799717j),(-0.00740218404840819-0.005365764505054279j),(0.0072474679702520675-0.00028786658997413813j),(-0.006010365395450081+0.003145289870701347j),(0.003360428130826599-0.006334213650249867j),(0.0039707329900350915+0.006843223703596217j)
"(-2.0769230769230766, -1.6153846153846154)",(-0.0008083045769331017+0.013064159899663415j),(-0.007420436931848267+0.0055379367609960555j),(-0.008527183945317183+0.00390984333094089j),(-0.005295291795717621+0.007384337874435014j),(0.004758641670560437+0.00699428624891473j),(0.004935889925004182-0.005897931886767699j),(-0.0070520725644096635+0.000581297280004298j),(0.006472377867224648+0.002774135130035111j),(-0.005114996577245332-0.006391188943585398j),(-0.0030197463357489415+0.010504559518397362j),(0.010370699896630682+0.008888528385843714j),(0.006592697976877127+0.010929540396384404j),(-0.00860395763108322+0.004250567848453218j),(0.0030637626978413947-0.006862639384722057j),(0.00015854219995933011+0.006949067257061442j),(-0.004169797882481831-0.005983953096290909j),(0.00801466853909511-0.00018244439298342255j)
"(-1.923076923076923, -1.6153846153846154)",(0.010801476137627695+0.007682374340921633j),(0.00024532150494901376+0.009383709676185117j),(-0.0024159221347907645+0.009236570543094708j),(0.0016990655915915607+0.00914276017982119j),(0.00844030934809102+0.0021537690174038403j),(0.0004051757318055997-0.007944703235787326j),(-0.00574332776802976+0.004518011720066909j),(0.007092783151823797-0.001077418865441398j),(-0.007760597526540453-0.002517850461554087j),(0.004242118843353168+0.009986394226642293j),(0.013871370815737038-0.001831386243228597j),(0.01346585306986877+0.0005230985578835553j),(-0.0003794355512560453+0.010111548334047635j),(-0.004941532858898972-0.0060476465275635235j),(0.006447722859955547+0.0030486858302020145j),(-0.007361346639988336+0.0009480440974947307j),(0.0038112767108692074-0.007173151554254596j)
"(-1.7692307692307692, -1.6153846153846154)",(0.012443637355035762-0.005021882116727416j),(0.007820478952268698+0.00541414172143509j),(0.005544687235631952+0.00797369913649978j),(0.007805652498749635+0.005438363107851756j),(0.008114948153360727-0.0038189039027693283j),(-0.004328685845325879-0.007002729344916543j),(-0.002731622417021555+0.007048174143699674j),(0.005847265825935821-0.0044186803359032596j),(-0.007973453081091292+0.0016208145699155823j),(0.009089779967529146+0.005663653548057195j),(0.008697837603533801-0.011290803581962336j),(0.00866666711632486-0.011328563960652219j),(0.009150547946132724+0.005593328028913056j),(-0.00796163422384022+0.001710068000356022j),(0.00579738805331534-0.004485082216662356j),(-0.0026584983373823937+0.007073707506102245j),(-0.004384934869285629-0.006963892633810676j)
"(-1.6153846153846154, -1.6153846153846154)",(0.002692438140476593-0.01330971536696522j),(0.009157985897262301-0.0029836202967652332j),(0.0097975257556688+0.0012174673492017058j),(0.009631348139016761-0.001357961184730089j),(0.004246843717113932-0.00819597184037399j),(-0.007646314218053096-0.0037621215587376714j),(0.0008664866945554914+0.00778219828052333j),(0.00354627693168762-0.006619177392077994j),(-0.006521794289402623+0.004849605712148194j),(0.010507846437315536+0.00027337876709714764j),(-0.0008236148476350044-0.014375547443019254j),(-0.003910875771546427-0.01460536329989773j),(0.010079295595783407-0.005401357850405063j),(-0.0022865327966360574+0.008212859094005643j),(-0.0013538104180618761-0.007424321894177701j),(0.005049472186577955+0.005810336635472817j),(-0.008331963750654328+0.0002568562225630495j)
"(-1.4615384615384615, -1.6153846153846154)",(-0.009580151298833068-0.009841590056769274j),(0.00339807135433333-0.009133166979915014j),(0.007736620470251566-0.006378912399541217j),(0.00651371055133005-0.007503221742021102j),(-0.001276041537549917-0.00940841622285711j),(-0.008806544317380817+0.00047977617902493426j),(0.004129844226229389+0.006990890111290226j),(0.0009974806290659192-0.007651672122196109j),(-0.00442930896569837+0.006829511986212599j),(0.009402411841605994-0.004119430393372228j),(-0.009112924300002172-0.011129254029514979j),(-0.014434493336321848-0.0069498185812099525j),(0.0007757453322262575-0.01225257997823799j),(0.006458407890981476+0.006222870493722287j),(-0.007423394039673202-0.0023515864612636632j),(0.0076738776620133625-0.0016343555415160034j),(-0.004140246421936592+0.0073563580808300244j)
"(-1.3076923076923075, -1.6153846153846154)",(-0.013716820648946661+0.0021346755435628553j),(-0.00489447353611692-0.008545937478694922j),(0.0009888815909229935-0.010123823415961063j),(0.00035449722128791606-0.010132162464592058j),(-0.006317399603950595-0.007434002171503073j),(-0.007942264179711918+0.004487600596661504j),(0.006569682182297781+0.00527268960983187j),(-0.0012536505016232165-0.007850764079564069j),(-0.0024873168309425273+0.007796306400991841j),(0.007323376324587926-0.006796940793753602j),(-0.013267947032985823-0.004963565788414885j),(-0.015932472709692575+0.005657669482732266j),(-0.010559702544434857-0.008056197479447415j),(0.009086572292791511-0.002740532883163155j),(-0.005807294399264709+0.005582916039401557j),(0.0024210612765087586-0.007626859677898935j),(0.004099957982235048+0.007497013353829492j)
"(-1.1538461538461537, -1.6153846153846154)",(-0.006523717414280093+0.012408445973778033j),(-0.00973983208191378-0.0019799697260079155j),(-0.006270247253455323-0.0081758437687931j),(-0.00588189791166916-0.008490709658406105j),(-0.009424683684766351-0.0033716748453412938j),(-0.005718016853953653+0.007492417680907715j),(0.00811246384628586+0.003247709787724873j),(-0.0029541809037673637-0.007658195151036775j),(-0.001131023079621895+0.008185801647469085j),(0.005499497912781045-0.008012190326627653j),(-0.013711130858741642+0.0006555923870579249j),(-0.008950327572647254+0.015236080762427244j),(-0.013898320053567169+0.004077573633255378j),(0.002393668714670464-0.009829419254244274j),(0.002095927059585206+0.008093027300110758j),(-0.005459877479143364-0.006073294245388805j),(0.008621393446258417+0.000638625391060918j)
"(-1.0, -1.6153846153846154)",(0.005824175824137952+0.012887120693840395j),(-0.008148854866155955+0.005819425422009301j),(-0.010208273554228497-0.0020759354918147184j),(-0.009804756570212281-0.0037661871519019006j),(-0.010165403135598888+0.0013200504373139914j),(-0.002927332813038574+0.009270279515361031j),(0.008949895993913593+0.0013872590858116506j),(-0.004044495887506945-0.007459346811733242j),(-0.0005400330675108551+0.008365045566600995j),(0.0045615155344946-0.008304223074827153j),(-0.012451320020281686+0.00404886470754269j),(0.0009077909387646937+0.018116764437172462j),(-0.006348700040212986+0.014586410609838452j),(-0.007591561286381787-0.007794761294365285j),(0.0083790076957764+0.002378960854847261j),(-0.008200872342051293+0.0015279828214750317j),(0.005413026019154256-0.0068625164126036135j)
"(-0.8461538461538458, -1.6153846153846154)",(0.013749900371636013+0.0037349182221098672j),(-0.0016335861576036851+0.009934092779767327j),(-0.009340667151906656+0.004814867787680311j),(-0.010473053997988204+0.0019628083712848903j),(-0.008937822919676493+0.00545842119542387j),(-0.00021509848327917058+0.010002221747092884j),(0.009371141504990231-2.0883260159229256e-05j),(-0.00452983631278531-0.007513711772674501j),(-0.0007830980078489709+0.008501009565948337j),(0.004686211907386462-0.008016096209203528j),(-0.011233191981397965+0.005110978946720744j),(0.008440672549508286+0.016025735881561587j),(0.006476059925358838+0.016295300841420196j),(-0.01165289946410034+0.0020486720216109236j),(0.006728367105100322-0.00615767199796798j),(-0.0032000259126133642+0.00790732181400386j),(-0.002490583672067785-0.00847105402850998j)
"(-0.6923076923076921, -1.6153846153846154)",(0.01195488237154295-0.007907221792354894j),(0.005596940859534217+0.008403531423053813j),(-0.004708595343911786+0.009466078061402207j),(-0.008331869451049011+0.006839735033333771j),(-0.006543637088193542+0.008426603197765626j),(0.0020251012802912447+0.0100647669263076j),(0.009637422746264163-0.0008255694747681832j),(-0.00438230652694732-0.007933333350754232j),(-0.0018912743602294095+0.008511289139449884j),(0.005769060790117816-0.007118209249087941j),(-0.01076173223238226+0.00426561850491277j),(0.011822511469960464+0.01284739300152211j),(0.01667005749800657+0.009588910006057093j),(-0.005997089477547099+0.011573051126119773j),(-0.0015113235989376392-0.009493685317536266j),(0.004873665974738811+0.007249701887436865j),(-0.008344953605371354-0.0031257420833771454j)
"(-0.5384615384615383, -1.6153846153846154)",(0.0024794300605732998-0.014178851872881494j),(0.009719175599582717+0.0027354180872908944j),(0.0013135041095189385+0.010521915271693442j),(-0.004580436756320946+0.00985799245109763j),(-0.003794986191933452+0.010145992745475141j),(0.00362142932691292+0.009855134586821636j),(0.0099073716809491-0.0009436520851413564j),(-0.0035004458358054787-0.008662881569499866j),(-0.003812414178707016+0.008059723323816716j),(0.007422632971250761-0.005270774104321168j),(-0.010740613868450374+0.0018046491428213708j),(0.011706905283947426+0.011266691116182358j),(0.020652346577366403+0.0001906909497857353j),(0.005181046855365467+0.013612770365323858j),(-0.009129886758749269-0.004592052117147322j),(0.008959145371552736+0.0003105469596190698j),(-0.00772693198752318+0.004583627154681417j)
"(-0.3846153846153846, -1.6153846153846154)",(-0.008127115334330115-0.011920387778880517j),(0.009315520200751916-0.003806426904877421j),(0.006481211043364697+0.008383818008176487j),(-0.00047775041987096264+0.010910667745121554j),(-0.001292274568387342+0.010880490992079772j),(0.0045338332139479+0.009687596199238074j),(0.010196054371034685-0.0003130987262834547j),(-0.0017429615786808239-0.009443601232363236j),(-0.006255928030768705+0.006628142435189092j),(0.00884765889519779-0.0021086086103749837j),(-0.010139297616098747-0.002006103939206046j),(0.009018712041315548+0.011678218141671281j),(0.020278009590015446-0.0063751038736220055j),(0.014648712082771166+0.007534541960475796j),(-0.010007858162971266+0.004534153451406016j),(0.005957920121778596-0.007046705333841532j),(-0.0016267630567179845+0.00890139721159348j)
"(-0.23076923076923084, -1.6153846153846154)",(-0.013986070041240894-0.003556668502560808j),(0.005414756451043352-0.008398184069219434j),(0.009565275319082748+0.0044463500961198395j),(0.0030905287290601065+0.01048163067319701j),(0.000624169871483124+0.011019215142563422j),(0.004762332960734609+0.00974889176520012j),(0.010352156490733035+0.0011066671679203649j),(0.0009500845593118863-0.009786886622099256j),(-0.008513644794591728+0.0037439592727930384j),(0.008836259502728842+0.002252883375702757j),(-0.007642566302600268-0.0063154010658972j),(0.0040835300458933405+0.012658055702083403j),(0.019096157619117503-0.007781216761933061j),(0.018565637246449-0.0019423790807817588j),(-0.0038903131569875647+0.011330920047743998j),(-0.001422141938867807-0.00943626963026625j),(0.005341406187618708+0.007376596079037532j)
"(-0.07692307692307665, -1.6153846153846154)",(-0.013159502808143788+0.005861945294515348j),(0.00020038299039096104-0.009880291365129364j),(0.010452713632518472+0.0001917716402527625j),(0.005721421114024634+0.009261935079764732j),(0.001815166782922735+0.01091839689930403j),(0.004287181997995471+0.010082842623806878j),(0.010057146256685993+0.0032766088854601426j),(0.004359996477448187-0.009027783312767147j),(-0.009444658797543604-0.0006045832240055782j),(0.006237290679334689+0.006701964734114581j),(-0.0025797756804746687-0.009249197440652945j),(-0.0024796822536635524+0.011815508668527585j),(0.018428301149508653-0.004220061674588118j),(0.018357412545922113-0.009635993378322993j),(0.0048966636647705414+0.012336503125953285j),(-0.007987731490622015-0.005909561046778997j),(0.008994538568416676+0.0017624281520355486j)
"(0.0769230769230771, -1.6153846153846154)",(-0.00746473355335821+0.01226129685768821j),(-0.004393139329301034-0.008684707847314904j),(0.009746733849115678-0.0033752264171264318j),(0.007386069310092187+0.0078740010865983j),(0.002250903650422519+0.010817307045812505j),(0.0030561316292661003+0.010580500689614412j),(0.008874680764722313+0.005971196624124549j),(0.007793583355834766-0.006543596333911633j),(-0.007849592921082666-0.005521968590213208j),(0.0009319395629421457+0.009142281019293177j),(0.0038956922208124773-0.00851880201720582j),(-0.008464636012606625+0.007198391487281958j),(0.016527630587844115+0.002782355326058789j),(0.0177808249583321-0.012812914372565598j),(0.012062095139695583+0.008754288248865882j),(-0.010425967087958973+0.0006325091710079757j),(0.008154024901796246-0.00433351825187091j)
"(0.23076923076923084, -1.6153846153846154)",(-0.00019713950459453525+0.014282765480622035j),(-0.007400104019957176-0.006030049371770497j),(0.008267529802658272-0.005853239534142839j),(0.008246066996841486+0.0067501549781306906j),(0.0019375556423428775+0.010806950507556687j),(0.001024920803321751+0.010971600182930176j),(0.00639050211505085+0.008666018979561657j),(0.010054407572215755-0.002160135435051192j),(-0.0032796749794563947-0.009125151858031885j),(-0.005290133359998128+0.007541503091122906j),(0.008572831794530215-0.0032861346531391066j),(-0.010355035789061436-0.000646242244474873j),(0.010778527840236148+0.010080426757775087j),(0.018866244397070683-0.010629104572590305j),(0.01626721976004606+0.004092709703451766j),(-0.008864338783610879+0.006703797966975507j),(0.004329683136476942-0.008264133417611326j)
"(0.384615384615385, -1.6153846153846154)",(0.006031606951426033+0.012859994201425811j),(-0.00879153198613978-0.0031165918725267754j),(0.006710809492431387-0.0072835615547797395j),(0.008493266912422033+0.006124441606765144j),(0.0008870562820068359+0.010825040378093525j),(-0.001751017069255381+0.010836739236584837j),(0.0024595138205377926+0.01050774465915041j),(0.009775308339263817+0.0033966977661960087j),(0.0031101521469365577-0.009252481465606848j),(-0.009050892396914733+0.0017411630798182633j),(0.00804479546344512+0.004086201837450627j),(-0.0060153736554893035-0.007742584827371707j),(0.0011269383429332795+0.013075461667297839j),(0.019890249850501626-0.0032746285569916407j),(0.01847260262566699+0.0015027660020207087j),(-0.005463210275900738+0.010656379815040189j),(-0.00018518423806941552-0.009473095922025472j)
"(0.5384615384615388, -1.6153846153846154)",(0.010148908091439101+0.009829113172452723j),(-0.009058510430277484-0.000713757532650167j),(0.005519636760299194-0.007906972697233748j),(0.008251508087216346+0.006071914386427864j),(-0.000863575132227438+0.010664577561490418j),(-0.004994062003274359+0.009677968055250879j),(-0.0024987406990866967+0.01047878025080352j),(0.006163029640599052+0.00834417409356434j),(0.008463481995259137-0.004925932782595776j),(-0.007455603717436115-0.005394638444950611j),(0.0019070159578511857+0.008673114902430706j),(0.0022936054503814975-0.009064572367948647j),(-0.008110704992854914+0.008645111150749904j),(0.016782485378101245+0.006881923067278671j),(0.01946939351124147+0.002829228017294624j),(-0.0024152349450170486+0.012789267136004557j),(-0.003849139073563921-0.008897296033392945j)
"(0.6923076923076925, -1.6153846153846154)",(0.012320278958934335+0.006797439957378282j),(-0.008791562176320277+0.0008636872715277516j),(0.004901315210246557-0.00796900598573141j),(0.0075402110632274985+0.006544723482263725j),(-0.003189743168279211+0.010003369854536424j),(-0.008104897363239792+0.007083717787734919j),(-0.0073242672993803085+0.007820214606414518j),(-0.00013724326424987657+0.010361298502403849j),(0.009521109943614464+0.0022951343788415717j),(-0.0008033112393477634-0.009134537487305206j),(-0.005680747466195908+0.006648982166956074j),(0.008371162354365627-0.003239723071819049j),(-0.010819574778382218-0.001058091608493782j),(0.007357489079386361+0.014394875846458587j),(0.0181117393000104+0.00819889689968489j),(-0.0011227078282033812+0.014091452641386585j),(-0.006207228942748211-0.007847129592669906j)
"(0.8461538461538463, -1.6153846153846154)",(0.01322530752178166+0.004726961114902438j),(-0.008434201838249738+0.0015846102398700335j),(0.004894481586697904-0.007614093425634495j),(0.0062887133499387425+0.007382640474954434j),(-0.005795455812961821+0.008476829289555921j),(-0.010175502584654088+0.0029852412944637472j),(-0.01029516768856763+0.0026180421381450576j),(-0.0067045497645611685+0.007844963995229723j),(0.004952517279204558+0.008420184348812178j),(0.0065633758472640495-0.006332533283818931j),(-0.00857810771263367-0.000786863275909118j),(0.00705230495936384+0.005023980043026782j),(-0.0048879438491895594-0.008836041423988741j),(-0.004976404308087815+0.01359321783696125j),(0.012035404701271958+0.01503048499699236j),(-0.002372824222843864+0.014973556158360282j),(-0.007406279191849043-0.0073133991076064645j)
"(1.0, -1.6153846153846154)",(0.013464731453372753+0.00403666438601141j),(-0.00820288204762111+0.0015175115706894656j),(0.005420745532802094-0.006856789191061882j),(0.004394437662033758+0.008302898218657291j),(-0.008152337520911978+0.005815000509490104j),(-0.010207887468747661-0.0020784643297874633j),(-0.009805025593410083-0.003765367240710547j),(-0.01016466700944634+0.0013241491594960545j),(-0.0029206460137495343+0.009272063861179021j),(0.008950930164143151+0.0013784160775225335j),(-0.004053340205138582-0.007454309539183708j),(-0.0005289234287277991+0.00836591689162464j),(0.004551171900926983-0.008311076400682483j),(-0.012449770722088194+0.004061945765028777j),(0.0009121080362516933+0.01811785774550852j),(-0.006357245802462054+0.014579657476723518j),(-0.0075810100703797515-0.007802553690809076j)
