index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)"
"(-1.7692307692307692, -0.23076923076923084)",(-0.018831815643318817+0.011653712172543296j),(-0.00795241602404413+0.012173948499607052j),(0.010174664181117597+0.0064908962784310615j),(-0.004701506270332092-0.007405577399170192j),(0.00539569409499289+0.003636871240589105j),(-0.00958279108247436-0.0005298367893614628j),(0.015239039271002595+0.02052315334638231j),(-0.003271650164232977+0.016054590711703454j),(0.0018739959796997675-0.006592370733729187j),(-0.005738762877355042+0.004603098173884514j),(0.00835077355421839-0.006273390190864504j),(0.0007243009589550627+0.01348480609262641j)
"(-1.6153846153846154, -0.23076923076923084)",(0.0029756683603816884+0.022590182120597622j),(0.007605765144519335+0.01298520074955736j),(0.011367282815701806-0.005717510386341216j),(-0.009490651514700061-0.0006191648333996185j),(0.006772800929233655-0.0019264813310118844j),(-0.0059130222419950095+0.007188004916773028j),(0.02694924190700937-0.004366678141034033j),(0.013622385279910167+0.010146379802058174j),(-0.005038573896609194-0.005076120958784911j),(0.0013116991709015422+0.007821638300507874j),(-0.002019838932237332-0.010820819764439589j),(0.013023959033866644+0.005057643060603447j)
"(-1.4615384615384615, -0.23076923076923084)",(0.02248071013399259+0.006781831437880048j),(0.015572383268847747-0.0009640801084272303j),(0.0011683625254828238-0.013405652533006046j),(-0.00691186129739662+0.007745895406307981j),(0.0036014352791464543-0.006884799874683584j),(0.0016644821350227266+0.008898903450980915j),(0.009683862623928912-0.0273964502564659j),(0.015447000291242933-0.008260670378455006j),(-0.007358825249272767+0.0018061147954962563j),(0.008076574796326393+0.0030592249592800245j),(-0.011194364686075832-0.003242297741418121j),(0.010348091814147415-0.010141522456065316j)
"(-1.3076923076923075, -0.23076923076923084)",(0.015946738016695928-0.018259598731377155j),(0.006505528797382942-0.014844135696442997j),(-0.011285157269007513-0.008742092712868637j),(0.0015862683623098167+0.011296508862992131j),(-0.002224476413884785-0.008475488536775416j),(0.007367588598694777+0.005224180264702155j),(-0.019553034015606596-0.023053256968100257j),(-0.001086157881350226-0.017825550418060672j),(-0.0027829566502838234+0.007742204330761215j),(0.007539366366931337-0.005811147595507433j),(-0.008516132021602866+0.009019023422764644j),(-0.005152367180633818-0.014157930572004065j)
"(-1.1538461538461537, -0.23076923076923084)",(-0.01038401815426621-0.022829096622973288j),(-0.010536361304061378-0.013173837407586798j),(-0.014434827541662977+0.004726343686567212j),(0.010331667758404578+0.0072322687096492986j),(-0.00794346631124933-0.006235542793383669j),(0.009592999891118526+0.00020865281408588798j),(-0.028656849691577883+0.005368499349829749j),(-0.017095785651691415-0.005756508015176007j),(0.004998586001454411+0.007824223780633513j),(-0.0007789912506218283-0.010613059946748056j),(0.004288266317564208+0.012571338388104196j),(-0.015666385391766142-0.0012369194063744468j)
"(-1.0, -0.23076923076923084)",(-0.026005066461394853-1.3422177897651818e-05j),(-0.017304725668401914+0.0031741746419910377j),(-0.004894974906793191+0.015446769511247443j),(0.013846662350515633-0.0021269594064350994j),(-0.011750030408878858-0.0014816314481819264j),(0.010634375088501834-0.00349133268669883j),(-0.0021821936060882215+0.028301949770529283j),(-0.012511886808159862+0.016189197251849648j),(0.010848415111175685+0.0022247217067772117j),(-0.010296132817187614-0.006339870729564331j),(0.014115542160796371+0.002424281018489841j),(-0.008009642694565054+0.014369366183281471j)
"(1.0, -0.23076923076923084)",(-0.03067075710324379+0.04298347800209128j),(0.010634375088501775-0.0034913326866988694j),(-0.011750030408878844-0.0014816314481818904j),(0.013846662350515633-0.002126959406435112j),(-0.004894974906793221+0.015446769511247453j),(-0.017304725668401907+0.003174174641991036j),(-0.017574471226690407+0.001990321145959731j),(-0.008009642694565135+0.014369366183281445j),(0.014115542160796399+0.00242428101848992j),(-0.010296132817187565-0.0063398707295644315j),(0.01084841511117559+0.0022247217067772446j),(-0.012511886808159848+0.01618919725184956j)
"(1.1538461538461542, -0.23076923076923084)",(-0.050839154338526996+0.013566019863007288j),(0.009592999891118519+0.0002086528140858718j),(-0.007943466311249333-0.006235542793383666j),(0.010331667758404552+0.007232268709649303j),(-0.014434827541662986+0.004726343686567163j),(-0.01053636130406133-0.013173837407586835j),(-0.008775153052858848-0.01463910316946916j),(-0.015666385391766135-0.0012369194063745674j),(0.004288266317564133+0.012571338388104265j),(-0.0007789912506217197-0.010613059946748049j),(0.004998586001454324+0.007824223780633485j),(-0.01709578565169127-0.005756508015176057j)
"(1.3076923076923084, -0.23076923076923084)",(-0.036706604019827796-0.030019755825161126j),(0.007367588598694759+0.005224180264702122j),(-0.002224476413884753-0.008475488536775407j),(0.0015862683623097623+0.011296508862992138j),(-0.011285157269007447-0.008742092712868715j),(0.006505528797383065-0.014844135696442922j),(0.009387415693353628-0.013577977990089843j),(-0.005152367180633615-0.014157930572004165j),(-0.008516132021602998+0.009019023422764576j),(0.007539366366931438-0.005811147595507308j),(-0.0027829566502838607+0.007742204330761124j),(-0.0010861578813500463-0.017825550418060568j)
"(1.4615384615384617, -0.23076923076923084)",(0.006819919927395852-0.04243831897485284j),(0.0016644821350227357+0.008898903450980907j),(0.003601435279146438-0.006884799874683571j),(-0.006911861297396617+0.007745895406307968j),(0.0011683625254828702-0.01340565253300604j),(0.015572383268847741-0.0009640801084272031j),(0.01573789698509234+0.0028659276626591982j),(0.010348091814147522-0.01014152245606526j),(-0.011194364686075845-0.0032422977414182045j),(0.008076574796326355+0.003059224959280125j),(-0.0073588252492727+0.0018061147954962055j),(0.015447000291242892-0.008260670378454878j)
"(1.6153846153846159, -0.23076923076923084)",(0.037390064360399475-0.012681652043548252j),(-0.005913022241995003+0.007188004916773023j),(0.006772800929233655-0.0019264813310118866j),(-0.009490651514700054-0.0006191648333996404j),(0.011367282815701828-0.0057175103863412015j),(0.007605765144519286+0.012985200749557382j),(0.003747826062318382+0.01507063790631789j),(0.013023959033866587+0.00505764306060359j),(-0.0020198389322372517-0.010820819764439644j),(0.0013116991709014381+0.007821638300507871j),(-0.005038573896609135-0.005076120958784898j),(0.013622385279910028+0.010146379802058207j)
"(1.7692307692307692, -0.23076923076923084)",(0.026112807757539346+0.025721767673128046j),(-0.009582791082474382-0.0005298367893614512j),(0.005395694094992886+0.0036368712405890876j),(-0.004701506270332103-0.007405577399170186j),(0.010174664181117569+0.0064908962784310685j),(-0.007952416024044158+0.012173948499607042j),(-0.01186545897843479+0.009339709419329309j),(0.0007243009589549859+0.01348480609262646j),(0.008350773554218444-0.006273390190864486j),(-0.005738762877355113+0.004603098173884462j),(0.0018739959796997897-0.006592370733729133j),(-0.003271650164233046+0.01605459071170336j)
"(1.9230769230769234, -0.23076923076923084)",(-0.010930879928464317+0.032525728007531396j),(-0.005012347300925961-0.0084663153343324j),(0.0003727258273786063+0.006099817445013508j),(0.0031820166840891757-0.007495282950591166j),(-0.0005102542028549527+0.011469706340806301j),(-0.013971470640512913-0.0017015346917867845j),(-0.013032233765883007-0.006809367162909813j),(-0.011620358960001638+0.006004009332353747j),(0.008861246694446044+0.004525953557979691j),(-0.006340720711374097-0.0026753475205534252j),(0.006474419979578496-0.0014186972710061162j),(-0.01534451948002581+0.003682569109136553j)
"(2.0769230769230775, -0.23076923076923084)",(-0.032103359084292245+0.003912591668201075j),(0.00460240201257972-0.00888730592348574j),(-0.004526952479602994+0.003647667640849883j),(0.007482222764532686-0.0013574743482894407j),(-0.009777426169392988+0.004935658735707902j),(-0.004449176963726798-0.012899038680213009j),(0.0008535625666493563-0.014311265297331859j),(-0.009937745922258412-0.007894995837261441j),(-0.00021335400755728354+0.009510076447640374j),(-0.000549410669940137-0.006460181225672953j),(0.004126418741400587+0.004952831558780056j),(-0.009432530817462377-0.011922440056890752j)
"(2.230769230769231, -0.23076923076923084)",(-0.016309512290581963-0.025954266594132996j),(0.010092083817651218-0.0005749399100685634j),(-0.005328155711931075-0.0016759287286306412j),(0.004822020292347907+0.00526695764434644j),(-0.00863925678960444-0.005925095826717923j),(0.009399683316026466-0.009335005543027753j),(0.013088794782341972-0.004954644426736618j),(0.0030446463941646625-0.011954673673119153j),(-0.00831593684213902+0.003749693932265609j),(0.005206514444004413-0.0032627297278249043j),(-0.002493323675167295+0.005777775544557444j),(0.0066423956461672175-0.01307175417801089j)
"(2.384615384615385, -0.23076923076923084)",(0.01585506256779329-0.02450983796174945j),(0.005505455533118575+0.008527612628149737j),(-0.0013869178730424709-0.005225567856894199j),(-0.0018869380124715894+0.006469861366307799j),(0.0010766404332166603-0.009986492629190328j),(0.012133025511696137+0.004320595289511959j),(0.009646692712473152+0.009694863360648558j),(0.011830895647743369-0.002056250793982986j),(-0.006684806426178081-0.005679927768745125j),(0.005008911166067136+0.0030263700481964013j),(-0.0061486275157910525+0.0003302326134783631j),(0.014151143410072987+0.0005788911909298975j)
"(2.5384615384615383, -0.23076923076923084)",(0.02763016512973275+0.003943066093105482j),(-0.004826041609699019+0.008925387648984541j),(0.0036496434079406406-0.0037912778296331747j),(-0.0061935264052805+0.0015693463195824416j),(0.008967062260894642-0.0035722824991997718j),(0.0012765623715002077+0.01247214163872744j),(-0.00480301843723479+0.01248660969101348j),(0.0065423275638119074+0.00970547700665956j),(0.0022072979907742296-0.008162671495741706j),(-0.00045921572303769337+0.005578816365971043j),(-0.002939121005481774-0.005271055228579319j),(0.0051673011473120116+0.012690718212128766j)
"(2.6923076923076925, -0.23076923076923084)",(0.007612287048181889+0.02567254446036977j),(-0.010108029512844662-5.581129911762009e-05j),(0.0049997801228526964+0.0012080713776073417j),(-0.004226533530548044-0.004373298676804017j),(0.007040057506827768+0.006069439101901694j),(-0.010456240166865163+0.0063216119277941085j),(-0.013080345276747611+0.0006960595641916907j),(-0.006038524701344029+0.009695935572004754j),(0.008045768323399729-0.0014128147021411632j),(-0.005002044225129066+0.0019639908979193483j),(0.0034023327248122143-0.004847446114052502j),(-0.009127912043904651+0.009642997872036367j)
"(2.8461538461538467, -0.23076923076923084)",(-0.019433654162844424+0.01691987874397559j),(-0.0045948677229198775-0.008931629249830564j),(0.0013897481278106276+0.00484788977510796j),(0.0016749558769732263-0.005563678894396812j),(-0.0021040156480219246+0.008718147221289883j),(-0.009923775216846285-0.006605402111867553j),(-0.005850465439818426-0.011424996307280222j),(-0.01105560461199903-0.0015203776733374698j),(0.0045282760190149055+0.006482038116822611j),(-0.0038053435721521864-0.0035072825095647936j),(0.005737213460712472+0.000959984759991666j),(-0.012178899832345704-0.004211927998383874j)
"(3.0, -0.23076923076923084)",(-0.022618832832645097-0.010314785092650096j),(0.005810984711860422-0.008091427065730612j),(-0.0035074867146817333+0.0035015530070878955j),(0.0054479430424876985-0.0011546455887121545j),(-0.008434285805364086+0.0020018627205538827j),(0.001732108926762913-0.01151299209330746j),(0.007892425597316512-0.009806325021916078j),(-0.0030517307727800213-0.010478516311281322j),(-0.0038546707016710985+0.006627802542155018j),(0.0014591208865838581-0.004779600222640964j),(0.0015643731235740344+0.005499597657970783j),(-0.0011391808334776238-0.012473074517042358j)
"(-3.0, -0.07692307692307665)",(0.012524030842672906-0.013579704951152897j),(-0.00045559280843544136-0.011422442020042547j),(-0.007117032400641006+0.004361533237557317j),(0.004379783960257007-0.0030936179368275555j),(-0.0018653607271116707+0.0048046331596147875j),(0.0032896839193760586-0.010284670577778392j),(-0.015652731695177138-0.007868559930069229j),(0.0008224672177546594-0.011632423820141785j),(-8.013694011898297e-05+0.0054062751456971534j),(0.0029181651758680926-0.00426750316392759j),(-0.005462370458132805+0.00586117441628535j),(-0.002050605835079698-0.010998247994145083j)
"(-2.8461538461538463, -0.07692307692307665)",(-0.0074738383913768415-0.017300947063779378j),(-0.010822534197976566-0.004453235702580756j),(0.0008060768748263352+0.008591961755097957j),(-0.0007411493386087092-0.005532757611135655j),(0.003448946453792979+0.003941261632921883j),(-0.007935952092623851-0.007562991808897365j),(-0.014114941047569258+0.011501697101319298j),(-0.010428167787796259-0.005776565555393521j),(0.004884421591911509+0.00251440050131459j),(-0.0026064449573217504-0.0046930534743370245j),(0.003040443113950027+0.007695394045200446j),(-0.011120309326123682-0.0027202073139080724j)
"(-2.6923076923076925, -0.07692307692307665)",(-0.01924168288285703-0.00019932358447817132j),(-0.008783153837140501+0.008166799940765858j),(0.008344807475846086+0.003202134694678314j),(-0.005464893306487254-0.002029797654614626j),(0.005190959300552379-0.0012107663091439176j),(-0.010435117271353347+0.003841762236561965j),(0.0049119047491368+0.01833681212395389j),(-0.009871017133253559+0.00715291150012692j),(0.00451727020687346-0.0032885311373750357j),(-0.005587080277647372+0.00021050252778959452j),(0.008539399821194803+0.0006046352608553129j),(-0.007234266222712041+0.00922966036133901j)
"(-2.5384615384615383, -0.07692307692307665)",(-0.008172800767230216+0.017886425387828267j),(0.003828128431806945+0.011694347250841541j),(0.0068485930782873055-0.006256324673709847j),(-0.004600704901092722+0.004020755928867027j),(0.0014521618568843731-0.005239241609895298j),(-0.0012360735206850006+0.011195615390932953j),(0.019608012466829992+0.003189449962300377j),(0.0023059921118780105+0.012250730184463002j),(-0.0008866004225201033-0.005621397623099094j),(-0.0024772153868209312+0.005291964861332461j),(0.004415016081254263-0.00769896187576703j),(0.0055576280965184965+0.01066507505932835j)
"(-2.3846153846153846, -0.07692307692307665)",(0.013322435140963422+0.015072781329103387j),(0.012552671076018295+0.0014860910766215387j),(-0.0025847630430477575-0.009295181055033404j),(0.0013515525080332622+0.006286468419068884j),(-0.003946828092247321-0.003918969850636393j),(0.009522628234759283+0.006240366553202823j),(0.011539311473657088-0.017403496894504846j),(0.012319053866024297+0.003261778143894294j),(-0.005504045522573445-0.001852279335199786j),(0.003711313528338758+0.004879566554239389j),(-0.0051811792636454225-0.007628127673670033j),(0.012330744127221752-0.0006656223778970316j)
"(-2.230769230769231, -0.07692307692307665)",(0.01964750578245865-0.00619266294562604j),(0.0068377450658399655-0.011059256861293927j),(-0.00985140909457432-0.002031862699640463j),(0.0064826727838683445+0.002047502737796624j),(-0.00551787705124235+0.0014838963532186739j),(0.010004956219993283-0.005613083343244873j),(-0.011709650536108014-0.018704161516600027j),(0.008469392160681913-0.009882522424143935j),(-0.004328305066650257+0.004071792087023617j),(0.006380235462513242-0.0010219840294570651j),(-0.009512040508630425+0.001331719566511796j),(0.004632943209045369-0.011821838760915662j)
"(-2.0769230769230766, -0.07692307692307665)",(0.002388470368837719-0.02098502290169789j),(-0.007330921963946057-0.011210344857471303j),(-0.006648849286753522+0.008145884474054432j),(0.005365796588105439-0.004839049855264214j),(-0.001643260386362126+0.005671256871123991j),(-0.00023133926753905398-0.011504222258145425j),(-0.023273432280076264+0.0030666688195814204j),(-0.005245511977630944-0.012186045378204046j),(0.0015137363483901374+0.005914639506305883j),(0.0023024318842671918-0.006447634291494077j),(-0.0031861639002683764+0.009512334521080633j),(-0.00909047176206792-0.009398471491626103j)
"(-1.923076923076923, -0.07692307692307665)",(-0.018683349398030145-0.011001649118015749j),(-0.013687737748768369+0.001913993504116209j),(0.0042666288861194805+0.01016438774884339j),(-0.0014348502794602756-0.007591007049605602j),(0.0040585873084374524+0.004623284759691408j),(-0.010137372907892832-0.005357593732345409j),(-0.007459904440976352+0.024049199899150345j),(-0.013454764449261993-0.0007671828739208076j),(0.006080101796616213+0.0016871648679848599j),(-0.004776217902498214-0.005518860368114564j),(0.007388844489499905+0.007474068364399757j),(-0.012720565942630376+0.00448364202990844j)
"(-1.7692307692307692, -0.07692307692307665)",(-0.018147274124115986+0.012943175619146575j),(-0.004276196894210839+0.013631183237735644j),(0.011535159985065898+0.001162480198303242j),(-0.007724021211985107-0.003080118411909538j),(0.006436059027762666-0.0007866467369126094j),(-0.009603806423096413+0.005999962723077607j),(0.02019834692614435+0.01836306955733589j),(-0.0068806942352677945+0.011739736763731157j),(0.0047855193995352775-0.004515397462533882j),(-0.007704555528297198+0.0014300714575313797j),(0.010538415474103476-0.003318243082451681j),(-0.0012879911863639935+0.01387914893955937j)
"(-1.6153846153846154, -0.07692307692307665)",(0.004564916234555151+0.02249353411224826j),(0.010825091499864532+0.010086565262044381j),(0.006999963298643372-0.010035183978348522j),(-0.007434083387663862+0.005104521751279901j),(0.0034324427487009233-0.006034572730039802j),(5.6342280453894805e-05+0.011061270002590095j),(0.027788893219561253-0.011337009711628165j),(0.007171368785879636+0.011562491151443617j),(-0.0012573790916593193-0.006837920790945685j),(-0.0030312094420034286+0.00792255026814558j),(0.0020600780221050816-0.011475869840541329j),(0.012485416231596127+0.0072448320999981735j)
"(-1.4615384615384615, -0.07692307692307665)",(0.023108436205132553+0.005153169035839704j),(0.014313402086114778-0.005564456410298059j),(-0.0055224674520599195-0.011725804847318024j),(-0.0001632783895151671+0.00985864967121309j),(-0.0026891144781698807-0.007098079841869618j),(0.00890503004937413+0.005939215063510793j),(0.002461340936235642-0.03353191012439479j),(0.013389797111146165-0.0007259103467982321j),(-0.006792498417105183-0.0031615420143905203j),(0.005480429041128432+0.007475788866071238j),(-0.009685038119048686-0.007673853276858883j),(0.012285477588012694-0.00857866716939049j)
"(-1.3076923076923075, -0.07692307692307665)",(0.014603210500315576-0.01963762611987275j),(0.0013361840986118923-0.015920988285214703j),(-0.013720220827026093-0.0013361650723162958j),(0.00852376929232241+0.006753861731628942j),(-0.007850196894900489-0.0033076956723681297j),(0.009889205112940676-0.0032756552979714025j),(-0.032635769857656934-0.020607258958450028j),(0.00588702982973203-0.011623820208718966j),(-0.007450376019489754+0.0036622182568550542j),(0.01023320449016165-0.00030438025861890394j),(-0.012138395136614289+0.005079583403555799j),(-0.002660765333424116-0.015366593201797575j)
"(-1.1538461538461537, -0.07692307692307665)",(-0.01239734554844387-0.022115520178244672j),(-0.014261028532391792-0.008622663644682916j),(-0.008950596462222887+0.011689777152264495j),(0.011851016474189714-0.002446846495980395j),(-0.009345387408020548+0.003105987677745063j),(0.005033371075784893-0.00941117253393496j),(-0.04081377071820202+0.019897492856853324j),(-0.00638850349686142-0.011193575171051164j),(-0.00288688836753077+0.009096534297187415j),(0.006566752812931526-0.009367605929182727j),(-0.0017276521695190428+0.013979651118975752j),(-0.01569019577662568-0.0043413927068265915j)
"(-1.0, -0.07692307692307665)",(-0.026228881614183932+0.002364503976997978j),(-0.014769369843239783+0.009260006914378434j),(0.005226331999738995+0.014900637281995319j),(0.0070683102867539795-0.011588992069170289j),(-0.007037194963133244+0.009362206624678173j),(0.00046092126847753495-0.012303866460184368j),(-0.015269470140573671+0.05047916159892604j),(-0.013556234463724982-0.004906907414922448j),(0.004259550674715707+0.010624398249948182j),(-0.0034410254803257127-0.012473304177026107j),(0.011971844332657649+0.00930944559870628j),(-0.011184913547454028+0.012871207218387885j)
"(1.0, -0.07692307692307665)",(0.005186524808665599+0.08355615786112028j),(0.0004609212684775072-0.012303866460184356j),(-0.007037194963133206+0.009362206624678184j),(0.00706831028675397-0.011588992069170296j),(0.005226331999738996+0.014900637281995317j),(-0.014769369843239781+0.00926000691437843j),(-0.017546376650762804+0.003587006717830166j),(-0.01118491354745406+0.012871207218387856j),(0.011971844332657662+0.00930944559870635j),(-0.003441025480325634-0.012473304177026138j),(0.004259550674715632+0.010624398249948132j),(-0.013556234463724918-0.004906907414922424j)
"(1.1538461538461542, -0.07692307692307665)",(-0.045371101044832274+0.044911662554732584j),(0.005033371075784861-0.009411172533934952j),(-0.009345387408020532+0.0031059876777450547j),(0.011851016474189697-0.0024468464959803964j),(-0.008950596462222918+0.011689777152264479j),(-0.01426102853239176-0.008622663644682931j),(-0.01006144371982713-0.014014961497446536j),(-0.015690195776625677-0.004341392706826678j),(-0.0017276521695191677+0.01397965111897578j),(0.0065667528129316165-0.009367605929182657j),(-0.0028868883675308185+0.009096534297187306j),(-0.006388503496861343-0.011193575171051122j)
"(1.3076923076923084, -0.07692307692307665)",(-0.049987513945769224-0.017509195982851222j),(0.00988920511294068-0.003275655297971398j),(-0.007850196894900454-0.0033076956723681124j),(0.0085237692923224+0.00675386173162898j),(-0.013720220827026088-0.0013361650723163958j),(0.001336184098612005-0.015920988285214686j),(0.008390531442551774-0.014395997685268041j),(-0.0026607653334239263-0.015366593201797613j),(-0.012138395136614393+0.005079583403555687j),(0.010233204490161643-0.0003043802586187617j),(-0.00745037601948973+0.003662218256854954j),(0.005887029829732089-0.011623820208718839j)
"(1.4615384615384617, -0.07692307692307665)",(-0.004946773375768566-0.04612232580257432j),(0.008905030049374147+0.00593921506351078j),(-0.0026891144781698946-0.007098079841869602j),(-0.00016327838951517404+0.009858649671213091j),(-0.005522467452059901-0.01172580484731805j),(0.014313402086114774-0.005564456410298029j),(0.016035639808016686+0.0017337086211632398j),(0.012285477588012784-0.00857866716939041j),(-0.009685038119048684-0.007673853276858952j),(0.005480429041128345+0.007475788866071291j),(-0.006792498417105104-0.003161542014390515j),(0.013389797111146068-0.0007259103467981493j)
"(1.6153846153846159, -0.07692307692307665)",(0.03571082789778576-0.021625488682751867j),(5.634228045389018e-05+0.011061270002590096j),(0.0034324427487008894-0.006034572730039781j),(-0.007434083387663858+0.005104521751279887j),(0.006999963298643405-0.010035183978348496j),(0.010825091499864504+0.010086565262044394j),(0.004801135688015415+0.014888394066978419j),(0.01248541623159609+0.007244832099998288j),(0.0020600780221052004-0.01147586984054134j),(-0.0030312094420035405+0.007922550268145527j),(-0.0012573790916592586-0.006837920790945628j),(0.0071713687858794995+0.011562491151443584j)
"(1.7692307692307692, -0.07692307692307665)",(0.03170055117233339+0.021382183089249496j),(-0.009603806423096396+0.005999962723077631j),(0.0064360590277626325-0.0007866467369126209j),(-0.007724021211985113-0.0030801184119095275j),(0.011535159985065898+0.0011624801983032402j),(-0.004276196894210868+0.013631183237735644j),(-0.0113127154961105+0.010150229411138084j),(-0.0012879911863640852+0.013879148939559377j),(0.010538415474103531-0.003318243082451652j),(-0.007704555528297191+0.0014300714575312954j),(0.004785519399535241-0.004515397462533802j),(-0.006880694235267789+0.011739736763731044j)
"(1.9230769230769234, -0.07692307692307665)",(-0.0057917931364989675+0.03498698840638387j),(-0.010137372907892832-0.005357593732345413j),(0.004058587308437443+0.0046232847596914j),(-0.001434850279460257-0.007591007049605606j),(0.004266628886119482+0.01016438774884339j),(-0.01368773774876836+0.0019139935041161814j),(-0.013502050606286037-0.006036443463672175j),(-0.012720565942630418+0.004483642029908339j),(0.007388844489499854+0.007474068364399874j),(-0.004776217902498146-0.005518860368114632j),(0.006080101796616153+0.0016871648679848933j),(-0.013454764449261924-0.0007671828739208786j)
"(2.0769230769230775, -0.07692307692307665)",(-0.03206252631004293+0.008623269467140041j),(-0.0002313392675390193-0.011504222258145442j),(-0.0016432603863621455+0.00567125687112397j),(0.005365796588105477-0.004839049855264214j),(-0.006648849286753575+0.008145884474054356j),(-0.007330921963945972-0.011210344857471346j),(2.230063444073039e-05-0.014412318935363879j),(-0.009090471762067799-0.009398471491626259j),(-0.003186163900268494+0.009512334521080636j),(0.0023024318842673167-0.006447634291494087j),(0.0015137363483900585+0.005914639506305824j),(-0.005245511977630776-0.012186045378204058j)
"(2.230769230769231, -0.07692307692307665)",(-0.019876098191430172-0.024198930038643592j),(0.010004956219993292-0.005613083343244905j),(-0.005517877051242333+0.0014838963532186763j),(0.006482672783868349+0.0020475027377966134j),(-0.009851409094574297-0.002031862699640477j),(0.0068377450658399655-0.011059256861293925j),(0.012856290366708758-0.005697226755443241j),(0.004632943209045443-0.011821838760915651j),(-0.009512040508630484+0.001331719566511772j),(0.006380235462513302-0.0010219840294569819j),(-0.004328305066650239+0.004071792087023579j),(0.008469392160681922-0.009882522424143858j)
"(2.384615384615385, -0.07692307692307665)",(0.013181968888847076-0.026627328577942314j),(0.009522628234759278+0.006240366553202847j),(-0.003946828092247323-0.0039189698506363925j),(0.0013515525080332496+0.006286468419068891j),(-0.002584763043047726-0.009295181055033417j),(0.012552671076018278+0.0014860910766215593j),(0.01018870710138957+0.009212570020221647j),(0.01233074412722179-0.0006656223778969387j),(-0.005181179263645384-0.007628127673670102j),(0.003711313528338715+0.004879566554239476j),(-0.005504045522573376-0.0018522793351998105j),(0.012319053866024186+0.003261778143894387j)
"(2.5384615384615383, -0.07692307692307665)",(0.02830777607564057+0.0010558763063268394j),(-0.0012360735206849798+0.01119561539093295j),(0.0014521618568843742-0.005239241609895329j),(-0.004600704901092716+0.004020755928867036j),(0.0068485930782873-0.0062563246737098255j),(0.003828128431806943+0.011694347250841541j),(-0.004183561877596072+0.012763614185430828j),(0.005557628096518403+0.010665075059328422j),(0.004415016081254336-0.007698961875767079j),(-0.002477215386821005+0.005291964861332446j),(-0.0008866004225200721-0.005621397623099058j),(0.0023059921118779346+0.01225073018446296j)
"(2.6923076923076925, -0.07692307692307665)",(0.01016610515282794+0.02513987838463782j),(-0.010435117271353335+0.003841762236561997j),(0.005190959300552379-0.0012107663091439197j),(-0.0054648933064872585-0.002029797654614616j),(0.008344807475846086+0.0032021346946783124j),(-0.008783153837140501+0.008166799940765856j),(-0.013078997906417021+0.0013325130322901784j),(-0.007234266222712107+0.009229660361338977j),(0.008539399821194858+0.0006046352608553382j),(-0.005587080277647371+0.00021050252778950665j),(0.004517270206873416-0.0032885311373749854j),(-0.009871017133253567+0.007152911500126838j)
"(2.8461538461538467, -0.07692307692307665)",(-0.01805131270873732+0.018779796297272045j),(-0.007935952092623858-0.007562991808897383j),(0.0034489464537929906+0.00394126163292191j),(-0.0007411493386087137-0.0055327576111356795j),(0.0008060768748263086+0.008591961755097957j),(-0.010822534197976545-0.0044532357025807755j),(-0.006395908644299169-0.01117861116877212j),(-0.01112030932612367-0.002720207313908178j),(0.0030404431139499522+0.0076953940452005095j),(-0.0026064449573217035-0.004693053474337101j),(0.004884421591911438+0.002514400501314593j),(-0.010428167787796145-0.005776565555393588j)
"(3.0, -0.07692307692307665)",(-0.023614538273797604-0.008493288280511815j),(0.0032896839193760578-0.01028467057777842j),(-0.0018653607271116696+0.00480463315961479j),(0.004379783960257002-0.003093617936827564j),(-0.007117032400641005+0.0043615332375573175j),(-0.0004555928084354402-0.011422442020042547j),(0.007470045783148965-0.01018035039427033j),(-0.0020506058350796556-0.010998247994145095j),(-0.005462370458132881+0.005861174416285379j),(0.0029181651758681307-0.00426750316392753j),(-8.013694011899233e-05+0.0054062751456970875j),(0.0008224672177547559-0.011632423820141714j)
"(-3.0, 0.0769230769230771)",(0.012524030842672906-0.013579704951152896j),(-0.0020506058350796704-0.010998247994145085j),(-0.005462370458132858+0.005861174416285384j),(0.0029181651758680943-0.004267503163927553j),(-8.013694011898993e-05+0.0054062751456971465j),(0.000822467217754684-0.01163242382014174j),(-0.015652731695177127-0.007868559930069243j),(0.0032896839193760495-0.010284670577778439j),(-0.0018653607271116493+0.0048046331596148005j),(0.004379783960257023-0.003093617936827625j),(-0.007117032400640974+0.004361533237557317j),(-0.00045559280843549064-0.011422442020042538j)
"(-2.8461538461538463, 0.0769230769230771)",(-0.007473838391376842-0.01730094706377938j),(-0.011120309326123675-0.0027202073139081227j),(0.0030404431139499787+0.007695394045200449j),(-0.0026064449573217382-0.004693053474337026j),(0.004884421591911503+0.002514400501314598j),(-0.010428167787796237-0.005776565555393535j),(-0.014114941047569263+0.011501697101319298j),(-0.007935952092623903-0.007562991808897365j),(0.0034489464537930167+0.0039412616329218995j),(-0.0007411493386087427-0.005532757611135656j),(0.0008060768748263667+0.008591961755097945j),(-0.010822534197976566-0.0044532357025807425j)
