index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
"(-0.8461538461538458, -3.0)",(-0.00435222792105716+0.008737843216276462j),(-0.005334996287875105-0.004138466600797987j),(0.0032106388608442948-0.006347663491128168j),(0.007207970286052351-0.0016064422269423475j),(0.007439385689221029+0.0009443444541512558j),(0.007405167689704761-0.0006049535038294712j),(0.004837091891356798-0.005323666088927679j),(-0.00342053430198463-0.005929802830395332j),(-0.005124366129314116+0.0039718581846084075j),(0.005684831601708086+0.002571218312956466j),(-0.0017072725188582943-0.006048440589648527j),(-0.0037053105393635146+0.00572426606350528j),(0.007938703997894486+0.0007201519314893222j),(0.0015245346345630437-0.009358636682317092j),(-0.004739146140347412-0.009234925499233824j),(-0.0008654816735266976-0.009774660036135994j),(0.007836953152408234-0.0028555135708670846j),(-0.00019162091055589244+0.007046066464587833j),(-0.004801427363091117-0.004178072909226886j),(0.006164240417148038-0.000800108989710205j)
"(-0.6923076923076921, -3.0)",(0.001193367559909369+0.009702345981000463j),(-0.006677153321506469-0.0008715660566822721j),(3.7637823434508336e-05-0.0070991024196351594j),(0.00607448757074374-0.004205499391560489j),(0.0074105294432269-0.0013275502433337171j),(0.007153358908684643-0.0022122165513205182j),(0.004124078703523552-0.005992985823054719j),(-0.0038054686658426273-0.005804547905517489j),(-0.005234898788708651+0.003977349535073061j),(0.005579341499828645+0.002931090752022333j),(-0.0012036459750589948-0.006174185817359905j),(-0.004048402046438348+0.0053862986688930845j),(0.007766169025039867+0.0007857116055639067j),(0.0005556501832750397-0.009313089763686616j),(-0.006934529864017449-0.007780537956461032j),(-0.004807453125809973-0.0088516082576661j),(0.005505985519062737-0.0066522086892553635j),(0.003936258497381652+0.0060917427283220344j),(-0.006443678175878105-0.0005782011108297713j),(0.004587982722280283-0.004246186495544614j)
"(-0.5384615384615383, -3.0)",(0.0060590142681772406+0.007683015288383747j),(-0.006274987535244471+0.002372372789536663j),(-0.002876747901742771-0.0064644044191267715j),(0.0042812913482227185-0.006012512766083797j),(0.006828935123596872-0.003213013232548122j),(0.006698132403432559-0.00345136838869574j),(0.0036018194204278957-0.00640443439006668j),(-0.003914944567268423-0.005837891283438871j),(-0.005533364320580574+0.0037092383373127j),(0.005267690203256693+0.003573318763818383j),(-0.0003238400429848565-0.006291327907700395j),(-0.004684799282316952+0.00473673697779982j),(0.007505883482247298+0.0013998456797911763j),(0.00034368013776856735-0.009136046542677408j),(-0.008156281510353454-0.0064625207948505094j),(-0.007618430927699-0.006932510571938886j),(0.001988586947075591-0.008710058689583234j),(0.006730643846162348+0.0032427174905550844j),(-0.005803613271951537+0.0031072580765889903j),(0.001542257670270817-0.006096388542207993j)
"(-0.3846153846153846, -3.0)",(0.009019559737300464+0.0038065190652851353j),(-0.004594205870926708+0.004843978909609901j),(-0.005061662626868251-0.004896601597878891j),(0.0022708058631483925-0.007004035212388244j),(0.00596685940368547-0.004632642556204151j),(0.006212927754427732-0.004327211260173418j),(0.0033343253153066683-0.0066182285807287545j),(-0.0037428858223760475-0.006044351686667185j),(-0.005974821259177723+0.003126871464540874j),(0.004653945635929564+0.00443226350595627j),(0.000925186687085846-0.006243664000084062j),(-0.0054718655024010715+0.0036758958269711415j),(0.007036506820869379+0.0024905297001324746j),(0.0008547136361106458-0.008886385482774067j),(-0.00863470643050584-0.00567002813961883j),(-0.009287976844740302-0.004863507345463456j),(-0.0015987238533348661-0.00909112439892309j),(0.007695627188773636-0.00032087796736388264j),(-0.003491858936841852+0.005725253205806101j),(-0.0017727434294529095-0.006074575174194283j)
"(-0.23076923076923084, -3.0)",(0.009773983515823714-0.0005873874406104348j),(-0.0022852427747629745+0.006231287411358521j),(-0.006368700546600939-0.0029051205002583393j),(0.0003721882652153055-0.007324309405429325j),(0.005052593117954355-0.0056092788734277135j),(0.00582398028169012-0.00487635984850469j),(0.0033536928843390834-0.006666869960571168j),(-0.003262552835624083-0.006396790781127237j),(-0.0064620424593198065+0.0021783875474033635j),(0.0036259125587618023+0.005377607016893271j),(0.002472748483072497-0.005822815708155671j),(-0.006175732979307032+0.002115140788953587j),(0.006156837537554523+0.003915732724977123j),(0.0020128206083084217-0.008455950059907654j),(-0.008543489450298463-0.005564023468206186j),(-0.010109662783700516-0.003231921691662557j),(-0.004555080248008764-0.008354541453477858j),(0.007082930641808674-0.003597928039915911j),(-0.0004758412479912607+0.00682254773041842j),(-0.0044251046834335155-0.004583191136424598j)
"(-0.07692307692307665, -3.0)",(0.008717697276461801-0.00445614520935763j),(7.201526820980534e-05+0.006591502663364616j),(-0.006888689900179956-0.0009081944450471156j),(-0.0012217712808882816-0.007190416041192874j),(0.00425100733938274-0.0062183359294315475j),(0.005610672576797002-0.005138705287085201j),(0.0036661311187536944-0.006547037109750833j),(-0.0024337849477076446-0.006821144475466508j),(-0.006838016393936797+0.0008271234836828329j),(0.002097521924125638+0.00619575829856474j),(0.00413439778000172-0.004808469743972952j),(-0.00646978663486861+5.5177612717189415e-05j),(0.004651266112284482+0.005410799894375633j),(0.0036667337770496557-0.007607542935655657j),(-0.007914217576147901-0.006127284904785839j),(-0.01041800877666888-0.00235388466225591j),(-0.006639367980734319-0.007179325120154514j),(0.00552114386772917-0.006054163193519984j),(0.0024000503260474303+0.00655686306936458j),(-0.005983333199691833-0.002321409957896753j)
"(0.0769230769230771, -3.0)",(0.00656410049293071-0.007260151011523216j),(0.0020975219241256573+0.006195758298564728j),(-0.0068380163939367865+0.0008271234836828383j),(-0.002433784947707646-0.006821144475466507j),(0.0036661311187536957-0.006547037109750831j),(0.005610672576797002-0.005138705287085201j),(0.00425100733938274-0.0062183359294315475j),(-0.0012217712808882805-0.007190416041192874j),(-0.006888689900179964-0.0009081944450471231j),(7.201526820979603e-05+0.006591502663364626j),(0.0055785609359058205-0.0030481257510480975j),(-0.0059833331996918555-0.0023214099578967628j),(0.00240005032604743+0.00655686306936458j),(0.005521143867729145-0.006054163193519959j),(-0.006639367980734321-0.007179325120154511j),(-0.010418008776668878-0.002353884662255911j),(-0.007914217576147919-0.006127284904785825j),(0.0036667337770496695-0.007607542935655682j),(0.004651266112284481+0.005410799894375614j),(-0.006469786634868575+5.517761271720613e-05j)
"(0.23076923076923084, -3.0)",(0.004021451477984073-0.008918870501824536j),(0.003625912558761805+0.005377607016893252j),(-0.0064620424593197995+0.0021783875474033687j),(-0.003262552835624084-0.006396790781127236j),(0.003353692884339085-0.0066668699605711675j),(0.00582398028169012-0.00487635984850469j),(0.005052593117954355-0.005609278873427715j),(0.0003721882652153066-0.007324309405429324j),(-0.006368700546600944-0.0029051205002583493j),(-0.0022852427747629953+0.006231287411358517j),(0.0063458963106267485-0.0005719079831967755j),(-0.004425104683433527-0.004583191136424614j),(-0.00047584124799125065+0.006822547730418438j),(0.007082930641808627-0.0035979280399159185j),(-0.004555080248008745-0.008354541453477865j),(-0.01010966278370052-0.0032319216916625614j),(-0.00854348945029847-0.005564023468206179j),(0.002012820608308441-0.008455950059907678j),(0.006156837537554503+0.003915732724977128j),(-0.006175732979307026+0.0021151407889535745j)
"(0.384615384615385, -3.0)",(0.0016149728500079352-0.009645111895252655j),(0.004653945635929563+0.004432263505956251j),(-0.005974821259177711+0.0031268714645408735j),(-0.0037428858223760493-0.006044351686667184j),(0.003334325315306671-0.006618228580728753j),(0.00621292775442774-0.004327211260173407j),(0.005966859403685483-0.00463264255620413j),(0.002270805863148407-0.007004035212388242j),(-0.005061662626868251-0.004896601597878902j),(-0.004594205870926725+0.0048439789096098905j),(0.005958237538070225+0.0022936116984572257j),(-0.0017727434294529045-0.006074575174194317j),(-0.0034918589368418745+0.005725253205806092j),(0.007695627188773591-0.00032087796736389755j),(-0.0015987238533348525-0.009091124398923107j),(-0.009287976844740304-0.004863507345463466j),(-0.008634706430505849-0.005670028139618823j),(0.0008547136361106639-0.008886385482774093j),(0.007036506820869376+0.0024905297001324793j),(-0.005471865502401036+0.003675895826971138j)
"(0.5384615384615388, -3.0)",(-0.0003532304668726416-0.009769482708628468j),(0.005267690203256689+0.0035733187638183647j),(-0.005533364320580562+0.0037092383373126983j),(-0.003914944567268425-0.005837891283438871j),(0.0036018194204278987-0.00640443439006668j),(0.006698132403432557-0.003451368388695741j),(0.006828935123596871-0.003213013232548123j),(0.0042812913482227185-0.0060125127660837965j),(-0.002876747901742767-0.006464404419126783j),(-0.006274987535244492+0.0023723727895366364j),(0.004126567747776268+0.004885092687397285j),(0.0015422576702708462-0.006096388542208008j),(-0.005803613271951545+0.003107258076588993j),(0.006730643846162315+0.0032427174905550653j),(0.0019885869470756107-0.008710058689583241j),(-0.007618430927698995-0.0069325105719388975j),(-0.008156281510353454-0.006462520794850516j),(0.00034368013776858643-0.009136046542677431j),(0.007505883482247292+0.0013998456797911774j),(-0.004684799282316934+0.004736736977799808j)
"(0.6923076923076925, -3.0)",(-0.0017594504698297611-0.009614067368212445j),(0.005579341499828652+0.00293109075202231j),(-0.00523489878870864+0.003977349535073058j),(-0.003805468665842629-0.0058045479055174876j),(0.004124078703523554-0.005992985823054718j),(0.007153358908684643-0.0022122165513205204j),(0.0074105294432268995-0.0013275502433337174j),(0.00607448757074374-0.004205499391560488j),(3.763782343451646e-05-0.007099102419635167j),(-0.006677153321506474-0.0008715660566823041j),(0.0010045796265902946+0.0063225395014790495j),(0.004587982722280301-0.004246186495544626j),(-0.006443678175878119-0.0005782011108297845j),(0.0039362584973816365+0.006091742728322007j),(0.005505985519062756-0.006652208689255364j),(-0.004807453125809969-0.008851608257666115j),(-0.00693452986401745-0.007780537956461038j),(0.0005556501832750914-0.009313089763686637j),(0.007766169025039862+0.0007857116055639123j),(-0.004048402046438334+0.005386298668893068j)
"(0.8461538461538463, -3.0)",(-0.002583857067273241-0.009425784795369572j),(0.0056848316017080935+0.002571218312956442j),(-0.005124366129314092+0.003971858184608411j),(-0.0034205343019846307-0.00592980283039533j),(0.004837091891356802-0.0053236660889276755j),(0.007405167689704761-0.0006049535038294741j),(0.00743938568922103+0.0009443444541512557j),(0.007207970286052352-0.0016064422269423469j),(0.003210638860844313-0.0063476634911281615j),(-0.005334996287875098-0.004138466600798003j),(-0.0026446461527558575+0.005833870010736659j),(0.006164240417148059-0.0008001089897102041j),(-0.0048014273630911045-0.0041780729092268905j),(-0.0001916209105558923+0.007046066464587797j),(0.007836953152408246-0.0028555135708670633j),(-0.0008654816735266685-0.009774660036136005j),(-0.004739146140347425-0.009234925499233817j),(0.0015245346345630834-0.009358636682317109j),(0.007938703997894482+0.000720151931489301j),(-0.0037053105393634995+0.005724266063505261j)
"(1.0, -3.0)",(-0.0028428578370434847-0.009353003829945708j),(0.005641211403383757+0.002516275111233828j),(-0.005202691645924212+0.003709497004389173j),(-0.0027486216454110923-0.006159348992589325j),(0.005634735789591648-0.00432483187070337j),(0.0072455543905422136+0.0013076161997189492j),(0.0066519654476171666+0.003375720220260702j),(0.007216587937689821+0.0015026541844774042j),(0.005865668584407488-0.004033422619741472j),(-0.0022841001749851204-0.006365636635761038j),(-0.005541577072028046+0.0032114138253560957j),(0.005343278039820408+0.003108047881590894j),(-0.0011614193517610262-0.006159155718638463j),(-0.0042918161783811574+0.005350109422129542j),(0.007829050818163732+0.0019007275771275754j),(0.003622603197319607-0.00881659239482823j),(-0.0014655314995479952-0.010179222015791889j),(0.0032156685227493023-0.009039609220606704j),(0.008031600313998022+0.0012415037605358222j),(-0.003727210174357291+0.005810218882832111j)
"(1.1538461538461542, -3.0)",(-0.002545572430859694-0.009442606453868912j),(0.005458255920901763+0.0027601465197668127j),(-0.005430899166921562+0.0031821848114982044j),(-0.0017732164508295928-0.006398396060567866j),(0.006359947658351695-0.0029397036193900762j),(0.006466081134613564+0.0033599002953496955j),(0.004882602913614967+0.005574659292141306j),(0.005775334623395987+0.004543796283525444j),(0.007099208382266476-0.00047556294660441205j),(0.0017165425074144953-0.0065457848087340925j),(-0.006347096872784008-0.0008235453499038439j),(0.002123767517730164+0.005768855208604625j),(0.003069823179084535-0.00536074689810476j),(-0.006546625393580391+0.0013425337923119523j),(0.004972191871738275+0.005990535140989382j),(0.007414068748593778-0.005513775099957135j),(0.0026163872666637306-0.009799171323729365j),(0.005440592130478649-0.00798766737745283j),(0.007926010829605316+0.0023540871391811444j),(-0.004129866588439436+0.0056377292255032395j)
"(1.3076923076923084, -3.0)",(-0.0016797682156449209-0.009640642685479768j),(0.00509965576429632+0.003270938566886797j),(-0.005729463214068974+0.002366611388863509j),(-0.0004943628501802456-0.0065123581953358866j),(0.006805602325766217-0.001162725455777331j),(0.00491809663438658+0.005263793837190555j),(0.0021751540104513003+0.007024135335601141j),(0.0029011776186206465+0.006717210032150643j),(0.006226658642250095+0.00341882610856729j),(0.005255664794098469-0.004258732359248942j),(-0.004382941466512007-0.004652156759448688j),(-0.002216164638538192+0.00569733180904203j),(0.005803612143907377-0.001856170312965275j),(-0.005626960596588691-0.003293685319254761j),(4.3291419203019624e-05+0.007528953705340206j),(0.00893722742767482-0.0003603036984818657j),(0.006662978618488423-0.007407866122859176j),(0.007749490454277531-0.005820030398481582j),(0.007384210942406124+0.0039849434968885315j),(-0.0048700919473715805+0.005129883194735988j)
"(1.4615384615384617, -3.0)",(-0.00022819010180927506-0.00979087923940588j),(0.004492618649756887+0.003982609712225851j),(-0.005976103161264589+0.0012439133351564366j),(0.0010427066256390898-0.006335361209669406j),(0.006735123555796755+0.0009186825528016753j),(0.0025935932127786015+0.006624837279379593j),(-0.0011209369218345986+0.007201648785949449j),(-0.0008879134388536311+0.007223106135630185j),(0.0031953796907960926+0.00632275853984921j),(0.006754615931836506-0.00011688242366863301j),(-0.00025391575775186636-0.0063738182873884055j),(-0.005483407333228704+0.002623265925509456j),(0.005380220708385331+0.0026873757364188847j),(-0.0017225882708054587-0.006132026534595815j),(-0.004826332654406544+0.005462214255364528j),(0.007087241548661645+0.004964186309223587j),(0.009308087083003272-0.0029237104784570443j),(0.009384094591270042-0.0023656490761617835j),(0.006099354310401848+0.005908101208004246j),(-0.0058231167119705265+0.004158051822187928j)
"(1.6153846153846159, -3.0)",(0.001785458337015922-0.00963796972710005j),(0.003548237097313972+0.004779366943296445j),(-0.006008550483355089-0.0001712900371100657j),(0.002717245191206035-0.005694040958338337j),(0.0059312113892389185+0.003089123718413989j),(-0.00029475012546777347+0.0070136102421001845j),(-0.004329311581548244+0.005774247064494055j),(-0.004570577068755419+0.005603195716723152j),(-0.0011436622514902268+0.00696499134521093j),(0.005263379691144338+0.004211394909996387j),(0.004115554613372-0.004851831252369653j),(-0.005707754301413224-0.00198592490016283j),(0.0017893732126695202+0.005663298206946702j),(0.0031252196927644637-0.005389197524770361j),(-0.007042528396101998+0.0005624548670044665j),(0.002164016238698695+0.00808473975937148j),(0.009141259201316032+0.002693522116796992j),(0.009406085861213748+0.0020473570776633567j),(0.003813498735131333+0.007672975092442647j),(-0.006751374594913405+0.002591849277979851j)
