index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)"
"(-2.5384615384615383, -1.4615384615384615)",(-0.0050736154678943345-0.011111962109531984j),(0.0015464779041334388-0.008344730413631608j),(0.0015270496936606545-0.00834717767913327j),(-0.0038332274315666555-0.007220114671119073j),(-0.007459879450108888+0.0016405581008985483j),(0.003368865682150842+0.006179972899463072j),(0.002317451559468098-0.006191946962160542j),(-0.005508709725956491+0.003769166995929398j),(0.007609517909548709+0.00031795733027746494j),(-0.00441044488708702-0.008549182829245447j),(-0.011620935283047334+0.0014676516889588096j),(-0.011618000681135497+0.0014148962404447827j),(-0.004301318787133251-0.008586464751740209j),(0.007593172223786371+0.0004407516661762043j),(-0.0055716829631733645+0.0036700418583554308j),(0.00242134645848462-0.006153859329995143j),(0.0032817420342557135+0.006231007274061232j),(-0.007481337137114058+0.0015600348860699892j)
"(-2.3846153846153846, -1.4615384615384615)",(-0.01235644343644621-0.0009963675476367057j),(-0.006394818796883245-0.005783360729776154j),(-0.006114616533395075-0.006112719624511133j),(-0.008235404688654755-0.001454520228175987j),(-0.0038100349477455226+0.0068608196701568265j),(0.006968320506561203+0.0020069059374180093j),(-0.0025875755886884382-0.006286940772304862j),(-0.0016116983297620468+0.006606409816683628j),(0.0057997744464886375-0.005006204238988387j),(-0.009315409939690303-0.0025787245102660275j),(-0.0058872926772966+0.010439798487654134j),(-0.004910842123053847+0.01117908341716017j),(-0.010042113362226936-5.315291966811641e-05j),(0.003782383510069801-0.006924514027531529j),(0.0010068526884178571+0.006789861512901541j),(-0.004639415769473646-0.0049177853344709406j),(0.007164105249250613-0.00022849672260239116j),(-0.0020695930998733307+0.007477481763551854j)
"(-2.230769230769231, -1.4615384615384615)",(-0.007071878231307284+0.01040623437788146j),(-0.008435843887965509+0.0023603953568041127j),(-0.008687838189007303+0.0014620632637948096j),(-0.006466271805434931+0.005604794457908292j),(0.0025105297058122915+0.007666279772303372j),(0.006628658476443908-0.0034612262605255555j),(-0.006250494661863359-0.0031557465853893543j),(0.0030210282249938797+0.006247995012643916j),(0.00115815528143454-0.007620519960496398j),(-0.008454984394269038+0.0047238019627015805j),(0.004572100451985891+0.011350534775987103j),(0.007222343814586024+0.010523101032374034j),(-0.0049024948566506145+0.009330566603420019j),(-0.00480407978360977-0.006655998021081333j),(0.006778473867379258+0.00202524916631832j),(-0.0065803557052156545+0.002138129245799914j),(0.0030061642461032775-0.006651539909961848j),(0.005760281376318473+0.005375148100821795j)
"(-2.0769230769230766, -1.4615384615384615)",(0.005542002142198929+0.011505480521944434j),(-0.002646045016149186+0.008496913287174713j),(-0.004051042548747466+0.008010855677884515j),(0.00010010204957333797+0.008756434675983207j),(0.007442677583571525+0.0036625741177757415j),(0.0027225041034185356-0.0072214949957362705j),(-0.007069975881869295+0.0014761454524534j),(0.006303792927136509+0.003259912072915299j),(-0.0037529347257990527-0.00679061923378365j),(-0.003174396627738409+0.009138892156695538j),(0.011761241324865213+0.004087147470786572j),(0.01335980354769093-0.0002754642745588603j),(0.006249584187657692+0.009185349943054618j),(-0.008437693729661612+0.0014913632234337963j),(0.0048758313985268545-0.00544130292668307j),(-0.0009248041207711463+0.007028377439252598j),(-0.004711074210301133-0.00575524401143585j),(0.007562073027352037-0.0026176476622836414j)
"(-1.923076923076923, -1.4615384615384615)",(0.012914827728039986+0.00111104628924161j),(0.005689738903612451+0.0070247336126154445j),(0.003976648512416263+0.008235939508193721j),(0.006770339147292935+0.005870634492925958j),(0.008122896483447445-0.002608271259879692j),(-0.0026036993773374097-0.007533074411688258j),(-0.0050026231889776585+0.005534905739941566j),(0.007225448488013209-0.0008298151098663443j),(-0.006973019676262424-0.003534673708236305j),(0.003132731478038282+0.009109035222372563j),(0.01126056478426752-0.005669589528816797j),(0.007821409426063899-0.011615122843843586j),(0.011715746814958933-0.0011002997755746283j),(-0.0024905058208636176+0.008627019244651521j),(-0.002920765177586143-0.006976451683664711j),(0.006086079102144892+0.003980667447537989j),(-0.007398537920525099+0.0016620167452153231j),(0.0012970104614248822-0.008025329114881947j)
"(-1.7692307692307692, -1.4615384615384615)",(0.007766844346040875-0.010619251597688865j),(0.009152666929991027-0.000712127721005991j),(0.009084918330456293+0.002058317658630827j),(0.009117463029544281-0.0009628880393587755j),(0.0043898670948656566-0.007597433659533115j),(-0.006870818231593544-0.004539588898692114j),(-0.001171284499808325+0.007627233137017048j),(0.005951207294783694-0.004515721884937449j),(-0.007875571153321576+0.00048401006916449276j),(0.007638318221292735+0.005751746917480875j),(0.004558137386372457-0.0118321491040052j),(-0.004660650575165437-0.01390831362015207j),(0.005209800416633357-0.011398136966052156j),(0.00695343531767055+0.0064051224354629175j),(-0.007840061953578824-0.0004025635945115498j),(0.006411230198358106-0.003835458829938335j),(-0.0019094979526262784+0.007496602630049334j),(-0.006517902219956785-0.00507363811944449j)
"(-1.6153846153846154, -1.4615384615384615)",(-0.004966920621349368-0.012392930834472734j),(0.0048101862462395315-0.007981847419784936j),(0.007530859088381849-0.005763899077130861j),(0.00585276538848726-0.007325146498073747j),(-0.0015908370879854166-0.008881063853118982j),(-0.008506784742789686+0.00023413975083477602j),(0.0029515690113491597+0.007424360310414154j),(0.0033397144409102286-0.006927962139833619j),(-0.006934510531257469+0.00395404654572078j),(0.009384100393312838+0.0012617627190821044j),(-0.00362201937977952-0.012112077554529064j),(-0.014201045904041726-0.005760090315626852j),(-0.007526839245324332-0.011120710700858015j),(0.009390551803013346-0.0034653782655469823j),(-0.003949536235742873+0.007157120432381225j),(-0.000628110524815808-0.007661573455531845j),(0.005905183700080652+0.005243634691163292j),(-0.007733028916769752+0.0032624114681042995j)
"(-1.4615384615384615, -1.4615384615384615)",(-0.0132984912404681-0.002573495741024713j),(-0.0035895097315071893-0.008746873261924701j),(0.0006371908141404102-0.00962736937358633j),(-0.0008257331000929975-0.009546965350222376j),(-0.0069054853780182975-0.006188026259984074j),(-0.0072946210037850194+0.0049089452647390645j),(0.006235064670027495+0.005444180040922347j),(0.00035140534410758563-0.007926543132016175j),(-0.005072979510100379+0.006314463789755792j),(0.008989401201533095-0.0026276064138035958j),(-0.009404696506943746-0.008194584093083428j),(-0.014612115797701303+0.006292818128916054j),(-0.01447931778353227+0.000208396193067036j),(0.0014057375023409685-0.010577512447774396j),(0.004874189359780892+0.007017994486956071j),(-0.007354764924084767-0.0029501533221401835j),(0.007549025912089329-0.0028453637150102954j),(-0.0010315279542902431+0.008465885767111572j)
"(-1.3076923076923075, -1.4615384615384615)",(-0.009658328276659375+0.009767544706129564j),(-0.009234678483701802-0.0025663796189930223j),(-0.006741365041228599-0.007122921049584j),(-0.00710299659333368-0.006728959693137804j),(-0.009463723735715121-0.00104157080506204j),(-0.004063780710830091+0.008118733214560326j),(0.008184418393546678+0.0025644046335964177j),(-0.0023283231355498177-0.007861552416247445j),(-0.003126579875826316+0.007630643011829334j),(0.007662872617997378-0.005216130136375085j),(-0.011743301223788437-0.0032033559946060878j),(-0.007296892511665942+0.014600793243722217j),(-0.009033227271007652+0.01285112612389123j),(-0.009233386699286101-0.006806347292614772j),(0.008886216772858802-0.0012435465252483419j),(-0.006161371041704736+0.0053898854143949885j),(0.0010913616709362802-0.008174718684209084j),(0.006878491174297122+0.00527028055504029j)
"(-1.1538461538461537, -1.4615384615384615)",(0.0025427588068545545+0.013687981166419623j),(-0.007927958704395546+0.005599596488323256j),(-0.009954572498220767-0.00019499550990179573j),(-0.00995271410038995-0.0006972549408323347j),(-0.008723015391066753+0.004385386494579726j),(-3.837937343297439e-05+0.009364294383965634j),(0.008873327658109954-0.00040766653615902977j),(-0.004382621902210385-0.0072612268301449415j),(-0.0016275618159803846+0.008264673435272846j),(0.00643132652540664-0.006577838450364443j),(-0.011745667515837738+0.0006185281662046825j),(0.001959756521218937+0.016314134406269973j),(0.004489860965723716+0.016501514040660987j),(-0.011437400468063307+0.004942370944258204j),(0.003162596246531313-0.008933315555169366j),(0.0020060359073736534+0.008237032808272288j),(-0.006784293431737159-0.005016422184473505j),(0.008206077618052419-0.003185656629660901j)
"(-1.0, -1.4615384615384615)",(0.012724398660657391+0.00607302966542825j),(-0.0009543116488273779+0.009769093972886276j),(-0.0074557049344718745+0.006801603036937235j),(-0.00851219837753514+0.005540373875988414j),(-0.005468437074618251+0.008365607176593393j),(0.00373399982770558+0.008890277994303714j),(0.008701325887354287-0.002952280204282901j),(-0.00576831165246251-0.006612144359954046j),(-0.0008400527409145543+0.008587313249205506j),(0.005880064617318666-0.007036283451844522j),(-0.011015044781943+0.002506308265055677j),(0.008481340441884932+0.013700577172883968j),(0.016120375799069286+0.009220826698652764j),(-0.002123492755678728+0.013540080249639416j),(-0.006766866785232405-0.007472921327916728j),(0.008526695258972558+0.0022015598155741938j),(-0.007899073266262359+0.003498694395632157j),(0.0017160297857851533-0.00877279594692096j)
"(-0.8461538461538458, -1.4615384615384615)",(0.01270813522413586-0.006478498497575474j),(0.006606780062177041+0.007385196225818708j),(-0.00112288141122854+0.010147199056335666j),(-0.003944766692282964+0.009532788687902168j),(-0.0010832976116779702+0.010150035018758979j),(0.006661181216480372+0.007332678125028511j),(0.008152371068020504-0.004850440439933494j),(-0.006558676223349817-0.006265184312903629j),(-0.0008843616737181215+0.008809488287899155j),(0.0062076565123835945-0.0067728845676759165j),(-0.010543176059666608+0.0025392003270078953j),(0.011108027453161919+0.010582722680221689j),(0.019678899265787923-0.0026822817091160236j),(0.01095467380892025+0.01068120829017802j),(-0.010565832278456408+0.0023571598682393894j),(0.006322407752580607-0.00665830473362334j),(-0.001028738092875464+0.008793956589119856j),(-0.0064715744695929165-0.006358616769862155j)
"(-0.6923076923076921, -1.4615384615384615)",(0.003029124536645082-0.01409039915474685j),(0.009969849111224439+0.0004918823476755382j),(0.005545827216225958+0.008682328147874068j),(0.0016593378283231543+0.010319375657032214j),(0.0031621690389168466+0.009903825478298708j),(0.008604683556016802+0.0053802741845539225j),(0.007641719556922052-0.006081992151764294j),(-0.006806695436618981-0.006421344145644867j),(-0.0018214225777313773+0.008904176114228366j),(0.007300173556878111-0.005677690327580032j),(-0.010421854663706343+0.0009229016333798525j),(0.010810258931719859+0.009295825723821835j),(0.016759066302394248-0.01178436976698526j),(0.01725109558169128-0.0016953134747217185j),(-0.0037965719623020023+0.011139258836047623j),(-0.0026959133888831157-0.009233573732686441j),(0.007118968265322157+0.005642250639109631j),(-0.009041427565834535+0.0017091716232604975j)
"(-0.5384615384615383, -1.4615384615384615)",(-0.008703728020248694-0.011645786032507259j),(0.007657475534039021-0.006476419095231509j),(0.009661535034373326+0.0037560640958134014j),(0.0064489235347755585+0.008356531157519947j),(0.006499284648534808+0.008314581397554475j),(0.009723198140765898+0.0035754747616062316j),(0.007453609239894727-0.006697082005366447j),(-0.006462610549776576-0.0071334732818170085j),(-0.0036309627287241593+0.008582669615481974j),(0.008683961541511348-0.003436119957204517j),(-0.009945780802806437-0.0021493745500201496j),(0.00842221833116373+0.010046652985753416j),(0.012969462631270115-0.015154045974377393j),(0.013203912504618583-0.014736059822426224j),(0.007831531785126382+0.010380052862819445j),(-0.009770995489552296-0.002713919532653091j),(0.008855372287130066-0.002945209286340722j),(-0.004051021293789866+0.008397536687292147j)
"(-0.3846153846153846, -1.4615384615384615)",(-0.014542024151741658-0.0016823493289842722j),(0.001632228420838747-0.00991135214735181j),(0.010168285022107986-0.002154486640419766j),(0.009450377915667814+0.004847999785545607j),(0.008701894513649434+0.006177353571363329j),(0.010287637125467593+0.002261220856834931j),(0.007729310029222166-0.006714611189046733j),(-0.0053589165295258425-0.00828075013220373j),(-0.0060751005773921445+0.007344949645022367j),(0.009440907391915537+0.00014069286778084337j),(-0.007929595816315542-0.006052025430743828j),(0.003950703659257937+0.01144427728751513j),(0.012081180597477665-0.013685294678320414j),(0.00397787434033735-0.021849428148429897j),(0.014662617675360156+0.00036776204575896383j),(-0.008207297336591337+0.006994541179891948j),(0.0027619159620812096-0.00920011424881212j),(0.0041029679883103935+0.008498285657890016j)
"(-0.23076923076923084, -1.4615384615384615)",(-0.011690374755234519+0.008925821910206782j),(-0.004722401725169357-0.008842418291803685j),(0.007727604965947802-0.006931931281538502j),(0.010593531346073005+0.0010299967626613924j),(0.009918716396546621+0.004132243501603972j),(0.010538700203847793+0.0016173322092222428j),(0.008461504508893108-0.0060705826940378165j),(-0.003279194646535383-0.009513272896902337j),(-0.008514830977203545+0.004677317606202511j),(0.008356327478975472+0.004600694625357252j),(-0.003476190319062376-0.009201741026098834j),(-0.0023174466801320326+0.011083405136544959j),(0.01365094235844372-0.008542276726413063j),(-0.0026005608659940937-0.023287195724285094j),(0.012341960037368614-0.01157244773985553j),(0.0006390945647339178+0.011587678640469617j),(-0.005785212898405083-0.008052366345392479j),(0.009207933088204412+0.0024977755140411363j)
"(-0.07692307692307665, -1.4615384615384615)",(-0.003013147229459342+0.0144327678714563j),(-0.008814994999010919-0.004644408443322914j),(0.003826409668171214-0.009587486013922954j),(0.010376018757377536-0.0022519624101744193j),(0.010455396045935171+0.002580864346793304j),(0.010602892278720962+0.00172051295919951j),(0.009471244090445788-0.00462710289629351j),(-0.00012704546048315508-0.010215896335682248j),(-0.009850295855166578+0.00044388134449532395j),(0.004558376355098356+0.008467780173108331j),(0.0028321450688348067-0.009309552294032103j),(-0.008285213256466544+0.00682270906437275j),(0.014168997465700725-0.0004355666485751154j),(-0.002166412854770806-0.022297324799016822j),(0.004462785965981711-0.01922553500710444j),(0.009875702299444851+0.007980267561866407j),(-0.010237544936497171-0.0009319831877832136j),(0.00827484940015238-0.004938742704248865j)
"(0.0769230769230771, -1.4615384615384615)",(0.006329967811564883+0.013317848619988713j),(-0.009850295855166566+0.000443881344495356j),(-0.00012704546048318517-0.01021589633568225j),(0.00947124409044579-0.004627102896293513j),(0.010602892278720969+0.0017205129591994924j),(0.010455396045935162+0.0025808643467933206j),(0.010376018757377542-0.0022519624101744015j),(0.0038264096681712226-0.009587486013922942j),(-0.00881499499901091-0.004644408443322939j),(-0.0014834032176375908+0.0095520835346451j),(0.00827484940015242-0.004938742704248836j),(-0.01023754493649718-0.0009319831877833298j),(0.009875702299444754+0.007980267561866455j),(0.004462785965981796-0.01922553500710437j),(-0.0021664128547708816-0.02229732479901685j),(0.014168997465700772-0.0004355666485752229j),(-0.008285213256466438+0.006822709064372837j),(0.0028321450688347585-0.009309552294032087j)
"(0.23076923076923084, -1.4615384615384615)",(0.012539215075428317+0.007704880673454364j),(-0.008514830977203536+0.004677317606202505j),(-0.0032791946465353977-0.009513272896902342j),(0.00846150450889311-0.006070582694037819j),(0.010538700203847793+0.0016173322092222638j),(0.009918716396546613+0.00413224350160399j),(0.01059353134607301+0.0010299967626613748j),(0.007727604965947808-0.0069319312815384875j),(-0.004722401725169351-0.008842418291803713j),(-0.007377104304402286+0.006275643507943265j),(0.009207933088204424+0.0024977755140411714j),(-0.0057852128984050115-0.008052366345392536j),(0.0006390945647338429+0.011587678640469595j),(0.01234196003736863-0.011572447739855447j),(-0.002600560865994146-0.023287195724285097j),(0.01365094235844371-0.008542276726413162j),(-0.0023174466801319273+0.011083405136544959j),(-0.0034761903190623934-0.00920174102609883j)
"(0.384615384615385, -1.4615384615384615)",(0.014642104510221604+0.0008650994657453098j),(-0.006075100577392128+0.007344949645022358j),(-0.005358916529525856-0.00828075013220373j),(0.007729310029222168-0.006714611189046737j),(0.010287637125467593+0.002261220856834951j),(0.008701894513649422+0.006177353571363344j),(0.00945037791566781+0.004847999785545606j),(0.010168285022107983-0.0021544866404197317j),(0.0016322284208387839-0.009911352147351815j),(-0.009655115390493976-0.0005965993578442155j),(0.004102967988310353+0.00849828565789005j),(0.0027619159620813293-0.009200114248812102j),(-0.008207297336591375+0.0069945411798918436j),(0.01466261767536011+0.00036776204575904824j),(0.003977874340337346-0.02184942814842987j),(0.01208118059747762-0.013685294678320513j),(0.003950703659258048+0.011444277287515077j),(-0.007929595816315544-0.006052025430743776j)
"(0.5384615384615388, -1.4615384615384615)",(0.013784671946133871-0.004842832819544043j),(-0.0036309627287241424+0.008582669615481962j),(-0.006462610549776611-0.00713347328181701j),(0.007453609239894727-0.0066970820053664495j),(0.009723198140765912+0.0035754747616062177j),(0.006499284648534792+0.008314581397554486j),(0.006448923534775539+0.008356531157519958j),(0.009661535034373302+0.0037560640958134283j),(0.00765747553403905-0.006476419095231485j),(-0.006174625738716177-0.0073953201030166485j),(-0.004051021293789909+0.008397536687292134j),(0.008855372287130129-0.0029452092863406156j),(-0.009770995489552247-0.0027139195326531637j),(0.007831531785126281+0.010380052862819462j),(0.013203912504618595-0.01473605982242618j),(0.012969462631270091-0.015154045974377448j),(0.008422218331163805+0.010046652985753328j),(-0.009945780802806439-0.002149374550020112j)
"(0.6923076923076925, -1.4615384615384615)",(0.011773706625931524-0.008570880931821083j),(-0.0018214225777313654+0.00890417611422835j),(-0.006806695436618994-0.006421344145644866j),(0.007641719556922052-0.006081992151764297j),(0.0086046835560168+0.005380274184553924j),(0.003162169038916829+0.009903825478298713j),(0.0016593378283231537+0.010319375657032212j),(0.005545827216225929+0.008682328147874088j),(0.009969849111224447+0.0004918823476755717j),(0.0015028189436860555-0.009452530784184506j),(-0.009041427565834557+0.0017091716232604454j),(0.007118968265322107+0.005642250639109719j),(-0.002695913388883021-0.009233573732686448j),(-0.0037965719623020795+0.011139258836047538j),(0.017251095581691266-0.0016953134747216606j),(0.016759066302394248-0.011784369766985289j),(0.010810258931719927+0.009295825723821777j),(-0.01042185466370634+0.0009229016333798827j)
"(0.8461538461538463, -1.4615384615384615)",(0.010062933046143474-0.010496019767916523j),(-0.0008843616737181153+0.008809488287899155j),(-0.006558676223349848-0.00626518431290363j),(0.008152371068020504-0.004850440439933498j),(0.006661181216480391+0.0073326781250285045j),(-0.0010832976116779893+0.010150035018758979j),(-0.003944766692282963+0.009532788687902166j),(-0.0011228814112285539+0.010147199056335657j),(0.006606780062177023+0.007385196225818738j),(0.008208244616803074-0.004761339936164275j),(-0.006471574469592879-0.006358616769862203j),(-0.001028738092875571+0.008793956589119856j),(0.006322407752580648-0.006658304733623275j),(-0.01056583227845639+0.002357159868239303j),(0.010954673808920196+0.010681208290178065j),(0.019678899265787933-0.0026822817091160063j),(0.011108027453161966+0.010582722680221646j),(-0.010543176059666589+0.002539200327007914j)
"(1.0, -1.4615384615384615)",(0.009456942016652765-0.011062319096906808j),(-0.0008400527409145543+0.008587313249205496j),(-0.005768311652462523-0.006612144359954054j),(0.008701325887354288-0.0029522802042829034j),(0.0037339998277055794+0.008890277994303718j),(-0.005468437074618269+0.008365607176593385j),(-0.008512198377535137+0.005540373875988413j),(-0.0074557049344718745+0.006801603036937239j),(-0.0009543116488273787+0.009769093972886287j),(0.008683072674059706+0.003580479164114252j),(0.0017160297857851895-0.008772795946920963j),(-0.007899073266262413+0.003498694395632093j),(0.008526695258972516+0.002201559815574239j),(-0.00676686678523234-0.007472921327916717j),(-0.0021234927556787655+0.013540080249639416j),(0.01612037579906929+0.009220826698652764j),(0.008481340441884972+0.013700577172883935j),(-0.011015044781942988+0.0025063082650557014j)
"(1.1538461538461542, -1.4615384615384615)",(0.010195471410323826-0.010454287534946635j),(-0.0016275618159803738+0.008264673435272834j),(-0.0043826219022104155-0.007261226830144953j),(0.008873327658109957-0.0004076665361590321j),(-3.8379373432992136e-05+0.009364294383965643j),(-0.008723015391066763+0.004385386494579712j),(-0.009952714100389948-0.0006972549408323343j),(-0.009954572498220765-0.00019499550990181259j),(-0.00792795870439557+0.005599596488323252j),(0.0021871767723311954+0.009022919192390415j),(0.008206077618052442-0.0031856566296608593j),(-0.006784293431737113-0.005016422184473579j),(0.002006035907373566+0.008237032808272276j),(0.003162596246531373-0.008933315555169297j),(-0.011437400468063328+0.004942370944258141j),(0.004489860965723661+0.016501514040661008j),(0.0019597565212189495+0.016314134406269973j),(-0.011745667515837737+0.0006185281662047071j)
"(1.3076923076923084, -1.4615384615384615)",(0.012018028102382632-0.00842738483773456j),(-0.0031265798758263186+0.007630643011829314j),(-0.002328323135549814-0.007861552416247471j),(0.008184418393546682+0.0025644046335964146j),(-0.004063780710830104+0.008118733214560312j),(-0.009463723735715128-0.0010415708050620569j),(-0.0071029965933336395-0.006728959693137836j),(-0.006741365041228559-0.007122921049584032j),(-0.009234678483701797-0.0025663796189930917j),(-0.0060846894644861925+0.006857957386064215j),(0.006878491174297095+0.005270280555040329j),(0.0010913616709364079-0.008174718684209105j),(-0.006161371041704783+0.005389885414394897j),(0.00888621677285879-0.0012435465252482343j),(-0.009233386699286021-0.006806347292614863j),(-0.009033227271007742+0.012851126123891164j),(-0.007296892511665967+0.014600793243722206j),(-0.011743301223788442-0.0032033559946061034j)
"(1.4615384615384617, -1.4615384615384615)",(0.014060325162708097-0.004503433688171177j),(-0.005072979510100362+0.006314463789755784j),(0.00035140534410756867-0.007926543132016205j),(0.006235064670027497+0.005444180040922347j),(-0.0072946210037850194+0.004908945264739064j),(-0.0069054853780182906-0.00618802625998409j),(-0.0008257331000929976-0.009546965350222375j),(0.0006371908141404444-0.00962736937358633j),(-0.003589509731507177-0.00874687326192471j),(-0.008961695190989345-0.0012374902787452861j),(-0.0010315279542902763+0.008465885767111577j),(0.007549025912089382-0.002845363715010229j),(-0.007354764924084697-0.0029501533221402364j),(0.004874189359780828+0.007017994486956087j),(0.0014057375023410225-0.010577512447774402j),(-0.014479317783532281+0.00020839619306699996j),(-0.014612115797701303+0.006292818128916045j),(-0.009404696506943765-0.008194584093083442j)
"(1.6153846153846159, -1.4615384615384615)",(0.014769709061014448+0.0014531274707448405j),(-0.006934510531257458+0.003954046545720756j),(0.003339714440910233-0.006927962139833634j),(0.0029515690113491627+0.007424360310414156j),(-0.008506784742789696+0.00023413975083479033j),(-0.0015908370879854-0.008881063853118988j),(0.005852765388487274-0.00732514649807374j),(0.007530859088381867-0.005763899077130836j),(0.0048101862462395645-0.007981847419784928j),(-0.0037597616090686427-0.008091213004476999j),(-0.007733028916769782+0.0032624114681042756j),(0.005905183700080585+0.005243634691163371j),(-0.0006281105248157385-0.0076615734555318315j),(-0.00394953623574292+0.007157120432381164j),(0.009390551803013373-0.0034653782655469437j),(-0.007526839245324276-0.011120710700858055j),(-0.014201045904041708-0.005760090315626886j),(-0.00362201937977952-0.012112077554529081j)
"(1.7692307692307692, -1.4615384615384615)",(0.012276539749590327+0.008433039193580051j),(-0.007875571153321565+0.000484010069164492j),(0.005951207294783702-0.00451572188493746j),(-0.0011712844998083062+0.007627233137017041j),(-0.006870818231593566-0.004539588898692091j),(0.0043898670948656566-0.007597433659533115j),(0.009117463029544283-0.0009628880393587919j),(0.009084918330456295+0.0020583176586308274j),(0.009152666929991034-0.000712127721005992j),(0.004804322560080454-0.0073678975442610485j),(-0.006517902219956779-0.005073638119444507j),(-0.001909497952626354+0.007496602630049339j),(0.0064112301983581255-0.0038354588299382704j),(-0.007840061953578791-0.0004025635945115949j),(0.00695343531767054+0.006405122435462947j),(0.005209800416633378-0.011398136966052148j),(-0.004660650575165419-0.013908313620152069j),(0.004558137386372441-0.011832149104005223j)
"(1.9230769230769234, -1.4615384615384615)",(0.0055409951269137295+0.013844810102777317j),(-0.006973019676262416-0.0035346737082363015j),(0.007225448488013221-0.0008298151098663474j),(-0.005002623188977658+0.005534905739941569j),(-0.002603699377337409-0.007533074411688258j),(0.008122896483447455-0.002608271259879679j),(0.006770339147292928+0.005870634492925972j),(0.003976648512416249+0.008235939508193728j),(0.005689738903612458+0.007024733612615454j),(0.008664896419772673+0.0002799693355716127j),(0.0012970104614249184-0.008025329114881956j),(-0.007398537920525117+0.0016620167452152293j),(0.0060860791021448415+0.003980667447538032j),(-0.0029207651775860826-0.00697645168366472j),(-0.0024905058208636996+0.008627019244651528j),(0.011715746814958947-0.0011002997755745535j),(0.007821409426063937-0.011615122843843551j),(0.011260564784267537-0.005669589528816792j)
"(2.0769230769230775, -1.4615384615384615)",(-0.004125471687625235+0.014309282298933084j),(-0.003752934725799025-0.006790619233783656j),(0.006303792927136529+0.003259912072915319j),(-0.0070699758818693025+0.0014761454524533796j),(0.002722504103418537-0.0072214949957362705j),(0.007442677583571514+0.0036625741177757853j),(0.00010010204957332312+0.008756434675983209j),(-0.004051042548747495+0.008010855677884501j),(-0.002646045016149235+0.008496913287174711j),(0.004113009989411236+0.007488529138328947j),(0.0075620730273520615-0.0026176476622835716j),(-0.004711074210301037-0.005755244011435945j),(-0.0009248041207712348+0.007028377439252554j),(0.0048758313985268874-0.0054413029266830015j),(-0.008437693729661619+0.001491363223433716j),(0.006249584187657594+0.009185349943054678j),(0.013359803547690922-0.00027546427455875193j),(0.011761241324865213+0.00408714747078663j)
"(2.230769230769231, -1.4615384615384615)",(-0.012521046805405563+0.007952806087183158j),(0.00115815528143454-0.007620519960496389j),(0.00302102822499389+0.006247995012643923j),(-0.0062504946618633615-0.0031557465853893534j),(0.0066286584764438964-0.003461226260525578j),(0.0025105297058122776+0.007666279772303381j),(-0.006466271805434929+0.005604794457908291j),(-0.008687838189007303+0.0014620632637948091j),(-0.008435843887965522+0.002360395356804102j),(-0.004355160176245677+0.007205582223936165j),(0.00576028137631846+0.005375148100821808j),(0.003006164246103336-0.006651539909961819j),(-0.006580355705215648+0.0021381292457998803j),(0.006778473867379238+0.0020252491663183443j),(-0.004804079783609767-0.006655998021081367j),(-0.004902494856650646+0.009330566603420012j),(0.007222343814585969+0.010523101032374063j),(0.004572100451985919+0.011350534775987112j)
"(2.384615384615385, -1.4615384615384615)",(-0.014409156449574466-0.003101318421420162j),(0.005799774446488632-0.005006204238988381j),(-0.0016116983297620549+0.006606409816683624j),(-0.002587575588688442-0.006286940772304861j),(0.0069683205065612045+0.0020069059374180106j),(-0.0038100349477455547+0.006860819670156824j),(-0.008235404688654755-0.0014545202281760017j),(-0.006114616533395064-0.006112719624511145j),(-0.0063948187968832235-0.0057833607297761965j),(-0.008294220430234174-0.0002270612020665594j),(-0.00206959309987335+0.007477481763551854j),(0.0071641052492506145-0.00022849672260230228j),(-0.004639415769473579-0.0049177853344709675j),(0.0010068526884177919+0.006789861512901524j),(0.0037823835100698412-0.006924514027531502j),(-0.01004211336222695-5.31529196681711e-05j),(-0.004910842123053908+0.011179083417160134j),(-0.005887292677296619+0.010439798487654134j)
"(2.5384615384615383, -1.4615384615384615)",(-0.007454742004134969-0.012570808475612833j),(0.007609517909548701+0.00031795733027746576j),(-0.005508709725956479+0.0037691669959294093j),(0.002317451559468096-0.006191946962160544j),(0.0033688656821508406+0.006179972899463074j),(-0.007459879450108892+0.001640558100898562j),(-0.0038332274315666702-0.007220114671119069j),(0.0015270496936606558-0.008347177679133271j),(0.00154647790413344-0.008344730413631615j),(-0.0037855352401191984-0.007248663233777578j),(-0.007481337137114058+0.0015600348860699967j),(0.0032817420342556502+0.006231007274061278j),(0.002421346458484644-0.006153859329995118j),(-0.005571682963173353+0.003670041858355404j),(0.0075931722237863545+0.0004407516661762092j),(-0.0043013187871332355-0.008586464751740238j),(-0.011618000681135493+0.0014148962404447447j),(-0.011620935283047348+0.001467651688958809j)
