index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)"
"(1.0, -1.923076923076923)",(-0.010501747882888409+0.006698098312597284j),(0.006364956495949799+0.0011903113985751496j),(-0.011019431105409672-0.0018918779062632284j),(0.004854010886641056-0.014003616045769055j),(0.006992020920578178-0.013453163444214792j),(-0.00996139245605926-0.006681806898887324j),(0.004883537959551308+0.005363355400587351j),(-0.004332215974799609-0.0001263347631520586j),(0.007826429805032564-0.005383118648557915j),(-0.019948298452879785-0.014078430045385483j),(0.00503228440502692-0.01096549464561043j)
"(1.1538461538461542, -1.923076923076923)",(-0.010834196647528774+0.006470975998281702j),(0.00558219695565051+0.0017403079914777764j),(-0.009459342593822192-0.004442056452652755j),(0.010118620820375008-0.01020352223743329j),(0.013501229040238219-0.006814309950257787j),(-0.0024550377933712014-0.011990671522317593j),(-0.0011780049545313245+0.007427966277012376j),(-0.0023693173588863513-0.003582718654877849j),(0.007964822289021784+0.0022731218683452402j),(-0.007749271259197609-0.02169815066273957j),(0.008701331734710707-0.010656433374312296j)
"(1.3076923076923084, -1.923076923076923)",(-0.011789878158841012+0.005185325985447957j),(0.00466964812409915+0.002493308481097869j),(-0.007020708424831001-0.006741085581242628j),(0.013283983824957905-0.004039096500713656j),(0.01474318801488775+0.0029087073292373145j),(0.007085855971728367-0.010210254116674736j),(-0.0068305951795725045+0.003669636688795204j),(0.0016642922643343321-0.003949457298492923j),(0.0026335289116030005+0.0068368769154318184j),(0.007522512821030727-0.02006773757446638j),(0.013230519956528953-0.007641837069761522j)
"(1.4615384615384617, -1.923076923076923)",(-0.012964351352011058+0.0025782441369738137j),(0.003533874607023735+0.0032787830317718655j),(-0.003728197834957045-0.008236345080995702j),(0.01298267735649784+0.003222294422345259j),(0.009342541179269692+0.011585381185798035j),(0.012464303652616934-0.0016023103980102775j),(-0.007165299705386394-0.0034538151570798277j),(0.004233196493663592-0.0007179937802063363j),(-0.003672692859753193+0.005446885390847107j),(0.017920385468158644-0.008381017394438453j),(0.016499698991539278-0.0010435063452210185j)
"(1.6153846153846159, -1.923076923076923)",(-0.013523835302347128-0.001529770433588976j),(0.002116186027947249+0.0038914346189594727j),(6.299993357839055e-05-0.008382851487204633j),(0.008743176206299694+0.009426850498078865j),(-0.0007508089442311434+0.014680117700258196j),(0.009407015016130008+0.008474904985512606j),(-0.001297972639723369-0.008019665352217768j),(0.002835036643189923+0.0032475380148746093j),(-0.00596354168644025-7.322545033888863e-05j),(0.016794705665564704+0.0070405797861190144j),(0.015456490276942746+0.008152166725847771j)
"(1.7692307692307692, -1.923076923076923)",(-0.012261033943345753-0.006816450882451513j),(0.0004470138240056906+0.0040933807944827285j),(0.0036492481542729194-0.006855571474981992j),(0.0015936480755687034+0.012232235080448456j),(-0.010496691742945837+0.00998092694952765j),(-0.0005869001475088967+0.012704531986917747j),(0.0060294598398160796-0.00565414452768005j),(-0.0013535250866052839+0.004115507697625477j),(-0.002839125551745933-0.004680552262450963j),(0.004807157631891451+0.016064914268554432j),(0.008032936448025847+0.01622651035418628j)
"(1.9230769230769234, -1.923076923076923)",(-0.008031245981296956-0.012010689912739288j),(-0.0013006393965610352+0.0036546230193261033j),(0.006118930917135706-0.0037841532497737123j),(-0.005919040057472546+0.010230251006763455j),(-0.014240729214270338-0.00037844123120610204j),(-0.010364989838464905+0.007410720849944295j),(0.008143092900484358+0.0019887478024040047j),(-0.0042630503805471485+0.000888836061474149j),(0.00237514533553751-0.004483209323263616j),(-0.009142349470065814+0.012486659398818387j),(-0.004265667509640037+0.01795954480389363j)
"(2.0769230769230775, -1.923076923076923)",(-0.0006454271303865094-0.014835959531382333j),(-0.002785232594365908+0.0024451713092921512j),(0.006668451571297185+0.00011404355359404992j),(-0.010592836148472987+0.003974230656640294j),(-0.009354102524639462-0.010402310569100348j),(-0.012162712033076364-0.0037830931750669986j),(0.002708719717152535+0.008032163755378782j),(-0.0028806091718641866-0.0032940578316544822j),(0.004738503165550082-0.00016783261821640513j),(-0.014328338113202754-0.00023452389638204605j),(-0.015471805372507717+0.01029033406699785j)
"(2.230769230769231, -1.923076923076923)",(0.008171467704171763-0.01283883372820752j),(-0.003545403841339961+0.0005662781757683515j),(0.005008604244896905+0.003639101835816591j),(-0.010132996656888615-0.003805314924504456j),(0.001402911959043012-0.013649295148755132j),(-0.00412317432511348-0.012022332070733686j),(-0.005459320863040452+0.006581398154354844j),(0.0014993195459859785-0.0041311101179328695j),(0.0023135583340714084+0.0038167525962464707j),(-0.00721773046152007-0.011196112800896866j),(-0.018103256057801914-0.003921428811319399j)
"(2.384615384615385, -1.923076923076923)",(0.014672989213546732-0.005135219361968431j),(-0.003167119207326418-0.0015419648408396662j),(0.0016674221326910604+0.005511388988652366j),(-0.004641142116049685-0.009254108259833763j),(0.011001211463995677-0.007729686506242244j),(0.007393303753249565-0.01027980256472772j),(-0.008511418082451346-0.001285363073943014j),(0.004362246487747734-0.0006514673367140355j),(-0.0021269812739268287+0.0036533036281667483j),(0.005196840299553155-0.011294867591987952j),(-0.009026370562828649-0.01595445171851903j)
"(2.5384615384615383, -1.923076923076923)",(0.014691889964279486+0.005884447854922115j),(-0.0015551237695432616-0.0031292051471259693j),(-0.002038982460501299+0.0049660224211163j),(0.003003607632131977-0.009435656103816168j),(0.012713565484374826+0.003419462094277944j),(0.012596198457163425+0.00025501163682893125j),(-0.0032351246296253417-0.008021913653784135j),(0.002634067038614971+0.0035533610450633767j),(-0.004022535162409954-0.00015202565219024123j),(0.011570942533727362-0.0013646723913373505j),(0.006423584694944644-0.016861754519232063j)
"(2.6923076923076925, -1.923076923076923)",(0.006667240249518003+0.014611017943512754j),(0.000817980511078577-0.0034008576106343475j),(-0.00448442892539824+0.0022536728845835535j),(0.00846674202419652-0.004250062645962738j),(0.005195843602443272+0.011790544322803421j),(0.00676362334823528+0.010538125870020757j),(0.005338954833878196-0.006841576230837732j),(-0.0019246346800219773+0.003992788830710302j),(-0.0016538295935111685-0.003477494631101696j),(0.006639081620192306+0.008721337775312064j),(0.016919031257522317-0.005177491145606325j)
"(2.8461538461538467, -1.923076923076923)",(-0.005911028503153279+0.015135120573272487j),(0.002908760009108878-0.0019930987709690646j),(-0.004523984640127128-0.0012984193102452606j),(0.008503194817193763+0.0031486744625860096j),(-0.0059791417164593505+0.01109708486473199j),(-0.005077536685839277+0.011350380353099725j),(0.008603501357525519+0.0012600774264789854j),(-0.004436553588675363+0.000130104760044923j),(0.002243407220999548-0.00294011218595823j),(-0.004028616950030757+0.009532927791645655j),(0.013884696790313128+0.010326395510763699j)
"(3.0, -1.923076923076923)",(-0.01531884421170131+0.005838372727335714j),(0.003523649615341351+0.0005918193476500713j),(-0.0021954343971570126-0.0038457393972909965j),(0.003185115685951604+0.0080785442538656j),(-0.012186738530808067+0.001870776962492299j),(-0.012202175378256578+0.0018265890252236144j),(0.003106014972462465+0.008129257991592177j),(-0.0021415658333242093-0.003891001458870928j),(0.003504926037381128+0.0006464192938126487j),(-0.009746616790979589+0.0010710782853224081j),(-0.0004727859095808037+0.016885753977961066j)
"(-3.0, -1.7692307692307692)",(-0.00683637174620157+0.014976191850305073j),(-0.011214562319078233+0.0065424351262569425j),(-0.00013863309627993198+0.010686754754063596j),(0.0028127637734795944-0.005528874592374994j),(0.0007578279366025517+0.0032245331326235024j),(-0.004996221711672137-0.0036003628347997013j),(0.004426247057997587+0.014710876149990943j),(0.0013280818171448171+0.014161181299032018j),(-0.002430324231865-0.004708255698452666j),(-0.001087444632987503+0.0032853417749907792j),(0.005385195587565703-0.0041552562161340815j)
"(-2.8461538461538463, -1.7692307692307692)",(0.00961514628166315+0.013497802162915119j),(-0.0007892859211784941+0.013165276257566064j),(0.008582607483600435+0.006960423005591037j),(-0.0022789560647645556-0.006155764596438425j),(0.002920190082530787+0.0018120424512106288j),(-0.0057931519209849+0.0011565858879417853j),(0.014431491696493737+0.005312528559708487j),(0.013541063484567193+0.006234847503346867j),(-0.005567190073122043+6.733077094579763e-05j),(0.0025102965552532604+0.0024402622710180187j),(-0.0012299872284073931-0.006689624492650068j)
"(-2.6923076923076925, -1.7692307692307692)",(0.01660958388072912-0.0014601174208393928j),(0.010584207810793405+0.008206269226236896j),(0.011191691905641385-0.002314678569616234j),(-0.006368667258370962-0.002801647239278314j),(0.0035217356435202833-0.0007081940075688472j),(-0.00310993610447838+0.004707465789552183j),(0.01309000133249034-0.00796417270671429j),(0.012918833905566038-0.00884881635470049j),(-0.002597096266402449+0.005268412698410771j),(0.0033359288989381793-0.0011976953123797069j),(-0.0064950962615683535-0.001995617185001562j)
"(-2.5384615384615383, -1.7692307692307692)",(0.007323646281432217-0.015080553527026794j),(0.012990557567110723-0.004002675421281137j),(0.00566788812053697-0.010374342046085368j),(-0.006907700219284532+0.0026151590639046647j),(0.002297266032402057-0.0030076047017412394j),(0.0009118609003026388+0.005289116048416849j),(0.0023509586705284563-0.014992849589037767j),(-0.0007501134230973359-0.016465435811575935j),(0.0036974935713852733+0.005007746635257287j),(0.00040821540132578176-0.003568705575291178j),(-0.004783222818181834+0.0048049014149057j)
"(-2.3846153846153846, -1.7692307692307692)",(-0.009082736774839353-0.014184920593342613j),(0.004434956196006556-0.013054845545548649j),(-0.004153967633986276-0.011501130019930464j),(-0.0034871995910318574+0.00703445827902761j),(-0.00012406669398701902-0.004018033500890457j),(0.003941545739606114+0.0032217145830583877j),(-0.00935305225810866-0.011622073758457098j),(-0.015006314537585665-0.008771937356073685j),(0.0065552932031785185-0.000998984207498013j),(-0.0030550380484152683-0.001987745036643344j),(0.0019763228695482246+0.006460222903409849j)
"(-2.230769230769231, -1.7692307692307692)",(-0.016906765551677472+0.000167741774981352j),(-0.007907741370184034-0.01151995367216861j),(-0.011650083908860213-0.004920062294430285j),(0.002134418305184216+0.008077371284852232j),(-0.002686088090303089-0.003364042468553093j),(0.004822604751991502+7.279476889233596e-05j),(-0.01445255302396712-0.001466482506864045j),(-0.016577978958904404+0.007883145633276628j),(0.002390442517869576-0.006690867592798942j),(-0.0032038000921293234+0.0018596895277950382j),(0.006586650202758368+0.0013376205740255147j)
"(-2.0769230769230766, -1.7692307692307692)",(-0.009024409938820468+0.01435245009995575j),(-0.014122377372499535-0.0008070840731324055j),(-0.012036102379855317+0.00510263684790899j),(0.007206542153841353+0.0052164513950710145j),(-0.004441635137009347-0.0013627289143015595j),(0.0037662171385145506-0.002602607772269338j),(-0.011187103073272576+0.008385839820251715j),(-0.0035197846610384867+0.019076616405789008j),(-0.005063140437451771-0.005753416073841331j),(0.0001955353212365379+0.0037681054345537882j),(0.004324616515081634-0.005083672537255648j)
"(-1.923076923076923, -1.7692307692307692)",(0.007005510935926611+0.015466586522329046j),(-0.009583171524166656+0.010614798389759206j),(-0.0052021191660350345+0.012462099484405267j),(0.009473337853691413-0.00022684278141326726j),(-0.00488703321996071+0.0012710579090747555j),(0.0017153946709528205-0.004020894320653558j),(-0.003131107172092184+0.012891555425292236j),(0.013622327571438254+0.015300607130233578j),(-0.0081615294678775+0.0016666889602970668j),(0.0035041203282535575+0.001604911392320542j),(-0.00228689603435946-0.006205606927182881j)
"(-1.7692307692307692, -1.7692307692307692)",(0.016725481768078136+0.0029293925443830103j),(0.0019942304361157724+0.014295131774950353j),(0.0047830866174454235+0.013088332399038066j),(0.008117559587837747-0.0059953541541269495j),(-0.004017599682092527+0.00378711567275555j),(-0.0004018622257168913-0.004203150753702739j),(0.004679481367407035+0.01145988308330856j),(0.02156959316049422-0.0005227073544754704j),(-0.0030142832294814963+0.00862021382028133j),(0.003143242686689505-0.002395243169644302j),(-0.006443810444429478-0.0011007994667927659j)
"(-1.6153846153846154, -1.7692307692307692)",(0.012022471647355096-0.011952223108796192j),(0.012145231957995896+0.007989878377455397j),(0.012561066626753352+0.006955700773283306j),(0.0038206654854119307-0.010036189004875138j),(-0.0021802825187885273+0.005658848920056653j),(-0.002067926230002682-0.0035981675614598727j),(0.009159987131632148+0.006671585411412245j),(0.015080604943546265-0.016821989074555697j),(0.0063133694977330745+0.007894429591531837j),(-0.0006092452019905401-0.004026785731593081j),(-0.004162113999714372+0.004918426404592325j)
"(-1.4615384615384615, -1.7692307692307692)",(-0.002512145492473971-0.016705343083332908j),(0.014175547155767132-0.0035198884232397276j),(0.014540417442241133-0.002573210538811006j),(-0.0018492685624461463-0.01126085400120471j),(0.00014482119073901624+0.006678674484906242j),(-0.0031845714594030982-0.002698256668900583j),(0.010040309229897003+0.001595121635982917j),(-0.0004969845622926458-0.02340723453049093j),(0.011266173346496752-0.0009818122406874998j),(-0.003948197151068274-0.0015059103234700334j),(0.002008691623560109+0.006002600990742008j)
"(-1.3076923076923075, -1.7692307692307692)",(-0.014704579712441953-0.008119517084905763j),(0.007393709979697319-0.012624685019191405j),(0.010342866205605985-0.011068900178678093j),(-0.007243991971182351-0.009693491401489394j),(0.0025268118121985718+0.006919591568243667j),(-0.003894226159274137-0.001848492750533397j),(0.008725162354699412-0.00198075756323126j),(-0.015294414631134899-0.018315926275767554j),(0.006537219196710005-0.01099987573269664j),(-0.0034549146789859225+0.002763760123737607j),(0.006022341376264518+0.0014551968356798864j)
"(-1.1538461538461537, -1.7692307692307692)",(-0.015414722854540215+0.006323882350960773j),(-0.0034319471111857246-0.01419302260490883j),(0.0022720335152292934-0.015327679858300372j),(-0.011225437855631513-0.0061415929058568205j),(0.004680136911929342+0.006631219484902472j),(-0.00440130369935485-0.0012373963083768629j),(0.006799185693664548-0.0037461489149501898j),(-0.02270533626751057-0.0068796063084469216j),(-0.005236413244392293-0.013673879437272581j),(0.0005659626787731383+0.004654163781808401j),(0.004391152781685722-0.004147491656715293j)
"(-1.0, -1.7692307692307692)",(-0.005088737379071941+0.01567712234734713j),(-0.011975063343336352-0.008196276961024047j),(-0.0063556067932609836-0.014456202655114742j),(-0.013374058765959927-0.0016918134776198802j),(0.00647508844234262+0.006132954057229805j),(-0.0048662641741372996-0.0009707756598319717j),(0.005240242693491466-0.004188698783469342j),(-0.02244613927414134+0.003980823972805201j),(-0.015820503862185628-0.005996934377620446j),(0.004519913136148246+0.0022459957976865078j),(-0.000935888186048597-0.005789073860707049j)
"(-0.8461538461538458, -1.7692307692307692)",(0.00813632647695085+0.014075295462610337j),(-0.01428283347926923+0.0013746764203776724j),(-0.012839351051641744-0.009588532882408213j),(-0.013877838837950808+0.0027056248394130003j),(0.007889858316390436+0.005738954280980908j),(-0.005355103408782129-0.0011453209409605853j),(0.004385891948669311-0.0038947089061913765j),(-0.018243256389026494+0.010365339481825055j),(-0.018077062708175398+0.007723637423067062j),(0.0048906694594869-0.002611067520483051j),(-0.005082378417297027-0.0025162793665308722j)
"(-0.6923076923076921, -1.7692307692307692)",(0.015520666716119437+0.003833779695396881j),(-0.01030886996617837+0.009627113330152535j),(-0.015930414301353585-0.002830633623838149j),(-0.013271176013670763+0.006442868499892298j),(0.008935520543625479+0.005719335560187042j),(-0.005802517481393621-0.0018775526382060791j),(0.004204088697340381-0.0031982430882757777j),(-0.013906530132648916+0.012051926093889099j),(-0.010901937206603008+0.019993442415193696j),(0.0010992018283253902-0.006145858365606644j),(-0.004892702270820926+0.002442456766081571j)
"(-0.5384615384615383, -1.7692307692307692)",(0.013565656562273482-0.007848480501923903j),(-0.002860055431988842+0.013472066287279216j),(-0.015789928700761742+0.0038135043512616965j),(-0.012178822731747644+0.009263084154018138j),(0.009578104593033954+0.006280286764455261j),(-0.005971173489437527-0.0032640464471836556j),(0.004489995143680989-0.0021261212496376672j),(-0.011198706267130777+0.010586653911687912j),(0.0011728745438417377+0.02590544499326787j),(-0.004463296801906305-0.005698881323559756j),(-0.0011463016352307673+0.005143634873037478j)
"(-0.3846153846153846, -1.7692307692307692)",(0.004852144055801019-0.014529821969617138j),(0.004602984895702273+0.012525889698382236j),(-0.013429713923864215+0.009068222195622706j),(-0.011146046712455343+0.011151760282462465j),(0.009675818590445223+0.007536363969384207j),(-0.005437434010984176-0.005258625240349961j),(0.0048711949907319085-0.0005169985439025124j),(-0.009981052438537974+0.007477178930367981j),(0.012139111787669746+0.025747475548809688j),(-0.008568771906729509-0.0012413536250160866j),(0.0029895451782229426+0.0041294047287263455j)
"(-0.23076923076923084, -1.7692307692307692)",(-0.0051730364076758035-0.014009715407313786j),(0.009717467547048922+0.008363195658363973j),(-0.010078452050082651+0.012495171429394011j),(-0.010562760307411533+0.0121944921169634j),(0.008952247662611983+0.00945198941851628j),(-0.0036815954414050095-0.0074869461347682525j),(0.004731886774729277+0.0017060564662895442j),(-0.009266759123036188+0.003644282920149988j),(0.018190787179927184+0.023225678613407387j),(-0.009247345782817653+0.00529686000328521j),(0.004929876668612829+0.000758029862688408j)
"(-0.07692307692307665, -1.7692307692307692)",(-0.012036814142217673-0.008142844821450375j),(0.011791664459778544+0.0031408932893986783j),(-0.0067516964916283975+0.014268055668723667j),(-0.010647301934510977+0.01245696899503263j),(0.007036754722396698+0.011748877992468472j),(-0.0003653109745018001-0.009102601501914394j),(0.003319748619057796+0.0041431681236230805j),(-0.008030403556598117-0.00030834266561249115j),(0.018390222407024415+0.02172943387149512j),(-0.006489710604372437+0.011686490448923583j),(0.0042038540716872776-0.0026865735500566793j)
"(0.0769230769230771, -1.7692307692307692)",(-0.014122744319622288-0.0004559799429976969j),(0.011405323891979544-0.0014686418169465915j),(-0.004089318546598109+0.014847437013782838j),(-0.011446929214613521+0.011913444113758264j),(0.0036080999746923538+0.013814357496850935j),(0.004220505235866307-0.008886214828354385j),(0.00026061731824063305+0.005676102430041848j),(-0.005581173410727939-0.0036851840587141427j),(0.01339308590781205+0.021801458217522388j),(-0.0017777107015678883+0.016686558416500276j),(0.0018762348311477555-0.004814426894919928j)
"(0.23076923076923084, -1.7692307692307692)",(-0.012294178118684721+0.006153665563291004j),(0.009655369280180048-0.004670245376197095j),(-0.002385508093337689+0.014713458570561977j),(-0.012825936881205912+0.010434125612602978j),(-0.0013471355028009595+0.014695058811529878j),(0.00877242714444276-0.005780156644009624j),(-0.0036935953025133347+0.004856987558752437j),(-0.0018561357122949963-0.005495212931983625j),(0.004723251294817774+0.021244470844930672j),(0.0027044444320893125+0.020401594791810564j),(-0.0008188238760759609-0.005541446874719976j)
"(0.384615384615385, -1.7692307692307692)",(-0.008463891356700979+0.010402253090648553j),(0.007551077889546972-0.006404904985823903j),(-0.0016988097479050603+0.014211400837320242j),(-0.014437774029253364+0.007838288401036779j),(-0.007223874256002882+0.013290904141352596j),(0.011098438175478821+0.00020077679449832298j),(-0.006438763926976986+0.0010983731145013706j),(0.002202066783013537-0.004760356763227087j),(-0.0048627076857405555+0.017271468621219723j),(0.004647777853888136+0.023633817908992102j),(-0.003254489613371986-0.005483456842073504j)
"(0.5384615384615388, -1.7692307692307692)",(-0.004364189790583687+0.012396677599052757j),(0.005741088876507666-0.00699967369239316j),(-0.0019559998242485+0.013496848868270149j),(-0.015707312095015347+0.00401669013127717j),(-0.012610806658477598+0.008822069510530278j),(0.009107568230925192+0.007207989841207857j),(-0.0056132805911270475-0.004091396374182026j),(0.004694890093272052-0.0014563016118723019j),(-0.01151835263027412+0.00908476812053517j),(0.0020910414283589543+0.02643380753505395j),(-0.0053483019841931755-0.005337553043816474j)
"(0.6923076923076925, -1.7692307692307692)",(-0.001031718098576666+0.012927519641922881j),(0.004507036577443544-0.006859180422071287j),(-0.0030084238725180635+0.01254575728602111j),(-0.015875185108633748-0.0008904363159507659j),(-0.015480489173148917+0.0014826344102191393j),(0.0024422860208856683+0.011797293242507924j),(-0.0007451677111738711-0.007290941753887326j),(0.003918315938401395+0.0026553592456029286j),(-0.012057203835105746-0.0008384911089532533j),(-0.005591239150683689+0.02684642583834105j),(-0.0071484704535312886-0.005703320732103036j)
"(0.8461538461538463, -1.7692307692307692)",(0.0011262335141051369+0.012861441188091734j),(0.0038767889418443377-0.0062948253962250116j),(-0.004636704835423718+0.011203480080254919j),(-0.014162471639299673-0.006312802850789015j),(-0.01393785415144039-0.00704892925738941j),(-0.0063136246576635385+0.010673138851009028j),(0.005350879444032661-0.005497600798361414j),(0.0001574962309205762+0.004641054225618277j),(-0.006357336981685803-0.007877017659139016j),(-0.016107497918479676+0.02154554100782791j),(-0.008452975367286572-0.0071229279559703075j)
"(1.0, -1.7692307692307692)",(0.0020287531395512424+0.012822970202364337j),(0.0037433395640150717-0.005477243281459584j),(-0.006524128335969183+0.009263658578542095j),(-0.01007951628085729-0.011170844328060665j),(-0.007394985324526125-0.01374023719709548j),(-0.012249060459533364+0.0032768106410184204j),(0.007927712580360026+0.0008328238664159622j),(-0.0037266409316176036+0.0027142904452164595j),(0.001794251785769317-0.00845785171693051j),(-0.023768500668411248+0.008973765945894125j),(-0.00854515207279849-0.009934249404327493j)
"(1.1538461538461542, -1.7692307692307692)",(0.0016425750647612643+0.01308299711805957j),(0.003940352669112662-0.0044600840067374765j),(-0.008234145417712582+0.006575969194935565j),(-0.0038149056555683973-0.014028420099877401j),(0.00242119705031892-0.01532768406211145j),(-0.011011242687741476-0.00670393234617561j),(0.004206963552810874+0.007071106622793886j),(-0.004294412023687605-0.0016743775353303613j),(0.006868260852560128-0.0030917791953087624j),(-0.022280492842115-0.007278944460121063j),(-0.006200072333124946-0.013740505166518176j)
"(1.3076923076923084, -1.7692307692307692)",(-0.00014326690702850566+0.013506155251023173j),(0.004272916693820766-0.003232139364423026j),(-0.009234404410181944+0.0031727031915112854j),(0.0034782981020943468-0.013557763064572731j),(0.011500806013612483-0.010200108128601611j),(-0.0024127434740918796-0.01281826454054997j),(-0.0034056483561938273+0.00772656393672293j),(-0.0008159302190246543-0.004552799089400237j),(0.005678814312768643+0.0035207672641846977j),(-0.010059219444103058-0.018853340801894877j),(-0.0003552543312188712-0.016770667154771053j)
"(1.4615384615384617, -1.7692307692307692)",(-0.0034239019588636205+0.013491088336811743j),(0.004523132568194277-0.0017767290968769734j),(-0.009002305238305357-0.0006207870004337504j),(0.009757885897370892-0.009237788631239098j),(0.015179073290889921-2.9501196193326943e-05j),(0.008246801775827874-0.010233864403202368j),(-0.008476365720882175+0.0015798848983256137j),(0.0035254820895139405-0.003030529463656336j),(4.4330498648046076e-05+0.00602234258928511j),(0.00656158693698849-0.018260404264425326j),(0.008440677546723856-0.015996992181360744j)
"(1.6153846153846159, -1.7692307692307692)",(-0.007940906843170302+0.011995472189619102j),(0.004455314494889802-0.0001324469318982575j),(-0.0072157451066742675-0.0041543864321807915j),(0.012717091061217321-0.001980675353255122j),(0.010900137143879874+0.01022907950757104j),(0.013198029070752812-5.887419067427606e-05j),(-0.006082125276727185-0.006314549063849504j),(0.0044046624502367075+0.0015652461170248728j),(-0.0047034682726325786+0.0028566459536561745j),(0.016652148297276615-0.005801329568123121j),(0.01676896355338336-0.008893127861226298j)
"(1.7692307692307692, -1.7692307692307692)",(-0.012613534536316091+0.00787737354436742j),(0.00384552118694388+0.0015493614290025422j),(-0.003976315789553784-0.006568618293317108j),(0.010871080743088402+0.005768876185876009j),(0.00047466820388448577+0.014681002523415752j),(0.008164608622435348+0.01039151285430654j),(0.00208297432302678-0.008634941148849211j),(0.0007797038068326816+0.004633396192533603j),(-0.004450620167410186-0.0024629627277958773j),(0.013280657760966952+0.009070886437346852j),(0.01914372655626905+0.0036469936576461475j)
"(1.9230769230769234, -1.7692307692307692)",(-0.015326843885124508+0.000724780615984617j),(0.002555350932631263+0.0029688024096676162j),(4.9216966921743076e-05-0.007083520211304219j),(0.004626832014670882+0.01080535120581331j),(-0.010124938034771097+0.010251474126781167j),(-0.0034243545449459613+0.012748848347463232j),(0.008523285805052083-0.0028018490316363102j),(-0.0037122736260599273+0.002913839520213465j),(4.726719951139459e-06-0.004747587072092738j),(3.350479466668207e-05+0.014740641475135891j),(0.011752417292194952+0.015777213621757272j)
"(2.0769230769230775, -1.7692307692307692)",(-0.01355206324172486-0.008085416777076778j),(0.0006495257249218416+0.003703965954534527j),(0.0037062738377438573-0.005392079369428231j),(-0.0033897848324864694+0.010693914634697696j),(-0.014100696901194395-0.0006243311740118739j),(-0.012302888224969206+0.004671331595725962j),(0.006851899711885812+0.0058951541723175445j),(-0.0043346189816495595-0.0019075606046707624j),(0.003938829366030167-0.002107470119449184j),(-0.011392713098777192+0.007398535014681998j),(-0.0030887508442866327+0.01936728213114223j)
"(2.230769230769231, -1.7692307692307692)",(-0.006033445853688703-0.014999138577519989j),(-0.0014900151532547346+0.003348447351805915j),(0.005723434469423409-0.001977231099701739j),(-0.009279300987391164+0.005333987515044825j),(-0.008560556441018566-0.010839178498587594j),(-0.010824118292282501-0.0073744522957214795j),(-0.0016091500500085229+0.00894275345790405j),(-0.00032867401845255734-0.0047364320560069695j),(0.0034997109389231762+0.0023794903590239943j),(-0.011369298598596648-0.00540203080995963j),(-0.01634053595885206+0.010407792838238254j)
"(2.384615384615385, -1.7692307692307692)",(0.005264776072105319-0.015633302936196712j),(-0.003159600267636163+0.0017661718083766505j),(0.005294785829211402+0.0018789334822826359j),(-0.009897581392795436-0.002512263489132395j),(0.0028136429931337223-0.01320912778315836j),(2.7770383961678942e-05-0.013017594040490525j),(-0.008579098440067101+0.0030859397477258363j),(0.004061152120257915-0.0024740309230223247j),(-0.0004941557119463098+0.004001777155319342j),(-0.001047866435863493-0.011678443552434954j),(-0.01806216285108507-0.005945162773448099j)
"(2.5384615384615383, -1.7692307692307692)",(0.01479795168320586-0.007880801132029963j),(-0.0035575088664293636-0.0006393497352507933j),(0.0026045873019005443+0.004533655180093854j),(-0.004893134838261379-0.008427292633814344j),(0.011802699204259044-0.005907404579406019j),(0.010801645034835224-0.0070956522936443745j),(-0.006924958914336181-0.005955892377032799j),(0.004054463840007435+0.0024913714505909903j),(-0.003633304186616079+0.0013042557834074071j),(0.009011903365583208-0.00626632007476623j),(-0.006098356011020188-0.01755280962826248j)
"(2.6923076923076925, -1.7692307692307692)",(0.01616902639958594+0.005178191106277864j),(-0.002246386637382798-0.002864471625775083j),(-0.0010598172018342204+0.004765978076079923j),(0.002695256674712258-0.008905070318036312j),(0.011611811593563582+0.005605364139928831j),(0.01171710606618259+0.005199281620496878j),(0.001836872319575261-0.00895189537820337j),(-0.00039417491934973605+0.004741831761595954j),(-0.002678797952252847-0.0025680131207818694j),(0.00926071427255962+0.004559121655318362j),(0.010404365694265233-0.014818031062964206j)
"(2.8461538461538467, -1.7692307692307692)",(0.007060222690418193+0.015615101556875833j),(0.0003643782272371002-0.003671098300459349j),(-0.0038215082889196104+0.002516706713225251j),(0.008060825267631685-0.0037465483288787473j),(0.0024004960086297256+0.012363027461795465j),(0.0018229857375118039+0.012573892648710472j),(0.008727425066850933-0.0026902497936928385j),(-0.00441308251455056+0.0017681200240246642j),(0.0010824016288340696-0.003412096727997999j),(0.00036959792495295076+0.009740318531038706j),(0.01760911899174756+0.00020638241933750078j)
"(3.0, -1.7692307692307692)",(-0.00740300630859477+0.01557850016706625j),(0.002929508622790618-0.0023483367933286882j),(-0.0042063818458427165-0.0009149465442647063j),(0.007736677062036755+0.003518506817389097j),(-0.00839927912749005+0.008985679774307536j),(-0.009656654003101353+0.008070903712752271j),(0.0065061434717731525+0.006388382823777556j),(-0.0035394216409889772-0.0031631344225622224j),(0.0034266050106148897-0.0005034183785353801j),(-0.007996780792920223+0.004627995657643905j),(0.009211617574365583+0.014419927578717795j)
