index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)"
"(2.0769230769230775, -1.7692307692307692)",(-0.011665319644493473-0.008248650631272673j),(0.006872477947832946+0.001558416541602237j),(-0.006806355372799422+0.00044948824994883035j),(0.006182536839445208-0.004315726993096832j),(0.0009345722267860099+0.0085062790151854j),(-0.008985469426273061+0.0028300286043730634j),(-0.009452284531536318-0.002697138804487291j),(-0.00964857311857164-0.00029805253134493174j),(-0.004603513964185257+0.007672327629675696j),(0.00757391254808237+0.002405515036165434j),(-0.003567937307555444-0.006070258612172031j),(0.0012195797506780015+0.006679324581447218j),(0.001170386191501754-0.007883618593075684j),(-0.009300220025341635+0.006137226891432432j),(0.0019576712928444056+0.014028830990378207j),(-0.004367415213156142+0.011902004093517021j)
"(2.230769230769231, -1.7692307692307692)",(-0.004450940799150181-0.013640010827755006j),(0.004840080495255338+0.00506322513991486j),(-0.0057416870713614164-0.003317495121658077j),(0.007278007621072611+0.00021350972861402346j),(-0.004695018752844483+0.006839093385734493j),(-0.008127797696195573-0.004304293574437158j),(-0.003945081776574577-0.008819619442809169j),(-0.0053477628105977875-0.007895484881640151j),(-0.008858195034516694+0.00022624157620968876j),(0.0016604478833237713+0.007687253316781268j),(0.0036194786929872997-0.005914591900593768j),(-0.0052356694745117225+0.004046288383344672j),(0.007210948598386862-0.0025495978820827096j),(-0.009510478239361698-0.004612566406097423j),(-0.009635029565286155+0.009600983081993905j),(-0.011387978694333296+0.005445101333632127j)
"(2.384615384615385, -1.7692307692307692)",(0.0053314426743000165-0.01335459411354482j),(0.0008825176907425363+0.006918562680944578j),(-0.002591700112858688-0.005919358117142112j),(0.00536095038403837+0.004562201961132134j),(-0.007836209327360124+0.0018167183220705262j),(-0.0023701812262790834-0.008659319816510334j),(0.004307160719992374-0.008460153764188898j),(0.0033533003301019853-0.008798924279020737j),(-0.004809153846965385-0.0073360729843449405j),(-0.005826891774104274+0.00515767871987211j),(0.006816703127555229+0.0004476473273169567j),(-0.00583833006109214-0.002761322348263718j),(0.005376153016297069+0.0050308948317136235j),(-0.00068626777133585-0.010041194015269738j),(-0.012866827828297388-0.002255161335324716j),(-0.011640427880521722-0.004575269358207096j)
"(2.5384615384615383, -1.7692307692307692)",(0.012968480461362975-0.006217711380607001j),(-0.003665620028945891+0.005908624244569943j),(0.0016353446888180121-0.0060956497326510395j),(0.0010578803482242448+0.00673183569389346j),(-0.006687199867761017-0.0040222265124553475j),(0.004742945051602309-0.007369440287599926j),(0.009156864192820453-0.0017682395607149356j),(0.009042029169661254-0.002153001360700277j),(0.003743612174853096-0.007832092883654072j),(-0.007252991190870269-0.002581274989355065j),(0.002697225947655986+0.0061685540760578715j),(-0.0001508167871752682-0.006310141168284759j),(-0.0019684629288569994+0.006829478169265042j),(0.008070519435148221-0.005228676250544236j),(-0.00505464967822112-0.01149233709242103j),(-0.004065043277261568-0.011658937831736382j)
"(2.6923076923076925, -1.7692307692307692)",(0.013537926667616877+0.004779955387327538j),(-0.0066438947122810735+0.001995746803244797j),(0.0051094950104458095-0.0034712720529314163j),(-0.0036494577896802917+0.0055059631276839j),(-0.0017582728267284548-0.007367854336355914j),(0.008473027203442392-0.001188143762051819j),(0.0067988962813738014+0.006139178960474931j),(0.006702895361707453+0.006261926981509456j),(0.008554089736790903-0.0007693632809680395j),(-0.0011814229053531188-0.007523641061113539j),(-0.004203850924136737+0.005136134355577879j),(0.005463867291485481-0.0028790639012278908j),(-0.006759902705442331+0.0012652252132973182j),(0.008087313791003433+0.00441982288891458j),(0.006720375714938316-0.010038270981122624j),(0.006453160668796065-0.010301784786635673j)
"(2.8461538461538467, -1.7692307692307692)",(0.005671898984339171+0.013134857058178934j),(-0.006175164061748376-0.0031308965837923953j),(0.005990334797207954+0.0008995992164505476j),(-0.006263833858948074+0.0013708658504112993j),(0.004059148440652307-0.006136347331941343j),(0.006174278975332441+0.005628594263527402j),(-0.0009302028306900506+0.008949417542501344j),(-0.0015925667799026795+0.008909809222917526j),(0.004916350678526698+0.0069289978825054005j),(0.0060088934996530285-0.004544073815269163j),(-0.006390810936680621-0.0014138538346166653j),(0.004892289017526739+0.003557902374524412j),(-0.004012391201270711-0.0053262596278375925j),(-0.00011943806215075376+0.008856643042366058j),(0.011629234212251439+0.00048059055089989767j),(0.011899340819894109-0.0010360786193275456j)
"(3.0, -1.7692307692307692)",(-0.006175485049816198+0.012826362210287934j),(-0.0020882229302580007-0.006587308429820145j),(0.0035777487389893757+0.004754739662186399j),(-0.005210252873883173-0.003420851502840166j),(0.007075421874502075-0.0010402169822984826j),(-0.000524175361060832+0.008143951144744031j),(-0.00769667841915482+0.004344246714579841j),(-0.008267887075369027+0.003374636680569471j),(-0.0035314268937287545+0.007625331073354658j),(0.006752100774319725+0.003153578741017009j),(-0.0015753830040060638-0.006261596298585605j),(-0.00103376224897245+0.005839780261114896j),(0.002927341233101069-0.005778773530267254j),(-0.007625619407785985+0.003831004826445993j),(0.005308524520813734+0.009896684840336092j),(0.007624751911612078+0.008901211826943903j)
"(-3.0, -1.6153846153846154)",(-0.0006579347295558732+0.012738594698877975j),(-0.005417706900186541+0.007220367261341964j),(-0.003707105947096804+0.00806078520456868j),(0.004864506862359422+0.006539575747035666j),(0.004354489762300547-0.00564541487495547j),(-0.006076792762000939+0.0014298814071151285j),(0.006018362201474217+0.0005833044629212081j),(-0.006428193593771976-0.003148505865831078j),(0.002004341720499561+0.00952989503432532j),(0.011635905706502287+0.002973402747362088j),(0.00910120919427921+0.006463287770399697j),(-0.005809179956370478+0.006000838425877894j),(0.0012682843252756256-0.006295705174143491j),(0.0005285701142419188+0.005992685223178008j),(-0.003449833644145584-0.005653748100985483j),(0.007619455171561696+0.00052250900536882j)
"(-2.8461538461538463, -1.6153846153846154)",(0.010964300126696132+0.006823786147659685j),(0.003394731304231841+0.008506524752726285j),(0.004657403685084273+0.007749732228505333j),(0.008351086997987294+0.0001237336059520741j),(-0.0014996826227599534-0.0071857656384410684j),(-0.0031850532716828396+0.005578745694207702j),(0.0046766280376046385-0.003998633429289517j),(-0.006688152773147445+0.002594284967438134j),(0.008698820791876566+0.004452662666558321j),(0.009134536717475192-0.008214881336102788j),(0.010452339608730758-0.005006893217472863j),(0.0029036132985206906+0.008163011631017184j),(-0.005294091039534776-0.003951297638467875j),(0.0057580427413804775+0.002125901870233144j),(-0.006689910936891396+0.0006428504832312001j),(0.003983543098328148-0.006624433706287721j)
"(-2.6923076923076925, -1.6153846153846154)",(0.011458860138874349-0.006297567617603075j),(0.009147918390263902+0.0016349832319572598j),(0.00919273200966951+0.0006449704171091954j),(0.005421854060154359-0.0066266565172677355j),(-0.006551978470423332-0.0037802039385500014j),(0.0018066247259288046+0.0063692939214922955j),(0.0005607253844864485-0.006247190170407596j),(-0.0028503875120465465+0.0065991844006980886j),(0.009059890550170997-0.0036935231231143297j),(-0.001529579541122422-0.012462515948100775j),(0.0008661463700068403-0.012025429671511986j),(0.008942149149374247+0.0011108861933818162j),(-0.006024044010966683+0.0031699568459314788j),(0.004486520874151299-0.004377281287360117j),(-0.0023987168644050566+0.006386622160984636j),(-0.004103452449337628-0.006661911337114529j)
"(-2.5384615384615383, -1.6153846153846154)",(0.0002148608212825488-0.013236396885682733j),(0.006382172752593319-0.006939898309318069j),(0.0060154054055029955-0.007214398034689559j),(-0.0017104443036530998-0.008612240885017216j),(-0.007463074069121776+0.0022716260596111126j),(0.005904911228671147+0.003440077492702868j),(-0.0038823606052758456-0.005096256587794457j),(0.0024624137158643293+0.00677015902240278j),(0.0034256891450263473-0.009149236165846349j),(-0.01115617620373259-0.006304930231007636j),(-0.010336435644454084-0.007148265265141452j),(0.0052719937408689296-0.007781127808144309j),(0.0002516848599362297+0.007023900177442015j),(-0.0020537978011071953-0.006069436791280674j),(0.0047376634564803045+0.005054727161657989j),(-0.007900927136961031+0.0005527343318415715j)
"(-2.3846153846153846, -1.6153846153846154)",(-0.011474570972856297-0.006924534941217562j),(-0.0023603800172457114-0.00926888064937166j),(-0.002235593469584095-0.009309922025504732j),(-0.007848469006562145-0.00441846589014468j),(-0.003729744888742899+0.007135344941545123j),(0.006912209993855977-0.001461968914861851j),(-0.006405884268582227-0.0014062039031945898j),(0.00631670189570359+0.0035034085741505647j),(-0.004028196875465628-0.008852367895007648j),(-0.012076011636727635+0.004945529285704506j),(-0.012011326498570833+0.005292220806993642j),(-0.004676674763403322-0.00865317694384216j),(0.006650815384813679+0.002944177355038465j),(-0.006507246346086803-0.0008089290872598762j),(0.006742733504165401-0.0020171138315867605j),(-0.0032537722017946017+0.007327615829748363j)
"(-2.230769230769231, -1.6153846153846154)",(-0.011955915577804581+0.006410885287756568j),(-0.009142717056055136-0.0032433873518579403j),(-0.008906013380995118-0.003988858909006276j),(-0.00874890821215582+0.0029729991820491497j),(0.002334456424041521+0.007980360100840196j),(0.004486769738976686-0.005777681708983211j),(-0.00606913538518542+0.0029091512945785864j),(0.007153218504448875-0.0011776936316670213j),(-0.008870470191378025-0.0037999232582813253j),(-0.004119221656840941+0.012588916399447538j),(-0.002151278387235194+0.013563329376515413j),(-0.010332116781318122+6.16441644734639e-05j),(0.005787890139845477-0.004842571067864277j),(-0.003667377305818364+0.00563001290884995j),(0.0012530630216988844-0.007042158620729778j),(0.004969341254980423+0.006416609310801569j)
"(-2.0769230769230766, -1.6153846153846154)",(-0.0007328264789903029+0.013710153823239084j),(-0.00797141158223065+0.005762350007902083j),(-0.00884467248298557+0.004544213166606993j),(-0.003922992876731417+0.00863013246923156j),(0.007324342720045748+0.0044899060636769015j),(-3.6257214694636244e-05-0.007584795153311143j),(-0.0033528877120390563+0.006059208445365069j),(0.00517439249726236-0.005131864769853538j),(-0.009167741327731667+0.002646107377520034j),(0.0064756561585215585+0.011712951972724232j),(0.010465973804576303+0.009873298745323248j),(-0.005183375470603121+0.009588666245627554j),(-0.0018178435416314912-0.007640524798497287j),(0.0035175505586873125+0.005929989999161451j),(-0.005798560941807156-0.0043894322859319886j),(0.008112445758434192-0.0012924980695440977j)
"(-1.923076923076923, -1.6153846153846154)",(0.011384488410212858+0.007959752357317933j),(6.664341352823283e-05+0.009968335939311443j),(-0.0022172293559844644+0.009883127069830824j),(0.0034612835192880187+0.009087439342670353j),(0.008774322962479302-0.001358993429535528j),(-0.004635984872571457-0.006364795984817741j),(0.00045737622652171437+0.007130148486022558j),(0.0016650837984898302-0.0071520434314234676j),(-0.005804786056175382+0.007398429397424039j),(0.012847953948921272+0.003946121425597572j),(0.014833876120098817-0.002734854913086479j),(0.0061238365366951+0.009798542491523463j),(-0.007974102057781325-0.0019230815488561412j),(0.007068201980464378-0.0005108603558993843j),(-0.006677032262444567+0.0031849959855304207j),(0.0028583302492456737-0.007806873399657273j)
"(-1.7692307692307692, -1.6153846153846154)",(0.012987224891286769-0.005357726500914478j),(0.00816123844015642+0.005944555072969069j),(0.006095899207589625+0.00831679515164151j),(0.009001122885922181+0.004290366148391948j),(0.006249640035453432-0.0067200226587668995j),(-0.0076570360383554185-0.002885281117904948j),(0.004051999689259187+0.00618192323222372j),(-0.0019701322442324653-0.00715641910492568j),(-0.0010204346946551994+0.009185820815667729j),(0.012302619141094888-0.005283573596234664j),(0.007460125783198756-0.013929774140251493j),(0.01231276910841586-0.00027972307189913823j),(-0.005645008069765069+0.006492338990309153j),(0.002823808057716569-0.006729279493689611j),(-0.00029756418331957377+0.007522885189025847j),(-0.005430167847639034-0.006424452842754833j)
"(-1.6153846153846154, -1.6153846153846154)",(0.002714137699501052-0.013939415309089076j),(0.009802960699747435-0.0028838715907222763j),(0.010426611022954144+0.0011484831141475452j),(0.009802960699747433-0.002883871590722276j),(0.0011339029556905723-0.009414576770745135j),(-0.008381390719945531+0.0014656715500411905j),(0.0066057889697972395+0.0038901217212163977j),(-0.0048319096700137065-0.005777926582485274j),(0.0032363278517916053+0.00847185604120803j),(0.006767537335341391-0.01134093631601317j),(-0.005694451638151712-0.015491346525858173j),(0.006767537335341358-0.011340936316013158j),(0.003236327851791633+0.008471856041208052j),(-0.0048319096700137456-0.005777926582485262j),(0.006605788969797257+0.003890121721216372j),(-0.008381390719945512+0.0014656715500412114j)
"(-1.4615384615384615, -1.6153846153846154)",(-0.010076761247607029-0.010210437188507431j),(0.003929809199167392-0.009554238849243465j),(0.008209960297930387-0.006799294738368449j),(0.005802080691816565-0.00870567200321082j),(-0.004412679926518778-0.008741928064282443j),(-0.007015279894874241+0.005394218308193495j),(0.007894546735919194+0.0010798654311799305j),(-0.006654831319435218-0.0038276170924817117j),(0.006079428149472445+0.006500169819303281j),(1.783851639609783e-05-0.012878522745424623j),(-0.015485796940098552-0.007321223375559694j),(-0.006063140957122658-0.012898810146232974j),(0.009524545585274852+0.0013383282977586103j),(-0.007623288519350315+0.0016263152126574493j),(0.006713769570378322-0.003991262679392395j),(-0.0030915492062882836+0.008027887029828746j)
"(-1.3076923076923075, -1.6153846153846154)",(-0.01429241806787003+0.0023183032041476925j),(-0.00482178978852261-0.009249797246748737j),(0.0011633465487948234-0.010755882316610161j),(-0.0007668570004913131-0.010670470253512787j),(-0.008551883989880629-0.005377678555928368j),(-0.004311114891270182+0.008128434940153756j),(0.008139160731511632-0.0016003011230546972j),(-0.00761626876004229-0.001947783964123183j),(0.007557975141752953+0.004419319150585174j),(-0.005170126397398218-0.011281740717037626j),(-0.01702714982829881+0.004356393578604033j),(-0.015176801859780018-0.0030363558678520902j),(0.006323279595015199-0.008100341028035467j),(-0.0022960316472662233+0.007760794444875525j),(-0.00018102781249047567-0.007961021978622595j),(0.005249668583915706+0.00692847003284205j)
"(-1.1538461538461537, -1.6153846153846154)",(-0.006716910015114295+0.012962119043664677j),(-0.010198660828674891-0.0025616252142419277j),(-0.006462158203878215-0.008853932026313044j),(-0.006958937431408161-0.00841722527580086j),(-0.010382000608231908-0.000708369006442089j),(-0.0011276242221751032+0.009490810002833618j),(0.0077654297379511775-0.003793237544293778j),(-0.008069090323398101-0.0005167852393808854j),(0.008145897031777108+0.0029206302984387464j),(-0.007982129054177315-0.008736294711613841j),(-0.011871382138828037+0.013146738859853917j),(-0.013154550216753573+0.010591123782487942j),(-0.0039007164727622784-0.010369189167470453j),(0.0058780760133803+0.006053202333530667j),(-0.00711237892200511-0.003928395760027664j),(0.00875122508840457-0.0006767648958290889j)
"(-1.0, -1.6153846153846154)",(0.006127169388730816+0.013363912058179665j),(-0.008916699605794493+0.005693906741365521j),(-0.010769119228243276-0.0026195983133752046j),(-0.010613302036097156-0.0033395103058020694j),(-0.009962545051159281+0.0038974155093517934j),(0.001868277963038277+0.009734469171348438j),(0.007212019671596591-0.005389414580801911j),(-0.008341570908506818+0.00028533504456952803j),(0.0082995366836772+0.0022930900966716423j),(-0.008899599843365117-0.006815202617337093j),(-0.004797624003050625+0.016739434824951424j),(-0.001787261950334472+0.01835743982238963j),(-0.011777476110684977-0.0026632378870547423j),(0.008589812398711542-0.0020975650368806288j),(-0.007193648685565473+0.004138372410258144j),(0.004348742813801226-0.00771357202020418j)
"(-0.8461538461538458, -1.6153846153846154)",(0.014284666490428345+0.0038052972247077294j),(-0.0023335871452121243+0.01035932453362825j),(-0.010193736722248891+0.004587316687601175j),(-0.01102703786813643+0.002497067013204698j),(-0.007963243974509704+0.007544402651234773j),(0.0043041433398179575+0.00930931276042122j),(0.006829320655139861-0.006413363766078291j),(-0.008628470990970768+0.0003670530353512263j),(0.008228113890629732+0.002610955911912403j),(-0.008638553739602787-0.006159648113092454j),(0.0003478865211794614+0.016612759433880114j),(0.0111552442197646+0.016598001040470572j),(-0.01003194763207221+0.008779294273135306j),(0.002902043767377167-0.008865579435548786j),(-0.00036253447398387913+0.008480707372851707j),(-0.0038338537361705142-0.008058420720819458j)
"(-0.6923076923076921, -1.6153846153846154)",(0.012341012929460278-0.008239710200088167j),(0.005298125759963988+0.009213623173171252j),(-0.0056883920257053055+0.009695502108917628j),(-0.00876788186436894+0.007370437985396373j),(-0.005233698948984213+0.009917134153346708j),(0.006058483154770873+0.008673937048820489j),(0.006848447646184648-0.006908313867224704j),(-0.008936959157362007-0.00034792281123755334j),(0.007824549098245917+0.003840019679508365j),(-0.007516127058507579-0.006743760672452936j),(0.0022192965618980007+0.015245482720079837j),(0.019282890916529086+0.008877684006951861j),(0.0003366149086069207+0.0149223200203856j),(-0.006131310032354667-0.00780872498213821j),(0.007012419719146924+0.005147936945978913j),(-0.008810022307627988-0.0017534291019608696j)
"(-0.5384615384615383, -1.6153846153846154)",(0.0025055490319506784-0.014653536895454407j),(0.009968824732664132+0.0036110818480790258j),(0.00043341966656989736+0.011256741081830786j),(-0.005032382385931743+0.010410713558564778j),(-0.0024961801249910867+0.011145051192932676j),(0.007151629216274941+0.008192404582456764j),(0.007376397903406643-0.006853213740037245j),(-0.009054745675581198-0.0019146867632065592j),(0.006698344484369284+0.005781945465237702j),(-0.005367276351534809-0.008090642459005244j),(0.0011121207007465837+0.013961163460841296j),(0.021614160993303703+0.0013470602020488876j),(0.012162124135759065+0.011765911078496644j),(-0.010683554013163217+0.00034044156293478454j),(0.00850246831361067-0.002765162137359749j),(-0.006899613556529422+0.005827043889733548j)
"(-0.3846153846153846, -1.6153846153846154)",(-0.008411347574218268-0.012252526724345743j),(0.010044985392550231-0.0031833741496754935j),(0.005925298083013549+0.009557071097306346j),(-0.0010110016504294946+0.011582547666574326j),(-0.00022101268477522527+0.011582892746098453j),(0.00763466583093767+0.008099380297037915j),(0.008379616265786646-0.006126759941117921j),(-0.008550401008291268-0.004265902313800106j),(0.004342692984986457+0.007896487032618561j),(-0.001882336894416108-0.009254863148470143j),(-0.0021810009062619568+0.012477141309267517j),(0.020812297003288564-0.00199530338346489j),(0.019121992819194866+0.0023580602646569794j),(-0.007201421072608061+0.009195701165816195j),(0.003167972350610023-0.008668396749647766j),(-9.783738765619431e-05+0.009068923859232322j)
"(-0.23076923076923084, -1.6153846153846154)",(-0.01437716563070369-0.0036150489256233506j),(0.006408517352193327-0.008226947376594957j),(0.00949097126974685+0.005900435264356456j),(0.0024783791584203634+0.011371803249436506j),(0.0013566029896223788+0.011619386124259095j),(0.007510354620099358+0.008495737534343236j),(0.009641366669503238-0.004531755652327521j),(-0.006865664125365202-0.0070377716610180215j),(0.0005088888035324011+0.00917163394619649j),(0.0027496700710676327-0.008864950473980686j),(-0.006499071718958493+0.00954736635114787j),(0.019096850032645874-0.00043174894726610895j),(0.020333111757160197-0.007303196058004241j),(0.0015914402519774148+0.01289434442092349j),(-0.004610711332173737-0.008408111093405488j),(0.006533521862625331+0.006337062569884213j)
"(-0.07692307692307665, -1.6153846153846154)",(-0.013465721922714004+0.006034203472351948j),(0.0012061140123619013-0.010202732454260257j),(0.010916701964765727+0.0017373729384053947j),(0.00506253209694912+0.010432204440718167j),(0.0021535923290203216+0.011557312660673018j),(0.006699774430546625+0.009341485554228927j),(0.010712704604247721-0.0018971996509125893j),(-0.003572912161522092-0.009418882800913464j),(-0.004270345022172496+0.008320875830554395j),(0.007208968902107428-0.005698266855986872j),(-0.009841535582193367+0.004181733495118532j),(0.01618942886469415+0.004630655137433729j),(0.01922964549673762-0.012913111503495998j),(0.010438037071576216+0.010369988494380351j),(-0.009646089131410471-0.002854722949123511j),(0.009135680571473442+0.00014560355632515704j)
"(0.0769230769230771, -1.6153846153846154)",(-0.00760028780234817+0.012536301229374908j),(-0.003572912161522107-0.009418882800913445j),(0.010712704604247697-0.001897199650912647j),(0.006699774430546621+0.009341485554228925j),(0.0021535923290203216+0.011557312660673018j),(0.005062532096949122+0.01043220444071817j),(0.010916701964765737+0.0017373729384054365j),(0.0012061140123619382-0.01020273245426025j),(-0.008362994374008786+0.0045056467039365534j),(0.00913568057147347+0.00014560355632522757j),(-0.009646089131410492-0.002854722949123551j),(0.010438037071576136+0.010369988494380365j),(0.01922964549673762-0.012913111503495984j),(0.016189428864694204+0.004630655137433676j),(-0.009841535582193327+0.004181733495118555j),(0.007208968902107368-0.005698266855986884j)
"(0.23076923076923084, -1.6153846153846154)",(-0.0001767882272478349+0.014545454343552509j),(-0.006865664125365202-0.0070377716610180215j),(0.009641366669503236-0.0045317556523275185j),(0.007510354620099354+0.008495737534343234j),(0.0013566029896223781+0.011619386124259097j),(0.0024783791584203647+0.011371803249436511j),(0.00949097126974685+0.005900435264356477j),(0.006408517352193329-0.008226947376594955j),(-0.009475606964381494-0.0016487853875553917j),(0.006533521862625339+0.006337062569884275j),(-0.004610711332173733-0.008408111093405498j),(0.001591440251977371+0.012894344420923446j),(0.020333111757160193-0.007303196058004217j),(0.019096850032645902-0.0004317489472661392j),(-0.0064990717189584496+0.009547366351147855j),(0.0027496700710675824-0.008864950473980678j)
"(0.384615384615385, -1.6153846153846154)",(0.0061480275148796774+0.013052274669307279j),(-0.008550401008291263-0.00426590231380008j),(0.008379616265786623-0.006126759941117926j),(0.007634665830937666+0.008099380297037911j),(-0.0002210126847752474+0.011582892746098455j),(-0.0010110016504294946+0.01158254766657433j),(0.005925298083013517+0.00955707109730637j),(0.010044985392550242-0.0031833741496754536j),(-0.006073749126149057-0.007568711864729118j),(-9.783738765626647e-05+0.009068923859232378j),(0.0031679723506100634-0.00866839674964778j),(-0.007201421072608093+0.009195701165816115j),(0.01912199281919483+0.002358060264657029j),(0.02081229700328858-0.0019953033834649277j),(-0.0021810009062619242+0.012477141309267503j),(-0.0018823368944161515-0.009254863148470098j)
"(0.5384615384615388, -1.6153846153846154)",(0.010305499343902907+0.00994302993165232j),(-0.009054745675581193-0.0019146867632065454j),(0.007376397903406619-0.006853213740037249j),(0.007151629216274916+0.008192404582456767j),(-0.0024961801249911097+0.01114505119293267j),(-0.005032382385931744+0.010410713558564781j),(0.00043341966656987915+0.011256741081830796j),(0.009968824732664121+0.003611081848079061j),(0.0009209050969434043-0.009714957363648732j),(-0.006899613556529495+0.005827043889733512j),(0.00850246831361072-0.0027651621373597085j),(-0.010683554013163158+0.0003404415629347015j),(0.012162124135759018+0.011765911078496677j),(0.021614160993303738+0.0013470602020488828j),(0.001112120700746614+0.013961163460841296j),(-0.005367276351534824-0.00809064245900518j)
"(0.6923076923076925, -1.6153846153846154)",(0.012485447311749734+0.006849593586696516j),(-0.008936959157362-0.0003479228112375247j),(0.006848447646184626-0.006908313867224702j),(0.00605848315477087+0.008673937048820487j),(-0.005233698948984215+0.009917134153346704j),(-0.008767881864368955+0.007370437985396357j),(-0.005688392025705326+0.009695502108917623j),(0.005298125759963953+0.009213623173171271j),(0.007707000510540756-0.006024387275205268j),(-0.008810022307628026-0.0017534291019609411j),(0.007012419719146901+0.005147936945978953j),(-0.00613131003235458-0.007808724982138217j),(0.00033661490860686086+0.014922320020385587j),(0.01928289091652909+0.008877684006951877j),(0.002219296561898018+0.015245482720079827j),(-0.007516127058507599-0.00674376067245287j)
"(0.8461538461538463, -1.6153846153846154)",(0.013390752894279219+0.004739227992813869j),(-0.008628470990970749+0.00036705303535124537j),(0.006829320655139841-0.006413363766078297j),(0.00430414333981794+0.009309312760421233j),(-0.00796324397450971+0.007544402651234752j),(-0.011027037868136434+0.002497067013204699j),(-0.010193736722248901+0.004587316687601158j),(-0.002333587145212145+0.010359324533628254j),(0.009610357398167294+0.0018065076706138385j),(-0.0038338537361704895-0.00805842072081951j),(-0.00036253447398394646+0.008480707372851734j),(0.0029020437673772216-0.008865579435548707j),(-0.010031947632072241+0.008779294273135268j),(0.011155244219764576+0.0165980010404706j),(0.0003478865211794842+0.016612759433880124j),(-0.008638553739602785-0.006159648113092405j)
"(1.0, -1.6153846153846154)",(0.013637032572032007+0.00403028491694455j),(-0.008341570908506808+0.00028533504456953584j),(0.007212019671596568-0.005389414580801909j),(0.0018682779630382743+0.009734469171348435j),(-0.009962545051159281+0.003897415509351791j),(-0.01061330203609716-0.0033395103058020707j),(-0.010769119228243279-0.0026195983133752046j),(-0.008916699605794512+0.00569390674136551j),(0.004710157756291728+0.008538795987669039j),(0.004348742813801265-0.007713572020204203j),(-0.007193648685565504+0.004138372410258145j),(0.008589812398711504-0.00209756503688057j),(-0.011777476110684984-0.002663237887054759j),(-0.0017872619503344794+0.01835743982238965j),(-0.004797624003050606+0.016739434824951424j),(-0.00889959984336512-0.006815202617337038j)
"(1.1538461538461542, -1.6153846153846154)",(0.013443518346909898+0.004837358992808325j),(-0.008069090323398101-0.0005167852393808837j),(0.007765429737951156-0.0037932375442937816j),(-0.0011276242221751054+0.009490810002833614j),(-0.010382000608231906-0.0007083690064420916j),(-0.006958937431408163-0.008417225275800863j),(-0.006462158203878204-0.008853932026313061j),(-0.010198660828674893-0.002561625214241948j),(-0.003817865960463038+0.008922771065844057j),(0.008751225088404604-0.0006767648958290321j),(-0.0071123789220050885-0.003928395760027728j),(0.005878076013380213+0.006053202333530682j),(-0.003900716472762228-0.01036918916747046j),(-0.013154550216753618+0.010591123782487893j),(-0.01187138213882805+0.013146738859853884j),(-0.00798212905417733-0.008736294711613798j)
"(1.3076923076923084, -1.6153846153846154)",(0.012541983961532662+0.007070042894613172j),(-0.007616268760042271-0.0019477839641231925j),(0.008139160731511611-0.0016003011230547085j),(-0.00431111489127019+0.008128434940153733j),(-0.008551883989880627-0.00537767855592837j),(-0.0007668570004912749-0.010670470253512802j),(0.0011633465487948624-0.010755882316610166j),(-0.004821789788522555-0.009249797246748754j),(-0.009379656524113393+0.0022373390015236437j),(0.005249668583915661+0.006928470032842129j),(-0.00018102781249041566-0.007961021978622668j),(-0.002296031647266303+0.007760794444875464j),(0.00632327959501526-0.008100341028035418j),(-0.015176801859780008-0.003036355867852204j),(-0.017027149828298806+0.0043563935786039495j),(-0.0051701263973982165-0.011281740717037591j)
"(1.4615384615384617, -1.6153846153846154)",(0.010260191822005413+0.010295067292868615j),(-0.006654831319435219-0.0038276170924817104j),(0.007894546735919179+0.0010798654311799157j),(-0.007015279894874241+0.00539421830819347j),(-0.004412679926518775-0.008741928064282445j),(0.005802080691816568-0.008705672003210822j),(0.008209960297930391-0.006799294738368451j),(0.003929809199167393-0.009554238849243465j),(-0.007198742196413726-0.006302221600279832j),(-0.0030915492062883166+0.008027887029828769j),(0.006713769570378353-0.003991262679392369j),(-0.007623288519350286+0.0016263152126573968j),(0.009524545585274855+0.0013383282977586415j),(-0.006063140957122633-0.012898810146232996j),(-0.015485796940098523-0.0073212233755597066j),(1.7838516396049224e-05-0.012878522745424595j)
"(1.6153846153846159, -1.6153846153846154)",(0.005859441519528876+0.013460608563489008j),(-0.0048319096700137065-0.005777926582485273j),(0.006605788969797236+0.003890121721216399j),(-0.008381390719945517+0.001465671550041171j),(0.0011339029556905757-0.009414576770745134j),(0.009802960699747437-0.002883871590722276j),(0.010426611022954148+0.0011484831141475454j),(0.009802960699747449-0.0028838715907222603j),(0.001133902955690596-0.009414576770745134j),(-0.008381390719945526+0.0014656715500411628j),(0.006605788969797246+0.003890121721216451j),(-0.0048319096700136874-0.005777926582485288j),(0.0032363278517915854+0.008471856041208063j),(0.006767537335341439-0.011340936316013146j),(-0.0056944516381516735-0.015491346525858155j),(0.006767537335341379-0.011340936316013153j)
