index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)"
"(0.0769230769230771, -2.5384615384615383)",(-0.00685504081596304+0.008672543491276195j),(0.007632595243748969-0.00562847820093228j),(0.0018058047115096793+0.014996665730344753j),(0.0003275155436928919+0.015409960319440858j),(0.009516486493713247-0.0035155665595968666j),(-0.0024482288836451017+0.0028628249299251425j),(-0.0017680877688675634-0.0024191993606064322j),(0.010464484063912273+0.013376566668383489j),(0.014108654756221315+0.012465968158207509j),(-0.002978679166232015-0.001934002488396103j)
"(0.23076923076923084, -2.5384615384615383)",(-0.0031550590689951455+0.010367809981215372j),(0.005707979854513792-0.006689753892910159j),(0.002452960242516884+0.014516294958915531j),(-0.0019935417089190196+0.01551574258908767j),(0.01076585713238079-0.00023201975428719797j),(-0.00393502793589754+0.0015721883113295676j),(-0.000492113921359068-0.002547032538852962j),(0.005620501297938813+0.01396369067475375j),(0.01636806631239281+0.012247470180053956j),(-0.004099606256097747-0.0012169175346530513j)
"(0.384615384615385, -2.5384615384615383)",(0.00022334698073355874+0.010653876648062707j),(0.004098157824333036-0.006973363773578298j),(0.0023250798240237597+0.014080429871735174j),(-0.0050639917433115125+0.014958917574380066j),(0.010619151215413878+0.0039919953681519125j),(-0.0046700140091168905-0.0007098547501152022j),(0.0007436213823622655-0.0021994125957273307j),(0.00012530549131482406+0.013156174005222326j),(0.017077445269423328+0.013389208992457574j),(-0.005161738850553191-0.0004081238362778756j)
"(0.5384615384615388, -2.5384615384615383)",(0.0028779448155482374+0.010118588453848087j),(0.0029505010360521-0.006764090523898935j),(0.0014916378721924499+0.013679324090497312j),(-0.008607276323461453+0.013324422343606153j),(0.008375202057271209+0.00840815451724129j),(-0.003896130302696668-0.003463033524203749j),(0.0017118904105115312-0.0013096833463274232j),(-0.0049356461583555155+0.010261650939504366j),(0.015829619233693866+0.015997878762131726j),(-0.006239566969500438+0.00031770313432318595j)
"(0.6923076923076925, -2.5384615384615383)",(0.004726434650403566+0.009304511648589822j),(0.0022724335130285137-0.006281980238829168j),(3.437666830358038e-05+0.013199813578852852j),(-0.012096862166169195+0.010250483384207185j),(0.003777320238142451+0.011740150566538874j),(-0.0012788308121338774-0.005548454137429452j),(0.0020736205377725153+1.690501883933882e-05j),(-0.008151971731046448+0.005433456907233358j),(0.012007910102461574+0.019407261967594427j),(-0.007424677299618233+0.0007332049166001407j)
"(0.8461538461538463, -2.5384615384615383)",(0.005851736929526618+0.008611418402984999j),(0.0019959794786569966-0.005661589298154395j),(-0.001929879190815886+0.012451621550286176j),(-0.014748633877879051+0.005602420123494604j),(-0.0025666091996605156+0.012476825774536302j),(0.002567938704719914-0.005597758932628622j),(0.001533292346387089+0.0013732106270949956j),(-0.008407767080186345-0.00012867702591160682j),(0.005228489835261105+0.02206001621382485j),(-0.008759024572820823+0.0005452640333952698j)
"(1.0, -2.5384615384615383)",(0.006367620218490327+0.008286342554282074j),(0.002021352956643574-0.004963267279770247j),(-0.004213420932235555+0.011207081706270291j),(-0.0156286994509572-0.00032651983224796515j),(-0.008981508927103636+0.009512943202565618j),(0.005949240370492993-0.0028587953599936594j),(0.00014053302146724015+0.002089446406638633j),(-0.0056191468676033765-0.0045374288093583785j),(-0.003906768969163566+0.021776242134627217j),(-0.010122259888906644-0.0005899981766322732j)
"(1.1538461538461542, -2.5384615384615383)",(0.006329296055433029+0.008445598817524415j),(0.002239139959025545-0.004197906747620867j),(-0.00652518332245075+0.00926105777054785j),(-0.013913005999553432-0.006669119395215578j),(-0.013037409115305388+0.00295763477357279j),(0.0067451749255652525+0.0019259631972170495j),(-0.001474420777985958+0.0015900633022452335j),(-0.0010774593401079874-0.00612939949734187j),(-0.013198566872909637+0.01668698654895023j),(-0.011100579387204075-0.0029714981471279404j)
"(1.3076923076923084, -2.5384615384615383)",(0.005689631288396536+0.009085803256678739j),(0.0025384196176047266-0.0033542260358908147j),(-0.008463311167381825+0.0065122095862701216j),(-0.009272868051468727-0.012012169244631755j),(-0.012509056418374426-0.0053312680818514285j),(0.003777796253072939+0.00636144106835461j),(-0.002269668148635184-5.7876455095232115e-05j),(0.0030009232709260897-0.004477866097301785j),(-0.01909378846094973+0.006675656557388514j),(-0.010921893626091812-0.006624575092100279j)
"(1.4615384615384617, -2.5384615384615383)",(0.0043015826789846254+0.010061903868439932j),(0.0028095780024699184-0.0024234342022234345j),(-0.009556044763904339+0.0030532087838004247j),(-0.0022620276794448023-0.014705532627339375j),(-0.006715539111724184-0.012025531688026586j),(-0.0019105808108569723+0.007511419989346102j),(-0.0014825874013760668-0.0018758641795099656j),(0.004628596304616175-0.0008174705138188672j),(-0.018246476933850307-0.00553690291184119j),(-0.008604875250098459-0.010964320710703548j)
"(1.6153846153846159, -2.5384615384615383)",(0.0019800682074675585+0.011036232736777141j),(0.0029486177667810056-0.001418803114824055j),(-0.009365842156644764-0.0007608649498436564j),(0.005511668015835552-0.01346298196178497j),(0.0024857032870874134-0.013676207843063405j),(-0.007039750978821529+0.0039460246960428035j),(0.0005780772738816153-0.0024558677904854753j),(0.0032454282418917235+0.002554492977520743j),(-0.009898791790566061-0.014878333450653968j),(-0.003457189485823549-0.014541962551013029j)
"(1.7692307692307692, -2.5384615384615383)",(-0.001356832688496382+0.011437359649969933j),(0.0028665089524845034-0.00038825013687965315j),(-0.007648470418486217-0.004311276993224636j),(0.011658542563598266-0.008088486798092332j),(0.010928959723499894-0.008721240024113923j),(-0.00792420197549045-0.002657946828835343j),(0.002430170783044853-0.0010831225731813793j),(0.00011206651220253824+0.003658122370341684j),(0.0025460190922106177-0.016490828537085087j),(0.004136447694427533-0.015230616622970672j)
"(1.9230769230769234, -2.5384615384615383)",(-0.005470464652059371+0.010506847247817237j),(0.0025038381246158346+0.0005819433505860949j),(-0.004522706952690775-0.006824269962616556j),(0.013811779660391377+2.32627872919753e-05j),(0.013989279159522484+0.0009864953656447942j),(-0.0032828377510572843-0.007965144937034627j),(0.0024309241276044232+0.001388585610568193j),(-0.002501957463124843+0.0021079914674806905j),(0.012541018048937551-0.009193676703935347j),(0.012072721923471261-0.011154822624029477j)
"(2.0769230769230775, -2.5384615384615383)",(-0.009580976156362556+0.007527897596795943j),(0.0018485577152974582+0.0013738440915707314j),(-0.0005709638588071442-0.007600439339038408j),(0.01075983210818831+0.008020773212638964j),(0.009376232422087063+0.010437173401635797j),(0.004124014475435582-0.007822366809111957j),(0.0002860949230085176+0.0029226710107549325j),(-0.002875692262662375-0.0006606329163718823j),(0.014217068268576044+0.0027571037440694696j),(0.016773769293788248-0.0022030099879248523j)
"(2.230769230769231, -2.5384615384615383)",(-0.012315778486777843+0.0022710717419525293j),(0.0009531734266064519+0.001856213287747245j),(0.003218738558293443-0.0063144380501410765j),(0.0033787847526097962+0.012574919260628897j),(-0.0008317863843941448+0.013980645016921903j),(0.008878208066482984-0.0017193473532816305j),(-0.0023482020738434745+0.00197693985809558j),(-0.0010383791153880993-0.002475545965131783j),(0.006715374984315331+0.011702332765216726j),(0.01482977192111142+0.008788877561797054j)
"(2.384615384615385, -2.5384615384615383)",(-0.012048075577035607-0.004477217015063167j),(-5.387724942596262e-05+0.0019156547213330162j),(0.005718731829020919-0.0032656340186847407j),(-0.005286757359934085+0.01145730230933548j),(-0.010682733137881482+0.008976607282355619j),(0.006931631605039601+0.006076253396253072j),(-0.0030707341257405337-0.0008891050371941118j),(0.00132937344916985-0.0020737168222860567j),(-0.004516513928464956+0.011745454411854338j),(0.005561443088717954+0.01650663530473266j)
"(2.5384615384615383, -2.5384615384615383)",(-0.007721482092248634-0.010664721791745827j),(-0.0009713403167108386+0.0015006381731137296j),(0.006089566913148594+0.0005734020615844743j),(-0.011163177130710548+0.004961933029589145j),(-0.013755227282185915-0.0018460530515496056j),(-0.0007046199625481207+0.009342357940865048j),(-0.0009662850524129008-0.0031736475066612185j),(0.002278300025071671-3.702098353314947e-05j),(-0.011265964666138209+0.0033568393222288906j),(-0.007229003513225824+0.01591331805755142j)
"(2.6923076923076925, -2.5384615384615383)",(0.00010178642877564561-0.013458390029069548j),(-0.0015561054862337428+0.0006723800867589558j),(0.004206584807178018+0.003817527697570459j),(-0.011196865959950146-0.0037821427798866722j),(-0.00763277271254812-0.011477844575151884j),(-0.008072060421858773+0.0050059949985956365j),(0.002232734667860542-0.0026050061756170704j),(0.0011767331508973824+0.0017681821298340533j),(-0.008776972724355335-0.006635163365042051j),(-0.01634149065473314+0.006090121690704953j)
"(2.8461538461538467, -2.5384615384615383)",(0.008669399393380808-0.01064237703873174j),(-0.001594779661662412-0.0003576103479425136j),(0.0008525681089066497+0.005207678295291699j),(-0.0052641042412205526-0.010142551153136052j),(0.0037876872828193674-0.01313811505135691j),(-0.008856266902383956-0.0037257218861680586j),(0.0034962229248504304+0.0005346715816443125j),(-0.0008245551399578352+0.001815431380035048j),(0.0003448079256890638-0.010314600902491379j),(-0.01549488892707572-0.007741497969386858j)
"(3.0, -2.5384615384615383)",(0.013759059263642534-0.0024077845073193463j),(-0.0010119748758644896-0.0012403323260903893j),(-0.002505078038819546+0.0042167189763852j),(0.003352722210060579-0.010523789980650348j),(0.012443272257152967-0.005360685125947955j),(-0.0019970656582586066-0.009492070867447128j),(0.0014027312371665218+0.0033537975010522556j),(-0.0018708642843732245+0.00022317764260046524j),(0.0082053263357269-0.005177376420026124j),(-0.004380667498660974-0.01657161515846419j)
"(-3.0, -2.3846153846153846)",(-0.008085812097866659-0.012966764524356123j),(0.0058817663182479975-0.012394648154041236j),(-0.005388546708824256-0.00949711705072425j),(0.0016962124623276544+0.004412764203297482j),(-0.0016351838605567085+7.522242545822955e-05j),(0.005609946321233566-0.005004681029660017j),(-0.01480976933684453-0.0094114371574852j),(0.0037597504922190395-0.008359759189951408j),(-0.0014411659026691446+0.0010638330586902603j),(0.003140583313554978+0.002433674078341092j)
"(-2.8461538461538463, -2.3846153846153846)",(-0.01525465568299501-0.0005437587781042825j),(-0.006137316799365677-0.01243609993120262j),(-0.0109700888272667-0.0027841829955848178j),(0.0045108826127181955+0.002380686689638579j),(-0.001223942652858243+0.001113590685480681j),(0.0006695093697043674-0.007053336883688876j),(-0.016946555682269514+0.005483074626672134j),(-0.005331770552173955-0.008185139542971688j),(0.00021228326101692657+0.0018694585784370858j),(0.0036014633163235876-0.0014402390700806982j)
"(-2.6923076923076925, -2.3846153846153846)",(-0.00909993363895994+0.012215896643803265j),(-0.013648606317837073-0.003138721454609475j),(-0.010076648991613382+0.006000712748671093j),(0.005391044106449786-0.0011262062958135172j),(-0.00030097147369238103+0.0016731406617143795j),(-0.0038430525578612936-0.005387579968987465j),(-0.007123548534611111+0.01655277622079631j),(-0.010439142780013783-9.631359445730762e-05j),(0.0018157389655461278+0.0008121023274384119j),(0.0005966970027120397-0.003728215883262919j)
"(-2.5384615384615383, -2.3846153846153846)",(0.004683102120487932+0.014444876910781713j),(-0.011298287888050616+0.008480366582408366j),(-0.003240248713233962+0.011707831464608132j),(0.0038411173222504926-0.00454366653115625j),(0.0007503762432842107+0.0016115882606464493j),(-0.005893144811945808-0.0016527473227935872j),(0.007302600926749735+0.016621369623563594j),(-0.006444771945792617+0.009145121344463339j),(0.001742962970956459-0.0012034810368575625j),(-0.002786369882030403-0.0023786414040987323j)
"(-2.3846153846153846, -2.3846153846153846)",(0.014366081336446863+0.004714082057139839j),(-0.0010623884808310163+0.014190982041131232j),(0.005696572571044853+0.011210696707895523j),(0.00044448282059460914-0.0064132071657933805j),(0.0015992801199137992+0.001013485336731434j),(-0.005231692713770038+0.001997452119509079j),(0.016949654892663153+0.006606110649550293j),(0.003912247574551007+0.011367590764596576j),(-0.00010103847238788619-0.0022712844067609905j),(-0.0033771973886347426+0.0010691272094217076j)
"(-2.230769230769231, -2.3846153846153846)",(0.01233778202037338-0.008593111527115187j),(0.009842843750019101+0.01039081300294868j),(0.012050275630754495+0.004893516793806238j),(-0.003516427884444267-0.005988506152868292j),(0.002051119608819915+8.27366206542557e-05j),(-0.0029051512476734724+0.0041500431506565376j),(0.016854116542046944-0.006611894420632298j),(0.012300933711290946+0.004048538674970226j),(-0.002122505981497992-0.0012470670076824492j),(-0.0008826253077899756+0.0032960932011549845j)
"(-2.0769230769230766, -2.3846153846153846)",(0.00079307756273424-0.014909437665411598j),(0.014368359060847625+1.7369686115816658e-06j),(0.012828044450935862-0.003998733343570007j),(-0.00667005226459152-0.003423801715017108j),(0.002049448932971989-0.0009571383803705828j),(-0.0002781804739262526+0.004521733967028152j),(0.00850618606097841-0.0157115698561855j),(0.011725462213140107-0.0076101778065024795j),(-0.0024275760373555894+0.0011606059549187286j),(0.0021810334115302385+0.002441182316176436j)
"(-1.923076923076923, -2.3846153846153846)",(-0.011008770580400215-0.00989760582362786j),(0.010132055686215669-0.010222984697719083j),(0.007936457135297491-0.011365945632791512j),(-0.008073796533135023+0.0004420469302501978j),(0.0016377898865076166-0.001923821705461614j),(0.0017022630291309438+0.003629052072259859j),(-0.002680194684847985-0.017242304729700113j),(0.002012698220699986-0.01497601678982706j),(-0.0004968255527468723+0.002928808177712736j),(0.0030984676573774074-0.00042462804477898697j)
"(-1.7692307692307692, -2.3846153846153846)",(-0.014511017871227416+0.002045528577341196j),(0.00021737114798779344-0.014380862448556596j),(-0.00026693160171536686-0.014274938113049517j),(-0.007446718852196398+0.004512593094856947j),(0.0009146804732985972-0.002700989515924988j),(0.0027246298519599576+0.002225001559316812j),(-0.011451543074301187-0.01233329639733828j),(-0.010410428247516658-0.012598084388022433j),(0.002296584664291184+0.0023894710773435736j),(0.0013507854960328883-0.0026511942803422155j)
"(-1.6153846153846154, -2.3846153846153846)",(-0.00793051416431817+0.01211695376193838j),(-0.009498790464997969-0.010730254861598952j),(-0.008456127599462088-0.011993065572482238j),(-0.005103508996500865+0.00784349096414662j),(-3.1579388032929037e-06-0.0032411066405530486j),(0.002944646281832536+0.0008913251292149402j),(-0.015321352131185179-0.0045870692910560396j),(-0.017574214909405934-0.0017511923383318553j),(0.0037179209301902772-0.00038049708485834554j),(-0.0012924294926343614-0.002506770580939543j)
"(-1.4615384615384615, -2.3846153846153846)",(0.0035146277424638207+0.013845490256733987j),(-0.014103213980867786-0.0019107595314402839j),(-0.013880740413298242-0.0058056140287797535j),(-0.00170477985768931+0.009885427145361008j),(-0.0010065571272718885-0.0035573009183035294j),(0.0027016019199402005-9.508518922481255e-05j),(-0.01471881205886858+0.0025520245360804252j),(-0.015366583587335935+0.011235328409024314j),(0.0023763086443762634-0.003535461299268195j),(-0.002629322345495171-0.0004397774851072737j)
"(-1.3076923076923075, -2.3846153846153846)",(0.01220970572241125+0.006980063710986018j),(-0.012030568189673371+0.007318075652809512j),(-0.015258705507271524+0.0019539176149902335j),(0.002026807330298981+0.010527570303951204j),(-0.0020087719894150524-0.0037101862858200893j),(0.0023092309588446727-0.0007015107011991777j),(-0.011600370290369777+0.00725752700385871j),(-0.005383260200177909+0.019691728864689027j),(-0.0012168585838837624-0.0047524179606593196j),(-0.0018549117982160374+0.0017019799844167115j)
"(-1.1538461538461537, -2.3846153846153846)",(0.013370658585041342-0.0034985194259436504j),(-0.005092543848250405+0.012905242380956397j),(-0.012834725028436446+0.009002787494454358j),(0.005515324414348708+0.00999666273239743j),(-0.0029493268906162205-0.0037929414946456658j),(0.0019727423772295622-0.001014517279210195j),(-0.00795292062821191+0.009342138666621832j),(0.0072233555870047815+0.020479371412285053j),(-0.004956585518893891-0.0028213109650767655j),(0.00013154314992264727+0.0023787328167779874j)
"(-1.0, -2.3846153846153846)",(0.007312786886349454-0.011414959000972318j),(0.0032000726940803826+0.013222238995903222j),(-0.007855271831378236+0.013845562771521552j),(0.008424348090883665+0.008698794256119932j),(-0.003786729037729227-0.003916957182289116j),(0.0017947370673981114-0.0011361188231497862j),(-0.005007376563039058+0.00951814978105561j),(0.017437014242951028+0.014736338534449672j),(-0.0064937703200839214+0.0015844336626399157j),(0.001791056763589144+0.0013948635377282294j)
"(-0.8461538461538458, -2.3846153846153846)",(-0.0018851269281881288-0.013139274601368454j),(0.009638498097056615+0.0091190005997593j),(-0.0018695744986639987+0.015988890030552125j),(0.010648893989455859+0.007076233501369632j),(-0.0044812241532732585-0.004198610340563703j),(0.0018119382275041526-0.0011254616770823918j),(-0.003179112052124809+0.008651508934748498j),(0.022846469308737044+0.006003191862319649j),(-0.004628377391778375+0.006379166337845803j),(0.002166234561036729-0.0003386304893593625j)
"(-0.6923076923076921, -2.3846153846153846)",(-0.009479006757661626-0.008862157811368425j),(0.012548591403417853+0.0028371739971235553j),(0.0038189700180309848+0.015749499901588474j),(0.01224790617572604+0.005516163883903547j),(-0.004970739579643428-0.004744549756117063j),(0.0020212598636635028-0.0009767149172707202j),(-0.002361364647492193+0.007365382576556589j),(0.02384865422540583-0.0022304373230511744j),(0.00014050504291539107+0.009321838755297929j),(0.0013028786498837845-0.0017275981959590779j)
"(-0.5384615384615383, -2.3846153846153846)",(-0.012586968134604765-0.0014419194512237579j),(0.01194416407593736-0.0033067582864583335j),(0.008415680039222375+0.013883702853449002j),(0.013358153300278753+0.004314686236101847j),(-0.005145912954661234-0.005629542405818166j),(0.0023771286793918297-0.0006209583392375167j),(-0.0022363362504220032+0.005974080445651401j),(0.022346201363058357-0.007926004337917346j),(0.006112478302712265+0.009174198988634277j),(-0.00014096655685538347-0.0021963862518858557j)
"(-0.3846153846153846, -2.3846153846153846)",(-0.01095205583936243+0.005724925166314865j),(0.008935800047858272-0.007789950927091011j),(0.011640446869532577+0.011237329864607553j),(0.014116005039804253+0.0036791917013933835j),(-0.004834515329517639-0.006859944488474101j),(0.002761678616374865+4.656428436349421e-05j),(-0.0024672311153746997+0.004581141178899221j),(0.0202701303785122-0.010539854493062993j),(0.011446063187623846+0.006106806821399714j),(-0.0015023342811630424-0.0017735628135187342j)
"(-0.23076923076923084, -2.3846153846153846)",(-0.006182182725101874+0.010343084551824856j),(0.004945043881332786-0.010108149810636414j),(0.013584484432939388+0.008519769651378448j),(0.014597982010652339+0.003745601969685815j),(-0.003811645777674221-0.008320461196466924j),(0.0029497022973567415+0.0011004498462591928j),(-0.002778524884418665+0.0031990618591883077j),(0.018727964216309095-0.010361795863103063j),(0.015060963670624596+0.0013067848756501109j),(-0.0024373014520895054-0.0007809739393165336j)
"(-0.07692307692307665, -2.3846153846153846)",(-0.0004358069557945394+0.01174446250945375j),(0.0011282752854106474-0.010534929158046097j),(0.01452702035250062+0.006214875506853203j),(0.014781621088460567+0.004589266649308473j),(-0.0018565404042389156-0.009715082743411289j),(0.0026138054020759397+0.0024744581052535183j),(-0.002970333478937977+0.0018252305794262005j),(0.01783298324557483-0.007912381178267694j),(0.016937153667204257-0.0037615852372290355j),(-0.0028972126258098602+0.0004761119914231356j)
"(0.0769230769230771, -2.3846153846153846)",(0.0045981810198378725+0.010513530780870334j),(-0.001856540404238951-0.009715082743411298j),(0.014781621088460583+0.004589266649308501j),(0.014527020352500586+0.006214875506853192j),(0.0011282752854106675-0.010534929158046031j),(0.0014279809957923112+0.0038397809504551743j),(-0.0028972126258097488+0.0004761119914230687j),(0.016937153667204205-0.0037615852372290277j),(0.017832983245574877-0.007912381178267737j),(-0.0029703334789380202+0.0018252305794262918j)
"(0.23076923076923084, -2.3846153846153846)",(0.008099471567013648+0.007774801812215068j),(-0.003811645777674259-0.00832046119646692j),(0.014597982010652356+0.0037456019696858736j),(0.013584484432939385+0.008519769651378415j),(0.004945043881332815-0.010108149810636378j),(-0.0007031586550325849+0.004568292005333397j),(-0.002437301452089394-0.0007809739393165374j),(0.015060963670624535+0.0013067848756501115j),(0.018727964216309116-0.0103617958631031j),(-0.0027785248844186985+0.003199061859188407j)
"(0.384615384615385, -2.3846153846153846)",(0.010012197483772186+0.004601561342386677j),(-0.004834515329517664-0.006859944488474089j),(0.014116005039804279+0.0036791917013934373j),(0.011640446869532542+0.011237329864607563j),(0.008935800047858287-0.0077899509270909625j),(-0.0033631792132021226+0.0039113067508633j),(-0.00150233428116295-0.0017735628135186988j),(0.011446063187623784+0.006106806821399697j),(0.02027013037851222-0.01053985449306301j),(-0.002467231115374687+0.004581141178899318j)
"(0.5384615384615388, -2.3846153846153846)",(0.010722969772353716+0.001726564780038564j),(-0.005145912954661259-0.005629542405818158j),(0.01335815330027875+0.004314686236101921j),(0.008415680039222365+0.01388370285344899j),(0.011944164075937342-0.0033067582864582615j),(-0.005503181421554989+0.0014501931679745913j),(-0.0001409665568553362-0.002196386251885758j),(0.006112478302712245+0.00917419898863424j),(0.022346201363058375-0.007926004337917387j),(-0.0022363362504219655+0.005974080445651476j)
"(0.6923076923076925, -2.3846153846153846)",(0.010752453538382181-0.0004846014492941881j),(-0.004970739579643453-0.004744549756117055j),(0.012247906175726058+0.0055161638839035755j),(0.003818970018030954+0.01574949990158847j),(0.012548591403417814+0.0028371739971235683j),(-0.005747739854565926-0.0023461326466630065j),(0.0013028786498837268-0.0017275981959589618j),(0.00014050504291537448+0.009321838755297887j),(0.02384865422540585-0.0022304373230511714j),(-0.002361364647492171+0.007365382576556675j)
"(0.8461538461538463, -2.3846153846153846)",(0.010561074281231188-0.0019211682727630873j),(-0.004481224153273319-0.004198610340563734j),(0.010648893989455876+0.007076233501369689j),(-0.001869574498664027+0.01598889003055212j),(0.009638498097056573+0.009119000599759319j),(-0.0032064801954723335-0.005883621055239132j),(0.0021662345610366446-0.0003386304893593138j),(-0.004628377391778359+0.006379166337845792j),(0.022846469308737048+0.006003191862319687j),(-0.0031791120521247897+0.008651508934748583j)
"(1.0, -2.3846153846153846)",(0.010465500344217149-0.002584700380512623j),(-0.0037867290377292433-0.003916957182289105j),(0.008424348090883669+0.008698794256119993j),(-0.007855271831378205+0.013845562771521559j),(0.003200072694080336+0.013222238995903204j),(0.0015716941978278628-0.006987634319003484j),(0.001791056763589053+0.0013948635377282045j),(-0.0064937703200838815+0.0015844336626399291j),(0.017437014242951045+0.01473633853444968j),(-0.005007376563039041+0.009518149781055684j)
"(1.1538461538461542, -2.3846153846153846)",(0.01061653419856226-0.002477609184837949j),(-0.002949326890616239-0.0037929414946456575j),(0.005515324414348711+0.009996662732397464j),(-0.012834725028436423+0.009002787494454377j),(-0.005092543848250416+0.01290524238095636j),(0.006278894510888215-0.004262095708841358j),(0.00013154314992258753+0.002378732816777935j),(-0.0049565855188938605-0.002821310965076742j),(0.0072233555870047286+0.02047937141228509j),(-0.007952920628211926+0.009342138666621914j)
"(1.3076923076923084, -2.3846153846153846)",(0.010988260034417583-0.0015478794047277325j),(-0.0020087719894150828-0.0037101862858201135j),(0.0020268073302989603+0.010527570303951258j),(-0.015258705507271514+0.0019539176149901785j),(-0.01203056818967338+0.007318075652809459j),(0.0078392030166518+0.0014832621496616229j),(-0.0018549117982160376+0.0017019799844166356j),(-0.001216858583883763-0.004752417960659318j),(-0.00538326020017796+0.019691728864689007j),(-0.011600370290369798+0.0072575270038587585j)
"(1.4615384615384617, -2.3846153846153846)",(0.011352638565821116+0.00029634235308995376j),(-0.0010065571272719052-0.0035573009183035285j),(-0.0017047798576893243+0.009885427145361036j),(-0.013880740413298235-0.005805614028779748j),(-0.014103213980867758-0.0019107595314403322j),(0.00451560412655768+0.006999945048211389j),(-0.0026293223454950583-0.0004397774851072971j),(0.002376308644376263-0.0035354612992681937j),(-0.01536658358733596+0.011235328409024291j),(-0.014718812058868604+0.002552024536080477j)
"(1.6153846153846159, -2.3846153846153846)",(0.011252642879153403+0.003087708872438645j),(-3.1579388033053936e-06-0.0032411066405530517j),(-0.005103508996500885+0.007843490964146611j),(-0.008456127599462087-0.01199306557248223j),(-0.00949879046499793-0.010730254861598945j),(-0.0022479145320886927+0.008347253013447301j),(-0.001292429492634273-0.002506770580939437j),(0.0037179209301902456-0.0003804970848583471j),(-0.017574214909405948-0.001751192338331898j),(-0.015321352131185186-0.0045870692910560335j)
"(1.7692307692307692, -2.3846153846153846)",(0.01003373435289044+0.006614641384940044j),(0.0009146804732985833-0.002700989515924995j),(-0.007446718852196428+0.0045125930948569535j),(-0.000266931601715395-0.014274938113049519j),(0.00021737114798779308-0.014380862448556554j),(-0.008039318889404448+0.003872458292240762j),(0.0013507854960328682-0.0026511942803421115j),(0.002296584664291176+0.002389471077343538j),(-0.010410428247516647-0.012598084388022436j),(-0.011451543074301233-0.012333296397338265j)
"(1.9230769230769234, -2.3846153846153846)",(0.007026045350069541+0.010203433680896396j),(0.001637789886507616-0.0019238217054616197j),(-0.008073796533135051+0.00044204693025016865j),(0.007936457135297484-0.011365945632791509j),(0.010132055686215679-0.010222984697719057j),(-0.008330534415649246-0.0038285117276137125j),(0.003098467657377286-0.0004246280447789437j),(-0.0004968255527468447+0.002928808177712717j),(0.002012698220700057-0.014976016789827093j),(-0.0026801946848480297-0.01724230472970013j)
"(2.0769230769230775, -2.3846153846153846)",(0.0019390564732331582+0.012617490416869354j),(0.002049448932972046-0.0009571383803706063j),(-0.006670052264591542-0.003423801715017175j),(0.012828044450935862-0.003998733343569934j),(0.014368359060847609+1.7369686115816658e-06j),(-0.0022421293137449-0.009109387111297704j),(0.0021810334115301318+0.0024411823161764007j),(-0.0024275760373555586+0.001160605954918732j),(0.0117254622131402-0.007610177806502444j),(0.00850618606097844-0.0157115698561855j)
"(2.230769230769231, -2.3846153846153846)",(-0.004614243540591788+0.01229934680596224j),(0.002051119608819917+8.273662065425014e-05j),(-0.003516427884444277-0.0059885061528683475j),(0.012050275630754488+0.004893516793806233j),(0.009842843750019087+0.010390813002948666j),(0.00597458527586204-0.00746959598723719j),(-0.000882625307789982+0.003296093201154886j),(-0.0021225059814979855-0.001247067007682413j),(0.012300933711290945+0.004048538674970256j),(0.016854116542046955-0.006611894420632334j)
"(2.384615384615385, -2.3846153846153846)",(-0.010783643180384536+0.008106512661539967j),(0.0015992801199138055+0.0010134853367314283j),(0.00044448282059464795-0.006413207165793382j),(0.005696572571044775+0.011210696707895554j),(-0.0010623884808310146+0.014190982041131213j),(0.009715877687035286+0.00034651184458333467j),(-0.003377197388634667+0.0010691272094216445j),(-0.00010103847238789318-0.0022712844067609957j),(0.003912247574550988+0.011367590764596591j),(0.016949654892663153+0.0066061106495503025j)
"(2.5384615384615383, -2.3846153846153846)",(-0.013816804181907633+0.00036551514152909255j),(0.0007503762432842246+0.0016115882606464475j),(0.003841117322250513-0.00454366653115627j),(-0.0032402487132339552+0.011707831464608126j),(-0.011298287888050602+0.008480366582408356j),(0.005473844289482204+0.008194588955197996j),(-0.0027863698820303315-0.0023786414040987192j),(0.0017429629709564544-0.0012034810368575701j),(-0.006444771945792633+0.009145121344463335j),(0.007302600926749762+0.01662136962356361j)
"(2.6923076923076925, -2.3846153846153846)",(-0.011347237372877026-0.008410177929378725j),(-0.00030097147369237827+0.0016731406617143839j),(0.0053910441064498145-0.0011262062958135213j),(-0.010076648991613372+0.006000712748671093j),(-0.013648606317837054-0.003138721454609471j),(-0.0036084839624072945+0.009288941264303205j),(0.0005966970027120671-0.0037282158832628517j),(0.0018157389655461156+0.0008121023274383825j),(-0.010439142780013793-9.631359445732145e-05j),(-0.007123548534611076+0.01655277622079634j)
"(2.8461538461538467, -2.3846153846153846)",(-0.0032412970506065664-0.014026059398719004j),(-0.0012239426528582401+0.0011135906854806907j),(0.004510882612718235+0.002380686689638614j),(-0.010970088827266713-0.0027841829955848607j),(-0.0061373167993656235-0.012436099931202621j),(-0.009794049695063955+0.002280102891653529j),(0.0036014633163235464-0.0014402390700806384j),(0.00021228326101695028+0.0018694585784370314j),(-0.005331770552173922-0.00818513954297169j),(-0.016946555682269555+0.005483074626672091j)
