index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)"
"(1.9230769230769234, -0.07692307692307665)",(0.00016929995623279318+0.02428171629037678j),(-0.010826014768752824+0.00778893997371995j),(-0.0024490914692930953-0.009785043392268721j),(0.007239212264318795+0.004584310235201386j),(-0.00802306101875452+0.001351282086798331j),(0.0037778896225423094-0.007312301980184627j),(0.006019596059549809+0.0060694030611868266j),(-0.005619800173805874+0.006916011768864247j),(-0.00916309378786255-0.0008822353160645389j),(-0.007907646138507782-0.005005083749448336j),(-0.008195677406375664-0.00447304639474806j),(-0.009103292766052692+0.0008745928820740487j),(-0.00319630397574332+0.008227316873915742j),(0.007889828310611635+0.003058437177689038j),(-0.0002647401827743119-0.008174273744231597j),(-0.006047795303093211+0.005502766115694687j),(0.008804973536247443-0.00022255252347095774j),(-0.007502358237955403-0.0076366254813430125j),(-0.008161196525394824+0.01173410102398976j)
"(2.0769230769230775, -0.07692307692307665)",(-0.020517697745398723+0.009415465347397442j),(-0.011385812191344144-0.0056874361971983945j),(0.006797356440568856-0.00700779555754136j),(0.00016531049306959218+0.008253696312098107j),(-0.005270244928108705-0.005760991568927582j),(0.007891685035354281-0.0005147587917390379j),(-0.00233176190564305+0.007910911011739371j),(-0.008435552981035115-0.001852658333968801j),(-0.003000819473052562-0.008435179876101862j),(0.0013008994411749188-0.009025632837305496j),(0.0007426001350821707-0.009067034353882822j),(-0.004447837280680994-0.00770099629919771j),(-0.008525351704586268+0.0006771088179956457j),(0.0008960736361640145+0.008112403663446226j),(0.006721435673525499-0.004068290202245902j),(-0.007504214559074421-0.0022906061937448866j),(0.004530857258531245+0.0071662593456317345j),(0.0029499322046161276-0.009874904549272744j),(-0.013299200330247573-0.0022044115480508776j)
"(2.230769230769231, -0.07692307692307665)",(-0.015940035479361316-0.013945248688018816j),(-8.101184085049447e-05-0.012175825822338627j),(0.009193938806714229+0.0022449296628360873j),(-0.006676998335244773+0.004368297181470256j),(0.0020497874251743818-0.007232641817309691j),(0.004255671635409114+0.0063194843345979815j),(-0.007802868334764268+0.0016392821654136532j),(-0.0020336080933659895-0.008133381237601855j),(0.006213915620281888-0.006116897480110215j),(0.008556053548843187-0.0024380380074741958j),(0.008378892742670533-0.0029269311504372614j),(0.005033070758038701-0.0070477936068078974j),(-0.004165266794469036-0.007180047774859936j),(-0.006586525392520065+0.004342736140758769j),(0.006545363729164895+0.003800341634320923j),(-0.0016763341434027428-0.007365753959516216j),(-0.0038370119063888403+0.007232205986354311j),(0.009749351412442155-0.0019499559176603218j),(-0.003453831519687898-0.012308355207919721j)
"(2.384615384615385, -0.07692307692307665)",(0.005874086240942843-0.019129685280783328j),(0.010431320689975376-0.0052527813647868845j),(0.0024712346408790526+0.008848343361293753j),(-0.0069545147187055414-0.003379214784179654j),(0.007013034720896061-0.0018706716100572415j),(-0.0032847026838380834+0.006583132547674552j),(-0.004933220254260039-0.005941236054383506j),(0.006223502160613373-0.005262702427007256j),(0.007959706862996716+0.002989472188586321j),(0.005584668402880153+0.006657537446739256j),(0.005932990638992889+0.0063205266844188j),(0.008285954983839237+0.001629696770734447j),(0.0045669523856652575-0.006652469925147923j),(-0.006627723000700811-0.0038022477260141047j),(-0.0002567399031370892+0.0073045574869749375j),(0.005432529037501346-0.004867058226764924j),(-0.007924903724387504+0.000128922829966949j),(0.005989685016027585+0.007515014103462475j),(0.009257193431184023-0.007914762742145764j)
"(2.5384615384615383, -0.07692307692307665)",(0.018874095207169362-0.002317412605035039j),(0.008927385947125674+0.006814411231106022j),(-0.006413099616940809+0.006213096147109319j),(-0.0005290771009135853-0.007490306278933087j),(0.00495791385895169+0.004977096580027836j),(-0.007113078286179745+0.00029992382210528636j),(0.0029082444469508114-0.006904544366619969j),(0.007258723926882576+0.003203353970131114j),(0.000607026637064975+0.008278328429703222j),(-0.003716487264088234+0.007640566666228288j),(-0.0032958321721566464+0.007809087370881409j),(0.0018869160916168393+0.008025179936313603j),(0.0077541492648238765+0.00125609165130628j),(0.0004357613494947443-0.007400571769351904j),(-0.006376583352288016+0.003062416965327576j),(0.006645425929173279+0.0023836303088439347j),(-0.0037419675169199766-0.0067178487310152885j),(-0.0038931564598083395+0.00845154520498995j),(0.010576875869408711+0.004883931444472321j)
"(2.6923076923076925, -0.07692307692307665)",(0.009360817612701682+0.015555114948757552j),(-0.002207423438697331+0.01059801358180972j),(-0.00825978041014006-0.0026968029811058544j),(0.006111018493340115-0.004003587330593316j),(-0.0018591013965472136+0.006555562093476613j),(-0.0035383508785416266-0.005926609386356772j),(0.007259468621749533-0.000543433471951489j),(0.00026624369473608793+0.007728687040309435j),(-0.00710184385522007+0.003919884648271508j),(-0.008311029388976906-0.00027347859587856075j),(-0.008294249823455816+0.0001510974537719728j),(-0.006387664423048617+0.004910120637973894j),(0.0021031579586686805+0.007362226090800615j),(0.00663845345008698-0.002798222795435186j),(-0.005473058279866117-0.004135069807919759j),(0.000971648128950017+0.0067789337176644045j),(0.004098721950228287-0.0062502024697184645j),(-0.00902139462281778+0.000245793679102896j),(-4.4956647578817604e-05+0.011181759771159813j)
"(2.8461538461538467, -0.07692307692307665)",(-0.009966659471559667+0.014262541950906175j),(-0.010165463949601966+0.0024533552861035106j),(-0.0013551086279266454-0.008355290137627954j),(0.006273374242705122+0.0033655185685192036j),(-0.006455407069686754+0.0014751916363910278j),(0.003470176523635049-0.005735664970949693j),(0.0036603855840398854+0.006064464457990983j),(-0.006687535277021507+0.0034957998828671075j),(-0.006381326887462946-0.004716294455136121j),(-0.003071984167665104-0.007544085954947925j),(-0.003429976272980127-0.007366831727994169j),(-0.006948042669665982-0.0037206328070601763j),(-0.00564099820290114+0.004900051407641205j),(0.005280634301228183+0.004611632642320871j),(0.0011722275143720004-0.006559396920586077j),(-0.005410824235001487+0.0038749232072182215j),(0.007235382781757526+0.0007719752036372964j),(-0.00405070790687233-0.0077740991453324j),(-0.009816540718548707+0.004416687013049182j)
"(3.0, -0.07692307692307665)",(-0.01642700687368693-0.003177915401225252j),(-0.006328591597281808-0.007899320489211652j),(0.006671801156776268-0.004860493404844745j),(-2.2360002055144584e-05+0.006946799483523969j),(-0.004236286736843671-0.004858066590891059j),(0.00650816385249328+0.00040558883015419074j),(-0.003688331000146866+0.005833194376038291j),(-0.0058931777054693334-0.004427817779510601j),(0.0016006828583601791-0.007602325734779747j),(0.005528596769325201-0.005762276524947262j),(0.005238498355567216-0.006002221142612274j),(0.0005272843062818003-0.00769903744161637j),(-0.006664442247866648-0.0029782804686439733j),(-0.0018032143074714045+0.006589542235439375j),(0.00621527942709463-0.0018433036560693953j),(-0.005756155850794511-0.0029724740306033737j),(0.0025068565335668413+0.006636138023539632j),(0.005106080654531651-0.0068290112630791724j),(-0.007793002001475511-0.006870713942543965j)
"(-3.0, 0.0769230769230771)",(0.00907928500134634-0.007779510712768901j),(0.0035417767733311157-0.007025905319943259j),(-0.003427916195247088-0.006696882577284168j),(-0.006548299201834295+0.0026460006028499426j),(0.004537924973384252+0.004833349153608293j),(0.0007280677148745179-0.006379686689907713j),(-0.004939159337997719+0.0045138116408881945j),(0.007681882916040764+0.0006489757009107067j),(-0.0019651437730815167-0.009267526226847317j),(-0.010419278193213888-0.003664206007368595j),(-0.009901941462968087-0.0045174184705032115j),(0.00031674612770929016-0.009168598537224596j),(0.006833321298605104+0.0030799807777380055j),(-0.006173358032047601+0.002352049907643257j),(0.002977254950525581-0.005698260249762224j),(0.0027722823213450556+0.006086177897362683j),(-0.007083707048001663+0.0008663394701837867j),(-0.002171651589893778-0.007269752082465254j),(0.004203156991836926-0.006694574795294197j)
"(-2.8461538461538463, 0.0769230769230771)",(-0.003498660891868081-0.011681320841899389j),(-0.005076355869997253-0.006221229908672186j),(-0.007683910506142258+0.00034181356627958063j),(-0.0004256748320482179+0.0072263251158788235j),(0.006515268810490384-0.0019829812340212854j),(-0.005506919634587832-0.0036378310634615075j),(0.0018221375260459884+0.006621593766036196j),(0.0040919086704123645-0.006769682835472581j),(-0.009522706893410065-0.002202366092633085j),(-0.00788495965961459+0.008344550455256863j),(-0.008514585249115202+0.007419131288741702j),(-0.008332686100661317-0.004427911356979343j),(0.006035354331034594-0.004745456245675528j),(-0.0008712843926992922+0.006722287286645475j),(-0.0037364016664702534-0.005451972043683418j),(0.006864094452041635+0.00031575459430467927j),(-0.0023876328935491064+0.00691487101392452j),(-0.007675067048456774-0.0011280985987020549j),(-0.004467323024364268-0.006717241020219525j)
"(-2.6923076923076925, 0.0769230769230771)",(-0.012346984409078027-0.0015700506961842412j),(-0.007915488340753918+0.0021457666542015834j),(-0.002957717743274173+0.00729445065831838j),(0.006504275655019853+0.003587944018724758j),(0.0011654072904230591-0.0069083780441796284j),(-0.005926985095697283+0.0033231590208899265j),(0.00690477459607336+0.0014728125181997125j),(-0.004329081288682052-0.0068780865310365535j),(-0.006246290897317486+0.007940503050204764j),(0.00460086086338178+0.011052683957586306j),(0.003351170981469479+0.011263597336367706j),(-0.007894179003590455+0.0056682897097496j),(-0.0013828339533799375-0.007750741817620613j),(0.0056251489702393055+0.004109255249242888j),(-0.006768707872135469+0.0007109775741431062j),(0.0035427066730439535-0.006118326692604041j),(0.005284106223485707+0.005333270282076141j),(-0.004376387382820729+0.006624211876937884j),(-0.008130482132187571+0.0013378077941229095j)
"(-2.5384615384615383, 0.0769230769230771)",(-0.006581061856616872+0.010879523849221013j),(-0.0012960549662276474+0.008283469526046328j),(0.005524517631231512+0.005874155259822188j),(0.006217717854572514-0.004426707862668836j),(-0.005813903908036689-0.0042789386976422325j),(0.00019738310058059624+0.00700598594479173j),(0.004666944340923048-0.005575332203663908j),(-0.008328589573631178+0.0007442876485772733j),(0.0046568218276043655+0.009370825783955464j),(0.012527993693382285+0.00031629216136487467j),(0.01214731968191777+0.0017162618635886044j),(0.0015570759940357543+0.009901217985393769j),(-0.007663877228879864-0.002572133457095215j),(0.006527824723610349-0.0029707711511356054j),(-0.0027367182273614833+0.006465864528463284j),(-0.003874587781412297-0.006170068620524212j),(0.007324674709078416-0.0024220293364436442j),(0.004231750853232139+0.006946363506202244j),(-0.0021764265076547554+0.008137861001104932j)
"(-2.3846153846153846, 0.0769230769230771)",(0.007439785735850439+0.010663088714292467j),(0.0071983961530915335+0.00466907911922567j),(0.007844291558150078-0.002621721584314074j),(-0.0013096455443384564-0.007743706271888751j),(-0.006665316366232862+0.0033308454647464772j),(0.006482455765498419+0.0032338454681474626j),(-0.002764426553387792-0.0069753968874584115j),(-0.003296105651762192+0.007961813611801382j),(0.010861847171309011-0.00014467154436411352j),(0.005678427973648749-0.011891607931327243j),(0.006963768361214497-0.010805914081158505j),(0.009826675387660995+0.003253928768403864j),(-0.006174134269597106+0.00556583041967596j),(0.0007282907362840847-0.007363353122255119j),(0.00442109990475489+0.005756302895956952j),(-0.0075035351368393875+0.0005126887484561659j),(0.00115879278376119-0.007853378749133553j),(0.00829648061964649-0.0008759402579674106j),(0.006668145982692378+0.005463525254016136j)
"(-2.230769230769231, 0.0769230769230771)",(0.013065758714508397-0.002533670045138833j),(0.007377246835579767-0.004779342090004756j),(0.0009424077733601168-0.008441475946259502j),(-0.007762205333165868-0.0022934027961733347j),(-0.00012294233016452153+0.007705386240871144j),(0.006162270496804097-0.004284772874214629j),(-0.007695071749277968-0.0010144647154219167j),(0.005630859104210254+0.006887742113413534j),(0.004823672980321173-0.01022362543587863j),(-0.009021883431948532-0.010618568475401076j),(-0.0072196969991225575-0.011443425377736616j),(0.007732610240297998-0.007403606505773655j),(0.0017355420269495401+0.008384289271157966j),(-0.006138993688972743-0.004568383657659259j),(0.007459806196848957-0.0009542880259665799j),(-0.0032622907168496917+0.007061474355051574j),(-0.006670351646833053-0.004736347632216767j),(0.0028511472421326165-0.00807888767838332j),(0.00791933526815101-0.003908664449329917j)
"(-2.0769230769230766, 0.0769230769230771)",(0.0030586791342864447-0.013291709833658766j),(-0.0013827314612950862-0.008909552124380828j),(-0.007462120137292965-0.004541202452178686j),(-0.005673568031561461+0.0061346058335276805j),(0.006998478328139977+0.0038504454550704497j),(-0.0007444287549709549-0.007761595595356797j),(-0.004899006648904147+0.006389963122648017j),(0.009059153164061239-0.0016288592629146155j),(-0.007300817930060855-0.009264174375954167j),(-0.01424759977150737+0.004131119286772807j),(-0.014207679977503317+0.0017515234336495226j),(-0.0028608713124265934-0.010710396186440405j),(0.008314024556780247+0.002994834445044793j),(-0.007396487203531311+0.00287766887275525j),(0.00315042371789574-0.007149574223796755j),(0.004730626479272483+0.006527966633349905j),(-0.007503981950943663+0.003873141680846097j),(-0.006221957379394401-0.006236912028305537j),(-0.0002869728438985822-0.009053517294442391j)
"(-1.923076923076923, 0.0769230769230771)",(-0.011191773822606953-0.00840229401652614j),(-0.008931512933151852-0.0024464413458173155j),(-0.007493883914550086+0.004979682895830041j),(0.003047346427529712+0.008088122328811904j),(0.006980041797867954-0.004490727546809737j),(-0.007384905928498016-0.0033890058223959504j),(0.0030736028412019396+0.007797409640479129j),(0.003259394534991178-0.008973688273156515j),(-0.012111205525795537+0.002372669820157556j),(-0.0022447308498385367+0.01577302324832002j),(-0.004852876953745257+0.014444694912464043j),(-0.011099535565938727-0.0029795003213391688j),(0.0072840135672677985-0.005527665538198265j),(-0.0017386881166317903+0.008074265732590015j),(-0.004569884477874654-0.006736835739863505j),(0.008328916305937841-0.0008731852155773334j),(-6.381950406379958e-05+0.008732215218363515j),(-0.008572523708526817+0.0029701392488681866j),(-0.008582116095865892-0.003589690519420979j)
"(-1.7692307692307692, 0.0769230769230771)",(-0.012557486305215266+0.0070062202362251025j),(-0.006057311446726665+0.007351514408868691j),(0.0013547104993374133+0.009184190786312274j),(0.008905355676828805+0.0009810368223206831j),(-0.0005590769449851557-0.008629817354074506j),(-0.007024407283496801+0.004782063043528646j),(0.008604803872726852+0.0016440057714264612j),(-0.006176554617422503-0.0077812031427169515j),(-0.0037859733617887207+0.01238268679182147j),(0.014597503857991287+0.009299360483938236j),(0.011606108545894046+0.011495505073362356j),(-0.008670187786856524+0.008185213898539816j),(-0.00037414789151871825-0.009485665866529007j),(0.005862823350748379+0.006332859542655095j),(-0.008509152795316655+0.0001303323865713997j),(0.003652179173149701-0.007919845128628896j),(0.00794352489600664+0.004331699172318559j),(-0.001130038275784614+0.009289624769330596j),(-0.007029293125072643+0.006490370985545174j)
"(-1.6153846153846154, 0.0769230769230771)",(0.001343318213000676+0.014737134414230383j),(0.004350043172779717+0.008797649266822898j),(0.009178237359442377+0.0028041295684133167j),(0.00515476027818953-0.007751364178037393j),(-0.008116882660573489-0.003975991349090334j),(0.0003021040581339424+0.008918434292778346j),(0.006489345405474155-0.006525973766083911j),(-0.010344229041911044+0.0008823080530400463j),(0.00938175702480556+0.009872473843615916j),(0.016036866210196947-0.010372016263700493j),(0.01675943463668842-0.005530050395714874j),(0.0020153431846431508+0.01221191465210173j),(-0.00808578359337521-0.005712147427297541j),(0.009016371377007991-0.0008968224573291566j),(-0.004975245637431886+0.007415095054611995j),(-0.005033301641470557-0.007590362239369339j),(0.007909460200503782-0.005069450499330455j),(0.008087138452674615+0.005301254178793232j),(0.003053657171585199+0.009370383762535638j)
"(-1.4615384615384615, 0.0769230769230771)",(0.014445760452176784+0.00490360677784644j),(0.010124097117252782-0.00036540858473165357j),(0.0067256845032573715-0.007322220805052769j),(-0.004634286137472091-0.008518691525404964j),(-0.007933975810550135+0.005186939560552348j),(0.007995679946494581+0.004970915659499149j),(-0.0015114153040323437-0.009610868839850522j),(-0.00569625245256017+0.009310480210009252j),(0.014042421154467645-0.0029666053555788977j),(-0.002973031954751951-0.021342903919284686j),(0.003381271242997592-0.01890051156813129j),(0.011338326170154267+0.0060644571516031524j),(-0.010088107474979102+0.0024826222274717865j),(0.005354053444352906-0.007928659279442921j),(0.003157118253057647+0.008862306984044183j),(-0.0095384244074581+0.00011733260970055791j),(-0.0005554872765504943-0.009761500964823906j),(0.008658677549604532-0.005025285498599735j),(0.010100139691038762+0.0011893494084265223j)
"(-1.3076923076923075, 0.0769230769230771)",(0.010689458202327504-0.011577174176251901j),(0.00396368793142719-0.009700579247205434j),(-0.0038025005195738036-0.00959900581717791j),(-0.010132248361749144+2.1073010743670323e-05j),(0.00022770079591601124+0.009976568558114643j),(0.009231271954420917-0.0038091387602728647j),(-0.008957764354820515-0.005211116691898574j),(0.0036191713576514853+0.010998444257304882j),(0.006004308134235662-0.013914447731393402j),(-0.023951694767360285-0.007633480356414249j),(-0.015805401117386278-0.013702486712284651j),(0.012685942282867506-0.004322864219226043j),(-0.005789637741005372+0.009349351371442839j),(-0.002280021069847649-0.00990786145660963j),(0.009404907192639632+0.0032636415684958687j),(-0.005537393106923142+0.00835411630367698j),(-0.009093741008328106-0.0046218922704529125j),(-0.0005665373515156694-0.010371504796028894j),(0.0055098387359197075-0.008956011396963323j)
"(-1.1538461538461537, 0.0769230769230771)",(-0.006453440060924783-0.014981398916522627j),(-0.0074686264873637-0.00789148940025132j),(-0.010717498357736183-0.000844897438954162j),(-0.005156727220065179+0.00928471176787048j),(0.008947892233136318+0.005587988055466831j),(0.0028843961577746805-0.010256398393215614j),(-0.01066097825258942+0.0032240604727019604j),(0.01099124218378345+0.005840482183673536j),(-0.0066517065611039474-0.014680130397759025j),(-0.021561342187228546+0.022152772782101704j),(-0.02181495968524551+0.005341711174018348j),(0.007730770455660601-0.011818190518527852j),(0.0012987969878950993+0.011697225710452936j),(-0.008992038957861366-0.006121794604134393j),(0.009220657565043533-0.005189562152434051j),(0.0037008628063883047+0.009895316458522294j),(-0.009060639088513341+0.005636677770467525j),(-0.009842024656282077-0.004451408867705237j),(-0.005993607296824173-0.009099578046352176j)
"(-1.0, 0.0769230769230771)",(-0.01692854826903202-0.0002031702195174761j),(-0.010681290632183637+0.003677294144463257j),(-0.00578195134381178+0.009625253973562897j),(0.005730738756626927+0.009590184916977268j),(0.01031676965918212-0.004362925869880552j),(-0.006236368215813963-0.009585464908664089j),(-0.006278624746976642+0.010325505508202222j),(0.013503962444133965-0.001710007590702282j),(-0.014787915397440928-0.009554967837272636j),(0.01987173132112416+0.041478468858850086j),(-0.015405369057779282+0.018206075919743235j),(0.0024665311766988106-0.015008648132832574j),(0.0075073077166376+0.010295337939216222j),(-0.011693019784721986+0.0006623364429227221j),(0.0030235742940213765-0.010878732315150741j),(0.010649917404426192+0.0033714460741638345j),(-9.450598415394907e-05+0.011192389656265109j),(-0.008918497456445885+0.00687675811770964j),(-0.011204248261096126+0.0016079346191270058j)
"(1.0, 0.0769230769230771)",(0.016740726642492317+0.06475898481833511j),(-0.016698373856375532+0.01604458907075947j),(0.0037300108347437548-0.014605773859342745j),(0.006629913914069343+0.010818306795150159j),(-0.01168740565398067-0.00018337023916373984j),(0.003695792001648223-0.010660379694545459j),(0.010461771980159651+0.003913715408762094j),(-0.0005287960210218638+0.011182386794118124j),(-0.009090975021928502+0.006651320697077059j),(-0.011222479100532671+0.001485644492983071j),(-0.011324666705450287+0.0004167675279373544j),(-0.010610958164489313+0.0038695411307296704j),(-0.0054686877158128516+0.00980369729480027j),(0.006158135211621138+0.009320332144972632j),(0.01005404037453564-0.004947264154324957j),(-0.006878759987462609-0.009153373609683553j),(-0.005487520465391966+0.010806332046932347j),(0.01339473243979848-0.0028504207112781646j),(-0.015823420968293866-0.008279670693153711j)
"(1.1538461538461542, 0.0769230769230771)",(-0.02887146610384959+0.039792263471971595j),(-0.020936193233081653+0.0007991388887956338j),(0.010092393554535738-0.009368301459735693j),(-0.0013985994086328068+0.011556160534850571j),(-0.007487017890057963-0.00782526129765065j),(0.009998778032170126-0.0034279592382744453j),(0.0021833293698533154+0.010343694602396926j),(-0.009651356929006929+0.004581908957633742j),(-0.009498231394734206-0.005168517943524038j),(-0.005703317456871299-0.009291005998165097j),(-0.0048717026577625505-0.009770723000489383j),(-0.007869100748493951-0.007479108011125331j),(-0.010736586846722554+0.0001619625969118587j),(-0.0038855531435075586+0.009872504943926027j),(0.009751093313486458+0.004025984938408941j),(0.0008258090099711266-0.010648311390722233j),(-0.009763323269842356+0.005524423936407176j),(0.012261685498154318+0.003127092287548034j),(-0.010366927499381555-0.01320163200275893j)
"(1.3076923076923084, 0.0769230769230771)",(-0.038567692712948534-0.0060901689487080825j),(-0.011193276321882726-0.01569883863984776j),(0.012870075408999973+0.0002906793942324177j),(-0.008512761469559219+0.006670515183595864j),(0.00099399269873563-0.01006014162078051j),(0.008110456046513653+0.00576848899587869j),(-0.00734228401409271+0.006854462158824128j),(-0.00815734273285501-0.006172072350461709j),(0.0006332534908858956-0.010390982477349847j),(0.0059574968715186685-0.00867830736631392j),(0.006660934052569034-0.008174916642627752j),(0.0031399711638578553-0.009978882003524953j),(-0.005153983868302139-0.008915190909862702j),(-0.0098859389326063+0.0020946648456456117j),(0.0027844187262707053+0.009569818114407271j),(0.007675309097244412-0.006427435086967488j),(-0.010288047954986147-0.0019423125420796588j),(0.007424403616110809+0.009280193903471541j),(0.0013861634607837037-0.01605306903293934j)
"(1.4615384615384617, 0.0769230769230771)",(-0.009449953663680837-0.031791296565213185j),(0.007479297652985952-0.016078765927011802j),(0.007449134026037256+0.009658716655225861j),(-0.009947967867858162-0.0020659645007337197j),(0.008068162221649564-0.005022899361124289j),(-0.0002704519847541317+0.009413079412292129j),(-0.009164632845684556-0.0027850043095237207j),(0.0017243301271752803-0.009670189393309781j),(0.009353082005721243-0.0036700401125288667j),(0.010016680320320355+0.001855418508424953j),(0.009863977350286749+0.002625000073701356j),(0.00999658978362228-0.0014641312808636477j),(0.005171188083624878-0.008442134832011628j),(-0.006717270683887865-0.006932337255436045j),(-0.005728175068128313+0.007517361206601128j),(0.00931644252270639+0.0014897540229824406j),(-0.005507180075125831-0.008175335708698403j),(-0.0011866948050279782+0.011243350443002592j),(0.012945642620344698-0.008406087155021726j)
"(1.6153846153846159, 0.0769230769230771)",(0.021926044559510794-0.019368948480380607j),(0.016368471244239565-0.0007824904135917708j),(-0.003529424181320522+0.0110886911314264j),(-0.004066792611991824-0.008727875627925322j),(0.00828232235559347+0.003501641975159615j),(-0.007700432253087374+0.004561357046254065j),(-0.0019548546251204335-0.008953349836323088j),(0.009068081111837645-0.002684811386322361j),(0.007015788348524176+0.006725397271976162j),(0.002301118499525688+0.009606737311676446j),(0.0016038565802978103+0.00976881221529492j),(0.005453599958264766+0.00811504724359324j),(0.00952078272620477+0.0005955125436130209j),(0.0023685729552561357-0.008937731216731824j),(-0.008985673654703026-0.00041007128721403085j),(0.004356393929675254+0.007805274513572564j),(0.0024729804716117285-0.009019438225459735j),(-0.008987922883054677+0.00606089690293535j),(0.01347227448123889+0.005917972183606653j)
"(1.7692307692307692, 0.0769230769230771)",(0.024153592967152984+0.010740890072394968j),(0.007465438573683384+0.013298326611895787j),(-0.010798869861207728+0.00275910462028115j),(0.004709066478357622-0.007887086982515053j),(0.001546593667409497+0.00841374176781318j),(-0.0075218561599350794-0.00404471651550672j),(0.00665241710285621-0.005751889569496505j),(0.006197231666148497+0.006700069316626285j),(-0.0030832779774431444+0.00890034081394352j),(-0.007620740413573589+0.005832044473394479j),(-0.008019042924504682+0.005310098145320809j),(-0.00484215556476023+0.008149188480652554j),(0.003725916094485126+0.00842398758818445j),(0.00856378480783874-0.0023476325132177297j),(-0.004376814994206372-0.007392043522703319j),(-0.003563791293820891+0.007727509384352499j),(0.008259619846781838-0.0033931944075756833j),(-0.009832812392328135-0.0035149860063870856j),(0.0016740196128295633+0.013903187919154139j)
"(1.9230769230769234, 0.0769230769230771)",(0.00016929995623279204+0.02428171629037678j),(-0.008161196525394787+0.011734101023989823j),(-0.007502358237955425-0.007636625481342998j),(0.00880497353624745-0.00022255252347101235j),(-0.00604779530309317+0.005502766115694712j),(-0.00026474018277437464-0.0081742737442316j),(0.007889828310611644+0.0030584371776890026j),(-0.003196303975743271+0.008227316873915785j),(-0.009103292766052692+0.0008745928820740758j),(-0.008195677406375664-0.004473046394748044j),(-0.00790764613850779-0.005005083749448339j),(-0.009163093787862543-0.0008822353160645805j),(-0.005619800173805903+0.006916011768864207j),(0.006019596059549789+0.006069403061186856j),(0.003777889622542359-0.007312301980184618j),(-0.008023061018754527+0.0013512820867982922j),(0.0072392122643187475+0.0045843102352014255j),(-0.0024490914692930376-0.009785043392268725j),(-0.010826014768752832+0.007788939973719878j)
"(2.0769230769230775, 0.0769230769230771)",(-0.02051769774539873+0.009415465347397437j),(-0.013299200330247616-0.0022044115480508272j),(0.0029499322046160873-0.009874904549272758j),(0.0045308572585313015+0.007166259345631721j),(-0.007504214559074442-0.0022906061937448467j),(0.006721435673525467-0.004068290202245957j),(0.0008960736361640486+0.008112403663446217j),(-0.008525351704586279+0.000677108817995676j),(-0.0044478372806810215-0.007700996299197703j),(0.000742600135082155-0.009067034353882817j),(0.0013008994411749344-0.0090256328373055j),(-0.003000819473052515-0.008435179876101857j),(-0.008435552981035094-0.0018526583339688435j),(-0.0023317619056430743+0.007910911011739378j),(0.007891685035354267-0.0005147587917389902j),(-0.005270244928108689-0.005760991568927618j),(0.00016531049306954993+0.008253696312098092j),(0.006797356440568894-0.007007795557541324j),(-0.011385812191344095-0.0056874361971984266j)
"(2.230769230769231, 0.0769230769230771)",(-0.015940035479361313-0.013945248688018835j),(-0.0034538315196879564-0.012308355207919739j),(0.009749351412442155-0.0019499559176603671j),(-0.003837011906388803+0.007232205986354347j),(-0.0016763341434027793-0.007365753959516219j),(0.00654536372916493+0.003800341634320893j),(-0.006586525392520044+0.004342736140758812j),(-0.004165266794469076-0.007180047774859925j),(0.005033070758038668-0.007047793606807921j),(0.008378892742670514-0.002926931150437287j),(0.008556053548843201-0.0024380380074741836j),(0.0062139156202819-0.0061168974801101925j),(-0.002033608093365959-0.00813338123760186j),(-0.0078028683347642885+0.0016392821654136074j),(0.004255671635409069+0.006319484334598015j),(0.002049787425174428-0.0072326418173096745j),(-0.0066769983352447815+0.004368297181470193j),(0.00919393880671421+0.002244929662836124j),(-8.101184085042992e-05-0.012175825822338598j)
"(2.384615384615385, 0.0769230769230771)",(0.005874086240942843-0.019129685280783328j),(0.009257193431184016-0.00791476274214581j),(0.005989685016027618+0.007515014103462454j),(-0.00792490372438753+0.00012892282996697957j),(0.005432529037501337-0.0048670582267649545j),(-0.00025673990313703214+0.007304557486974942j),(-0.006627723000700822-0.0038022477260140873j),(0.004566952385665228-0.0066524699251479524j),(0.008285954983839246+0.0016296967707344068j),(0.005932990638992885+0.006320526684418796j),(0.005584668402880146+0.0066575374467392695j),(0.00795970686299669+0.002989472188586352j),(0.006223502160613394-0.005262702427007218j),(-0.004933220254260019-0.00594123605438353j),(-0.0032847026838381302+0.006583132547674528j),(0.007013034720896063-0.001870671610057184j),(-0.006954514718705496-0.0033792147841796957j),(0.002471234640879011+0.008848343361293755j),(0.010431320689975373-0.00525278136478683j)
