index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)"
"(-2.0769230769230766, 0.23076923076923084)",(0.0038700476395587624-0.019150917777580483j),(-0.008159162224816831-0.00897911320951798j),(-0.004544050643795114+0.008821246265297298j),(0.005315875765871117-0.005446653146534673j),(-0.0032320840548233387+0.0059965913578641184j),(0.003716766599507101-0.010145997713127256j),(-0.020818329486575363+0.0002362036102346576j),(-0.01336214933845875-0.009335739835400267j),(0.007899620919063427+0.0016156105544329186j),(-0.005910096539371793-0.0034444795452533944j),(0.00708649191268192+0.004871827813616756j),(-0.010977592544696718+0.0009402666514471185j),(-0.002688487427558126-0.012536964363041483j)
"(-1.923076923076923, 0.23076923076923084)",(-0.016300671206335018-0.011663981670252004j),(-0.011869073265642507+0.0038846859463203417j),(0.006252667542578138+0.008217230120484352j),(-0.0025162042848102307-0.007614222960832702j),(0.003919919128404271+0.005930259589712792j),(-0.007651364819454733-0.008000225262348795j),(-0.008995182628540587+0.02045969279299012j),(-0.014925254871487718+0.007361087100130798j),(0.005847916139416558-0.005657574880311068j),(-0.0065908403634660885+0.0029983901955514965j),(0.008374692596754307-0.003563807583724487j),(-0.004643286622256231+0.010498901989121812j),(-0.012832141806540017-0.003119115193058174j)
"(-1.7692307692307692, 0.23076923076923084)",(-0.017791600276213453+0.010364487159017492j),(-0.0013561688776981674+0.012805887792113932j),(0.01055675214452414-0.0021631170836002587j),(-0.008372990387609426-0.0014272743377974737j),(0.007447369367804446-0.0005702815310957598j),(-0.010832749355012+0.003325739837144499j),(0.016144409259411848+0.018119238709738108j),(-0.0011283830217068264+0.01681815235663987j),(-0.0010648733699223421-0.00817739072754077j),(-0.0016985593717021063+0.007542036004271896j),(0.0017660575225111278-0.009511932667137138j),(0.007183823611201169+0.009598720917137739j),(-0.008689682425374183+0.010489616718149384j)
"(-1.6153846153846154, 0.23076923076923084)",(0.002212739280277623+0.021066947472855747j),(0.011492779600142744+0.006702286392628669j),(0.002799088033214249-0.010930722409432115j),(-0.005612394074330469+0.00710174180502027j),(0.003456489885261872-0.0071269401420539355j),(-0.002066347303958641+0.011399214175453157j),(0.0256212168243888-0.007749187364795264j),(0.013666426737317614+0.009825312875992547j),(-0.007134778201229277-0.004497552569801689j),(0.005120001034764046+0.0065804086309748724j),(-0.007250050890979939-0.00736034897767639j),(0.012463970228184688-0.0014867989138185019j),(0.005754550785705996+0.012842398494651353j)
"(-1.4615384615384615, 0.23076923076923084)",(0.020727252920674864+0.006844050694653263j),(0.011214529073657992-0.00799993168545019j),(-0.009001999310716612-0.007720514879320876j),(0.003667128521037695+0.008997530212176093j),(-0.004543760362092668-0.007191881440478205j),(0.009246822483957178+0.0073872464816088544j),(0.004527486228683773-0.02985626025002691j),(0.015439368529295715-0.0055764028394512935j),(-0.008511374977244473+0.00212312833754313j),(0.009068317778318246+0.0006858654546218415j),(-0.010977207330519798+0.001551545811769621j),(0.005361626089568638-0.012035603245048062j),(0.014551597459847973+0.0006052354833610531j)
"(-1.3076923076923075, 0.23076923076923084)",(0.015250346076661361-0.016589068266994904j),(-0.0027776217360738777-0.014026780623115423j),(-0.011545191218034209+0.004839525668691637j),(0.010404367436685274+0.001542549376827188j),(-0.009291903412702992-0.00028899954243708696j),(0.011306963839214817-0.004419526413923787j),(-0.028755927538114963-0.020403844093906585j),(0.004926846768528233-0.014713635390109916j),(-0.005434751114975733+0.007639920439975376j),(0.007686174064801459-0.0064585016789396165j),(-0.006051003893458597+0.010309348267252614j),(-0.0077964965963457965-0.011467472466433051j),(0.007378655692870755-0.01317506947937804j)
"(-1.1538461538461537, 0.23076923076923084)",(-0.009118182419988217-0.02145253403765917j),(-0.014494161240725036-0.003390595281891482j),(-0.001014333323278723+0.013241324874111872j),(0.007463328388484725-0.008748447193366083j),(-0.006546322110452251+0.00807996196144298j),(0.0027066098393244207-0.012452253204585354j),(-0.039608661253274106+0.017759546059998833j),(-0.006192776934919474-0.01315709606337789j),(-0.0004467465322612458+0.010390223413946693j),(0.0019050972379658125-0.01104907467269281j),(0.004172895656312842+0.012256822017461531j),(-0.014628103026923214+0.00032563954098372143j),(-0.008648427820510384-0.01308777510134137j)
"(-1.0, 0.23076923076923084)",(-0.0241608522142792-0.0006019741472091535j),(-0.009489820263636048+0.012315424726908263j),(0.012000076942040007+0.007533404043599406j),(-0.003423912148571097-0.012245838704464806j),(0.0019155506253225277+0.0118289900055815j),(-0.008154735776993707-0.011885216785184205j),(-0.02068635961082205+0.05106056915688727j),(-0.011122186995896477-0.009911993510271229j),(0.004279708954975039+0.011203251650636101j),(-0.005407096999776118-0.011423808548215635j),(0.012776611736507893+0.005905411643403655j),(-0.008443337853840872+0.01296888190686388j),(-0.016249777562206667+0.0016072266155954102j)
"(1.0, 0.23076923076923084)",(-0.029228431378186884+0.0406603283983641j),(-0.010830209743646235+0.02146810100518207j),(0.011829843383296321-0.0037786090859555903j),(-0.01205732765302693+0.001766163716803194j),(0.011391884791430662-0.007078411374451742j),(0.0011671640956257563+0.01485763097721786j),(-0.014864935558680605+0.006041267059954678j),(-0.016448246975070028-0.0004051807816884377j),(-0.014473302772588618+0.006806299345098023j),(0.0026907050508097594+0.014570302313992443j),(0.010141986586756234-0.008636678055476047j),(-0.011472034004302707+0.003969079214137259j),(0.010825617033930117-0.006342510076867451j)
"(1.1538461538461542, 0.23076923076923084)",(-0.04800748705139067+0.01360759958001458j),(-0.020847177469068254-0.003089250169725529j),(0.009503700962129803+0.004922282179946452j),(-0.007773312231573491-0.0074748657058816125j),(0.010958061600222673+0.005737788720713874j),(-0.01222473304185762+0.007112598097004474j),(-0.01113822639953745-0.010702006818362869j),(-0.00652886725315776-0.014458144896123721j),(-0.012638346780623281-0.008561381234172794j),(-0.009053952402936933+0.010464376115356996j),(0.012040154188249911+0.00011053187493080755j),(-0.010430412622235477-0.0018428018834233248j),(0.01093739878322686-0.0021340291546864698j)
"(1.3076923076923084, 0.23076923076923084)",(-0.035546500236466744-0.027781728648941132j),(-0.00522090556928022-0.019544656907583762j),(0.0017658221442005172+0.009547875401177859j),(0.001526172065349718-0.009592473666596414j),(0.000348719187378626+0.01149240878891121j),(-0.011124448455232928-0.0076126229415223855j),(0.005062120532295008-0.014023885289108905j),(0.00989783620518698-0.01170271754635939j),(0.0010990450734703968-0.014558904127826431j),(-0.012924099967455518-0.0009567165159446707j),(0.0077009127015657845+0.007773318586107074j),(-0.006545513500386874-0.006766408457355949j),(0.009836724693764332+0.00412161085212293j)
"(1.4615384615384617, 0.23076923076923084)",(0.005372816275675407-0.040519592652244085j),(0.014746187155033513-0.012433674145723545j),(-0.00652959006618199+0.006333308395056404j),(0.008136628444202248-0.003558793004267617j),(-0.009297065344999161+0.005418841538136908j),(0.0020570541452100554-0.012730152998760047j),(0.014387115489090337-0.0010426392728971243j),(0.014334560197378245+0.0038264439973449355j),(0.0127104195937393-0.0058563076042019895j),(-0.006220023305104399-0.010468592203149205j),(-0.0005508811880934819+0.009996621388972834j),(-0.0003748078670063241-0.008539238083489383j),(0.004300477687374532+0.009773536808492184j)
"(1.6153846153846159, 0.23076923076923084)",(0.03509863493131385-0.01312950730152072j),(0.016662809993571056+0.007604563265063422j),(-0.008392073238071531-0.002216666086686035j),(0.006706337974934688+0.0047550300974323655j),(-0.00859625267905638-0.005362366226018376j),(0.011905447389632737-0.0033802852779074946j),(0.006592281576935649+0.012333141387083845j),(0.0025400366400732317+0.01416043400625354j),(0.010760746689254534+0.008056950723965353j),(0.004984276055511394-0.010343107699418473j),(-0.007430855712810111+0.005471494306877773j),(0.005449930295216267-0.0057422642621931036j),(-0.004722841894631039+0.009768123084530466j)
"(1.7692307692307692, 0.23076923076923084)",(0.025522945798440645+0.023532833302265382j),(0.0001904044578953315+0.017398335207661243j),(-0.002113582207965338-0.008096822346044892j),(-0.0007411683222519424+0.007651333933446668j),(0.0007854439878745888-0.0095562473606617j),(0.007773227359292611+0.009025317218100466j),(-0.008344098073209598+0.01071662798540162j),(-0.011424494607572186+0.00804379588109098j),(-0.0020019863367900324+0.012783282710741375j),(0.010789530983112626-0.0012594455026110507j),(-0.008224536860732356-0.002398542209079483j),(0.007445020330379273+0.000396738554253562j),(-0.010822233704061013+0.0020581927891630226j)
"(1.9230769230769234, 0.23076923076923084)",(-0.009277017178038706+0.03108293592166273j),(-0.014943224373435694+0.007152526706556785j),(0.005941821873054538-0.005527650850622289j),(-0.006654750458016994+0.0028688878003454744j),(0.00844464776498311-0.003431312023213904j),(-0.0047648580799671755+0.010458332529271497j),(-0.012822997786752367-0.0031837014804230518j),(-0.011770485202446524-0.006792012118744998j),(-0.011827641875437292+0.003977294426786721j),(0.006357558196167877+0.008118493543900207j),(-0.002652532090162898-0.007555846184076748j),(0.004042494029409188+0.005852079592228567j),(-0.007819556617122582-0.007905299325505552j)
"(2.0769230769230775, 0.23076923076923084)",(-0.030152604889281495+0.004745105321606747j),(-0.012180851044550729-0.01009507180827266j),(0.007442217319094155+0.0026455408870791823j),(-0.005376891490966369-0.0042877717791795535j),(0.006521349133475073+0.005757260443149275j),(-0.011113093803331146+3.409372192795865e-05j),(-0.002237377652451662-0.012675280514991222j),(0.0012040195362919579-0.01318009693714378j),(-0.008628880327210204-0.00841976415702484j),(-0.003576122176111241+0.00914459930936932j),(0.004483180295117044-0.006052208904590606j),(-0.002326731491861312+0.006443704445018505j),(0.00256614371272892-0.010852768642525394j)
"(2.230769230769231, 0.23076923076923084)",(-0.016222563884373743-0.02390747532232322j),(0.003928197260826338-0.014634851465731784j),(0.0009834477044032947+0.007641934323618498j),(0.001258264482070051-0.0064403198717414845j),(-0.002197238525638073+0.00803541301486791j),(-0.004510019535397266-0.009777262625187915j),(0.010413888983397745-0.007013186201443217j),(0.012167897787987093-0.004300176594203926j),(0.003508280757938406-0.01112790911730605j),(-0.009273942550415365+0.0013880287985497564j),(0.007109231830131876+0.0004517810644101102j),(-0.006449708149839106+0.0015998848266115732j),(0.01062271510302692-0.003304533614999728j)
"(2.384615384615385, 0.23076923076923084)",(0.014103280402907457-0.023588062250645397j),(0.014355829325514491-0.002398591810118109j),(-0.006257439567474356+0.0041855491070515735j),(0.0060465460719701936-0.001731828279443866j),(-0.007864809149265664+0.0014718741444959913j),(0.006817705407057617-0.007920494062563857j),(0.010386936412688662+0.006515615357384824j),(0.008763143071370365+0.009051004106109017j),(0.011169807986541134-0.001774399994287042j),(-0.0055009929963905175-0.007097347078410171j),(0.0032015858759524714+0.005966085722760671j),(-0.004686169805846447-0.004472728369305052j),(0.008052788904551427+0.007569634987511577j)
"(2.5384615384615383, 0.23076923076923084)",(0.026103666906782952+0.0027878001404312304j),(0.007818577451971127+0.011633716890663908j),(-0.006369041651226151-0.0036973163376349764j),(0.004098241785481312+0.00445224862636713j),(-0.004559786429274064-0.006211791571222767j),(0.009752687078430185+0.002845384597540515j),(-0.001701861816604319+0.011865809711536543j),(-0.0044876117665450625+0.011463876823197596j),(0.006346350346960065+0.008958831223222039j),(0.003434066852183834-0.007906714455242792j),(-0.0033099677211277955+0.00555188535900548j),(0.0013588998761675456-0.006190576490854558j),(-0.0027574429180390104+0.01059349777461203j)
"(2.6923076923076925, 0.23076923076923084)",(0.008002489151977508+0.02386055564762135j),(-0.007120571322642411+0.011505642861244982j),(0.0005453820516240056-0.0071905128290850545j),(-0.002097514370103016+0.005450804708946603j),(0.003517355809697665-0.006554351545503533j),(0.0014002108426548168+0.009790596972163132j),(-0.01128904155195207+0.003188409286298798j),(-0.01202397653697614+0.0006541789481221496j),(-0.005109850507814432+0.009369303643605211j),(0.008264969090545915-0.0006965302371331724j),(-0.0061938573767634855-6.188502097573908e-05j),(0.005913177488312364-0.0019197522481319573j),(-0.010525435459219612+0.002501843111929901j)
"(2.8461538461538467, 0.23076923076923084)",(-0.01768056891187244+0.01652553498460871j),(-0.01297835263758317-0.0017013464852747098j),(0.006587451529276085-0.0025586177381587993j),(-0.005630640489107558+0.0004932844667417605j),(0.007186605810036749+0.00036103862360196867j),(-0.008131175466646554+0.005179634011750013j),(-0.007339577496048013-0.008840121953010012j),(-0.005454073141837379-0.010451350699009185j),(-0.010375352717082191-0.0004911356296952585j),(0.004322562879267546+0.00672856874334626j),(-0.002889114498105279-0.005208240630402076j),(0.004511406394505373+0.004120405317994653j),(-0.006974162699066986-0.008083777895290089j)
"(3.0, 0.23076923076923084)",(-0.02155957749605067-0.008929003830825335j),(-0.0036597356248691784-0.012147373428695618j),(0.005035308229157662+0.004762151515613807j),(-0.002810118625525962-0.00470784128718896j),(0.002650093899689879+0.00645074916781248j),(-0.007874385383932973-0.005149637825964245j),(0.005003104719777751-0.010091142203573138j),(0.007117911775679756-0.009097008939937548j),(-0.003958930645033727-0.009314842500065697j),(-0.003831055180260044+0.006709275604491757j),(0.00303888592689673-0.004874033766949156j),(-0.0013970625295536875+0.005848414313293494j),(0.003984735352261058-0.009742087392689263j)
"(-3.0, 0.384615384615385)",(0.013435572405402978-0.010482629732465703j),(-0.0016289143026552645-0.010126135369330748j),(-0.005882036285439327+0.005262224704561039j),(0.004672961092150274-0.0034752430860170627j),(-0.003350639067373227+0.004794364481093973j),(0.006395729669865083-0.007692679300714672j),(-0.01260000731076882-0.00957077146329015j),(-0.00407517239803083-0.01252187493313043j),(0.005848567478044161+0.004230008261145698j),(-0.003492155898424796-0.0041773050351782744j),(0.0033106425141658357+0.005916110987530577j),(-0.007918901077459347-0.004681910917797034j),(0.005426181905093557-0.009733811581527719j)
"(-2.8461538461538463, 0.384615384615385)",(-0.004116716484554483-0.016876992212153996j),(-0.010124904890957806-0.0026719901636410317j),(0.0024356995584580055+0.007730526529627556j),(-0.0012198723023084156-0.005881972589329342j),(0.0030095048968521543+0.005181363827250677j),(-0.004518481120780739-0.009236896336182554j),(-0.014461569269913006+0.007862044472964206j),(-0.013285576178042562-0.0020445299818623564j),(0.00661607251806846-0.003005021066774771j),(-0.0055395336550922636+0.0008997117454842723j),(0.007045250473944413+3.6212582674132445e-05j),(-0.008044432668711769+0.0050208172622717645j),(-0.006598286200759477-0.009292592735162203j)
"(-2.6923076923076925, 0.384615384615385)",(-0.01742087076810528-0.0032526240281189095j),(-0.006691876497855473+0.008350330686042596j),(0.008275430027384815+0.000998988926610425j),(-0.006042238846959923-0.0014305841238291305j),(0.006122844915732592-0.0005486285905794804j),(-0.010579088708582568+0.00033912802915013154j),(0.0012634327577906185+0.017133698378614205j),(-0.008054669708526356+0.011099935923084121j),(0.0007673039591314348-0.007271709014097954j),(-0.002192873405026427+0.005372713409520491j),(0.003709903051559032-0.006332689996183057j),(0.0007204842615039632+0.009761957260097986j),(-0.011497009211351546+0.0019771973710041653j)
"(-2.5384615384615383, 0.384615384615385)",(-0.010350470623136147+0.014840334762400952j),(0.005031126221301505+0.009721240290218721j),(0.004461163916223282-0.007335879102947082j),(-0.004004207417798333+0.005035225346837774j),(0.002167250674344166-0.005934419317843909j),(-0.004165245925113204+0.010085844599136778j),(0.016895694978327887+0.006209172819192526j),(0.006186322826604038+0.012534294837664862j),(-0.005844811807996201-0.004465606121961175j),(0.0034961637561908283+0.004904240889768213j),(-0.0037103456747013142-0.006708066248886326j),(0.0092531595800557+0.0040966147583501025j),(-0.003296893867612154+0.011488538056323466j)
"(-2.3846153846153846, 0.384615384615385)",(0.009452565512320099+0.01588901287873896j),(0.011188615032096706-0.0006708303286436784j),(-0.004981534933728353-0.0073259623767905485j),(0.0029478455086967845+0.005998008584425334j),(-0.004565873939316786-0.004635221007618334j),(0.007718511379683886+0.008210423104900258j),(0.013322656189672544-0.013471118143943485j),(0.014209242032704838+0.0005413706068679335j),(-0.006945748552130217+0.002550379035753808j),(0.00627440632390979-0.00023380499774141818j),(-0.00802241017283003-0.0003437266210792803j),(0.008300013069137451-0.0063958766508236745j),(0.009116154435747785+0.008194773742951519j)
"(-2.230769230769231, 0.384615384615385)",(0.01879297445382233-0.0020905799338365363j),(0.004025373811399973-0.010763149267564517j),(-0.009029049568112677+0.001538005539996366j),(0.006963984550703212-7.842583780509189e-05j),(-0.006352716127654221+0.0021832370204836332j),(0.01103393703602225-0.0037644261028334197j),(-0.007076954291269083-0.018761508652447523j),(0.007535800460810875-0.012294685096211861j),(-0.0017567711533601098+0.0072378158253974525j),(0.003529594718235838-0.0055529840973262195j),(-0.004800149522870029+0.006938603785455225j),(-0.001635844241036527-0.010744912914432383j),(0.011675965228868369-0.004696131141528162j)
"(-2.0769230769230766, 0.384615384615385)",(0.006015606584986455-0.018399948966253223j),(-0.008421248193769576-0.008260418995694203j),(-0.002450059890449162+0.00916826409553711j),(0.0030916001932749368-0.00659485663435139j),(-0.0008393107052934595+0.006906277115584796j),(0.0011858775173984124-0.012026404323823476j),(-0.0213078107842654-0.0015603804650752668j),(-0.006840739559764515-0.012842835323840346j),(0.004915213631245066+0.005679395762651908j),(-0.002546221691503816-0.006453395943163027j),(0.0033537789474381223+0.008238410479478077j),(-0.010555707704893686-0.004016307020551374j),(0.0010036328152845896-0.012896303964449641j)
"(-1.923076923076923, 0.384615384615385)",(-0.014600407161858195-0.013432877494831373j),(-0.011274960063421408+0.004465008189480241j),(0.007585698610093711+0.006294726366474518j),(-0.004796722391390396-0.005958691561791467j),(0.006053199502895457+0.003961648625448606j),(-0.01084896117066785-0.006311985352624295j),(-0.011247029132787377+0.02000967925120704j),(-0.014535261576863917-0.000990117279240562j),(0.007591850973680013-0.0004348682854360334j),(-0.007073317481594463-0.0020583729585803684j),(0.009200795571206339+0.0019775725997526325j),(-0.009128352461718298+0.007411272172770551j),(-0.01140181230102916-0.006869362501540102j)
"(-1.7692307692307692, 0.384615384615385)",(-0.01876522693385806+0.007890506599764282j),(-0.0005123472561826697+0.012476335973785316j),(0.009269708687687844-0.004416094755929982j),(-0.007884833566503354+0.001737506835584642j),(0.00654831095849748-0.003783613771860427j),(-0.010680385547847653+0.007519316892637251j),(0.014314844822924952+0.020397648997937768j),(-0.008842168910052137+0.011386088296263705j),(0.004668946452813297-0.006191870766666663j),(-0.006541439065623886+0.0044037536664265145j),(0.007392716856452521-0.00672532793781919j),(0.001764431045040748+0.01213790330989111j),(-0.011629424072093515+0.007270967375250317j)
"(-1.6153846153846154, 0.384615384615385)",(-0.0006760838724949184+0.020902520344373447j),(0.01154587229762929+0.005710367940742682j),(-9.206979599250927e-05-0.010730001470580043j),(-0.002136514180326468+0.008302629887082535j),(-0.0003550412650103154-0.007956109583611535j),(0.0024530107696103588+0.013393785445454769j),(0.027089987084619696-0.00416605407772461j),(0.0037451212159797104+0.013519647638006291j),(-0.001279824331138009-0.007902793544983912j),(-0.0012375887346907197+0.008425960572802269j),(-0.0009649622236246496-0.010610269245030968j),(0.011769822614010068+0.005082533238495482j),(0.0011711680693413048+0.014101613075013208j)
"(-1.4615384615384615, 0.384615384615385)",(0.01923677070189255+0.009635315980108191j),(0.010242874401242852-0.008506372115375681j),(-0.010229110755041885-0.004697118026012973j),(0.0068279784831882075+0.006119495899533387j),(-0.007623620449930644-0.003699135232040263j),(0.013763714229109925+0.0035510558408016215j),(0.009866841194163258-0.028987182997668927j),(0.012110771690405794+0.005682933537877992j),(-0.006534857159334175-0.005310842424356891j),(0.0055053681784007925+0.007475445456140841j),(-0.009485360588068351-0.006324282245270402j),(0.011125001649202016-0.007517553735215524j),(0.013463196541755484+0.005695517315870941j)
"(-1.3076923076923075, 0.384615384615385)",(0.017340737869907048-0.013808069286721972j),(-0.003737509688437758-0.013278930461574658j),(-0.009089838599317094+0.007616913373775242j),(0.009299734020784984-0.00337333432139159j),(-0.007567272843109953+0.005149732566778839j),(0.00940607236185317-0.011505580851616024j),(-0.02298652158638991-0.026007217177575953j),(0.011956076718174034-0.003924454828105239j),(-0.009071188940253081-0.0005048258244967693j),(0.009973579556437883+0.002202214966138214j),(-0.01180762958423435+0.0032298936217707965j),(-7.571601805542546e-05-0.014088010718370687j),(0.011768274070157934-0.009497062686385461j)
"(-1.1538461538461537, 0.384615384615385)",(-0.005351569525742493-0.022240424047102123j),(-0.01418155214530534-0.0020651685595059256j),(0.0031041358587880616+0.012169940546591674j),(0.0017377221876285168-0.01064805552815914j),(0.0003754083266945114+0.010106273610961362j),(-0.006929511558459428-0.014035485394716584j),(-0.03865634064768315+0.0055087336820760745j),(0.007590537737441969-0.009406736556915703j),(-0.009106321991423059+0.004352017486544865j),(0.010304890666687069-0.004699878274830165j),(-0.006232770226485137+0.01161529959117439j),(-0.012159033244105142-0.008448398138491232j),(-0.002761668200945031-0.015418732283754677j)
"(-1.0, 0.384615384615385)",(-0.023161752303207297-0.004769101996080981j),(-0.00798305437132494+0.01262221446996417j),(0.013104755690161188+0.0027150562016362992j),(-0.009152488772987069-0.007640789815117143j),(0.00962765624652406+0.006389044336372823j),(-0.017328426875736647+0.00042185220766328225j),(-0.01620290061508318+0.03641017529595637j),(0.005008708977763467-0.011559254394264432j),(-0.008024888738405424+0.008247019430406581j),(0.006960044386266049-0.010533013314779708j),(0.0037513014279281693+0.013715315682112907j),(-0.014774641052606109+0.004938388822737806j),(-0.015331439327461647-0.005368508696407064j)
"(1.0, 0.384615384615385)",(-0.028977116452251928-0.006036713305218683j),(-0.017365490175198384+0.037481783342567j),(0.004180101451001989-0.011968216940391291j),(-0.0074837566892393395+0.008728443530943032j),(0.00639572463718523-0.010851168273436655j),(0.004251563900090504+0.013536637226973161j),(-0.014645821738668147+0.005246678170689772j),(-0.015350325622620668-0.005300380851108995j),(-0.015907181234408072-0.0018771615657108246j),(-0.008367846769868731+0.012402816024651991j),(0.013001084069296008+0.003304542892079621j),(-0.008715159016206616-0.00816903691939716j),(0.009158228707748215+0.007018947956216051j)
"(1.1538461538461542, 0.384615384615385)",(-0.029614487595957348-0.019925062857468846j),(-0.03171215195034395+0.0006387244899910848j),(0.010744394984521533-0.003098495266450535j),(-0.01011629400635201-0.0012839979571769471j),(0.011614131179828366+0.0005021806347561553j),(-0.010010909215894813+0.009041354487947628j),(-0.010410750477934765-0.010820278850123176j),(-0.0021482364219776013-0.015561974025130671j),(-0.006734004344210802-0.013799269099992557j),(-0.013946904430416173+0.001793502649685405j),(0.007504551512540397+0.009669977720119719j),(-0.003754409137464068-0.009862259215753363j),(0.00617520157659193+0.008230051882098714j)
"(1.3076923076923084, 0.384615384615385)",(-0.008787963651626651-0.03552736047368943j),(-0.011627403661667356-0.024281662260123172j),(0.007526924865753436+0.007116971816792562j),(-0.0037339953152784504-0.008445261958584535j),(0.004539946147869742+0.009826078146190926j),(-0.011822488447906626-0.005112569405293865j),(0.005431386706142815-0.013471900606376784j),(0.012558625521222666-0.008593740197386865j),(0.007887332128051006-0.012446844925085077j),(-0.009587157928627545-0.009121794177571793j),(-0.0007735257992583768+0.011172591119579809j),(0.0018880296976349535-0.00923858258379182j),(0.0015531125797116929+0.00956093168711901j)
"(1.4615384615384617, 0.384615384615385)",(0.02176405969721275-0.02800939524407183j),(0.015326381738252251-0.01823756543816643j),(-0.0025607518104229948+0.009482138388517561j),(0.005072091726761011-0.006816299361017804j),(-0.00632111064380833+0.007945263352098369j),(-0.0002253165321445517-0.01234267614243059j),(0.014070066847217618-0.0005303870628155824j),(0.012858581816928078+0.007248545748012534j),(0.014154736256014792+0.0004115302832591733j),(0.0013822904834879636-0.012402346844471768j),(-0.007768043593232098+0.006752262230296989j),(0.006495684264157211-0.005569355380970525j),(-0.0044534856602128125+0.008419737417743559j)
"(1.6153846153846159, 0.384615384615385)",(0.03371655688715456+0.002665288295656056j),(0.02078037890058333+0.005866009209642054j),(-0.00921246461109222+0.001954923056538514j),(0.007831710917244135+0.0011415962337569872j),(-0.009364094679233678-0.0020337974510222343j),(0.010721290403651171-0.005091176849057998j),(0.006047102267041947+0.012262724728433271j),(-0.0008675486532466121+0.014310770468282587j),(0.0064510953144064015+0.012005610376565015j),(0.010290805637003419-0.00576754889289284j),(-0.009443217272538029-0.0011264338298636847j),(0.007887049331140216+0.00024491644368877905j),(-0.009108208434992524+0.003001026835744531j)
"(1.7692307692307692, 0.384615384615385)",(0.014102131618484696+0.028869576304449023j),(0.0029174806525184955+0.019672275861432987j),(-0.00563587123920493-0.007123593369799082j),(0.0024522578307478783+0.007027421858701712j),(-0.0021451364039309405-0.008834430780864079j),(0.008726212330796583+0.007401451993694289j),(-0.00849133603325057+0.010234375065079583j),(-0.012904858663451391+0.005279416433736851j),(-0.007057491773145363+0.011081416815464524j),(0.010011203236360105+0.0049798476416293815j),(-0.0048224903060241995-0.007406260228398256j),(0.004951908127292522+0.005481044397537364j),(-0.008391834765424213-0.004928628771200119j)
"(1.9230769230769234, 0.384615384615385)",(-0.017568412414557085+0.024980449665471405j),(-0.015614715133644324+0.009975761488499562j),(0.0038221342290775343-0.00791769443307447j),(-0.004885967644559448+0.005085194091963371j),(0.006706820126539773-0.005483906381629858j),(-0.0030590511443521484+0.010626320547524833j),(-0.012473731677058704-0.0034901931876749675j),(-0.010053985712779472-0.00912294177081153j),(-0.012656539259108963-0.0008397905715071645j),(0.0012386934875294822+0.010554172321889882j),(0.002692330534921763-0.007809311717203017j),(-0.0008621867161750775+0.006949859404645877j),(-0.0012854856380439049-0.009787891729840808j)
"(2.0769230769230775, 0.384615384615385)",(-0.028847503180939454-0.0037458279114011206j),(-0.014549354416679183-0.00957016492289083j),(0.008530118826343837+3.491303594716692e-05j),(-0.006413120045023312-0.002012735487341703j),(0.007490526656103055+0.0035456406854989992j),(-0.010600883473449172+0.0015168842947002603j),(-0.0018460185166244373-0.012497069070069153j),(0.003836489597806204-0.0126655077095979j),(-0.005070515350912461-0.011167942007363j),(-0.007885357494728261+0.006353041731859142j),(0.007414748734837249-0.002298871394996646j),(-0.0057322811454627726+0.0034834834591545138j),(0.007313241886380499-0.0067846207831108755j)
"(2.230769230769231, 0.384615384615385)",(-0.009290272232968615-0.02618233609482249j),(0.0026574218771044447-0.01626311047529592j),(0.0035089603255007828+0.007512086967412523j),(-0.0009663972053430943-0.006364426140019571j),(-1.629395528598869e-05+0.007953694821068601j),(-0.00555385534730654-0.0087814029463522j),(0.010412017099942937-0.006613724206004245j),(0.012776040185675198-0.0018814480961448896j),(0.007276243360453041-0.009387316429426643j),(-0.00910107364307652-0.0032798838131038724j),(0.005783310804065716+0.004507973833698444j),(-0.005988831280726303-0.0024644362164950085j),(0.009748860707534862+0.002377590936673525j)
"(2.384615384615385, 0.384615384615385)",(0.018514223162487926-0.019106491224001203j),(0.015162022782250761-0.003991330494378504j),(-0.0051762887327180766+0.006192418891828755j),(0.005107373625394556-0.0034965425089499274j),(-0.006941475608381736+0.003228397172118655j),(0.0055807408628801005-0.008415846625356854j),(0.010046550319679534+0.006666566982396715j),(0.006959656730977286+0.010520402757440279j),(0.011330425363152532+0.002066855267944793j),(-0.001732957477377379-0.009101016760940708j),(-0.0005213898085927572+0.006939071002888333j),(-0.001343365266935394-0.006145233777366497j),(0.0031454917934148033+0.009546279185524717j)
"(2.5384615384615383, 0.384615384615385)",(0.02427368294846836+0.00796082084992494j),(0.009380106335854748+0.011685057923697319j),(-0.007599178152260824-0.002033792231561191j),(0.005166686455262223+0.002992864568316827j),(-0.005648377322868612-0.00476072933339841j),(0.009695836294880952+0.0016112213991467978j),(-0.0019609074705706263+0.011633171869984976j),(-0.006445732220237606+0.010514282721650637j),(0.003230553342047013+0.010706558886737438j),(0.006736650577246737-0.005804885933184811j),(-0.005838079285820308+0.003145428766019293j),(0.004288869024163781-0.004390700641894003j),(-0.006582157134264964+0.007570672072384468j)
