index,x,value,0,1,2
"(1.581818181818182, -0.7142857142857144)","(1.581818181818182, -0.7142857142857144)",(-0.17179039542457453+0.27328884476084114j),(0.4106021089957432-0.23232108404529597j),(0.04905614579354786+0.15626906858305523j),(-0.6314486502138655+0.34934086022308186j)
"(1.6242424242424245, -0.7142857142857144)","(1.6242424242424245, -0.7142857142857144)",(-0.36071912995193295-0.07659624949859192j),(0.41388580809394543-0.09190386495172764j),(-0.06379311188847003+0.0015811723861083073j),(-0.7108118261574083+0.013726443067027416j)
"(1.6666666666666667, -0.7142857142857144)","(1.6666666666666667, -0.7142857142857144)",(-0.12464631190492709-0.3784322065577991j),(0.3844100820715385+0.018676024953105073j),(0.09026184051754266-0.08857068608724761j),(-0.5993182344940082-0.3085375454236565j)
"(1.7090909090909092, -0.7142857142857144)","(1.7090909090909092, -0.7142857142857144)",(0.21083487187674593-0.29527763467800705j),(0.3452847271158683+0.10258720371857108j),(0.2139972156921211+0.10769007297045201j),(-0.34844707093124344-0.5055549113670301j)
"(1.7515151515151517, -0.7142857142857144)","(1.7515151515151517, -0.7142857142857144)",(0.24533902907984134-0.018325293921732877j),(0.3073858718246304+0.1761240275551985j),(0.007385918710358253+0.3384321555003408j),(-0.06943276145514732-0.5328814769772722j)
"(1.7939393939393942, -0.7142857142857144)","(1.7939393939393942, -0.7142857142857144)",(0.04625244086770497+0.03614264913532611j),(0.2631573750253652+0.2563148721550112j),(-0.3535195653255145+0.2136671528188999j),(0.13661463116785427-0.43383937583858495j)
"(1.8363636363636366, -0.7142857142857144)","(1.8363636363636366, -0.7142857142857144)",(0.025639445107206643-0.17039562191933927j),(0.1905686435282553+0.3463612197750675j),(-0.4031913758611513-0.2190417270497042j),(0.2382621774401026-0.29771511464470257j)
"(1.8787878787878791, -0.7142857142857144)","(1.8787878787878791, -0.7142857142857144)",(0.32915048356213283-0.23608689802818833j),(0.06725111793366112+0.4266025704544946j),(-0.014278473949414928-0.4742854661289473j),(0.27617783957788666-0.18840400235373567j)
"(1.9212121212121216, -0.7142857142857144)","(1.9212121212121216, -0.7142857142857144)",(0.5897412029784456+0.11352178970070137j),(-0.11078290428656952+0.45766932224626716j),(0.3929071678065547-0.2413524721670255j),(0.30761693945846036-0.1027950603785403j)
"(1.9636363636363636, -0.7142857142857144)","(1.9636363636363636, -0.7142857142857144)",(0.39528785331637417+0.6092778370797702j),(-0.3155673561603543+0.3974371522509061j),(0.36785545804253644+0.20629652265808096j),(0.34299975143419204+0.005544162170783226j)
"(2.006060606060606, -0.7142857142857144)","(2.006060606060606, -0.7142857142857144)",(-0.16218033950644029+0.7469517804195804j),(-0.4883068844054841+0.22595261645753356j),(-0.007720378742363771+0.36094524953299767j),(0.33384692364140756+0.16005391442904912j)
"(2.0484848484848484, -0.7142857142857144)","(2.0484848484848484, -0.7142857142857144)",(-0.5917761837720805+0.40269514300619325j),(-0.5590332326657993-0.033773583585282436j),(-0.2583531511935509+0.11989873224602018j),(0.22561020008726967+0.31656999434545546j)
"(2.090909090909091, -0.7142857142857144)","(2.090909090909091, -0.7142857142857144)",(-0.5991153062095356-0.06152037980001307j),(-0.47903312244282037-0.312282220295053j),(-0.146323602361901-0.13719703638057645j),(0.02624141859518586+0.38795887687561637j)
"(2.1333333333333333, -0.7142857142857144)","(2.1333333333333333, -0.7142857142857144)",(-0.3638883179632744-0.2950712037203544j),(-0.2513358598334746-0.5143595647374994j),(0.06621176405273532-0.10114226885634578j),(-0.17876422218253513+0.32043062987349086j)
"(2.175757575757576, -0.7142857142857144)","(2.175757575757576, -0.7142857142857144)",(-0.18123175543905623-0.338691607825098j),(0.05823730447525311-0.5587246855661063j),(0.047552987200088985+0.07002739611048239j),(-0.2870220471143983+0.15000568163052594j)
"(2.2181818181818183, -0.7142857142857144)","(2.2181818181818183, -0.7142857142857144)",(-0.04601092787176975-0.39680201657823966j),(0.3401966888786204-0.4193629153158628j),(-0.12260971739622667+0.04223056629745236j),(-0.2635978993541635-0.01966966755982924j)
"(2.2606060606060607, -0.7142857142857144)","(2.2606060606060607, -0.7142857142857144)",(0.21379896992944014-0.41818731331897424j),(0.4866519250602281-0.14620800217383667j),(-0.10461988940415928-0.16860885734162057j),(-0.16823306572662866-0.103370453803517j)
"(2.303030303030303, -0.7142857142857144)","(2.303030303030303, -0.7142857142857144)",(0.5046217462504765-0.1640196479141281j),(0.44288890802327036+0.15003395146709436j),(0.15716660756322923-0.21005211979067223j),(-0.09543376933602316-0.10400147959055021j)
"(2.3454545454545452, -0.7142857142857144)","(2.3454545454545452, -0.7142857142857144)",(0.4612670721285441+0.3187802216488427j),(0.23799678963418566+0.34646557532445027j),(0.30652301412397764+0.06909496519692501j),(-0.08325273162961923-0.09678031887253259j)
"(2.3878787878787877, -0.7142857142857144)","(2.3878787878787877, -0.7142857142857144)",(-0.031845239573029545+0.569254908027348j),(-0.025305390232900564+0.3678270054680298j),(0.075112045570501+0.3432539197114227j),(-0.08165189491062998-0.14182601715210452j)
"(2.43030303030303, -0.7142857142857144)","(2.43030303030303, -0.7142857142857144)",(-0.5307026709657918+0.2393378632371645j),(-0.22076286159529876+0.22548907001713417j),(-0.2954286178391713+0.22754049533376647j),(-0.014511191531321781-0.21369170211373617j)
"(2.4727272727272727, -0.7142857142857144)","(2.4727272727272727, -0.7142857142857144)",(-0.47372596231469577-0.38556716412661884j),(-0.2640963065011967+0.011501861171976841j),(-0.33666779056046897-0.1739163436748538j),(0.1270381347469699-0.2231526816237419j)
"(2.515151515151515, -0.7142857142857144)","(2.515151515151515, -0.7142857142857144)",(0.11917955251470963-0.6351544309270734j),(-0.1573695455905165-0.1523865851141231j),(0.017626401160722713-0.3700585739716006j),(0.2589226969445034-0.11270927184134975j)
"(2.5575757575757576, -0.7142857142857144)","(2.5575757575757576, -0.7142857142857144)",(0.619355821461343-0.23635739910302453j),(0.015191703948129357-0.18351869441545218j),(0.32586167641602437-0.1255604611357619j),(0.27830244109718927+0.0727217564481896j)
"(2.6, -0.7142857142857144)","(2.6, -0.7142857142857144)",(0.5233106872762784+0.36267511456761814j),(0.1397021076263517-0.0843595408812465j),(0.21920941827857326+0.2296638346812787j),(0.1643991613713534+0.21737082076758596j)
"(2.6424242424242426, -0.7142857142857144)","(2.6424242424242426, -0.7142857142857144)",(0.023021410286948915+0.5544266159385398j),(0.1427462574249864+0.06342373343672987j),(-0.1202200880377316+0.25106648862830094j),(0.0004952408996941188+0.23993639387350896j)
"(2.684848484848485, -0.7142857142857144)","(2.684848484848485, -0.7142857142857144)",(-0.3064113346545933+0.28648981253974526j),(0.03517647990321614+0.15440927507334531j),(-0.23383486602618825-0.03179005243609513j),(-0.1077529485316212+0.1638705899024951j)
"(2.727272727272727, -0.7142857142857144)","(2.727272727272727, -0.7142857142857144)",(-0.2497108249896188+0.01273330130783068j),(-0.09939575050815959+0.12922572058445195j),(-0.01899290264493283-0.19544798672106506j),(-0.1313221718365264+0.07895556744444379j)
"(2.7696969696969695, -0.7142857142857144)","(2.7696969696969695, -0.7142857142857144)",(-0.12775131695744688+0.013432843206154631j),(-0.1644583361409845+0.012226226983891048j),(0.16442894502148714-0.03692462061016227j),(-0.1277219258379495+0.038131236832425856j)
"(2.812121212121212, -0.7142857142857144)","(2.812121212121212, -0.7142857142857144)",(-0.2292084576784909+0.05391642558759502j),(-0.11817437989173174-0.10921246940618695j),(0.042466662541729636+0.15707355693858688j),(-0.15350074032848882+0.0060553380551950885j)
"(2.8545454545454545, -0.7142857142857144)","(2.8545454545454545, -0.7142857142857144)",(-0.35467977118838145-0.170818744594752j),(-0.0010042651827246272-0.14973171746907815j),(-0.17144835551014925+0.06006791393608412j),(-0.18222715049550758-0.08115494106175797j)
"(2.896969696969697, -0.7142857142857144)","(2.896969696969697, -0.7142857142857144)",(-0.13719258769283738-0.4922272021694903j),(0.09714719782939837-0.08866843567363092j),(-0.10603832419611184-0.18976936526969027j),(-0.1283014613261239-0.21378940122616913j)
"(2.9393939393939394, -0.7142857142857144)","(2.9393939393939394, -0.7142857142857144)",(0.33706698986140365-0.4525062545274213j),(0.10668845189094388+0.016403374643414063j),(0.18724525931892305-0.18085448581664768j),(0.043133278651536704-0.2880551433541877j)
"(2.981818181818182, -0.7142857142857144)","(2.981818181818182, -0.7142857142857144)",(0.5461947970932635+0.015688086592277495j),(0.03240486908500907+0.07667387927224516j),(0.26843286832161806+0.14325650305295826j),(0.2453570596866364-0.2042422957329259j)
"(3.0242424242424244, -0.7142857142857144)","(3.0242424242424244, -0.7142857142857144)",(0.2284700248693321+0.4036396413159091j),(-0.05104769594104023+0.04455993742497108j),(-0.05039964548588441+0.34198007218573334j),(0.32991736629625673+0.0170996317052047j)
"(3.066666666666667, -0.7142857142857144)","(3.066666666666667, -0.7142857142857144)",(-0.20931314313735705+0.26900783587076116j),(-0.0609567104607661-0.04550790695345494j),(-0.3736830171088172+0.08174259793720912j),(0.22532658443222625+0.232773144887007j)
"(3.109090909090909, -0.7142857142857144)","(3.109090909090909, -0.7142857142857144)",(-0.19829034885205457-0.14621719619991086j),(0.02191844723334342-0.10303134246282203j),(-0.22899584950624727-0.3444722037844342j),(0.008787053420849261+0.3012863500473454j)
"(3.1515151515151514, -0.7142857142857144)","(3.1515151515151514, -0.7142857142857144)",(0.21360607111090102-0.21017229890593722j),(0.13094180108878992-0.05692802058697255j),(0.25051670431697814-0.3598138096044481j),(-0.16785243429486707+0.20656953128548342j)
"(3.193939393939394, -0.7142857142857144)","(3.193939393939394, -0.7142857142857144)",(0.3892176195487812+0.23594285094831677j),(0.1629564191032302+0.0790097011349337j),(0.4445307587375089+0.10460385909836321j),(-0.2182695582919579+0.05232929071501985j)
"(3.2363636363636363, -0.7142857142857144)","(3.2363636363636363, -0.7142857142857144)",(-0.04603452849348569+0.612347904249836j),(0.06398978430895402+0.20678633567771557j),(0.06755584387358789+0.46353513890306j),(-0.17758015667602758-0.057973570330939556j)
"(3.278787878787879, -0.7142857142857144)","(3.278787878787879, -0.7142857142857144)",(-0.6534563083170065+0.3362881854774549j),(-0.11759982374313396+0.21650478614499868j),(-0.4119849593826058+0.23446029727186582j),(-0.1238715251912668-0.11467689793940955j)
"(3.3212121212121213, -0.7142857142857144)","(3.3212121212121213, -0.7142857142857144)",(-0.6965761029869333-0.3907933255642353j),(-0.25805497497682706+0.07622064098948611j),(-0.36690229650575157-0.3000612512272418j),(-0.07161883150435472-0.1669527153264796j)
"(3.3636363636363638, -0.7142857142857144)","(3.3636363636363638, -0.7142857142857144)",(-0.07166075315332354-0.7947480194965632j),(-0.24965143828031955-0.13383988457058107j),(0.1492342919163146-0.44458248021964364j),(0.0287563932106814-0.2163256547063385j)
"(3.4060606060606062, -0.7142857142857144)","(3.4060606060606062, -0.7142857142857144)",(0.5605365838543286-0.47388681465065124j),(-0.08612887413014586-0.2749553169056439j),(0.45960351677892874-0.013876611525939306j),(0.18706194120554567-0.18505488621906802j)
"(3.4484848484848487, -0.7142857142857144)","(3.4484848484848487, -0.7142857142857144)",(0.596886864846343+0.1500431783209904j),(0.1278798995442413-0.252795682533173j),(0.1640107785632045+0.41635305319573873j),(0.30499618673889717-0.013514192341575304j)
"(3.4909090909090907, -0.7142857142857144)","(3.4909090909090907, -0.7142857142857144)",(0.17635803030108194+0.421299366530803j),(0.25398608727988403-0.08815272463154829j),(-0.32839564908739166+0.282321025343506j),(0.25076759210858957+0.22713106581884526j)
"(3.533333333333333, -0.7142857142857144)","(3.533333333333333, -0.7142857142857144)",(-0.12531874141310553+0.24689802442348258j),(0.22304510840146652+0.10205591925884684j),(-0.3588718810599109-0.21374205158459703j),(0.010508031245338873+0.3585841567492328j)
"(3.5757575757575757, -0.7142857142857144)","(3.5757575757575757, -0.7142857142857144)",(-0.08815896601910317+0.06226196713883375j),(0.08076252908572625+0.19768627352880697j),(0.09008869228672839-0.3923957616653829j),(-0.2590101873915578+0.2569714552754097j)
"(3.618181818181818, -0.7142857142857144)","(3.618181818181818, -0.7142857142857144)",(-0.027842568023529135+0.1212738107088301j),(-0.059564999264047645+0.16459743253910153j),(0.38793925461319556-0.02865614180561157j),(-0.35621682337267707-0.014667480024659849j)
"(3.6606060606060606, -0.7142857142857144)","(3.6606060606060606, -0.7142857142857144)",(-0.19859932661201032+0.16679679800135577j),(-0.1136896299078618+0.06675321738410941j),(0.13385588767353862+0.35352714157128107j),(-0.21876558437768714-0.25348356095403474j)
"(3.703030303030303, -0.7142857142857144)","(3.703030303030303, -0.7142857142857144)",(-0.35758493165085503-0.08337688296359969j),(-0.08753908143941352-0.004073317732376999j),(-0.297054799134862+0.22165132336047033j),(0.027008948923420477-0.300954888591693j)
"(3.7454545454545456, -0.7142857142857144)","(3.7454545454545456, -0.7142857142857144)",(-0.1444790576488428-0.4092620205569182j),(-0.05191216162672635-0.013472334634679605j),(-0.2910956050106095-0.22433304222738767j),(0.19852870898849304-0.17145664369485092j)
"(3.787878787878788, -0.7142857142857144)","(3.787878787878788, -0.7142857142857144)",(0.29989504225254726-0.3476623555731717j),(-0.05987117217890642-0.005509062394868685j),(0.13869418237286993-0.3418476961800772j),(0.22107203205858372-0.00030559699822581103j)
"(3.83030303030303, -0.7142857142857144)","(3.83030303030303, -0.7142857142857144)",(0.43546331216171985+0.10816819321438724j),(-0.08912507343566939-0.04264331958782101j),(0.3723500033120146+0.0420069963223961j),(0.1522383822853746+0.10880451647981215j)
"(3.872727272727273, -0.7142857142857144)","(3.872727272727273, -0.7142857142857144)",(0.06582166329215301+0.40980669349190635j),(-0.06729240029067503-0.12614116343845497j),(0.06349099320202345+0.37913565685634143j),(0.06962307038080459+0.15681220007401986j)
"(3.915151515151515, -0.7142857142857144)","(3.915151515151515, -0.7142857142857144)",(-0.3339532109170162+0.17340257179238852j),(0.04333549185922473-0.17969138873820079j),(-0.35747068534074844+0.17334405955167367j),(-0.019818017435492503+0.17974990097891563j)
"(3.957575757575758, -0.7142857142857144)","(3.957575757575758, -0.7142857142857144)",(-0.23213011728258806-0.26606999578312474j),(0.1867015866090871-0.11923476139863108j),(-0.27975938195345074-0.30308098800454897j),(-0.1390723219382244+0.15624575362005536j)
"(4.0, -0.7142857142857144)","(4.0, -0.7142857142857144)",(0.21633133097422505-0.28641663107552806j),(0.24540708932377145+0.05429990523416712j),(0.21437279289199201-0.3716978807573757j),(-0.24344855124153844+0.030981344447680505j)
"(-0.2, -0.4285714285714288)","(-0.2, -0.4285714285714288)",(1.1810704132942886-0.13961688731295546j),(0.12287263748518382-0.06185415671032865j),(0.7633285870267663-0.2265786368483093j),(0.2948691887823385+0.14881590624568247j)
"(-0.1575757575757576, -0.4285714285714288)","(-0.1575757575757576, -0.4285714285714288)",(1.046465141291824-0.4337051852616456j),(0.11457698247143054-0.054396580245196474j),(0.6426740710903834-0.47060084465374863j),(0.28921408773001006+0.09129223963729949j)
"(-0.11515151515151516, -0.4285714285714288)","(-0.11515151515151516, -0.4285714285714288)",(0.9140836390561669-0.5768135669632141j),(0.10756666396950978-0.04403501135362764j),(0.5327412324316192-0.5751355961286571j),(0.2737757426550379+0.04235704051907066j)
"(0.1393939393939394, -0.4285714285714288)","(0.1393939393939394, -0.4285714285714288)",(-0.8162902731924733-0.31071972187315855j),(0.060457206462256975+0.06406912042051674j),(-0.9838344121044207-0.24906472893012116j),(0.10708693244969053-0.12572411336355416j)
"(0.18181818181818182, -0.4285714285714288)","(0.18181818181818182, -0.4285714285714288)",(-0.6290824085024508-0.5762290714502034j),(0.04424550861203263+0.0869697754140874j),(-0.7554863969713324-0.5158721902806513j),(0.08215847985684901-0.14732665658363944j)
"(0.22424242424242424, -0.4285714285714288)","(0.22424242424242424, -0.4285714285714288)",(-0.3676960076579989-0.606990264221742j),(0.023127824357950133+0.10965026612769362j),(-0.45295583086946434-0.5460709106800898j),(0.06213199885351528-0.1705696196693458j)
"(0.26666666666666666, -0.4285714285714288)","(0.26666666666666666, -0.4285714285714288)",(-0.24770742259823347-0.5210709342849457j),(-0.00379593997395012+0.13088275108176087j),(-0.2927449916925025-0.45627683631757215j),(0.048833509068219136-0.19567684904913438j)
"(0.30909090909090914, -0.4285714285714288)","(0.30909090909090914, -0.4285714285714288)",(-0.22833413167117111-0.5166828364843694j),(-0.03723852174461108+0.149033838348373j),(-0.2351939191545368-0.44370965958537917j),(0.04409830922797675-0.2220070152473632j)
"(0.3515151515151515, -0.4285714285714288)","(0.3515151515151515, -0.4285714285714288)",(-0.12917391662152516-0.5888345109191324j),(-0.0775760717559549+0.16203171275194136j),(-0.10108197181963471-0.5029390070312145j),(0.04948412695406447-0.24792721663985928j)
"(0.393939393939394, -0.4285714285714288)","(0.393939393939394, -0.4285714285714288)",(0.07245837128705232-0.5575404660999873j),(-0.12465752272489528+0.16737731927713306j),(0.1312561165694843-0.4540926437606761j),(0.0658597774424633-0.2708251416164443j)
"(0.43636363636363634, -0.4285714285714288)","(0.43636363636363634, -0.4285714285714288)",(0.18948071815169237-0.3561591792570218j),(-0.17757851774262703+0.16222364774867198j),(0.2741308457596635-0.23104125138436746j),(0.0929283901346559-0.28734157562132634j)
"(0.4787878787878788, -0.4285714285714288)","(0.4787878787878788, -0.4285714285714288)",(0.09024470799730092-0.15987366595211017j),(-0.23443715055867922+0.14355075542823537j),(0.19587973562421163-0.009538472988971362j),(0.12880212293176851-0.29388594839137416j)
"(0.5212121212121212, -0.4285714285714288)","(0.5212121212121212, -0.4285714285714288)",(-0.09979339390501216-0.163614066387429j),(-0.2921044064936732+0.10846369705586784j),(0.022510805307006207+0.015360619750315744j),(0.16980020728165482-0.2874383831936126j)
"(0.5636363636363637, -0.4285714285714288)","(0.5636363636363637, -0.4285714285714288)",(-0.15349757220107746-0.319440515756329j),(-0.34606138292756705+0.054632809102414415j),(-0.018103364251027362-0.1075356115268904j),(0.21066717497751697-0.266537713331853j)
"(0.6060606060606062, -0.4285714285714288)","(0.6060606060606062, -0.4285714285714288)",(-0.04225761127842806-0.4065529977116446j),(-0.3903754095722722-0.019122796261384786j),(0.10274936901012707-0.15521039035160994j),(0.24536842928371708-0.23221981109864986j)
"(0.6484848484848484, -0.4285714285714288)","(0.6484848484848484, -0.4285714285714288)",(0.04084722213251277-0.3396474933049556j),(-0.41790272594691213-0.11214018444196727j),(0.19026428270671678-0.03896242584992343j),(0.2684856653727081-0.18854488301306488j)
"(0.6909090909090909, -0.4285714285714288)","(0.6909090909090909, -0.4285714285714288)",(-0.030901074746760737-0.28177732968435754j),(-0.42080806014401184-0.22118489485629436j),(0.1129068622682605+0.08171160490877138j),(0.2770001231289906-0.1423040397368346j)
"(0.7333333333333334, -0.4285714285714288)","(0.7333333333333334, -0.4285714285714288)",(-0.12603050495116808-0.400321130389729j),(-0.3914705831131633-0.33982768564554267j),(-0.006521707825658009+0.04111044088651451j),(0.27196178598765325-0.10160388563070082j)
"(0.7757575757575759, -0.4285714285714288)","(0.7757575757575759, -0.4285714285714288)",(-0.03542705558841186-0.610838208418258j),(-0.32379046655415084-0.45812124416878774j),(0.02905777829188535-0.07936967727770339j),(0.25930563267385365-0.07334728697176685j)
"(0.8181818181818183, -0.4285714285714288)","(0.8181818181818183, -0.4285714285714288)",(0.22567488842029454-0.6776266921235911j),(-0.21481402708624134-0.5628116841291293j),(0.1914388553272711-0.054679055675581414j),(0.2490500601792648-0.06013595231888036j)
"(0.8606060606060608, -0.4285714285714288)","(0.8606060606060608, -0.4285714285714288)",(0.4257956851010297-0.5381125464209656j),(-0.06646195339813082-0.6383129604519441j),(0.23980874124986956+0.15787135290842227j),(0.252448897249291-0.05767093887744376j)
"(0.9030303030303031, -0.4285714285714288)","(0.9030303030303031, -0.4285714285714288)",(0.43623430965100035-0.392967845965017j),(0.11300477208730542-0.668590449824805j),(0.04581536335318997+0.3296745066868679j),(0.27741417421050496-0.05405190282707992j)
"(0.9454545454545455, -0.4285714285714288)","(0.9454545454545455, -0.4285714285714288)",(0.41690340303410234-0.42210967192507276j),(0.308270674107451-0.6399220170892275j),(-0.21488920270503079+0.2499729231158569j),(0.32352193163168214-0.03216057795170221j)
"(0.987878787878788, -0.4285714285714288)","(0.987878787878788, -0.4285714285714288)",(0.5969294226637234-0.5142713194049204j),(0.49752945881748034-0.5442337172741604j),(-0.279349177742343+0.005327160270986641j),(0.3787491415885861+0.024635237598253257j)
"(1.0303030303030305, -0.4285714285714288)","(1.0303030303030305, -0.4285714285714288)",(0.9407251583607921-0.3939627588221766j),(0.6547336101004831-0.3823853005449599j),(-0.13421375463794805-0.13635247557819946j),(0.420205302898257+0.1247750173009827j)
"(1.0727272727272728, -0.4285714285714288)","(1.0727272727272728, -0.4285714285714288)",(1.160956522584729+0.01427012794599583j),(0.7536172635890345-0.16649890548253313j),(-0.012730347195585166-0.08093170026445268j),(0.42006960619127953+0.26170073369298164j)
"(1.1151515151515152, -0.4285714285714288)","(1.1151515151515152, -0.4285714285714288)",(1.069875658416826+0.4778301128109691j),(0.773063630990408+0.07968586750444312j),(-0.05893791846950279-0.013423972900927634j),(0.35574994589592096+0.4115682182074536j)
"(1.1575757575757577, -0.4285714285714288)","(1.1575757575757577, -0.4285714285714288)",(0.7945089277028284+0.7510078844797193j),(0.7027718325875558+0.3232481584208077j),(-0.1289634356132398-0.11032206056891224j),(0.22070053072851245+0.5380817866278239j)
"(1.2000000000000002, -0.4285714285714288)","(1.2000000000000002, -0.4285714285714288)",(0.5684535842516522+0.8663914636036256j),(0.5476555553417495+0.5275388984815712j),(-0.009955715783981004-0.26531586440854105j),(0.030753744693883672+0.6041684295305955j)
"(1.2424242424242427, -0.4285714285714288)","(1.2424242424242427, -0.4285714285714288)",(0.399035680866185+1.024749377021954j),(0.3292394660855837+0.6599350521712649j),(0.24815963757856166-0.22159384326952397j),(-0.17836342279796036+0.5864081681202131j)
"(1.284848484848485, -0.4285714285714288)","(1.284848484848485, -0.4285714285714288)",(0.07967557091192767+1.2476167519543244j),(0.08275157263115329+0.7001146292589034j),(0.3599202651033049+0.06205581079033199j),(-0.3629962668225305+0.4854463119050889j)
"(1.3272727272727274, -0.4285714285714288)","(1.3272727272727274, -0.4285714285714288)",(-0.4681533017648699+1.2914981862632247j),(-0.15026649519749957+0.6462841856838937j),(0.17055221778903365+0.3190384776892934j),(-0.48843902435640396+0.3261755228900375j)
"(1.3696969696969699, -0.4285714285714288)","(1.3696969696969699, -0.4285714285714288)",(-1.0070952131622655+0.9595055117044964j),(-0.3323810613021681+0.5167505092087616j),(-0.13251581476133256+0.2966675254213975j),(-0.5421983370987649+0.1460874770743372j)
"(1.4121212121212123, -0.4285714285714288)","(1.4121212121212123, -0.4285714285714288)",(-1.2286383729004204+0.38677335040744626j),(-0.44065782220940214+0.34527414955051716j),(-0.252421700418735+0.0643670198413793j),(-0.5355588502722832-0.022867818984450172j)
"(1.4545454545454546, -0.4285714285714288)","(1.4545454545454546, -0.4285714285714288)",(-1.1096570685472837-0.09865246285851814j),(-0.4731217288674656+0.1707347545141899j),(-0.14521728157252944-0.10104114569837785j),(-0.49131805810728857-0.1683460716743302j)
"(1.496969696969697, -0.4285714285714288)","(1.496969696969697, -0.4285714285714288)",(-0.9001263508402557-0.35642167365249494j),(-0.44802393018459813+0.024191399643898135j),(-0.027569954981610925-0.08286138269902783j),(-0.42453246567404673-0.2977516905973652j)
"(1.5393939393939395, -0.4285714285714288)","(1.5393939393939395, -0.4285714285714288)",(-0.7676665521193476-0.5415900864278045j),(-0.39502502013484714-0.08164320463550559j),(-0.04314151459006573-0.03735466687900654j),(-0.3295000173944348-0.4225922149132924j)
"(1.581818181818182, -0.4285714285714288)","(1.581818181818182, -0.4285714285714288)",(-0.5954874684522012-0.8067590829829004j),(-0.34094840957359157-0.15538515997109137j),(-0.07009803791840162-0.11474485318579662j),(-0.18444102096020804-0.5366290698260124j)
"(1.6242424242424245, -0.4285714285714288)","(1.6242424242424245, -0.4285714285714288)",(-0.20913021056510275-1.0310188444048785j),(-0.29605688146393816-0.21971984706755235j),(0.06127399485715949-0.2066815853060948j),(0.025652676041675926-0.6046174120312314j)
"(1.6666666666666667, -0.4285714285714288)","(1.6666666666666667, -0.4285714285714288)",(0.2990640341601339-0.9672268338985149j),(-0.2480096390171962-0.2957717300594835j),(0.2651527306232951-0.09693748988516153j),(0.281920942554035-0.5745176139538699j)
"(1.7090909090909092, -0.4285714285714288)","(1.7090909090909092, -0.4285714285714288)",(0.622270728784577-0.6060472698960929j),(-0.16838061573888277-0.385917655128374j),(0.26903155072601914+0.1907390522504914j),(0.5216197937974406-0.41086866701821034j)
"(1.7515151515151517, -0.4285714285714288)","(1.7515151515151517, -0.4285714285714288)",(0.6166700252254326-0.23818436774336585j),(-0.030955404361071266-0.46452251709632936j),(-0.01139831062958915+0.35576905104933004j),(0.659023740216093-0.12943090169636653j)
"(1.7939393939393942, -0.4285714285714288)","(1.7939393939393942, -0.4285714285714288)",(0.48720683956367755-0.1053924965920599j),(0.16590877163740841-0.484167160345457j),(-0.30927143042805527+0.18546573792444962j),(0.6305694983543244+0.1933089258289475j)
"(1.8363636363636366, -0.4285714285714288)","(1.8363636363636366, -0.4285714285714288)",(0.5142529371988106-0.10413580500003172j),(0.3851359851809256-0.3980619099542887j),(-0.30799514699671837-0.15551311830307782j),(0.43711209901460335+0.44943922325733476j)
"(1.8787878787878791, -0.4285714285714288)","(1.8787878787878791, -0.4285714285714288)",(0.6807133364187475+0.05463655703315662j),(0.5559728403734069-0.1899772577515758j),(-0.027564844289482235-0.3102923528054573j),(0.1523053403348229+0.5549061675901897j)
"(1.9212121212121216, -0.4285714285714288)","(1.9212121212121216, -0.4285714285714288)",(0.6977692573687148+0.44267287631395535j),(0.6009510493206162+0.10395847607625369j),(0.21102420982000458-0.1572601530130439j),(-0.11420600177190596+0.4959745532507456j)
"(1.9636363636363636, -0.4285714285714288)","(1.9636363636363636, -0.4285714285714288)",(0.38646061797142567+0.8054694422953101j),(0.47520403043847825+0.3968381189102356j),(0.18917965301046766+0.07523738835515889j),(-0.27792306547752027+0.3333939350299157j)
"(2.006060606060606, -0.4285714285714288)","(2.006060606060606, -0.4285714285714288)",(-0.09959323844968285+0.8743895637344778j),(0.19858544860890842+0.5814070993677148j),(0.025155993084405782+0.13423501642978594j),(-0.32333468014299704+0.158747447936977j)
"(2.0484848484848484, -0.4285714285714288)","(2.0484848484848484, -0.4285714285714288)",(-0.4833239806792372+0.6610982373297019j),(-0.13974346985042682+0.5790626886629682j),(-0.04508542014394301+0.04852890995378616j),(-0.29849509068486735+0.03350663871294761j)
"(2.090909090909091, -0.4285714285714288)","(2.090909090909091, -0.4285714285714288)",(-0.6782013427310578+0.35648979408635856j),(-0.4131273982245394+0.3836080220852948j),(-0.00011632418504571064+0.016231225790502953j),(-0.26495762032147274-0.04334945378943922j)
"(2.1333333333333333, -0.4285714285714288)","(2.1333333333333333, -0.4285714285714288)",(-0.7692929650512548+0.03616624675814095j),(-0.5148104665084994+0.07378477643774771j),(-0.0106029686753356+0.0767799277138374j),(-0.24387952986741984-0.11439845739344418j)
"(2.175757575757576, -0.4285714285714288)","(2.175757575757576, -0.4285714285714288)",(-0.7430984211769296-0.36518815539906446j),(-0.4126557738683694-0.21799184956946352j),(-0.12671324161114225+0.06136939304332329j),(-0.20372940569741793-0.2085656988729242j)
"(2.2181818181818183, -0.4285714285714288)","(2.2181818181818183, -0.4285714285714288)",(-0.4334711159482256-0.7809115768778141j),(-0.16945901784781406-0.3692776792930924j),(-0.16353204776257618-0.11034182450985824j),(-0.10048005033783533-0.3012920730748634j)
"(2.2606060606060607, -0.4285714285714288)","(2.2606060606060607, -0.4285714285714288)",(0.1746753092251267-0.9033458135660629j),(0.08712636808220879-0.3308287454245068j),(0.021756973002887342-0.24417997898922023j),(0.06579196814003056-0.32833708915233595j)
