index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)"
"(-2.5384615384615383, 0.384615384615385)",(-0.00985460929207969+0.015166754048144845j),(0.005411420620429675+0.01125136122089141j),(0.00526392812678996-0.007531123662600971j),(-0.004474383580754082+0.004900506893204084j),(0.0020453850755521442-0.006291849185983828j),(-0.003568358693322292+0.011462024842822046j),(0.019607493253450764+0.007387367761823842j),(0.007728300228330096+0.013759822642682077j),(-0.006575377734879366-0.004225336183880777j),(0.0033891241808426667+0.0052110236449792215j),(-0.0033668525111446752-0.007303896230815147j),(0.010107407514261738+0.0049895852372191735j),(-0.004067366220070167+0.013446146297387003j)
"(-2.3846153846153846, 0.384615384615385)",(0.009960419125911588+0.015565903412674153j),(0.0127807571681428-0.0003926840540734878j),(-0.004834564243188645-0.008163077341726927j),(0.0026065017262245716+0.006377478057238407j),(-0.004925952961487543-0.004697119425955856j),(0.0092948587422327+0.008224865728358455j),(0.01563747660239174-0.01550852038517255j),(0.016021377994964073-0.0003414606835825979j),(-0.007143665624668331+0.0032481206419124275j),(0.0064696194912666335+7.503199578253689e-05j),(-0.008388458743728355-0.0009625459549121352j),(0.009550529358876066-0.00677037635973005j),(0.010591416965913977+0.00979279841078041j)
"(-2.230769230769231, 0.384615384615385)",(0.018705064415348582-0.002694619347190765j),(0.004947694874656738-0.012142167245224404j),(-0.009759460626627867+0.0010538820077676016j),(0.007162859678801644+0.0004166516105941875j),(-0.006574902057943731+0.0024523989742612396j),(0.011726987011025007-0.005278197532842521j),(-0.007961222217443815-0.021861251122105397j),(0.007537611787853251-0.014366634817762096j),(-0.0013490393126587353+0.007762247043884608j),(0.003938601026806364-0.005505957488536074j),(-0.005554957742672635+0.006949449973309169j),(-0.0013762666656536866-0.012105216335096114j),(0.013832674336494261-0.005343339796712634j)
"(-2.0769230769230766, 0.384615384615385)",(0.005420244411587753-0.018569641352282843j),(-0.009334041622814551-0.009701020236682498j),(-0.003210278516075662+0.009660863965738656j),(0.003648498993226777-0.006551785816764509j),(-0.0007330656593474513+0.007216508311401273j),(2.177336410887183e-05-0.01335759032350372j),(-0.02463311728342711-0.002138200697697203j),(-0.0087495647035539-0.013810537638211854j),(0.005497333897629496+0.005696176827420109j),(-0.0022132364885324163-0.006775457308833027j),(0.002962766362582157+0.008933427467765048j),(-0.011706356678830002-0.004940636803903438j),(0.0013906591642886157-0.015198910987600896j)
"(-1.923076923076923, 0.384615384615385)",(-0.015004847932008803-0.012952557465645078j),(-0.01301174762013857+0.004724400063010752j),(0.007740581318676217+0.007221331270666352j),(-0.004496055958772553-0.006461134800214794j),(0.006344290146134994+0.004041837950583242j),(-0.012659794287411623-0.005768800754338891j),(-0.013329437651822611+0.022866235960231115j),(-0.01635361428819159+0.0002790338709006747j),(0.00793676568402322-0.0007651383473724424j),(-0.007109067582294644-0.0025759565555474586j),(0.00962514694465411+0.0027137794519405305j),(-0.010587071878918664+0.008020230876535897j),(-0.013362157355672828-0.008296869256126074j)
"(-1.7692307692307692, 0.384615384615385)",(-0.01848883645914265+0.008464318399050194j),(-0.000992503918802385+0.014223085111593793j),(0.010219330860053184-0.004181371205344898j),(-0.008214740162931092+0.0012192308476123047j),(0.006769667782100579-0.0039433681149577j),(-0.010968911463274462+0.009534052840790052j),(0.01599623506413613+0.023683403464820136j),(-0.008664482906373299+0.013666593950699343j),(0.0047329189233400425-0.006541981864479911j),(-0.007002269862351565+0.004057039290779542j),(0.008308816665881449-0.006703350152105703j),(0.001568253793606652+0.013828172193199643j),(-0.01387523794432046+0.008419974739228566j)
"(-1.6153846153846154, 0.384615384615385)",(-3.030688801704132e-05+0.02088502094448766j),(0.01299642681227255+0.0068949000379693376j),(0.0005263703387767086-0.011545754742824075j),(-0.002778111653608921+0.008367251467607256j),(-0.00031136529927151504-0.008201220741600967j),(0.004290043606947675+0.014613648876833014j),(0.03090181574641429-0.004144104617842519j),(0.005745918588620067+0.014654030082831327j),(-0.0013013710007864704-0.008157660580650518j),(-0.0018604442893975282+0.008550363127044078j),(-0.0004088612487876276-0.011446138312496221j),(0.013245016462863309+0.006184366251165895j),(0.0011653259132326228+0.01673003325343374j)
"(-1.4615384615384615, 0.384615384615385)",(0.01948838832565053+0.00903035613582973j),(0.011973680380531765-0.009384383717314995j),(-0.010762483376879487-0.0056341696758942135j),(0.006585883946165057+0.006751315851158394j),(-0.007730691237762564-0.003925171577198456j),(0.015836144930455053+0.002351446980728965j),(0.011660156462788986-0.03237077779013275j),(0.014106668382165264+0.004909210524133531j),(-0.006535997079313769-0.005590210500838844j),(0.005145978755851819+0.008069444344433721j),(-0.009919023630094826-0.007358625125962617j),(0.012980651349864375-0.008270133250057387j),(0.0158893167737554+0.006974678092438347j)
"(-1.3076923076923075, 0.384615384615385)",(0.01688477274380518-0.01429136528985621j),(-0.0038440520257515404-0.015293066788324304j),(-0.01022760492150308+0.007747751944013705j),(0.009779731452441808-0.002850786131646525j),(-0.00782276773385884+0.004988277338070922j),(0.009296920410106078-0.014066565611499566j),(-0.025206034760677714-0.028936712046904296j),(0.01264060057663932-0.005389795760211069j),(-0.009150689782513708-0.0009154482770519636j),(0.010181290701929899+0.0029338915018471126j),(-0.013056139780364141+0.0029455306044134494j),(0.0003168449046499382-0.01624035108060461j),(0.01414423598998712-0.011099017429559078j)
"(-1.1538461538461537, 0.384615384615385)",(-0.005987295477053246-0.022017351184230795j),(-0.016146951083379563-0.0028136430835246674j),(0.002755690041505906+0.013349640832783699j),(0.002450998035015264-0.010863915674571999j),(-2.6695875195907568e-05+0.010138723766081664j),(-0.009209817504097953-0.015112654620036463j),(-0.04234327267478779+0.0068466128077761795j),(0.007416509642562529-0.010014275497496719j),(-0.009411821381454943+0.0038857565244133927j),(0.011062345732427687-0.004300681204413933j),(-0.007394976654024728+0.012552495437894957j),(-0.013877784782037814-0.010122618159834822j),(-0.003029710570396193-0.018403351168466472j)
"(-1.0, 0.384615384615385)",(-0.023215673131232937-0.004088095358097953j),(-0.009532593998368564+0.014186165123246521j),(0.014139941960085651+0.0035672843071455546j),(-0.009051442118638208-0.008426739653471578j),(0.009288716429828186+0.006754047364962232j),(-0.017767438704336058+0.002328390355381554j),(-0.020274476562121377+0.041569094347151864j),(0.004945639448441839-0.011171964226274925j),(-0.008590405122419705+0.007930707774536442j),(0.007944972573896331-0.010819452600460942j),(0.0036607601156457034+0.015482943004531733j),(-0.017371683918720463+0.005397868118461355j),(-0.018183473319534255-0.00666881763188056j)
"(1.0, 0.384615384615385)",(-0.026211541846078226-0.0028803418140678477j),(-0.019885094972689882+0.04274050268241751j),(0.004111729598625004-0.011573502318042392j),(-0.008059724872993095+0.008443122039648341j),(0.007357915306499682-0.011174489848146679j),(0.004218489078883328+0.015289176837469769j),(-0.01721889672042732+0.005753645179200286j),(-0.01820431206123038-0.006587811974486788j),(-0.01879196482723979-0.002541021598571847j),(-0.009970497053751068+0.013937369304140019j),(0.014014833505942563+0.0042043125749159265j),(-0.00857724713893675-0.008956390350991267j),(0.00879817763761515+0.007372352246550762j)
"(1.1538461538461542, 0.384615384615385)",(-0.028040099943334566-0.0176581325753219j),(-0.03738248472832433+0.0013072189637147165j),(0.010831789751669627-0.0032755179567529316j),(-0.010161479030477297-0.0018934085960243205j),(0.012225799228890931+0.0012020097470175223j),(-0.011527696497011413+0.009667263284332824j),(-0.011889817525904806-0.012882633984538462j),(-0.0023088058945716907-0.01858814060633273j),(-0.007661271415455726-0.016411891637736608j),(-0.01587752175209876+0.0015475282304131493j),(0.007548276624173321+0.010783773736058653j),(-0.003230536110779171-0.01032571987850681j),(0.005959971902506312+0.008408768811181817j)
"(1.3076923076923084, 0.384615384615385)",(-0.008102445478363186-0.033697639453869485j),(-0.014563318345325094-0.027780513492784986j),(0.008094485852733682+0.007121715124562876j),(-0.0032826761878555553-0.008781608548305172j),(0.0041613405313943265+0.010610151855683012j),(-0.012934362729988776-0.006189682551114198j),(0.006658766441407829-0.015604263837673034j),(0.015101729628433853-0.010056142853826066j),(0.009529104409921465-0.014461056027314224j),(-0.010423294588508164-0.01062172572903802j),(-0.0014824731649097252+0.011813106155618983j),(0.002509833378782106-0.00927905214320516j),(0.0016634175600473984+0.009789886528649061j)
"(1.4615384615384617, 0.384615384615385)",(0.021548179363035335-0.026353466482675118j),(0.016796869133812658-0.021768353880912666j),(-0.002160694654728195+0.010144107556054908j),(0.005548973779127735-0.006636340513467182j),(-0.007147182954630725+0.007912768601325433j),(0.0002917971094543291-0.013718416057063351j),(0.01644793898145197-0.00029902942606651727j),(0.015225048580677126+0.008821384279477457j),(0.01656531814288048+0.0007899045254243189j),(0.0020663758496725602-0.013768983009620582j),(-0.008605736552077942+0.006598846891307966j),(0.006942203680906825-0.005271685294803871j),(-0.004284001074224555+0.00903151367755823j)
"(1.6153846153846159, 0.384615384615385)",(0.03255220373928012+0.003691299552138521j),(0.024116944990884497+0.0057127759240752155j),(-0.009637206501825733+0.0027257427093360554j),(0.007924378809067208+0.0015911460479164172j),(-0.009655509021412541-0.002769509489719319j),(0.012122059268730926-0.005162270397896701j),(0.0067942542251389305+0.014462661175997147j),(-0.00122377599774972+0.017042110888229305j),(0.007255399478971705+0.014156894402804578j),(0.011657277835379851-0.005910143833614761j),(-0.009784303063599054-0.0018283429314056407j),(0.008031446169063537+0.0006638715552568073j),(-0.00946281279358005+0.003883203535225939j)
"(1.7692307692307692, 0.384615384615385)",(0.012647196699319515+0.028659404966554152j),(0.004282168056966502+0.02234601520446083j),(-0.006566855525465278-0.007128205964267848j),(0.0021523105630619982+0.007312530488159279j),(-0.0016134392369274832-0.009379328121425171j),(0.009324589715180116+0.008605155244080814j),(-0.010145185203964156+0.011778278082370823j),(-0.015439584366003109+0.006126899367980655j),(-0.008473363994173484+0.01272257636529581j),(0.01076462273767926+0.005975033112976648j),(-0.004475582259735188-0.008044531247117319j),(0.004845786868265906+0.005820518337552226j),(-0.009467764073132526-0.004491642572938011j)
"(1.9230769230769234, 0.384615384615385)",(-0.018206510801472682+0.023738367192316444j),(-0.017342160304573646+0.0121170806364874j),(0.00338699477600873-0.00876286921505558j),(-0.005248182447836924+0.004988247397518059j),(0.007397246581122705-0.005231893797053041j),(-0.0038904279532629643+0.011616533645418928j),(-0.014508308175098671-0.004342721768326456j),(-0.011863248537381183-0.010984427156902636j),(-0.014657895484425221-0.0012894113948650266j),(0.0007948628235723643+0.011610533990201424j),(0.00336930744891474-0.007885730725363268j),(-0.0010874341251230191+0.007128785065848001j),(-0.002408915904331372-0.010411054635984008j)
"(2.0769230769230775, 0.384615384615385)",(-0.028174446994241223-0.004889656436513097j),(-0.017019038718658196-0.010230862928753859j),(0.009089928735894717-0.0007357574257766831j),(-0.006507834530492369-0.002341497655109792j),(0.007543674169799641+0.004254973953191047j),(-0.011797279409452553+0.0011638141533266584j),(-0.0019011633581323812-0.014649690946415035j),(0.004712330527860097-0.01503256432385179j),(-0.005573078037378986-0.013048550068101789j),(-0.008940639181277724+0.006472130738790479j),(0.007833630799713042-0.0018140347008835933j),(-0.005980396077771111+0.0035114461964308374j),(0.007164772017295143-0.008123936669087596j)
"(2.230769230769231, 0.384615384615385)",(-0.008027697562261946-0.026179069154791193j),(0.0022872572980646203-0.018634093607697088j),(0.004439621581572845+0.007672727660322531j),(-0.0007507172339493426-0.006593549571839262j),(-0.0006214548935748942+0.008284669665407463j),(-0.00570416093806356-0.00997861503721941j),(0.01230895467110812-0.00752427259081114j),(0.015222951602806234-0.0020974164764355416j),(0.008649296722460101-0.010630614144934804j),(-0.009670505970087616-0.0040931675957819845j),(0.0056234067444412205+0.005089415180458365j),(-0.006206503027653543-0.0025746060164794577j),(0.010813364262930685+0.0015123320585246909j)
"(2.384615384615385, 0.384615384615385)",(0.019093741313865015-0.018052175147869144j),(0.01707215859660597-0.005217455785759438j),(-0.0049199952849642336+0.007087139683306206j),(0.0053916976809690815-0.0034309447143747946j),(-0.007477132715515052+0.002826087069203145j),(0.006585794630095518-0.009014393277673763j),(0.011618309449284377+0.007995234026524368j),(0.008165408820022852+0.012587595179526912j),(0.012980209761658165+0.0027002272700884108j),(-0.0013088628590058541-0.009934512765295804j),(-0.0010616510956368058+0.007112898365444457j),(-0.0014522668056554827-0.006382875191951064j),(0.00443555791613816+0.010016223698372163j)
"(2.5384615384615383, 0.384615384615385)",(0.023643875122287494+0.008921513878163981j),(0.011181349495441587+0.012876829971464634j),(-0.00828436353440958-0.0014289195565427282j),(0.005246035819698559+0.0032538374158234268j),(-0.005507534598641843-0.005396853798928708j),(0.0106199456084336+0.0022724508777612696j),(-0.0025190224464851567+0.01356919192805923j),(-0.007772811328046724+0.0124339643910968j),(0.003393245690851941+0.012388855492700532j),(0.00762321227454444-0.005814927947219414j),(-0.006250079930784898+0.002805594345236236j),(0.00438769675488533-0.004662965946120139j),(-0.006359012066070155+0.008913372928136688j)
"(2.6923076923076925, 0.384615384615385)",(0.0020981654860098937+0.024265910260148068j),(-0.006929685179617827+0.014814237537460504j),(-0.002128487166078597-0.007919567750705077j),(-0.0006559540140947804+0.005942266292775135j),(0.0025061300131511894-0.007021864570087917j),(0.00219559916583027+0.010349710652042383j),(-0.013144109504194396+0.0031532217171221927j),(-0.014233790359892296-0.00176953854316235j),(-0.009245015528808773+0.008357312888789221j),(0.008442727764888587+0.003648106425560952j),(-0.005431472696187946-0.003666056421673922j),(0.006175231869254531+0.0011478161140957882j),(-0.010854895279015985-0.0011159374872425332j)
"(2.8461538461538467, 0.384615384615385)",(-0.020308184050237554+0.011869984706170072j),(-0.01573269835411061-0.000306617128079098j),(0.006156739981228648-0.005120613973340347j),(-0.005485147562121386+0.0018923059463708967j),(0.0071955360448595716-0.0006358079499336431j),(-0.008347384091068577+0.006068471948471025j),(-0.008063711385910022-0.010513436877297411j),(-0.004281788385359704-0.013372940771282371j),(-0.011277790445996888-0.004404214029805667j),(0.0008409145056900574+0.00880291600084367j),(0.000324142694704717-0.006282056080850036j),(0.0022319367893649353+0.005757388052008198j),(-0.00423730840787111-0.009989176812465982j)
"(3.0, 0.384615384615385)",(-0.018750755049626644-0.01290169796867598j),(-0.005890119676138157-0.013992983794127802j),(0.007056376469858697+0.003387267286960204j),(-0.00393480318890731-0.0040438304628101105j),(0.0034703706879065446+0.006092299469667388j),(-0.008731837817908523-0.005032621173318113j),(0.006206392977775548-0.011420065889608986j),(0.010139257158427872-0.009297863884680527j),(-0.0010287356421392509-0.011731578821346653j),(-0.007074650527341991+0.004748711467106292j),(0.005374851140811494-0.0027935461783275472j),(-0.003738979897528412+0.004794751404227489j),(0.006747970242651238-0.008395553923260706j)
"(-3.0, 0.5384615384615388)",(0.014287524058312238-0.008992143323001803j),(-0.001397700720049264-0.011245978337390185j),(-0.005796168280563668+0.005620089890449074j),(0.0042246724758212935-0.004050397457701034j),(-0.002275546221232223+0.005938164882489619j),(0.00600342533451024-0.010124639937001514j),(-0.013171047105998035-0.013232656207253245j),(-7.728368031949511e-05-0.01400574153433074j),(0.0036752968363001053+0.006227770818428897j),(-0.0007431861019283177-0.005594088927926512j),(-0.0003425429455821352+0.007305703648066202j),(-0.0059777070601612255-0.008600652086609695j),(0.009360431816578385-0.009326044154703337j)
"(-2.8461538461538463, 0.5384615384615388)",(-0.002278390841287561-0.017043617753788334j),(-0.011060649643319249-0.0033477943848630467j),(0.002847990879933025+0.007774031125439273j),(-0.0019977159677712123-0.005681428898752188j),(0.004583241693049105+0.0046375360403029114j),(-0.007065054379150441-0.009906016768183893j),(-0.01823078790753893+0.006624044129049304j),(-0.012560297643998887-0.006578876593078724j),(0.007258685395808004+0.0001280793847194877j),(-0.005281306660869375-0.002451325352847112j),(0.006366172078833158+0.004184133862201914j),(-0.010751924973500254+0.0012387680044594462j),(-0.0043642286570187904-0.012798867464943893j)
"(-2.6923076923076925, 0.5384615384615388)",(-0.016758629581065516-0.005127760921784892j),(-0.007701055849546+0.00893218809582647j),(0.008482005970025037+0.0005763627467012502j),(-0.006183508185971812-0.0005524366112583539j),(0.006281317067661048-0.0023147608129929277j),(-0.01234692009127421+0.0025499784555534934j),(-0.0017950993516843016+0.020126804840373727j),(-0.011909048755323419+0.007970267368284016j),(0.004029516224654106-0.006070150523419665j),(-0.005125490989870214+0.003171505876495027j),(0.0071847295007093125-0.003417420582056067j),(-0.004201447989016909+0.010383034975104757j),(-0.013734574518211619-0.0017883985192123707j)
"(-2.5384615384615383, 0.5384615384615388)",(-0.01189116649000764+0.013344810135150525j),(0.0051486849536194175+0.010890603784541503j),(0.004092000328167933-0.0077258464435825715j),(-0.0031723193220490695+0.005572846959430765j),(0.000513644687102058-0.00686421462182304j),(-0.0027563167847278066+0.012806612870501657j),(0.018216818841392986+0.010675853037463724j),(0.001130920246418823+0.014403692549206133j),(-0.002815654113791895-0.006747307517402012j),(-0.0002867164620696616+0.006257317821476869j),(0.0009447597898784402-0.008279327492057441j),(0.0072979582984334275+0.009030401981864158j),(-0.007913453849747357+0.011789403702656432j)
"(-2.3846153846153846, 0.5384615384615388)",(0.007284252639840835+0.01672494259384424j),(0.012312423646462019-0.00029441890679222j),(-0.005551072762142281-0.007090763150498991j),(0.003876411481603745+0.005389656218803547j),(-0.006208201436555558-0.0034245138061044216j),(0.011055491922986953+0.00801621614551223j),(0.018335797011943475-0.012406163173671459j),(0.01307680001745731+0.006304925982612299j),(-0.007163289939975674-0.0015975393610831083j),(0.005141553748386133+0.004041259884542685j),(-0.006779339569736585-0.005540446736246513j),(0.011892962218003336-0.0019768781041435706j),(0.007162399000882833+0.0126876529698023j)
"(-2.230769230769231, 0.5384615384615388)",(0.01862714211254572+0.00042560894118352137j),(0.00483715542796407-0.01163933157864602j),(-0.009016580636672433+0.0022483435558795593j),(0.006764856652673754-0.0013156383585003501j),(-0.005889633860864183+0.0043422660739378255j),(0.012341614658510127-0.007205198216628255j),(-0.003317277652701473-0.023062162863268447j),(0.012195857536977337-0.00787478930114743j),(-0.005613062958782914+0.004785233223909125j),(0.00663268658316538-0.0017689635455927406j),(-0.008823321770727591+0.002710772569162626j),(0.004415660387466962-0.011738097958514715j),(0.014950037654282438-0.000652318219428207j)
"(-2.0769230769230766, 0.5384615384615388)",(0.00842206647457611-0.017081374813201412j),(-0.008888176486154484-0.009368877573959367j),(-0.0016809929619741673+0.009461059510216568j),(0.0017151654726053965-0.0069681958248921675j),(0.001513668812896758+0.007416217183858364j),(-0.0017085585903528835-0.014928687933742413j),(-0.023391677897334356-0.007682282356949517j),(2.2125583172747603e-05-0.014420041008050666j),(0.00017284294799692774+0.007429554193347456j),(0.002895885569193408-0.006647574890420231j),(-0.0029596931359185895+0.009307471068305758j),(-0.00817296676277538-0.010199464872731937j),(0.0064407853167112615-0.01397130691951821j)
"(-1.923076923076923, 0.5384615384615388)",(-0.012183993190872083-0.015202811574826022j),(-0.012484377472629812+0.004432234370438453j),(0.008239915276519193+0.005595219467192811j),(-0.005844903061176106-0.004699637171475526j),(0.007633283553874814+0.0018350993016561022j),(-0.015183178531777804-0.004693345104285859j),(-0.018533189537594433+0.018412503929292567j),(-0.011616864482585813-0.008150793219056323j),(0.00573025644430861+0.004874169230573436j),(-0.003400557720365224-0.00692496593622759j),(0.006159582608252151+0.008347885604452028j),(-0.013536445188503525+0.0017357232240987441j),(-0.009672057049509636-0.01253401924409474j)
"(-1.7692307692307692, 0.5384615384615388)",(-0.019393197731609378+0.004670516502550829j),(-0.001045242741098522+0.013568427016989232j),(0.008808664768696267-0.00543737539919429j),(-0.007072949602941259+0.0034576873569805958j),(0.0051214622722437235-0.006365051489533237j),(-0.011070237363127148+0.01281495977026508j),(0.008094308100216602+0.026618024769583363j),(-0.013173584102622501+0.004081340313633859j),(0.007650259447035284-0.0006336278146102043j),(-0.007943476660523864-0.0023226627152967013j),(0.011062928631652974+0.00017958516591391643j),(-0.0060165041479322695+0.012947643885210218j),(-0.016076882899717957+0.0027371198288394715j)
"(-1.6153846153846154, 0.5384615384615388)",(-0.004170958370937907+0.020011793140627523j),(0.012319920976322764+0.006650860078829555j),(-0.0014104164454238116-0.010700043392790364j),(9.962324431058412e-05+0.008308078465155758j),(-0.003680110162519989-0.007702584993496467j),(0.007882754992495723+0.016433812878769785j),(0.029006246529441216+0.006304666571257149j),(-0.00544757323768298+0.01201088005568016j),(0.005507258927396209-0.005709435402217714j),(-0.007855905574993844+0.004306458501813029j),(0.007604937230596397-0.009085887811008168j),(0.00790338328537884+0.012706579027272869j),(-0.00541778900740565+0.0159175522490181j)
"(-1.4615384615384615, 0.5384615384615388)",(0.01668809903042254+0.012693715652814158j),(0.011419964615785967-0.008817985911460265j),(-0.010816341472866736-0.0032491413474095465j),(0.008002625950360106+0.0037248560336993596j),(-0.008968118546902241-9.066638018812592e-05j),(0.019881653321889868-0.0007704801716892027j),(0.021662703958901255-0.022975052477782688j),(0.00391037450054558+0.011755530630357383j),(0.0010513147300889143-0.008282647840841971j),(-0.0032199045971507503+0.009246510710603981j),(-0.002025090099881633-0.012576482344712245j),(0.015696089980502596+0.0006687292323395413j),(0.011654734996575973+0.012853185945431323j)
"(-1.3076923076923075, 0.5384615384615388)",(0.019170095868957182-0.009790600453529894j),(-0.0035287021211005652-0.014473470524070907j),(-0.007790011807598224+0.008956283898067473j),(0.007347347914597701-0.005954327134656922j),(-0.0043681970680326376+0.008431050133162093j),(0.007937738573006352-0.020729796953706227j),(-0.007335326075553383-0.03228289565174874j),(0.009196476447554214+0.006918649492698823j),(-0.003678644106257105-0.008214535971362217j),(0.0035867645341100354+0.01018949983982541j),(-0.011390544101989603-0.007690410875767142j),(0.01018666329919794-0.013001554532931437j),(0.01748687347119409-0.0038950506365166004j)
"(-1.1538461538461537, 0.5384615384615388)",(-0.0004342587968142837-0.022113872207803975j),(-0.0151679708800634-0.002750885250167898j),(0.005220517405216825+0.011403523683669876j),(-0.00221662846803265-0.010001417894507793j),(0.0057989778880309685+0.008363070988720956j),(-0.018575762897920945-0.017814902727615496j),(-0.030029556937795843-0.014329666075172588j),(0.010573871648361032+0.0025763575817673292j),(-0.007552422423677508-0.00650966299226371j),(0.009712288338906836+0.007078333095485129j),(-0.014634442864234324+0.002625357833834375j),(-0.004419997996834656-0.016808921836717203j),(0.005671229006028146-0.017615463255142245j)
"(-1.0, 0.5384615384615388)",(-0.020597926595069437-0.009647415248160164j),(-0.009004829192975053+0.0132148164756047j),(0.013337052366108222-2.1167621585235563e-05j),(-0.010890316146478849-0.0028661031353244062j),(0.011112107087065573-0.0009962350847384888j),(-0.02988786769287273+0.012615884640033496j),(-0.02839130095950284+0.009474237065134696j),(0.011038401157661795+0.0008355054881089635j),(-0.010443220369645442-0.004383764313659963j),(0.013368145206009076+0.0014706580370099595j),(-0.010070641949275387+0.012568534236315512j),(-0.01667215674359923-0.007522207479157812j),(-0.012501109402630666-0.014460215224831725j)
"(-0.8461538461538458, 0.5384615384615388)",(-0.018361861567307756+0.014513834134560828j),(0.00874808979301391+0.014150637712451446j),(0.005949041577558859-0.01300116898008958j),(-0.008624293204407434+0.009231888481578753j),(0.005973341855784611-0.011400686503632605j),(-0.007285229036926962+0.0458559394041296j),(-0.010961623430462454+0.013370420576524754j),(0.012284927248226371+0.0019684320463584375j),(-0.012750692184378196-0.0028786452941926056j),(0.014325772223476219-0.004695553804524017j),(-0.00034759284717313137+0.017428296620340965j),(-0.017490689016873305+0.007984927844523385j),(-0.019515842557063873+0.0028964722433973827j)
"(0.8461538461538463, 0.5384615384615388)",(0.0008329726980833112-0.02018108261279878j),(0.01323940168553734+0.0558368772348016j),(-0.014903048365692685+0.0002501259327184277j),(0.009533533530352264+0.007913244653619637j),(-0.010470719816560418-0.00823591974022673j),(0.015435198947949997+0.00041200486612067843j),(-0.0043448138452292905+0.017229318417352976j),(-0.018363102661051255+0.006265264638914965j),(-0.019348843426639346+0.0035337182330438255j),(-0.011658162944465334+0.014304617838231202j),(0.01212090089194732+0.01084953137618652j),(0.00046359880734703137-0.013964412953194463j),(-0.003236520080568201+0.01207501229859031j)
"(1.0, 0.5384615384615388)",(-0.003270490219797667-0.020714172107557088j),(-0.0362887614940961+0.033851558504141635j),(-0.006208896308239276-0.012698800341515127j),(-0.0016597503745855709+0.010669298601645104j),(0.002533781896225519-0.011897304312670637j),(0.005587487379260648+0.0135468328221337j),(-0.016919852236960287+0.0032062502307196954j),(-0.01401305138227491-0.0126435727230165j),(-0.013785595693397072-0.012947593749145307j),(-0.017177174081810794+0.002216945729611727j),(0.004314300955407098+0.01412840608719293j),(0.00404271017167142-0.011572516712209472j),(-0.003269817946801098+0.010307820931967544j)
"(1.1538461538461542, 0.5384615384615388)",(0.0014325147192504242-0.02451086191433425j),(-0.04071518298558937-0.008903703624659648j),(0.008349438235698578-0.0104395334224998j),(-0.0091364588064743+0.0033392976254864584j),(0.010932517155878058-0.0026524373289049568j),(-0.009649323214146813+0.010111223070742005j),(-0.009701790947032603-0.013609957205241562j),(0.004327697376542315-0.0178373533048757j),(0.002636690785015931-0.017974951486831373j),(-0.012631595519853156-0.010203593015945072j),(-0.004282379991787301+0.012711961024798154j),(0.007396220521103974-0.007895135049345189j),(-0.004896452297730966+0.008419523837917484j)
"(1.3076923076923084, 0.5384615384615388)",(0.015933552189795648-0.022050473082432107j),(-0.01075607594677691-0.0338300529069019j),(0.0122741783547943+0.00299135930436098j),(-0.00662727278003327-0.006014361029468252j),(0.006604367206363089+0.008171653285631545j),(-0.012598421414843809-0.00452273963974918j),(0.008090447328257621-0.014086042109147533j),(0.017305865293146202-0.004386400952503636j),(0.015791284507624265-0.007425718030262273j),(-0.0006321132439072028-0.015218313891552647j),(-0.010364235745521963+0.006464013780126613j),(0.009230078666720494-0.0028617765532892225j),(-0.007275555953937188+0.0056677325147822255j)
"(1.4615384615384617, 0.5384615384615388)",(0.027878883904668847-0.004883144042102315j),(0.021853239386426002-0.021932756529093024j),(0.002284927003688697+0.011759778500086155j),(0.002210492661485229-0.008052238638906995j),(-0.004335730889958686+0.00888840715622306j),(-0.0009326310750949175-0.012830171477703031j),(0.015740132885743288+0.0014641485310363806j),(0.011538088225593157+0.012988138373696813j),(0.014158471372221995+0.008987146355284244j),(0.010694641157969049-0.009507238770850699j),(-0.010978044394125296-0.002089818221031618j),(0.0083627124465802+0.0026221172558537646j),(-0.009011219608025305+0.0012163124782927173j)
"(1.6153846153846159, 0.5384615384615388)",(0.021440744608663215+0.01864414160828514j),(0.02614537851574427+0.008898398455687025j),(-0.009284504340105762+0.006624358311900525j),(0.007725729845358734-0.001493041600721417j),(-0.009364955046594643-0.000186858302982062j),(0.01094198013332923-0.005832032809847768j),(0.0050573217234302975+0.01454858361978797j),(-0.00616731645089528+0.015751925527150722j),(-0.00026597439686880777+0.01612870484343042j),(0.013232003815392055+0.0025376849879154817j),(-0.005701016271564492-0.00855755364288791j),(0.004478546279918911+0.006718547609541972j),(-0.007980259212410645-0.004531467369683216j)
"(1.7692307692307692, 0.5384615384615388)",(-0.0029517157067815002+0.027846947074893436j),(0.0028597218829288893+0.024920932875366227j),(-0.009429610321656184-0.005467723194222042j),(0.004474136679238466+0.005981462493157322j),(-0.0035656569328142004-0.008173442848670533j),(0.009435554202801908+0.007384183321832043j),(-0.010882448151001697+0.010358932405086717j),(-0.016413266475382514+0.0015192953336789336j),(-0.013492173637527916+0.007698217770583449j),(0.005405937823679521+0.01151226268643103j),(0.0023492078609685238-0.009225048953436106j),(-0.001161059149265078+0.007458083795316883j),(-0.002808179068030377-0.008918039016763187j)
