index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)"
"(-3.0, 0.5384615384615388)",(0.015680300990097533-0.01159355945557346j),(-0.005415336294643346-0.009953386444040587j),(0.0012896375650253372+0.005844502971221906j),(-0.003702669334470917-0.0014648254513238276j),(0.008434572864735972-0.0036090544313829324j),(-0.012349887331152729-0.017012866871536712j),(0.0026886223309667326-0.013568342792791389j),(-0.001361141963513199+0.004617571399036392j),(0.00467183819021055-0.000349803176206672j),(-0.009003117947811237-0.0014005253702641805j),(0.00745976995155217-0.012552029384096249j)
"(-2.8461538461538463, 0.5384615384615388)",(-0.004085900098019678-0.01943482945794566j),(-0.01152355363885355+0.0009398454002927722j),(0.006034124851862535+0.0012380683250113624j),(-0.002945308562713761+0.00283297221532205j),(9.916544538594986e-05-0.009445349140772254j),(-0.021440496165515337+0.004231754402519435j),(-0.010767445239561711-0.008749948933113722j),(0.003170354638859744+0.003605363765376716j),(0.002272122712299481-0.004368253425195919j),(-0.0058242240613350215+0.007525165671727793j),(-0.008145363371487314-0.012592841845682408j)
"(-2.6923076923076925, 0.5384615384615388)",(-0.019734777797787605-0.004480762210794634j),(-0.0038875419713711376+0.011148849548955807j),(0.0037011794720069693-0.005160464838977667j),(0.0013870630192897551+0.003965287562137942j),(-0.008876917491693169-0.004017001735657707j),(-0.0054332386418467216+0.02212446262587438j),(-0.012823814589866962+0.005296861093409606j),(0.004743464240182768-0.0006644421555034731j),(-0.002601849000568018-0.0045005005422915296j),(0.0038791653086474877+0.009175440555924733j),(-0.015327234176831185+0.0016928409104477982j)
"(-2.5384615384615383, 0.5384615384615388)",(-0.012568194719143114+0.016365088102482415j),(0.008811057582223478+0.00824774497779825j),(-0.003307496622322744-0.005664844397364234j),(0.004307004013035057+0.000408488439439009j),(-0.007492731091397924+0.006730447178574682j),(0.01852744287834159+0.014976325330181929j),(-0.0016154255492510984+0.013724005218139889j),(0.0021489181765261527-0.004274443175696652j),(-0.0055074286515915056-0.00031513441856956666j),(0.010378849309460219+0.0012621890302514812j),(-0.0055665368936691495+0.014864325809784387j)
"(-2.3846153846153846, 0.5384615384615388)",(0.00977607037521203+0.018645518142823864j),(0.011366795164998576-0.004826537483257107j),(-0.006751049919048953+0.0007316645689636229j),(0.0022477557430359363-0.003858103263245607j),(0.003267618007711882+0.009911606611858423j),(0.022535392245682014-0.010824271915574373j),(0.010969177810940048+0.008187826369427224j),(-0.0021811489199288023-0.004265379182038422j),(-0.0035859034312375995+0.004669225855837208j),(0.006677559769216393-0.008745416338770155j),(0.01102151174478516+0.012085048287869774j)
"(-2.230769230769231, 0.5384615384615388)",(0.021469264362976845-0.0010404972187627675j),(0.00019348440017252942-0.01264826985300912j),(-0.0021699150360210305+0.006704627923265912j),(-0.002639031790862975-0.0037922247960900414j),(0.010796782111484153+0.0010196673225112052j),(2.383019153621739e-05-0.02633724397096359j),(0.012467151891421644-0.005070294614721273j),(-0.004730693914284111-0.0009197246812077546j),(0.001863971910704641+0.00604217548321515j),(-0.004264739126504483-0.010802095514086785j),(0.0163028627402372-0.004353075151925337j)
"(-2.0769230769230766, 0.5384615384615388)",(0.008303962564065747-0.020329895868348657j),(-0.011781170871190037-0.0054332820401057896j),(0.005443036543005521+0.00491544125201587j),(-0.004726133269626756+0.0008104865907535639j),(0.00547762641976415-0.009891793267884776j),(-0.025006235898977273-0.012290393089410948j),(0.002371939127185359-0.01288410794952818j),(-0.0038121025063233126+0.0030552237192658727j),(0.00644927876538061+0.0022763019967417474j),(-0.012096381944284891-0.002200333044478466j),(0.003867129683433909-0.016994372135047044j)
"(-1.923076923076923, 0.5384615384615388)",(-0.015219257380317062-0.016507125544518105j),(-0.010000477913137249+0.0088046191400464j),(0.007010738543815475-0.003081503276145686j),(-0.0013412443548321282+0.004812075009208583j),(-0.0072106205032520035-0.009387387065192192j),(-0.02359972134772262+0.017878962543706328j),(-0.008908456796550578-0.008878748378264426j),(-0.00036344909290117645+0.004998908202882149j),(0.006286249057795641-0.004006731787580541j),(-0.00891231795445182+0.009542747994161669j),(-0.013602601001108472-0.011823471828339203j)
"(-1.7692307692307692, 0.5384615384615388)",(-0.02191622643906068+0.006883802285293337j),(0.004117252539485259+0.013071668282387301j),(7.119618654478193e-05-0.00802725641097623j),(0.003938275356342742+0.0034397525383662803j),(-0.012075931731359754+0.0030457816542925134j),(0.005325402133985343+0.031137979343788088j),(-0.011735104226734839+0.0016468562877334295j),(0.0033634043357267615+0.004009492006578035j),(0.001033605888549853-0.008127570222611477j),(0.0031768093148867574+0.013543885946691894j),(-0.017493528569772345+0.0064891961152903676j)
"(-1.6153846153846154, 0.5384615384615388)",(-0.0032548481307010505+0.023293777734845863j),(0.014032638784183513+0.0015721247758554322j),(-0.007674012795849035-0.0035464910979195116j),(0.005070084081547051-0.0021500700372188955j),(-0.002069673046256084+0.013024493137729078j),(0.031995760898854336+0.01089237468296348j),(-0.005913879746394192+0.009141570385548909j),(0.005524196282561992+0.000898874013924309j),(-0.005955887042656545-0.006858201569458118j),(0.013809998106026646+0.005508740881358949j),(-0.0029741990816812025+0.01910609464718131j)
"(-1.4615384615384615, 0.5384615384615388)",(0.02008858797694601+0.013309774018274625j),(0.007346649415930276-0.01259018241547401j),(-0.006774714851079962+0.0058525329416985695j),(0.00033942090163834753-0.005838803470374228j),(0.011958113190262104+0.0074461266366067j),(0.02719014745322274-0.023797781824897696j),(0.00177401613715814+0.009536244423676614j),(0.005458942199206031-0.002868406495045842j),(-0.010143291961934458-0.0005668797565407557j),(0.013528549569403688-0.008424608368143382j),(0.01565407470604402+0.012537835775254256j)
"(-1.3076923076923075, 0.5384615384615388)",(0.021245223474764006-0.012608296153481685j),(-0.008836463578883564-0.012221556343677937j),(0.0026865578120359784+0.009159913857208065j),(-0.005432646392461355-0.003160830709113867j),(0.012369970446261678-0.008903472943445095j),(-0.006016124620833287-0.03780185892785316j),(0.005970128742439128+0.005931092817192799j),(0.00347269462469244-0.006106814452760671j),(-0.008801967964110225+0.0073329755739441355j),(0.0018099392994083022-0.017029580342570527j),(0.01947061668892124-0.0073592496200434974j)
"(-1.1538461538461537, 0.5384615384615388)",(-0.0020529195246954666-0.025256555966110282j),(-0.015301121328214871+0.0032539856411733198j),(0.010158779204612901+0.001477197467087196j),(-0.0058187871377986524+0.003663231913539216j),(-0.0042057918851372495-0.016322569581190015j),(-0.03534862239886622-0.017401420082691316j),(0.006831900668232638+0.002930606728378233j),(0.00028291561877451195-0.00826440050546846j),(-0.0023823618100375175+0.012787729816894257j),(-0.012811374057990094-0.013253298763379252j),(0.004047293165598423-0.02122302928261816j)
"(-1.0, 0.5384615384615388)",(-0.024156349546347954-0.009613476002776731j),(-0.0033415541334189097+0.015927816365064042j),(0.0060946932039304975-0.009350073999288394j),(0.0004772698279658422+0.007727582235396291j),(-0.01956555273229361-0.0015701853040964008j),(-0.03470236041276768+0.015331799560265612j),(0.007164334159371377+0.002177417741523094j),(-0.0033859216035890256-0.009402098590571872j),(0.006307330904411892+0.013423841989212003j),(-0.019838058473891914+0.0006426580026482173j),(-0.016292989987494788-0.015391790229668238j)
"(-0.8461538461538458, 0.5384615384615388)",(-0.01995433827675555+0.017702037906911584j),(0.01379964590708176+0.00991331623574453j),(-0.006481141752875512-0.010465256174710037j),(0.008194584419290437+0.004119971612492681j),(-0.013838168428386489+0.025231990469454818j),(-0.014975808858934613+0.02685042822773514j),(0.008420799682737536+0.003559524858972843j),(-0.006965062986584685-0.010071237561312204j),(0.014077587943667173+0.00937614325662563j),(-0.014550195126388232+0.015610184769552641j),(-0.022640725188040996+0.005130894356156934j)
"(0.8461538461538463, 0.5384615384615388)",(0.0005386130401681972-0.016345784606840982j),(-0.015587162316236062+0.0595071267240915j),(-0.002379814744131914-0.008342144237090919j),(-0.007936840175803157+0.0068227776173217765j),(0.011755916797316829-0.008571720719977414j),(-0.0009106182174432642+0.0193542613365959j),(-0.021240434594193194+0.008141489393579645j),(-0.02113663672775059+0.008326438088525134j),(-0.00038506108669700436+0.019301091876796322j),(0.011316598146819559-0.009025121731149504j),(-0.007494099801509995+0.007235044197932919j)
"(1.0, 0.5384615384615388)",(-0.005445836347566981-0.01829562186859148j),(-0.041012416608090144+0.026907522832395756j),(0.005451915565231583-0.005748121110892527j),(-0.008453357053281497-0.003429400403867845j),(0.011806936438690277+0.006792582542877861j),(-0.01744020760916449+0.007063810516298502j),(-0.01716257578232861-0.014025899021995138j),(-0.01877781459526185-0.010659454637343035j),(-0.01114485304746431+0.013461152054707342j),(0.01181805275403148-0.003225216818022116j),(-0.006468699022559882+0.005153668902113464j)
"(1.1538461538461542, 0.5384615384615388)",(-0.0013157835127808899-0.0254660398990932j),(-0.03672193003959993-0.017129649585026812j),(0.0073202104537956935+0.002015641445407828j),(-0.0006203034590489542-0.008142357466564741j),(-0.0013360324682978758+0.012779849874151492j),(-0.013310336795540362-0.012549129548642986j),(0.003840286499686711-0.02122670475702519j),(-0.0026443090545881886-0.020317015951125672j),(-0.01563595983080151+0.002296294797809254j),(0.010106187665145303+0.0024703264530080904j),(-0.006270297883862579+0.002919899242461023j)
"(1.3076923076923084, 0.5384615384615388)",(0.01579411973565634-0.02476808258183626j),(-0.001985065565919386-0.03418900445327748j),(0.0014285200692369738+0.007178576296162877j),(0.006432250262340893-0.003754899027401278j),(-0.011601234596025564+0.0037577480644427224j),(0.005727785785022234-0.016858081518752222j),(0.019944025385124298-0.006523227042873575j),(0.014260932068292185-0.013204656649587478j),(-0.011476546910707638-0.008556563894157643j),(0.0060129413806745205+0.00659572681972323j),(-0.006229749625150806+0.00043047783411272406j)
"(1.4615384615384617, 0.5384615384615388)",(0.030313916368988038-0.005917561504903175j),(0.025892351343153566-0.014724431945431698j),(-0.005639380406662852+0.004258773109184265j),(0.0056977621330095846+0.0038681856530260166j),(-0.007758914699048527-0.008663817418812402j),(0.017261831524333228-0.0017252676110570645j),(0.014670711525864443+0.014192699285978782j),(0.017962631070625415+0.004207714248204352j),(-0.0012788992765776766-0.012948966421056366j),(0.0005813508897600165+0.007743600646903273j),(-0.005517680398483511-0.002503858947730343j)
"(1.6153846153846159, 0.5384615384615388)",(0.023325464348202877+0.020628045713554494j),(0.021732473243014402+0.015281363041229063j),(-0.006051229675734594-0.0031707454386917457j),(-0.0009942441230876425+0.006356513272045547j),(0.004577159426126615-0.010153341942135565j),(0.008490558522010814+0.014636231133541878j),(-0.005694152778894736+0.019029146812544567j),(0.00590497515060492+0.016510322058789113j),(0.008285181149535891-0.00851562874183352j),(-0.004154229898493852+0.005464201499553163j),(-0.0031024377844286453-0.005325896848601715j)
"(1.7692307692307692, 0.5384615384615388)",(-0.004116262623288055+0.03051461255800552j),(-0.004356023838681143+0.023757801842143433j),(0.00031185170286944947-0.006605912644654178j),(-0.005818831445032438+0.0016889341098019245j),(0.010701900438208666+7.187950559032114e-05j),(-0.009599333948742452+0.013445559447345875j),(-0.019023105469921586+0.003476582590163651j),(-0.010377696834808714+0.013074722187669809j),(0.010845073251077957+0.001128452304780614j),(-0.006100290726321748+0.0008898114844192424j),(0.001243777246873901-0.006285173864711225j)
"(1.9230769230769234, 0.5384615384615388)",(-0.027602145584045203+0.012164325966863343j),(-0.021609949847897048+0.005403860583491702j),(0.00594336218369878-0.0024036577515939507j),(-0.003774801779342561-0.004327502758802853j),(0.004111501421523381+0.009459298712911592j),(-0.015837119990849042-0.0031396597432809385j),(-0.011351442988847101-0.015035665845140883j),(-0.015787751458879035-0.0020504671885456277j),(0.005141713079076103+0.00864577917117333j),(-0.004391207565776083-0.0035088599266305974j),(0.005642566414215047-0.0036047258894736324j)
"(2.0769230769230775, 0.5384615384615388)",(-0.02369241284259139-0.017427348894805048j),(-0.0128699538623038-0.016297505018899563j),(0.0045205541129363525+0.004277824151066802j),(0.00223579916279002-0.004993131679189755j),(-0.006749700671880053+0.007331737953535435j),(-0.0035682641021886857-0.015384326406212413j),(0.008203553347461406-0.016432887544183705j),(-0.005924023305088469-0.014012176053013607j),(-0.0037851146040406938+0.008525791524636901j),(-0.00021183836935706558-0.005191079442409044j),(0.006661339922666352+0.002083350694795825j)
"(2.230769230769231, 0.5384615384615388)",(0.0037773596454085574-0.028363443755023754j),(0.00902978352377688-0.017309080164092345j),(-0.00196758651473551+0.005721373307621253j),(0.005234191885119627-5.0408912426126755e-05j),(-0.009137412948029583-0.0031034855383200656j),(0.012299362267712569-0.009368142701149376j),(0.017918987618853088+0.0001087625374984856j),(0.008844346554791856-0.011572623808000499j),(-0.008555707290023416+0.0015417249522117805j),(0.003641034728937481-0.0032190719622602966j),(0.0024584357377878457+0.006804786286782158j)
"(2.384615384615385, 0.5384615384615388)",(0.02607994167941651-0.009662840032716504j),(0.018442547690664512+0.0011172312820409156j),(-0.0058633348781528755+0.0005515197102773108j),(0.0021350361118142092+0.004550322268049142j),(-0.0008343680268326258-0.009325504642197129j),(0.013312534636184323+0.0072272111277258055j),(0.007567184425417602+0.015774997658244j),(0.013827751355797032+0.002001584615719279j),(-0.005589246062981256-0.0059176740611666095j),(0.004509516906447203+0.0008732531882904107j),(-0.004284401469688536+0.006100113676553398j)
"(2.5384615384615383, 0.5384615384615388)",(0.019963266970405576+0.0182232257276316j),(0.006177033407366069+0.016459665690071342j),(-0.00283981748270788-0.004987671281414831j),(-0.003134767651613354+0.0036893441601529905j),(0.007959898124823611-0.004409539239533084j),(-0.0011177356300723009+0.014810028120946516j),(-0.010660882256894348+0.013364552313065645j),(0.004690051628151625+0.012581718416604172j),(0.0018976974350392649-0.007415894433622057j),(0.0018656933973436893+0.003961796946056291j),(-0.007632231122204486-0.0002299484881665603j)
"(2.6923076923076925, 0.5384615384615388)",(-0.007071045024581788+0.025308752120125573j),(-0.011969265560893722+0.011792867705346459j),(0.003300766094932368-0.0045236762676067865j),(-0.0044963513476434114-0.0012814404116998563j),(0.0070607188837267625+0.0053482016809880744j),(-0.013707269841920467+0.0049461958251734535j),(-0.016292257372438012-0.0037446172233627896j),(-0.00853017645596138+0.009713247217768041j),(0.00690547462680008-0.002133853597327659j),(-0.0020912906796813732+0.0036483960453329717j),(-0.003924527581587369-0.00671949760206324j)
"(2.8461538461538467, 0.5384615384615388)",(-0.02511148763985887+0.004778726300922725j),(-0.015003597416857126-0.005893255256343693j),(0.005351280010905044+0.0011309766880406428j),(-0.0006677690468046434-0.004476014155779848j),(-0.0019817696625334807+0.008403358941312545j),(-0.009934814764569649-0.010295409749260647j),(-0.00355488400512806-0.01596759147238279j),(-0.012127763279259449-0.002886353826397748j),(0.0050930886842056825+0.004579983067754299j),(-0.00405228027294998+0.0002884296786810651j),(0.003801389549912908-0.006920578275485648j)
"(3.0, 0.5384615384615388)",(-0.014919490830254973-0.019915850493859133j),(-0.0006818662738940407-0.015498039618019488j),(0.0011312762386223032+0.005226354616996009j),(0.0036882330190587797-0.002379759542018256j),(-0.008282420888105425+0.001550544797867002j),(0.005243059095249378-0.013040951693035091j),(0.012636396974728167-0.009845033533736204j),(-0.002952562621362474-0.011673885334523756j),(-0.0013184426208831834+0.006378278914824279j),(-0.002374739511216739-0.0031488219716702156j),(0.007980625642945624-0.00017761219864060565j)
"(-3.0, 0.6923076923076925)",(0.017238698460903017-0.008462997615988274j),(-0.0047826488011872385-0.00963762310154987j),(0.0016710094063944316+0.005342185357109321j),(-0.003967725892708154-0.0008415133351943794j),(0.009183701858413752-0.0041850046740930765j),(-0.008884152510052562-0.019329935277151527j),(0.0072895333506553415-0.010309036950719849j),(-0.0034562972491690167+0.0028956735360536126j),(0.004320669470604398+0.0022970119835618j),(-0.007830716569969995-0.005462873958886385j),(0.011289797175410907-0.009696184029096255j)
"(-2.8461538461538463, 0.6923076923076925)",(-0.0003861413298884163-0.019529435595540802j),(-0.010942491139606107+0.00046381391984490916j),(0.005706011892793246+0.0006434585144300325j),(-0.002443495076580203+0.00336933565090889j),(-0.00014315063789179587-0.010457668594285529j),(-0.02207330481140023-0.00036494805065250067j),(-0.005363549524579687-0.011360915045747712j),(0.0004552813293812495+0.0044804319056334614j),(0.004512557882111873-0.0024961198150443317j),(-0.00902890348956693+0.0042416643773334735j),(-0.003578410622785806-0.014852582479393493j)
"(-2.6923076923076925, 0.6923076923076925)",(-0.01816192376267562-0.00807660354008567j),(-0.004096648395877877+0.010376688362301583j),(0.0029698226619944115-0.005096694619156723j),(0.002142659021855907+0.003701733680636831j),(-0.01001142690173518-0.004230611719123771j),(-0.010368561003405415+0.020482329515377515j),(-0.012402964757182696-0.0010785818198495007j),(0.003916291382110132+0.002227282597941651j),(0.00046832158104428084-0.0054390107634490195j),(-0.0009644293832793735+0.010400912344713253j),(-0.015242095237617548-0.0037533376042653403j)
"(-2.5384615384615383, 0.6923076923076925)",(-0.015314780710130321+0.01322587391223597j),(0.007967377049230022+0.008113434183467817j),(-0.0035660495384337255-0.004910939446179274j),(0.0043777664622097956-0.00046508872595503415j),(-0.008229700873777463+0.007789705876218744j),(0.0143691956985827+0.019129362813960448j),(-0.00724175456354861+0.00990775239410934j),(0.004146611611868214-0.001798954752454702j),(-0.004467397981618452-0.0037110679222814814j),(0.008829635874532248+0.00649830493052278j),(-0.010700073133494156+0.012087680966186776j)
"(-2.3846153846153846, 0.6923076923076925)",(0.005502415397696853+0.01986108565227533j),(0.010864783553238092-0.004061472949700135j),(-0.006113626123137248+0.0013229502722242722j),(0.0013990413874320113-0.004318616037217045j),(0.004016331867745954+0.011159898443415658j),(0.024588220917767314-0.004447486557564853j),(0.004396382641460326+0.011181866585020102j),(0.0011945163492957963-0.004396297662572379j),(-0.006016117716356546+0.001548673921300772j),(0.010700510522068225-0.004306355539719498j),(0.005808884427190976+0.01556810413250898j)
"(-2.230769230769231, 0.6923076923076925)",(0.02068139775339678+0.0036381838682777124j),(0.0007214074540451472-0.01181863105282505j),(-0.0012935608242119504+0.006328647480801446j),(-0.003486811451516862-0.0031376617505123813j),(0.01244533889454332+0.0008269288048092705j),(0.007619825630426058-0.025012575196514238j),(0.01138875614654909+0.0025030929072178496j),(-0.0025947304795785483-0.0038275243850175145j),(-0.002570598784983597+0.006170443896837464j),(0.0022315140717014915-0.011960067421063578j),(0.016954281330492614+0.0023669512033797483j)
"(-2.0769230769230766, 0.6923076923076925)",(0.012457675755840022-0.01740596509166409j),(-0.010731361985560932-0.005584075559508308j),(0.005456299484686315+0.003863178583544726j),(-0.004439724038819649+0.0019730896322835275j),(0.006060979216030844-0.011718206618880064j),(-0.019432643069835137-0.019317354294321725j),(0.008336793172372837-0.007463381958360534j),(-0.004685688630738194-0.0007291525815781033j),(0.003503550519368723+0.0063345035870876285j),(-0.009265658474468261-0.008926695501049069j),(0.010572671736972477-0.01413393029791802j)
"(-1.923076923076923, 0.6923076923076925)",(-0.010454259066704477-0.019159630875914182j),(-0.009680749709379054+0.007701582762418293j),(0.005948103345964463-0.0035698739011620927j),(-1.0865226291337153e-05+0.005046069788590523j),(-0.008876834090908288-0.01089985325500116j),(-0.027555995264478696+0.008099401158913801j),(-0.0006571427030691311-0.010563746805371164j),(-0.004013604252035343+0.0028675383298783527j),(0.0077453702565698085+0.0015181299713890653j),(-0.013357607855055855+0.0027669552017096657j),(-0.007363655069109949-0.016658108698505994j)
"(-1.7692307692307692, 0.6923076923076925)",(-0.02223930625527545+0.0010204146600364173j),(0.0031681946168262195+0.012259547329768982j),(-0.0009126521607560576-0.007161957534664381j),(0.004794429665483728+0.0021591648809056105j),(-0.014555208185730665+0.00410064819010487j),(-0.0070715884879779655+0.029203133136847696j),(-0.007740573403762529-0.006068215806815483j),(-0.001178245086551489+0.005092722539014974j),(0.006919891626071404-0.005218217771315553j),(-0.005853722743985145+0.013264561360586086j),(-0.018698983563228775-0.001994043473497825j)
"(-1.6153846153846154, 0.6923076923076925)",(-0.009092712630201269+0.020813159149475992j),(0.01279520445180004+0.002149086131400012j),(-0.007233077616218164-0.002131774343345123j),(0.0041143347714084075-0.00365129743764033j),(-0.002184970183443718+0.01633294179863357j),(0.022002949750812854+0.022173337243014374j),(-0.008915344247871602+0.0008719049763661376j),(0.00240349338066099+0.005131191491230282j),(0.0011727355400693701-0.0095127971462687j),(0.007569254517380111+0.013463262778357582j),(-0.011606257852901484+0.01557560750158325j)
"(-1.4615384615384615, 0.6923076923076925)",(0.0148644589986947+0.01777783520825742j),(0.0073591895233528016-0.011089515837562567j),(-0.005091761043600764+0.0060520479718986515j),(-0.0017253150018539643-0.005519555909567212j),(0.01569004989406696+0.009397071642881715j),(0.031430820608729065-0.006084580064430765j),(-0.005890084348256029+0.0054373115440463395j),(0.005430236554089922+0.0031949466372788817j),(-0.006334895858348497-0.008588170803634441j),(0.016279543314187198+0.002587827416292446j),(0.00749259238530628+0.01861510650694721j)
"(-1.3076923076923075, 0.6923076923076925)",(0.023027380678764947-0.005348046344296444j),(-0.007321460869426577-0.01154308204620306j),(0.003695611201792949+0.007474546521028221j),(-0.00607253615345027-0.0007404706911424301j),(0.01693677639185724-0.012188033996032589j),(0.01394982588169813-0.028641098308805544j),(-0.002363683751222501+0.0067717625338837625j),(0.007190016855954683+2.8491996352273844e-05j),(-0.01164237972335048-0.0027015930147485934j),(0.013331342685375315-0.011511946832919165j),(0.020384697916785603+0.0037291975002741173j)
"(-1.1538461538461537, 0.6923076923076925)",(0.00588676612989374-0.023376603141569335j),(-0.013908896336297145+0.00203650625702619j),(0.008837199070643025-0.0004226640333629375j),(-0.00339727875012671+0.005572373659932728j),(-0.005146329462776006-0.02434486254592555j),(-0.01147607670065118-0.02759072227920926j),(-0.00030719047770781774+0.006718814470961876j),(0.007600263291131264-0.0035762690510763775j),(-0.012271549647600457+0.005483952640462118j),(0.0004623860023758793-0.018819943809770794j),(0.01477816756016356-0.015451030303286102j)
"(-1.0, 0.6923076923076925)",(-0.018308277969223522-0.01637241549561823j),(-0.0039259963721747235+0.01393386143297109j),(0.003357571949104514-0.00884941401617004j),(0.003950703795684082+0.005839125593962541j),(-0.030869946143304426-0.007671282450732835j),(-0.02222868138410453-0.010942197193329575j),(0.00029977088414927044+0.007036734242156729j),(0.007051847705929969-0.007066100335998478j),(-0.008169620486138613+0.0127467707069959j),(-0.013956156104138848-0.01446057974060161j),(-0.0044503047008492185-0.021563629173894434j)
"(-0.8461538461538458, 0.6923076923076925)",(-0.023486335431079253+0.008532798343077543j),(0.011469229087957826+0.009558562299971745j),(-0.0073355035306135845-0.007140434352143794j),(0.007681280019970257-0.0012726486760715034j),(-0.030440839802349195+0.030183424951531975j),(-0.014887417548171855-0.00011029029996355912j),(-0.00030739669308963097+0.008321791882896237j),(0.006229750317905619-0.010203440123637659j),(-0.0011250358025337863+0.016981912735888678j),(-0.021349175424069222-0.0012653577709304006j),(-0.02057849975551504-0.009352482581552442j)
"(0.6923076923076925, 0.6923076923076925)",(0.016853489387807657+0.0006030464432350401j),(-0.014873985336069515+0.04031074027710014j),(0.0020669829697673846+0.014499767445422678j),(0.00635310408599136+0.007509054998885514j),(-0.003994834550431458-0.012534644237672428j),(0.013350503431441441+0.01181944835549131j),(-0.014539615799067795+0.01645524956861584j),(-0.02139515006521566+0.009303150293991034j),(-0.008885829499668645+0.01914638450520818j),(0.01639625709953899+0.0027430102590224516j),(-0.010860559811638951-0.005433767609141909j)
"(0.8461538461538463, 0.6923076923076925)",(0.014533375626908361-0.005542436557525074j),(-0.031103365928723755+0.03629903515854676j),(-0.01021979778203378-0.004975800803762337j),(-0.003679856230872594+0.007744333411884182j),(0.009384734930226273-0.008134415018424688j),(-0.00470609587832968+0.016881680385587097j),(-0.021436665746959883-0.0032400858708220267j),(-0.020757799481153038-0.008681374064417496j),(-0.01629502249977018+0.010631486073187837j),(0.013068342071703131+0.0060896843504268305j),(-0.009020966293318188-0.0039810897799257275j)
"(1.0, 0.6923076923076925)",(0.01377708286244182-0.009118455543760076j),(-0.047204151498685114+0.0018187503543926284j),(0.0018860331667377328-0.010315808512514194j),(-0.007711433459547297-0.0001619753761569732j),(0.01063154604527697+0.005121037269323901j),(-0.016935201898180187+0.003013720530098817j),(-0.008361733049998913-0.01960690747325119j),(-0.006908748360750756-0.020449001158916538j),(-0.017801840690456202-0.0008916864693031442j),(0.008573573157461687+0.008989861431914898j),(-0.0070588955331105565-0.003901104178011783j)
"(1.1538461538461542, 0.6923076923076925)",(0.017545338441919994-0.009051087228868639j),(-0.027183455136916255-0.032588454851512946j),(0.00955664361878183-0.0016716169918318785j),(-0.0027584428060279565-0.006516121237998092j),(-0.0004453444294347829+0.01126118531434387j),(-0.009804623985116218-0.013729222899386564j),(0.012339191135935092-0.01686740809761458j),(0.010953702065997538-0.017493405151197537j),(-0.012025314397682015-0.010977536990451148j),(0.003116478910759968+0.01024355947197309j),(-0.005125775389922501-0.004496733147206475j)
"(1.3076923076923084, 0.6923076923076925)",(0.02301701915176921-0.000756288005925353j),(0.010965564219603357-0.035792959611014405j),(0.0047611227510934336+0.0077014739677608544j),(0.00448237358281833-0.004815119827659713j),(-0.010072142921338158+0.003918913604221189j),(0.008073167163111464-0.0144376398145545j),(0.020331606716572286+0.0022393481584982843j),(0.019614702036015307-0.0018696259691746643j),(-0.0012943891461610203-0.014813439320158592j),(-0.0023290632211742032+0.008985335561424878j),(-0.0030194040232528053-0.005270028262179309j)
"(1.4615384615384617, 0.6923076923076925)",(0.02034466025537+0.014935009243758759j),(0.03227146508933517-0.007499886639608996j),(-0.004977618553053825+0.006911618596693268j),(0.005843408764736865+0.001997969210885245j),(-0.0073331729146886866-0.007374245640522811j),(0.016176484671097464+0.0011635265379498505j),(0.007792086661657412+0.01841839163903002j),(0.012436909511792016+0.014097608478155204j),(0.008798132282869815-0.010373055964494123j),(-0.006232555329399233+0.005212467348781862j),(-0.00045322328024886133-0.005709560222792114j)
"(1.6153846153846159, 0.6923076923076925)",(0.0035036461928933307+0.026191843607073106j),(0.019547416320438445+0.022308255650995007j),(-0.007862972511164648-0.0017936486033924906j),(0.0005264621902694124+0.005816233802189774j),(0.0036842065184783898-0.009335351635152943j),(0.005661385631502104+0.014862111411599306j),(-0.012147643260726072+0.015308762532643903j),(-0.004314440973690239+0.017414410579351645j),(0.012469320616339322-0.00045241587292618046j),(-0.007195830483653322+0.00010293243396508066j),(0.002561709407079649-0.005047727766251255j)
"(1.7692307692307692, 0.6923076923076925)",(-0.0185475751906182+0.0195054540892339j),(-0.010030294347266515+0.024959210035387192j),(-0.0013734643907823032-0.007553565889598479j),(-0.004848863336368217+0.0027099488080330773j),(0.009702249062881665-0.00035943383094099086j),(-0.010893545658680342+0.011166425453657182j),(-0.018786757968998986-0.003410919626696102j),(-0.016139194042471907+0.005755253378400189j),(0.007754715519006138+0.008476002256007703j),(-0.004851480355609755-0.004259397091539171j),(0.0051832426999766-0.002521529191885069j)
"(1.9230769230769234, 0.6923076923076925)",(-0.026704016520834473-0.003811167828078387j),(-0.024619025512853766+0.0017949513654789999j),(0.006112688723410633-0.004064882198491205j),(-0.004251058536592455-0.0031789157064991227j),(0.004097876386953989+0.008473601156133334j),(-0.014426458973622769-0.0051175774371525935j),(-0.0055874638122013895-0.01780021853878777j),(-0.012944319083643808-0.010042145290896188j),(-0.001642613107124294+0.010492779245169084j),(-0.00041269430154740257-0.005851021679785517j),(0.005721259755165514+0.0016542235958945152j)
