index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)"
"(-1.0, 0.384615384615385)",(-0.01687947723582621-0.0043809091553196015j),(-0.012015588980274146+0.006448150181922733j),(0.0010656450003264898+0.013165038705618113j),(0.012787506528668202-0.0009674050869438642j),(-0.005313306143213241-0.011518488808622985j),(-0.0059692639194099395+0.0116612510808422j),(0.013307650155119208-0.006369202364825784j),(-0.02091417941534719+0.0005330175228181867j),(-0.007087814097497352+0.047524259742503995j),(-0.018949412701921364-0.005200564179230854j),(0.014253724371964397-0.002557164402102971j),(-0.008562007165843832+0.009805055428113892j),(-0.0027288825042863676-0.01238320918944612j),(0.012786234826078447+0.0013422031831375701j),(-0.0007821471606244027+0.013230270609084192j),(-0.012613338760562373+0.005288438597340279j),(-0.01346064001943925-0.00379871432689522j),(-0.012466504430480752-0.006568948109308408j)
"(1.0, 0.384615384615385)",(-0.024991110320846267-0.008029987568919802j),(-0.0070878140974973275+0.047524259742503926j),(-0.02091417941534718+0.0005330175228182175j),(0.013307650155119213-0.006369202364825809j),(-0.00596926391940993+0.011661251080842209j),(-0.005313306143213249-0.011518488808622978j),(0.01278750652866819-0.000967405086943878j),(0.001065645000326488+0.013165038705618118j),(-0.012015588980274158+0.00644815018192275j),(-0.013605816792665211-0.003136803363824142j),(-0.01246650443048074-0.006568948109308403j),(-0.013460640019439234-0.0037987143268952473j),(-0.012613338760562367+0.005288438597340263j),(-0.0007821471606244317+0.013230270609084216j),(0.012786234826078428+0.00134220318313761j),(-0.002728882504286284-0.01238320918944614j),(-0.008562007165843884+0.009805055428113843j),(0.0142537243719644-0.0025571644021029033j)
"(1.1538461538461542, 0.384615384615385)",(-0.022720772083649664-0.01687396684936326j),(-0.03361294365850244+0.01532051955414568j),(-0.010321120875293863-0.016095822638296058j),(0.01193019541551113+0.005992198427642485j),(-0.011868733354945232+0.0015055230048803328j),(0.006775988115433597-0.009625438759045682j),(0.006218992487318174+0.01036557171239275j),(-0.01101302267983407+0.006140183520649547j),(-0.010373150155933127-0.008050241625622212j),(-0.0028319655925834477-0.013199353425317275j),(-2.6332026920805738e-05-0.013618733551116367j),(-0.003832962263451015-0.012899263923184573j),(-0.011411229745782396-0.006342865919326903j),(-0.009316237129272462+0.008368543595306848j),(0.008848796893432485+0.008133474111279503j),(0.00315065416028161-0.011327489715697896j),(-0.01052497452448004+0.005914873880397829j),(0.013769471210015715+0.0007251139551800268j)
"(1.3076923076923084, 0.384615384615385)",(-0.006721859967478641-0.027722679869651844j),(-0.02389045019857484-0.01846794457896744j),(0.008612863170729594-0.015345493761203366j),(0.0014530508243176794+0.01228079641650627j),(-0.0069982474925706865-0.008595606415081697j),(0.010954264424240655+0.001197501370741091j),(-0.006218472642278143+0.009624805088661346j),(-0.009720243025790923-0.0071777595571650725j),(0.003036228454671853-0.012307763681735806j),(0.01043729954599375-0.007878341290767504j),(0.011691815736482009-0.00608606735950115j),(0.008707638755833469-0.009602528576083668j),(-0.0015872534523578587-0.012375974440678174j),(-0.011796045233070221-0.0011428817161398396j),(0.0013295840830799739+0.011186859517061536j),(0.008304001461005076-0.00715556791965923j),(-0.011336920557302428+0.00029849566584889183j),(0.011776231363649713+0.006601720796069743j)
"(1.4615384615384617, 0.384615384615385)",(0.016384731506950634-0.02210308914544575j),(0.00532209440164847-0.025355073159924323j),(0.016314138887148073+0.0007721616244444988j),(-0.009209491614306006+0.00707392033830916j),(0.0036558044832475755-0.009716145324019213j),(0.003855580906659381+0.009648018957880929j),(-0.010831698145697713-0.0013398828542567226j),(0.0024361573336835235-0.011358628990736851j),(0.012077194132634327-0.002149145866871218j),(0.011188917768592193+0.005985312689103091j),(0.010396450769105963+0.007424885323049725j),(0.012238261453176299+0.0025645275382856518j),(0.008852708465706429-0.00801782232632148j),(-0.006391592035444735-0.00924692584063694j),(-0.006419733266372383+0.00843352017730805j),(0.010283305116511997-0.00039129859100454824j),(-0.009020393595437175-0.005923430398347948j),(0.0054973735111574435+0.012212397923388824j)
"(1.6153846153846159, 0.384615384615385)",(0.026092551547483578+0.000997573923066443j),(0.022362984817060054-0.0052259735145163575j),(0.005993370439975584+0.01405598559120408j),(-0.010097271467887454-0.004367125952383108j),(0.009698550991029462-0.001429908706331486j),(-0.00644789497488315+0.0074517273630588425j),(-0.003308819625161142-0.009899176166861732j),(0.010948244713850086-0.0023614311500278796j),(0.0066566487312941115+0.009857229759843284j),(-0.0007398936474532585+0.012310122730169949j),(-0.001921905286376777+0.012249930401426211j),(0.003690934499709915+0.011501474953624633j),(0.011101333224597176+0.0028199064334498095j),(0.003150654676816276-0.010214947114601556j),(-0.00996273544903397+0.0010080150734224245j),(0.007402088259020504+0.006314559498840335j),(-0.0029001099606366008-0.009962818798546826j),(-0.004480691514395429+0.012526490935109016j)
"(1.7692307692307692, 0.384615384615385)",(0.011978924104582529+0.021578957350635523j),(0.012741794949111906+0.016456187378955062j),(-0.009555726820225307+0.010766316342683855j),(-0.0008310830838453421-0.010453597263279452j),(0.005540388291926698+0.007491411128344232j),(-0.009111074181299554-0.0022792902360750755j),(0.007230179306097726-0.006931673256317288j),(0.006423244500006119+0.008712617929809078j),(-0.0061282036573165125+0.009794604325989737j),(-0.011192186890918802+0.004335761392099588j),(-0.011499208749703912+0.0036047582855662573j),(-0.008000406593071472+0.008517713660483534j),(0.0034455840656745793+0.010451419254744512j),(0.009615476064922922-0.003383841347014268j),(-0.006880628020177455-0.00655159341617639j),(0.0005658891083634674+0.009241955278332362j),(0.00484047743324296-0.008809335953079658j),(-0.012283747615637814+0.004752711500973406j)
"(1.9230769230769234, 0.384615384615385)",(-0.012262255047666811+0.019868122588786646j),(-0.0089577119593252+0.016934406469133044j),(-0.013072366563979516-0.0038962076561158162j),(0.00854727660427806-0.005272709621193962j),(-0.00391697605986642+0.00799316063052249j),(-0.001924559262871187-0.008779708414319382j),(0.008995469268865262+0.003467220992091487j),(-0.005148846530136467+0.009132309697315174j),(-0.011128562899491495-0.001584272922991955j),(-0.00837384577808673-0.008166991553189567j),(-0.008068520894338812-0.008509603932848605j),(-0.010948996252039723-0.002879856155548013j),(-0.006834050255075688+0.008093838170116677j),(0.007934337480787795+0.005660790113368802j),(0.0007919286203660205-0.009016382578447895j),(-0.006302063297999558+0.0062303184634366045j),(0.009549560000451124-0.002133856048192528j),(-0.011045031795859313-0.0068313671640637275j)
"(2.0769230769230775, 0.384615384615385)",(-0.022099384306089473-0.0014207135380277765j),(-0.017801743063301997-0.0011320032974176766j),(-0.001846676599701431-0.012856979739283424j),(0.00820465356100911+0.005086466444981717j),(-0.008538349579606117+0.0001140206974434121j),(0.006761090902315798-0.005366385497811764j),(0.0006329474419383096+0.009281602364645801j),(-0.01013021807987364-0.0009329437697603302j),(-0.002986484049000184-0.010536815200227971j),(0.003867285205917427-0.010737649435513573j),(0.004032269569453147-0.010689233229091688j),(-0.0025225564639281225-0.010689880263103451j),(-0.010078831585840168-0.0016661807076005636j),(-0.0002631537577805825+0.009340167857619746j),(0.0073537972173825066-0.004564279984128181j),(-0.008467745571806587-0.0009621824026415252j),(0.007439555364481805+0.0059970808639769465j),(-0.0005987740811015286-0.01274844978261159j)
"(2.230769230769231, 0.384615384615385)",(-0.008383788240012752-0.019333218962873433j),(-0.00587156917038017-0.015692028581502j),(0.010441687700979085-0.006724473638519567j),(-0.0009256019424585286+0.009261276045738181j),(-0.003758966218663258-0.007310071514370159j),(0.007488607186648994+0.003613191285174842j),(-0.00788831034369741+0.004328981205838844j),(-0.003196849039199815-0.009357191663913664j),(0.008214682901501985-0.006831530770776304j),(0.011111610529638629-0.0008968071260963738j),(0.011099922780813159-0.0009717934900907305j),(0.008064871661282858-0.006985633974060095j),(-0.0034921734771267195-0.009230334310446486j),(-0.007677888738422846+0.004656955673932947j),(0.007656098268620207+0.003217618679433836j),(-0.004167716323136401-0.007094633457104754j),(-0.00042580076253818016+0.00934096939971943j),(0.01023240211041638-0.007201249574167499j)
"(2.384615384615385, 0.384615384615385)",(0.012949544696792593-0.015396995616272374j),(0.011280603844694117-0.011128002348457807j),(0.010024982243317711+0.00644373880786709j),(-0.00845208608557308+0.0030830970860892103j),(0.0047402519036722265-0.006364259227368966j),(-2.496990629385035e-05+0.008029896774086961j),(-0.00701095423787134-0.005186037193155083j),(0.007044130667942761-0.006560227628583333j),(0.00935233856188159+0.004628723629825641j),(0.005282293464563102+0.00953427131015944j),(0.005523580252883066+0.009371804985951368j),(0.009634051829851224+0.0038575438312551556j),(0.006106913213771142-0.007341814189946696j),(-0.007720415762154441-0.0039005997711610003j),(0.0015705078262412823+0.007837194868007007j),(0.0032755419779860896-0.00726628091436297j),(-0.007783953417029579+0.00483275280057551j),(0.011198182949045364+0.004963487556123911j)
"(2.5384615384615383, 0.384615384615385)",(0.01869206801725868+0.004674501649718179j),(0.014036362146711025+0.005482661116657107j),(-0.0016632829676743992+0.011348837154145199j),(-0.0062187465087276935-0.006106761711071505j),(0.007542790182909693+0.0014456561740291175j),(-0.0070320191820108496+0.0033109588528999986j),(0.0017352458608839614-0.008287072061160413j),(0.008639914766360005+0.0036598369285070122j),(-0.0004298167596001373+0.010193623848184763j),(-0.006372036337169599+0.008554912368598837j),(-0.0059624143596765005+0.008801582971460999j),(0.0009090530142951354+0.010064491214887871j),(0.00909308659041888+0.0017250546850072703j),(-0.0006374103709376665-0.00832533524663126j),(-0.005512585844576422+0.005396005709714434j),(0.007631363659869823-0.0013024123894790373j),(-0.008131173928871086-0.0038245423661945202j),(0.0012336405461985582+0.011917347074413973j)
"(2.6923076923076925, 0.384615384615385)",(0.003730945155445196+0.018125833186185363j),(0.0006752958876499939+0.014380098219003878j),(-0.010640905091701298+0.0030477974166044502j),(0.002784053924162075-0.007988535637293608j),(0.0018965807116852855+0.007203157188692091j),(-0.005812221726511887-0.004800460756567637j),(0.008030184107713712-0.0018188724336252213j),(0.00017656747525457786+0.009156032192520907j),(-0.009290274080670312+0.0036596883199876j),(-0.010205430577633321-0.00224096687758823j),(-0.01027427674960633-0.001602771547780803j),(-0.00836496384181924+0.005203282518148586j),(0.0027494566757916773+0.00855191184066j),(0.006624395131814731-0.004619062208139377j),(-0.007257271627009696-0.0017392742913483967j),(0.0050910115652956995+0.005557023290506723j),(-0.00101156240171393-0.00876043635944828j),(-0.009616130199716156+0.0066909927729044165j)
"(2.8461538461538467, 0.384615384615385)",(-0.014226551935076194+0.010731828882597997j),(-0.012334122833342133+0.006200901113500987j),(-0.006916897181273708-0.008171859261527761j),(0.008181892598655198-0.0008423524542011597j),(-0.005531288445554106+0.004667840553905935j),(0.001828357649802931-0.007092249811371428j),(0.004857528611740862+0.0063795714496051184j),(-0.008099398190599736+0.0038029254200300047j),(-0.006965927402735275-0.00686596963655538j),(-0.0021082882789347605-0.010023235360319148j),(-0.0028525362643163216-0.009771882685363963j),(-0.008185708591858408-0.0050408004188362025j),(-0.006065420842730768+0.006279739506155625j),(0.0070806755460181645+0.0033306734238369327j),(-0.0022191778521149508-0.006886614989848508j),(-0.001984877043119893+0.00707758047348622j),(0.006881230072690589-0.005256763330081249j),(-0.010209708096706266-0.005193075096783641j)
"(3.0, 0.384615384615385)",(-0.015216991652335737-0.008019154066499144j),(-0.010273945602017437-0.00841650811655497j),(0.0044736111078715595-0.009362703609295852j),(0.004104212913538022+0.006877526496065074j),(-0.006405345857420538-0.002931271073666218j),(0.00700728611276902-0.0013021264500597634j),(-0.0037003985604170953+0.006887935265037414j),(-0.006623356827099136-0.005720165111832657j),(0.003385368667423954-0.008971180648048223j),(0.008117352274707855-0.00592212332893723j),(0.007490664374934856-0.006584641759690659j),(0.0008733087674575893-0.009349474029859263j),(-0.008159626519640016-0.002367535806241173j),(0.0005579014379255582+0.007573837972308735j),(0.004656383292372831-0.005264540512344276j),(-0.00692480011061205+0.0019004870930740595j),(0.007850756198403822+0.0032762784440349313j),(-0.00013228474703066975-0.011201471556151523j)
"(-3.0, 0.5384615384615388)",(0.011114373754719563-0.00562732923002573j),(0.003664539798545047-0.008716589281487152j),(-0.006780128766181615-0.005264986500066386j),(-0.0027324433890136422+0.0071615928542701395j),(0.006569005402244256-0.002528810734549424j),(-0.00690340142730026-0.001571619568564879j),(0.005389464915622231+0.006223694722995782j),(0.0038483899855876404-0.010057728376459426j),(-0.009778671312517433-0.009308050920406898j),(-0.009653703720624934-0.00939174650109645j),(0.004125356057571724-0.009889427207642585j),(0.005106507498240503+0.0064166176741216j),(-0.006816328795059052-0.0018810752134432636j),(0.00667822879586842-0.0022446315074457547j),(-0.00300091137212438+0.007069211519886711j),(-0.00664262909562711-0.005463707217730666j),(0.0038215032239749314-0.008663100179148961j),(0.008806086564563333-0.004714082418630001j)
"(-2.8461538461538463, 0.5384615384615388)",(-0.0005141281476001841-0.01268288566240429j),(-0.006598570483312666-0.007026233078755482j),(-0.007724293845018035+0.004153412570449098j),(0.005552415242692986+0.00555493926938269j),(0.00042902491523020707-0.007215378860695881j),(-0.004419792760158232+0.005777393076647541j),(0.008116234597200615-0.0024171478220555214j),(-0.007901984027620521-0.007856548666301406j),(-0.013012875878195334+0.005278887793417651j),(-0.013104550888500526+0.0046381701660414216j),(-0.006737683889792888-0.008584970920452009j),(0.008275157401379839-0.0009932736397237356j),(-0.005379307607961019+0.004844229655783098j),(0.0016834275192638304-0.007057455913680075j),(0.004702390481150134+0.006365397523375242j),(-0.008205266754100991+0.003282456650299028j),(-0.006122608124779924-0.007511885291202615j),(-0.0004626869524659789-0.0101806394814855j)
"(-2.6923076923076925, 0.5384615384615388)",(-0.011977285017724115-0.004903370779753892j),(-0.009286467104698397+0.003233526135326352j),(0.0006823902412492591+0.00894261842525783j),(0.007530771442781889-0.0028657962054539814j),(-0.0065681726557263-0.0034808008053852013j),(0.00350356316971961+0.0066148961712069925j),(0.0011809683675467631-0.008645251738522597j),(-0.01077183198131151+0.004193045130198699j),(-0.0005954141934902866+0.014642118883879417j),(-0.0018002141826464625+0.014255107470434339j),(-0.01100005781157653+0.0015667576606465251j),(0.003692122078518853-0.007628388924580432j),(0.0010935463587297659+0.007342484757807085j),(-0.00518049099909288-0.005404019711620984j),(0.008133122173669126-0.0007555434380227183j),(-0.001166676405810918+0.009016077159771124j),(-0.009713788015741466+0.002048366055423329j),(-0.009571545431189621-0.004081336631395965j)
"(-2.5384615384615383, 0.5384615384615388)",(-0.009643395493895115+0.009021570463896103j),(-0.0008428999700831434+0.010004412086925195j),(0.008652347651661455+0.003071019168589544j),(0.0004831925334298654-0.008263631408479688j),(-0.006076032065116417+0.004660408745130819j),(0.007705245080483792-0.0004215656556071339j),(-0.0076211647278788324-0.0048011737984288505j),(-0.0005511034208371362+0.012013130583786244j),(0.01369660948439219+0.006929955151484454j),(0.012274340225590657+0.008397072694691103j),(-0.004395776073779311+0.010416095928939545j),(-0.004351741451624952-0.007444434353696486j),(0.006845177658642107+0.003365456531886538j),(-0.007620781962273299+0.0013551177495158093j),(0.003771282688849073-0.007555954444807095j),(0.007476362271256781+0.005638229232250538j),(-0.0027474941987286274+0.009801326025574663j),(-0.00801727160067192+0.0069832490077344775j)
"(-2.3846153846153846, 0.5384615384615388)",(0.004251980683376809+0.012796752489168695j),(0.008987245097174511+0.004949159865222971j),(0.00647103600704791-0.006831313911691596j),(-0.007550456345850875-0.003940399844970146j),(0.0017529104002397232+0.007706345319464802j),(0.002955948768938567-0.007403260988903982j),(-0.007790710207840317+0.005112499674088268j),(0.011232944684724876+0.0056056587972929586j),(0.012635537294967789-0.01005893507959524j),(0.01363069525372184-0.007191964581455858j),(0.006580489812624751+0.009421960914987471j),(-0.008748080072978224-0.0007629634386056798j),(0.006945382407289911-0.003671496812752817j),(-0.0033486997294057256+0.0072896870394941705j),(-0.0044872810728824545-0.0075080675289434465j),(0.008903490163381928-0.003741919562343556j),(0.007571218456201815+0.007199057904702461j),(0.0028200220874803786+0.010500442535784828j)
"(-2.230769230769231, 0.5384615384615388)",(0.013695216385217902+0.0015381775343198305j),(0.008368165706911387-0.006333684828289151j),(-0.0037173187260513395-0.00891179462686804j),(-0.006898884764377028+0.005427085110582863j),(0.007996814534068284+0.0016939064935635154j),(-0.005649298314005525-0.006018108530103816j),(0.0014538438407949198+0.009553974577204511j),(0.010140839735023697-0.008385417838684938j),(-0.004048207322802909-0.016596922329451418j),(0.00022421192901899572-0.015983149247567965j),(0.0116629031651746-0.0002507785943215942j),(-0.00599104464750485+0.006653303770075574j),(0.0013561713523716518-0.007999653918030276j),(0.004087382876786447+0.00726472536644165j),(-0.009067666128524438-0.0004172796405128312j),(0.0013873112863984891-0.009877777816067669j),(0.010198636727906786-0.003347284823970027j),(0.010916182887912507+0.002159304085009213j)
"(-2.0769230769230766, 0.5384615384615388)",(0.007320492622411584-0.012047432901184246j),(-0.002430081246065731-0.010468209473322726j),(-0.009920370712970245-0.00021987651380792213j),(0.0021767442918445568+0.008798609190956317j),(0.005083457115497202-0.006781629823773597j),(-0.008152670269282958+0.002643023396387465j),(0.009656562156991556+0.002788048182935231j),(-0.00375059036798998-0.013343427537330293j),(-0.01783135313753782-0.003579360669863779j),(-0.0142853137226281-0.008417513543945808j),(0.006676013222781513-0.009751994164701155j),(0.0014129872613256544+0.009034491187175227j),(-0.005526943109878733-0.006335646793596046j),(0.00860176227099594+0.0012083693208731457j),(-0.005701258880918028+0.007523437445480658j),(-0.007963097488528819-0.006559550986738933j),(0.002017799666008794-0.010853938090790258j),(0.006960827581401296-0.00902673970177161j)
"(-1.923076923076923, 0.5384615384615388)",(-0.008016727028253127-0.012003224018770802j),(-0.010814683199717786-0.0021021158943296267j),(-0.004346023254454226+0.009242159924321636j),(0.009224017409215869+0.001701713270309003j),(-0.004151187131462956-0.007773607208521697j),(-0.0011643414394374907+0.008851283902145003j),(0.006886424240943913-0.00791128102167903j),(-0.014539204983269388-0.0020899301842370885j),(-0.011677769717083843+0.015635113130012885j),(-0.015122701429795504+0.008146493416688933j),(-0.0035890294683469607-0.0113914673653536j),(0.007873288126740971+0.005068188531584107j),(-0.008745741097272604-4.476093167906232e-05j),(0.006637933997885119-0.006194947752815773j),(0.0029009648830721738+0.009400141341554594j),(-0.010149828616731705+0.0033446369589301052j),(-0.008742698591839133-0.007264651359932531j),(-0.005060176517755055-0.010535281862644309j)
"(-1.7692307692307692, 0.5384615384615388)",(-0.014626504287246003+0.0022234669296815764j),(-0.006500711972151685+0.009253680762728382j),(0.006894066836749535+0.007959747873506739j),(0.005562584434842602-0.007983788266958398j),(-0.009181996900259023+0.00046167194610191646j),(0.007808010416668672+0.005117760616235972j),(-0.004433058098415844-0.010055311301894585j),(-0.008323046004367108+0.013296412647157585j),(0.009703858053412895+0.0187844986628624j),(-0.0015259761269087937+0.017662661646553682j),(-0.011006288160077699-0.00487506626166349j),(0.00939743753256095-0.0020754372682128906j),(-0.006369503529405429+0.006553382246739719j),(-0.000358420577426091-0.009515487979857422j),(0.009661369499514539+0.0034975350842846855j),(-0.0028622108251202694+0.010710492104577484j),(-0.010973734631754304+0.0041063151863258126j),(-0.011991490579902089-0.0002830869108881499j)
"(-1.6153846153846154, 0.5384615384615388)",(-0.004333846955048921+0.01454900610153485j),(0.005952516542193828+0.009985050190365405j),(0.01040511333119368-0.0031757402897224854j),(-0.005159364118593062-0.008709920740820273j),(-0.0036962923663248137+0.008891059437596298j),(0.008440911698782338-0.004997093094073659j),(-0.011564570977660405-0.00034493180378887436j),(0.009491616784239156+0.014009756288186822j),(0.023177263190617747-0.0002368068055356241j),(0.0136594045235655+0.011950889528467044j),(-0.011345658533006219+0.00422537038800387j),(0.005863318546175771-0.008032038085381431j),(-0.0001722925337098958+0.009596633469421946j),(-0.0075733962384792-0.006561799606429306j),(0.009172904160276257-0.005615502266424422j),(0.007522116668925892+0.00872221516113201j),(-0.0020789929274820226+0.011910559870600678j),(-0.005919146622914339+0.01080752466188997j)
"(-1.4615384615384615, 0.5384615384615388)",(0.011593408608295473+0.010431544306565118j),(0.011887283279530191-0.0013887028140657466j),(0.0013644352584867491-0.011181823704333961j),(-0.010508164734909078+0.0011133890525021866j),(0.0067377264269086+0.007567235443473541j),(-0.0007200650590102752-0.01034315771912968j),(-0.005693682328364467+0.010852597065906746j),(0.01821016675787849-0.0033212699674357894j),(0.011890458714185644-0.022850963077339394j),(0.018119589349274837-0.0025651719865581973j),(-0.0062635165442271185+0.010445691778280662j),(-0.0001194493492082795-0.010349789439590511j),(0.006330307262051675+0.007916909822457878j),(-0.010561552715371417+0.0006396023674862071j),(0.0017607842027905392-0.011143089974849809j),(0.01193163546822174-0.0011016185519505171j),(0.009413838012498262+0.008207594075866702j),(0.006998435490663978+0.010563148672254247j)
"(-1.3076923076923075, 0.5384615384615388)",(0.014828006692597184-0.006122441847359183j),(0.003713008547140369-0.011771577888627845j),(-0.010035411769261995-0.006004721454321759j),(-0.003544738861088085+0.010490555921335312j),(0.010330318164975951-0.0028756238263650574j),(-0.010137827276568135-0.004380456220659985j),(0.0076209139987927785+0.010638021606634811j),(0.004761989180512461-0.020109600064187362j),(-0.015404985388924387-0.02456719107748831j),(0.011522165094687434-0.01383220720922051j),(5.527712349418467e-05+0.012321075405127153j),(-0.005743725223607947-0.009230178709389364j),(0.010360061575880502+0.002925145837255661j),(-0.007945382394767433+0.007903685995878804j),(-0.007369290870675615-0.009285396177400713j),(0.006552158325769575-0.010622054182828211j),(0.012359965365317799-0.0037399136843027318j),(0.012987147500936314-0.0011998650201533023j)
"(-1.1538461538461537, 0.5384615384615388)",(0.000973677900352116-0.016495257688494525j),(-0.009521417361526565-0.008487564509674837j),(-0.009956199421857588+0.007012492108961082j),(0.008449253770620285+0.008032311686590776j),(0.0021967169160934785-0.011216480766729521j),(-0.009331522185212549+0.007360648226924384j),(0.01400346279350011-0.001900410210739216j),(-0.019135875467691764-0.014254621829179649j),(-0.0326232450411283-0.0015026546325644147j),(0.0027290955482620616-0.016991849212449343j),(0.004760211596100454+0.011704688066677425j),(-0.009625338730807885-0.006352804825328511j),(0.01109429452849509-0.0029868665922918023j),(-0.0014992082990191676+0.011804001827438659j),(-0.012389010412741042-0.0014397256096344495j),(-0.004385003019516874-0.01224859808410541j),(0.003751528812322842-0.012824287505352368j),(0.0053669254714425714-0.012318349789522795j)
"(-1.0, 0.5384615384615388)",(-0.014839006924988175-0.008385317839459307j),(-0.012065284896774666+0.0053796111069485675j),(0.0024713823592429213+0.012483981308742549j),(0.011495634982654062-0.00449421386281181j),(-0.009630863551953119-0.007639351349057966j),(0.0018910617341388555+0.012837601874688027j),(0.005906031569996983-0.01437961776888892j),(-0.025416098205407207+0.015056683982846288j),(-0.025000813267892934+0.024389574820408044j),(-0.0011070868184783753-0.01640514165560737j),(0.007199346205988939+0.01108883790724161j),(-0.011848768926564253-0.0034516685162152287j),(0.009361438591814932-0.007983029449777754j),(0.005676891403389934+0.011303126799141437j),(-0.01069948924065833+0.007608297581410366j),(-0.01267131938698825-0.004844937317573019j),(-0.0087598296578291-0.010704199200053405j),(-0.008327615519954474-0.011071269382463065j)
"(-0.8461538461538458, 0.5384615384615388)",(-0.014580269581923025+0.009870194831540504j),(-6.736323513689151e-05+0.013716008266455068j),(0.01302493603738082+0.0029546635696117403j),(0.000926202352689337-0.013126449842906392j),(-0.012291576049721064+0.00527564726186519j),(0.01322503925415828+0.005866204109990778j),(-0.009669424236982404-0.014922830024301299j),(0.0001986814378036415+0.04352572292820464j),(-0.00468651842928385+0.027786846517275924j),(0.001390800158916733-0.016521128775724286j),(0.007446182778216532+0.011941739647297183j),(-0.013157098056205222-0.0016879480486874615j),(0.006644778777027908-0.011383381606357719j),(0.011139428599546+0.007514882634802518j),(-0.0037813875996956115+0.013281638570798312j),(-0.012695645630970259+0.006223273896856789j),(-0.014292135640920802+0.0008478686366145095j),(-0.014196164694035965+0.001644959991664805j)
"(0.8461538461538463, 0.5384615384615388)",(0.0027279355279705396-0.021980497923908368j),(-0.004686518429283951+0.027786846517275914j),(0.00019868143780361015+0.0435257229282046j),(-0.009669424236982393-0.01492283002430131j),(0.013225039254158256+0.005866204109990795j),(-0.012291576049721071+0.005275647261865142j),(0.0009262023526893632-0.013126449842906378j),(0.013024936037380813+0.002954663569611771j),(-6.736323513690897e-05+0.01371600826645509j),(-0.011429708174907488+0.008202232696652302j),(-0.014196164694035958+0.0016449599916647725j),(-0.014292135640920797+0.000847868636614457j),(-0.012695645630970273+0.006223273896856738j),(-0.003781387599695675+0.013281638570798318j),(0.011139428599545947+0.007514882634802556j),(0.00664477877702799-0.011383381606357677j),(-0.013157098056205213-0.0016879480486875326j),(0.007446182778216489+0.011941739647297204j)
"(1.0, 0.5384615384615388)",(-0.0007890282138902898-0.022141715920640494j),(-0.02500081326789287+0.024389574820408013j),(-0.02541609820540721+0.015056683982846306j),(0.005906031569996959-0.01437961776888895j),(0.001891061734138884+0.012837601874688033j),(-0.009630863551953127-0.007639351349057948j),(0.011495634982654048-0.004494213862811814j),(0.0024713823592429265+0.012483981308742552j),(-0.01206528489677467+0.005379611106948595j),(-0.012043043822570716-0.0063743565916035356j),(-0.008327615519954486-0.011071269382463039j),(-0.008759829657829074-0.010704199200053412j),(-0.012671319386988233-0.004844937317573022j),(-0.010699489240658371+0.007608297581410356j),(0.0056768914033898795+0.011303126799141442j),(0.009361438591814993-0.007983029449777693j),(-0.011848768926564234-0.0034516685162152934j),(0.007199346205988887+0.011088837907241628j)
"(1.1538461538461542, 0.5384615384615388)",(0.003850292314873012-0.022723586325137j),(-0.03262324504112824-0.0015026546325644845j),(-0.019135875467691705-0.014254621829179692j),(0.014003462793500126-0.001900410210739202j),(-0.009331522185212564+0.007360648226924366j),(0.002196716916093501-0.011216480766729512j),(0.00844925377062026+0.008032311686590788j),(-0.009956199421857605+0.0070124921089610584j),(-0.00952141736152658-0.008487564509674863j),(0.000413057159347167-0.01320920297851813j),(0.005366925471442608-0.012318349789522771j),(0.0037515288123228913-0.012824287505352345j),(-0.004385003019516848-0.01224859808410541j),(-0.012389010412741056-0.0014397256096345004j),(-0.0014992082990192407+0.011804001827438638j),(0.011094294528495136-0.002986866592291724j),(-0.009625338730807833-0.0063528048253285885j),(0.004760211596100397+0.011704688066677441j)
"(1.3076923076923084, 0.5384615384615388)",(0.014966637184456587-0.01842919360413467j),(-0.01540498538892422-0.024567191077488344j),(0.0047619891805126-0.020109600064187313j),(0.007620913998792736+0.01063802160663486j),(-0.010137827276568126-0.004380456220660034j),(0.010330318164975958-0.0028756238263649985j),(-0.0035447388610881313+0.010490555921335269j),(-0.010035411769261956-0.006004721454321821j),(0.0037130085471404166-0.011771577888627854j),(0.011722472302257828-0.005226705307131794j),(0.012987147500936307-0.0011998650201532535j),(0.012359965365317813-0.0037399136843026524j),(0.006552158325769642-0.010622054182828149j),(-0.007369290870675545-0.009285396177400788j),(-0.007945382394767489+0.007903685995878727j),(0.010360061575880479+0.002925145837255768j),(-0.0057437252236078665-0.009230178709389417j),(5.527712349409215e-05+0.012321075405127141j)
