index,x,value
"(1.7692307692307692, -2.5384615384615383)","(1.7692307692307692, -2.5384615384615383)",(0.037311980234546-0.28405768816922583j)
"(1.9230769230769234, -2.5384615384615383)","(1.9230769230769234, -2.5384615384615383)",(0.24136698548628152-0.17192036200296754j)
"(2.0769230769230775, -2.5384615384615383)","(2.0769230769230775, -2.5384615384615383)",(0.2865929170604879+0.06282688019286886j)
"(2.230769230769231, -2.5384615384615383)","(2.230769230769231, -2.5384615384615383)",(0.13274197121985443+0.2460976095351592j)
"(2.384615384615385, -2.5384615384615383)","(2.384615384615385, -2.5384615384615383)",(-0.10041198720217065+0.23772648328087892j)
"(2.5384615384615383, -2.5384615384615383)","(2.5384615384615383, -2.5384615384615383)",(-0.22578573190081092+0.05421886364249903j)
"(2.6923076923076925, -2.5384615384615383)","(2.6923076923076925, -2.5384615384615383)",(-0.1506586402377456-0.13977532157029193j)
"(2.8461538461538467, -2.5384615384615383)","(2.8461538461538467, -2.5384615384615383)",(0.03862749167007392-0.1771227899997902j)
"(3.0, -2.5384615384615383)","(3.0, -2.5384615384615383)",(0.15681020545412497-0.04238281111130862j)
"(-3.0, -2.3846153846153846)","(-3.0, -2.3846153846153846)",(-0.23556457085067295-0.17161792978209608j)
"(-2.8461538461538463, -2.3846153846153846)","(-2.8461538461538463, -2.3846153846153846)",(-0.2949252861242319+0.08161387071554024j)
"(-2.6923076923076925, -2.3846153846153846)","(-2.6923076923076925, -2.3846153846153846)",(-0.13559748543436023+0.2856498292632429j)
"(-2.5384615384615383, -2.3846153846153846)","(-2.5384615384615383, -2.3846153846153846)",(0.11505526319164462+0.2987195319245429j)
"(-2.3846153846153846, -2.3846153846153846)","(-2.3846153846153846, -2.3846153846153846)",(0.2853271057841337+0.13661695086477849j)
"(-2.230769230769231, -2.3846153846153846)","(-2.230769230769231, -2.3846153846153846)",(0.29571927079110705-0.07367576952912372j)
"(-2.0769230769230766, -2.3846153846153846)","(-2.0769230769230766, -2.3846153846153846)",(0.18936379277933194-0.21650313073412408j)
"(-1.923076923076923, -2.3846153846153846)","(-1.923076923076923, -2.3846153846153846)",(0.057123419885074994-0.2652077874654031j)
"(-1.7692307692307692, -2.3846153846153846)","(-1.7692307692307692, -2.3846153846153846)",(-0.050368007318059724-0.26183068016357763j)
"(-1.6153846153846154, -2.3846153846153846)","(-1.6153846153846154, -2.3846153846153846)",(-0.1435593768998736-0.24555949641852187j)
"(-1.4615384615384615, -2.3846153846153846)","(-1.4615384615384615, -2.3846153846153846)",(-0.24906316899917613-0.21028638396495464j)
"(-1.3076923076923075, -2.3846153846153846)","(-1.3076923076923075, -2.3846153846153846)",(-0.36043125709584406-0.1237410945661705j)
"(-1.1538461538461537, -2.3846153846153846)","(-1.1538461538461537, -2.3846153846153846)",(-0.43481635200732544+0.02518156534871958j)
"(-1.0, -2.3846153846153846)","(-1.0, -2.3846153846153846)",(-0.430932603881811+0.20318812174966677j)
"(-0.8461538461538458, -2.3846153846153846)","(-0.8461538461538458, -2.3846153846153846)",(-0.3464093698283634+0.3521575071842655j)
"(-0.6923076923076921, -2.3846153846153846)","(-0.6923076923076921, -2.3846153846153846)",(-0.22194107366651797+0.4279586487230149j)
"(-0.5384615384615383, -2.3846153846153846)","(-0.5384615384615383, -2.3846153846153846)",(-0.11472289374088764+0.4237245945974235j)
"(-0.3846153846153846, -2.3846153846153846)","(-0.3846153846153846, -2.3846153846153846)",(-0.06681324103570556+0.3635055378788503j)
"(-0.23076923076923084, -2.3846153846153846)","(-0.23076923076923084, -2.3846153846153846)",(-0.08957883285181764+0.2781201230630607j)
