index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)"
"(2.684848484848485, -5.857142857142858)",(-0.0021971487934147674-0.0012848129209334874j),(0.0023080239806003095+0.00034821161119655j),(-9.809773125794145e-06+0.0008512673117098711j),(-0.001151153894770097-0.0023245867065578886j),(0.003159428097421391+0.0026181587098712813j),(0.00024652859445572454-0.0052693827745866634j),(0.003798112041686612+0.0016247269509240968j),(-0.003229168679183972+0.0005810688058739597j),(0.0015005405480283732+0.0007707314587161766j),(-0.0006443068858949563-0.00045550463640016994j)
"(2.727272727272727, -5.857142857142858)",(-0.0007159389497792759-0.002335273962494445j),(0.0014960591609221115+0.0016541478766976946j),(-0.0003260587151735989+0.0007136182437607507j),(9.774300120899971e-05-0.002398285108376583j),(0.0016418896805723661+0.0035773948001489235j),(0.002328374323397228-0.00469542504594409j),(0.002699765242041176+0.0030522638372414545j),(-0.0029781429935546466-0.0009182338092426649j),(0.0008375111446971869+0.0012701306889251055j),(-0.00034853505637921924-0.0007502527803753005j)
"(2.7696969696969695, -5.857142857142858)",(0.0010326169949973804-0.0021048636496245952j),(8.444877316698824e-05+0.002128281680938683j),(-0.0005602937051790603+0.0004983579802621547j),(0.0011471499551809223-0.0018901657567995758j),(-9.133331022731668e-05+0.00376803121927252j),(0.0040121931482998505-0.00331765686574494j),(0.0010948039834965358+0.0038663354760264473j),(-0.0020960871317056537-0.0020803525307232606j),(9.626056169561313e-05+0.001360408759751388j),(0.00010047445658607707-0.0008617676428653918j)
"(2.812121212121212, -5.857142857142858)",(0.0021134670622282425-0.0007758365455359667j),(-0.001256024754610514+0.0015988419057074823j),(-0.0007111584297477307+0.00021833184113066956j),(0.001761962982665353-0.0010018225910834512j),(-0.0016783251580209054+0.0031875091732612437j),(0.004989493834185282-0.0013567984396510295j),(-0.0007019538993107016+0.0038986319975134296j),(-0.0008284594985850671-0.0026656975888297955j),(-0.0005159775614233142+0.0011001666685511219j),(0.0005790128378037558-0.0006967176366166832j)
"(2.8545454545454545, -5.857142857142858)",(0.001975074118141719+0.0008827155738353711j),(-0.0019056341179337654+0.0003649919920218937j),(-0.0007508237165435996-0.00011971933263658176j),(0.0018483334590589048-1.0923595091926383e-05j),(-0.002796684238130847+0.0019963233557096843j),(0.005064091635580273+0.0008471982003731122j),(-0.0023251635463730487+0.003135890787074819j),(0.000501224144679957-0.002583354500422273j),(-0.0008707128090163378+0.0006333128617921924j),(0.0009033112877990897-0.0002573869726990578j)
"(2.896969696969697, -5.857142857142858)",(0.0007510136709977652+0.0019404121392895218j),(-0.001591082835152206-0.0009466868148254607j),(-0.0006312300243127408-0.00047719935559632494j),(0.0014654105202918444+0.0008138215249618241j),(-0.0032348233240271917+0.0004824225819861081j),(0.004198980632911053+0.002890287615647125j),(-0.0034339507193040337+0.001732014161038853j),(0.0015736728751814457-0.0019085609789790828j),(-0.0009413416027393647+0.0001273667936305497j),(0.0009099603831042173+0.00032342423097025816j)
"(2.9393939393939394, -5.857142857142858)",(-0.0008185521310011567+0.0018286703159467441j),(-0.0005180831719728234-0.001689248703393767j),(-0.000323845791833733-0.0007639933883956938j),(0.0007905437855782684+0.0012879238937614525j),(-0.002939109790459186-0.0010048125522588182j),(0.0025364381190354345+0.004378349337990252j),(-0.003787777436980443-1.593965371163691e-05j),(0.002153925901305226-0.0008570540116307262j),(-0.000786949797922944-0.00028462540006853006j),(0.000550343818838591+0.0008157563749337488j)
"(2.981818181818182, -5.857142857142858)",(-0.0018141778829650129+0.0006643443031648917j),(0.0007331943639373316-0.0015193880866382046j),(0.0001315980971548234-0.0008601140748920928j),(5.1901415784268855e-05+0.0013531421201418026j),(-0.0020242148310899437-0.0021362199296477763j),(0.0003835281947534869+0.005007062995330125j),(-0.003305692951554198-0.0017262111239721447j),(0.0021475309902943035+0.0002770607793219207j),(-0.0005090234783940547-0.0005368878105319073j),(-5.662833500020121e-05+0.0009918230227694705j)
"(3.0242424242424244, -5.857142857142858)",(-0.0016752307187311896-0.0008223871008633219j),(0.001507039686602302-0.0005726198177832898j),(0.00060610432891509-0.0006763463251932464j),(-0.0005468260513000767+0.001074998484669781j),(-0.0007426930951227387-0.00268030627968834j),(-0.0018384290934781704+0.0046312578386557696j),(-0.0020932352254925983-0.003015011327775029j),(0.0016172703322689778+0.001202661786910772j),(-0.00020342357393223097-0.0006295796628254105j),(-0.00065572130060773+0.0007463867789982481j)
"(3.066666666666667, -5.857142857142858)",(-0.0005318282397700887-0.001726108985866076j),(0.0014172196513834515+0.0006092915729817445j),(0.0009144087876808946-0.00022279062632695834j),(-0.0008833328649726692+0.0006008152292539624j),(0.0005796767127418426-0.002556592521550096j),(-0.0036739650892822604+0.0033071851826260833j),(-0.00042723249628112334-0.003585925654728744j),(0.0007561093741625564+0.0017089933057117337j),(7.042502060560108e-05-0.0006007006634223724j),(-0.0009692440478546952+0.0001704220216104328j)
"(3.109090909090909, -5.857142857142858)",(0.0008773745142946889-0.0015163677215303453j),(0.0005546601057618545+0.0013709561704679319j),(0.0008977082853716306+0.00035982568734537634j),(-0.0009372882245724519+9.747791384045676e-05j),(0.0016267097875294779-0.0018503988232311604j),(-0.00472892168984294+0.0012948709149532738j),(0.0013018746836613478-0.003304730171919972j),(-0.00017497015238201373+0.001716825897895305j),(0.00029199191547651124-0.0004905759550453353j),(-0.0008409623389057562-0.00047390230812794493j)
"(3.1515151515151514, -5.857142857142858)",(0.0016639212942677545-0.00036401837766714584j),(-0.0005627609785953081+0.0013052551547870273j),(0.0005171472897612544+0.000838210207176499j),(-0.0007719142506134968-0.0003055956049696079j),(0.0021710183499896066-0.000784563507022143j),(-0.004761342285466057-0.0009848558945258733j),(0.002679756935567042-0.0022394915768638927j),(-0.0009249070720602692+0.0012890939521173158j),(0.0004586121441384703-0.00031999554612087487j),(-0.00032992773189871404-0.0008772910442937309j)
"(3.193939393939394, -5.857142857142858)",(0.0013486978462796352+0.0009680472320926731j),(-0.0012822070469006438+0.0004842488116153648j),(-9.783571860288649e-05+0.0009888938112030603j),(-0.0004896809836439123-0.0005471879400773095j),(0.0021280585166447807+0.0003445059060971661j),(-0.003746085643482708-0.0030340389709947995j),(0.0033699835228538605-0.0006525311887263958j),(-0.0013221909741227768+0.0005994234198790946j),(0.0005588365935928462-9.345013934273776e-05j),(0.00030747943096932835-0.0008462619478344643j)
"(3.2363636363636363, -5.857142857142858)",(0.00016795609153163105+0.0016135988937699135j),(-0.0011935007195532001-0.0005800141316305152j),(-0.000686536167350487+0.0007177111163879979j),(-0.00018478592143763802-0.0006308741828292807j),(0.001570081615691915+0.0012486488108231404j),(-0.0018947729529069318-0.004386819501882815j),(0.0032024540724641007+0.0010579160040395104j),(-0.001315203303759704-0.00012962939018347762j),(0.0005608365955982031+0.00017729703715657454j),(0.0007487658620306143-0.0004129132384565252j)
"(3.278787878787879, -5.857142857142858)",(-0.001079935673098356+0.0011662917870670071j),(-0.00037476595950377585-0.0012353733754296133j),(-0.0009747843625973116+0.0001283705098908308j),(8.603724529138435e-05-0.0005958069488711645j),(0.000696474294544642+0.0017242845672734595j),(0.00037880565652447624-0.004720646899448749j),(0.002223892126698646+0.002455183923866888j),(-0.0009724308890739929-0.000697307927599967j),(0.00042693451117260773+0.00044802018110877114j),(0.0007817307559773182+0.000178489652905131j)
"(3.3212121212121213, -5.857142857142858)",(-0.001560533102116255-5.084025950544049e-05j),(0.0006483938068297557-0.0010838342933453787j),(-0.0008181285014047328-0.0005094802999509102j),(0.00030417858787851475-0.0004814879278363397j),(-0.00023006427004276266+0.0017013184863271886j),(0.0025452875535138773-0.003942245711103353j),(0.0006936393193403244+0.0031777163672045998j),(-0.0004455261791555645-0.0009809151131430192j),(0.00014791127944224433+0.0006372149418361182j),(0.00042315822800171097+0.0006086852259464796j)
"(3.3636363636363638, -5.857142857142858)",(-0.0009626800916025203-0.001198861097948098j),(0.0012211509910603278-0.00023368846749543867j),(-0.00028996225668090803-0.0008891184018044277j),(0.0004671460598482236-0.00030730748371320327j),(-0.0009616555842446392+0.001251017559323061j),(0.004082129907951528-0.0022240112106592293j),(-0.0009784486398484264+0.003038741990837924j),(8.926069332435963e-05-0.0009603438117948821j),(-0.00022480063961701911+0.0006530185410401238j),(-9.563253819487336e-05+0.0006673507590104724j)
"(3.4060606060606062, -5.857142857142858)",(0.00028656901425847946-0.0014903134816439604j),(0.0009723198932877607+0.0007568331142741455j),(0.00034432227939637695-0.0008291161350189902j),(0.0005622956605071742-7.738517521579323e-05j),(-0.0013335665880626628+0.0005521448602366675j),(0.004604172175585707+2.366609631775986e-05j),(-0.002339074991679157+0.002083139421298233j),(0.0004891503492840738-0.0007059018941528895j),(-0.000574682626067208+0.00044331052620830293j),(-0.0004725102614180807+0.0003716011576715526j)
"(3.4484848484848487, -5.857142857142858)",(0.001310285606102606-0.0007325555732039785j),(6.403150439407434e-05+0.0012278824985011167j),(0.0007640520135641458-0.00037685358796828687j),(0.0005567194766789799+0.0001950992535063534j),(-0.0013021993864244632-0.00017206461718652596j),(0.003969124354234842+0.002243434804056367j),(-0.003016390765779316+0.0005821456671277818j),(0.0006821756520550316-0.0003381658612194423j),(-0.0007567537727541889+4.2187623949718255e-05j),(-0.0005198659938394022-5.745188433611367e-05j)
"(3.4909090909090907, -5.857142857142858)",(0.001389492353035227+0.0005316510636571342j),(-0.0008954540685472301+0.0008510883522788922j),(0.0007691280106499645+0.0002135816390366002j),(0.00041341029029612775+0.00046339474221934545j),(-0.0009427191073997075-0.0007243892698150301j),(0.002327468029956106+0.0038674503007151417j),(-0.0028278057526921487-0.0010369755966915552j),(0.0006731988742421073+2.1680212097509653e-05j),(-0.0006649313700861986-0.0004187965965873879j),(-0.00027223045796823136-0.00034674872497881127j)
"(3.533333333333333, -5.857142857142858)",(0.0004732849179824927+0.0013989855921238167j),(-0.001242208964993211-0.00013393155321963582j),(0.0003918977489224798+0.0006244833036388019j),(0.00012620009878697275+0.0006442126244578009j),(-0.0004101795095299621-0.0009882802278695121j),(9.792120400807356e-05+0.0044667305089462666j),(-0.0018378108446689377-0.0023100350610241707j),(0.0005213701063651616+0.0002907583997012877j),(-0.0002975280556609778-0.0007519720348065817j),(5.558103934329294e-05-0.0003514237625898941j)
"(3.5757575757575757, -5.857142857142858)",(-0.0007756508421364358+0.001246534794317251j),(-0.0007098480615847268-0.0010545532441482157j),(-0.0001265637676345225+0.0006576492806196702j),(-0.0002490901745983052+0.0006465923433648874j),(0.00011969387355574499-0.000950070778561704j),(-0.0021317464464322487+0.003873486222072667j),(-0.0003452278016869801-0.00287132513712631j),(0.00030318841238954897+0.00043916834041638267j),(0.00021850320238843833-0.0007965805753729761j),(0.00023077923093934533-0.00013965912540725997j)
"(3.618181818181818, -5.857142857142858)",(-0.001449233123966527+0.00018626271388263592j),(0.0003608399905177994-0.0012492129489664644j),(-0.00048610377886350114+0.000345417484395939j),(-0.0005926285087700601+0.0004227065154118299j),(0.0005077936434406222-0.0006846416711076754j),(-0.003757559784946553+0.0022396988286781405j),(0.001200661252181721-0.0025651514974092218j),(7.978068781792471e-05+0.0004791474159328444j),(0.0006679919042128031-0.0005050693985328051j),(0.00016989959725766406+7.742118573028674e-05j)
"(3.6606060606060606, -5.857142857142858)",(-0.0010530483719993415-0.001004729067448168j),(0.0012233021685800667-0.0005372203535318627j),(-0.0005113537112169484-8.237271228179557e-05j),(-0.0007597165946274792+1.299287639587703e-05j),(0.0006871733045279732-0.0003140623547902917j),(-0.004327043596452952+9.61335564566445e-06j),(0.0023334382913950576-0.0014975667101203899j),(-0.00011740546253148604+0.00043944736173982666j),(0.0008426871567999369+1.557913806651597e-05j),(-1.1876024391726194e-05+0.00011913172627270836j)
"(3.703030303030303, -5.857142857142858)",(0.00012195923244369259-0.0014455989261522202j),(0.0012324132580494873+0.0006163514168305169j),(-0.00025112211991374224-0.0003558528796178283j),(-0.000649173664253168-0.00044566446185848713j),(0.0006670353736679511+4.1960364815793e-05j),(-0.003674471832096536-0.00219328507108741j),(0.0027132791728751147-8.625305268425653e-06j),(-0.0002793696482734595+0.00034167911112130113j),(0.0006474498948057891+0.0005384853175725419j),(-0.00010811397614757762-1.9769276410850744e-05j)
"(3.7454545454545456, -5.857142857142858)",(0.0012017640772011271-0.0008052625391708j),(0.0003221339203069657+0.001388421102596299j),(7.307688262432193e-05-0.0003426506046902683j),(-0.000267343356749943-0.0007645631369517882j),(0.0005087703822752398+0.00030375246065013215j),(-0.001981108555458698-0.003738659683816707j),(0.0022357983941143906+0.001430332001685445j),(-0.0003998175356037478+0.00019242207484577j),(0.00016016252417208824+0.0008198236825653353j),(-3.818876857613714e-06-0.0001685391696894702j)
"(3.787878787878788, -5.857142857142858)",(0.0013744092433956674+0.00043893309480546043j),(-0.0008971936456060219+0.0011739473950518494j),(0.0002336461236011169-0.000123643905309207j),(0.0002513435695076375-0.0007877799184152931j),(0.00028873507984529176+0.00044462870672299027j),(0.0002636786968808542-0.004174275594077547j),(0.0010689319269481848+0.0023649878777744072j),(-0.00045880944467418605-5.602843906451584e-06j),(-0.0003939807076797626+0.0007220585218190036j),(0.00021376709446419164-0.00013196238441583798j)
"(3.83030303030303, -5.857142857142858)",(0.0005055983016146584+0.0013472760834301843j),(-0.001533071813517071+5.548904644660582e-05j),(0.00015991901955220397+8.63800396557227e-05j),(0.0006889417827066789-0.0004770116750960946j),(6.636637954879968e-05+0.00047869693128665855j),(0.0023964043364376763-0.0033682380523451347j),(-0.00039782496683339553+0.002505430291999483j),(-0.0004233318481176366-0.00023252875055546958j),(-0.0007492813556888746+0.0002914138688346933j),(0.00031642954937884565+0.0001234320187701216j)
"(3.872727272727273, -5.857142857142858)",(-0.0007462075090669701+0.001225781071207377j),(-0.0010552496542384053-0.00119521742619727j),(-2.253682656103359e-05+0.00011461115024393405j),(0.0008414040468869834+5.1304969441125685e-05j),(-0.00012872075087960155+0.00043484654427056044j),(0.00377439998963032-0.0015612935957772798j),(-0.0016789829536596054+0.0018233769275877848j),(-0.00026752201066247423-0.00043727722136154305j),(-0.0007358355030178976-0.0002579532257484735j),(0.00013358514456177951+0.00040748309904201514j)
"(3.915151515151515, -5.857142857142858)",(-0.0014212397433557965+0.00016404306302866058j),(0.0002677736642982633-0.0016362444363839457j),(-0.00010763796371281348-3.123482082664173e-05j),(0.0006235255277236347+0.0005656433656008103j),(-0.0002883320260670008+0.00033376131362889463j),(0.0039750243168706284+0.0006938808267720653j),(-0.0023542156981299824+0.0005641074193657534j),(-1.643064007018681e-06-0.0005448657461314597j),(-0.000371429267904054-0.0006517336149840347j),(-0.0002690655101103429+0.0004410755514971569j)
"(3.957575757575758, -5.857142857142858)",(-0.0009960217963675716-0.0010201195465964516j),(0.0014956062794005168-0.0008584902307051607j),(8.585710679593489e-06-0.00017320920457954356j),(0.00012424399767437626+0.0008253916958747519j),(-0.00040567030529465084+0.00018127189699313807j),(0.002935964844241837+0.0026951603484518098j),(-0.002211243666595689-0.0008345409877121002j),(0.00030969136122737745-0.00048754818082163477j),(0.0001456848507297565-0.0007004559203342123j),(-0.0005937914405045279+9.910624932766943e-05j)
"(-0.2, -5.571428571428571)",(0.005829583036755407+0.005763952917169082j),(0.004130266715268807+0.007554985448328934j),(0.011556951686589578+0.00032942804260415267j),(0.0012945289208347558-0.01044150559752368j),(-0.009442414642595981-0.0022780030871889486j),(-0.0041399667668912295+0.004592778596834448j),(-0.003419198685269672+0.005225200152778709j),(-0.009771460630076554-0.0004373813229135281j),(-0.0010973202713868756-0.010567977788321536j),(0.011372229778155975-0.002887793813752028j)
"(-0.1575757575757576, -5.571428571428571)",(0.0060118248794293555+0.005609688003731398j),(0.004793213127621546+0.007159711933988041j),(0.011596175895544725-0.000592212967053392j),(0.0006143415680760636-0.010533384474542985j),(-0.009572815899341329-0.0017579796856979713j),(-0.003922929354965736+0.004791840850539491j),(-0.003339167301973675+0.005272522078594077j),(-0.009781811618625534-0.00029667796688385723j),(-0.0012780307615181453-0.010555393383641736j),(0.011321899870117984-0.0031272843149901335j)
"(-0.11515151515151516, -5.571428571428571)",(0.006109635627297547+0.005533121267733691j),(0.005322076952754066+0.006779151870122233j),(0.011571270320569807-0.001379869194131582j),(3.0498734345955438e-05-0.010576510963628242j),(-0.00966112962989887-0.0013097114241254074j),(-0.003732632365958503+0.0049525370227896295j),(-0.003297449688883582+0.005293749048578796j),(-0.009785614848359254-0.00023649739619224384j),(-0.0013552101618931386-0.010549070753298587j),(0.011298847800910956-0.003229359930984492j)
"(0.1393939393939394, -5.571428571428571)",(0.004868912466435809+0.006692048074470354j),(0.006286619661510177+0.005816844721141488j),(0.011308347976596049-0.0031878066332689564j),(-0.0013237800679262801-0.01055171412146992j),(-0.009784110700574286-0.0002610114424699443j),(-0.003316554458061036+0.0052847425179673325j),(-0.003837845594556258+0.0048651724979032465j),(-0.009615155688058652-0.0015568299894557825j),(0.0003520415025855726-0.010556802698568239j),(0.011591623710846589-0.0009465511072334695j)
"(0.18181818181818182, -5.571428571428571)",(0.0042896180488800825+0.007067242640102174j),(0.006137248606763574+0.005943813353198011j),(0.011347765682979495-0.0030073240489641054j),(-0.0011874500066167933-0.010562089756362143j),(-0.00977687634679559-0.00036724073657878263j),(-0.003380264492394034+0.005248768974529197j),(-0.004043972028683979+0.004683054398603031j),(-0.009504206861392167-0.0020466502737192475j),(0.0009915785399995831-0.01048802754808551j),(0.011583582616340737-8.148767089717839e-05j)
"(0.22424242424242424, -5.571428571428571)",(0.0035761953536320003+0.0074397190183115615j),(0.005897034471265751+0.006147753613864339j),(0.011410076790310995-0.0026888165505675565j),(-0.0009475534288816699-0.010576054906278389j),(-0.009761348491666062-0.0005537805169206163j),(-0.003481733130165606+0.005185808139892461j),(-0.004274114886210446+0.004460182202070058j),(-0.00934435816125821-0.0026053891668614743j),(0.0017240392500485508-0.010359851246260548j),(0.011493590549739354+0.0009128227123800172j)
"(0.26666666666666666, -5.571428571428571)",(0.0027214137010675627+0.007775593691134815j),(0.0055582108062180065+0.006417793453162688j),(0.011483650522482463-0.002231046142408685j),(-0.0006041818755600101-0.01058654380632993j),(-0.00973292293660721-0.0008199672259737141j),(-0.0036194732726149465+0.0050936678119237275j),(-0.004522617040120815+0.0041921991231341875j),(-0.009122698002285025-0.0032264855334550014j),(0.0025408692803208146-0.01015205771863624j),(0.011287901223277939+0.0020233103241458395j)
"(0.30909090909090914, -5.571428571428571)",(0.0017237707060916796+0.008034796847349186j),(0.005111067539184003+0.006738437292655281j),(0.01155181713450961-0.0016331924004157608j),(-0.00015793286546565306-0.010583480113353552j),(-0.009685060742327186-0.0011645962307993342j),(-0.0037912718958963824+0.004969406044433321j),(-0.004782578614483105+0.0038747268188633753j),(-0.008825388613583436-0.003900934748948114j),(0.003429487241609948-0.009842997974726148j),(0.010930732619733985+0.0032293071277708085j)
"(0.3515151515151515, -5.571428571428571)",(0.0005903538241288574+0.008171949011666199j),(0.004545121300269693+0.007089028336341882j),(0.011592941501779195-0.0008958586105135214j),(0.0003895995395199335-0.010553855386747722j),(-0.009609360854704386-0.0015856553147467274j),(-0.00399408634266779+0.004809419733261974j),(-0.005045743821891094+0.003503651100028204j),(-0.008438175678903188-0.004616810029359875j),(0.004372411758206461-0.009410506416529784j),(0.010386251550018039+0.0045008711424107655j)
"(0.393939393939394, -5.571428571428571)",(-0.0006601452585097246+0.008138204880589443j),(0.0038506722728796163+0.007443265902842281j),(0.011580659586820452-2.2358690171721492e-05j),(0.0010351991978087048-0.010481886734374054j),(-0.009495679931513613-0.002079986359795338j),(-0.00422392026124242+0.0046095680459006085j),(-0.005302419461708177+0.0030754627956201246j),(-0.007947051203208688-0.005358818400240583j),(0.005346477936848764-0.008833124520758266j),(0.00962125719091684+0.005797420706236082j)
"(0.43636363636363634, -5.571428571428571)",(-0.0019945734669045926+0.007884298329991303j),(0.0030207660787489156+0.007768937706557662j),(0.011484382769735162+0.0009797531601371356j),(0.0017732840254417544-0.01034929511047786j),(-0.009332318207657826-0.002642884408519201j),(-0.004475686153939739+0.004365336556622733j),(-0.005541443953316649+0.002587653879936421j),(-0.007339084394957988-0.006107937839531582j),(0.006322247339968097-0.008091657471075344j),(0.008608585597342013+0.007066958002894882j)
"(0.4787878787878788, -5.571428571428571)",(-0.0033630656465670015+0.007364945443698928j),(0.002053541491888842+0.008028063200453718j),(0.011270189657120127+0.0020969791892041026j),(0.0025950714656953772-0.01013575205372407j),(-0.009106293113902571-0.0032676481606949874j),(-0.004743063848195417+0.004072048255507995j),(-0.005750228320116462+0.002039164805988228j),(-0.006603425705183648-0.006841192110843423j),(0.0072637377104090165-0.00717106282493266j),(0.007331164804964877+0.008246210653425852j)
"(0.5212121212121212, -5.571428571428571)",(-0.004697984782588682+0.006544615405606954j),(0.0009548831959437401+0.008177671688270447j),(0.01090222922502902+0.003308112745293828j),(0.003487695761010974-0.009819545750543338j),(-0.008803723947559834-0.003945102292871164j),(-0.0050183668937119385+0.0037251272356435966j),(-0.005914892409947974+0.0014308734197068156j),(-0.005732474989399418-0.007531628774224836j),(0.008128616435984445-0.006062632096415483j),(0.005786523383011807+0.009262044921917382j)
"(0.5636363636363637, -5.571428571428571)",(-0.005914737820062483+0.0054044507073603126j),(-0.0002587878009387479+0.008171447803936568j),(0.010344747614297564+0.004582575089391697j),(0.004433338017511372-0.00937851565959666j),(-0.008410350632832792-0.004663119791695683j),(-0.005292431849498829+0.0033204196378797592j),(-0.006020520351103365+0.00076610882879867j),(-0.004723185658549894-0.008148572291603543j),(0.008869010304120439-0.0047663758061400946j),(0.0039913980394802925+0.01003448614067842j)
"(0.6060606060606062, -5.571428571428571)",(-0.006915174819448389+0.003949808625102265j),(-0.0015578621559521227+0.007962454067627037j),(0.009564817386489906+0.005879078038479756j),(0.00540845158081898-0.008791296705003327j),(-0.007912206850015544-0.005406181570085204j),(-0.005554548515119461+0.0028545741449712268j),(-0.006051558219844156+5.11652753366136e-05j),(-0.003578452673189751-0.008658226106215876j),(0.009433077711042495-0.003293461291102415j),(0.0019859101604475554+0.01048160167273982j)
"(0.6484848484848484, -5.571428571428571)",(-0.007594174967062041+0.002217525125008746j),(-0.0028974262464669534+0.007507070792588901j),(0.008535786401553414+0.007144895369394535j),(0.006383188265950424-0.00803889726332961j),(-0.00729646183565982-0.006155020538324213j),(-0.005792452150149551+0.0023254807700237245j),(-0.005992373485461547-0.0007042182925207932j),(-0.0023085039421103194-0.009024692814040653j),(0.009767461814879903-0.001668483881459567j),(-0.00016339055866025276+0.010526341110234755j)
"(0.6909090909090909, -5.571428571428571)",(-0.007849741667139119+0.0002816172124583644j),(-0.004216197091367929+0.006770163699519999j),(0.00724136893151783+0.008316074254320346j),(0.007321152984889597-0.007106607971380509j),(-0.0065524352385048544-0.006886407257541616j),(-0.005992401280647763+0.0017327617115273674j),(-0.005827989330437818-0.001486457099231958j),(-0.0009321835849477149-0.009211467633610075j),(0.009820688034335084+6.871762268635413e-05j),(-0.0023624509440206562+0.010105176136268712j)
"(0.7333333333333334, -5.571428571428571)",(-0.007596434460134286-0.0017441807386048358j),(-0.005437108763654931+0.005731290114368709j),(0.005680172753130572+0.009318940609099649j),(0.008179631629178596-0.005986199410846719j),(-0.005672774938036625-0.007573143162590411j),(-0.006139366365266886+0.0010783015478835034j),(-0.005544996795952776-0.0022778515276502776j),(0.0005220158731654609-0.009183434984567168j),(0.009547482084589538+0.001862051089149764j),(-0.004491494347357223+0.009178040338017442j)
"(0.7757575757575759, -5.571428571428571)",(-0.00678125404323811-0.0037087970196071646j),(-0.006470169498695702+0.00439148679825348j),(0.0038702970819911673+0.010073230936903665j),(0.008910444861592988-0.004678315648583901j),(-0.004654768316484674-0.008184333550054832j),(-0.006217354829158811+0.0003667960271035462j),(-0.0051326334113806875-0.0030565118842638306j),(0.002015343276599729-0.008909359249565516j),(0.00891386370298779+0.003639355535012168j),(-0.006410460364282856+0.0077386592112974354j)
"(0.8181818181818183, -5.571428571428571)",(-0.005400218060226007-0.005432710955069482j),(-0.007218118223732546+0.002779864110703218j),(0.001853459958953765+0.010497098375408926j),(0.009461572929739537-0.003194908752168563j),(-0.0035017331660330744-0.008686014133834115j),(-0.006209896117128204-0.0003937106556892749j),(-0.0045839983519963545-0.0037965436583648053j),(0.00349879110100294-0.0083648078483836j),(0.007902719519323698+0.00531416950410826j),(-0.007968644797637496+0.0058239309606565185j)
"(0.8606060606060608, -5.571428571428571)",(-0.00351294211300822-0.006724354125173486j),(-0.007585168928587418+0.000958902695717728j),(-0.0003020567500088923+0.010514074475773435j),(0.009779667379960364-0.001561490427502451j),(-0.0022244058889200062-0.009042199703502904j),(-0.006100705752435095-0.0011913405156239625j),(-0.003897351496570504-0.004468560287196362j),(0.004913905983305153-0.00753537831617566j),(0.006519386139090655+0.006789418570339326j),(-0.009018601203378688+0.0035206471476338127j)
"(0.9030303030303031, -5.571428571428571)",(-0.0012517767274697917-0.007403931403937385j),(-0.00748871266288633-0.0009729234201489578j),(-0.002500486486938655+0.010061810061488746j),(0.00981350854845999+0.00018109251796604765j),(-0.0008422134415582667-0.009216408849376197j),(-0.005874539195250725-0.0020099993870692973j),(-0.003077417902831246-0.005040584033798551j),(0.006194587566192405-0.0064200241023137j),(0.004796599776674854+0.007963232005811229j),(-0.009433669259224772+0.0009676327989463041j)
"(0.9454545454545455, -5.571428571428571)",(0.0011782786766053703-0.00733297385789856j),(-0.006873248755586831-0.002882698790101245j),(-0.004620567275405477+0.00910207118334451j),(0.009518378367506438+0.001975712062613766j),(0.0006157158242480498-0.00917369252638024j),(-0.005518233942379012-0.002829158371360452j),(-0.0021365918350316807-0.005479380507291265j),(0.007270012397326482-0.005034192071089466j),(0.002798019098011514+0.00873689205685699j),(-0.00912762947319252-0.001648543158214201j)
"(0.987878787878788, -5.571428571428571)",(0.003512255047829843-0.006446001155853675j),(-0.005725081860643855-0.004610168165952668j),(-0.006521234829788052+0.007631053168062111j),(0.00886119489173622+0.0037492322926250704j),(0.002109974870043133-0.00888315460714802j),(-0.005021921372417695-0.003623867796809765j),(-0.001095908115089642-0.005752246891589724j),(0.00806874332978378-0.003412407198667674j),(0.0006194388958957512+0.009024630553030929j),(-0.008074058482854201-0.004105673571291681j)
"(1.0303030303030305, -5.571428571428571)",(0.005452450476682873-0.004778736032684975j),(-0.004085550637664384-0.005981283580077097j),(-0.008051536327270847+0.005688647186310459j),(0.007826101567810289+0.005414390089177005j),(0.003590925571852966-0.008320898734789322j),(-0.004380368252742151-0.004365076356897737j),(1.4373270752476164e-05-0.005829236988531814j),(0.00852397273094967-0.0016098790007532705j),(-0.001613175469681698+0.008764630793067578j),(-0.006322151292409756-0.006166296862658874j)
"(1.0727272727272728, -5.571428571428571)",(0.00670967807805211-0.0024858948218455424j),(-0.0020599122253235637-0.006828198910577493j),(-0.009064788388755402+0.003364929147921981j),(0.006420031098752262+0.006873612741166763j),(0.0049995666935097275-0.007473268568373748j),(-0.003594382056805162-0.005020326291359508j),(0.001154736308973883-0.0056857576482035365j),(0.008579701161973752+0.00029732517198978936j),(-0.0037495492225816576+0.007930200935932396j),(-0.004005317346396763-0.007605443890864515j)
"(1.1151515151515152, -5.571428571428571)",(0.007054524936374439+0.00015869175413019652j),(0.0001812871461955944-0.007014417313903568j),(-0.009436293992993857+0.0008019454687379391j),(0.004677589701093463+0.008024971941284046j),(0.006269400422622297-0.006340171034326847j),(-0.002672185482698621-0.005554885723851115j),(0.00227709782977686-0.005305412477270333j),(0.008197479250658774+0.0022139761289882566j),(-0.005625245296301589+0.006539712933975932j),(-0.0013389967435415762-0.0082431283598436j)
