index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)"
"(2.1578947368421053, -5.285714285714286)",(-0.0002989476518776796+0.0032358152052984635j),(-0.0010187777401447198+0.0066521787571955345j),(0.00431854085838532+0.002024776417577508j),(-0.005671733971713243-0.003225233783324649j),(0.0034856281545584625+0.006311834883211864j),(0.006121440417452403-0.0023860199448447385j),(-0.0003947355312310208+0.002551826124183344j),(-0.0007816099026902232-0.002875185270585053j),(-0.00047057581981353784+0.0011021708891760555j),(0.0008273796528362134-0.0007418258121508947j)
"(2.4210526315789473, -5.285714285714286)",(0.0025857570807885505+0.0018961010679959295j),(0.007757215360198047-0.004701928753082683j),(-0.0027046251979609567-0.0006079639601898945j),(0.005015726976888139-0.0005281287494596561j),(-0.0061800547073683765-0.0005388348282302596j),(2.5760476150124792e-05+0.006871626124405427j),(-0.00029668372713102044-0.0017149477462697056j),(0.0005500555033497126+0.0018159192226171249j),(1.4109577135919249e-05-0.00065492458316628j),(-0.0009330647498597953-0.00031822482787861693j)
"(2.6842105263157894, -5.285714285714286)",(0.0032253575485548195-0.0005081438032130883j),(-0.007167383854334149-0.005915318278063284j),(0.0012645867393908357+5.3971235320967447e-05j),(-0.003203337345665514+0.001463995881482948j),(0.004169758863772874-0.002910497407316054j),(-0.005657685596116549-0.004548413894253568j),(-4.7286533290652246e-05+0.0005971164142639896j),(-0.00023629393642965097-0.0009765428574342065j),(-5.5170359614664024e-05+0.0008268347129208411j),(-0.00016208503614516248+0.00042162835593904j)
"(2.9473684210526314, -5.285714285714286)",(0.0024506487118171006-0.0023189277742584687j),(-0.0053244601582717495+0.006243674249545381j),(-0.0008551835243247322+0.0003780798294453389j),(0.0018365777783458102-0.0010432184568236163j),(-0.0019815574523148263+0.003371539610973328j),(0.007549710728129072+0.000623371873727539j),(0.0008054772176896848+0.0006055278486430694j),(0.00025108120775486003+0.00045186606229706143j),(0.0007272871324037109-0.0005557441025794234j),(-0.00033362935087311946+6.67897909733091e-05j)
"(3.2105263157894735, -5.285714285714286)",(0.0012759831060697164-0.003167115687252584j),(0.003400252842546526+0.0059096502030942175j),(0.0011222525312326067+7.195152708158736e-05j),(-0.0008594016107567244+0.0005505253051728728j),(0.0009252864982352222-0.0025932529678209743j),(-0.007517736607171357+0.0018301631592774147j),(-0.001124087888617804-0.0021000795683714223j),(-0.00037123492940063427-0.0005045010003673084j),(-0.0005895151246394906-0.00041185588768454483j),(-0.0005123553317093609+0.0008462789989913409j)
"(3.473684210526316, -5.285714285714286)",(0.00044097147336577005-0.003318822182309879j),(0.0058011687563368644+0.0005225754892266994j),(-0.00030284262948867543-0.0008533828451118427j),(0.0003549465028059751-0.0005572154777150497j),(-0.000575811459220237+0.0015991196387639779j),(0.00736078684134386-0.002322842714480384j),(8.490494853806809e-05+0.003620699923980189j),(-5.151098210533963e-05+0.0007816753578879293j),(-0.00020177046636733273+0.00023784674527935136j),(0.00031930507618747287+0.0013642826302519887j)
"(3.7368421052631575, -5.285714285714286)",(0.0002071167519230873-0.0032135608065460364j),(0.004184005495064207-0.003445377850838076j),(-0.00031841488220133807+3.607404613601404e-05j),(-0.0006344870142742942+0.0005909714890336712j),(0.00032298674549216603-0.0008003859001252759j),(-0.0074588913748665185+0.0010095989702075029j),(0.002595317443766636-0.00378985925477935j),(0.000695198186651206-0.0002995103905031111j),(-0.00021763826615722867-4.5651160468938824e-05j),(0.0009992165612630682+0.0011990427661970557j)
"(4.0, -5.285714285714286)",(0.0005254518283109824-0.0030639289136824635j),(0.0012187074206648947-0.005354139198538175j),(-0.0002815762330373679-0.0003865085875639775j),(0.0008800675669721347+0.00017865026914993046j),(-1.0175950777290462e-05+0.000502351706113241j),(0.006944669649164083+0.0018522218929376867j),(-0.0051631246945961825+0.0009453405329364471j),(-0.00031546764043423775-0.00045504015393031634j),(-0.0005162297598620735+0.0004386816389473255j),(0.0012746482721913094+0.001224201871591573j)
"(-1.0, -5.0)",(-0.008108663260956375-0.00807757683340021j),(0.00703319846640948-0.006527099862644195j),(-0.005254471055863207-0.0009497732472135824j),(0.006639053916577845+0.0025078672989256347j),(-0.004079979975243948-0.006512747184433818j),(-0.0009852895663123936+0.0033388835080521446j),(-0.00032952778950252486-0.00930752771991125j),(0.007085880990468995-0.007039634878743502j),(0.007812033152550693+0.0074844609723835566j),(-0.008534082801848246+0.00819666378384256j)
"(-0.736842105263158, -5.0)",(-0.012865077349079122+0.0009318344997979741j),(-0.006718839299990748+0.00479407003163819j),(0.0053502691428341615+0.005403883471751975j),(-0.0013037345876852797-0.008371101253626025j),(-0.006259869573819913+0.005819048829129179j),(0.005017381408501368+0.0009187972687207465j),(-0.005772767960119144-0.0084147977318527j),(0.0030336958060106734-0.009727415353873408j),(0.010961992573861061+0.001989767260173582j),(-0.0009091690248401956+0.012378561112333838j)
"(0.5789473684210527, -5.0)",(0.0006774091831810463+0.008167506551259252j),(-0.010155402830354163+0.0023505797347211956j),(0.0014510408620638528+0.012470919175616513j),(0.011217176385227724+0.00032391968007629236j),(0.0018032654874643773-0.010080250579943209j),(-0.0076453060287148015-0.0072493310157567695j),(0.005191923563070611-0.00348232384341202j),(0.0007083130786438261+0.00894633093373471j),(-0.008631555559520726-0.0030876811453128764j),(0.00763057697177531-0.004440136923559892j)
"(0.8421052631578947, -5.0)",(-0.002032461254849186-0.007954650164205485j),(-0.007961388800762961-0.0010202440420789664j),(-0.0036622394991751707+0.011672549200608623j),(0.010319705610738+0.003925776999028911j),(0.004453300927439356-0.009095171858500036j),(-0.003908757560709684-0.00908391038710688j),(0.0030905996689506417+0.003108342050393408j),(-0.008195749156419806+0.0006840282159968547j),(0.004724193920056344-0.006396977850582732j),(-0.0012289503239991558+0.006607461733557202j)
"(1.1052631578947367, -5.0)",(0.0004979557477406465+0.006678816733715884j),(-0.0020506227398722036-0.008175496956940906j),(-0.010857594442433853+0.0036999841145304033j),(0.004689429965105552+0.009527949784266129j),(0.008699536072331556-0.004651250268046737j),(0.0023047251633578594-0.008583525010642967j),(-0.0027401904414347976+0.00135821368441451j),(0.0016823185054051653-0.00709371894519229j),(0.0017578981313062666+0.006240926537778773j),(-0.0012079657548484442-0.0042474186186841085j)
"(1.3684210526315788, -5.0)",(0.0031152562227712236-0.003210565869085263j),(0.005775003525418489+0.002127716745143554j),(-0.004505450381146843-0.009160140970182497j),(-0.006403059522117444+0.007588575756168259j),(0.008391966471846864+0.004324460778400814j),(0.007215826520251822-0.003023593777747702j),(0.0007799210109997808-0.002631704313102487j),(0.004053410730717474+0.00468360739898438j),(-0.0036253465202630035-0.0032298923730926213j),(0.001044383306025141+0.002061599540700957j)
"(1.6315789473684208, -5.0)",(-0.0025804627440081944-0.0023492496089902435j),(-0.0008127292852946583-0.0008095675769022527j),(0.008389377534320203-0.0008892353795445537j),(-0.006924015888096266-0.00566642398078991j),(-0.0018268363953393098+0.008648466566131748j),(0.005138600912725587+0.0047717263963912805j),(0.0012872179360985617+0.002660909181352133j),(-0.0048761602642052445-0.0010122189698965262j),(0.0028818232869892778+0.0014289789509320033j),(-0.0007948566936702251-0.0007094505969164848j)
"(1.8947368421052628, -5.0)",(-0.0028785911945840917+0.0017925292721617794j),(-0.005142190498399152+0.0006882100614716579j),(-0.003990400067650516+0.004829972018073572j),(0.006672576771601366-0.0037959206496819865j),(-0.007762624558885652-0.0021386175970930796j),(-0.003645978523869671+0.005588691000126395j),(-0.002612209279466722-0.001292404942940191j),(0.003661650200278559-0.0006458072166827649j),(-0.0016296446866004655-0.0006818084420168352j),(0.0009623197442394244+0.0006206740660628599j)
"(2.1578947368421053, -5.0)",(0.00010282721708921466+0.0033525313611206214j),(0.007258456172904069+0.005120354968359459j),(0.0011654018330663797-0.0037880655994025655j),(-0.0013077401768769202+0.006026614931787745j),(0.004273495548245513-0.005648704800388695j),(-0.0051526255522688965-0.004427898567738241j),(0.0023428592814732996-3.777441445291681e-05j),(-0.002376813355937973+0.0007694028586379915j),(0.0008060322627775195+0.0001490797587080466j),(-0.00014820318828802644-0.0011297294883046108j)
"(2.4210526315789473, -5.0)",(0.002456834727972959+0.0023561978640489227j),(0.0015922815519576505-0.00970347874622415j),(-0.000242081462195471+0.0019480010313820974j),(-0.001295258177342901-0.004333429987281871j),(0.0014080645785680005+0.005790027536152225j),(0.006604933359352367-0.0027844695508631406j),(-0.0012671472095356865+0.00023989363902667657j),(0.0013702611923245174-0.00040537399253094816j),(-0.000794112666884829+0.00010276801333844676j),(-0.0006008167346614135+0.00013490021067743193j)
"(2.6842105263157894, -5.0)",(0.0034595708315218344+0.0006802054948658784j),(-0.008785558012702583-0.000840655277773721j),(-0.00033029683016321014-0.000950114218019777j),(0.0014074605899279794+0.0025403525437954952j),(-0.003504740883877379-0.003174855256104344j),(-0.0028482300933469836+0.0070094622895930155j),(6.389825518505091e-05+0.0004223431553511263j),(-0.0006322186564053293+0.00024982874506019253j),(0.0008450990031719556+0.00047032791145851975j),(-0.00023799049981344981-0.00016023960559847402j)
"(2.9473684210526314, -5.0)",(0.0035021875321485894-0.0006900575527304016j),(-0.0027351212825890317+0.00666579364024182j),(0.00030090638834769665+0.0011460741876263406j),(-0.0008037814281688504-0.0012924163357650208j),(0.003182668796147984+0.0013766293862254296j),(-0.0007792593454951319-0.0078012494769095055j),(0.001340278095658743-0.0011196638819503453j),(0.0004232153555499306-0.0004035564810870317j),(8.140131197623903e-05-0.000823033697511952j),(-0.001029852707003887+8.456101876649643e-05j)
"(3.2105263157894735, -5.0)",(0.003222990243544515-0.001327265739889079j),(0.0033039874720224255+0.005003245653016017j),(0.0007275794072413188-0.0007868587422474017j),(0.0005673467300965814+0.0004795044548882144j),(-0.002159368615554718-0.0006948973479818758j),(0.0024015533458557306+0.0075520750810755405j),(-0.0030331912217455978+0.0008461287579803078j),(-0.0007466096594993599+0.00023462754881309604j),(-0.00041337976110341566-4.040794023864981e-05j),(-0.0010190269443582731+0.0011389180543659996j)
"(3.473684210526316, -5.0)",(0.0030926099384472267-0.001267103055387149j),(0.005405502093229807+0.0011804032644798191j),(-0.0003245975627021759-0.0003404969894670056j),(-0.0007184303217438857-0.0004540076690210252j),(0.0011703656446016017+0.00042559810613042315j),(-0.0019984927799075935-0.0075500669488743925j),(0.004136034360210166+0.0012054793582136007j),(0.0006266947326613675+0.0005164106751831845j),(-9.687070754861459e-05-0.00014831106938058684j),(-0.0005048777396211163+0.0016589318171329123j)
"(3.7368421052631575, -5.0)",(0.0031738129582838583-0.0006583120017969286j),(0.005169311629413558-0.00235786997387259j),(0.00011039369155941811-0.00042321602177892813j),(0.0002248693097077157+0.0009390591073534408j),(-0.0005915129894162403-9.96176527678585e-05j),(-0.00023475781096753265+0.007513149363381735j),(-0.0027370902697285288-0.0043406865953798295j),(0.0002606803533606304-0.0005774934467252534j),(-0.0006646739033198326-0.00015776240320814654j),(-0.00044326147078531234+0.001970602712018062j)
"(4.0, -5.0)",(0.003220818044929705+0.0004113852635421213j),(0.003697326262802204-0.0049940755642666375j),(-0.0006227170347835966-0.0009777768259807424j),(0.0006435800765112869-0.0004086520891599818j),(0.0006226105463715383-6.947549963453338e-05j),(0.0036869977891579404-0.006043456821164689j),(-0.001817605155008713+0.005309374944613409j),(-0.00027176615337322075-0.00013898029727578973j),(-0.0008260607953231964+0.0006578302425693268j),(-0.0007606000681418747+0.0027612894333649777j)
"(-1.0, -4.714285714285714)",(-0.0020416548803034945+0.011500523399266702j),(-0.0068077577632011796-0.007839928024376107j),(-5.786507947088865e-05+0.0044733691416898955j),(0.0001862134271879009-0.006755297441587205j),(-0.00406194832782354+0.006408403330106673j),(0.003234559548936911-0.0005466037528614687j),(-0.007064256889457143+0.006160107291813743j),(-0.010153609601935924-0.0010568999947087746j),(0.001041144041162028-0.011040024975920264j),(0.011990985205243403+0.001985297446915179j)
"(-0.736842105263158, -4.714285714285714)",(0.009404866123941882+0.009532446264414594j),(0.005902847234477069+0.006752823438775101j),(0.0032742515229816135-0.006239380851307998j),(-0.006876445123685739+0.004725760210219783j),(0.008202192380634674+0.002470838502254575j),(-0.0018674416007574883-0.004517356701267779j),(-0.002748320066537022+0.00998366512626208j),(-0.009583546648781794+0.004132596406269297j),(-0.005757749096224268-0.00991416871037241j),(0.010426650970775869-0.00752681265994061j)
"(0.5789473684210527, -4.714285714285714)",(0.008125473885404364-0.001601121612414142j),(0.008505939593693307+0.005919849194015753j),(0.008802018845565245-0.009611604138698132j),(-0.007322910881954067-0.00894303591314542j),(-0.009007582590803682+0.005384144259985108j),(-0.0005400309582342273+0.010716955109990683j),(-0.005711408787260172-0.0021554194854612784j),(0.007197972893113876-0.00549151625137691j),(0.0015049007655881335+0.009030089029495288j),(-0.006767405452863562-0.005140224302320584j)
"(0.8421052631578947, -4.714285714285714)",(-0.00789131095817089+0.001716352363767215j),(0.004788381481980054+0.0073372438347421125j),(0.011757586995387675-0.004647771849071484j),(-0.003687152756327786-0.01073284673563922j),(-0.010052617192448203+0.0025283069859872334j),(-0.004533832953399678+0.008917476303363462j),(0.0010506848179592991-0.004016586927004906j),(0.004499176014214505+0.006854481294275842j),(-0.0075328205220631436-0.0017834761629658396j),(0.006009317750812704-0.00038713626032661796j)
"(1.1052631578947367, -4.714285714285714)",(0.005436449658318858+0.0015689929054304764j),(-0.006816892384205586+0.005526983476161086j),(0.009432730658131582+0.006941221788695441j),(0.004864825285065395-0.009704972524013242j),(-0.009236093916967386-0.004008058515056105j),(-0.008175574086339874+0.003553445236246818j),(0.0022125267824256037+0.0019110916860846801j),(-0.007029756579999121+0.00125570902618063j),(0.005137085678602721-0.00321723992231297j),(-0.0032113316603577433+0.0013608040293296945j)
"(1.3684210526315788, -4.714285714285714)",(0.00026510086818659563-0.0037386994263693745j),(0.001089157074495141-0.00440762319465087j),(-0.005852084459516266+0.008314900244024865j),(0.009973103448200371+0.0012162992613505277j),(-0.001400035067641735-0.009482503481576973j),(-0.006741942143955387-0.00394130022809677j),(-0.0028083318551135115+8.705602792465075e-05j),(0.0030711637716323128-0.0050517878315063875j),(-0.002281134549801862+0.003593544975654966j),(0.0012240784118076706-0.0009484596972749469j)
"(1.6315789473684208, -4.714285714285714)",(-0.0032901927310021715-0.0012579334009931826j),(-0.0012160065949302125-0.0023942690859102686j),(-0.0036454364126065264-0.00715442211279694j),(-0.0017399156016145924+0.008725631577793607j),(0.00835815514711802-0.0030569429927664307j),(0.0009854920749358307-0.006975994066596027j),(0.0022389679913113864-0.0020328666409183765j),(5.460001341259234e-06+0.004576044102828785j),(0.0009833952243351557-0.0023390696006608106j),(-0.0004993906608678782+0.0010576067929514942j)
"(1.8947368421052628, -4.714285714285714)",(-0.002715260876738966+0.002252763158780195j),(-0.0020754978043174403+0.007862892964792452j),(0.004903738275684306+0.0024973567233825874j),(-0.0058053929771069565-0.004625846178884614j),(0.001684932500365068+0.007823839057412381j),(0.006822721824333903+0.0001941265583018317j),(-0.0006577495347353595+0.002732748666559978j),(-0.0008777555822894863-0.003104283973887502j),(-0.00034403778098396565+0.0011505947247255127j),(0.001107973404953333-0.0006703086992138272j)
"(2.1578947368421053, -4.714285714285714)",(-0.0004112743657707353+0.0035420562443497115j),(0.009742277075705099-0.0033258093054100535j),(-0.002971716685402983-0.0005644155623074918j),(0.005698399760604539-0.0002656939883180287j),(-0.006680455931686419-0.0017557071231840916j),(-0.0017162719512254113+0.0068528348114074485j),(-0.0002668924429008298-0.0019810250300955983j),(0.0006422211909931124+0.001871956904279972j),(-0.0001320664340744396-0.0007780833097802782j),(-0.0005702923511109323-0.0005831726929238279j)
"(2.4210526315789473, -4.714285714285714)",(0.0015004493526624663+0.003383453491988363j),(-0.004565715555590012-0.008398396426326896j),(0.0013136368416903194-0.00018179609057472366j),(-0.0035442234945890303+0.0016222698823036745j),(0.004878275940429941-0.002852105655787802j),(-0.0051673884074362525-0.00542975196506282j),(-1.1625399311066453e-05+0.0007586077064031391j),(-0.00032285435076577035-0.0009349136105901855j),(-0.0001503955679756157+0.0009894592546087202j),(-8.373929457004508e-05-0.00022308912509341787j)
"(2.6842105263157894, -4.714285714285714)",(0.0025747999011269847+0.0027241409171368043j),(-0.007410563202569509+0.0020249952897633395j),(-0.0010904837866840779+0.0005554552735348536j),(0.0018897884947520118-0.0011788075977133803j),(-0.0022551666637155242+0.0036655549858968686j),(0.007808721876254748+0.001065201919573762j),(0.0008485744670762308+0.0005839966326559614j),(0.00038477858861596067+0.00043483088468283375j),(0.0008701695014796086-0.0003553564437536073j),(-0.0007029101897639633-0.0008210837935008074j)
"(2.9473684210526314, -4.714285714285714)",(0.0028272837042754868+0.0022968348385542115j),(-0.0018852109617176053+0.005897574026515165j),(0.0011929635053480343+0.0003708095532327197j),(-0.0007705047848618155+0.0006727058771801636j),(0.0009517251790359416-0.002807270928545948j),(-0.007868886927586239+0.0018758308148880088j),(-0.0012164263971840145-0.0022548500076411356j),(-0.00043926190935207686-0.0006246037131355117j),(-0.0002488726651064799-0.00047531449646579313j),(-0.0016696114611181563-0.000205886626594464j)
"(3.2105263157894735, -4.714285714285714)",(0.002513376748005245+0.0024165287932341076j),(0.002494984167256715+0.005080481715844645j),(0.00014056299595316377-0.0006438541330970637j),(0.0003475522873528855-0.0007499329323020723j),(-0.0005235460642454862+0.0016742724756747332j),(0.007659241524188931-0.0025624856085579035j),(1.7299455803604897e-05+0.003923256357949188j),(-0.00020599078980238533+0.0008346601407309155j),(1.439984550122979e-06-0.00013523157148956068j),(-0.0018730688011068387+0.0005353930486843317j)
"(3.473684210526316, -4.714285714285714)",(0.0017297457040187593+0.0029431677826399216j),(0.005226683761576221+0.002793715798738428j),(0.0003410595706717751-0.00017978142585978275j),(-0.0008261494592097154+0.0005969967346039424j),(0.000218062590289383-0.0008160450236783649j),(-0.007761255376905404+0.0011812288304461087j),(0.0029971062119510893-0.003932583638755467j),(0.0007146433287942958-7.206970195638323e-05j),(-0.00026782699776217955-0.0006316602654686184j),(-0.0022221033193062967+0.0007225291795418903j)
"(3.7368421052631575, -4.714285714285714)",(0.0004023867283159156+0.0034593386143164486j),(0.006643468277298755+0.00015346688761525148j),(0.00045924288733446714-0.0011436898201516734j),(0.0007746080829986369+0.0004236273111164449j),(9.689262863891852e-05+0.0005885300240396821j),(0.007186706057890419+0.0019468187956286373j),(-0.005557990084066997+0.000496814939719418j),(-4.753833644493588e-05-0.000385087563180874j),(-0.0010774302630408032-0.00030224762491149745j),(-0.0032724338901951432+0.0008322041187604234j)
"(4.0, -4.714285714285714)",(-0.0014215116084225128+0.0033769118352184953j),(0.007214172860784671-0.0019240766482323476j),(-0.0005236490271891773-0.0016751283039578106j),(0.0002099838508806522-0.00037351959826695106j),(0.00011643877218548402-0.0007919525189448005j),(-0.004242501941871629-0.005448040397857872j),(0.0036082990172643017+0.004635966037145995j),(3.543493579316325e-05-7.93954731691991e-05j),(-0.0012233700158096102+0.0004988312064344173j),(-0.0048210545846348474+0.0011216416956184318j)
"(-1.0, -4.428571428571429)",(0.010821091234027988-0.0048051017002643664j),(-0.009170821344721447+0.006037716304221927j),(0.003408167052141711-0.0004118589781728303j),(-0.006086148631330622+0.001637794609783313j),(0.007361778657799026+0.001079613167980103j),(-0.001706619969648529-0.002579394725521683j),(0.009282320859518897+0.0016312604913826642j),(0.0057029478800382635+0.008746927019409573j),(-0.009578499207060331+0.006135475785892613j),(-0.005591312984395868-0.011160081388153543j)
"(-0.736842105263158, -4.428571428571429)",(0.0013629629822675148-0.013907833830826515j),(0.007294409587378709-0.006807001858627071j),(-0.0060993488095422484-0.00142830926065406j),(0.0069193412977515065+0.004277638884191899j),(-0.0018466872594198012-0.008356638883986165j),(-0.002714622635929666+0.0037702036402550276j),(0.009545827791142684-0.004390980639955941j),(0.009613034407349702+0.00470414485803752j),(-0.0039464750027127585+0.011139318741218244j),(-0.012940736684442367-0.0033075803273326463j)
"(0.5789473684210527, -4.428571428571429)",(-0.0018767131779523574-0.008379326371150988j),(-0.0015252990019768383-0.010245184726862297j),(-0.013564813250948708-0.00038860443906819404j),(-0.0020180468545342454+0.011755939327326721j),(0.01023310902976215+0.0033509066187196596j),(0.008654725388759141-0.0066817456733266984j),(0.001450551581836657+0.005745824904362368j),(-0.00852849907051673-0.0032230342669579705j),(0.007245655868470931-0.005483855420408684j),(-0.0023813564847039214+0.007616018793440862j)
"(0.8421052631578947, -4.428571428571429)",(0.0002886570444996803+0.007397432549949614j),(0.0032995840004259452-0.009273106220265129j),(-0.011357074825424526-0.006506716061761437j),(-0.006090677423452616+0.009967398237273625j),(0.008617534842229713+0.0062090966574134725j),(0.009866967673176855-0.002229642950326068j),(-0.003778671116232934+0.0009682434628725773j),(0.004005230182706196-0.007084291188747126j),(0.0009936460834096411+0.00736640562082568j),(-0.0013077020304309765-0.004926675154322412j)
"(1.1052631578947367, -4.428571428571429)",(0.0036039063497034954-0.002521702078971772j),(0.007197192895988336+0.004490801533922208j),(0.0005349012439389029-0.011919241726051792j),(-0.010929902036673968+0.0019341282717696522j),(0.0026029097594483983+0.0099465077566953j),(0.00787788029388715+0.0042107149707232795j),(0.0009744587950803813-0.0026542676490954927j),(0.003661808965878343+0.005888793384258874j),(-0.003948841758550329-0.00385006200958939j),(0.0012625214361429492+0.002125878738559432j)
"(1.3684210526315788, -4.428571428571429)",(-0.001050858029496385-0.0034592642570393742j),(-0.0015732057999077711-0.0010584286481161614j),(0.009906378104216051+0.001472145132161775j),(-0.004324886722588856-0.00917331386259075j),(-0.007057464360587015+0.0066947322401449535j),(0.0008735912763685477+0.007748515447810124j),(0.0009488350148918196+0.0027450220955499796j),(-0.005351274001391218-0.0014969251352212032j),(0.0031926122787070614+0.0015389846675994087j),(-0.0011120419807397232-0.0006125148745012165j)
"(1.6315789473684208, -4.428571428571429)",(-0.0036407130354529534-0.000815630270114486j),(-0.006385707440839841+0.000251656877968132j),(-0.005240161152180727+0.005252446124560887j),(0.00847962374872634-0.0022925887382140354j),(-0.006964839209172459-0.005605690148985836j),(-0.006370938653509011+0.003152941037871713j),(-0.00257209159410535-0.0016471496491686714j),(0.00403962510623683-0.000668245364843785j),(-0.0017285492730620183-0.0005939787707946045j),(0.0011227325133915521+0.0009047861201749393j)
"(1.8947368421052628, -4.428571428571429)",(-0.003240406504660674+0.0019059630119571572j),(0.007328364873128073+0.007517278104633942j),(0.001343132240308434-0.00432004941034831j),(-0.002297704810565008+0.006681250249892432j),(0.006206710550518822-0.004910488187988216j),(-0.0033900856381138904-0.00615888993749105j),(0.0026088126407249014+0.00013349780386491612j),(-0.002522767969795903+0.0008823507679580995j),(0.000884856478630304-3.34461759839204e-05j),(0.0002897949090290157-0.0010172583983678331j)
"(2.1578947368421053, -4.428571428571429)",(-0.0020469563268794046+0.003327992381876988j),(0.005031288596379186-0.009114332973292767j),(-5.388653975501404e-05+0.002067455424172802j),(-0.0013119485626380144-0.004945659215730289j),(0.000679379808619852+0.006635838135655138j),(0.007250493242877148-0.0013950812872487583j),(-0.001512541223680216+0.0002612414096524477j),(0.0013618215247222889-0.0004942752613316927j),(-0.0010038191885725443+0.00012797480626081114j),(4.998964663278005e-06-0.00024257923892812488j)
"(2.4210526315789473, -4.428571428571429)",(-0.001057075475044239+0.003814524212516721j),(-0.006574674997673823-0.005038147608532144j),(-0.0006344194723494173-0.0011105009021403242j),(0.0015903252036503024+0.002740809309375374j),(-0.0037064026002805216-0.0037428563366237993j),(-0.0036693371783529678+0.006938914029818514j),(0.00016930559841842364+0.0004170124035405205j),(-0.0005800442791259914+0.00037435236736055614j),(0.0007859360824499001+0.0007016674025944568j),(0.00026458517304148003-0.001100414778794878j)
"(2.6842105263157894, -4.428571428571429)",(-0.0008229267209153638+0.00373638046078703j),(-0.005979062759820471+0.0023480919878637995j),(0.00012888552749037302+0.0014243316600646325j),(-0.0009301668634820264-0.001243207712638326j),(0.0034863467301612474+0.0015177703937652842j),(-0.0005673682494750739-0.008174524684333056j),(0.0014078762016664595-0.0012080765665061107j),(0.0004938434053925858-0.0005369367152088419j),(0.00034404034884078546-0.0005839441441395892j),(-0.0008644171009917408-0.001660257158534289j)
"(2.9473684210526314, -4.428571428571429)",(-0.001418093042522854+0.0033816553418475528j),(-0.0024563398011606405+0.005267817592330407j),(0.0008437364824546441-0.0002967909379557052j),(0.0007584902594159293+0.0003959496931942981j),(-0.0023108595292288766-0.0006704807578232911j),(0.002580752647284724+0.007899919544250037j),(-0.003301348721386219+0.0008867507852486109j),(-0.0008823695216266401+0.00015072967160449747j),(3.725863153088985e-05-0.0001245479928631049j),(-0.0016566475989123455-0.001472474763862058j)
"(3.2105263157894735, -4.428571428571429)",(-0.0025432578414597983+0.0026186373060652843j),(0.000996526548130812+0.006176056175013867j),(0.0003220198899371833+7.404937673525304e-05j),(-0.0008573783015364327-0.0006099448962823177j),(0.001200178827950341+0.0003364605782526173j),(-0.0022436042000323632-0.007865766742491207j),(0.004427578478940924+0.0014749416616485754j),(0.0004590332996694973+0.0006627207542687567j),(0.00034855541457958053-0.0005897708344455042j),(-0.002039022206054407-0.0018283879473503456j)
"(3.473684210526316, -4.428571428571429)",(-0.003643344344566932+0.0011120695271447034j),(0.003934803493679047+0.006044927193300474j),(0.001279135111177112-0.00031133817767704347j),(-2.4048535163549944e-05+0.0010092213559484454j),(-0.000638930345630056+3.454431163093195e-05j),(-0.0001875335399765356+0.007825476979204065j),(-0.0025663479061473664-0.0048584095423929155j),(0.0003686834402771565-0.00031066176516842976j),(-0.00040780140474515304-0.0011196871826820594j),(-0.0027488937715502942-0.002929103575947628j)
"(3.7368421052631575, -4.428571428571429)",(-0.00389447523883591-0.0011866373462801737j),(0.005806924520388519+0.005735199668229324j),(0.0012203010394032639-0.001537910945777094j),(0.0005629651740079996-3.9403301786167706e-05j),(0.000770334538335706-9.648364702238913e-05j),(0.003955653745777423-0.006138661275654308j),(-0.002595143300424299+0.0053188848720109455j),(4.645158140927293e-05-6.642210869854205e-05j),(-0.001202149856250124-0.0007858026384139868j),(-0.0037802089229025016-0.0044345571692981966j)
"(4.0, -4.428571428571429)",(-0.002489919385063091-0.00357759175985292j),(0.006361218934972711+0.00599261683555025j),(0.0008663414618260973-0.002108424444975446j),(0.00015152921433777696+0.00010196018476410889j),(-0.0007124882565912182-0.0005488016392305054j),(-0.0064975083537911465+0.0014425940829172479j),(0.006042959513942123-5.681382270084751e-05j),(0.00036789075282820695-0.0002899681318564846j),(-0.0014807767127634232-0.00042572592982684216j),(-0.0045456258766021435-0.006213050649477917j)
"(-1.0, -4.142857142857143)",(-0.010141686980033907-0.006562108144962793j),(0.0034437721560033213+0.010550526210781059j),(-0.0007029307449568742-0.002237549802035301j),(0.002758527246500334+0.00499126966946123j),(-0.0017391969912455094-0.007018534966113533j),(-0.0016860306760545956+0.0024032912698994865j),(-0.004568958847381168-0.008291556366320821j),(0.003317579749808174-0.010161532973179465j),(0.010988925632659402+0.003948017950043026j),(-0.00607594662357363+0.011272204196109687j)
"(-0.736842105263158, -4.142857142857143)",(-0.01216211216865382+0.00800499165271422j),(-0.007203201231454893-0.008475145667329279j),(-0.00015597971680542664+0.005206377703534916j),(0.0013762385946091017-0.007694232191731237j),(-0.006481365347264002+0.0055190361437376535j),(0.004354520574922163+0.0004020411495581881j),(-0.00963998112143379-0.004551453424406685j),(-0.0027451516210615897-0.010640611379842685j),(0.011414295881685391-0.0043196646227968375j),(0.005936289518789001+0.012582333972123804j)
