index,x,value,0,1,2
"(1.8947368421052628, -3.857142857142857)","(1.8947368421052628, -3.857142857142857)",(-1.5484939986948902-2.713175626739929j),(-2.7120004386073377-7.12381480974594j),(0.3176799137885424+0.9924028592552459j),(-2.251161471265875-2.0081149297290932j)
"(2.1578947368421053, -3.857142857142857)","(2.1578947368421053, -3.857142857142857)",(2.059937102904788-3.178846547222773j),(4.853046799156789-1.346545165822649j),(-1.7822262154752495-0.6564947926779605j),(3.1089907250328253-7.533499683167711j)
"(2.4210526315789473, -3.857142857142857)","(2.4210526315789473, -3.857142857142857)",(3.4230061825508447+0.6322162716829611j),(0.03245345573173203+3.8633424899202264j),(0.37107867411549417+0.5309643710268217j),(9.865486417805307-2.4976580458981648j)
"(2.6842105263157894, -3.857142857142857)","(2.6842105263157894, -3.857142857142857)",(0.8198698940527024+1.5042120924032034j),(-2.6444109052127303-1.7999950500008328j),(-1.188377022652868-0.02614018261478973j),(6.292397610023706+6.338771509825233j)
"(2.9473684210526314, -3.857142857142857)","(2.9473684210526314, -3.857142857142857)",(0.14034320284067361+1.6732789938597625j),(2.3832718082290496-0.6894434270020486j),(-0.49549481713745247+0.42026264288831905j),(-1.4667473825695763+5.289017765693018j)
"(3.2105263157894735, -3.857142857142857)","(3.2105263157894735, -3.857142857142857)",(-0.6724118068381403+1.0997277944648878j),(-0.9076683083723127+2.50410538371198j),(-0.3893622866733826+0.7427234051315018j),(-0.7202048254687259+0.05235459455118141j)
"(3.473684210526316, -3.857142857142857)","(3.473684210526316, -3.857142857142857)",(0.7606189397720031-0.29656957545785306j),(-0.1862445154043453-3.484568001422851j),(-0.26009398365877123+0.13888501594149716j),(2.728195318379126+2.4559742591077947j)
"(3.7368421052631575, -3.857142857142857)","(3.7368421052631575, -3.857142857142857)",(-1.2676164504849627+3.301166920549104j),(0.03482862606299737+3.1643515509197613j),(-1.972807668734093+0.7273261500363815j),(-1.8648703087837928+6.011823060691168j)
"(4.0, -3.857142857142857)","(4.0, -3.857142857142857)",(-2.7663988353878217+0.3182381008341485j),(0.30559940785478434-1.1494068803153834j),(-1.755965007296918+1.6165306600689708j),(-6.848830906721331+0.48759052274885817j)
"(-1.0, -3.5714285714285716)","(-1.0, -3.5714285714285716)",(-0.8274012590523254+2.299370663174035j),(-10.498429635838988-2.497126198917106j),(2.2862043027146846-1.048850826003167j),(5.730021555967327+10.444089014442378j)
"(-0.736842105263158, -3.5714285714285716)","(-0.736842105263158, -3.5714285714285716)",(2.9481809570746025-0.6147854045276682j),(-1.9594998329621327+2.258107352796724j),(-0.9306983430118535-2.2875147358931907j),(11.734741047197796-1.814948830486538j)
"(0.5789473684210527, -3.5714285714285716)","(0.5789473684210527, -3.5714285714285716)",(-1.807229628951353-2.9116941313582805j),(-2.516924302228256-7.964758573057117j),(-2.187038586159062-2.1699224692003445j),(-0.7177259984667408+1.3995986481826197j)
"(0.8421052631578947, -3.5714285714285716)","(0.8421052631578947, -3.5714285714285716)",(-4.639491256552779-1.763009468690257j),(-4.303105367051058-5.071014680082942j),(1.014072363486565-4.288412495472286j),(-10.629440766093845+4.0703987694844574j)
"(1.1052631578947367, -3.5714285714285716)","(1.1052631578947367, -3.5714285714285716)",(-1.8676803456757087-6.5503002893144995j),(-2.946525019836359-9.986397040489882j),(2.8627950080396336+0.546508277176532j),(-5.519311025230401-10.211012104630147j)
"(1.3684210526315788, -3.5714285714285716)","(1.3684210526315788, -3.5714285714285716)",(3.122958744872201-3.1980313954048194j),(8.640618482160644-8.220589810561524j),(-1.0281929535784455+1.961837834486346j),(1.7564507060344057-3.335342210139282j)
"(1.6315789473684208, -3.5714285714285716)","(1.6315789473684208, -3.5714285714285716)",(2.411250928912804+1.9231586705407082j),(8.03246931823544+6.168033352980244j),(-1.1563376269803483-0.7802763109568907j),(0.35762109548332033+0.3817189695987724j)
"(1.8947368421052628, -3.5714285714285716)","(1.8947368421052628, -3.5714285714285716)",(-2.5927898963659857+2.098097488905299j),(-4.292859209934493+5.461389220612949j),(0.6993148975573396-1.5706764115480853j),(-4.184825376720804+2.4035796576510338j)
"(2.1578947368421053, -3.5714285714285716)","(2.1578947368421053, -3.5714285714285716)",(-1.888311210743166-2.0385926439257966j),(-3.403994843371552-3.2715412320529076j),(-0.9866149940899931+0.6969059292659028j),(-1.2743237947679535-3.5411426289903862j)
"(2.4210526315789473, -3.5714285714285716)","(2.4210526315789473, -3.5714285714285716)",(2.0220383322752-1.9401052077040433j),(3.430641853526292-1.5553751393062092j),(-0.1665890764513351-1.2435714955546278j),(2.802062219750644-3.021368988251293j)
"(2.6842105263157894, -3.5714285714285716)","(2.6842105263157894, -3.5714285714285716)",(-0.3404435134307796+1.281795437107074j),(-0.7305956515504828+2.8257574864919794j),(-0.7537644695362462+0.05736727967579225j),(0.46302958079439005+0.9622615451534509j)
"(2.9473684210526314, -3.5714285714285716)","(2.9473684210526314, -3.5714285714285716)",(-1.8748538838070303-1.2801964931540066j),(-1.618320456088275-1.780610052460295j),(-0.9155878177150298+0.0024989144563673515j),(-3.0906533776177865-2.0624783414580925j)
"(3.2105263157894735, -3.5714285714285716)","(3.2105263157894735, -3.5714285714285716)",(1.3317219750636435-2.122802450729828j),(3.1915468668120766+0.3116066441187228j),(-0.7016345723311461-0.234332809505357j),(1.50525363071-6.445681186802851j)
"(3.473684210526316, -3.5714285714285716)","(3.473684210526316, -3.5714285714285716)",(0.7110604992507519-1.2193738172940398j),(-3.652877916409472+0.12631576149668639j),(-1.8349147103669752-1.8602244828505425j),(7.620974124528703-1.9242127305282635j)
"(3.7368421052631575, -3.5714285714285716)","(3.7368421052631575, -3.5714285714285716)",(1.5854234366219129+1.3157675143876348j),(2.2918050792797198+0.3740517814032607j),(-2.0711620657816523-1.4325589248599484j),(4.535627296367672+5.0058096866195925j)
"(4.0, -3.5714285714285716)","(4.0, -3.5714285714285716)",(-0.4093978470292813+0.6356576160033671j),(0.2518420699738904+0.28048154873124215j),(0.12892664138457424-1.9010489390820984j),(-1.6089622524463087+3.5275402383609578j)
"(-1.0, -3.285714285714286)","(-1.0, -3.285714285714286)",(0.8583205406607364+3.0892957962953536j),(4.181714901190078+11.170117253963967j),(-1.8823811039303124-1.6692581393459014j),(0.2756278247224442-0.23297172573200475j)
"(-0.736842105263158, -3.285714285714286)","(-0.736842105263158, -3.285714285714286)",(1.354810683177271+1.7425980971895751j),(4.129164988252615+0.5095769434174064j),(-1.3072560038092642+2.1139154737175216j),(1.242523065088462+2.6043018744337973j)
"(0.5789473684210527, -3.285714285714286)","(0.5789473684210527, -3.285714285714286)",(-0.07470081136922513+5.973903222630625j),(-3.9355627493679703+6.990964022523855j),(0.11149966890812446+3.3566909192022663j),(3.5999606463521703+7.574054726165755j)
"(0.8421052631578947, -3.285714285714286)","(0.8421052631578947, -3.285714285714286)",(-1.9412190921298227+4.125435534418989j),(-0.6952582390780857+7.29337503297455j),(-3.8928039831720396+0.7370513906816049j),(-1.2355950541393437+4.34588017960081j)
"(1.1052631578947367, -3.285714285714286)","(1.1052631578947367, -3.285714285714286)",(-0.9623374064673016+3.1412428582788974j),(-6.74595404914881+8.98233462621095j),(-0.9564878518233222-3.154397628350681j),(4.815429681570227+3.595791576976424j)
"(1.3684210526315788, -3.285714285714286)","(1.3684210526315788, -3.285714285714286)",(-3.666711350855869+0.964509256567289j),(-11.720033695452774-2.7831947792575784j),(2.0304279241303522-0.4532149417687511j),(-1.3105282812451873+6.129937490728197j)
"(1.6315789473684208, -3.285714285714286)","(1.6315789473684208, -3.285714285714286)",(0.39586249887729347-0.1683788690057432j),(1.0310303416315263-9.492791234973911j),(0.6962509441797936+0.7303360392190635j),(-0.5396937891794396+8.257318588737618j)
"(1.8947368421052628, -3.285714285714286)","(1.8947368421052628, -3.285714285714286)",(-1.002064583425323+1.5378864352598072j),(6.288515134898294+0.7173467652974879j),(-0.9938375286925819-1.455816543885292j),(-8.30087135648168+5.352129084367226j)
"(2.1578947368421053, -3.285714285714286)","(2.1578947368421053, -3.285714285714286)",(-1.5882540695334468+1.1465995017763082j),(-1.1651125135034974+4.38585151413993j),(1.1447982100813656-0.10583092045960926j),(-4.744447905178209-0.8402220883513962j)
"(2.4210526315789473, -3.285714285714286)","(2.4210526315789473, -3.285714285714286)",(-1.0315704012535687-2.0255626523080865j),(-2.55490732262557-2.49320421759172j),(-0.8806475650991666-0.8922968434997587j),(0.3408436839640302-2.6911868958327814j)
"(2.6842105263157894, -3.285714285714286)","(2.6842105263157894, -3.285714285714286)",(0.3913934952113577-0.23975228612471433j),(2.55334563798868-0.36777110254775336j),(-0.46352774268968305-1.0650148710047334j),(-0.9156374096649237+0.7135291151783436j)
"(2.9473684210526314, -3.285714285714286)","(2.9473684210526314, -3.285714285714286)",(-1.8106179367771376+0.21628715833606385j),(-1.07697978776921+2.515111470304883j),(0.038268996423769575-1.4165949797058808j),(-4.393143018985972-0.4496550155908108j)
"(3.2105263157894735, -3.285714285714286)","(3.2105263157894735, -3.285714285714286)",(-0.31529457576057146-3.5258873390583774j),(0.03054512538903028-3.7327439661843567j),(1.5112366365905665-2.6967213468567772j),(-2.4876654892613113-4.1481967041339995j)
"(3.473684210526316, -3.285714285714286)","(3.473684210526316, -3.285714285714286)",(0.645511626129003-0.5779764639409375j),(-0.27291830880362644+3.2720624752886462j),(0.9713383755045618-2.0420606654974316j),(1.238114811686074-2.9639312016140273j)
"(3.7368421052631575, -3.285714285714286)","(3.7368421052631575, -3.285714285714286)",(0.7249579192069043-0.5035104100776178j),(0.32896336384829133-0.8420033484135973j),(1.7844654800817616-0.04143784568973294j),(0.06144491369066046-0.6270900361295234j)
"(4.0, -3.285714285714286)","(4.0, -3.285714285714286)",(1.0072126171276734-1.6722907032654533j),(1.7290617546920575-1.0117765152425444j),(2.52234433847974-0.8209880598812387j),(-1.229768241788777-3.1841075346725765j)
"(-1.0, -3.0)","(-1.0, -3.0)",(3.8148270236906576-3.771686604418339j),(7.686367273363243-10.537476977098272j),(-0.7699059047446521+2.5470240410154306j),(4.528019702453382-3.3246068771721755j)
"(-0.736842105263158, -3.0)","(-0.736842105263158, -3.0)",(0.22405582480261482-6.284583671861946j),(-2.5182951234397772-4.834801711917007j),(2.706896491969407+0.09851432579597419j),(0.4835661058782148-14.117463629464806j)
"(0.5789473684210527, -3.0)","(0.5789473684210527, -3.0)",(4.611886035866334-1.220012818014657j),(7.463182184626142-1.9486046539358253j),(3.842380643794679-2.3184690293383876j),(2.5300952791781826+0.6070352292302417j)
"(0.8421052631578947, -3.0)","(0.8421052631578947, -3.0)",(4.136382364618174+0.548234170137474j),(6.485905546094582-4.967711463357526j),(3.17991483940703+2.4881689563562803j),(2.743326708352912+4.124245017413668j)
"(1.1052631578947367, -3.0)","(1.1052631578947367, -3.0)",(2.7593852687427427+2.0450621249799417j),(11.99956569735375+0.2199914892796635j),(-1.5334901259100528+2.1600664460071863j),(-2.1879197652154687+3.7551284396529754j)
"(1.3684210526315788, -3.0)","(1.3684210526315788, -3.0)",(2.077517187550122+1.96524776478286j),(3.9537951763898462+11.298055321117525j),(-0.3090251004152928-0.8604168829695893j),(2.5877814866758126-4.541895143799356j)
"(1.6315789473684208, -3.0)","(1.6315789473684208, -3.0)",(-0.23164319446106713+2.438974121771513j),(-7.99828695991595+3.804751930742235j),(1.7852958029136397-0.9418203141888182j),(5.518061573619109+4.453990748761122j)
"(1.8947368421052628, -3.0)","(1.8947368421052628, -3.0)",(-0.09618529417586459-0.59822137772828j),(-2.518555714079473-5.2836226004714115j),(-0.3784242224826808+0.8432967384416898j),(2.6084240540345602+2.645661728844882j)
"(2.1578947368421053, -3.0)","(2.1578947368421053, -3.0)",(2.542123991403292+0.17566625007995654j),(4.308229673129521-0.855568056480665j),(0.9066109845733981-1.943588032914175j),(2.4115313165069576+3.3261548396347096j)
"(2.4210526315789473, -3.0)","(2.4210526315789473, -3.0)",(1.4657861430986234+1.8203944094998534j),(-1.2988236922208944+2.935534772289467j),(1.292804972533396-0.8700554962364656j),(4.403377148983369+3.3957039524465595j)
"(2.6842105263157894, -3.0)","(2.6842105263157894, -3.0)",(0.15026022262724625+0.999462004152989j),(-1.4545363782615648-1.9581166988012169j),(2.077445187732396-0.16014273575177262j),(-0.1721281415890923+5.1166454470119564j)
"(2.9473684210526314, -3.0)","(2.9473684210526314, -3.0)",(0.3939112847214977+1.441701112617996j),(3.3581378034360183+0.5067212769638499j),(2.8787632655779882+1.0185995923869733j),(-5.055167214849513+2.7997824685031647j)
"(3.2105263157894735, -3.0)","(3.2105263157894735, -3.0)",(-1.8634432342029208-0.4735791684067708j),(-3.8875702872481925-0.19567112444918935j),(1.4973095395465932+0.13071952275304322j),(-3.200068954907164-1.3557859035241662j)
"(3.473684210526316, -3.0)","(3.473684210526316, -3.0)",(1.142089065674277+0.6064015406264431j),(2.129915617667+0.6148734596352481j),(0.6500022044116454+1.0296542400561004j),(0.6463493749441863+0.17467692218798092j)
"(3.7368421052631575, -3.0)","(3.7368421052631575, -3.0)",(0.4829718066841909+1.9352908544250975j),(0.5787919421349232+0.6739178689699004j),(2.677910716018817+1.624957213457946j),(-1.8077872381011675+3.5069974808474464j)
"(4.0, -3.0)","(4.0, -3.0)",(-1.1384573103723918-0.6097152067426006j),(-0.34394264888372744-3.2591783220222523j),(3.1546866848247808+1.208219929175715j),(-6.226115967058229+0.22181277261873533j)
"(-1.0, -2.7142857142857144)","(-1.0, -2.7142857142857144)",(-3.709350350559977+0.9317826302128746j),(-14.07028975883697-0.8243983983288659j),(1.9149163240960116+0.5456771902339931j),(1.0273223830610259+3.0740690987334967j)
"(-0.736842105263158, -2.7142857142857144)","(-0.736842105263158, -2.7142857142857144)",(0.3328273312951048+0.44532580658191867j),(-3.208007794555682+6.067688301377343j),(-1.4507867388245639-2.2921110610665414j),(5.6572765272655605-2.4395998205650455j)
"(0.5789473684210527, -2.7142857142857144)","(0.5789473684210527, -2.7142857142857144)",(-0.8908126904221021+0.346758026938183j),(-6.450552972886623-3.759270026204053j),(-3.6775605306592576-1.6659132568847534j),(7.455675432279573+6.465457363903355j)
"(0.8421052631578947, -2.7142857142857144)","(0.8421052631578947, -2.7142857142857144)",(-1.9801170338028993-0.8906454419609435j),(-8.988717234703257-1.760099499442389j),(0.6275056453304806-3.1990161679288107j),(2.4208604879640796+2.287179341488369j)
"(1.1052631578947367, -2.7142857142857144)","(1.1052631578947367, -2.7142857142857144)",(-2.1039831630233548-4.552079455092291j),(-7.094465107709295-10.4944258931312j),(2.2272739057887594+1.2694448015872888j),(-1.4447582871495295-4.431257273732963j)
"(1.3684210526315788, -2.7142857142857144)","(1.3684210526315788, -2.7142857142857144)",(5.2829211098956055-3.590897459633251j),(7.236731900829984-9.161288632138302j),(0.19015754238742116+1.4911310458221088j),(8.421873886469413-3.102534792583561j)
"(1.6315789473684208, -2.7142857142857144)","(1.6315789473684208, -2.7142857142857144)",(3.092816970822775+1.4524018582908793j),(6.878380119314808+4.340533489990908j),(-0.07545852471023706-1.3140382269885844j),(2.4755293178637565+1.3307103118703143j)
"(1.8947368421052628, -2.7142857142857144)","(1.8947368421052628, -2.7142857142857144)",(0.9154134766796322+2.109138764147279j),(-3.053510231252976+4.635101276289836j),(3.0970031232504733+1.1408267505038938j),(2.7027475380413994+0.5514882656481075j)
"(2.1578947368421053, -2.7142857142857144)","(2.1578947368421053, -2.7142857142857144)",(-0.47549458934524835-1.873940579036103j),(-2.3341302357796625-3.4252219738556358j),(0.8017386367395247+1.5966780465873835j),(0.10590783100439255-3.7932778098400566j)
"(2.4210526315789473, -2.7142857142857144)","(2.4210526315789473, -2.7142857142857144)",(3.3000549753348434-0.6338694074235274j),(2.7443030122201097+0.01990485589153268j),(0.20066650287469978+2.079603847397384j),(6.95519541090972-4.001116925559499j)
"(2.6842105263157894, -2.7142857142857144)","(2.6842105263157894, -2.7142857142857144)",(2.163229498283023+1.645877985272726j),(-1.2557788101896197+2.532188090682027j),(0.002351497667595015+2.064402607820638j),(7.743115807371094+0.3410432573155142j)
"(2.9473684210526314, -2.7142857142857144)","(2.9473684210526314, -2.7142857142857144)",(1.0892827753363679+0.3860445392821113j),(0.32223831433942246-3.9989976125894415j),(1.3736732246357228+1.1346060040294188j),(1.5719367870339582+4.022525226406357j)
"(3.2105263157894735, -2.7142857142857144)","(3.2105263157894735, -2.7142857142857144)",(-0.7511215466166022+2.335283007801338j),(-0.6553369419734458+3.3077515230966643j),(-0.3371859843920328+2.092966663481576j),(-1.2608417134843282+1.6051308368257737j)
"(3.473684210526316, -2.7142857142857144)","(3.473684210526316, -2.7142857142857144)",(0.2559729015516591+1.1793242425700123j),(0.22778679666885915-0.4561139340559449j),(-1.2724857892804944+3.763421723971162j),(1.8126176972666126+0.23066493779482056j)
"(3.7368421052631575, -2.7142857142857144)","(3.7368421052631575, -2.7142857142857144)",(1.609971165422614+1.6355352626169561j),(2.435641275956899-0.9236121746481021j),(-0.3668011273733301+2.0980073705871183j),(2.761073347684273+3.7322105919118527j)
"(4.0, -2.7142857142857144)","(4.0, -2.7142857142857144)",(-1.445191331697882+1.2566087170562978j),(-3.4849818351059567-1.4558788666377331j),(0.6586241791909979+0.06119944591252344j),(-1.5092163391786875+5.164505571894104j)
"(-1.0, -2.428571428571429)","(-1.0, -2.428571428571429)",(0.7567206008125977+3.61383531775002j),(7.214963592212389+13.172773819097262j),(-0.8493067327874216-3.0250535247785058j),(-4.095495056987175+0.6937856589313036j)
"(-0.736842105263158, -2.428571428571429)","(-0.736842105263158, -2.428571428571429)",(-1.3591039024500722+1.7061142493657369j),(8.33949116842025-0.956126414250992j),(-2.807890081356658+1.9530122319571712j),(-9.60891279441381+4.121456930391032j)
"(0.5789473684210527, -2.428571428571429)","(0.5789473684210527, -2.428571428571429)",(-0.5191859601173037+1.7699251853312492j),(2.0367232383190563+7.053430285155539j),(-0.11829295819817193+4.397151798848628j),(-3.4759881604727956-6.14080652801042j)
"(0.8421052631578947, -2.428571428571429)","(0.8421052631578947, -2.428571428571429)",(0.6567602405504283+2.5697620999725808j),(4.974327178674997+8.97695553122144j),(-3.4519802237380817+1.0935172418625458j),(0.4479337667143693-2.3611864731662435j)
"(1.1052631578947367, -2.428571428571429)","(1.1052631578947367, -2.428571428571429)",(-1.412517626421792+2.199277658924488j),(-4.827885966061518+12.255828268254747j),(0.39908783495016953-0.8346489133434563j),(0.1912452518459733-4.823346378137828j)
"(1.3684210526315788, -2.428571428571429)","(1.3684210526315788, -2.428571428571429)",(-3.2297807335730235-0.635688791937182j),(-11.104549687023322-1.1364460825997402j),(1.9766199035711323+1.6122134915074515j),(-0.561412417266881-2.3828337847192573j)
"(1.6315789473684208, -2.428571428571429)","(1.6315789473684208, -2.428571428571429)",(0.24190358380100566-3.6351133023526074j),(-0.10489292624718072-7.493810868607832j),(-2.051092439710953+3.4120583171587646j),(2.881696117361151-6.823587355608755j)
"(1.8947368421052628, -2.428571428571429)","(1.8947368421052628, -2.428571428571429)",(2.0386501096720338+0.7342913402234628j),(5.325617477986368+0.44019941550408825j),(-1.0171929666603239-0.2536633244168141j),(1.8075258176900573+2.0163379295831145j)
"(2.1578947368421053, -2.428571428571429)","(2.1578947368421053, -2.428571428571429)",(-1.8564130102631273+0.3209124914320284j),(-2.072794471038989+3.0436043999231157j),(-0.7079736664978059+1.04839627332829j),(-2.7884708932525872-3.12926319895532j)
"(2.4210526315789473, -2.428571428571429)","(2.4210526315789473, -2.428571428571429)",(-1.4625519988883842-1.826266516428229j),(-1.276165111201208-2.152718722597826j),(-1.4840212869666045+2.1763555899768643j),(-1.6274695984973402-5.502436416663725j)
"(2.6842105263157894, -2.428571428571429)","(2.6842105263157894, -2.428571428571429)",(1.494803490548752-1.08277952760625j),(3.5520170399331557+0.7441296639551255j),(-2.06988955105938+2.1139081065565746j),(3.0022829827724804-6.10637635333045j)
"(2.9473684210526314, -2.428571428571429)","(2.9473684210526314, -2.428571428571429)",(-1.8000019846204163-1.5981251806502546j),(-4.089991708631089-0.6264112274988944j),(-2.7243256379532284-1.069343963627238j),(1.4143113927230688-3.0986203508246315j)
"(3.2105263157894735, -2.428571428571429)","(3.2105263157894735, -2.428571428571429)",(-0.23455098411796294-0.5761008198697557j),(1.8422262815519663+0.8195984638309917j),(-2.3085864200138855-0.21492820314951114j),(-0.23729281389196966-2.3329727202907478j)
"(3.473684210526316, -2.428571428571429)","(3.473684210526316, -2.428571428571429)",(0.8325529737685902+0.11840345814957971j),(0.8070685636404443+1.2706032061975496j),(-0.8369081329173754+2.13962538682744j),(2.527498490582702-3.0550182185762504j)
"(3.7368421052631575, -2.428571428571429)","(3.7368421052631575, -2.428571428571429)",(1.5134435579746275-0.8688032365628144j),(0.33999960453624395-3.6969183333933326j),(-1.0176623763908377+1.409022539295573j),(5.217993445778477-0.31851391559068354j)
"(4.0, -2.428571428571429)","(4.0, -2.428571428571429)",(-0.2660992132631185+1.168479529152597j),(-2.7380712770282103+1.8806243006031045j),(-1.2547096614101558-1.1656325699109873j),(3.1944832986490104+2.7904468567656737j)
"(-1.0, -2.1428571428571432)","(-1.0, -2.1428571428571432)",(4.246428633443163-4.6897856031417655j),(7.86434978249768-13.624816406249256j),(0.21574140134863684+2.3644589596367926j),(4.659194716483172-2.808999362812835j)
"(-0.736842105263158, -2.1428571428571432)","(-0.736842105263158, -2.1428571428571432)",(-0.4574476423220212-4.191889877473338j),(-6.5207408670496445-7.622921379303776j),(5.236945939275486+1.4541275689590552j),(-0.08854799919190537-6.406875822075296j)
"(-0.4736842105263158, -2.1428571428571432)","(-0.4736842105263158, -2.1428571428571432)",(-0.9123453073390071-4.6746986833826005j),(2.2054010905157133+0.37235149508803156j),(0.744272868487985-5.169894574331172j),(-5.68670988102072-9.226552970904661j)
"(-0.21052631578947367, -2.1428571428571432)","(-0.21052631578947367, -2.1428571428571432)",(4.759146080953799-1.8931353678828255j),(12.165093795930744-6.474812182446725j),(-2.374518822877694+1.0567341475713474j),(4.486863269808347-0.261328068773099j)
"(0.05263157894736836, -2.1428571428571432)","(0.05263157894736836, -2.1428571428571432)",(6.439618601518796-1.6030512420638419j),(13.658192429609587-11.747811202894745j),(-0.20604005914310677+4.081459279521867j),(5.866703434089909+2.8571981971813525j)
"(0.3157894736842104, -2.1428571428571432)","(0.3157894736842104, -2.1428571428571432)",(6.058321064690778-5.327408637444789j),(10.135291404007983-8.850515433564667j),(2.621446278377673-2.4793855927717345j),(5.418225511686679-4.652324885997966j)
"(0.5789473684210527, -2.1428571428571432)","(0.5789473684210527, -2.1428571428571432)",(3.845064675181194-5.304832909527855j),(3.3183321514673216-6.6368874502534325j),(3.018805660512201-1.2438846296902226j),(5.198056213564061-8.03372664863991j)
"(0.8421052631578947, -2.1428571428571432)","(0.8421052631578947, -2.1428571428571432)",(1.8204321500765293-1.7092435542459823j),(4.331994078695307-10.5822832919612j),(-0.28998580151333775+3.1035927811201183j),(1.4192881730476183+2.350959848103135j)
"(1.1052631578947367, -2.1428571428571432)","(1.1052631578947367, -2.1428571428571432)",(2.1347323746595777+0.2847931340482548j),(13.138483398821815-2.8894613322014244j),(-2.568476794534342+0.6290092797528256j),(-4.165809480308741+3.114831454593363j)
"(1.3684210526315788, -2.1428571428571432)","(1.3684210526315788, -2.1428571428571432)",(-1.8432841003860032+1.0122866419415593j),(4.775404959146567+9.333053237621328j),(-1.4313279340355995-1.5043292837279956j),(-8.873929326268977-4.791864028068654j)
"(1.6315789473684208, -2.1428571428571432)","(1.6315789473684208, -2.1428571428571432)",(-1.485821404504866+0.31702027993518317j),(-5.849466024151432+3.92676693194877j),(-0.2669544316416175+1.7646696468640597j),(1.6589562422784503-4.7403757390072805j)
"(1.8947368421052628, -2.1428571428571432)","(1.8947368421052628, -2.1428571428571432)",(-2.9324258831767733-2.0885977981431365j),(-1.7737619194210383-4.726767575823644j),(-3.9433842161732637-0.8644553512663855j),(-3.080131513936019-0.6745704673393811j)
"(2.1578947368421053, -2.1428571428571432)","(2.1578947368421053, -2.1428571428571432)",(-0.21939943985021193-0.9946840868588296j),(2.993137613560004+0.5238092231830784j),(-2.139823188504624-2.7617622049010517j),(-1.5115127446060157-0.7460992788585153j)
"(2.4210526315789473, -2.1428571428571432)","(2.4210526315789473, -2.1428571428571432)",(-2.0228646399556-0.3219870568745682j),(-1.4553854357794747+2.579802120545282j),(-0.3586726714786156-0.9479713714764642j),(-4.25453581260871-2.5977919196925225j)
"(2.6842105263157894, -2.1428571428571432)","(2.6842105263157894, -2.1428571428571432)",(-0.2808637331753427-2.180125989846916j),(0.7138773188637998-4.273213363211894j),(-0.2612096582006298-0.5759084161988953j),(-1.2952588601891981-1.6912561901299599j)
"(2.9473684210526314, -2.1428571428571432)","(2.9473684210526314, -2.1428571428571432)",(-2.492868340702362-0.016001977193836593j),(-1.0974341312379596+3.2186501418028164j),(-3.155805047784385-2.1333598941493723j),(-3.225365843084741-1.1332961792349538j)
"(3.2105263157894735, -2.1428571428571432)","(3.2105263157894735, -2.1428571428571432)",(-2.7107509460075487-1.1270137514191356j),(-0.07246753670723222-0.04027374057850583j),(-2.0527430192910363-1.773932378066398j),(-6.007042282024378-1.5668351356125034j)
"(3.473684210526316, -2.1428571428571432)","(3.473684210526316, -2.1428571428571432)",(0.10313735752399866-1.4941038604868546j),(3.1664304650375614-0.535908317317172j),(0.7311107070326857-0.06492582038294833j),(-3.5881290994982513-3.881477443760444j)
"(3.7368421052631575, -2.1428571428571432)","(3.7368421052631575, -2.1428571428571432)",(-0.7279428346450497-1.942005744950643j),(-3.1272815995912877-2.187602390482902j),(0.37176512601270567+0.30158678981692594j),(0.5716879696434329-3.940001634185953j)
"(4.0, -2.1428571428571432)","(4.0, -2.1428571428571432)",(0.2289486234522456-0.7367932482782337j),(-0.17495035869605075+2.0891516959615815j),(-0.6002252244828481-2.122808840968571j),(1.4620214535356357-2.1767225998277118j)
"(-1.0, -1.8571428571428577)","(-1.0, -1.8571428571428577)",(-3.4894909470591084+2.733457388123308j),(-16.116644704924198+0.13338593983233205j),(0.2932602469281824+4.114790483946825j),(5.35491161681869+3.9521957405907693j)
"(-0.736842105263158, -1.8571428571428577)","(-0.736842105263158, -1.8571428571428577)",(2.766755701939026+6.0351097218646j),(-3.2391428188714206+11.293414063494614j),(2.675911391160012+1.096353390801577j),(8.863498533528485+5.71556171129761j)
"(0.5789473684210527, -1.8571428571428577)","(0.5789473684210527, -1.8571428571428577)",(-4.019277042135611+3.5811946037945086j),(-7.26596619308499+2.802854993979347j),(-5.720524808026872+0.045477014276266936j),(0.9286598747050272+7.8952518031279135j)
"(0.8421052631578947, -1.8571428571428577)","(0.8421052631578947, -1.8571428571428577)",(-6.925373529220317+1.2512218434056523j),(-12.16534519201708+3.3194180810451632j),(-2.835774163684547-3.2113112829700046j),(-5.775001231959323+3.6455587321417986j)
"(1.1052631578947367, -1.8571428571428577)","(1.1052631578947367, -1.8571428571428577)",(-4.589759079743365-3.982196287471615j),(-9.676805145296544-9.341300942672037j),(0.46387639086822186-3.620019296396576j),(-4.556348484801775+1.0147313766537664j)
"(1.3684210526315788, -1.8571428571428577)","(1.3684210526315788, -1.8571428571428577)",(1.6622697268790043-3.791621734447713j),(4.7433151133756635-8.53063931343063j),(0.21574371452684984-1.1840500731875405j),(0.027750352734499883-1.6601758167249687j)
"(1.6315789473684208, -1.8571428571428577)","(1.6315789473684208, -1.8571428571428577)",(1.895034232285672+2.517954441826573j),(6.1480408734604595+2.837012379608998j),(1.2931280818562574-1.6198886143093014j),(-1.7560662584597007+6.336739560180023j)
