index,x,value,0,1,2
"(7.505050505050505, -2.810126582278481)","(7.505050505050505, -2.810126582278481)",(-0.15034707288662524+0.30394244865215025j),(0.03771836401857935-0.02783375872154247j),(-0.14512085742494096+0.12003001230450333j),(-0.34363872525351413+0.8196310923734899j)
"(7.636363636363637, -2.810126582278481)","(7.636363636363637, -2.810126582278481)",(0.32259958538779554-0.10726792878944004j),(-0.05398809590724708+0.018354040528476334j),(0.19799539703916905+0.0004992268813145892j),(0.8237914550314648-0.34065705377811106j)
"(7.767676767676768, -2.810126582278481)","(7.767676767676768, -2.810126582278481)",(-0.30590323676177034-0.1591286703825351j),(0.06665950145970062-0.008667056350037103j),(-0.16033762976925336-0.13070247131821486j),(-0.8240315819757584-0.33801648347935337j)
"(7.8989898989899, -2.810126582278481)","(7.8989898989899, -2.810126582278481)",(0.10577473334828587+0.3413108002322501j),(-0.07286207007339066-0.0021792517452748697j),(0.045402965708004+0.20923239063099283j),(0.3447833044102443+0.8168792618110322j)
"(8.030303030303031, -2.810126582278481)","(8.030303030303031, -2.810126582278481)",(0.16577412429383231-0.3325259183907681j),(0.0710283350956436+0.015049096139587347j),(0.0963259735869381-0.1969080640543911j),(0.3299680641989153-0.8157187872575007j)
"(8.161616161616163, -2.810126582278481)","(8.161616161616163, -2.810126582278481)",(-0.3543821504381519+0.13525797699664266j),(-0.06094555622228371-0.02995695289905196j),(-0.19995980222205736+0.0962406197458128j),(-0.8022410928701147+0.33949026414316713j)
"(8.292929292929294, -2.810126582278481)","(8.292929292929294, -2.810126582278481)",(0.3523723488657392+0.14010183863171166j),(0.04350955154852037+0.04571638399055662j),(0.2168177419625571+0.04846786456591731j),(0.7967897530861402+0.32612126733866104j)
"(8.424242424242426, -2.810126582278481)","(8.424242424242426, -2.810126582278481)",(-0.16074716401337674-0.3391576336633251j),(-0.0204156807244788-0.06005478287016563j),(-0.13818549332440036-0.1712736969727931j),(-0.32364031799125104-0.7861444211470165j)
"(8.555555555555557, -2.810126582278481)","(8.555555555555557, -2.810126582278481)",(-0.1119613920112787+0.3525764919513741j),(-0.006072941328405253+0.07009338899964296j),(0.0003103536305679548+0.21583111941802313j),(-0.3301215883359988+0.7718049674364561j)
"(8.686868686868689, -2.810126582278481)","(8.686868686868689, -2.810126582278481)",(0.3130751783840948-0.17833077693833715j),(0.03326028572934331-0.07302394649793942j),(0.1324315510137119-0.1626837404723641j),(0.7735336984092294-0.29928464384470804j)
"(8.81818181818182, -2.810126582278481)","(8.81818181818182, -2.810126582278481)",(-0.33408066307517237-0.07891726409473498j),(-0.05812199080739616+0.06681096021268755j),(-0.19848016049881093+0.038984193613572374j),(-0.7456398379193101-0.3425469461104649j)
"(8.94949494949495, -2.810126582278481)","(8.94949494949495, -2.810126582278481)",(0.17220535933755868+0.27031230121310645j),(0.07747533664334165-0.050777532980374025j),(0.1690961657373086+0.09462694885379673j),(0.27004457563202583+0.7670874877658967j)
"(9.080808080808081, -2.810126582278481)","(9.080808080808081, -2.810126582278481)",(0.07036095093512318-0.2900064430810865j),(-0.08828599279417995+0.02596844156028821j),(-0.06238897471521236-0.17389846187749378j),(0.36175782031476184-0.7220893089260538j)
"(9.212121212121213, -2.810126582278481)","(9.212121212121213, -2.810126582278481)",(-0.2483802049485207+0.13577502967791716j),(0.08812405013670704+0.004782678724528262j),(-0.06598476750688574+0.16285656559771247j),(-0.7672798974753835+0.23968584471151083j)
"(9.343434343434344, -2.810126582278481)","(9.343434343434344, -2.810126582278481)",(0.2595625328736165+0.0921083361489083j),(-0.0757111293374621-0.03712144296464902j),(0.15109464556292532-0.07156423034873238j),(0.7033040823953864+0.38501068176010633j)
"(9.474747474747476, -2.810126582278481)","(9.474747474747476, -2.810126582278481)",(-0.10385315897515612-0.2522394555147812j),(0.05143897972954535+0.06577390790118451j),(-0.1517922419430317-0.04951002373325712j),(-0.21120621471198203-0.7729822507122711j)
"(9.606060606060607, -2.810126582278481)","(9.606060606060607, -2.810126582278481)",(-0.11851055607846903+0.24677235639847464j),(-0.01770519793285375-0.08542468933909567j),(0.07158830528534502+0.1358966423969255j),(-0.40941477558789835+0.6898451161375941j)
"(9.737373737373739, -2.810126582278481)","(9.737373737373739, -2.810126582278481)",(0.26824982099299655-0.07917815648180829j),(-0.021084451748088776+0.09175267806995471j),(0.04362285795411385-0.14283720188887666j),(0.7822110567729645-0.1864499456265029j)
"(9.86868686868687, -2.810126582278481)","(9.86868686868687, -2.810126582278481)",(-0.2507309867485894-0.14875114689045985j),(0.05894988722169156-0.08244441774377965j),(-0.13006896519666408+0.0687517061946827j),(-0.6810738822707957-0.4325607291222826j)
"(10.0, -2.810126582278481)","(10.0, -2.810126582278481)",(0.07236067462032994+0.29826154872854915j),(-0.08922141487951034+0.057965382354180375j),(0.1401890517816922+0.04403981576714479j),(0.16611438695880798+0.7927794480643223j)
"(-3.0, -2.6582278481012658)","(-3.0, -2.6582278481012658)",(0.16971511453522886+0.027334874148250907j),(-0.04155687998888809+0.026964533886876602j),(-0.07874866698206551-0.013213723335641601j),(0.6294508905766403+0.06825381189351772j)
"(-2.8686868686868685, -2.6582278481012658)","(-2.8686868686868685, -2.6582278481012658)",(-0.1326925074199249+0.12550705127944495j),(0.04177549643251042+0.03588632582366946j),(0.06615497510807793-0.006466608513856123j),(-0.506007993800363+0.34710143652852155j)
"(-2.7373737373737375, -2.6582278481012658)","(-2.7373737373737375, -2.6582278481012658)",(0.016892313391888725-0.19123168217901843j),(0.03338300566172253-0.05186704074676882j),(-0.0680446594588463+0.026964707212485485j),(0.08533859397278995-0.548792713002772j)
"(-2.606060606060606, -2.6582278481012658)","(-2.606060606060606, -2.6582278481012658)",(0.1353968774119209+0.12215061348759024j),(-0.05672063912685352-0.03484793238270591j),(0.08493509887922326-0.031414325345121785j),(0.377976172483393+0.4327140981905984j)
"(-2.474747474747475, -2.6582278481012658)","(-2.474747474747475, -2.6582278481012658)",(-0.24522811295476316-0.00521439954822972j),(-0.03972748823212598+0.05564392461064836j),(-0.09842792079848703+0.01004859849119185j),(-0.5975289298336766-0.08133572174652937j)
"(-2.3434343434343434, -2.6582278481012658)","(-2.3434343434343434, -2.6582278481012658)",(0.19164909103208827-0.07849891205897362j),(0.04838108645398174+0.0464361744304181j),(0.08783450637164339+0.021429459267679266j),(0.43873168027063975-0.30336236987501825j)
"(-2.212121212121212, -2.6582278481012658)","(-2.212121212121212, -2.6582278481012658)",(-0.01065901036110395+0.14738539219767915j),(0.05290826068679097-0.03542031834401188j),(-0.06204853511362382-0.03463033006388834j),(-0.022836756656479003+0.5122068250009377j)
"(-2.0808080808080804, -2.6582278481012658)","(-2.0808080808080804, -2.6582278481012658)",(-0.10681953342985535-0.14516352187490342j),(-0.01768926626949796-0.05708386990145949j),(0.053348479386665176+0.03524082651678969j),(-0.3561178134067333-0.4136475222400405j)
"(-1.9494949494949494, -2.6582278481012658)","(-1.9494949494949494, -2.6582278481012658)",(0.12140206872770262-0.012639419975262134j),(-0.0566492687849181-0.003939452534433917j),(-0.05133935880358381-0.06395008673379607j),(0.4721948337716098+0.029971279342443587j)
"(-1.8181818181818181, -2.6582278481012658)","(-1.8181818181818181, -2.6582278481012658)",(-0.1163814280294021+0.1805770057828645j),(-0.027983311469144904+0.048006877626532815j),(-0.0050196702795446135+0.10171338323821444j),(-0.3161413023395168+0.39201075648384626j)
"(-1.6868686868686869, -2.6582278481012658)","(-1.6868686868686869, -2.6582278481012658)",(0.0323680489152668-0.17346879666815332j),(0.026469870565175038+0.04945949381408987j),(0.09058667123824563-0.055657763701265066j),(-0.019952395057620257-0.5142081201172848j)
"(-1.5555555555555554, -2.6582278481012658)","(-1.5555555555555554, -2.6582278481012658)",(0.12989059779969164+0.0788365040135303j),(0.05696868936100667+0.008938277488205866j),(-0.07921058181302645-0.04893787921189223j),(0.4119136858510948+0.2765091137642773j)
"(-1.424242424242424, -2.6582278481012658)","(-1.424242424242424, -2.6582278481012658)",(-0.17662465794159446+0.040992468660837736j),(0.04643871458608818-0.03678424384015064j),(-0.007531980651385817+0.07006096440611859j),(-0.5687807077594857+0.08970068541654526j)
"(-1.2929292929292928, -2.6582278481012658)","(-1.2929292929292928, -2.6582278481012658)",(0.12584519112450945-0.17639386882954047j),(0.010718236960520298-0.058987904375973926j),(0.0507255420536883-0.023620107165578306j),(0.3160917943593198-0.4465735949470693j)
"(-1.1616161616161613, -2.6582278481012658)","(-1.1616161616161613, -2.6582278481012658)",(0.003826503516058575+0.1672957662991732j),(-0.024702510848402352-0.05408993185929383j),(-0.04295757264015958-0.0436477741273249j),(0.07913959403673765+0.5996250048841384j)
"(-1.03030303030303, -2.6582278481012658)","(-1.03030303030303, -2.6582278481012658)",(-0.17718441229056917-0.11158762773618872j),(-0.046068990190549386-0.035366134686195504j),(-0.06041403416973301+0.03956676798711522j),(-0.4250702125114251-0.3389635165094859j)
"(-0.8989898989898988, -2.6582278481012658)","(-0.8989898989898988, -2.6582278481012658)",(0.16384508118956204-0.006481422254200309j),(-0.054149881896514145-0.016087195241972687j),(-0.007041671625010629+0.08235806292433204j),(0.5527267970902109-0.08571513444496028j)
"(-0.7676767676767673, -2.6582278481012658)","(-0.7676767676767673, -2.6582278481012658)",(-0.1051131405198207+0.18455374410258188j),(-0.05519048785233142-0.0020441842458413413j),(0.05028832375907895+0.08484832149206734j),(-0.31043725746620965+0.4708570950615197j)
"(-0.6363636363636362, -2.6582278481012658)","(-0.6363636363636362, -2.6582278481012658)",(-0.018664800932402838-0.16850410536764762j),(-0.05388726252040142+0.006028969513847543j),(0.09384783628599712+0.060738003055641435j),(-0.09595497656280422-0.5722792886724318j)
"(-0.5050505050505047, -2.6582278481012658)","(-0.5050505050505047, -2.6582278481012658)",(0.1741182467930209+0.11294656858917158j),(-0.05221015942938176+0.008409577371849102j),(0.10069764520809853+0.03861496890286249j),(0.4738672546003459+0.2918151594928032j)
"(0.5454545454545459, -2.6582278481012658)","(0.5454545454545459, -2.6582278481012658)",(0.20687283875678264+0.15923324739145328j),(0.04893253691999572+0.032991822100957066j),(-0.17630130825844093-0.02447299936786273j),(0.7479872876087931+0.46918091944126555j)
"(0.6767676767676774, -2.6582278481012658)","(0.6767676767676774, -2.6582278481012658)",(-0.041785512410867434-0.2732417718359301j),(0.0037742149471454503+0.06405015792846407j),(0.04433997941402002-0.13498176356659858j),(-0.17347073159376777-0.748793709869656j)
"(0.8080808080808084, -2.6582278481012658)","(0.8080808080808084, -2.6582278481012658)",(-0.16574201955663107+0.21924237526522475j),(-0.05774989848779031+0.04146513339604265j),(0.039828438360705126+0.03479103068833823j),(-0.47930459854280805+0.5814709617112934j)
"(0.9393939393939399, -2.6582278481012658)","(0.9393939393939399, -2.6582278481012658)",(0.26893927013216745-0.0488335736686244j),(-0.07229339691886183-0.03479989031031529j),(0.040138499368385816-0.05912683209260086j),(0.8389727079469784-0.05257399860295704j)
"(1.070707070707071, -2.6582278481012658)","(1.070707070707071, -2.6582278481012658)",(-0.212828271107812-0.16374085972313873j),(-0.00036402482443734924-0.09033233665040533j),(0.06987267397920377+0.1452720983189943j),(-0.7079934624782024-0.5461623408380052j)
"(1.2020202020202024, -2.6582278481012658)","(1.2020202020202024, -2.6582278481012658)",(0.03597921084668197+0.2607776489498062j),(0.09063830374813552-0.039386174501086765j),(-0.1572999897206978-0.02399978158480117j),(0.1745993185126082+0.8457189029353066j)
"(1.333333333333334, -2.6582278481012658)","(1.333333333333334, -2.6582278481012658)",(0.19428283798010143-0.20942079797886215j),(0.07066974516913975+0.07494026306271051j),(0.07296002048004183-0.01639663731030589j),(0.43921874829112284-0.686806019688991j)
"(1.4646464646464654, -2.6582278481012658)","(1.4646464646464654, -2.6582278481012658)",(-0.3015277515635839+0.06117446530171933j),(-0.05267035438804739+0.08647018061458159j),(-0.10498410075828532-0.057153377442431874j),(-0.7469287995444192+0.15420659273300827j)
"(1.595959595959596, -2.6582278481012658)","(1.595959595959596, -2.6582278481012658)",(0.23540603842334723+0.1342957005387727j),(-0.08714995696700713-0.03467317039601883j),(0.20171464693075986-0.003354545679316104j),(0.5916534253062891+0.4409148176916531j)
"(1.7272727272727275, -2.6582278481012658)","(1.7272727272727275, -2.6582278481012658)",(-0.06916503312433908-0.23161770681471197j),(0.026621483495658488-0.0783069191625553j),(-0.15744112597401627+0.10441947388785264j),(-0.07667545689465947-0.7209656751694332j)
"(1.858585858585859, -2.6582278481012658)","(1.858585858585859, -2.6582278481012658)",(-0.1208167937869086+0.16163425788509347j),(0.06504043870481874+0.027637839368991116j),(0.06628290405179013-0.07347899526494514j),(-0.49377372411733467+0.5307439295512345j)
"(1.9898989898989905, -2.6582278481012658)","(1.9898989898989905, -2.6582278481012658)",(0.21644084522438783+0.008037620899929113j),(-0.033065369026347734+0.048934663846438076j),(-0.07185668789688796-0.017329179593155053j),(0.7542445925963993-0.007492621553495685j)
"(2.121212121212122, -2.6582278481012658)","(2.121212121212122, -2.6582278481012658)",(-0.14276505086854768-0.17474595303084542j),(-0.029169996976231446-0.03752074764482285j),(0.13009399766794622+0.047028256571056914j),(-0.5292191532973578-0.5337453680187704j)
"(2.2525252525252526, -2.6582278481012658)","(2.2525252525252526, -2.6582278481012658)",(-0.04757125813696362+0.24433458847564965j),(0.03629465264034048-0.005687606193582009j),(-0.14077551906285166-0.02659404334646011j),(-0.03823290798837969+0.7652854149669911j)
"(2.383838383838384, -2.6582278481012658)","(2.383838383838384, -2.6582278481012658)",(0.2212448160938929-0.15932979667939934j),(-0.01817039819527809+0.025962688065802535j),(0.08891894124869598+0.026769155947565335j),(0.5929859052282608-0.5307212340515659j)
"(2.5151515151515156, -2.6582278481012658)","(2.5151515151515156, -2.6582278481012658)",(-0.27422022440680494-0.050226644079916324j),(-0.005828611098546783-0.03517287718907103j),(-0.021059177769652417-0.07148806781597862j),(-0.7957728843522156-0.04401898723469934j)
"(2.646464646464647, -2.6582278481012658)","(2.646464646464647, -2.6582278481012658)",(0.17688392845731096+0.2548237723726242j),(0.036707347956433156+0.019652605263925958j),(-0.0274011291215499+0.13063654121640128j),(0.5213455665370497+0.6141821706375455j)
"(2.7777777777777786, -2.6582278481012658)","(2.7777777777777786, -2.6582278481012658)",(0.029125063313888477-0.32469810604426624j),(-0.03967176484185878+0.01826499761795934j),(0.05546396403905203-0.1644760435467327j),(0.07158299074447219-0.8278832722040255j)
"(2.90909090909091, -2.6582278481012658)","(2.90909090909091, -2.6582278481012658)",(-0.23193931952818164+0.21967027206362325j),(0.014219033058588681-0.04052817629416147j),(-0.07784761560827616+0.15338810194421637j),(-0.6321893760348575+0.5461508905408149j)
"(3.0404040404040407, -2.6582278481012658)","(3.0404040404040407, -2.6582278481012658)",(0.3137757229567384+0.004004257051807449j),(0.015156865592118575+0.04237958365033048j),(0.10299584422441649-0.0999612518047476j),(0.8231744590536801+0.06959443930983947j)
"(3.171717171717172, -2.6582278481012658)","(3.171717171717172, -2.6582278481012658)",(-0.23086798216430218-0.22031798418053405j),(-0.043766929205029594-0.02603423098111447j),(-0.12587188148177325+0.01918330138150172j),(-0.5229651358061037-0.6541030229419894j)
"(3.3030303030303036, -2.6582278481012658)","(3.3030303030303036, -2.6582278481012658)",(0.03003436680466711+0.30581736456952j),(0.05434435283123363-0.01028845084044175j),(0.13312689874929845+0.06990895749316667j),(-0.09736815116653073+0.8578315870558352j)
"(3.434343434343435, -2.6582278481012658)","(3.434343434343435, -2.6582278481012658)",(0.17444507799778647-0.2212114223979195j),(-0.03634383076814464+0.04134383064131311j),(-0.11244985892711015-0.14806285285601706j),(0.6721289236886143-0.5569152449790545j)
"(3.5656565656565666, -2.6582278481012658)","(3.5656565656565666, -2.6582278481012658)",(-0.2621972824081874+0.024270605964032632j),(0.010918265598323105-0.05305434093282177j),(0.06023055767846222+0.1976245848223851j),(-0.8577406705013476-0.07175842599746543j)
"(3.6969696969696972, -2.6582278481012658)","(3.6969696969696972, -2.6582278481012658)",(0.18926921165926563+0.1693584048138979j),(0.013918087960395432+0.05798304486335882j),(0.015006807431118381-0.20503525729449495j),(0.5388827395862832+0.6551274268728299j)
"(3.8282828282828287, -2.6582278481012658)","(3.8282828282828287, -2.6582278481012658)",(-0.013537025907880912-0.24443532502439214j),(-0.046948946036505304-0.05189095349753779j),(-0.09393338116970744+0.1646111243591173j),(0.10027124948257-0.8460261459347559j)
"(3.9595959595959602, -2.6582278481012658)","(3.9595959595959602, -2.6582278481012658)",(-0.1524657730601865+0.1566962789376417j),(0.07427958220951981+0.02184582570520091j),(0.1519461514512071-0.08219236388547567j),(-0.6836230528412864+0.5304353749931999j)
"(4.090909090909092, -2.6582278481012658)","(4.090909090909092, -2.6582278481012658)",(0.20756039401690998+0.03258686308814814j),(-0.076127147855302+0.01752936136768279j),(-0.1673934529029202-0.023637800271888727j),(0.8662017828089522+0.10386902816865037j)
"(4.222222222222223, -2.6582278481012658)","(4.222222222222223, -2.6582278481012658)",(-0.11634013735330224-0.1995302226489706j),(0.06073351427713098-0.04458819304717651j),(0.13003319280612533+0.12458602625340102j),(-0.539787119143163-0.6785885011531364j)
"(4.353535353535355, -2.6582278481012658)","(4.353535353535355, -2.6582278481012658)",(-0.06432523846834888+0.24052363547803793j),(-0.044400547351424326+0.061688348420538955j),(-0.046687108163950074-0.19017599628464582j),(-0.10188805988967224+0.8500585542982207j)
"(4.484848484848485, -2.6582278481012658)","(4.484848484848485, -2.6582278481012658)",(0.21458260052868117-0.13127359064165223j),(0.02460662748709819-0.07762970693798679j),(-0.05858816094743069+0.19793490432491243j),(0.677729335046376-0.5141259693118824j)
"(4.616161616161617, -2.6582278481012658)","(4.616161616161617, -2.6582278481012658)",(-0.23011579494873505-0.06300177037123442j),(0.004401096383851959+0.08518422015688498j),(0.15093691981241658-0.14268730264910312j),(-0.8456854010424737-0.1315022286214851j)
"(4.747474747474748, -2.6582278481012658)","(4.747474747474748, -2.6582278481012658)",(0.09252317752163515+0.22333668773658966j),(-0.03212118029754003-0.07563562803304841j),(-0.19641532867560133+0.040910299005834344j),(0.5061060415380468+0.704735392236983j)
"(4.87878787878788, -2.6582278481012658)","(4.87878787878788, -2.6582278481012658)",(0.11980447172337161-0.24543056592358395j),(0.045080545786052556+0.057462556409807256j),(0.17515958329059336+0.07266052746408345j),(0.1391732860934689-0.8664147816446426j)
"(5.01010101010101, -2.6582278481012658)","(5.01010101010101, -2.6582278481012658)",(-0.28136891309185535+0.10666109079348213j),(-0.04607555592229473-0.04577519688205894j),(-0.09082142066938476-0.1561980504851257j),(-0.7072097626838866+0.521956519747631j)
"(5.141414141414142, -2.6582278481012658)","(5.141414141414142, -2.6582278481012658)",(0.293877741208159+0.11397608998834503j),(0.047962186942266255+0.04275507676823125j),(-0.028273019601246376+0.17635995530344045j),(0.8619440562834572+0.1228132378933634j)
"(5.272727272727273, -2.6582278481012658)","(5.272727272727273, -2.6582278481012658)",(-0.14367785412332637-0.28196253809406163j),(-0.05515269732552612-0.03880442236955613j),(0.1379737519696212-0.12237674762023609j),(-0.5138546170140742-0.6847064442923927j)
"(5.404040404040405, -2.6582278481012658)","(5.404040404040405, -2.6582278481012658)",(-0.08740417056833297+0.2908015444649695j),(0.06016291967893466+0.02849308965323981j),(-0.19478791524688643+0.012429224860012147j),(-0.12758751613704716+0.8314823188816565j)
"(5.535353535353536, -2.6582278481012658)","(5.535353535353536, -2.6582278481012658)",(0.2658041469561014-0.1284130339753769j),(-0.05601517930321369-0.017502046921122887j),(0.17387332783995776+0.11144831289551135j),(0.6795542923315602-0.47918536790051924j)
"(5.666666666666668, -2.6582278481012658)","(5.666666666666668, -2.6582278481012658)",(-0.28323238736872136-0.11459340996424723j),(0.04543676217696075+0.014277608666150483j),(-0.08088376142300602-0.19911956390888635j),(-0.8142501628601189-0.15893827465000587j)
"(5.797979797979799, -2.6582278481012658)","(5.797979797979799, -2.6582278481012658)",(0.12286539169773017+0.29791702447704704j),(-0.036841244872992555-0.01987861001778702j),(-0.04824442308033296+0.21303103394097256j),(0.45368184304651604+0.7005986495079556j)
"(5.929292929292931, -2.6582278481012658)","(5.929292929292931, -2.6582278481012658)",(0.1268484510421491-0.313373617788647j),(0.03472004000671296+0.027742384530646765j),(0.16073859473362026-0.14516156419990783j),(0.18508671838611407-0.8227016736966799j)
"(6.060606060606062, -2.6582278481012658)","(6.060606060606062, -2.6582278481012658)",(-0.3217761374021489+0.14811246185733018j),(-0.03585706336517828-0.03122475354008826j),(-0.2089314054174653+0.02226933326251577j),(-0.7205399434238031+0.45329280584956305j)
"(6.191919191919192, -2.6582278481012658)","(6.191919191919192, -2.6582278481012658)",(0.34658716825589897+0.10686011694383948j),(0.033660377838128724+0.029583153356945877j),(0.17153330780934922+0.10400584120112889j),(0.8345678191202189+0.1869913562734437j)
"(6.3232323232323235, -2.6582278481012658)","(6.3232323232323235, -2.6582278481012658)",(-0.18344431726289737-0.30805070460657324j),(-0.02456743391315355-0.02727828917345903j),(-0.06445178524098469-0.17894841468210404j),(-0.46131373263455383-0.7179254099641567j)
"(6.454545454545455, -2.6582278481012658)","(6.454545454545455, -2.6582278481012658)",(-0.07652146833832173+0.3417559653420652j),(0.010452128983746346+0.028949889837534246j),(-0.06467009545886854+0.16936846568603j),(-0.175346438539843+0.8269495405026314j)
"(6.5858585858585865, -2.6582278481012658)","(6.5858585858585865, -2.6582278481012658)",(0.28596338986198655-0.18990726910754188j),(0.0038284464005225016-0.035328808648387555j),(0.15687424893642152-0.07975429794312396j),(0.6971874742490157-0.4546387007311142j)
"(6.717171717171718, -2.6582278481012658)","(6.717171717171718, -2.6582278481012658)",(-0.32711176884199966-0.059077125633163044j),(-0.014507295989026258+0.04297769465131837j),(-0.16873635885905403-0.04820458922009328j),(-0.7980916516779187-0.17200448233071425j)
"(6.8484848484848495, -2.6582278481012658)","(6.8484848484848495, -2.6582278481012658)",(0.1801343160314526+0.26132231832231256j),(0.021186609413766953-0.04700703834760887j),(0.09336448010244025+0.1536079538462202j),(0.4258518585781506+0.6773660394683264j)
"(6.979797979797981, -2.6582278481012658)","(6.979797979797981, -2.6582278481012658)",(0.06585192021717995-0.30100198817769497j),(-0.02626365937237403+0.044125987971980724j),(0.034835491195708446-0.1843756934783387j),(0.18898392882820542-0.762756259026727j)
"(7.1111111111111125, -2.6582278481012658)","(7.1111111111111125, -2.6582278481012658)",(-0.26524162025363773+0.1575736517237046j),(0.03266927406107068-0.03404399743750578j),(-0.1548875873235172+0.1224598096916559j),(-0.6735065474984668+0.3843051429169637j)
"(7.242424242424244, -2.6582278481012658)","(7.242424242424244, -2.6582278481012658)",(0.300920074519828+0.0826455863163444j),(-0.04174951121414086+0.01892188193444551j),(0.20745551861030503+0.006106539005129252j),(0.7370542161633199+0.22290833800945847j)
"(7.3737373737373755, -2.6582278481012658)","(7.3737373737373755, -2.6582278481012658)",(-0.15205962871250345-0.2772874622822362j),(0.05243977593449638-0.0018016746349938106j),(-0.16354688897534791-0.1420214408503514j),(-0.3450717730966588-0.6880392713613634j)
"(7.505050505050505, -2.6582278481012658)","(7.505050505050505, -2.6582278481012658)",(-0.09458823824632247+0.3112037445135696j),(-0.06180870321816363-0.014825608189682826j),(0.039712626544366275+0.2201612647849915j),(-0.26166863806517004+0.7282755769454j)
"(7.636363636363637, -2.6582278481012658)","(7.636363636363637, -2.6582278481012658)",(0.2959840742616586-0.1633403226432687j),(0.06634759931150866+0.02964282198091659j),(0.10835993832979798-0.20097805580926603j),(0.7132446851436693-0.3186857341014566j)
"(7.767676767676768, -2.6582278481012658)","(7.767676767676768, -2.6582278481012658)",(-0.336225777051546-0.08175664157398771j),(-0.06326261994001203-0.0422953636237564j),(-0.2116541404461914+0.09054218155740298j),(-0.7337605707684346-0.29351674265560973j)
"(7.8989898989899, -2.6582278481012658)","(7.8989898989899, -2.6582278481012658)",(0.19322846889462952+0.2840455999193622j),(0.05129839176036463+0.052734017830974915j),(0.22104261093496413+0.06115244003712719j),(0.3073444039885598+0.7382503418899845j)
"(8.030303030303031, -2.6582278481012658)","(8.030303030303031, -2.6582278481012658)",(0.04991907778562333-0.3298149852848762j),(-0.030982532935295265-0.06058058778646899j),(-0.13167928933802686-0.1835803838179471j),(0.3124190556301921-0.7452839842502126j)
"(8.161616161616163, -2.6582278481012658)","(8.161616161616163, -2.6582278481012658)",(-0.2547604171418582+0.19708569435500936j),(0.004426287065569953+0.06483406181560804j),(-0.013902935070736512+0.21981711342137764j),(-0.7548046034204081+0.3066059078280424j)
"(8.292929292929294, -2.6582278481012658)","(8.292929292929294, -2.6582278481012658)",(0.3085085240953307+0.03336466032750105j),(0.0251079761438129-0.0640099728626144j),(0.14616735323144772-0.15461383202026457j),(0.7542502429107315+0.31871778586538213j)
"(8.424242424242426, -2.6582278481012658)","(8.424242424242426, -2.6582278481012658)",(-0.18858071542501187-0.22697600669877996j),(-0.05370880441798144+0.05662096015847187j),(-0.20275833045491057+0.022114312875190358j),(-0.3092750114021436-0.7596632931300021j)
"(8.555555555555557, -2.6582278481012658)","(8.555555555555557, -2.6582278481012658)",(-0.02671259488780431+0.2747820246554286j),(0.07731354519282065-0.0418077783320345j),(0.1594859119809749+0.11114698446553649j),(-0.31693724183720845+0.7550068678327839j)
"(8.686868686868689, -2.6582278481012658)","(8.686868686868689, -2.6582278481012658)",(0.2065504235896493-0.1562320663656243j),(-0.09219783353855182+0.019911218976431232j),(-0.04226005383398468-0.1797723453998628j),(0.7541091581414845-0.3088350726734414j)
"(8.81818181818182, -2.6582278481012658)","(8.81818181818182, -2.6582278481012658)",(-0.2455903449555478-0.05103067200872275j),(0.09547333548538987+0.007190339716339287j),(-0.08645839623269456+0.15262719763074722j),(-0.7457859741193388-0.31290955337325477j)
"(8.94949494949495, -2.6582278481012658)","(8.94949494949495, -2.6582278481012658)",(0.12525933923660718+0.21917897562492542j),(-0.08558558066467203-0.036091431551312655j),(0.1600542706734465-0.048448373248359475j),(0.30130932770104707+0.7420767316744484j)
"(9.080808080808081, -2.6582278481012658)","(9.080808080808081, -2.6582278481012658)",(0.07731630655843923-0.24671437472235405j),(0.06275445822469969+0.06225844666789917j),(-0.14238371832629704-0.07441284242395019j),(0.31157817977691504-0.7279887284110111j)
"(9.212121212121213, -2.6582278481012658)","(9.212121212121213, -2.6582278481012658)",(-0.23697194432679258+0.1179549783855461j),(-0.02925329603924603-0.08077982346018209j),(0.04649638511683485+0.1490460509229534j),(-0.7281589220579666+0.28559870769386697j)
"(9.343434343434344, -2.6582278481012658)","(9.343434343434344, -2.6582278481012658)",(0.2556069389858017+0.08919797697980852j),(-0.010597745165337139+0.08735342695357047j),(0.07263377496968237-0.13567290456527908j),(0.70478478715306+0.3159134085511342j)
"(9.474747474747476, -2.6582278481012658)","(9.474747474747476, -2.6582278481012658)",(-0.1199541433190382-0.2508293822415505j),(0.0508267485971923-0.07932908011439418j),(-0.1478309162659408+0.04302499562626388j),(-0.26285826228836606-0.7161840622365213j)
"(9.606060606060607, -2.6582278481012658)","(9.606060606060607, -2.6582278481012658)",(-0.09171592998890994+0.2708650092989038j),(-0.08462973255476619+0.05657842443136055j),(0.1362671007780566+0.07626247648702442j),(-0.32678515819002024+0.6797541269783265j)
"(9.737373737373739, -2.6582278481012658)","(9.737373737373739, -2.6582278481012658)",(0.2569560661844251-0.13721340742759686j),(0.10554884742576168-0.02195704226292286j),(-0.04321258119756334-0.15417094985975976j),(0.7085319323250772-0.23551223016010803j)
"(9.86868686868687, -2.6582278481012658)","(9.86868686868687, -2.6582278481012658)",(-0.2816357848743535-0.07252228857217764j),(-0.10882707856150395-0.01883082315427241j),(-0.08014657500131372+0.14467959669605854j),(-0.6559337010602427-0.3434156392583191j)
