index,x,value
"(-1.5, -1.347457627118644)","(-1.5, -1.347457627118644)",(5.452906092495669-4.345651785892039j)
"(-1.4491525423728813, -1.347457627118644)","(-1.4491525423728813, -1.347457627118644)",(2.937102408532172-4.176794161737119j)
"(-1.3983050847457628, -1.347457627118644)","(-1.3983050847457628, -1.347457627118644)",(-4.276841834001455-6.561552704637836j)
"(-1.347457627118644, -1.347457627118644)","(-1.347457627118644, -1.347457627118644)",(-6.744283451151681+0.3545731880559563j)
"(-1.2966101694915255, -1.347457627118644)","(-1.2966101694915255, -1.347457627118644)",(-3.726476161861797+3.824785532663256j)
"(-1.2457627118644068, -1.347457627118644)","(-1.2457627118644068, -1.347457627118644)",(-2.290365595018767+3.4147434064224234j)
"(-1.194915254237288, -1.347457627118644)","(-1.194915254237288, -1.347457627118644)",(0.8682117798829633+2.940343445272526j)
"(-1.1440677966101696, -1.347457627118644)","(-1.1440677966101696, -1.347457627118644)",(-0.33143966674421454+3.488745885124803j)
"(-1.0932203389830508, -1.347457627118644)","(-1.0932203389830508, -1.347457627118644)",(3.4660709367188827-0.14660513899879335j)
"(-1.042372881355932, -1.347457627118644)","(-1.042372881355932, -1.347457627118644)",(3.1516939767871714-1.6509603643118909j)
"(-0.9915254237288136, -1.347457627118644)","(-0.9915254237288136, -1.347457627118644)",(0.9017972748839824-2.667897794135249j)
"(-0.9406779661016949, -1.347457627118644)","(-0.9406779661016949, -1.347457627118644)",(-1.2563446378280096-3.16613370094407j)
"(-0.8898305084745762, -1.347457627118644)","(-0.8898305084745762, -1.347457627118644)",(0.04903783865253947-4.304126434305185j)
"(-0.8389830508474576, -1.347457627118644)","(-0.8389830508474576, -1.347457627118644)",(-3.075964279823478-0.7100103405961709j)
"(-0.7881355932203389, -1.347457627118644)","(-0.7881355932203389, -1.347457627118644)",(-0.6076850580867392-2.7759733842135286j)
"(-0.7372881355932203, -1.347457627118644)","(-0.7372881355932203, -1.347457627118644)",(-4.733705630958957+0.28501468573021216j)
"(-0.6864406779661016, -1.347457627118644)","(-0.6864406779661016, -1.347457627118644)",(-4.274189952845672+0.604063767589015j)
"(-0.635593220338983, -1.347457627118644)","(-0.635593220338983, -1.347457627118644)",(-4.818714613536587+1.0045673918637388j)
"(-0.5847457627118644, -1.347457627118644)","(-0.5847457627118644, -1.347457627118644)",(-4.9082263694229145+5.441763134355913j)
"(-0.5338983050847457, -1.347457627118644)","(-0.5338983050847457, -1.347457627118644)",(-1.322936032243027+0.8711246718002701j)
"(-0.48305084745762716, -1.347457627118644)","(-0.48305084745762716, -1.347457627118644)",(-2.032083785109171+5.155872626317466j)
"(-0.43220338983050843, -1.347457627118644)","(-0.43220338983050843, -1.347457627118644)",(-2.437439216402987+4.891669440647697j)
"(-0.3813559322033897, -1.347457627118644)","(-0.3813559322033897, -1.347457627118644)",(-1.3541744332444388+3.3807218592777986j)
"(-0.3305084745762712, -1.347457627118644)","(-0.3305084745762712, -1.347457627118644)",(-4.172531056845425+5.973608943750067j)
"(-0.27966101694915246, -1.347457627118644)","(-0.27966101694915246, -1.347457627118644)",(-3.151260796794115+3.462133252696579j)
"(-0.22881355932203373, -1.347457627118644)","(-0.22881355932203373, -1.347457627118644)",(-3.7372370307161056+5.059171213653161j)
"(-0.17796610169491522, -1.347457627118644)","(-0.17796610169491522, -1.347457627118644)",(-4.398944580811688+3.528008452982823j)
"(-0.1271186440677965, -1.347457627118644)","(-0.1271186440677965, -1.347457627118644)",(-3.7485466094068016+0.5017330688989181j)
"(-0.07627118644067776, -1.347457627118644)","(-0.07627118644067776, -1.347457627118644)",(-1.5738374725509403-4.09865383927419j)
"(-0.025423728813559254, -1.347457627118644)","(-0.025423728813559254, -1.347457627118644)",(-2.9457787300616096-1.8744391241447074j)
"(0.025423728813559476, -1.347457627118644)","(0.025423728813559476, -1.347457627118644)",(-1.3158230097175156-4.993956581422738j)
"(0.07627118644067798, -1.347457627118644)","(0.07627118644067798, -1.347457627118644)",(-1.3090589584898118-1.9610798873895594j)
"(0.12711864406779672, -1.347457627118644)","(0.12711864406779672, -1.347457627118644)",(-2.386169705732955-1.908511770844017j)
"(0.17796610169491545, -1.347457627118644)","(0.17796610169491545, -1.347457627118644)",(1.5359231040011234-2.2209706675960943j)
"(0.22881355932203395, -1.347457627118644)","(0.22881355932203395, -1.347457627118644)",(2.7820146951627702-1.9986047931496458j)
"(0.2796610169491527, -1.347457627118644)","(0.2796610169491527, -1.347457627118644)",(0.48472305047074354-1.7412197055981669j)
