index,x,value
"(-1.2966101694915255, -1.347457627118644)","(-1.2966101694915255, -1.347457627118644)",(0.007044917235886385+0.0069632059053473345j)
"(-1.2457627118644068, -1.347457627118644)","(-1.2457627118644068, -1.347457627118644)",(0.010049295930091361+0.0008616924858743081j)
"(-1.194915254237288, -1.347457627118644)","(-1.194915254237288, -1.347457627118644)",(0.008587286542933004-0.0057238069201020975j)
"(-1.1440677966101696, -1.347457627118644)","(-1.1440677966101696, -1.347457627118644)",(0.003460411919182278-0.010031144965203668j)
"(-1.0932203389830508, -1.347457627118644)","(-1.0932203389830508, -1.347457627118644)",(-0.0031688473613827946-0.010492090944604765j)
"(-1.042372881355932, -1.347457627118644)","(-1.042372881355932, -1.347457627118644)",(-0.008835762962585744-0.007143063114390417j)
"(-0.9915254237288136, -1.347457627118644)","(-0.9915254237288136, -1.347457627118644)",(-0.011729216679698805-0.0013308895498121143j)
"(-0.9406779661016949, -1.347457627118644)","(-0.9406779661016949, -1.347457627118644)",(-0.011200660659560187+0.005002079960687515j)
"(-0.8898305084745762, -1.347457627118644)","(-0.8898305084745762, -1.347457627118644)",(-0.007748223891340689+0.010085375916661843j)
"(-0.8389830508474576, -1.347457627118644)","(-0.8389830508474576, -1.347457627118644)",(-0.0026131690869914464+0.012854028494894901j)
"(-0.7881355932203389, -1.347457627118644)","(-0.7881355932203389, -1.347457627118644)",(0.0027732191767121115+0.013123999760337372j)
"(-0.7372881355932203, -1.347457627118644)","(-0.7372881355932203, -1.347457627118644)",(0.007266758337994746+0.011443655944312346j)
"(-0.6864406779661016, -1.347457627118644)","(-0.6864406779661016, -1.347457627118644)",(0.010272816193197053+0.008757108365100838j)
"(-0.635593220338983, -1.347457627118644)","(-0.635593220338983, -1.347457627118644)",(0.011765266334001878+0.006041511291828866j)
"(-0.5847457627118644, -1.347457627118644)","(-0.5847457627118644, -1.347457627118644)",(0.012121638627033509+0.004043071156078601j)
"(-0.5338983050847457, -1.347457627118644)","(-0.5338983050847457, -1.347457627118644)",(0.011876286129762768+0.0031658968881474545j)
"(-0.48305084745762716, -1.347457627118644)","(-0.48305084745762716, -1.347457627118644)",(0.01148784871093422+0.003497948095343442j)
"(-0.43220338983050843, -1.347457627118644)","(-0.43220338983050843, -1.347457627118644)",(0.011181601832659134+0.004913551811667414j)
"(-0.3813559322033897, -1.347457627118644)","(-0.3813559322033897, -1.347457627118644)",(0.01088611902059284+0.007180406716157777j)
"(-0.3305084745762712, -1.347457627118644)","(-0.3305084745762712, -1.347457627118644)",(0.010256460643870209+0.01001521152740896j)
"(-0.27966101694915246, -1.347457627118644)","(-0.27966101694915246, -1.347457627118644)",(0.008769420280203739+0.013065046541690523j)
"(-0.22881355932203373, -1.347457627118644)","(-0.22881355932203373, -1.347457627118644)",(0.005883151115198348+0.015831798574845086j)
"(-0.17796610169491522, -1.347457627118644)","(-0.17796610169491522, -1.347457627118644)",(0.0012574583629336687+0.017596855478584042j)
"(-0.1271186440677965, -1.347457627118644)","(-0.1271186440677965, -1.347457627118644)",(-0.0049854513550516705+0.017432791432994164j)
"(-0.07627118644067776, -1.347457627118644)","(-0.07627118644067776, -1.347457627118644)",(-0.012025009065275115+0.014389627403198489j)
"(-0.025423728813559254, -1.347457627118644)","(-0.025423728813559254, -1.347457627118644)",(-0.018256322690206078+0.007892406582579774j)
"(0.025423728813559476, -1.347457627118644)","(0.025423728813559476, -1.347457627118644)",(-0.02151256833652298-0.0017269768108104512j)
"(0.07627118644067798, -1.347457627118644)","(0.07627118644067798, -1.347457627118644)",(-0.01970174278990445-0.01279131221980493j)
"(0.12711864406779672, -1.347457627118644)","(0.12711864406779672, -1.347457627118644)",(-0.01178730642757606-0.02226844460190929j)
"(0.17796610169491545, -1.347457627118644)","(0.17796610169491545, -1.347457627118644)",(0.0012252485459400436-0.026478556649918918j)
"(0.22881355932203395, -1.347457627118644)","(0.22881355932203395, -1.347457627118644)",(0.015857441315599567-0.022526914985015644j)
"(0.2796610169491527, -1.347457627118644)","(0.2796610169491527, -1.347457627118644)",(0.026825033413801207-0.01000984394215412j)
"(0.3305084745762712, -1.347457627118644)","(0.3305084745762712, -1.347457627118644)",(0.028944615024294452+0.007874891664808663j)
"(0.3813559322033899, -1.347457627118644)","(0.3813559322033899, -1.347457627118644)",(0.019708946223527028+0.024727136623807888j)
"(0.43220338983050866, -1.347457627118644)","(0.43220338983050866, -1.347457627118644)",(0.0012889111311622718+0.03321528240642596j)
"(0.48305084745762716, -1.347457627118644)","(0.48305084745762716, -1.347457627118644)",(-0.01941236946082774+0.02854547406256094j)
"(0.5338983050847457, -1.347457627118644)","(0.5338983050847457, -1.347457627118644)",(-0.03329385193564304+0.011460510516999065j)
"(0.5847457627118646, -1.347457627118644)","(0.5847457627118646, -1.347457627118644)",(-0.033397356699047434-0.011137229803617803j)
"(0.6355932203389831, -1.347457627118644)","(0.6355932203389831, -1.347457627118644)",(-0.0189141822090216-0.028889880648091417j)
"(0.6864406779661016, -1.347457627118644)","(0.6864406779661016, -1.347457627118644)",(0.0036100334455330847-0.033106033020222816j)
