index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
"(-0.13636363636363646, -1.5)",(-0.004666229619722725-0.0010551276900315325j),(-0.004441157628691713+0.0052976156529014095j),(-0.0061192503115246695+0.01440787602249504j),(-0.008550619522547648+0.013266436405061652j),(-0.013125681548421576+0.0015954256091519953j),(-0.006532283217732906-0.00871092957385328j),(0.010710892544069645-0.006862757330607438j),(0.010742537119705992+0.005520169388300996j),(-0.005003652180343161+0.008892516425371231j),(-0.006837486869856747-0.006624249649124824j),(0.006793775318090133-0.005381534543073734j),(-0.0020434280465876013+0.009113292791660422j),(-0.002338409312230424-0.007374375757841434j),(0.0048115787414237535+0.0032342470650711984j),(-0.007081614421173936+0.0033089055909859295j),(0.004576191937439854+0.002607402638495852j),(-0.0029920707798664725-0.004743758312742968j),(0.005971379099640009-0.0007473384664262962j),(-0.004261196597950961-0.0014792062939496988j),(0.0033592858238010877-0.0033196842308053616j)
"(-0.06818181818181834, -1.5)",(-0.00385688284377465-0.003392887125151284j),(-0.005795635925576525+0.0027381994373048956j),(-0.0065838172476200656+0.013501807707181894j),(-0.0075939542419651875+0.01527682561444452j),(-0.011216054292170593+0.00550766241666889j),(-0.009872274513225164-0.004963380302290245j),(0.004534860393882777-0.011974984715142679j),(0.011546905970912959+0.00036745966514011496j),(-0.0007679625276555337+0.01051941228626704j),(-0.007509273350892516-0.0030993343667683796j),(0.00923488325259823-0.004652474208694698j),(-0.0036811280452788454+0.005393929931491659j),(-0.00012350116170497537-0.00595090183352099j),(0.0030546075264239873+0.004329499702459943j),(-0.00812753286545465+0.003072053905100794j),(0.0037271212098230885+0.004728016539685936j),(-0.0012532489099926658-0.004425985722587107j),(0.0027120874921776725+0.0054549667080086685j),(-0.004211408363420662+3.370673488078509e-05j),(0.006410439092980148+0.004467603987311952j)
"(0.0, -1.5)",(-0.0016266695742704015-0.005041250941139359j),(-0.006603197152383664+0.0013964527374569044j),(-0.0078312925566642+0.01064495345169917j),(-0.006120665045377334+0.013817133361773804j),(-0.009120401736808509+0.009472387139671436j),(-0.010947015343587685-9.27736211659973e-05j),(-0.003011695200121069-0.009639388332586693j),(0.009877565682931163-0.005390640287239494j),(0.003486777564169588+0.007983769524458591j),(-0.006423507423825904-0.0029301130156456946j),(0.005399956392771907-0.0021761000983594667j),(0.0008528788479169494+0.006990338250487964j),(-0.0017383854902446602-0.004644647380461614j),(0.0015830212934803915+0.0038935887024823005j),(-0.008225152690787673+0.00030747739188758473j),(0.0021719390614386123+0.004755007262615051j),(0.0012951914762816517-0.0034687912302330363j),(0.001368363285166666+0.005178107826966923j),(-0.00475487852353137-0.001677957641537517j),(0.004755342303831473+0.006870967592567918j)
"(0.06818181818181812, -1.5)",(0.0015471459553298187-0.004292822503514097j),(-0.005333364916998032-0.0022719543129419042j),(-0.010016240710121721+0.009147405253849569j),(-0.0056983615124093605+0.012686685798299952j),(-0.00811911079654018+0.012367024045967243j),(-0.01141699755641699+0.0035140508348155404j),(-0.007443140994250318-0.008504552479585092j),(0.008362660976775895-0.010322281872904486j),(0.003532895890056733+0.010072670748345948j),(-0.008265856388831639-0.0021022566002328806j),(0.004549136628379645-0.005213293976864113j),(0.00016067094581235453+0.006687702155677443j),(0.0005513250355211799-0.006628140911214742j),(0.0018795710195877865+0.0054264919935794785j),(-0.006752092897152026-0.0016059783731072336j),(0.001920859935414949+0.004349060294154508j),(0.000518982560382113-0.0036697819131994718j),(-0.00041895158355240706+0.005853185062295329j),(0.003181126975597678-0.0023121136815430123j),(-0.0010333936803030351+0.007785165368927284j)
"(0.13636363636363624, -1.5)",(0.003800425028088809-0.002771400474770484j),(-0.003674506161863912-0.0037156461673396217j),(-0.014393222842398015+0.005527336670199027j),(-0.007843867518781541+0.01275482478465252j),(-0.005332932309009667+0.01206490287819414j),(-0.008877649895608868+0.007026855763064998j),(-0.010344004152785469-0.00340011855758339j),(0.004091083719315423-0.008550592711528937j),(0.002237693667770054+0.006855613057666771j),(-0.009190280217429094-0.0019102532445610279j),(0.00740813675828161-0.002494475347895445j),(-0.004498472498061064+0.003989370023545698j),(0.004199273791086661-0.007642452272680574j),(-0.0011519352805580585+0.005358082340034443j),(-0.005573078589725939-0.003721475075197251j),(-0.002896088364624788+0.004261363216301316j),(0.004468161250532977-0.002151055435045292j),(-0.0020903083202690642+0.00431532945715856j),(0.0007004058668473759-0.00627529878319307j),(-0.005227620473250032+0.007000744789957045j)
"(0.20454545454545436, -1.5)",(0.003848954757659436+0.0006299035672756781j),(-0.0006464025833687582-0.005930478543466825j),(-0.012922455387763597-0.0017010665070043846j),(-0.010875027223513077+0.010640520049486516j),(-0.00622122593392677+0.015027390236767905j),(-0.006821515131944514+0.009069515827258814j),(-0.009327364612245643+0.00024525887391150223j),(0.002502651407730575-0.00843490382341981j),(0.004246975714535738+0.0075355288665231385j),(-0.009515771121684068-0.0012725285450299068j),(0.008543728600436017-0.003619492973874557j),(-0.006597757300056522+0.0038957196751798545j),(0.004172116142617189-0.00667832788364991j),(-0.004751151177267028+0.006207132773614595j),(-0.0038591026755900987-0.005712061105237419j),(-0.002986823156435598+0.0013795041090798564j),(0.006054184294300236+0.0006778519796138288j),(-0.005188265229825499+0.0019638525407559477j),(0.004250746841554463-0.0026759833975723594j),(-0.005818040326094654+0.0028863145261386995j)
"(0.2727272727272725, -1.5)",(0.002263616098935514+0.0028734509625245484j),(0.0026861295541270903-0.004832879466724373j),(-0.008041311078887784-0.007331471982282487j),(-0.011502836927891683+0.007134036517425817j),(-0.007354837565822928+0.014790360965963834j),(-0.006801915336588831+0.011890626210059858j),(-0.012164415239879857+0.0020868747012128294j),(5.640821155562316e-05-0.010684591908583242j),(0.004993486394816303+0.007406910452084356j),(-0.007354504098723806-0.0025974380832846085j),(0.0080192737512194-0.0016733924686416141j),(-0.0045609270532229185+0.002518681706360939j),(0.0028198733699007386-0.003350232696896884j),(-0.0050324067590379554+0.0012818186074339422j),(0.0004153689674984079-0.007697984437347617j),(-0.002761152066017285-0.0003453836777269434j),(0.005787288370955157+0.00040024440200775023j),(-0.006044299655632935+0.0014670281158061782j),(0.005156419145678077+0.004051936852295255j),(-0.006951374139832979-0.005970367197456601j)
"(0.34090909090909083, -1.5)",(-0.000691249858432401+0.0033363224594199783j),(0.0047304065702918185-0.0015152891439124856j),(-0.003679851526354391-0.011334785398865234j),(-0.013176140592947217+0.0012590047491781312j),(-0.007930301729624502+0.011187849982669756j),(-0.005882344451890694+0.011517751731394287j),(-0.009949271496373265+0.004156260416873998j),(-0.001530298957295909-0.008095708168593809j),(0.0073174579153186614+0.004731495571161715j),(-0.007154185877032134-0.0050729341402277976j),(0.005645064115811241+0.0027833532067689844j),(-0.007270977081028869+0.0012256603028769732j),(0.006091346102485668-0.0024918215702634775j),(-0.0031092282324768033+0.0029114661406959533j),(0.003616733762158537-0.0052610952781608055j),(-0.0032863231264348646-0.002378461332152323j),(0.003651928195480367+0.005189557129931112j),(-0.0010905840851775112-0.005382390157658672j),(0.005416329969971792+0.0033203625445208072j),(-0.004157008199025051-0.00718853104661503j)
"(0.40909090909090895, -1.5)",(-0.003549586259803684+0.001586063124242284j),(0.0044298267975364375+0.0033873172604632833j),(0.0024652423335165294-0.01224701974317084j),(-0.01286856393763551-0.002448177703382093j),(-0.011792517045760453+0.00957559166083718j),(-0.0054189729245118015+0.00997273888855385j),(-0.01121208978880456+0.006683456304615738j),(0.0009009484280929886-0.006804218331274518j),(0.004572182060505312+0.007872965431380854j),(-0.006128485340756611-0.004388892916155175j),(0.007005376940813051+0.004907024487061627j),(-0.004611319379481483-0.002823933645758983j),(0.004654277607127495+0.0002167429266941681j),(-0.0032074120819256882-0.0031193602869533797j),(0.007539461203673541-0.002988713817564279j),(-0.004071170971861656-0.006987887088004703j),(0.003693073599403605+0.004248827459703781j),(-0.00012727138333420843-0.006160249411567998j),(-0.002322266081219249+0.005540895103811687j),(0.0024941570250274856-0.005123941191747691j)
"(0.47727272727272707, -1.5)",(-0.003184093521228169-0.0015947571470565935j),(0.0018380062000118921+0.00382397666916399j),(0.009496488857302005-0.005018574513033219j),(-0.0066703947725044515-0.009098218445634236j),(-0.012610493606005635+0.0034107870416266194j),(-0.006006430962065631+0.008163967909712657j),(-0.01100331104764949+0.005934851751405396j),(0.0029183314066716297-0.00736545946550734j),(0.0018640437877773942+0.008082193206211409j),(-0.003496444572316769-0.005458456058322578j),(0.0031276464547543336+0.0028263938258868367j),(-0.0018759917191531912-0.006197446170599405j),(0.0066152760697411155+0.0031977752131089952j),(-0.004066288734568901-0.004533289566272739j),(0.006210470496868681-0.0006605605776897821j),(0.00025159758256179904-0.007616274549443875j),(-0.004416047149512738+0.005420551143975479j),(0.0010987581323187322-0.004804606182453094j),(-0.004811029273268463+0.0033420634935418577j),(0.007836561714028837-0.003983401295149654j)
