index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
"(-2.9797979797979797, -2.0)",(0.00298485932885177+0.007483328551133568j),(-0.005741871849142101+0.007003775390697908j),(-0.014233550185057302+0.009935676788401173j),(-0.009500069509364897+0.016190721821363507j),(0.01047294861815908+0.012055253662209296j),(0.007584565996086264-0.010819522783999959j),(-0.01297332522817992+0.00315137530475455j),(0.009531122270876533-0.0020203823347798495j),(-0.006786759510989105-0.0002796535308640433j),(0.015214302608258923+0.0005017474132616999j),(-0.013519032678059687-0.014351265107504639j),(-0.013001928952176854+0.017176016406690465j),(-0.0029600832752648028+0.023620446118113363j),(-0.015678985356383783+0.0068847832778732585j),(-0.004930499428707873-0.015155959901767074j),(0.010171637380232313+0.004224410995022147j),(-0.011660774675902194-0.005418261997478334j),(0.005855969774327953+0.00774213974542666j),(-0.012322983410800768-0.004884822949483546j),(0.013933852533393323-0.0057090084887872j)
"(-2.878787878787879, -2.0)",(0.0077051637874064475+0.0023072362742016577j),(0.0013108184255239566+0.008876364418273311j),(-0.0022806496083882053+0.017619384349029647j),(0.004126662382212088+0.016280818555899225j),(0.018304054756261835+0.002502178897988859j),(-0.0013473755642850697-0.012054407291355776j),(-0.00351500672991656+0.007322277545946051j),(0.008621101552799083-0.0077985773542974795j),(-0.008854038628240937+0.01013239241694221j),(0.006931321207416694-0.008207240510161045j),(-0.016800747019756312-0.0037048351782676837j),(0.003103550928941597+0.018707890653204322j),(0.01676971758098541+0.02054884103500959j),(-0.001131098632535307+0.024705808124312497j),(-0.01571042436165445-0.002940207453703868j),(0.008865961362425415-0.004916225392029029j),(-0.009765585890799051+0.002567795472755988j),(0.009877883008881204-0.0028640292482879476j),(-0.011978840370253943+0.005772785946664218j),(0.00042558642909659917-0.013020610759890222j)
"(-2.7777777777777777, -2.0)",(0.0068015126459901095-0.004238738097243432j),(0.007357023463610776+0.0042263807562995985j),(0.0113705014487524+0.013405999137352045j),(0.015304962854997951+0.008849981663388377j),(0.011241999043672296-0.009923666790727148j),(-0.012855921257627372-0.007127655045124445j),(-0.0018420771659536802+0.009110722626735462j),(-0.0017291720393314471-0.00965521478552228j),(-0.007857996305648866+0.010551627966361958j),(0.0005665405514362632-0.013870066792991628j),(-0.01126916637591774+0.012288097773168576j),(0.019229571978044504+0.014193893512970854j),(0.025237430462274002+0.0012046924595148583j),(0.01653958397835493+0.012840208721642252j),(-0.014223906435625986+0.010932308900353037j),(0.001910307920046399-0.012643081057970051j),(-0.00539567412208524+0.008266539423715875j),(0.005520843326213142-0.011755081514860361j),(-8.284159409284807e-05+0.012947540505115275j),(-0.008433797059955736-0.009143254293776642j)
"(-2.676767676767677, -2.0)",(0.0013789753929418275-0.007945122390186384j),(0.009293667994677391-0.002557747318398384j),(0.017788882116356524+0.0012182521646568966j),(0.01817563839417095-0.00562255375838569j),(0.004316634460698618-0.016164350904474004j),(-0.01534730405865875+0.002076462558079787j),(0.005246484155530869+0.007501377301614598j),(-0.004867995825433601-0.005115516412965432j),(0.007858215081172971+0.005130200187958919j),(-0.0046150170097338595-0.01215221187626804j),(-0.00047730209608708624+0.020123937308476416j),(0.02363921672208325-0.002263243605313047j),(0.01783156913117242-0.016773440010858464j),(0.021285748016676445-0.0008252931673771128j),(0.002421198993294293+0.014652439560529727j),(-0.0010620307995465232-0.01198147611741068j),(0.008855913038636594+0.005511479821594761j),(-0.010190132230899339-0.007047754752554058j),(0.012766498707289967+0.006783929443714414j),(-0.014643758117729286+0.0016000057437655698j)
"(-2.5757575757575757, -2.0)",(-0.005430031349858247-0.005411206803873822j),(0.003831613366403296-0.00813588340253902j),(0.014215800348236295-0.01254988978599293j),(0.009615448492549958-0.014638503583342795j),(-0.008764149750874617-0.01422619571598579j),(-0.01352051357156605+0.007715962478160651j),(0.009659955143813686+0.0046227131690564005j),(-0.009396822125939994-0.00607308375686968j),(0.00575663286575119+0.007697970912223236j),(-0.0029484364002781848-0.011021501274537979j),(0.00719804326120826+0.013706847971097273j),(0.014065104976664354-0.016714355272234714j),(0.00038466903072905426-0.023473780280349833j),(0.011018943635424001-0.01600638709629886j),(0.01182328468394276+0.013268600275595493j),(-0.013311392459272205-0.0006917698821775056j),(0.006125013548971424-0.00021677421337305263j),(-0.01314894322979451+0.0008176553280017726j),(0.01165167889429153-0.003025613567516304j),(-0.00605991875351827+0.012668513719404233j)
"(-2.474747474747475, -2.0)",(-0.007666155110289384+0.00024979119459451094j),(-0.004167626749480572-0.008210337647440129j),(0.0011726907868444948-0.01889792509264093j),(-0.004636459038386838-0.017451882513193698j),(-0.016069003381488058-0.007470839301074664j),(-0.0044637188477412845+0.013794622840173078j),(0.008954224567501574-0.0006910106966177223j),(-0.00951562431509332+0.0028541229714323492j),(0.013684134499895226-0.0023985648576855343j),(-0.007686928167159432+0.003643445325375197j),(0.01799025858663664+0.008746408596141382j),(-0.0010651566104415-0.019323345588468484j),(-0.018610650264965636-0.01955001913071241j),(-0.006412099788561687-0.0244253096019676j),(0.01285664459468105-0.0013501147597566512j),(-0.011178838434582157+0.007454653059623333j),(0.011547243889166725-0.013522493866652385j),(-0.00890940938597521+0.007511690007788459j),(0.006833379678383828-0.016922208987403497j),(0.0031440641229009227+0.01392591870716329j)
"(-2.3737373737373737, -2.0)",(-0.004913526763859153+0.006749929691809723j),(-0.007997688788796512-0.0029650598611372526j),(-0.012855986829305234-0.014781787357547666j),(-0.014233598751318279-0.010869640171188556j),(-0.01505639963626515+0.005547500293301799j),(0.0020021014896650703+0.013875185761914648j),(0.008662717198171285-0.008748191495597937j),(-0.010396805268829551+0.004812534725136915j),(0.014146763194135728-0.009625088071162797j),(-0.012041178328306038+0.009091527729758919j),(0.014219560633826029+0.0047519753589501425j),(-0.009480548853327098-0.018233490705990788j),(-0.02224513518209199-0.0023381523299789513j),(-0.02661939248244438-0.010129127147406457j),(0.012919453212588099-0.015582104892866894j),(0.005029783332243467+0.014366475751008134j),(-0.004723541052696831-0.012710833077910036j),(0.000924800717073254+0.009830110969159062j),(-0.008868998222886644-0.011509216315300224j),(0.01266458297112156+0.007631430673264682j)
"(-2.272727272727273, -2.0)",(0.0020379128990546265+0.008696996053346168j),(-0.007758805646155064+0.003937374734944893j),(-0.019727177372929793-0.0011960140475656227j),(-0.01783395483359106+0.001280331170499623j),(-0.010712033507788618+0.01488018999293592j),(0.012593776888281212+0.004298057007929691j),(-8.732043397488776e-05-0.017208617447498152j),(-0.0015712857130340684+0.011296336985752982j),(0.004215311629548336-0.008413383274465957j),(-0.0110085843819526+0.00824811747915603j),(0.005169026822235155-0.0095000917787588j),(-0.01892750262726375-0.0036130788216826443j),(-0.018520106140977585+0.013637593028536156j),(-0.020405745727359648+0.00907180100864862j),(-0.009150981078176483-0.02029169053173622j),(0.009674546139711943+0.00841565030536102j),(-0.008901514063051612+0.00021016205916014812j),(0.00858364704766768-0.0007128162704643294j),(-0.01675841058429189+0.0006483555237533251j),(0.01442965115387382-0.006847407336799717j)
"(-2.1717171717171717, -2.0)",(0.006910676244621845+0.003804246366200512j),(-0.0032152146197694607+0.010090357585967144j),(-0.014918018389479096+0.01276416443836936j),(-0.01309883865348183+0.015035964098143374j),(0.00043264802689030606+0.01776011831482173j),(0.016433161518518154-0.0009325092114047407j),(-0.006193101444295598-0.009006541529384756j),(0.002761185230160312+0.01165812304847264j),(0.003020282033467885-0.015595846489038548j),(-0.0014677212462705013+0.013654313415047097j),(0.010982134693771729-0.014032195100994578j),(-0.01761424052068957+0.007332181233294278j),(-0.005693173550501767+0.027290377357081987j),(-0.010411615381120622+0.023760757374398478j),(-0.022245369414722948-0.0067090457732743945j),(0.010659398125481943-0.006414524509231602j),(-0.012169017814949588+0.0014588549922317704j),(0.00982186482302388-0.011783685463040459j),(-0.012499864297323372+0.009277291099001097j),(0.0006246663158032328-0.01144991519741263j)
"(-2.070707070707071, -2.0)",(0.007280261215728759-0.003420667439321052j),(0.005704631204092622+0.0076644754011826665j),(-0.002555568185487732+0.019731582514947013j),(-0.0015883839977598687+0.019975184469124347j),(0.00908985126240895+0.01214645233573042j),(0.012036598165464485-0.006166154842341279j),(-0.010324947965503688-0.004283009468087519j),(0.007538263678165689+0.008772624251131884j),(0.0007039318392366512-0.007755273555071959j),(-0.0014740998898559912+0.01241375766471189j),(0.00278175843621608-0.017120554033993235j),(-0.012690061920275124+0.013265634352272997j),(0.01333263554707259+0.021299131220702726j),(0.008977722710019469+0.025347658857777056j),(-0.0136378825652536+0.013364048161408846j),(-0.0016953091072700462-0.010832897296546526j),(-0.0035367625917428944+0.013202865548588957j),(-0.002054811234680098-0.014015789185414297j),(0.00015640997108994304+0.013732968382740858j),(-0.0071586204670899415-0.010001196346833033j)
"(-1.9696969696969697, -2.0)",(0.002828537491547512-0.007155173985494355j),(0.009214001777024914+0.0012763465861077034j),(0.011647636914190433+0.01621927008585837j),(0.01099199203306949+0.014398481259498209j),(0.016364047817517418+0.0050264639663678435j),(0.005292558563443264-0.015114562152052253j),(-0.012821277935814536+0.00014592723331827156j),(0.009874911616558088+0.009602809003883078j),(-0.008672936396309155-0.007022403504334906j),(0.009753193709562439+0.01004951855256019j),(-0.00726452497566022-0.014676161462910394j),(-0.0042256515578465+0.01897359678518353j),(0.027387983062841723+0.009220550452674543j),(0.02799450353943078+0.01020229559046525j),(-0.0003438132873959966+0.026195017071893034j),(-0.005025107492081458-0.010239691534267j),(0.01158106771435975+0.009487038075453334j),(-0.005612916101970165-0.006770492571128794j),(0.008483481177632604+0.005306422192938124j),(-0.015829319809628595+0.00035436376003436027j)
