index,x,value
"(-2.389830508474576, -2.694915254237288)","(-2.389830508474576, -2.694915254237288)",(-0.018985345150509984-0.009990065949482603j)
"(-2.288135593220339, -2.694915254237288)","(-2.288135593220339, -2.694915254237288)",(-0.02171378156728925-0.000720933702243954j)
"(-2.1864406779661016, -2.694915254237288)","(-2.1864406779661016, -2.694915254237288)",(-0.02021825402315462+0.008597768109259211j)
"(-2.084745762711864, -2.694915254237288)","(-2.084745762711864, -2.694915254237288)",(-0.015125008670737898+0.016222377017340403j)
"(-1.9830508474576272, -2.694915254237288)","(-1.9830508474576272, -2.694915254237288)",(-0.007665446004554487+0.020988414982098757j)
"(-1.8813559322033897, -2.694915254237288)","(-1.8813559322033897, -2.694915254237288)",(0.0006910968383450292+0.02244509138650373j)
"(-1.7796610169491525, -2.694915254237288)","(-1.7796610169491525, -2.694915254237288)",(0.008579465421291817+0.0208040904824882j)
"(-1.6779661016949152, -2.694915254237288)","(-1.6779661016949152, -2.694915254237288)",(0.014981950953575848+0.01675794507086843j)
"(-1.5762711864406778, -2.694915254237288)","(-1.5762711864406778, -2.694915254237288)",(0.019341658530995526+0.011241414592489167j)
"(-1.4745762711864405, -2.694915254237288)","(-1.4745762711864405, -2.694915254237288)",(0.021554317137396792+0.005203782636065066j)
"(-1.3728813559322033, -2.694915254237288)","(-1.3728813559322033, -2.694915254237288)",(0.021873278002220182-0.0005611359769025464j)
"(-1.271186440677966, -2.694915254237288)","(-1.271186440677966, -2.694915254237288)",(0.02077262030131402-0.005507173829416836j)
"(-1.1694915254237288, -2.694915254237288)","(-1.1694915254237288, -2.694915254237288)",(0.01880937568131074-0.009353695361568944j)
"(-1.0677966101694913, -2.694915254237288)","(-1.0677966101694913, -2.694915254237288)",(0.016513227943317485-0.012048121969298947j)
"(-0.9661016949152543, -2.694915254237288)","(-0.9661016949152543, -2.694915254237288)",(0.014316646268791079-0.013697945167050715j)
"(-0.8644067796610169, -2.694915254237288)","(-0.8644067796610169, -2.694915254237288)",(0.012525039051048875-0.014495182356940431j)
"(-0.7627118644067794, -2.694915254237288)","(-0.7627118644067794, -2.694915254237288)",(0.011317784290818483-0.014649756022599368j)
"(-0.6610169491525424, -2.694915254237288)","(-0.6610169491525424, -2.694915254237288)",(0.010767386718829429-0.014340556364686842j)
"(-0.5593220338983049, -2.694915254237288)","(-0.5593220338983049, -2.694915254237288)",(0.010864538945809955-0.013686457055136757j)
"(-0.45762711864406747, -2.694915254237288)","(-0.45762711864406747, -2.694915254237288)",(0.011539913905896697-0.012735529996167274j)
"(-0.35593220338983045, -2.694915254237288)","(-0.35593220338983045, -2.694915254237288)",(0.012677584182656758-0.011469233661314752j)
"(-0.254237288135593, -2.694915254237288)","(-0.254237288135593, -2.694915254237288)",(0.014119047548220779-0.00981871743254252j)
"(-0.15254237288135553, -2.694915254237288)","(-0.15254237288135553, -2.694915254237288)",(0.01566047355393825-0.0076914809505925314j)
"(-0.05084745762711851, -2.694915254237288)","(-0.05084745762711851, -2.694915254237288)",(0.01704881549061748-0.005007281361426494j)
"(0.05084745762711895, -2.694915254237288)","(0.05084745762711895, -2.694915254237288)",(0.017984649738370287-0.00174142264236998j)
"(0.15254237288135597, -2.694915254237288)","(0.15254237288135597, -2.694915254237288)",(0.018140457973260582+0.0020291250150132906j)
"(0.25423728813559343, -2.694915254237288)","(0.25423728813559343, -2.694915254237288)",(0.017201588722264648+0.006085706297636685j)
"(0.3559322033898309, -2.694915254237288)","(0.3559322033898309, -2.694915254237288)",(0.014932239528019395+0.010047790317575302j)
"(0.4576271186440679, -2.694915254237288)","(0.4576271186440679, -2.694915254237288)",(0.011259992955499594+0.013389157714043972j)
"(0.5593220338983054, -2.694915254237288)","(0.5593220338983054, -2.694915254237288)",(0.006360746269335164+0.015504758723024523j)
"(0.6610169491525424, -2.694915254237288)","(0.6610169491525424, -2.694915254237288)",(0.0007145804070344268+0.015832537746664366j)
"(0.7627118644067798, -2.694915254237288)","(0.7627118644067798, -2.694915254237288)",(-0.0049023455132666035+0.014016309921272573j)
"(0.8644067796610173, -2.694915254237288)","(0.8644067796610173, -2.694915254237288)",(-0.009518326023943306+0.010072828372660237j)
"(0.9661016949152543, -2.694915254237288)","(0.9661016949152543, -2.694915254237288)",(-0.012165322765949917+0.0045065525514009115j)
"(1.0677966101694913, -2.694915254237288)","(1.0677966101694913, -2.694915254237288)",(-0.012147107722082433-0.001689662908718684j)
"(1.1694915254237293, -2.694915254237288)","(1.1694915254237293, -2.694915254237288)",(-0.0093066434558215-0.007190980387680765j)
"(1.2711864406779663, -2.694915254237288)","(1.2711864406779663, -2.694915254237288)",(-0.004195878079682185-0.01065177222609472j)
"(1.3728813559322033, -2.694915254237288)","(1.3728813559322033, -2.694915254237288)",(0.001945064584363661-0.01110684199051167j)
"(1.4745762711864412, -2.694915254237288)","(1.4745762711864412, -2.694915254237288)",(0.007446951324500404-0.008340396653764636j)
