index,x,value
"(0.45454545454545414, -1.7894736842105263)","(0.45454545454545414, -1.7894736842105263)",(-66.78576751274454-131.99995120832227j)
"(0.5555555555555554, -1.7894736842105263)","(0.5555555555555554, -1.7894736842105263)",(-49.529229030494974-149.69429805702438j)
"(0.6565656565656566, -1.7894736842105263)","(0.6565656565656566, -1.7894736842105263)",(18.849461217120766-58.85636069072271j)
"(0.7575757575757578, -1.7894736842105263)","(0.7575757575757578, -1.7894736842105263)",(32.51987411624406+6.867274888636942j)
"(0.8585858585858581, -1.7894736842105263)","(0.8585858585858581, -1.7894736842105263)",(-31.960933965330888+127.24147340627223j)
"(0.9595959595959593, -1.7894736842105263)","(0.9595959595959593, -1.7894736842105263)",(-135.33517084358638+210.42761746627676j)
"(1.0606060606060606, -1.7894736842105263)","(1.0606060606060606, -1.7894736842105263)",(-199.5180978691647+175.39251496769063j)
"(1.1616161616161618, -1.7894736842105263)","(1.1616161616161618, -1.7894736842105263)",(-289.121922861343+78.28672270094899j)
"(1.262626262626262, -1.7894736842105263)","(1.262626262626262, -1.7894736842105263)",(-269.58572941945135-36.994242814964764j)
"(1.3636363636363633, -1.7894736842105263)","(1.3636363636363633, -1.7894736842105263)",(-216.99595513274323-155.33420137014542j)
"(1.4646464646464645, -1.7894736842105263)","(1.4646464646464645, -1.7894736842105263)",(-154.4887538089272-187.28930888303438j)
"(1.5656565656565657, -1.7894736842105263)","(1.5656565656565657, -1.7894736842105263)",(-31.15175686860094-185.68499721432323j)
"(1.666666666666667, -1.7894736842105263)","(1.666666666666667, -1.7894736842105263)",(-31.02170463376605-103.78159074050541j)
"(1.7676767676767673, -1.7894736842105263)","(1.7676767676767673, -1.7894736842105263)",(4.678733064829778-99.9341574389861j)
"(1.8686868686868685, -1.7894736842105263)","(1.8686868686868685, -1.7894736842105263)",(33.517018155451865-68.62552815636609j)
"(1.9696969696969697, -1.7894736842105263)","(1.9696969696969697, -1.7894736842105263)",(71.91577563829112-66.57486087032132j)
"(2.070707070707071, -1.7894736842105263)","(2.070707070707071, -1.7894736842105263)",(181.97894752229016-53.44191886704389j)
"(2.1717171717171713, -1.7894736842105263)","(2.1717171717171713, -1.7894736842105263)",(113.83786425081081-25.49167847434584j)
"(2.2727272727272725, -1.7894736842105263)","(2.2727272727272725, -1.7894736842105263)",(92.73435476429496+36.32032373370203j)
