index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)"
"(2.8461538461538467, -0.3846153846153846)",(-0.015256741125150491+0.010860523725787823j),(-0.010324780401450453-0.006611536077381499j),(0.008166939329694863-0.0032987747935053543j),(-0.004950932246859148+0.005583747942162634j),(0.0019884838878535915-0.007359604237413938j),(0.004321704341078609+0.007469658889260544j),(-0.009611806478168132+0.0026141095028210655j),(-0.006732026344832301-0.008838789683913254j),(-0.0020807068100855016-0.011449897274982725j),(-0.004922667828455846-0.010205548332147377j),(-0.01023223399435381-0.0012960584145464713j),(-0.00030008780277471193+0.008977391544417263j),(0.006371408097732026-0.0045639788421293825j),(-0.0073546994771875596+0.0007120218613691293j),(0.00781953674300941+0.0026147005706266295j),(-0.00518303953762144-0.009843281731278495j),(-0.014065899798740027+0.005955480209543888j)
"(3.0, -0.3846153846153846)",(-0.015762404928413132-0.008870019988124587j),(0.0010277038648864232-0.011977090545071543j),(0.006842755998981192+0.005318921149952874j),(-0.0071597389320306485-0.0013286781244496385j),(0.0071294278230133274-0.0019481516056790665j),(-0.004310922278750116+0.007170482222504396j),(-0.006544957876681861-0.007152173564836763j),(0.004927497247030445-0.00968002429271635j),(0.009357189191569306-0.006529953075535517j),(0.007180039012831999-0.00848464820950971j),(-0.0029044613626415974-0.009671100436147795j),(-0.008105015788406377+0.003335044604341563j),(0.0066330910344648+0.0037615304300688372j),(-0.0036759149062752456-0.006177913827165794j),(0.0009156397444504993+0.00798202896354387j),(0.006641571967087437-0.008513345317309292j),(-0.010737747797836325-0.01003829173915431j)
"(-3.0, -0.23076923076923084)",(0.010075100846235693-0.008689283706749887j),(0.006467811123422045-0.00911178521883943j),(-0.0033781858991075208-0.009611086470850435j),(-0.008153785384815143+0.003462250823970697j),(0.006629057863560282+0.00390772404718686j),(-0.0034817583219930595-0.00630838043565441j),(0.0006922048672301541+0.007934000091418394j),(0.006476530077592291-0.00842527007405952j),(-0.011300506802976274-0.009204038217782769j),(-0.014420257314997832-0.0060927736151355685j),(-0.0014479537177595181-0.012184903039743858j),(0.008057212749344074+0.0035715314823463067j),(-0.00731062114060444+0.0005326385239874424j),(0.006422519414138502-0.003635961474849276j),(-0.002569604441233229+0.007919252124630146j),(-0.0077880619779863835-0.0056954957272710065j),(0.0032803596101259555-0.010327372640887468j)
"(-2.8461538461538463, -0.23076923076923084)",(-0.003907947064552624-0.012992247750103481j),(-0.005699478464420159-0.009887114180667182j),(-0.010377624804345724-0.001166381256891239j),(-0.0006654373939800861+0.00909504462610051j),(0.006813458325946137-0.004074016121285035j),(-0.0074088240547085385-8.189144099422011e-05j),(0.007407403798420511+0.0033432682447925013j),(-0.0045651147026684255-0.009823507525243197j),(-0.013564652631263104+0.006492698309485631j),(-0.01189149104571894+0.011112540812724333j),(-0.012062606733704968-0.0038302727907309876j),(0.006859367413471578-0.005874908524008858j),(-0.002809654080197372+0.006983051192669844j),(-0.0004949516605014765-0.007579494605616245j),(0.006254475480511136+0.005836830469246014j),(-0.008599086744813274+0.004862422856230625j),(-0.008275318459604431-0.007338594092277877j)
"(-2.6923076923076925, -0.23076923076923084)",(-0.013733563038970952-0.0017609501318194558j),(-0.01161716217371133+0.0010623903355494752j),(-0.005735365850259619+0.009052856665023588j),(0.008001421805479346+0.004937405440219182j),(-0.00025911935537196784-0.008201533220581404j),(-0.003906878734221142+0.006558885606883321j),(0.006738790649403893-0.00484959486152915j),(-0.011026796444042085-0.0006047384847881185j),(2.6423203587100504e-05+0.01554299987982448j),(0.005527059395161649+0.016051301994719533j),(-0.008765873284462197+0.009706510667170607j),(-0.002372872772115681-0.008956940918403078j),(0.005153858343795516+0.005777828548559817j),(-0.007248463226555536-0.0029643881304707866j),(0.008172746968153136-0.0032724277736749735j),(0.0009019117793101984+0.010085470721800195j),(-0.01028376035152714+0.004682955978690914j)
"(-2.5384615384615383, -0.23076923076923084)",(-0.0073616134237193855+0.012075420967879795j),(-0.004001111783908494+0.011245134947380536j),(0.005755538104019136+0.00938689331463436j),(0.00836728450901195-0.00492612754508995j),(-0.007519718071679928-0.00396278408552916j),(0.003744275989280066+0.0069388011203740324j),(-0.0007328427765997397-0.008461537205896492j),(-0.005943830562500142+0.009561326437554625j),(0.014505408593429884+0.006968772647987922j),(0.017704601840386344+0.0015777574358272382j),(0.0053690817393575565+0.012435345165837483j),(-0.009338532099277727-0.001845921493562154j),(0.007704931640957551-0.0020745390349649804j),(-0.006055126869568205+0.00536558028849663j),(0.0005483099935379991-0.009057748435247799j),(0.009807042424962033+0.003436826207383167j),(0.00010641812465776471+0.011554762564107824j)
"(-2.3846153846153846, -0.23076923076923084)",(0.008200891578814012+0.011907802967101361j),(0.008721685702548967+0.008565440148309006j),(0.011281676564091361-0.0010212141200901337j),(-0.0003958357536395225-0.010037466735752055j),(-0.0074849456279540505+0.0046771510919760015j),(0.008151171094122459+0.0004783759196284779j),(-0.007766086221810387-0.003928345232456669j),(0.005488376832314489+0.010077337052483919j),(0.013112199164833003-0.010327782579255526j),(0.009129205536725278-0.016315592515444115j),(0.01405785474970948+0.0003258707217680149j),(-0.0059683483064895465+0.007765379620980785j),(0.001709589390192588-0.008062650340799891j),(0.002176546743963292+0.008089570301927463j),(-0.00820369827356096-0.0045285656764693484j),(0.007390285547069155-0.007709346914946333j),(0.010853084968767468+0.004704293735226847j)
"(-2.230769230769231, -0.23076923076923084)",(0.01455067580810269-0.002686428064721078j),(0.011737903977313393-0.00439433326259135j),(0.0042606684858982795-0.010864579284096464j),(-0.009325023983192616-0.0046335174696328285j),(0.00017277165018654827+0.009187717373334785j),(0.004993567179431775-0.00685713389691085j),(-0.007725666888876115+0.00449345303940167j),(0.011683325789112985+0.000416235718044427j),(-0.0035011282445149396-0.01698417670051625j),(-0.011783550392957176-0.01588003480743157j),(0.0064538177215239835-0.013138460339228409j),(0.0043702951389893736+0.009098516775130924j),(-0.006589159200559214-0.005425899798821384j),(0.008514845862308846+0.0017711605165800222j),(-0.007894982503221947+0.005629531808388537j),(-0.0040589923057179995-0.010214636427916054j),(0.008923986668317833-0.008204870556656271j)
"(-2.0769230769230766, -0.23076923076923084)",(0.0035785954239941084-0.014730660233919654j),(0.0010274872265957963-0.012824470477488125j),(-0.008013327910424065-0.008987390116133061j),(-0.00892781533043313+0.006106921376790218j),(0.008253259003979137+0.004895928660861141j),(-0.0030330298855574477-0.00830915670912179j),(-0.0006860307055735243+0.009178247370152917j),(0.006658871627712384-0.009865170915794244j),(-0.017381679232010627-0.00483720566717914j),(-0.020575821168103164+0.004486553808150073j),(-0.009578642534965537-0.011911293751219113j),(0.01041826691397763+0.0003090764234411034j),(-0.008194620283804806+0.0033893288681798223j),(0.005692954570380851-0.007043485953923753j),(0.001690251870573741+0.00991394645435189j),(-0.0113168131595989-0.0005812982346024858j),(-0.003971290053016587-0.01178841938638257j)
"(-1.923076923076923, -0.23076923076923084)",(-0.012287378275137997-0.009528802700619494j),(-0.011472940858090981-0.00657466811563378j),(-0.012046023809744516+0.0031219353457780843j),(0.0008952339625926699+0.011226581721783268j),(0.008990791505746637-0.0045006486115461404j),(-0.008938394042068452-0.0024349629638493174j),(0.007228795218524186+0.006185415731592236j),(-0.004575347754913283-0.011208454072571943j),(-0.012956205784771028+0.01360167681497863j),(-0.004739703934721526+0.022121924581037258j),(-0.015573080428001903+0.003738364570227411j),(0.0053588779752381105-0.009362687432345716j),(-0.0010128590491104343+0.00919296852996716j),(-0.0037568961635927444-0.008686387929082934j),(0.010033588467937601+0.0029500284711732132j),(-0.005429416994782946+0.010368791847418143j),(-0.012726102982535015-0.0011964356177240284j)
"(-1.7692307692307692, -0.23076923076923084)",(-0.014095815828980894+0.00750759867722166j),(-0.011175672619849341+0.007767140958355992j),(-0.0029071484100676955+0.012550749141770172j),(0.010568356263458258+0.005147712543401665j),(0.001342594559914806-0.01048761813056994j),(-0.0077084555236864305+0.005974307431099065j),(0.009706216887597392-0.0018699553388046234j),(-0.011938514758008436-0.0029731507099137514j),(0.005749981526687183+0.01867713016521362j),(0.01971851144089638+0.014679420668296521j),(-0.003556866510069869+0.01646463410344245j),(-0.005792340337061004-0.009583793500448294j),(0.007848327361715979+0.005686460261971719j),(-0.009895243143859853-0.0008390185351153388j),(0.0074025610015005135-0.00801176034389611j),(0.0073853911673999045+0.009602955425504047j),(-0.006452073614847999+0.011463959973785779j)
"(-1.6153846153846154, -0.23076923076923084)",(0.0011006184063879132+0.016390306227222658j),(0.002251864209258115+0.013846583239420127j),(0.010075885370143475+0.008777087383401968j),(0.010358120330929305-0.006638614148152638j),(-0.00822303216447682-0.007550319489970536j),(-0.00022626463437188486+0.010325689562236916j),(0.005244913572034343-0.008912762300844009j),(-0.010047558131732503+0.007440405854408705j),(0.01964809796401986+0.00489905552418913j),(0.023841830229035542-0.012930665857089714j),(0.013930904683956495+0.011057686998457737j),(-0.01166895019927294+0.0001485356334755693j),(0.009383986795276947-0.004043190424175233j),(-0.0058234210175771624+0.00870282785362501j),(-0.004008337149825826-0.010689366191639644j),(0.012264086456378755-0.00275079615554095j),(0.00808859539068963+0.010885888883954037j)
"(-1.4615384615384615, -0.23076923076923084)",(0.015863598960157106+0.005898107433717069j),(0.013884803444374288+0.004122067371238632j),(0.013017277999065522-0.004839596316014038j),(-6.28411508281767e-05-0.012912058456170883j),(-0.011638410342510239+0.0021637237251015897j),(0.008083044562513565+0.007478945513325534j),(-0.0027483452438307964-0.010569464423006427j),(-0.0016766406816293442+0.01262881042923986j),(0.015437093904161862-0.013887336419537695j),(-0.0016609409934541825-0.030526237117184715j),(0.017157851676752062-0.007795140608137605j),(-0.006412301315601502+0.010416737018602308j),(0.001684960662120997-0.010725442096570701j),(0.004935313031999606+0.009949075061431735j),(-0.011915833238368543-0.001376428971317677j),(0.002813671901932616-0.012768972818881914j),(0.013672714991619754-0.003051535197855754j)
"(-1.3076923076923075, -0.23076923076923084)",(0.012282643186240828-0.012421558889625275j),(0.01013154480526797-0.011034387859615283j),(0.0022089055617855718-0.014294092602274055j),(-0.011359396308691814-0.007461697052744616j),(-0.005989948668802299+0.011095497759994438j),(0.011816764532136356-0.0005498623835809978j),(-0.00957831591762552-0.006672034366928416j),(0.0069389310817220854+0.011116601403520852j),(-0.0010545709430272838-0.020773980833427238j),(-0.032672861260924085-0.013988019387198748j),(0.0014562615944160705-0.019937743702778423j),(0.005100177128218433+0.011898176343308049j),(-0.008506505246693408-0.00796674096850359j),(0.011823144172443295+0.0009456491637045898j),(-0.007130414043190294+0.010461943416289213j),(-0.010798943751148135-0.008339384877157238j),(0.0028845626262653055-0.014213408442425798j)
"(-1.1538461538461537, -0.23076923076923084)",(-0.006470160190523055-0.01686916620906942j),(-0.005592653232993732-0.014480606184380357j),(-0.011777044597412186-0.009443741034843797j),(-0.013331876258597655+0.0052982290792266025j),(0.0046897861737765865+0.012648199028177027j),(0.009149049555008476-0.008958837018609982j),(-0.012657560625187905+2.1308791692624147e-05j),(0.012253980278975828+0.006295368013954659j),(-0.013866606852698155-0.014362100600617697j),(-0.03377638730643037+0.02702098789655878j),(-0.017101233492493356-0.01226838859223442j),(0.013381695016037424+0.003914978528746705j),(-0.012487076363557574+0.002207144371022676j),(0.007685563309492059-0.010201725426441016j),(0.00617188759842284+0.011932386491084463j),(-0.012748177467616712+0.006452752601428464j),(-0.012246895728718107-0.008752373620443019j)
"(-1.0, -0.23076923076923084)",(-0.01869646756592848-0.0011177167106764525j),(-0.01604192997344145-0.0015664050112086058j),(-0.014797605118150975+0.005505316072549424j),(-0.00395757089535461+0.01465769403085416j),(0.013249577198380274+0.005859323898384907j),(0.0020323082774955084-0.013807157473819512j),(-0.01227771587322622+0.006571258701557403j),(0.01486258767132734+0.001988642934811092j),(-0.017181641611037985-0.00836226595859891j),(0.007828956523992386+0.05602410106551941j),(-0.02056804338169686+0.005847938841102278j),(0.013783314989387004-0.007139333900067608j),(-0.0071276960207335436+0.012095669086909714j),(-0.0044437987061215515-0.013160083266097973j),(0.014333916895483176+0.0004767737307392865j),(0.0002845831713491605+0.015021569197584279j),(-0.013524153135327406+0.007914090496985195j)
"(1.0, -0.23076923076923084)",(-0.0200224008376997+0.03229991697959351j),(0.0054625456654817505-0.015453456374588675j),(0.0020438734950535688+0.014114475767227994j),(-0.010985394644601177-0.00843653522787149j),(0.012742762710234654-0.006226964764380115j),(0.005630849213166433+0.013721258361243617j),(-0.011124253252021592+0.010808136590149616j),(-0.015961641732707685+0.0010543422249340915j),(-0.01600353240922952-0.0021313437334613953j),(-0.015648264955225543+0.00288398397790299j),(-0.00830400398155744+0.012928810648348122j),(0.009714598510757306+0.010995787838778382j),(0.008923856309492186-0.010874854741437873j),(-0.01371549842658145-0.0019866374599335685j),(0.009621248445992403+0.010893910123214542j),(-0.005260317616634005-0.016574834349872326j),(-0.004595361922471785+0.04412576794567509j)
"(1.1538461538461542, -0.23076923076923084)",(-0.03741537941366789+0.0116292991316382j),(0.009226721784202276-0.012497092046505854j),(-0.003432152268118954+0.012512894088666472j),(-0.004281235954604707-0.011886607606935534j),(0.01262409797041922+0.003521714898820329j),(-0.006396250897323309+0.012357899892485246j),(-0.014416114665557516-0.0031183130389131767j),(-0.00821457026657688-0.012978806480977432j),(-0.004741785808746191-0.014833942821886215j),(-0.008674104190381782-0.012639425692000349j),(-0.014553708331441652-0.002049207216172555j),(-0.005022100142940249+0.012913830157232027j),(0.012940018634523093+0.001760594181832823j),(-0.006142455570610868-0.011029015372563518j),(-0.0011099041361737486+0.013002426790505242j),(0.006805275944195538-0.014379732871427658j),(-0.03195508982881956+0.013002845774234224j)
"(1.3076923076923084, -0.23076923076923084)",(-0.02894935826457829-0.021425225987406107j),(0.014409508917052147-0.005573580058525221j),(-0.008912954172735273+0.00814023479178373j),(0.0036777945124462866-0.011040598115720278j),(0.0059280480007424885+0.01063094185282384j),(-0.01286903682493854+0.0024248881674333897j),(-0.004833402467038934-0.013201197935139141j),(0.007329659292712366-0.012832889252329473j),(0.011036159496688541-0.010238452967646725j),(0.0077447669256274785-0.012619533927269494j),(-0.004020989470602764-0.013521014221906165j),(-0.013089456004799402+0.0012610082859584352j),(0.004682497985343916+0.01128317288294527j),(0.005146337374228443-0.010450256998928703j),(-0.009975173336722454+0.006676096944861323j),(0.014723334846541116-0.003301360877599166j),(-0.021675586231032964-0.019513110474126422j)
"(1.4615384615384617, -0.23076923076923084)",(0.0031823918320591114-0.032604747213141605j),(0.014373808680405073+0.005775973778152545j),(-0.011429032947533856+0.000638995933014475j),(0.00949263204407136-0.0052158412435520515j),(-0.003724259935152164+0.0107419654555492j),(-0.009018327103620294-0.008462568914907645j),(0.008389100874359475-0.010489765116104735j),(0.014235735365342495+0.0005723764237620121j),(0.013501538751905648+0.00550290089335456j),(0.01420915909090132+0.0018834400693024474j),(0.010241804574834206-0.008916441646262005j),(-0.0066113337609497135-0.010648241961469275j),(-0.007114335079749471+0.009039013851507826j),(0.010794282618558207-0.0012200473477891832j),(-0.010480609318150898-0.00402004891553386j),(0.010344978076995831+0.010065543112116724j),(0.007449659045547813-0.0246277012226023j)
"(1.6153846153846159, -0.23076923076923084)",(0.027642299634545293-0.01164817140557189j),(0.0048445354219255644+0.014644736647980449j),(-0.008250245497819981-0.0072781380687508765j),(0.009696967087226921+0.003095237338251943j),(-0.010027427109395814+0.003677628096841639j),(0.0017511772417780783-0.01158925666101562j),(0.012729428824580476+0.0018577354753007665j),(0.005752280332083182+0.01250080190553455j),(0.0006592880748522289+0.014129991284746827j),(0.003931220300299079+0.013335403508112133j),(0.01192075508075672+0.005446159022632676j),(0.006383879738499241-0.010150191217792615j),(-0.010734750996505062-0.0018455773935847797j),(0.006234276056596005+0.008094824424240284j),(-0.0021709371621175364-0.010392007118881112j),(-0.003307922303597365+0.013445739046080641j),(0.02304713555022525-0.0032252538406335354j)
"(1.7692307692307692, -0.23076923076923084)",(0.021196202648349753+0.017856129733023793j),(-0.008917863820890713+0.01235461639683738j),(3.65804932957226e-05-0.010663174176941655j),(0.0037391713603527285+0.008891395570482158j),(-0.008495136283542077-0.0054408094675668164j),(0.010127658992368713-0.00465622434819201j),(0.004485629955508424+0.011506138544290272j),(-0.008311792603154192+0.01040128562583059j),(-0.012202214320054016+0.0063281312008383935j),(-0.010288610329806082+0.0087537008268625j),(-4.7271117512304306e-05+0.012677689409190198j),(0.011436008917417922+0.0012913349567606977j),(-0.0032116755651013743-0.00985331349956763j),(-0.0036892693247765314+0.00894555313773792j),(0.007422233416849344-0.006878397577239599j),(-0.012862966303750592+0.003417077174159295j),(0.011507911618515306+0.01804179139635456j)
"(1.9230769230769234, -0.23076923076923084)",(-0.006212715443116043+0.02506707807247438j),(-0.014944750366477922-0.0007339580297648347j),(0.008203751500426359-0.00637126683007535j),(-0.00447775120929315+0.008040221456501375j),(-0.0004826795413871432-0.009563507719285429j),(0.008907585315764526+0.005810943548183751j),(-0.007594410884581226+0.009137887065641578j),(-0.012609248419415605-0.002740776447749579j),(-0.010549530831449053-0.008223802428940668j),(-0.011850586938586292-0.005690598167812951j),(-0.011219370628535785+0.005012648703080448j),(0.0036172982514647957+0.010470044520419983j),(0.006958915700607271-0.007043062167526894j),(-0.00915369002317686+0.0010686822000307013j),(0.009253410985623708+0.0029105863163932815j),(-0.008652292662301156-0.009454582548091901j),(-0.010861972493607605+0.016689072136439255j)
"(2.0769230769230775, -0.23076923076923084)",(-0.023737336435544376+0.00492396565708353j),(-0.00692426789625447-0.01289820299878312j),(0.009725779382670012+0.002898316261937213j),(-0.008764205426041307+0.0010725960626670977j),(0.0072908177253485995-0.005494663712355128j),(-0.0003287449914883711+0.010172985091436252j),(-0.011233634252867927-0.002242997963793673j),(-0.0029982874854364663-0.012160606121763836j),(0.0030125223507300783-0.012681060536318716j),(0.00037976856687651204-0.012805525972574273j),(-0.008911425893723688-0.007934583296015289j),(-0.007639913466074248+0.00747539394436381j),(0.009039029117322697+0.0028999756202187205j),(-0.005057836072780493-0.007223037982612463j),(0.0018248335651671315+0.009158331644121602j),(0.004374275402849314-0.01156449139781035j),(-0.018477138937308655-0.0028457426991286994j)
"(2.230769230769231, -0.23076923076923084)",(-0.013774435184202698-0.018293264988145146j),(0.007603266823467896-0.012102825415047598j),(0.0029150109860276627+0.009495585203441211j),(-0.0056318019164679975-0.0063790792968987245j),(0.008207456249239234+0.0029985939332820145j),(-0.008573358181776692+0.004680774378944088j),(-0.003177891535965121-0.010599457805866944j),(0.009360315673658883-0.00778435298332672j),(0.012475930267407504-0.0024579655327511157j),(0.011570008573181918-0.004732665913395319j),(0.0034845042226903386-0.011068952231584236j),(-0.009684509938938633-0.003613563932682075j),(0.0013857198772528525+0.009023677918411572j),(0.003877365295723908-0.007529783576813336j),(-0.006986328431766698+0.005705117532970879j),(0.011893857719336053-0.0011550958559714028j),(-0.004713956766561419-0.017034499283733802j)
"(2.384615384615385, -0.23076923076923084)",(0.010218945818298148-0.019193921595598868j),(0.013914035875154501+0.0008609125486974654j),(-0.006356972943199003+0.007370399157637074j),(0.0021917359460118064-0.007933446658159735j),(0.0017239444492862892+0.008213203658536606j),(-0.008008438916831577-0.004917813574249008j),(0.007666674056644936-0.007475769227670957j),(0.010778609955972577+0.004921388850403232j),(0.007229007890858432+0.010098143372963208j),(0.00881182279472319+0.008453997548667392j),(0.011224944097027926-0.0013189960049422664j),(-0.000797740803147086-0.009984140603833274j),(-0.007215347529044456+0.0050440157071414546j),(0.008161201672672876-3.7009121840565002e-06j),(-0.00801725219336531-0.0034689301726762746j),(0.006028439318030852+0.009874766873907651j),(0.012941228841248402-0.010718850481712982j)
"(2.5384615384615383, -0.23076923076923084)",(0.02070771455695601+0.0011721546528543994j),(0.005587887567599175+0.012391022309839027j),(-0.009405086397363451-0.0016276017565483311j),(0.0076536895339513866-0.0022748306173713067j),(-0.005919677581636132+0.005505754222430466j),(0.00036627280844308115-0.009055326930363504j),(0.0098444702842522+0.003289075549835988j),(0.00020314186289559482+0.01154464348308783j),(-0.0060704969221534125+0.010514908521459086j),(-0.004060049995292708+0.011230010433074063j),(0.005652127069363786+0.009462503185217536j),(0.008462989989086947-0.00478546662701285j),(-0.007437842080191689-0.004133871876501007j),(0.003567722359420107+0.007032654568848531j),(-0.0005163287273243447-0.00846332957113756j),(-0.006119198860155451+0.009404037823898235j),(0.014394837357208522+0.007097150765385591j)
"(2.6923076923076925, -0.23076923076923084)",(0.007246554234000975+0.018489608952264543j),(-0.008254686913831901+0.010370977320832133j),(-0.0032305642954484504-0.00879111488105844j),(0.005734997381186284+0.0052347416864675965j),(-0.0074777023823491716-0.0022482556713369906j),(0.007843079059478172-0.0038970154234865724j),(0.0014852206024804082+0.009965933678903619j),(-0.010088162607413093+0.005011186551613921j),(-0.011823680537461375-0.001167371541814028j),(-0.011659258102258195+0.0008266249162919366j),(-0.006176245047354519+0.008812745024042336j),(0.007676738533249428+0.005514687741453259j),(0.0004738539391791291-0.008228642773961155j),(-0.004549738257107912+0.006134931755397304j),(0.007141501396931714-0.004121794376700751j),(-0.010797479169366894-0.001469690379974462j),(-0.0005795316210962847+0.015376570171832275j)
"(2.8461538461538467, -0.23076923076923084)",(-0.013269564969822815+0.013705942826621489j),(-0.012658264581903233-0.0026412783824063535j),(0.005985388254463439-0.006980094014164043j),(-0.0015890619083780179+0.007397751272643792j),(-0.0016977101733473177-0.007366393122698506j),(0.00692252914633846+0.0048969031270276395j),(-0.008007286679073883+0.005641765565487059j),(-0.008632623971437884-0.006818071785076956j),(-0.003727678941598849-0.01102330694439852j),(-0.005373132065385158-0.0101121468828078j),(-0.010328029702566858-0.0019924096613295876j),(-0.0017487364343179413+0.009035108391450958j),(0.007400507511259173-0.0030341321203061944j),(-0.00729346396427311-0.0013257563780774257j),(0.00667215393954911+0.0044709383684418j),(-0.003161730290724209-0.010116163537371119j),(-0.013732726576333159+0.005520675928334461j)
"(3.0, -0.23076923076923084)",(-0.017309065644013306-0.0061768540123659475j),(-0.003173601374415869-0.012216139164867768j),(0.00883212075364351+0.0018854802698480256j),(-0.007045219139079518+0.0022172119023688673j),(0.005437469975132141-0.004921056787612163j),(-0.001052365454648508+0.008156509294537777j),(-0.008389497160986406-0.0045304305602945315j),(0.0024424834976135537-0.010472007241770824j),(0.008345603425642056-0.00777489262980467j),(0.00692620346244429-0.008836440563782456j),(-0.0023443907058189107-0.01002038691568013j),(-0.00871594136694754+0.002126491350799167j),(0.005752690616205244+0.005229699406531363j),(-0.0019524680561519498-0.006938186905894369j),(-0.0010777449044505033+0.007759797644033515j),(0.00763368947971956-0.006947900146369039j),(-0.010258644010497416-0.009928353643131275j)
"(-3.0, -0.07692307692307665)",(0.00969979389068953-0.009151172081442956j),(0.005014249759988845-0.009887650933675305j),(-0.005525061272996781-0.008365058591591484j),(-0.006455521463199539+0.00581457429612413j),(0.007518620609619558+0.001016002705601699j),(-0.005832550239809985-0.004273719932960307j),(0.003985252856259211+0.007184913669729777j),(0.003530447011537536-0.010591873063352849j),(-0.013164471267456516-0.007273435745782056j),(-0.014131728500596033-0.006137912122559674j),(0.000734923196358783-0.011694888872212856j),(0.0064587953346979+0.005524887332100624j),(-0.00704248900977977-0.0018104400265173527j),(0.0073079037634545645-0.0016009106283561697j),(-0.004461896252409794+0.007246147704516636j),(-0.006954844462027399-0.006967501552139453j),(0.003926411259855017-0.010246744451953178j)
"(-2.8461538461538463, -0.07692307692307665)",(-0.004517769241739408-0.012828942521150338j),(-0.007092255477368178-0.008826610084121179j),(-0.010168140354905526+0.0014736850165741793j),(0.0024090548059996593+0.00860937551394564j),(0.004514958497367941-0.0063868004831262705j),(-0.006706643339299975+0.003199566440904139j),(0.008390056068667774-0.00017052502176247841j),(-0.008129259457252016-0.008026662317924137j),(-0.012504985799064948+0.009286165507425802j),(-0.011802996799758637+0.010798593065028249j),(-0.010555540556768347-0.005788495232532032j),(0.008009776856585698-0.0033789306024587934j),(-0.0049515134940812545+0.005591897493185557j),(0.0018979201462912651-0.007468858929909461j),(0.00473007648143575+0.007362493784431574j),(-0.00946309516152101+0.0034880245521075673j),(-0.007916313642490555-0.007930279600223616j)
"(-2.6923076923076925, -0.07692307692307665)",(-0.013840082431765943-0.0010981766886140815j),(-0.011210346085314585+0.0028819409311425675j),(-0.0030940347988385403+0.010077768092438075j),(0.009044911227966903+0.001754334989292419j),(-0.003643932265968885-0.00721035525425143j),(-0.00043458619066744016+0.007638604947110134j),(0.003923762750511005-0.007630402316440212j),(-0.011072118452162475+0.003771712752981418j),(0.0033675218673515092+0.01581579941634405j),(0.005247643395451624+0.015812655374154556j),(-0.010027822085810024+0.007265576387220483j),(0.0006333221509027788-0.008878519440505264j),(0.0027532185041956245+0.007175680692042291j),(-0.005988080818880639-0.005233629940687897j),(0.008947721703117136-0.0010816437715481663j),(-0.0008215366035369402+0.01031144394905439j),(-0.010702565783663747+0.004075814318243282j)
"(-2.5384615384615383, -0.07692307692307665)",(-0.006763293861061444+0.012468034014243843j),(-0.002054655977087986+0.011664255281968502j),(0.007983158037956213+0.0073185569546157896j),(0.005836233165997058-0.0075101402154332895j),(-0.008359543301471935-0.00022598123126712483j),(0.006651296350909262+0.004253656318902269j),(-0.004882939930078583-0.0073011330686710415j),(-0.0017041758118500779+0.011860807099908265j),(0.01642394404956204+0.0036947108308118j),(0.01732438441107237+0.001751690270961443j),(0.0022916401720302253+0.012546940027408986j),(-0.007781709376678662-0.004765110818104862j),(0.00786704880563279+0.0009574480621985855j),(-0.007645872222469584+0.0030308147284578836j),(0.0030466282632492787-0.008784932960686746j),(0.009252081447304892+0.005219413672196151j),(-0.0006688476504859475+0.011697310327443776j)
"(-2.3846153846153846, -0.07692307692307665)",(0.008845703863580707+0.011496029019502318j),(0.010004594789032185+0.006862148203109219j),(0.010337951411828153-0.004153841707443058j),(-0.004152419352426216-0.008917481649629938j),(-0.004391590484203445+0.007483983343774461j),(0.007253993166120926-0.003755017858898438j),(-0.008983081049050854+0.0006265105766808415j),(0.009970885462398629+0.007168428131330594j),(0.010710526954194893-0.013942603343838688j),(0.009124650487642367-0.01583424674500679j),(0.012674278678862108+0.00352114993642629j),(-0.008065400747635587+0.0047634329828561j),(0.004745277408149608-0.006677324034432062j),(-0.0008884849084022567+0.008479641566082791j),(-0.0067517884730260765-0.006839339263681141j),(0.008882275703264985-0.0063591708034396385j),(0.010651687220362803+0.005524944147500114j)
"(-2.230769230769231, -0.07692307692307665)",(0.014431239509803346-0.003498145083728031j),(0.010659372014485987-0.006415446097859012j),(0.0007765674388284476-0.011452028637475515j),(-0.010184281667433294-0.00045602037368049374j),(0.00453600980506131+0.007806387891666626j),(0.0005149593186720973-0.0084610582538762j),(-0.004162359112013491+0.008259260558021638j),(0.011309669287905218-0.005526378091695875j),(-0.008484785116328981-0.016359370314854904j),(-0.011278183832024353-0.015634197082975056j),(0.00905356753780383-0.010127581581282508j),(0.00032357025612743563+0.009626027491129147j),(-0.00365599701766634-0.0076642991092170385j),(0.007344259361668675+0.00496045330472151j),(-0.009459981945930823+0.003097311880937939j),(-0.002053648764178372-0.011061852691960928j),(0.009639901148550931-0.007644976461187042j)
