index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)"
"(1.9230769230769234, -0.23076923076923084)",(-0.0010147535991820562+0.011554625199182534j),(-0.004844169375292487+0.008086436852816554j),(-0.008372046113445534+0.002558221106865721j),(-0.006475727656081603-0.004866937333243585j),(0.0010988637449938856-0.007464705183326609j),(0.006823110802462731-0.0019627408454082756j),(0.004236782782914847+0.005257038059843788j),(-0.0030490624899583768+0.0057212850286361295j),(-0.006266586958197129-0.00036205759164809975j),(-0.0025091685510642133-0.0055823005497118066j),(0.0034127354947119702-0.004937522008415264j),(0.005913575629322584-8.697040600639711e-05j),(0.0038592063900646893+0.004396195070245836j),(-0.0002884633703398212+0.0057963398139278j),(-0.003795739383976237+0.004347145909299454j),(-0.005503952151056072+0.0016605820244827894j),(-0.005666604547348644-0.0008800793307676443j),(-0.005066479967842508-0.0026670267833188454j),(-0.004391260141806234-0.0036663466015535687j),(-0.00404231213065327-0.004045079292505528j),(-0.004169044374166157-0.00391532162416326j),(-0.0047206817948362585-0.003234999484359896j),(-0.005425598668585123-0.0018417203157463323j),(-0.0057293812793834265+0.00036918084375898866j),(-0.004846488854399593+0.003111602353073517j),(-0.002163069165640316+0.0053669683029063725j),(0.0019368399071747586+0.005494230531558408j),(0.0053902611786460315+0.0023512396334434585j),(0.0052279926024712455-0.0028548375478693673j),(0.0004766338489239379-0.006040632249253904j),(-0.005157210089172703-0.00343502056637468j),(-0.005501514928326294+0.0032255323208247966j),(0.0007668009259724409+0.006569556959905029j),(0.00665095550647565+0.001917815281072931j),(0.004652040978598725-0.005649593371491037j),(-0.0032212055682572694-0.007126250582294787j),(-0.008356241794312125-0.0011243704220210047j),(-0.0069096119339900125+0.005938478834170345j),(-0.0025614363979676565+0.009383051678887136j),(3.0040673572377582e-05+0.010055687787961246j)
"(2.0769230769230775, -0.23076923076923084)",(-0.010120371441976885+0.003783345044827433j),(-0.008855114473910268-0.0004383171040119223j),(-0.006177158961503927-0.0055662116389481086j),(0.00046179688388259656-0.007736652308108644j),(0.006465010684364951-0.003284492092086949j),(0.005417781010728983+0.004178014276554541j),(-0.001632765656688112+0.006309208935320217j),(-0.006199024153271402+0.000907323062782052j),(-0.0032552771090789416-0.005125769411661793j),(0.0030537962518221063-0.005078734332072537j),(0.005816425391588756+0.00010243476366485049j),(0.0031452818252452456+0.00479868149084139j),(-0.0017179755314621161+0.005414465799441175j),(-0.005025850325179782+0.0025608349562243117j),(-0.00548101970876584-0.0012138727563374915j),(-0.003909277132650915-0.004004771664824579j),(-0.0016976341900254426-0.005321613618689436j),(0.0002042992952757844-0.005575967383666815j),(0.001433325838159062-0.005389191059673532j),(0.001960157277350326-0.005219392552278154j),(0.0018262981906501437-0.005268041593361471j),(0.001017884255995223-0.005483889045139539j),(-0.0005017998238036386-0.00555917836611357j),(-0.0026037954302279747-0.004946021309684807j),(-0.0047044033692498835-0.0030426945183030913j),(-0.005616168440600894+0.0002865088921719119j),(-0.0040075701747761035+0.0039900001780438735j),(0.0002545659664990047+0.005695789619140893j),(0.004751838525375125+0.0032680136776450206j),(0.005390130628673277-0.002293773705230275j),(0.0005672588884550878-0.005953864407401074j),(-0.005274463169582493-0.0031523475788700953j),(-0.005163763829965435+0.0037132422517866044j),(0.0014907598210365427+0.006470724025657821j),(0.0068739259323169636+0.001314012526758709j),(0.004574168428947866-0.005874337536383247j),(-0.0025721480632601677-0.0075501780333229835j),(-0.0077924377139307706-0.0035162245429308046j),(-0.0089495853827998+0.0013750756068958586j),(-0.008508104370110993+0.0038280349114471726j)
"(2.230769230769231, -0.23076923076923084)",(-0.007253630668483906-0.00709693475433987j),(-0.0034521735551203666-0.0076420136143354j),(0.0017166651952010019-0.00773700137673519j),(0.006545723242936602-0.003520933233041876j),(0.0060641941780012806+0.0034617279332988674j),(-0.00037639145547051364+0.006593947082465276j),(-0.00591045082000468+0.002184765230839765j),(-0.004139441767168689-0.004432016940897645j),(0.0023300441368710022-0.005402062577182691j),(0.00574142214854082-0.00024838415650755245j),(0.002953379966538162+0.004812243727696205j),(-0.002379813499518075+0.005040275709422884j),(-0.0053868622156572794+0.001219969737509144j),(-0.004563947337565567-0.0030500162813799207j),(-0.0014777131731701294-0.005264074652923448j),(0.001733005040521286-0.005171927189146429j),(0.0039211052923122875-0.003781464211686047j),(0.004996350559660575-0.002161796218358278j),(0.005360368868735151-0.0009422502478111112j),(0.00543015024569009-0.0003606976454048993j),(0.005421940771350042-0.0004690019962710798j),(0.005294895705290626-0.0012604538411257347j),(0.004759170863593486-0.0026449674285606976j),(0.0033680963563276975-0.004283621160013844j),(0.0008106179267865363-0.005397327770397674j),(-0.0025433949427419583-0.0048464036526019915j),(-0.005172139464921124-0.0018658479768138923j),(-0.0048688890070953846+0.002636879606085408j),(-0.0007796291801240517+0.0055392659241674976j),(0.004357884102028715+0.003634097045360563j),(0.005355088534870327-0.002188839385076258j),(0.0002866940271173885-0.005927571147679601j),(-0.005512983171421377-0.00268482648729038j),(-0.004805033080158624+0.004210030260555354j),(0.0019647705092482237+0.006420697132159372j),(0.0069887633388042575+0.0013408146164694292j),(0.0053851170471447265-0.005340738553831222j),(-7.031795047872269e-05-0.008077140284412594j),(-0.004596138215628736-0.007155546888906469j),(-0.006519161424751482-0.0058213495789418476j)
"(2.384615384615385, -0.23076923076923084)",(0.0032047324024934154-0.009044078431492934j),(0.005038283651613128-0.006175449471218235j),(0.0072873271917636-0.0020800274931857907j),(0.006097971256227998+0.003722555603781181j),(0.00024759856333100974+0.006732090951858668j),(-0.005555857740631876+0.0031505294037462326j),(-0.004911749315440701-0.00362196194391402j),(0.0013837105086280728-0.00571442764356708j),(0.005627346778555728-0.0009601881132606461j),(0.003192197808476047+0.004577753636160407j),(-0.0024781435664080155+0.004896240095775865j),(-0.005397503213530923+0.0005124495035900185j),(-0.003631206591048765-0.003965720212005785j),(0.0004687846080494186-0.005327699711482455j),(0.003870781452398263-0.0036658538873085072j),(0.005265911326571238-0.0007716123604362088j),(0.004997902130519943+0.0018179929100286935j),(0.003997520485545587+0.0035062275074948988j),(0.0030305938507937313+0.004369419520517208j),(0.0025080397463705206+0.00468932572744071j),(0.002577492684517336+0.004651451533356931j),(0.0032218690192688934+0.004230234433648776j),(0.0042448528597919324+0.00320245302540171j),(0.0051578150759049035+0.0012988320968155482j),(0.005123360127350012-0.0014465437239499005j),(0.0032565829974213127-0.004224798381917888j),(-0.00049550880825209-0.005330701218936256j),(-0.0043632199224229624-0.003157189225914741j),(-0.005162556787771648+0.0016983843226639583j),(-0.0012452271164634212+0.005363636002901692j),(0.004260359833925659+0.0036447886160220046j),(0.00521420722616306-0.0024084718434526304j),(-0.00018066380057329555-0.005922835792963268j),(-0.005746443881439295-0.0022246355081172345j),(-0.004629870415310517+0.0045065998573952095j),(0.0018406057729296315+0.006572423207309571j),(0.006820446188118909+0.002437838810876732j),(0.006949615832120368-0.003256515987071115j),(0.00441907345942097-0.0067207184672534144j),(0.0025188067252552375-0.007855131536171263j)
"(2.5384615384615383, -0.23076923076923084)",(0.009084740969629374-0.0008207589126053971j),(0.007405628008518678+0.0017386168596743882j),(0.005010028904990066+0.0052662910546238595j),(-0.0002559428372180211+0.006877995257507225j),(-0.005477113800073718+0.003520827660876443j),(-0.005417823529714351-0.0029868609469694218j),(0.0004456793285273064-0.005902890132373211j),(0.005411030228258858-0.0018196497276237618j),(0.00368720961609025+0.0041444612877583565j),(-0.0021743417782991094+0.00497241834415854j),(-0.005327505350111835+0.0003701660973957636j),(-0.003062334358093637-0.004301533488181347j),(0.001650848463474048-0.00497393506732169j),(0.004793139214603029-0.0020590142490153054j),(0.004915858069313771+0.0017068383420123776j),(0.002976579923258011+0.0042617524652997394j),(0.0005315997404346388+0.005170193358525944j),(-0.001435795372160178+0.004996586220923818j),(-0.002643935509984983+0.004478363117840017j),(-0.003170916849294014+0.004123485090742406j),(-0.0031284933797392756+0.004155637788294375j),(-0.0025055527139926405+0.00455693705901288j),(-0.0011808241043283877+0.005062627219902068j),(0.0008931074968468529+0.005120080060838728j),(0.0033442398393299533+0.003980394063859111j),(0.005071413720644615+0.001172403055337215j),(0.004504853340003288-0.00263631305191655j),(0.0009464784052326294-0.00515961557085246j),(-0.003686036255868971-0.0037916427128522083j),(-0.005206668134799353+0.0012380116606179514j),(-0.0012895995401123292+0.005288240631009017j),(0.004383445847920717+0.003435456599472498j),(0.005019887174992042-0.0027793042604423177j),(-0.0006164991885645663-0.005925114100101039j),(-0.005891663074842474-0.00203438810462605j),(-0.004899673578743487+0.004370884476207067j),(0.0006792439795282657+0.006909280951412611j),(0.005577875051179119+0.004749431664892486j),(0.007547481393127766+0.001246578535892421j),(0.0077866051389398295-0.0008440745754859519j)
"(2.6923076923076925, -0.23076923076923084)",(0.0043155275655830435+0.007566785063845925j),(0.001567838072182571+0.007116386666939126j),(-0.002321800031899567+0.00659408055799763j),(-0.005955761910391488+0.0029460720236254797j),(-0.005586942484310036-0.0029201679600915458j),(-0.0001772988490702066-0.005999196507310737j),(0.005134579159071158-0.0025891812121035594j),(0.004241257510849533+0.0035807760136747657j),(-0.0016002820037104499+0.005154885283381871j),(-0.005243757569897579+0.0006519552494209894j),(-0.002917892604223181-0.004308086882250731j),(0.0021847832109899053-0.004661714335425108j),(0.0050307782366555325-0.0009156120755759874j),(0.003965769999152907+0.003196428968092718j),(0.0007036682052058168+0.005035479312103626j),(-0.002440947769980134+0.004457713131441948j),(-0.00433198903714687+0.0026612511709565635j),(-0.005023872784985967+0.0008027109931246888j),(-0.005063664618404961-0.0005255707727937953j),(-0.004956285729990906-0.001171030436346674j),(-0.004963106304539383-0.0011413699394366918j),(-0.005072000502219643-0.00043499315426078606j),(-0.0049976202788198625+0.0009508743742010313j),(-0.004219101297633475+0.0028363561990218888j),(-0.002206164660278325+0.004578443946039015j),(0.0010161692708952812+0.0049823168891511465j),(0.0041865922650126+0.0029034243805699457j),(0.004942736976989284-0.0013195235787341517j),(0.0017650983275793457-0.004840485477937089j),(-0.003317559410425148-0.004016259218915601j),(-0.005160846284431102+0.0011743598882869128j),(-0.0010631137805353656+0.005303943174924649j),(0.004603520144626916+0.0031293420647038337j),(0.004859863482467788-0.0031115579585681186j),(-0.0007640155866064347-0.0059780200690344775j),(-0.005851025934868592-0.0024234002010897044j),(-0.005741388701829411+0.0034061239071702582j),(-0.001938791934699366+0.006747138861610432j),(0.001837232913786321+0.00707387316320073j),(0.003751895886824929+0.006462365584637248j)
"(2.8461538461538467, -0.23076923076923084)",(-0.004893154846487168+0.006766273515799052j),(-0.005534379895268337+0.0042905370927429284j),(-0.006687833820050898+0.0008399811653431358j),(-0.005207517656178257-0.0037668959421285446j),(-0.0001389894458759331-0.006111872673503073j),(0.0049760029914401325-0.003039656261554811j),(0.004690989158562988+0.00304685874750819j),(-0.0009145962263954706+0.005325995458485658j),(-0.0051216190782556875+0.0011916287216053524j),(-0.003108434564735579-0.004107442784825417j),(0.002252449339340473-0.00454813660059205j),(0.005013777902854308-0.00033513195065786305j),(0.003113668827520671+0.0039048177395611624j),(-0.0009778455186381474+0.004881196722150525j),(-0.004083677047445465+0.002836976957609348j),(-0.004968343215575765-0.00022076161764905021j),(-0.004179767688377232-0.00270298925467147j),(-0.0027929661359871-0.004126745781141571j),(-0.0015946736004762326-0.004725881323805711j),(-0.000947291222350603-0.004899550213953311j),(-0.000957364995511405-0.004897549625059297j),(-0.0016236829297506562-0.004715871938644865j),(-0.0028347499230649336-0.004097961939805404j),(-0.0042173367949516465-0.0026436921683275143j),(-0.004971403927765458-0.0001319542377449775j),(-0.004021997486941825+0.0029238659395909895j),(-0.000856873826909105+0.0049041971365201085j),(0.0032211755409392692+0.0038175161922267904j),(0.0050024991660905255-0.00048720773556619934j),(0.0021042163900774685-0.004620652234554402j),(-0.0032485160697636514-0.004001100104114869j),(-0.005080290139173938+0.001371677017574915j),(-0.0007266072178281465+0.005359966897299469j),(0.004799155140203042+0.0028859911854016503j),(0.004880138972728973-0.0032056693352744345j),(-0.0003214066918362924-0.006114107350797497j),(-0.005309258137795967-0.003639176297259001j),(-0.006679052493029121+0.000971317446868095j),(-0.005486249712738555+0.004362332071754481j),(-0.004199373458523475+0.005796879314140966j)
"(3.0, -0.23076923076923084)",(-0.00786833252112043-0.00160445011745569j),(-0.006008787952085665-0.003071074978984346j),(-0.0035796140297683337-0.005441492481714892j),(0.0009317662096750784-0.006157784172325412j),(0.0051642714721560545-0.0029299142766621225j),(0.004934880037717505+0.0027973708462988543j),(-0.00033039740599700713+0.005437904236339168j),(-0.0049498414394917424+0.0018012921050469042j),(-0.0034845421744553614-0.003763245136371723j),(0.0019992705534684564-0.004612189219200142j),(0.004950337748289302-0.0002318584848689306j),(0.002624586676469062+0.004149038231178217j),(-0.0019506681323250227+0.004475870324427784j),(-0.004683214148451478+0.0013350377263655771j),(-0.004272540771864752-0.0023310648596600553j),(-0.0019371436314570025-0.004468823171966435j),(0.0006343515989942442-0.004835836858191579j),(0.0025145970527429003-0.004187500407077807j),(0.0035669742610455355-0.0033455695417492454j),(0.004001216315632558-0.002817568929770062j),(0.004005636305207593-0.0028113477232374613j),(0.003582608515968211-0.0033289788446962828j),(0.002546897717747689-0.00416811358688079j),(0.0006859735034246856-0.004828950965002014j),(-0.0018765920522927488-0.004494723115862141j),(-0.004234226109061788-0.0024000059943308748j),(-0.004707195077873213+0.0012472449150161117j),(-0.0020437247607420646+0.004433684021872761j),(0.0025286051337182684+0.004207287940980069j),(0.004953234915586925-0.00011068157022195034j),(0.0021160140949947792-0.004557696219304317j),(-0.003382589755335518-0.0038515828846174085j),(-0.004992262351070116+0.0016689353168310467j),(-0.0004700320086159439+0.0054230518105381625j),(0.0048605751791918755+0.002913831715798187j),(0.005221888243500182-0.002812634245903576j),(0.0010452254787891605-0.0061328207082911226j),(-0.0034984140642245654-0.005486862163298237j),(-0.0059771148052815345-0.003122891622691134j),(-0.006730169334725278-0.001428953508723143j)
"(-3.0, -0.07692307692307665)",(0.004541621426300074-0.0034687142651407274j),(0.003736697898440437-0.00316632343245138j),(0.003089731079616825-0.0037948435368521877j),(0.001735171389438076-0.004568744053492425j),(-0.0004372783530386709-0.004860331971836503j),(-0.0030252890116693456-0.003821635373731995j),(-0.004774406777370141-0.0009723340969602669j),(-0.003995026648718499+0.0027992067506624188j),(-0.0002263844192513648+0.004889883594314093j),(0.004024653703232346+0.002843896666814601j),(0.004463941225961145-0.0022121582686578543j),(-0.00010011261354376373-0.00506174727083709j),(-0.004793848273822965-0.0019526755757682177j),(-0.0037669865214537486+0.0037686822591057904j),(0.001973503302545037+0.005159375524416388j),(0.0057271080116596115+0.0006448478937056941j),(0.0038309679205668756-0.004669336201252469j),(-0.0010525988293721325-0.006245837422094784j),(-0.004895008048607401-0.00444158202689342j),(-0.006517087939948855-0.002002907721296949j),(-0.006862266644274557-0.0008141287177300862j),(-0.0067120462854331105-0.0014300556280160887j),(-0.00564181370854382-0.003590996397267183j),(-0.002546801694873648-0.005902130269433894j),(0.0023355012324714182-0.0056733329981780165j),(0.0057016961719458465-0.0013093323865761364j),(0.003734166561528461+0.004169710609479733j),(-0.002125861709172738+0.004950249448825758j),(-0.005221424424519587-1.9138359431208696e-05j),(-0.001971374006922917-0.004699130063670189j),(0.0034000173281868618-0.0036730332454849037j),(0.004762088184975587+0.0013253317741594504j),(0.0013160964671144507+0.004723974602035099j),(-0.0030396556068788667+0.0038205141814065566j),(-0.0048665997921303735+0.0002549320851656063j),(-0.003772278545768908-0.003084775478527987j),(-0.0012790204686393746-0.004707119333407638j),(0.0011114174070717305-0.00475667801365878j),(0.0027359977852706263-0.00405497548412253j),(0.0035892606060397843-0.003330961551665579j)
"(-2.8461538461538463, -0.07692307692307665)",(-0.0013576321685776372-0.005667580176083559j),(-0.001399554335779497-0.004794992939661069j),(-0.0022378590099911156-0.004461968027698965j),(-0.0035068761477538195-0.0035452928434807594j),(-0.004688053009307146-0.0016845451763680094j),(-0.004850642238488024+0.0011197035603693875j),(-0.0030239430457792782+0.0039560600997885845j),(0.0007452053026822858+0.004932497444904136j),(0.00435458352568028+0.002475955151561509j),(0.004485449108833323-0.0023122802476448654j),(0.00013911031198002516-0.005103154432652044j),(-0.004620656752233643-0.0023660665842032617j),(-0.004102923678345904+0.0033728652549521j),(0.0015662349640827877+0.005242957244240833j),(0.0056338798466088235+0.00070959822148846j),(0.0033192192390210395-0.004917436433453045j),(-0.0025115660708744623-0.00570080253418507j),(-0.006282453084553459-0.0018497752750534643j),(-0.006322061398887219+0.0026448985673146633j),(-0.00468852059339259+0.005312562699470175j),(-0.0036713125760186424+0.006182663733363851j),(-0.004192051410059576+0.005777859453056442j),(-0.005809974946078828+0.0038033761327105078j),(-0.0066553640601106-0.00018672794005588088j),(-0.004237415790996755-0.004713794044474384j),(0.0013978902437811894-0.005866513060483798j),(0.005564208022214343-0.0014912943321148686j),(0.0035307850552086743+0.004265916844545412j),(-0.002471718022964412+0.004757975509269598j),(-0.005213010299294688-0.0004005267465403692j),(-0.0017798789422664803-0.004812693021559719j),(0.0033962822597914397-0.0037560290317601905j),(0.0049345054138186266+0.0009222057015795278j),(0.0021724498406242043+0.004496814723764331j),(-0.0018875170366046004+0.004610022017868614j),(-0.004478943911392953+0.002172346191889618j),(-0.004914717125398214-0.0008039830963335794j),(-0.003962345513341504-0.0030246641988191923j),(-0.002643377247082503-0.004232470266054473j),(-0.0016227278958421674-0.004723179015089252j)
"(-2.6923076923076925, -0.07692307692307665)",(-0.005849805077078791-0.0010768148174524616j),(-0.0050518487865933385-0.0006869409219539299j),(-0.005091453154918751+0.00021307005578140181j),(-0.004781750032010087+0.0017516711924441695j),(-0.003583578329169436+0.003613997423765502j),(-0.0011013408095824858+0.0049683412736496535j),(0.002276303721268831+0.004556500492247001j),(0.004854452536477285+0.0015837403087012008j),(0.004297890976016637-0.002803244756113049j),(5.11223261075347e-05-0.005172845755464778j),(-0.004539981963654482-0.002610646692630381j),(-0.0044097091710221985+0.0029927251139752202j),(0.0009932945005976016+0.005365632979432154j),(0.005497589779004634+0.0011982759206624726j),(0.003422742815276505-0.004738669994241043j),(-0.002859269500937812-0.005407537663583375j),(-0.006424651682303657-0.0003957101410582707j),(-0.004603217749050329+0.00498639636390618j),(-0.00032020100064244047+0.00711689138999955j),(0.0030215396692994207+0.0067406232113007905j),(0.0043440236245988525+0.006123244546513499j),(0.0037357659591564867+0.006445832393054895j),(0.0011093699009565446+0.007146503709131781j),(-0.0031093645374592888+0.006174746770330837j),(-0.006307698207333255+0.001809560683232555j),(-0.004764683058676487-0.004011101988839053j),(0.0012586428684595342-0.005803215731968034j),(0.005574547665420772-0.0011907536355570418j),(0.003155228692628352+0.004521163671266639j),(-0.0028392050202977626+0.0045595216975072945j),(-0.005228426004638774-0.0006363418789278671j),(-0.0018645906198775121-0.004847234777237455j),(0.003092989864401768-0.00411060066813763j),(0.005113718109346168+8.305036605104948e-06j),(0.00343322260353058+0.0037672254811902204j),(8.324810721888663e-05+0.005089161005945129j),(-0.00283350267073967+0.0042270650489586595j),(-0.004478027440253278+0.0024224419081012925j),(-0.005045481373550056+0.0007066044959618516j),(-0.00507868757336529-0.00043909140751011177j)
"(-2.5384615384615383, -0.07692307692307665)",(-0.0034268044752396184+0.005017454032741283j),(-0.002742149880900468+0.004427935035258306j),(-0.0019398631226950802+0.004831990199061444j),(-0.00040929803734821973+0.005189042923547212j),(0.0017928734920862222+0.004886036382378528j),(0.004095255251882838+0.0032160123807722252j),(0.005215193645937905-2.563407695355498e-05j),(0.0036994510365103016-0.003700104959535852j),(-0.0005056514303360262-0.00523768494558202j),(-0.004651918056792613-0.002558684871606158j),(-0.004597242420738392+0.0027928935224622716j),(0.0004671288823212049+0.0054583294922355705j),(0.005306328483887476+0.001832949875359495j),(0.0038677126847943117-0.004314425629022144j),(-0.0025314983331713617-0.00546956019591326j),(-0.006316860489328291-9.658710662823406e-05j),(-0.0034696596703032525+0.005689741075563153j),(0.00247608189366412+0.006599899192478461j),(0.006552127962600002+0.003500004520402593j),(0.0077290750493809466+5.1823519959462234e-05j),(0.0077153557447833905-0.0015553263034065621j),(0.007761645149225184-0.0008352413939082957j),(0.007277949716243684+0.00203963301015775j),(0.004425668539535658+0.005678528402614921j),(-0.0012155413581691702+0.006700492196725613j),(-0.005942233795648687+0.002496000803412171j),(-0.004700194093089133-0.003938364617748128j),(0.0016190088566368204-0.005650038934385887j),(0.005637813546478836-0.0006725722311585614j),(0.0027750909604153723+0.004778500803136931j),(-0.003069924470690781+0.004458901935385673j),(-0.005302797276829835-0.0005678263684234942j),(-0.0023479147436068883-0.004726867998076598j),(0.0023116594081132725-0.00470477404246244j),(0.004997452385714526-0.0015099244825163404j),(0.004755448512696968+0.002126897406088217j),(0.0027243831295220428+0.004435135699267632j),(0.00037657700667092765+0.00519107269251472j),(-0.0014396649958433236+0.005003147681951439j),(-0.002512456521866815+0.004561668936932676j)
"(-2.3846153846153846, -0.07692307692307665)",(0.003270469406994195+0.00528201248560204j),(0.0029928429297813603+0.004405075283632429j),(0.003687283354351153+0.003842170385903539j),(0.0046483857430134785+0.0025986879997539967j),(0.005306850496346344+0.0004694169279170681j),(0.004791816873667374-0.002341877201196491j),(0.0023613638779259637-0.004795878647736261j),(-0.0016384081260607142-0.005111252068188933j),(-0.004992308220268967-0.0020649811791620134j),(-0.0046027892761866095+0.0029289039816786278j),(0.00018330466869637498+0.0055293442626841525j),(0.005109902841250055+0.002385615983041103j),(0.004386774441447278-0.0037703015390987567j),(-0.0018238118161494144-0.005691278171565984j),(-0.006198200730866593-0.0005737024415082234j),(-0.0033076569548952293+0.005638544096921583j),(0.0034662528421784554+0.005983130543597043j),(0.007291869890885945+0.0008556584234968254j),(0.0062863127649935265-0.0045712985221239705j),(0.0034390827248401493-0.007358804175306364j),(0.0018048847184881807-0.008092629947437237j),(0.0025158485010162777-0.007824508083458364j),(0.0051257419124218235-0.006053431981429756j),(0.007349390182298566-0.0016036288641770827j),(0.00565854998658003+0.004264989284842222j),(-0.0005685525842658098+0.006660387425673217j),(-0.005894187759842614+0.002348729928889609j),(-0.004320536537431191-0.004264964898555991j),(0.002181153889048156-0.005435696535645848j),(0.005691304282661933-0.00016867835557134438j),(0.002565059828064345+0.004946731675759663j),(-0.003037038888455587+0.004566189212754969j),(-0.005421652505759817-4.772701549442732e-05j),(-0.0032776873764397444-0.004266250411098164j),(0.0008268011508256822-0.005289032656733625j),(0.0040430576604907195-0.003484712641614881j),(0.0052909211362823835-0.0006392893155187611j),(0.00500008242011471+0.0018345505603378361j),(0.004073887766626133+0.0034294840289206376j),(0.003223476887834044+0.0042390472222673635j)
"(-2.230769230769231, -0.07692307692307665)",(0.006298959307990891-0.0008695759514094403j),(0.005366009434629999-0.0009597033356833731j),(0.005140032067009364-0.001817840578198849j),(0.004411694379641297-0.003207259394920888j),(0.002761726411103162-0.004709288472935551j),(-4.006352585732614e-06-0.0054690055962151075j),(-0.0033031288424451395-0.004379838315713312j),(-0.005432144775744723-0.0009393964732888663j),(-0.004310381000337186+0.0035023225810824165j),(0.00031356553141820916+0.005605042380193077j),(0.005024772258431436+0.0026872896878324406j),(0.004803332166306935-0.0032758897897243794j),(-0.0009906685940338513-0.005886894473733j),(-0.00600362486160861-0.001444288099931281j),(-0.003821607163527258+0.005184600657026599j),(0.003297944862652518+0.005921681319390628j),(0.007191218577910138-8.400065797854937e-05j),(0.004360285963890452-0.006310083970520558j),(-0.0013782629610719524-0.008048706239927235j),(-0.00552764600269749-0.0065635085673089195j),(-0.007058140532562527-0.005234756095501931j),(-0.006487939389812555-0.0058027368726355786j),(-0.003532741235112575-0.007582989122501214j),(0.001866841918633517-0.0076660232452716096j),(0.0066633113787688235-0.003208111475035208j),(0.005814100515957689+0.0038083538962481686j),(-0.0008382197105081474+0.006525969938480602j),(-0.0060398193667827+0.00173284433970218j),(-0.0037924769523951813-0.0047176110325642204j),(0.0027000584099020064-0.005219945941741728j),(0.005743587798645454+0.00011541856240628361j),(0.002688529892084074+0.004966453437196684j),(-0.002598171039299767+0.0049354474598542j),(-0.005427698732240846+0.001052598317898941j),(-0.004514778535785292-0.0031343917106332665j),(-0.0014618292734887245-0.005276567343135468j),(0.0016754495849532363-0.0051996172811598395j),(0.0038232572974282453-0.003892511024790029j),(0.00490691769369003-0.002378028055211843j),(0.0053042384542595295-0.0012581649100983187j)
"(-2.0769230769230766, -0.07692307692307665)",(0.0018009929047226995-0.0062618233296908785j),(0.001344631013997304-0.005421747301282987j),(0.0004786630160696861-0.005567601134534601j),(-0.0010815903925458635-0.0054871304106503095j),(-0.003142359844048231-0.004636441970961924j),(-0.005038606726450134-0.0024775734807791633j),(-0.005551822553332602+0.0009739292438590159j),(-0.003475306813818405+0.004479471403950373j),(0.0010065322913519008+0.0056281136527887654j),(0.005167707379125311+0.002600267294819666j),(0.005035954036510944-0.0030319400945211105j),(-0.0002836305169705089-0.005997479956830517j),(-0.005697606431754498-0.002372489679495835j),(-0.00459534756842752+0.00444317110502468j),(0.002424108837493514+0.0062225404830077175j),(0.007036385832439541+0.00031929780078888243j),(0.0037363027710821733-0.00650225503586095j),(-0.003584687178005277-0.007196335237322387j),(-0.008234067828479895-0.0025477251165386366j),(-0.00881237721570458+0.002361134324773017j),(-0.008173830433076549+0.004609228090952513j),(-0.008471552021283003+0.003803821256592713j),(-0.008875975558482761-1.5814489721688806e-06j),(-0.00635089910126467-0.005364245945270287j),(0.0003129159013329524-0.0077386171816878025j),(0.006425170436151273-0.0033518670255379373j),(0.0054417980689936835+0.004143358044837424j),(-0.0016039930293879207+0.006317396462723238j),(-0.006197269086228352+0.0009412767458197468j),(-0.003299311820857558-0.005103842941483551j),(0.0029954818064044917-0.005121299566618983j),(0.005825366904449699+1.88374713153482e-06j),(0.003261243903952516+0.004731438740597691j),(-0.001557701478546912+0.0054725846556321215j),(-0.0049361088205946285+0.0027501169191291256j),(-0.005539542829918128-0.0009704414033442942j),(-0.00412040567238156-0.0038022346830218685j),(-0.0020173505454310244-0.005219779125868352j),(-0.00017431540637009602-0.0055872094439819225j),(0.0010242505083537755-0.005492068811671051j)
