index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)"
"(0.23076923076923084, -1.3076923076923075)",(0.012518703329452084-0.006697561754992412j),(-0.008280278323635273+0.010733640816432901j),(-0.008345107634007143-0.014597541983124865j),(0.009936972367450678-0.016341606622557625j),(0.011798922060696222-0.015380424182628437j),(-0.0034893692589609403-0.017107632358091235j),(-0.013149607376156516+0.005600714958646436j),(0.011125973816728025+0.0016049145612347414j),(-0.009634786648458366+4.846595639980091e-05j),(0.011758758769137416-0.007416502915018432j),(-0.03397364513898015-0.023644904084090503j),(0.004942733019089056-0.01739702867001578j),(-0.00665240305333344+0.0070550612184451635j)
"(0.384615384615385, -1.3076923076923075)",(0.007019978276607437-0.011621521538274386j),(-0.003856169797348713+0.01196265240872114j),(-0.009604019060380132-0.012654081839319811j),(0.011153823806211898-0.014860084300813285j),(0.0160826378650144-0.010819845116030702j),(0.0058976851728885634-0.016881583219990202j),(-0.01406766674042633-0.004711276727741849j),(0.006024600534532645+0.009929477133430833j),(-0.005186820713367643-0.008033272282316985j),(0.010335849454840212+0.005193316623652473j),(-0.018836310793962772-0.029891615135762686j),(-0.001953640366260521-0.02476839885506289j),(-0.0007856916543862938+0.009948300059625582j)
"(0.5384615384615388, -1.3076923076923075)",(0.0013541263677367297-0.012956105475297255j),(-0.0006474519525496533+0.011541499595274436j),(-0.009524101986155187-0.011410148823639438j),(0.013048723059505317-0.01221884875909993j),(0.018818615442268833-0.0037979378542834104j),(0.014575067031461946-0.01079988837453551j),(-0.006941537511883444-0.013586068019426432j),(-0.004367580132992335+0.011083132072639874j),(0.004201039777190541-0.008537607863255432j),(0.00023325803408914613+0.010252698411789454j),(0.0024981965273999994-0.02760911639146614j),(-0.0025755006279465044-0.031225179326830714j),(0.0047843304401014196+0.009778378473792704j)
"(0.6923076923076925, -1.3076923076923075)",(-0.0028286322531133733-0.012299165989319467j),(0.001115358590002043+0.010523606966023715j),(-0.008430627832552459-0.010917866100851535j),(0.01493791690078229-0.008230188017469138j),(0.018229867778616418+0.004818983220126574j),(0.018247741546093203+0.00023923326632660442j),(0.005273512779284357-0.014642769438744317j),(-0.011782266921403281+0.0029213113216731285j),(0.009449326639631599-0.0005854030523285255j),(-0.00832341842286632+0.004407236377647028j),(0.017460955944150515-0.012697089084530568j),(0.006823405820766158-0.03420576240972377j),(0.008970312784164427+0.00894299663911338j)
"(0.8461538461538463, -1.3076923076923075)",(-0.005241939151670502-0.011267199768022703j),(0.001641381284591753+0.009546484108644318j),(-0.006498523656683227-0.01094374025855348j),(0.01588987773576938-0.002940299041732425j),(0.013126617997672533+0.012879607821538621j),(0.013798180978550413+0.011913277171324359j),(0.014700255815219101-0.005704135083085308j),(-0.009121555072235723-0.00825228921979461j),(0.005036985559016606+0.007948228933449517j),(-0.007117653281542357-0.0052152777227412826j),(0.016373804575289107+0.00598939543391713j),(0.02232881114944928-0.02701334587992202j),(0.011673081211930206+0.009802425395149143j)
"(1.0, -1.3076923076923075)",(-0.006134462394704435-0.010882478869336746j),(0.001219502544443095+0.008824920031268498j),(-0.003820422832497718-0.01106358023814165j),(0.014910094997823697+0.0031087891170292698j),(0.003930886867578548+0.01739441195199191j),(0.002100624858475986+0.017981131083635683j),(0.013810946812135367+0.00784809200884416j),(0.002034224072363376-0.012238216834820105j),(-0.004605996583799595+0.008126120821403078j),(0.0015689044572874914-0.008219308917392852j),(0.0024821731740288966+0.014481134590113628j),(0.03213523518315608-0.007245383105703947j),(0.01184196605040392+0.013709769746411261j)
"(1.1538461538461542, -1.3076923076923075)",(-0.005594944232790882-0.011534706502956337j),(6.609592402968822e-05+0.0082702348727722j),(-0.0005453776741755986-0.010740699449340679j),(0.011318413474119816+0.008744701244096244j),(-0.006718475917623144+0.015850829724712467j),(-0.01103373162467248+0.01408611492932031j),(0.0022149988826848962+0.015773742161643373j),(0.011538931141247797-0.004714419826122257j),(-0.009255245251129212-0.0003286702007101541j),(0.007749573506302317-0.0019784088647733697j),(-0.010189294462740665+0.007775070887997205j),(0.025292799916340175+0.01593548710201182j),(0.006988482560324878+0.019465836907943228j)
"(1.3076923076923084, -1.3076923076923075)",(-0.00328408251765177-0.012952075866277465j),(-0.001658786895055002+0.007598273053083301j),(0.002973280190184597-0.00943846815097135j),(0.005237971885637866+0.012337187224408614j),(-0.01453123713905209+0.007952509785505912j),(-0.017545403838789074+0.0016058209036511136j),(-0.011403704005320477+0.011097099658207937j),(0.009972303196419197+0.007511984992266745j),(-0.0038777784220578393-0.008312981713365952j),(0.004862329758924304+0.005953904200639385j),(-0.010285803168870618-0.005076494157069661j),(0.0034910452055996687+0.026554273297565077j),(-0.00416854039510661+0.022179413328610523j)
"(1.4615384615384617, -1.3076923076923075)",(0.0012707292608043642-0.013975440264517986j),(-0.003736458914402668+0.006412353870891566j),(0.006094570474941461-0.006805907108370334j),(-0.002055781161034373+0.012379930381552235j),(-0.015552087429855956-0.00331671282069739j),(-0.012606232861645214-0.011845010816429344j),(-0.015569142638631897-0.0029563731660486358j),(-0.001508315000830127+0.012382528954275027j),(0.005631086737321131-0.00712098010891328j),(-0.0032525521360051027+0.0066670793608934464j),(0.00011235343175094683-0.010457955620308811j),(-0.017473379400409772+0.01645019781113664j),(-0.017648458656939075+0.0158006430207827j)
"(1.6153846153846159, -1.3076923076923075)",(0.007736328342227228-0.012547438716287032j),(-0.005740850617930507+0.004324068881165704j),(0.007956807250540784-0.0029169759069044864j),(-0.008270830737931528+0.008350872406705467j),(-0.008758407989889878-0.012475274252266287j),(0.0009512100382913802-0.01691888653626772j),(-0.006210684644477586-0.014468302692293893j),(-0.011493999421893653+0.00475325475184953j),(0.008783173569567612+0.0018668661399447281j),(-0.007178990062746019-0.00017183762008395054j),(0.008792935276093917-0.004021319732610824j),(-0.021018837455543476-0.005147960219494169j),(-0.024138716761543454-0.00047689208358089397j)
"(1.7692307692307692, -1.3076923076923075)",(0.013874631762762761-0.0067050321283187286j),(-0.006953051479960812+0.0011826032801777145j),(0.007754338281901756+0.0015422279126115j),(-0.010929407191597774+0.0014143647365229166j),(0.00247691709094508-0.014388112438553414j),(0.013510000097213646-0.009599847828187055j),(0.008663118890709493-0.012989670517816618j),(-0.009668287538583996-0.007735971723349929j),(0.0021579584807260056+0.008611188951534565j),(-0.002741505171316239-0.006407014314348242j),(0.0068650085489918525+0.005870942925073562j),(-0.005812775380149422-0.018803033755344988j),(-0.016028724327811484-0.017998083711652894j)
"(1.9230769230769234, -1.3076923076923075)",(0.015650972461692152+0.0032907160984776878j),(-0.006492797907433643-0.002606714537897095j),(0.005184385538800379+0.005310778971341171j),(-0.008692414717129823-0.005621690794465857j),(0.011639887000702544-0.007744548818042293j),(0.015464728311345634+0.00479393909047893j),(0.01545514989787791+0.0003879291218387998j),(0.002194197281229662-0.012113889936217568j),(-0.006730095151436992+0.005629197477801962j),(0.004567675054985771-0.005006362968870825j),(-0.002325345062395999+0.008184234358301989j),(0.012395997737738902-0.013130919376626688j),(0.0036202686825095535-0.02344603393727544j)
"(2.0769230769230775, -1.3076923076923075)",(0.009733857791057463+0.01328449501626422j),(-0.003789772060791189-0.005881819425295222j),(0.0008655976964630454+0.006957449363184709j),(-0.0024738935387930354-0.009426477193856288j),(0.012962496675576305+0.0033613640319662633j),(0.005160098845036093+0.014938734076475195j),(0.007671518527445635+0.013226600857681374j),(0.011647416484893544-0.003722187831215073j),(-0.007892817602296586-0.0035874083237312144j),(0.006279232700559868+0.0020382732474941573j),(-0.007973799969545864+0.0012149631361414853j),(0.01613873461026553+0.0043133793857363135j),(0.020401902815241027-0.010925996483685656j)
"(2.230769230769231, -1.3076923076923075)",(-0.0026731660416987454+0.016619662124339595j),(0.0007283239570113167-0.006998453335164818j),(-0.0035942264107614733+0.005611684950368331j),(0.004547099288600745-0.007995888361273445j),(0.005598674686572246+0.011547988024167084j),(-0.00898798194721912+0.012530985880461549j),(-0.007316601675890766+0.013219510496264655j),(0.008633813904436266+0.008527704928181761j),(-0.0001552616332080859-0.008564533697551602j),(0.0007128891552086854+0.006401118273816844j),(-0.004195073869970158-0.0064410326319336636j),(0.00339905339282025+0.015192462853402948j),(0.020017311184301+0.010170976716616088j)
"(2.384615384615385, -1.3076923076923075)",(-0.01439342801991048+0.009219585572272761j),(0.005250317494098095-0.004778993666422048j),(-0.006143448600350603+0.0016875115039797757j),(0.008435485174150431-0.002150831357787326j),(-0.005204690540300932+0.011154567203834466j),(-0.01503990990792619-0.00032528011330168515j),(-0.01491583172307334+0.00036471114438004236j),(-0.0035847548212695627+0.01148970365723156j),(0.007581889875398558-0.003759641849628513j),(-0.005412902663686422+0.003207246162705109j),(0.003963345337885808-0.006198372018136726j),(-0.011256681448224988+0.009301095665803057j),(0.0023873573329569525+0.021584131146754906j)
"(2.5384615384615383, -1.3076923076923075)",(-0.01642181160126011-0.005314175132347537j),(0.0071712016112634325+0.00026115694382967426j),(-0.0053715153096630715-0.0029397179055493067j),(0.0069025574839051435+0.0045398028669473315j),(-0.011516830050543662+0.0026490145591300807j),(-0.007858826440784741-0.01239296375173172j),(-0.00764335841021727-0.012587735942405679j),(-0.01176055766140816+0.0020130593019269606j),(0.006551295772027901+0.005194952387914729j),(-0.00503439637869651-0.0035380743659156667j),(0.006992677647877707+0.0010242714825628228j),(-0.012586321474317957-0.005593456364061235j),(-0.016473849745626795+0.012976638780926175j)
"(2.6923076923076925, -1.3076923076923075)",(-0.005804118148021732-0.016349045076874392j),(0.004780969373828381+0.00545967984931011j),(-0.0015714032249265675-0.005700866594840661j),(0.0010421417220746818+0.007792900621995917j),(-0.008685436026735474-0.007319230021486549j),(0.005985493149986559-0.013005552154563881j),(0.007113867684355271-0.012669855431427653j),(-0.0070344686287701595-0.009503539586380524j),(-0.001902086242669934+0.008038862526566628j),(0.0011369303321450569-0.005915840831285975j),(0.0018629472219922338+0.006549952305447289j),(-0.0004858228080568635-0.013045791404376264j),(-0.018905388433220052-0.007234799966888139j)
"(2.8461538461538467, -1.3076923076923075)",(0.009865672599230477-0.014298865757687485j),(-0.0009591987612810012+0.007274489248685608j),(0.003052188044890734-0.004855340882002358j),(-0.005088659064643682+0.0055128860054822594j),(0.0007882802020671151-0.010901024677306756j),(0.013849790824159953-0.0018359020246910532j),(0.014333378316192491+7.321720391023939e-05j),(0.005302268416104237-0.01044479351319431j),(-0.007993087127790647+0.0016541494993093328j),(0.005744455101398158-0.0013592339285488247j),(-0.005036376452598865+0.00423279638048598j),(0.010979852611550715-0.005818947242836876j),(-0.003056430879732362-0.019303057759599368j)
"(3.0, -1.3076923076923075)",(0.017342559964149826+3.67056939641168e-05j),(-0.006285728439282837+0.003930092557629636j),(0.005517062557623768-0.0008519144069009522j),(-0.0071585380567077495-0.0005239468554015974j),(0.00902603596815641-0.005422897156840206j),(0.008625896308632433+0.010563390538668407j),(0.0067172822748548305+0.012439733288666162j),(0.011601530722880829+0.00010791924364613572j),(-0.004810386251014338-0.006474724238214248j),(0.0035225553981736036+0.004594350310496209j),(-0.00573439422662408-0.0027746672868299385j),(0.009539239826267094+0.007067747106928242j),(0.01483858891045956-0.011675104955280482j)
"(-3.0, -1.1538461538461537)",(0.014582250803737273+0.00601662056548209j),(0.01116094547570939+0.009020723796969082j),(0.011713273481243314-0.00296360518341993j),(-0.0059363337319922735-0.006112668130899626j),(0.00381897413899736+0.004625943474127187j),(-0.005608143599814049-0.0025131768645613715j),(0.009890370220028583+0.0049707853417177j),(0.009223588712995296-0.016325823947553574j),(0.013102564229675592-0.008281752624298578j),(-0.0018858878476276653+0.0077411139773729395j),(0.0031732436830213605-0.004651067534167227j),(-0.005392538869470525+0.004418343365156455j),(0.0037081349616306025-0.009532479016800682j)
"(-2.8461538461538463, -1.1538461538461537)",(0.012085020671657948-0.010461753813698805j),(0.013581855667355812-0.005453431269011608j),(0.003870479810949918-0.011855739583257044j),(-0.008793542419141986+0.0013251551849621092j),(0.006235115312785723-0.00011247551423113868j),(-0.005513555437393136+0.0027831100560720113j),(0.009658014399967881-0.005166901296161406j),(-0.009742781764559847-0.016498127205984547j),(-0.0017992045684274427-0.01611505198438646j),(0.006537027451897149+0.005057063065121935j),(-0.0030507425201756616-0.004898952966445425j),(0.0018598201538151005+0.006841873610318394j),(-0.007154018601450622-0.007482472619440556j)
"(-2.6923076923076925, -1.1538461538461537)",(-0.003909102516572756-0.01571830634827066j),(0.00200171046583619-0.014795196108261304j),(-0.008107620975677765-0.010014410419861924j),(-0.0043598922248857495+0.008215086931540041j),(0.004069917676994624-0.005075567198222523j),(-0.001494062418585559+0.006036686141777219j),(0.0015895422602081588-0.010681484652778907j),(-0.019552725317063382-8.627162872997935e-05j),(-0.016007458523138687-0.005784652124732015j),(0.007575939790587773-0.004064606324945387j),(-0.005863652690282857+0.0008386899727407532j),(0.007127272708261702+0.0011204723477802314j),(-0.009931533168916432+0.003340837921499534j)
"(-2.5384615384615383, -1.1538461538461537)",(-0.015979187510879955-0.0037464348029335936j),(-0.012046254186403128-0.009322834215203385j),(-0.013265647768176408+0.0012417274253829177j),(0.004039155254904006+0.00887097673274656j),(-0.0011976427547061132-0.006707258036401901j),(0.0034738343185723402+0.0052302695455078005j),(-0.00726022233524284-0.0077270009776464355j),(-0.010577956982741632+0.016870175319126962j),(-0.013008041129825915+0.01234594571743245j),(-0.0006447704693679128-0.0089497645075588j),(-0.0016391635451115689+0.005863685282360058j),(0.004011389044763894-0.0061539816927687315j),(-0.001225391712777564+0.010535634005073957j)
"(-2.3846153846153846, -1.1538461538461537)",(-0.01082877275815593+0.012620321335156635j),(-0.014437725617210682+0.005753795856550929j),(-0.006705506264672547+0.012047935267097552j),(0.009923149109688433+0.0025180672094563686j),(-0.006037689548998099-0.0038584511461148955j),(0.00624653487961281+0.0012120803552103613j),(-0.010348424968567483+0.0005161260980661355j),(0.008489262697899255+0.018343821767431052j),(0.0053545504325780814+0.018205620489495415j),(-0.008833305875888372-0.0032179340851633976j),(0.004846855613816164+0.003975507048916261j),(-0.004044702989641283-0.0062969351854122065j),(0.009107231483694444+0.005686106205450224j)
"(-2.230769230769231, -1.1538461538461537)",(0.006207884157444443+0.01566061719664622j),(-0.0025812255978834983+0.01564546171451303j),(0.0061611141767667675+0.012881423868765687j),(0.008744963709255002-0.006296029332621421j),(-0.007375845615743591+0.0016998651399219146j),(0.005489095212324083-0.003445023354999388j),(-0.006469932871402044+0.007722613772984841j),(0.020123694843836613+0.0034653487471955637j),(0.01977944489601302+0.00396857284461974j),(-0.00690010236775358+0.007092692110102719j),(0.005765835557038679-0.0029276005565164348j),(-0.007546007736733528+0.0011273390710302808j),(0.009161136207045966-0.005845959213828831j)
"(-2.0769230769230766, -1.1538461538461537)",(0.01695226708780286+0.001923212956129231j),(0.012189364156049567+0.01063226611172585j),(0.01453432317178099+0.002766277230356812j),(0.0011281011104073851-0.011308963335399394j),(-0.00442274999142625+0.0067064969098735525j),(0.001988686138838096-0.0063382540733530335j),(0.0007275395140168415+0.009719950660027588j),(0.014803554952651472-0.014159168396393425j),(0.013819988668768046-0.016539846875929024j),(0.003841076489098625+0.009743814239515487j),(-0.0003757266070950146-0.006674497840441425j),(-0.00211316934483004+0.0074913537375403015j),(-0.0013235454830630472-0.010918644066125211j)
"(-1.923076923076923, -1.1538461538461537)",(0.009898166316407418-0.014153705773404582j),(0.015816088992284497-0.004673990889537891j),(0.01143756084626903-0.010215109245396878j),(-0.007917466933849693-0.009029726040427594j),(0.0011989027435677167+0.00848328637771958j),(-0.002359426239572525-0.006445702560091789j),(0.006635051595866335+0.006644710688615011j),(-0.0017135833051638166-0.020272352882092042j),(-0.008118674684536002-0.02167583708211684j),(0.011147628608110369+0.0005587912478095921j),(-0.006491995282537167-0.002420230220340884j),(0.006083854969905034+0.005112244703804546j),(-0.010529057564400233-0.0036039999760823943j)
"(-1.7692307692307692, -1.1538461538461537)",(-0.007683455077673732-0.01569413285973963j),(0.004851375817401512-0.016089078535401258j),(-0.0008484290124966449-0.01587269622967489j),(-0.012684894917099555-0.0008008649331645091j),(0.0067216681959076895+0.0062535740331833905j),(-0.005818516310782007-0.004173100467308323j),(0.008923456908721376+0.0013550725900499463j),(-0.01588804867629731-0.012019992850017983j),(-0.02456051439947456-0.00453063964889949j),(0.005523630194753265-0.010649824156068705j),(-0.005009826362748552+0.005174061092155122j),(0.007320479384774069-0.0035118231013801515j),(-0.007946584359050072+0.007972677567940041j)
"(-1.6153846153846154, -1.1538461538461537)",(-0.01763383217363372-0.0010428801578904524j),(-0.010780253216276134-0.013281154703167259j),(-0.013143854670177913-0.009925328829830554j),(-0.0103891025280348+0.008570043213700392j),(0.009816467048471809+0.0011389921061489834j),(-0.007521406048186455-0.0006622719698674498j),(0.008015384220427272-0.003354650393819949j),(-0.01899361996362086+0.0023356944793593306j),(-0.01855123982413125+0.019667669929032117j),(-0.007990485856311657-0.010300933677524719j),(0.002855732640545172+0.006949095896656985j),(-0.00018039673390480486-0.00830061322162767j),(0.0036762342313095193+0.010770020250214197j)
"(-1.4615384615384615, -1.1538461538461537)",(-0.009833876659346765+0.014882330542427167j),(-0.01734751766452753+0.001175416156148235j),(-0.016724613797209454+0.003324255818863371j),(-0.002379206461581154+0.014079020733270612j),(0.009541437827501333-0.0047961632865346285j),(-0.007488903055269723+0.002963478789928352j),(0.005619378078035673-0.006283752437832711j),(-0.012458347740489619+0.012884663193939992j),(0.00569284865061427+0.0287013994935111j),(-0.014022434676196826+0.0031436678439210643j),(0.007869709430907961+0.0001625402408303135j),(-0.007810423476501811-0.0033474575438185543j),(0.011393709337304126+0.0015360026765047316j)
"(-1.3076923076923075, -1.1538461538461537)",(0.007821517994773715+0.016197132013266755j),(-0.00947604917241127+0.014877539352776565j),(-0.009403660908907055+0.014909811917452474j),(0.0072912893646089995+0.013262974748708864j),(0.006360884285078406-0.009669496633099975j),(-0.006266340644313785+0.006018430419807886j),(0.003229332797640208-0.007655175443577654j),(-0.0033653565953384343+0.01592829684046083j),(0.027808891972030514+0.014646481493491797j),(-0.003675890631724134+0.01572188240289672j),(0.003455318535765958-0.007537493781783452j),(-0.006440435633373966+0.005856855716350489j),(0.006577176605151571-0.009558881613299552j)
"(-1.1538461538461537, -1.1538461538461537)",(0.01800982612519972+0.001831397560175928j),(0.006041043485807751+0.016794215291791963j),(0.003865636707244102+0.01776555367425896j),(0.01445239492685804+0.006917976279241263j),(0.0015361404572098454-0.012469621375680922j),(-0.004536815347354216+0.00830866498707657j),(0.0015922176105450825-0.008232119745398154j),(0.0027675049070824734+0.01406746501094408j),(0.0313765333849574-0.010420232454156554j),(0.014244871074339126+0.011981905878276109j),(-0.005889751588057563-0.006533410818836243j),(0.002710733624535259+0.008505608919417465j),(-0.005530756095397217-0.010304089380681988j)
"(-1.0, -1.1538461538461537)",(0.011275186463274004-0.014254862666954441j),(0.01696601676188785+0.0060030454364158135j),(0.015224564999935322+0.010843185169535743j),(0.016794532446910065-0.0020572111313057525j),(-0.0036000370069886036-0.013151225368780974j),(-0.0028973846705476823+0.009978978149885354j),(0.0009402234242926634-0.008651015913716639j),(0.004780297392187759+0.011443328050782828j),(0.017731812317704126-0.028195987593236202j),(0.02073293002143011-0.007936794743091093j),(-0.008916582369302062+0.0030424543570542186j),(0.009095635408083051+0.0011227689703648639j),(-0.011765038592668243+0.00010437871578684066j)
"(-0.8461538461538458, -1.1538461538461537)",(-0.0056192416514532235-0.017301043869115504j),(0.015729342652645167-0.008887420487870746j),(0.019077041900999115-0.0014286052841946297j),(0.014362446438178526-0.010508250413865824j),(-0.00811676250195477-0.01233014567148167j),(-0.0018108559227242018+0.011304928674150587j),(0.0013857742183678425-0.009168000219374016j),(0.0038944369470656293+0.01017227886410427j),(0.0011062333221502822-0.031070125320071952j),(0.005729225677077081-0.02692244938112176j),(-0.0007413848684189894+0.010205395430191503j),(0.004975923362604909-0.007998744911356782j),(-0.0055042398428473156+0.010447010896395595j)
"(-0.6923076923076921, -1.1538461538461537)",(-0.01734134261824665-0.005304859358470401j),(0.004248330095116474-0.017526788329428077j),(0.014646454168276547-0.012823472699361798j),(0.008810469992911973-0.016394173264475734j),(-0.011604985863618463-0.010876300840902213j),(-0.0016569016081435528+0.012498992432440879j),(0.003102119539743988-0.00957885066806083j),(0.0011150488937641556+0.010041479107273687j),(-0.00647317076636374-0.02498678410284666j),(-0.021424043353122597-0.027606191043657368j),(0.010134235465085791+0.005139555985888512j),(-0.00529529865908775-0.008123841702039308j),(0.006471312127336429+0.009883603467091653j)
"(-0.5384615384615383, -1.1538461538461537)",(-0.014482168480884667+0.010672143286644686j),(-0.00918747930730695-0.015333806848662871j),(0.005095259444191636-0.018993504151912154j),(0.0022338015065746903-0.019190503412406783j),(-0.014038075298707214-0.009610384946270478j),(-0.0027796534632420523+0.013535198841333923j),(0.006160292852272478-0.009149167515745887j),(-0.003232728435458606+0.009479120389746135j),(-0.0035568903123171774-0.018509767170487204j),(-0.04169746941392109-0.009936180759117123j),(0.009981668886456237-0.008552002370283545j),(-0.009909084612816454+0.0013681762826617315j),(0.011750492741809056-0.0006827312590836279j)
"(-0.3846153846153846, -1.1538461538461537)",(-0.0006629374612796236+0.017725974489759554j),(-0.016777941686279396-0.00520169107841716j),(-0.005191019904499387-0.018992565571642948j),(-0.003713525652971561-0.01952196295919167j),(-0.015525713520846517-0.009157308467234546j),(-0.0054265610949677445+0.013997074791014972j),(0.010029551451137446-0.006718296317255555j),(-0.008194460984498513+0.006390150227976982j),(0.004238704757772759-0.013027510424806463j),(-0.045621859590632266+0.008932458997658889j),(-0.004933433709440846-0.015855207861007047j),(-0.003142093505380507+0.009866373730229633j),(0.005421315582196502-0.010329471655767279j)
"(-0.23076923076923084, -1.1538461538461537)",(0.012700578409215593+0.01184272305275217j),(-0.015894189922021764+0.006265084918823322j),(-0.01299497240683425-0.014549652068542545j),(-0.008142410218327895-0.018509501843876914j),(-0.016081717106976222-0.009897435242516154j),(-0.009503070483831904+0.013025546355615442j),(0.013036888621805565-0.0013540142269044132j),(-0.010975182811733208-0.0002888815355760882j),(0.010495516024988308-0.004950171492858884j),(-0.03883777913037559+0.012243875091231858j),(-0.02416679612897054-0.005945065492465072j),(0.007820773200502002+0.007447243600571246j),(-0.005715386385582451-0.009966410084466349j)
"(-0.07692307692307665, -1.1538461538461537)",(0.01683359491999316-0.0009770071998904265j),(-0.00901552767674603+0.013723110405807499j),(-0.017180946930920794-0.008345864459785685j),(-0.010805150627801536-0.01722360744748062j),(-0.015479227719142914-0.011920592596082994j),(-0.01418330841255146+0.009538421486018345j),(0.012532254878502765+0.006377665240576006j),(-0.008078803047821279-0.008325822438115136j),(0.009631197219088105+0.00531589669005776j),(-0.02705362933501075+7.189783814949238e-05j),(-0.03619901305606967+0.01494362461362843j),(0.010815047910068957-0.003895100088234177j),(-0.011202017787491346-0.000893550697507327j)
"(0.0769230769230771, -1.1538461538461537)",(0.011233206450095802-0.011718891513089767j),(-0.0005867396753693221+0.015563428904425197j),(-0.01828053454536485-0.002592068721310129j),(-0.011785020465466936-0.01639014001574235j),(-0.013248675905362124-0.014921332966757923j),(-0.017642055630177383+0.0028808392111283575j),(0.006470513033210721+0.013405952242626926j),(0.0008628529747386621-0.012130600685887108j),(0.0006729894839118539+0.010821383665069696j),(-0.010923330610808678-0.012354642838101134j),(-0.04054760730795696+0.028021070395058825j),(0.0019294450337545331-0.012931641742184872j),(-0.007250501037784575+0.008186474642713203j)
"(0.23076923076923084, -1.1538461538461537)",(0.0013642311100278545-0.015446594245571484j),(0.006028870867073263+0.013266622442004637j),(-0.01754582322338133+0.0015347298789887866j),(-0.011218610977054122-0.016302681785180184j),(-0.008874310523525511-0.01806069987737156j),(-0.017377587953700858-0.006207370520541544j),(-0.004090797002442887+0.015006832651668502j),(0.010374363499497403-0.007183613655007583j),(-0.008941006725544584+0.006025935963519158j),(0.005154633075062043-0.011647895946666908j),(-0.042597249473376675+0.020294146231269784j),(-0.012647341603656156-0.012799741044139876j),(0.0014779686594383879+0.010570308880650045j)
"(0.384615384615385, -1.1538461538461537)",(-0.007083247154395703-0.01292687321493521j),(0.009679543808642431+0.009350884315381364j),(-0.016157644194270803+0.003751103116870608j),(-0.009163968458381222-0.016832895968783283j),(-0.002209147552675792-0.019932368747346073j),(-0.011468465029169065-0.014926539458805422j),(-0.013835096119682226+0.00816245259513323j),(0.012265198588505919+0.0042034514603868445j),(-0.009555450045535834-0.004863658912346346j),(0.01119597870872451+0.0001752703283003696j),(-0.036152144037949335-0.002029805250382277j),(-0.026760976808850485-0.00934659080483375j),(0.008467666101234545+0.006523567102013292j)
"(0.5384615384615388, -1.1538461538461537)",(-0.011712400665584499-0.007713850384805905j),(0.010862486523128077+0.00576628721209198j),(-0.014844924230649073+0.004253970279451149j),(-0.005640535170681126-0.01747031264981559j),(0.005999304376789493-0.018843768200209346j),(-0.0004157652950914461-0.018998309264434167j),(-0.01575535886998783-0.004635157995481562j),(0.003545277229274137+0.012725129419612928j),(-0.00020204464028174596-0.010637172892145653j),(0.003907685778962716+0.009515826252964531j),(-0.01630852840420607-0.019309328980883354j),(-0.03489622540518941-0.013726295898001029j),(0.011482387401315545+0.0002145403908191999j)
"(0.6923076923076925, -1.1538461538461537)",(-0.01316852301717237-0.0028489223775332523j),(0.010632348844481342+0.0034076050432228695j),(-0.013836822055694524+0.003372877813537783j),(-0.0008119644156485966-0.01740193030239127j),(0.013781915255774383-0.0135476831071876j),(0.01173995198951464-0.01495926350640384j),(-0.006867698904124425-0.015168507544985964j),(-0.008851216979899374+0.010015321942051816j),(0.009262770455912233-0.005013575591821277j),(-0.006718150065555928+0.006906335758504854j),(0.006030862444827373-0.01766409360785275j),(-0.029852833373158978-0.027366812964398957j),(0.012662617350008207-0.005207677451424314j)
"(0.8461538461538463, -1.1538461538461537)",(-0.013198506504954563+0.00030718209112000176j),(0.009842884228700404+0.0023909610447467628j),(-0.012971098197346495+0.0014180793660648952j),(0.0047683536358209795-0.015700430300396983j),(0.018256160045705006-0.004261314259187831j),(0.018619337040169475-0.0032001148164369116j),(0.007575135177431629-0.014958760340750358j),(-0.013256116046372455-0.0022756709800145114j),(0.008546913632425938+0.005938511255846566j),(-0.008538952994020247-0.003207836157862446j),(0.014949045655815346-0.0018453152282010042j),(-0.00885848974905277-0.03737550943243535j),(0.015288709899064574-0.00801363962435799j)
"(1.0, -1.1538461538461537)",(-0.013209465483186248+0.0014835331403656466j),(0.008899611272665054+0.0024956964087588414j),(-0.011842732780616795-0.0012965251168160891j),(0.009993170919882811-0.011679813693592644j),(0.016827107241709577+0.006615395762855006j),(0.015324652408843271+0.01064968081317853j),(0.016525806494466094-0.0029867559835426638j),(-0.004824285544298376-0.012583267621636961j),(-0.0015074068434461961+0.010158286623375873j),(-0.00047384201615838125-0.008683349204999817j),(0.006713002458555335+0.01102309722342287j),(0.017249101747001755-0.029384288235010887j),(0.020339964566439897-0.00557399435801716j)
"(1.1538461538461542, -1.1538461538461537)",(-0.013738375841790725+0.0005612794568759794j),(0.007814480472528878+0.003432367966407022j),(-0.009969453452323954-0.004341155185887916j),(0.013306378902567213-0.005372698129824502j),(0.008945486469248786+0.014882100764599962j),(0.0027169714521512634+0.018149164100534004j),(0.012028688622253139+0.011653337124157585j),(0.00849508881696901-0.010437437017151607j),(-0.009651340687804766+0.003055700280810891j),(0.007431236256698108-0.00376945312338357j),(-0.006551909869029452+0.009414040094710389j),(0.029195896597240246-0.004565176303588273j),(0.02367705621836579+0.004398939458796521j)
