index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)"
"(1.3076923076923084, -1.6153846153846154)",(0.010212115654508894+0.004628756384808727j),(-0.0023468141613825475-0.0062542674008307314j),(0.0019456759339780713+0.009862286663730287j),(-0.01310841751293634-0.00699757081592133j),(-0.000723872084304604-0.01807080402252354j),(-0.005130429949242774-0.01641389835748278j),(-0.012442706363393665+0.0035187820706917053j),(0.008284014869598693+0.0013964562629612597j),(-0.005876360655695288+0.0021488731592514635j),(0.005117310625952837-0.009240587779273888j),(-0.026487720005034354+7.081945909432922e-05j),(-0.01710045937567737-0.00983567765487187j)
"(1.4615384615384617, -1.6153846153846154)",(0.009023426054801878+0.007503898451234622j),(-0.000538481576686922-0.006257696916600291j),(-0.0019242131654182498+0.009055070339239454j),(-0.007086594829405994-0.012100873746028997j),(0.010787234591048491-0.013922717293085841j),(0.008718247078312634-0.014804317258087948j),(-0.010253029560257932-0.008147944747809369j),(0.0030908075386974665+0.007899529394152113j),(-0.004530735742587966-0.004095983495935022j),(0.009519833322432843-0.0001777048043705836j),(-0.016268894032201015-0.017934003480999168j),(-0.009975180364660042-0.018645991270637607j)
"(1.6153846153846159, -1.6153846153846154)",(0.005932872505573383+0.010810741682809941j),(0.0015287840733316691-0.005783075142198715j),(-0.005309304309772008+0.006695329803750379j),(0.0008792623435267175-0.013188347787130149j),(0.016838470567047025-0.00301383312228613j),(0.016838470567047046-0.0030138331222861205j),(0.0008792623435267949-0.013188347787130157j),(-0.005309304309772038+0.006695329803750359j),(0.0015287840733317298-0.005783075142198692j),(0.004334200910096193+0.007549676025398101j),(0.003486928622638077-0.02182318919233611j),(0.0034869286226380065-0.021823189192336178j)
"(1.7692307692307692, -1.6153846153846154)",(0.0003784769481715829+0.012944837702661787j),(0.003587154311451627-0.0045214952203959154j),(-0.007330230260793203+0.002982952960676887j),(0.008070515406212408-0.0094836449742913j),(0.01378113714341929+0.009218707376950306j),(0.012902523281661546+0.011044663472884488j),(0.01153036254608059-0.006629634458475409j),(-0.00848827207358778-0.001316630674875186j),(0.0057414399190194275-0.0012306910302625799j),(-0.004299620434104684+0.0068079189458720105j),(0.018015482308153936-0.009174568494518937j),(0.017493258399012643-0.014351770535995194j)
"(1.9230769230769234, -1.6153846153846154)",(-0.0068488883757557165+0.011693076362689724j),(0.00513967885723561-0.0023161547465130315j),(-0.007245726691820957-0.0012896782424649262j),(0.011527221577711029-0.002198899423049762j),(0.002955628730210776+0.01577259694773548j),(-0.0007310787911954406+0.01680861167704317j),(0.011870928988862078+0.006107969034152907j),(-0.002982183567682033-0.008086898362888208j),(0.003607658562554719+0.0045076789077849976j),(-0.007488684298356447-0.000668934933257318j),(0.016241704171541593+0.009013360391175469j),(0.02268660581305658+0.002286420522322374j)
"(2.0769230769230775, -1.6153846153846154)",(-0.012954463163783774+0.005581115344624242j),(0.005529465167000427+0.0006333241362200514j),(-0.004870606790671956-0.0048529491980751184j),(0.009581095769640611+0.005539796512035796j),(-0.00923370004079622+0.012469394715649904j),(-0.013711545902290007+0.009420130009118047j),(0.0011436383297113715+0.013322685715118087j),(0.005684219882322174-0.006500677593708027j),(-0.0024053064143540023+0.00514992100612595j),(-0.002596902360921796-0.006581185741178889j),(0.0009907500738890924+0.017127545055365533j),(0.01340348594630132+0.018327131294712497j)
"(2.230769230769231, -1.6153846153846154)",(-0.01397929262166056-0.004199015310308184j),(0.0042108306008906814+0.003604587375925219j),(-0.000892340933750052-0.006392761183670738j),(0.0031019808910893853+0.009979255726993036j),(-0.014937803063663421+0.0012954871952760192j),(-0.015481279767030395-0.00548647170988253j),(-0.01076360470733252+0.007930076294620092j),(0.008418983365992887+0.0019413919996565155j),(-0.005600005655795041+9.970105496861073e-05j),(0.004504497131016241-0.004960373152095872j),(-0.013155385679376463+0.008987944380698082j),(-0.005546570323092306+0.02171772514498327j)
"(2.384615384615385, -1.6153846153846154)",(-0.007531276296383306-0.012990341367956265j),(0.001195559363873879+0.005427305866354593j),(0.0031697462553138037-0.005199745628971074j),(-0.004505994504625166+0.008795501602837158j),(-0.01027327141201636-0.010212536267196011j),(-0.004354277248054534-0.015601391038998984j),(-0.012310392711926842-0.005157645462630868j),(0.0022109039530214094+0.00834678994426137j),(-0.002496337200062707-0.0049267218742623355j),(0.006121630325947829+0.001795619062411416j),(-0.013406534360124577-0.006445194221477846j),(-0.02022424817655166+0.008640508695652237j)
"(2.5384615384615383, -1.6153846153846154)",(0.004172037204768305-0.014784940733178218j),(-0.0025685081004616873+0.004974797249008051j),(0.005510847706541771-0.0017217009330425539j),(-0.008956191249381577+0.0027263851344252643j),(0.001406169674350861-0.013924197743836929j),(0.010279742300204434-0.012207634502483538j),(-0.0017669054876761215-0.013190464793370556j),(-0.006372399340469464+0.0058063277085572745j),(0.00331401149061286-0.004326014417685476j),(0.0009841586609399362+0.006021327213489544j),(-0.0008421713963995615-0.013932522976006731j),(-0.018398224157746286-0.011101238856274603j)
"(2.6923076923076925, -1.6153846153846154)",(0.014045473176760139-0.006878599673593906j),(-0.00529975658182504+0.001982116414848204j),(0.004954159542319822+0.0023881670581215176j),(-0.007662028195536891-0.0044996118214707635j),(0.011437612673170896-0.007216633252673181j),(0.015612123519609488+0.0017843410820622802j),(0.010513576423216101-0.008073133667139002j),(-0.008058662375786653-0.0030034616480866393j),(0.005263237150483965+0.001112381541796677j),(-0.004815592557729018+0.0033341372081808402j),(0.011170160399473373-0.006953465695464267j),(-0.0011774938326516557-0.020903561679770435j)
"(2.8461538461538467, -1.6153846153846154)",(0.014480582030895521+0.006450627612269692j),(-0.005238561633310835-0.0023198443319910294j),(0.001759099502892973+0.00495977292093045j),(-0.0016026313699244541-0.008296653803299659j),(0.012230992213732078+0.0046185348159685355j),(0.006876175218244157+0.013851366651216947j),(0.012141653099614451+0.005157297437383042j),(-0.0009748693538248141-0.008517768980994534j),(0.001235874133016156+0.005166818404358992j),(-0.004882055885152275-0.0028261731692930604j),(0.010762160255122114+0.006269784187979838j),(0.016402639362069007-0.012069421299537596j)
"(3.0, -1.6153846153846154)",(0.003928933554398967+0.015518301617662305j),(-0.0019622715010597686-0.005464684998047745j),(-0.0022733024910456057+0.00451684360852538j),(0.005054712523991116-0.006267702885495859j),(0.0033805588123252167+0.012185128759465499j),(-0.00789819718424242+0.013002379549937586j),(0.0013871469638591983+0.013044743170847983j),(0.007141207116986582-0.004686294585899606j),(-0.004094855801291704+0.003282845660819901j),(0.000472760700674481-0.005427551411884619j),(-0.0005831264099357814+0.011820841835928755j),(0.01840516574365979+0.007271122890507045j)
"(-3.0, -1.4615384615384615)",(0.007348703760998729+0.014129731859819444j),(-0.00013808281287501473+0.015299606296423032j),(0.009860378414676487+0.007572701791871126j),(-0.00044952440254766385-0.007824237026122088j),(0.0016619610874431872+0.004734141636460568j),(-0.0055746850835590315-0.0025624611357910948j),(0.010686647918790574+0.008910037484995387j),(0.019733227797245602-0.002617161524706779j),(0.0031226005819862787+0.010721770718310097j),(-0.0006103431874540682-0.005252413767668228j),(-0.003426722880477608+0.004279063762122836j),(0.005645097090943504-0.007014064348400376j)
"(-2.8461538461538463, -1.4615384615384615)",(0.016066531040959054+0.0002153026389761772j),(0.013235036576589221+0.008218141029180956j),(0.012278991364483956-0.0038571793362722935j),(-0.006690660517543828-0.00479051663131535j),(0.004798730446303104+0.0020342488045741766j),(-0.005541597241703099+0.0024170545288118507j),(0.013323083339975596-0.0033337941497139957j),(0.008003180298725295-0.018959492931810772j),(0.01155611194990319+0.0020346976368725038j),(-0.00519808966741241-0.0016693604252888945j),(0.0024851932595129807+0.004968445912825702j),(-0.003843210267843631-0.00820216723996292j)
"(-2.6923076923076925, -1.4615384615384615)",(0.00794035847666277-0.014125386982260499j),(0.01421848275972683-0.007027036954575728j),(0.004211686273930224-0.01265095720715841j),(-0.00838835419427846+0.0021511770027583563j),(0.004996949617406109-0.0021459487213258484j),(-0.0020457094779150935+0.005596103776411285j),(0.005391635891442358-0.012364421397473633j),(-0.01244880569386175-0.017253234906898753j),(0.007370107275576586-0.009945019629090052j),(-0.003803353742048903+0.0041788254319311165j),(0.005628823387812539-0.0001732669727908753j),(-0.009106859217262835-0.00018024846671048952j)
"(-2.5384615384615383, -1.4615384615384615)",(-0.008587414415589585-0.013893578349219334j),(0.0017327332459150474-0.016048383311695568j),(-0.007895677182728095-0.011344934333810027j),(-0.00412799731564133+0.008148103090930201j),(0.0021504312187932985-0.005280425362349124j),(0.0024025182321804075+0.005364712593998377j),(-0.00599854320089965-0.011724090055882496j),(-0.021941179373390376+0.0013353802692355322j),(-0.005852228174875548-0.011739035098064456j),(0.0023013838850964546+0.005393946868940625j),(0.002243356295091784-0.005251713556367301j),(-0.0042369390421321896+0.008115363446315086j)
"(-2.3846153846153846, -1.4615384615384615)",(-0.016438759765469598+0.000681654388099571j),(-0.012709298409817537-0.010397657413106722j),(-0.01431709178835983-0.000726129464201071j),(0.0033842721612332757+0.009043531062704994j),(-0.002120748333745154-0.005621696224685912j),(0.005305737678108929+0.00237309359092002j),(-0.01237212541762025-0.0031531355144786308j),(-0.011364744088647688+0.019624537186979422j),(-0.013968649884203503-0.0002347021715994393j),(0.006103921895217583+0.00016886934741383003j),(-0.003867718708035637-0.004313466656008962j),(0.005375935446109801+0.007460137862026498j)
"(-2.230769230769231, -1.4615384615384615)",(-0.007627603763337484+0.01469914727950151j),(-0.015976586339417145+0.004839602905616249j),(-0.00990072376008589+0.0110981976733037j),(0.009373799890034428+0.004096025920761359j),(-0.005597319503936835-0.003033330899910355j),(0.005574567206684702-0.0014890849070898905j),(-0.010426021944470457+0.006482306921421723j),(0.00981727292107838+0.021165138891244828j),(-0.00726593188317222+0.013083693811556475j),(0.002838413617272054-0.005716874162660382j),(-0.005629662247573892+0.001698080865910528j),(0.009118388164289497-0.0014238199469498842j)
"(-2.0769230769230766, -1.4615384615384615)",(0.008889385907295898+0.01408120944688453j),(-0.005190521829925386+0.016141617382957878j),(0.002207117574256067+0.015272207275801433j),(0.01016330521859019-0.0038232196622251186j),(-0.006674938765227984+0.0012103182548787487j),(0.003628728682952156-0.004477321543202561j),(-0.0030015896293286632+0.011303918717827755j),(0.023375217139898694+0.004949520672547983j),(0.008571262109181509+0.013671313809452836j),(-0.004182928318092866-0.005237347125423033j),(-0.0008760670436768357+0.005906635617392163j),(0.0029071057297363166-0.008785374127856987j)
"(-1.923076923076923, -1.4615384615384615)",(0.016720222874252136-0.0004022626875545719j),(0.010252070270142853+0.013812226731341644j),(0.013400655024623434+0.008753291879388506j),(0.005241122996578681-0.01028757261844234j),(-0.004990202377897475+0.005286197125124623j),(0.0006412410604432363-0.005770465686137055j),(0.004643442694635184+0.010004228530874822j),(0.018878239020070797-0.01529261262833487j),(0.0175095632726155-0.000675958785754435j),(-0.006885268685788399+0.001643050937743268j),(0.005041812241663307+0.0033756577338520115j),(-0.006459747077803819-0.006646476857524933j)
"(-1.7692307692307692, -1.4615384615384615)",(0.00842693264701834-0.014503355986848373j),(0.017423167010644985+6.924737295323847e-06j),(0.016099906885971366-0.004012404159341856j),(-0.002843115872495919-0.011958727543112004j),(-0.0013022102582622044+0.007723883563998402j),(-0.0022840949620850097-0.005456126750494949j),(0.008958162955283459+0.005071868969029848j),(0.0011607705726177765-0.024413796333767994j),(0.009286723042439516-0.01677607698320506j),(-0.0015709585007719544+0.007361961319053942j),(0.005307701363670535-0.0031462909008533398j),(-0.008897477799718573+0.0026029856321192293j)
"(-1.6153846153846154, -1.4615384615384615)",(-0.007771844699935773-0.014886607209738965j),(0.010787234591048493-0.013922717293085855j),(0.008718247078312603-0.014804317258087958j),(-0.010253029560257946-0.00814794474780934j),(0.0030908075386974717+0.007899529394152137j),(-0.004530735742588013-0.004095983495935038j),(0.009519833322432886-0.00017770480437058467j),(-0.016268894032201026-0.017934003480999147j),(-0.009975180364660031-0.018645991270637582j),(0.006373486625022847+0.004958762672805078j),(-0.0005384815766869237-0.006257696916600321j),(-0.0019242131654181977+0.009055070339239472j)
"(-1.4615384615384615, -1.4615384615384615)",(-0.016698576451318364-0.0016218293257338973j),(-0.004058601953442059-0.0172892974859461j),(-0.0040586019534420694-0.017289297485946088j),(-0.013937598050840314-0.0006700360436148041j),(0.006984382467743186+0.006028163868775104j),(-0.005974320794214753-0.0023010854802567983j),(0.007888392498422395-0.0038072264249904876j),(-0.023306552663087773-0.0028611975705463218j),(-0.023306552663087815-0.002861197570546263j),(0.00788839249842234-0.00380722642499053j),(-0.0059743207942147825-0.0023010854802567537j),(0.006984382467743183+0.0060281638687750575j)
"(-1.3076923076923075, -1.4615384615384615)",(-0.010662172210235549+0.012877441640450744j),(-0.015870792451361502-0.008170903769285325j),(-0.014985989263076782-0.010525052545056948j),(-0.012823687918392928+0.007497490838290734j),(0.009660659208833728+0.002831489108284883j),(-0.006794413749188818-0.000516193154410951j),(0.005836743165230276-0.005575204620385035j),(-0.019432825479984487+0.010592923828407664j),(-0.018557380675814177+0.018468696144455166j),(0.00022247483033883958-0.009634413791968372j),(-0.004808450854847234+0.004430398952685581j),(0.008630050212647452-0.003110828051404875j)
"(-1.1538461538461537, -1.4615384615384615)",(0.004353886695287985+0.016028994882701555j),(-0.016718976005983984+0.006317385304372728j),(-0.018765662144746533+0.0014519750849948962j),(-0.0077743303282999925+0.013736118301081806j),(0.010970517509526472-0.0008613746715238902j),(-0.00728636598835419+0.001004222504470378j),(0.004410151465396656-0.006106124094706493j),(-0.010771575922110357+0.017001839223593863j),(0.0014105665390259621+0.029102595033891013j),(-0.009400852284810739-0.005317335549345555j),(0.0018471396834174715+0.006436436400044418j),(0.0016171577501339653-0.008951506068745629j)
"(-1.0, -1.4615384615384615)",(0.01532427597994828+0.00596061427540265j),(-0.007006524120461757+0.016373799408366852j),(-0.014425574383125585+0.012766006123258806j),(-0.0007151117314279936+0.016702951478564786j),(0.011197128421529827-0.004394998484476792j),(-0.007745946267790307+0.0021224914198449923j),(0.003932934815276363-0.006039582493366885j),(-0.003518861747229209+0.017210767701893927j),(0.022857743830846187+0.022418204110835588j),(-0.010661462525692923+0.006325109293210498j),(0.0067589023014427456+0.0013255604172367106j),(-0.006774106237821454-0.005911921317338371j)
"(-0.8461538461538458, -1.4615384615384615)",(0.013919283735150343-0.008306248935978538j),(0.0063055463690105+0.01648088653357953j),(-0.004766245002904574+0.019022393562985133j),(0.006391254649963517+0.016429804341566892j),(0.01084390439993006-0.007389017230805794j),(-0.008410180109900998+0.0027204356190785226j),(0.004369100094189021-0.005642918452470137j),(-0.0002518134301199593+0.014740401243512643j),(0.03381627725490998+0.004855030829581059j),(-0.00044856586015652836+0.014651874956366875j),(0.004471076030540463-0.0055581531669935316j),(-0.00846548627889229+0.0025965577014843417j)
"(-0.6923076923076921, -1.4615384615384615)",(0.002431423305515411-0.015715373188571625j),(0.015439000161324865+0.007948472281681806j),(0.005950707734362881+0.018921536195383108j),(0.012220549723798341+0.013862845792804545j),(0.010453255460050891-0.00969189791134521j),(-0.009406396322680238+0.002616490311700155j),(0.005546452192367957-0.004780030760402136j),(-0.0005201338104939013+0.012076693172819926j),(0.032540679578884624-0.011874466743480631j),(0.01406210617126641+0.011120678863306865j),(-0.002874660540254083-0.006895577314587611j),(-0.0023858881989194864+0.008352101766381032j)
"(-0.5384615384615383, -1.4615384615384615)",(-0.00989248047865787-0.01195476013499721j),(0.016581170169202113-0.003531640107195546j),(0.014280403229973886+0.013872706401220368j),(0.016268708882773326+0.01025528064658039j),(0.010493609096811619-0.011255841618022091j),(-0.0106677912925278+0.001529263205278029j),(0.007108585256340045-0.0030372335526277906j),(-0.0028953686827446895+0.00957993037875418j),(0.025547127506088178-0.020265637872516645j),(0.02231229918774291-0.003380205710099737j),(-0.007909113721983555-0.0009930125227855025j),(0.005417226736688378+0.006533998254674386j)
"(-0.3846153846153846, -1.4615384615384615)",(-0.015010069163406373-0.0011252564531674053j),(0.010883236755661416-0.01227003814408483j),(0.018705878781668916+0.006515304122299036j),(0.01866984259502784+0.0067154753686931214j),(0.011294604141680617-0.011997222410505137j),(-0.011809299604895311-0.0008594126228218791j),(0.008307120121051129+2.585160655272042e-06j),(-0.005910176885009905+0.006358153006377283j),(0.019871448636206605-0.019731920174408432j),(0.019731406529754372-0.02063156082702548j),(-0.0055092083354957395+0.006825298175334863j),(0.00825188765368305-0.0005133912342082406j)
"(-0.23076923076923084, -1.4615384615384615)",(-0.011254734365027665+0.009162790390727217j),(0.0022822260871749296-0.015540405878249206j),(0.019500413351324575-0.0007197522660842843j),(0.01987098906927091+0.004010297021675869j),(0.012984190025693234-0.011692774479957677j),(-0.012031375499206612-0.004678254191080021j),(0.007923982054661735+0.0042484968535942335j),(-0.0078476037412724+0.0016594386442138386j),(0.017612498206435314-0.01316867306597036j),(0.010585356151899657-0.03307270001779017j),(0.0027795778696827833+0.009743372993067136j),(0.004573972811323043-0.006621985397628287j)
"(-0.07692307692307665, -1.4615384615384615)",(-0.00253590104129896+0.013679708815720035j),(-0.005413172834823931-0.013858994442225804j),(0.017922803587083588-0.006364858712660004j),(0.020333217700703447+0.002568406153645232j),(0.015391197193198505-0.009958702734178081j),(-0.010216479236352626-0.00947729649877311j),(0.0047255606023309275+0.0084974026714263j),(-0.0068020384866756285-0.003852617657003322j),(0.016020766590193393-0.0036768019279358965j),(0.00313344154329916-0.03866951704515057j),(0.011295895952205157+0.005362786883110019j),(-0.0019807096369419083-0.0076180876328446065j)
"(0.0769230769230771, -1.4615384615384615)",(0.005879805870362473+0.011902383388448796j),(-0.010216479236352624-0.009477296498773076j),(0.015391197193198508-0.009958702734178088j),(0.020333217700703444+0.0025684061536452437j),(0.017922803587083598-0.006364858712659986j),(-0.005413172834823917-0.013858994442225827j),(-0.0013991686564506966+0.010358562068007244j),(-0.0019807096369418133-0.007618087632844605j),(0.01129589595220505+0.005362786883110076j),(0.0031334415432991915-0.03866951704515053j),(0.01602076659019345-0.0036768019279360357j),(-0.006802038486675708-0.003852617657003238j)
"(0.23076923076923084, -1.4615384615384615)",(0.010833966290253036+0.0065036174172186335j),(-0.0120313754992066-0.004678254191079993j),(0.012984190025693247-0.011692774479957676j),(0.01987098906927091+0.004010297021675867j),(0.01950041335132457-0.0007197522660842986j),(0.0022822260871749336-0.015540405878249217j),(-0.008283156154162601+0.007451747561347215j),(0.004573972811323093-0.0066219853976282024j),(0.002779577869682694+0.009743372993067089j),(0.01058535615189968-0.03307270001779011j),(0.017612498206435317-0.013168673065970485j),(-0.007847603741272424+0.001659438644213939j)
"(0.384615384615385, -1.4615384615384615)",(0.012025185287320234+0.000591937031631358j),(-0.011809299604895287-0.0008594126228218605j),(0.011294604141680613-0.011997222410505147j),(0.018669842595027842+0.00671547536869312j),(0.018705878781668905+0.006515304122299042j),(0.010883236755661451-0.012270038144084826j),(-0.011761327216119978-0.00029833121950495115j),(0.008251887653683038-0.0005133912342081247j),(-0.00550920833549576+0.006825298175334769j),(0.019731406529754397-0.020631560827025348j),(0.01987144863620658-0.019731920174408585j),(-0.005910176885009874+0.006358153006377412j)
"(0.5384615384615388, -1.4615384615384615)",(0.010825673634459645-0.003992174705778763j),(-0.010667791292527784+0.0015292632052780412j),(0.010493609096811617-0.0112558416180221j),(0.01626870888277332+0.010255280646580397j),(0.014280403229973867+0.013872706401220375j),(0.01658117016920214-0.0035316401071955085j),(-0.008306829328260764-0.009083085563680354j),(0.005417226736688281+0.006533998254674437j),(-0.007909113721983474-0.0009930125227856008j),(0.022312299187742832-0.003380205710099616j),(0.025547127506088174-0.02026563787251675j),(-0.0028953686827446062+0.009579930378754273j)
"(0.6923076923076925, -1.4615384615384615)",(0.008852680218848503-0.0068375650223623415j),(-0.009406396322680224+0.0026164903117001487j),(0.010453255460050891-0.009691897911345197j),(0.01222054972379834+0.01386284579280454j),(0.005950707734362868+0.018921536195383108j),(0.015439000161324861+0.007948472281681841j),(0.0013259083032258884-0.012698904202754687j),(-0.002385888198919576+0.008352101766380994j),(-0.002874660540254003-0.006895577314587608j),(0.014062106171266294+0.011120678863306942j),(0.032540679578884624-0.011874466743480683j),(-0.0005201338104937916+0.012076693172820018j)
"(0.8461538461538463, -1.4615384615384615)",(0.007242455328382572-0.008320691620936724j),(-0.008410180109900979+0.0027204356190785204j),(0.010843904399930058-0.007389017230805804j),(0.006391254649963503+0.01642980434156689j),(-0.0047662450029045894+0.019022393562985122j),(0.006305546369010451+0.016480886533579566j),(0.01094104987170716-0.00728433359298439j),(-0.008465486278892305+0.0025965577014842272j),(0.004471076030540502-0.005558153166993454j),(-0.00044856586015661976+0.014651874956366833j),(0.03381627725490997+0.00485503082958106j),(-0.0002518134301198658+0.014740401243512724j)
"(1.0, -1.4615384615384615)",(0.006599367035162322-0.00893495207791818j),(-0.007745946267790308+0.002122491419844997j),(0.011197128421529824-0.0043949984844768005j),(-0.0007151117314279602+0.016702951478564793j),(-0.01442557438312557+0.012766006123258821j),(-0.007006524120461752+0.016373799408366856j),(0.01275311971825441+0.0042506362669359745j),(-0.006774106237821374-0.005911921317338428j),(0.006758902301442695+0.0013255604172367679j),(-0.010661462525692923+0.006325109293210431j),(0.02285774383084618+0.022418204110835567j),(-0.0035188617472291187+0.01721076770189403j)
"(1.1538461538461542, -1.4615384615384615)",(0.007188615273346365-0.008874292767982277j),(-0.007286365988354169+0.0010042225044703634j),(0.010970517509526458-0.000861374671523892j),(-0.007774330328299996+0.013736118301081787j),(-0.018765662144746533+0.0014519750849948862j),(-0.016718976005984015+0.006317385304372674j),(0.004226809229781058+0.013001904923968549j),(0.0016171577501340741-0.008951506068745608j),(0.001847139683417373+0.006436436400044412j),(-0.00940085228481067-0.005317335549345596j),(0.0014105665390258717+0.029102595033890986j),(-0.010771575922110331+0.017001839223593967j)
"(1.3076923076923084, -1.4615384615384615)",(0.00899862811925951-0.007843307880702035j),(-0.006794413749188799-0.000516193154410959j),(0.009660659208833728+0.0028314891082848732j),(-0.012823687918392942+0.007497490838290718j),(-0.014985989263076734-0.010525052545056996j),(-0.015870792451361467-0.008170903769285398j),(-0.00829386918597217+0.011078553833860747j),(0.008630050212647466-0.0031108280514047532j),(-0.004808450854847275+0.0044303989526854725j),(0.0002224748303389298-0.009634413791968345j),(-0.01855738067581426+0.01846869614445502j),(-0.019432825479984542+0.01059292382840774j)
"(1.4615384615384617, -1.4615384615384615)",(0.011508652994955827-0.0051156218677832j),(-0.005974320794214738-0.002301085480256786j),(0.00698438246774319+0.006028163868775095j),(-0.013937598050840314-0.0006700360436147972j),(-0.00405860195344207-0.01728929748594608j),(-0.004058601953442059-0.017289297485946098j),(-0.01393759805084031-0.0006700360436148845j),(0.006984382467743147+0.006028163868775097j),(-0.005974320794214704-0.0023010854802568374j),(0.007888392498422351-0.003807226424990482j),(-0.02330655266308779-0.002861197570546322j),(-0.023306552663087843-0.0028611975705462533j)
"(1.6153846153846159, -1.4615384615384615)",(0.013317685735171794-4.098481096640946e-05j),(-0.00453073574258801-0.004095983495935021j),(0.0030908075386974617+0.007899529394152128j),(-0.010253029560257943-0.008147944747809338j),(0.008718247078312624-0.014804317258087939j),(0.010787234591048519-0.013922717293085836j),(-0.007086594829405921-0.01210087374602905j),(-0.00192421316541829+0.009055070339239432j),(-0.0005384815766868154-0.0062576969166002715j),(0.006373486625022807+0.00495876267280513j),(-0.009975180364659917-0.01864599127063762j),(-0.01626889403220107-0.01793400348099918j)
"(1.7692307692307692, -1.4615384615384615)",(0.01221391873307914+0.006923230406507903j),(-0.002284094962085003-0.005456126750494928j),(-0.0013022102582621743+0.007723883563998398j),(-0.002843115872495926-0.011958727543112002j),(0.016099906885971366-0.004012404159341861j),(0.017423167010644978+6.9247372953438685e-06j),(0.006463575784019176-0.012480570477603132j),(-0.008897477799718567+0.002602985632119149j),(0.005307701363670549-0.0031462909008532656j),(-0.0015709585007719902+0.007361961319053918j),(0.00928672304243955-0.016776076983205022j),(0.0011607705726177058-0.024413796333768053j)
"(1.9230769230769234, -1.4615384615384615)",(0.006360926291013076+0.013264395993568594j),(0.0006412410604432398-0.005770465686137055j),(-0.0049902023778974815+0.005286197125124623j),(0.005241122996578708-0.010287572618442329j),(0.013400655024623419+0.008753291879388532j),(0.010252070270142825+0.013812226731341666j),(0.014018456647899767-0.0010170541894278103j),(-0.006459747077803736-0.0066464768575249834j),(0.005041812241663213+0.003375657733852069j),(-0.006885268685788385+0.0016430509377431987j),(0.017509563272615485-0.0006759587857543075j),(0.018878239020070853-0.015292612628334874j)
"(2.0769230769230775, -1.4615384615384615)",(-0.0035816856500363687+0.014876561587576675j),(0.0036287286829521656-0.004477321543202534j),(-0.006674938765227996+0.001210318254878736j),(0.010163305218590194-0.003823219662225105j),(0.0022071175742560023+0.015272207275801444j),(-0.005190521829925487+0.016141617382957836j),(0.008052849990593353+0.011488444638987731j),(0.0029071057297364237-0.008785374127856928j),(-0.000876067043676934+0.0059066356173921135j),(-0.004182928318092773-0.005237347125423085j),(0.008571262109181348+0.013671313809452927j),(0.023375217139898714+0.0049495206725481j)
"(2.230769230769231, -1.4615384615384615)",(-0.013146583162802594+0.008762595947721566j),(0.0055745672066846875-0.001489084907089913j),(-0.005597319503936848-0.003033330899910335j),(0.009373799890034425+0.004096025920761343j),(-0.009900723760085882+0.011098197673303705j),(-0.015976586339417145+0.0048396029056162445j),(-0.005835688557164525+0.01270695525182885j),(0.00911838816428949-0.001423819946949812j),(-0.0056296622475738795+0.0016980808659104586j),(0.002838413617272092-0.005716874162660353j),(-0.0072659318831722755+0.013083693811556439j),(0.009817272921078398+0.02116513889124486j)
"(2.384615384615385, -1.4615384615384615)",(-0.01584053776552464-0.0034013182053284612j),(0.005305737678108917+0.0023730935909200257j),(-0.0021207483337451513-0.005621696224685921j),(0.0033842721612332843+0.00904353106270499j),(-0.014317091788359828-0.0007261294642010822j),(-0.012709298409817523-0.010397657413106743j),(-0.013863227177156346+0.0012439150958567856j),(0.005375935446109711+0.00746013786202653j),(-0.003867718708035554-0.00431346665600898j),(0.006103921895217574+0.00016886934741387573j),(-0.013968649884203498-0.00023470217159957433j),(-0.011364744088647738+0.019624537186979433j)
"(2.5384615384615383, -1.4615384615384615)",(-0.008143933677488085-0.014365888937190421j),(0.0024025182321804014+0.00536471259399838j),(0.0021504312187932977-0.005280425362349122j),(-0.004127997315641313+0.008148103090930208j),(-0.0078956771827281-0.011344934333810024j),(0.0017327332459150509-0.016048383311695565j),(-0.007833168063604045-0.011411275982811024j),(-0.0042369390421322355+0.008115363446315032j),(0.0022433562950918296-0.00525171355636725j),(0.002301383885096419+0.005393946868940649j),(-0.005852228174875499-0.011739035098064461j),(-0.021941179373390404+0.0013353802692355414j)
"(2.6923076923076925, -1.4615384615384615)",(0.005975072428811488-0.01564175582948501j),(-0.0020457094779150727+0.005596103776411269j),(0.0049969496174061085-0.002145948721325854j),(-0.008388354194278446+0.0021511770027583628j),(0.004211686273930218-0.012650957207158404j),(0.014218482759726836-0.007027036954575697j),(0.006157409294567218-0.012296758411809806j),(-0.009106859217262814-0.0001802484667105507j),(0.00562882338781252-0.00017326697279080626j),(-0.0038033537420489294+0.004178825431931084j),(0.007370107275576629-0.00994501962908999j),(-0.012448805693861772-0.017253234906898778j)
