index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)"
"(-1.923076923076923, 0.6923076923076925)",(-0.010775398991286926-0.018905500639147563j),(-0.010257628100285746+0.007803651006041081j),(0.006283471373958804-0.0034477695593521456j),(-5.518659231943088e-05+0.005259451837806576j),(-0.009840665272785617-0.011158740000927111j),(-0.029031797859417976+0.008485660179047708j),(-0.0011643575726830652-0.011107769230942364j),(-0.004246184527229281+0.002892685524691898j),(0.007933003827201877+0.0018599087912037268j),(-0.01402713697048701+0.002650472026636192j),(-0.00776004301625079-0.01777827401510743j)
"(-1.7692307692307692, 0.6923076923076925)",(-0.022139325845768096+0.0014229120467305306j),(0.00302333950178119+0.012836234454099602j),(-0.0006570226443579011-0.007425256799018599j),(0.004967935126608354+0.002302473004304746j),(-0.015260975008294252+0.004945251515342291j),(-0.0074404016160682426+0.03072459061566837j),(-0.008415259575504196-0.00606307421490669j),(-0.001378097271892822+0.005258962966974992j),(0.007325065331227794-0.005132415980306521j),(-0.006355647641065222+0.013805044074886537j),(-0.019917695123434373-0.002214794445288157j)
"(-1.6153846153846154, 0.6923076923076925)",(-0.008679168981267879+0.02088898388615548j),(0.01326908810916023+0.0025225903446789775j),(-0.007372545951153042-0.0024827032116522853j),(0.004331150039508432-0.0037374050482886843j),(-0.001667100982878206+0.017454790247301323j),(0.02320098807464794+0.023259098558466276j),(-0.00934000147214791+0.0012477927219048269j),(0.0023095201205508595+0.005408042607118757j),(0.0015294146608773617-0.009773768303459624j),(0.007747651079219021+0.014250252043565831j),(-0.012449013229927062+0.01655376064832099j)
"(-1.4615384615384615, 0.6923076923076925)",(0.015107129239974988+0.017426556994980927j),(0.007901581122217772-0.011373115454270588j),(-0.005480154353102461+0.0060349390779563875j),(-0.0016894792995845946-0.005760250639063849j),(0.01710955062761295+0.0094325453714133j),(0.03305111947254831-0.006629214809184163j),(-0.006022504961144143+0.005837388891863927j),(0.005489439680799373+0.0035182555115987886j),(-0.006277796754659882-0.009060890467191225j),(0.01709703079543456+0.00293814618379944j),(0.007906590505754535+0.019895021590318206j)
"(-1.3076923076923075, 0.6923076923076925)",(0.022801937445632935-0.0057197641823189425j),(-0.007358789836720349-0.012162410100894831j),(0.003515581122641979+0.007831963292519898j),(-0.006267541933807077-0.0009071961562919128j),(0.01775945672262225-0.013653801592067779j),(0.014390364515184757-0.030483426266426472j),(-0.0024176887300265916+0.007040416724832289j),(0.007409359179956057+0.0003210283148449048j),(-0.01196754104947742-0.0031100883174668297j),(0.014194843855823218-0.011988275232931436j),(0.021740178755821224+0.004077157236901052j)
"(-1.1538461538461537, 0.6923076923076925)",(0.005445755306927402-0.02332043508632827j),(-0.014496638640027+0.0018144391072498673j),(0.009096484621303656-0.0001031876351610407j),(-0.0036643699921067347+0.005641697810539282j),(-0.00615534477160838-0.026124200924837533j),(-0.012767840978840502-0.02932714199854725j),(-0.0004599402883174391+0.006913032922523687j),(0.007949561493433992-0.0033807200436189867j),(-0.012853678406733902+0.005399444510528573j),(0.0006785366765092391-0.01989597099124918j),(0.01585505687722307-0.01642454093664606j)
"(-1.0, 0.6923076923076925)",(-0.01843871944313412-0.01593375031040198j),(-0.00437374982748163+0.014384415084515947j),(0.003764930348760045-0.00895806363363635j),(0.00382180630535178+0.006119610191236183j),(-0.03328406204021485-0.0079490763130155j),(-0.024376565787350864-0.011544101921807819j),(1.7441026116037983e-05+0.0072237624040204125j),(0.007482054816507581-0.0070101739087424465j),(-0.008752875393349622+0.013105622829304123j),(-0.014668832988880215-0.015452968312298724j),(-0.00463937757224623-0.02305046453303272j)
"(-0.8461538461538458, 0.6923076923076925)",(-0.023123159025943245+0.008840210566383497j),(0.011699944697992275+0.010156175808533419j),(-0.007268860566608217-0.007563941676372637j),(0.007805825586687439-0.000921948017232745j),(-0.033031691191790453+0.03213794432604922j),(-0.016561935330652804+0.00023576494743831418j),(-0.0006725309740707076+0.008480530405032636j),(0.006696552288784225-0.010309572130010021j),(-0.0014499615925149354+0.01773482469723473j),(-0.022681100625174356-0.0015101656964128347j),(-0.021918807986939785-0.010103094571763139j)
"(0.6923076923076925, 0.6923076923076925)",(0.015121209214530851+0.000223443671659029j),(-0.006835213322113908+0.04253649984552401j),(-0.011856684246390251+0.015620781559890155j),(0.006164969155049668+0.007864119410800847j),(-0.0037883746210590815-0.012992191662138617j),(0.013782883731826834+0.012566569255063754j),(-0.015582670509542646+0.017367700532768957j),(-0.022907442885844214+0.00980918923266776j),(-0.009592686449661355+0.020194974091279162j),(0.01702246587362829+0.0031458526023020483j),(-0.0109794049071757-0.005876602506701436j)
"(0.8461538461538463, 0.6923076923076925)",(0.012641225564776933-0.005228191161969424j),(-0.03318256201179202+0.03862863475303261j),(-0.010813833848703304-0.004816382086281666j),(-0.004080858805836133+0.007758453758058042j),(0.00988147257924473-0.008115178250688183j),(-0.0051833158806128595+0.01761085321551429j),(-0.022785677027671262-0.003602707224347547j),(-0.022103976202053746-0.009387490850624992j),(-0.01731205170652866+0.011034216618460957j),(0.013399807441485903+0.006595722598423401j),(-0.009092313955893893-0.004395966588666506j)
"(1.0, 0.6923076923076925)",(0.011866205715926862-0.008677603886100045j),(-0.04879884497811126+0.002606386220361401j),(0.0016901472041469016-0.01079830612643129j),(-0.007908658639629033-0.0004899225471957042j),(0.01080298826718831+0.005580567059784786j),(-0.017802958885310794+0.0029099164383921874j),(-0.008778352254730304-0.020936734397550526j),(-0.00724276798896963-0.021842883990145546j),(-0.018698951133085197-0.001175977584059039j),(0.008602893315930563+0.009505707506660332j),(-0.007084240507483781-0.004291779985463477j)
"(1.1538461538461542, 0.6923076923076925)",(0.01576880441092223-0.009011164134645987j),(-0.02846119699025093-0.0337085367151088j),(0.009948226477825176-0.0020033905765351567j),(-0.002572638797205415-0.006825625105845095j),(-0.0007955375593447075+0.011593498819644707j),(-0.010092402723862979-0.014552731661591834j),(0.013249517935912043-0.0179047677736626j),(0.011773945216296334-0.018556249035431082j),(-0.012420008725997984-0.01168849983953221j),(0.0028842015650398655+0.010644211339283997j),(-0.00509962222244318-0.004844210769717346j)
"(1.3076923076923084, 0.6923076923076925)",(0.021647500339171667-0.0012637143587551393j),(0.011337259514322523-0.03748763919359716j),(0.005205139013322643+0.007931823519894302j),(0.004821958101329501-0.004792836485557729j),(-0.010508190544608923+0.0037317374110672564j),(0.00868581642660026-0.015052311629893934j),(0.021667228557059562+0.0024954139099023507j),(0.02086774488830032-0.0018531139697341526j),(-0.0010762834013840518-0.015490297010800954j),(-0.0027165792756084195+0.009162816787182438j),(-0.00294526881829762-0.005555993818012241j)
"(1.4615384615384617, 0.6923076923076925)",(0.019574606557049855+0.014066247296033582j),(0.03388167606523798-0.008032876306303657j),(-0.005010137399189605+0.007393376396440001j),(0.005968507058398798+0.002294317493526654j),(-0.007334713586041693-0.007840303402119237j),(0.016989466317574482+0.0014480138363603132j),(0.008222173175048919+0.01968261092264597j),(0.01309822152282359+0.015060840956976861j),(0.009382476381550204-0.010614352325870179j),(-0.006618690062063145+0.005128142182488389j),(-0.00034568872804602817-0.005935047359502034j)
"(1.6153846153846159, 0.6923076923076925)",(0.003360595125489604+0.02526034267423393j),(0.020750877143495612+0.023376973292390777j),(-0.008299017668114122-0.0016339311987320182j),(0.0003266118791923723+0.006046816631489751j),(0.004103155775478488-0.009519395607199612j),(0.005752822505660519+0.015710582277174874j),(-0.013026790639975307+0.016277485516973854j),(-0.004718057787136008+0.018426903150092315j),(0.012967622452099443-0.00017161367647067463j),(-0.007426181203314187-0.00018152299342344042j),(0.002703306902969078-0.005231355527359232j)
"(1.7692307692307692, 0.6923076923076925)",(-0.018164444068848963+0.018797050310485886j),(-0.010360633743354927+0.026430261458397684j),(-0.0016848615806887754-0.00787333246693985j),(-0.005129401163491454+0.002634456024520967j),(0.010032502726263135-5.487179139906043e-05j),(-0.011614114549223339+0.011606821765706684j),(-0.020029440424487673-0.0037160241669687765j),(-0.01713958316859304+0.005946769044023116j),(0.007820325370991556+0.008997721706607483j),(-0.004842446516088288-0.00459715918570606j),(0.005389361200661226-0.0026583468563909246j)
"(1.9230769230769234, 0.6923076923076925)",(-0.026021125861145526-0.004058828089562228j),(-0.02597738087549897+0.0021653948155620118j),(0.006270711850826676-0.004464113805660068j),(-0.004301743678038665-0.0034518075991144407j),(0.0039540796543906685+0.008890617368094197j),(-0.015123376066054968-0.005577466025785369j),(-0.005893358836967808-0.019012705841298404j),(-0.013587298873195073-0.010747133130739106j),(-0.002003463042124012+0.010823967639360856j),(-0.00019688932459878286-0.006075261140746577j),(0.006003418124042796+0.0016321965533948608j)
"(2.0769230769230775, 0.6923076923076925)",(-0.0106851614526887-0.023970609216896484j),(-0.0122201526212739-0.020849997294239267j),(0.006325422271591948+0.003812767416765769j),(0.0013430145633087037-0.005121776902192325j),(-0.0063667662931063285+0.0069890217274369195j),(-0.0012273978460611717-0.01578181121740716j),(0.013854885998394802-0.013655797522641046j),(0.0019225051943512744-0.016454286868443913j),(-0.009134581319710282+0.004564026217875442j),(0.003956295357267726-0.003962811204601026j),(0.003149708856780128+0.005648128573036259j)
"(2.230769230769231, 0.6923076923076925)",(0.014795192525796846-0.02134913215997467j),(0.012763146691285336-0.01863690974375931j),(-0.000931808411697195+0.007047345059684012j),(0.005031508856425423-0.0008276509736351415j),(-0.008719261509158716-0.002937664391679987j),(0.013592546737734542-0.007554914198926707j),(0.018049026246451202+0.005994020985476613j),(0.014462792485443857-0.006524453847868312j),(-0.008425056654301082-0.004423070548920921j),(0.005204049725322392+0.00033267032811336696j),(-0.0022798639726258796+0.006313379892578193j)
"(2.384615384615385, 0.6923076923076925)",(0.02551076566231684+0.0020962129348980037j),(0.02096805095483156+0.003493993928304095j),(-0.006592341995771722+0.001899372651263422j),(0.002707582566302949+0.00411239051257185j),(-0.0007990408408633493-0.008931457722835105j),(0.012305103916341195+0.009064947269839795j),(0.002714998360296634+0.01840131198795539j),(0.012404540854686025+0.008820007293140595j),(-0.0010760515765446043-0.008840639336869264j),(0.002880211141660976+0.003968105991293194j),(-0.006582414641390931+0.0021985570822113773j)
"(2.5384615384615383, 0.6923076923076925)",(0.010385212864577099+0.022911862059433692j),(0.005302650555651902+0.01940828269524741j),(-0.004241044048611224-0.005104616381172294j),(-0.002569669509965887+0.0040130966751851325j),(0.007663809835286089-0.004223688819382034j),(-0.003092989215662733+0.014705242595267645j),(-0.014924910919446683+0.010416584807044193j),(-0.001445000967016362+0.014553190450189104j),(0.00635413846849769-0.005447687721560657j),(-0.0012710055583563665+0.004472414745571827j),(-0.005825730431143331-0.004130480670072509j)
"(2.6923076923076925, 0.6923076923076925)",(-0.014949091662651456+0.019638342107402573j),(-0.01468635540859945+0.012267240489425341j),(0.002880200630713493-0.005752307353487956j),(-0.004568957190617803-0.0006939528417619949j),(0.006793644503235487+0.005190073828290311j),(-0.014426325743565954+0.003217670985309429j),(-0.015616527997422958-0.008579548932598902j),(-0.012899651325630524+0.005630148332236517j),(0.00756818181890643+0.002252302862423873j),(-0.004146509001389276+0.0015911581662022643j),(0.00010922698153549448-0.007313877028510027j)
"(2.8461538461538467, 0.6923076923076925)",(-0.023856995850064358-0.004008172209677644j),(-0.01647382599560274-0.007912099077544605j),(0.00623929655094412+0.0003147579881480748j),(-0.0011885106454482743-0.00432960113248111j),(-0.00196683699115271+0.00812679473064262j),(-0.008749479167438406-0.01161862008087446j),(0.0008133794315476648-0.01743393463642898j),(-0.01074756611300679-0.008279050644798185j),(0.0019978432849612785+0.007204296123224834j),(-0.0035677798407345333-0.00234439391186402j),(0.006310234468979751-0.003979407496270629j)
"(3.0, 0.6923076923076925)",(-0.00721346266166105-0.02257554762803763j),(0.0003881948418562875-0.017511578449656614j),(0.002162145329592548+0.005678904785542922j),(0.0033794419961082054-0.002768801904614527j),(-0.008056705166008623+0.001446515646104834j),(0.006864512472160111-0.012565124397062963j),(0.015712706811059848-0.006757807726618262j),(0.0020897885534993605-0.01292860546227064j),(-0.004851377624297104+0.005186636929673553j),(-9.742863200243441e-05-0.004124267370246706j),(0.006823820905553994+0.003300195631625083j)
"(-3.0, 0.8461538461538463)",(0.018212410447556414-0.004689388829714307j),(-0.003660114014928208-0.009961856016549803j),(0.0016106856147898084+0.005189608407778184j),(-0.004353005776526504-0.00042457554147191744j),(0.0106397336623397-0.0046314515894474865j),(-0.0035166148752780613-0.022223560000456614j),(0.010580613633494322-0.005846966586757494j),(-0.0044497551199802485+0.00031371527752995074j),(0.00227467987869899+0.004792001636723236j),(-0.0044429151692098575-0.009377004260611221j),(0.015136660290541585-0.005325204361675986j)
"(-2.8461538461538463, 0.8461538461538463)",(0.0036715445633909403-0.018739218926785206j),(-0.010746629160562264-0.0007489998304315836j),(0.005519950312411688+0.0006245398805043332j),(-0.002194397680492188+0.0039216756004483815j),(9.773041492703125e-05-0.012100661439472228j),(-0.022154756404036417-0.007081901319411835j),(0.00045669882408342006-0.011933529074231945j),(-0.0023860327213172583+0.0037772676936932j),(0.005528578298398003+0.0008764112514328559j),(-0.010796270313927344-0.001060151177903121j),(0.002437992672329653-0.01628481354743395j)
"(-2.6923076923076925, 0.8461538461538463)",(-0.01554062857825305-0.011601481759028021j),(-0.005163830388324771+0.009643192072753692j),(0.0028539852671292587-0.004916791659373596j),(0.0027921351138679566+0.003686425452206965j),(-0.01152685411989496-0.005247241851349295j),(-0.016977082188916602+0.01706033904425229j),(-0.00969846577606-0.006617249394887829j),(0.0015320981557638996+0.004218106917691674j),(0.004143399560822345-0.0042455935586885795j),(-0.006866172911288796+0.009057114536833354j),(-0.013550822592436862-0.010114787368617904j)
"(-2.5384615384615383, 0.8461538461538463)",(-0.017481600917441057+0.00908182002982065j),(0.006783597985257555+0.00880031638482977j),(-0.003440959024328719-0.004699538932578243j),(0.004634423979356664-0.0011165058260912597j),(-0.009973856500631522+0.00881606472365455j),(0.007495321901416014+0.023770223691136974j),(-0.01061067711751035+0.004365935155817194j),(0.004269221804124755+0.0015074038508344882j),(-0.0010313631524224611-0.006231880930646984j),(0.004199864469858969+0.01117030653611473j),(-0.015790796233249624+0.007252701606234507j)
"(-2.3846153846153846, 0.8461538461538463)",(0.0005165934203837648+0.020007596592892946j),(0.01098365186861342-0.00261567146178896j),(-0.00583147652015457+0.0013016137018710277j),(0.000855614561351109-0.004848507688455884j),(0.00419886447188151+0.013420983965594234j),(0.025363141507134514+0.004820486365748762j),(-0.0024018986987411556+0.010866925274203222j),(0.004009807608095182-0.0022471212470199227j),(-0.0059665442158090285-0.0031780946034841084j),(0.012266653119286626+0.002692676472560739j),(-0.0013509679096104757+0.017817143249157258j)
"(-2.230769230769231, 0.8461538461538463)",(0.018477384817822858+0.008492434233572658j),(0.002163540238148521-0.011271440792837071j),(-0.0011726955311135534+0.0060246498877464735j),(-0.004249060776815985-0.0028133864718089016j),(0.014841671933556809+0.0017701762642960046j),(0.017109388017253688-0.020534270405494544j),(0.006992219630293748+0.00809288584810954j),(0.0011496436484547865-0.004564856139117151j),(-0.0066851227255824075+0.002868757956556796j),(0.00956475247633363-0.009164558468243418j),(0.015275447592175934+0.010229388144861544j)
"(-2.0769230769230766, 0.8461538461538463)",(0.01607201768230042-0.012985395644161252j),(-0.009541345697864806-0.006720647835318893j),(0.005199399017957151+0.0035834232823044425j),(-0.0044320051428846045+0.002884156140297409j),(0.008263833827550518-0.013708457379754128j),(-0.009526407891169379-0.02592418633671212j),(0.010156801288098103-0.0003054132955546294j),(-0.0024456050898171407-0.004219266761293959j),(-0.0022998387180859585+0.007530862806771885j),(-0.0021809678666823524-0.013833031555296804j),(0.016981131571261725-0.008351613580313683j)
"(-1.923076923076923, 0.8461538461538463)",(-0.004475425084238147-0.020509621012172137j),(-0.010227630733140702+0.006026547963806039j),(0.005524387629486682-0.0034401075003635895j),(0.000927215751014555+0.005423779461503332j),(-0.009794134428341707-0.01426408539500926j),(-0.02789232145990346-0.005471866348929098j),(0.006183104759348808-0.007243550289958919j),(-0.0048673480495531754-0.0016082900198015706j),(0.004432351305841741+0.007341247507486689j),(-0.01322366778366086-0.006727333262351305j),(0.0015006704038104874-0.019427034162893264j)
"(-1.7692307692307692, 0.8461538461538463)",(-0.020633537632946924-0.005375409573078033j),(0.0012904954219931457+0.012009215211930869j),(-0.000987781581382974-0.0066473348761392015j),(0.005584995314074738+0.0013452903048588657j),(-0.018652468740879998+0.00321470739394498j),(-0.020167064311341406+0.020880961385960562j),(-0.0004952130662581804-0.008777314070317932j),(-0.005136670422818462+0.0019159874647343782j),(0.009167475365915296+0.0020681354107622923j),(-0.01417375551663102+0.0068666233972171226j),(-0.016291084491599564-0.011711841725552933j)
"(-1.6153846153846154, 0.8461538461538463)",(-0.014441151210826932+0.016127063161823316j),(0.011670738764532772+0.003857677709302329j),(-0.006720184311327114-0.0017928477846921194j),(0.0035931951865353718-0.004831029245066307j),(-0.005558452769134945+0.020275037684408737j),(0.005550513181683047+0.028720963564106465j),(-0.0053044900077927-0.005990220311452384j),(-0.0033403582986610367+0.004957996918267038j),(0.008861487451983757-0.005371523574150432j),(-0.0037056040152384164+0.01633037037259056j),(-0.019124048791081677+0.0078043031471318365j)
"(-1.4615384615384615, 0.8461538461538463)",(0.007702963884832189+0.020567689788572992j),(0.008495584121380326-0.009183395640263579j),(-0.004467075056331729+0.005668344129653811j),(-0.003213862817066748-0.005463500849658936j),(0.01793376555160644+0.015671198701309598j),(0.025654670170562503+0.013099892838868506j),(-0.006911731556088938-0.002153318185217215j),(-0.00022155324431676683+0.006649517990118436j),(0.003437277435872443-0.0109644443562184j),(0.010708198196469437+0.014248197678939412j),(-0.003981696703551724+0.020872466426695446j)
"(-1.3076923076923075, 0.8461538461538463)",(0.02206596255955337+0.0029219703026799704j),(-0.004909724108376237-0.011747765703354318j),(0.0035919525370370045+0.006596729975208053j),(-0.006645666979734077+0.0009187874390520805j),(0.025685453003092645-0.010261167664922492j),(0.025492278232255722-0.00968559266871998j),(-0.00663567102465669+0.0005768768428056514j),(0.003333945924945682+0.0067767211788921575j),(-0.004592386258887424-0.011948794012360034j),(0.018895830639759657+0.001739384879527501j),(0.015475627946034735+0.015398068544790523j)
"(-1.1538461538461537, 0.8461538461538463)",(0.013286471223296284-0.01818710116226889j),(-0.012947788560053726-0.000438797119253582j),(0.007809109118539245-0.0007555135689001686j),(-0.001759663730322744+0.0069245531348590605j),(0.004355630250298412-0.03274732156672146j),(0.011180550318463737-0.021345434163520336j),(-0.0061782895683885185+0.0019447256164775244j),(0.006662136341902343+0.005631559118454863j),(-0.011871235407681544-0.007978262961694833j),(0.015375757931719193-0.01307707293687666j),(0.022050897552843344-0.0038332296857999356j)
"(-1.0, 0.8461538461538463)",(-0.009470630991247661-0.020675165543330792j),(-0.005909490126036826+0.01177456868230513j),(0.002449456694269842-0.00785733489380842j),(0.006228636360894263+0.004458716830796837j),(-0.03046674252221322-0.02635222259747821j),(-0.0011036101975834486-0.018786366012859934j),(-0.0064138655641932454+0.002473120363431344j),(0.009479361271436006+0.003781519930093842j),(-0.0159729767505959-0.0007333837562341587j),(0.0024115164597276343-0.02128290599175507j),(0.010330572858786023-0.020406181092708385j)
"(-0.8461538461538458, 0.8461538461538463)",(-0.02278895646540792-0.0021492702385977752j),(0.008337639720088797+0.010468297558208856j),(-0.006662176882074654-0.005564303240971425j),(0.006793912798346435-0.00469050577797346j),(-0.04789666732175012+0.0084632613771463j),(-0.0029245789677773007-0.011809065455055843j),(-0.007561231801963512+0.0023482875091750772j),(0.01186236599406807+0.0018881330688141473j),(-0.016233801359126207+0.007364573426839078j),(-0.012606443173357088-0.018792134810637524j),(-0.009745403434105173-0.02112460387810639j)
"(-0.6923076923076921, 0.8461538461538463)",(-0.013583907872546219+0.018487814686153604j),(0.013189363262385135-0.0031923297560915304j),(-0.008138734017737249+0.0043278402603490855j),(-0.002857125731037575-0.00834578625570783j),(-0.03364168818771751+0.04406060797673874j),(0.0016813247006768862-0.007997509610437182j),(-0.009490582095966676+0.0010438054210733115j),(0.014087263534319308+0.0006372654838812674j),(-0.013522952508837612+0.014380793804464602j),(-0.02244311943743822-0.007746325196888571j),(-0.02264404428520232-0.0063132944136924125j)
"(-0.5384615384615383, 0.8461538461538463)",(0.00843289191542566+0.021246135452970487j),(0.0027251668100313864-0.013445992572888588j),(0.0011273287769800603+0.009816405622764084j),(-0.007357875178581843+0.004139538534403778j),(-0.01243528655753502+0.0517092952475419j),(0.007354515393169886-0.004815152335998038j),(-0.01134168322408035-0.002438477705872989j),(0.01635048791139812+0.0007589241547061182j),(-0.009453345964172268+0.01944208497511562j),(-0.023886903434017333+0.00614779137406496j),(-0.020012144861658226+0.012396003421104031j)
"(0.5384615384615388, 0.8461538461538463)",(-0.0006266419786995839+0.015044200321967023j),(-0.0073337385216432184+0.0029447333646270496j),(-0.010913022098527451+0.05293890918695114j),(0.006968928399596224-0.0053093305133714574j),(-0.011396623063763845-0.0018137775385472542j),(0.016283447109641292+0.00011706013819625336j),(-0.008980669958094229+0.01958492042878209j),(-0.02384126666701012+0.006253294541818905j),(-0.020223077065904402+0.012145444665784627j),(0.0074924072236511345+0.01755376836157023j),(0.0033690080300699953-0.013377022846697987j)
"(0.6923076923076925, 0.8461538461538463)",(0.005795881573938202+0.012233869413075735j),(-0.025031659723108036+0.011277592412598698j),(-0.029189176343809204+0.019714255504078803j),(0.0067229193263131+0.0043545975534784315j),(-0.0026685491380661515-0.010805468902989286j),(0.007593046754844207+0.014486993927110463j),(-0.021228952906858733+0.004607213291396347j),(-0.021762330951406488-0.010647777392995642j),(-0.022049640794304878+0.002076687045565547j),(0.004208656881139997+0.01639435684435766j),(0.0010292357485457227-0.011530015947130393j)
"(0.8461538461538463, 0.8461538461538463)",(0.00909336383672922+0.008978727767763471j),(-0.03838432108051338-0.0005054816245578293j),(-0.020719087463310467-0.010117814420727898j),(-0.001482729958537499+0.0072621584398363855j),(0.008582686721965431-0.0064804471509947855j),(-0.009336056738922766+0.01340248853151599j),(-0.015995671528295462-0.014690168269249623j),(-0.008149426064008267-0.022138180178468702j),(-0.018715780880742064-0.008550979774019668j),(-2.8039088439856364e-05+0.014836665199565276j),(0.0005419967697109711-0.009621002314420467j)
"(1.0, 0.8461538461538463)",(0.011008833106783926+0.0074675789039207255j),(-0.0323357233305061-0.02633660007861538j),(0.0011467797862203682-0.01716201658767591j),(-0.006803989447297664+0.0012783399244277423j),(0.00905275946819652+0.005139939885320558j),(-0.016092151752785066-0.0022221069592462477j),(0.0032939182214954807-0.021325772311981753j),(0.010027610177913995-0.02049282995905819j),(-0.009945209322339546-0.01617194304199364j),(-0.0044392253532527515+0.01214503223970335j),(0.0011566533408766504-0.008001057382155011j)
"(1.1538461538461542, 0.8461538461538463)",(0.011994731064250067+0.009333940440807879j),(-0.0030423412783850646-0.0409038838926717j),(0.013578278563849648-0.004246609116446281j),(-0.003574809474891169-0.0054473475956115505j),(-0.0010740961243284018+0.010036658231024098j),(-0.005176745137152412-0.015256079954774399j),(0.01952627981921635-0.008620886798767996j),(0.02117138647757581-0.005839718764394873j),(0.0017553771910940176-0.017360409518212036j),(-0.00797690303198048+0.007957935281400602j),(0.0023202346133319104-0.00654526934185867j)
"(1.3076923076923084, 0.8461538461538463)",(0.009539657058925254+0.014862885701525948j),(0.028485784699911233-0.02599574364938921j),(0.007817532122256441+0.009650410990470632j),(0.0034326495612621837-0.005127282776252431j),(-0.009351416432954517+0.0029405396180026302j),(0.011270466771167885-0.011279520322359236j),(0.017328991490947097+0.011942883409126095j),(0.017264205557085778+0.01209347288789759j),(0.01156840597567598-0.011074312791608733j),(-0.009505078799768868+0.0026246349481239143j),(0.003682498612084302-0.004969684055136522j)
"(1.4615384615384617, 0.8461538461538463)",(0.00029654049109447723+0.019858656474763585j),(0.034634580062111474+0.00811397557200634j),(-0.005392657349870609+0.009789917958584542j),(0.005771486249697602+0.0010885490368039872j),(-0.006265226431710622-0.0071864077741695806j),(0.01490393880557974+0.005122931253383997j),(-0.0013781377672649306+0.020658661088970947j),(0.0010179678438872498+0.020170798195398625j),(0.014705211299763262-0.0001366883742499596j),(-0.00826787461048509-0.0026913661332542663j),(0.004927543920733547-0.0029615745143929647j)
"(1.6153846153846159, 0.8461538461538463)",(-0.013710754736096713+0.016547886991712647j),(0.01040855372829592+0.03094046713642349j),(-0.01019133953496057-0.0011294816164358003j),(0.0012229729770320793+0.005479698753934297j),(0.003959785612863977-0.008398331772325877j),(0.0018449440957451172+0.015451973134579673j),(-0.018245273976153196+0.00898479799097415j),(-0.014954818718093834+0.012258732810503587j),(0.009552349528225186+0.009581423645055905j),(-0.004443748003256029-0.006337264915880834j),(0.005556542673908206-0.00031013511391091164j)
"(1.7692307692307692, 0.8461538461538463)",(-0.022514457810649077+0.0015401962564485054j),(-0.019900612530041845+0.022469703689591j),(-0.002703537346351685-0.009140267030758105j),(-0.004360741560858749+0.0031622771088406134j),(0.009050496945352045+0.00024233733964799557j),(-0.012966990879666743+0.008226559286091423j),(-0.016472758829267804-0.01126607580998512j),(-0.01784345913764326-0.004935874458398082j),(-0.0006110602359502116+0.01246771907041582j),(0.0005941857540171491-0.006936847531823688j),(0.004823894861903598+0.0027659678280736134j)
"(1.9230769230769234, 0.8461538461538463)",(-0.01592092727261792-0.016887035200141284j),(-0.027023853431393786-0.006247639192678032j),(0.006904785090410145-0.005688451507139654j),(-0.0044619762847551425-0.0026392181193710946j),(0.0033400724920532136+0.008182831968967245j),(-0.012819065795797988-0.008070037442123933j),(0.0018731087648019842-0.01948127897956096j),(-0.005667103809110614-0.016803288302804854j),(-0.00915032189633861+0.007057650981888196j),(0.004661889130177766-0.004281328276221698j),(0.00215357405038183+0.005244486873209186j)
"(2.0769230769230775, 0.8461538461538463)",(0.004197122822111892-0.02315431085985665j),(-0.006459771655274815-0.02496262831021619j),(0.007512441339529457+0.0038870935691719746j),(0.0006177462012855916-0.004964210462219155j),(-0.006003548221810946+0.0062092201084069714j),(0.0017997316404252893-0.014829693356868208j),(0.017671748573888337-0.0074719583636646955j),(0.010517185935221121-0.013355418798968652j),(-0.010440541086985203-0.0025080157442613276j),(0.005809587659624105+0.00022803013267014922j),(-0.0019735548832516686+0.005496558315653297j)
"(2.230769230769231, 0.8461538461538463)",(0.02159683470936059-0.009584079283461888j),(0.018113361208172415-0.015919061678920706j),(-0.0005725908405374398+0.008023413313270156j),(0.00464008694737396-0.001371577942233752j),(-0.0079258800834638-0.002925065142598327j),(0.01399149289180865-0.004607674435385629j),(0.014600485037147387+0.011854782920605354j),(0.016225858110701017+0.0016812469676075964j),(-0.0040645335062402905-0.009153378886283115j),(0.0035346249194194448+0.004072922906196196j),(-0.0054890149538405104+0.0025130867236695144j)
"(2.384615384615385, 0.8461538461538463)",(0.019641985347953937+0.01302037994249146j),(0.020963277374217004+0.008651986424278873j),(-0.0072541421619955245+0.002538282576632105j),(0.003018730941665738+0.003588818275063485j),(-0.0005102065322888951-0.00825561885700984j),(0.009955661705464849+0.01057725489265471j),(-0.0036518223273770776+0.018070825069309914j),(0.006784472535544426+0.014127694028209707j),(0.004664412375055786-0.008134505456456784j),(-0.0006674827455599406+0.005002766382804274j),(-0.005697860467830866-0.0025375931268419817j)
"(2.5384615384615383, 0.8461538461538463)",(-0.0009429278075692923+0.023374763455670217j),(0.0012806300325344914+0.02139734541904684j),(-0.005001423860482113-0.005415206879099748j),(-0.0020172435477986204+0.0040822865788417055j),(0.007199319146391541-0.0037224800919184392j),(-0.005317587168145301+0.0133007164716216j),(-0.017382604043634328+0.004955532975160716j),(-0.008306032039560917+0.0125816252266675j),(0.00877372715099027-0.0008169365091312387j),(-0.004025411989462185+0.0025442151095770218j),(-0.0016593079610260138-0.00621047212934848j)
