index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)"
"(0.8461538461538463, -1.4615384615384615)",(0.005860446690418087-0.006740007058993845j),(-0.007015456738869618-0.003118792610276057j),(0.015357949423230453+0.003162272944490976j),(-0.0006614320661232977+0.022600289762127485j),(0.0052008529653729116+0.02034463035821417j),(0.010526326832552432-0.007226484662249837j),(-0.003789005115028945+0.004460314032813355j),(-0.005167223675392581-0.0018732720632986216j),(0.02809563761696865+0.014374743935358873j),(0.010856174153650767+0.016551463631683576j)
"(1.0, -1.4615384615384615)",(0.0050125400035586805-0.007579936362862168j),(-0.005722826745429502-0.00328136752865068j),(0.012284799058788263+0.007016207309348716j),(-0.011547944877968012+0.018427888551419868j),(-0.009878171927603738+0.01886674834318912j),(0.012767543376123878+0.0038978880139681244j),(-0.006033181265518004-0.001003282071508774j),(-0.00044410366267178805-0.004754685797105564j),(0.009281351338194944+0.025113716398027945j),(0.005068774775737254+0.023137335619485354j)
"(1.1538461538461542, -1.4615384615384615)",(0.005286389953386763-0.008032139144556801j),(-0.004358547096478191-0.0036580214022397025j),(0.00787576966077893+0.009974687452465604j),(-0.01890002579677017+0.008630897686765587j),(-0.02035680897365503+0.006684525822582059j),(0.0047377948687666+0.012997748760400583j),(-0.002242912727063609-0.005933038694923187j),(0.0037433833459293124-0.0021256156626899636j),(-0.010563974252163526+0.019968670559194237j),(-0.007702550830541573+0.025507181512838296j)
"(1.3076923076923084, -1.4615384615384615)",(0.006929528415423887-0.007845384173415317j),(-0.0029019229689595974-0.004009176572121298j),(0.0025027429277218556+0.011115926594230784j),(-0.019346793046843825-0.003965075991720778j),(-0.018911476992609106-0.010047901466129414j),(-0.008020926384681448+0.011755268744018825j),(0.004183868434266825-0.005019846477840013j),(0.003198711539567579+0.0023764037423511064j),(-0.01892011617341818+0.0032280817265562195j),(-0.02261437385996292+0.01743117320684015j)
"(1.4615384615384617, -1.4615384615384615)",(0.009753746436975408-0.006142716982369009j),(-0.0013676309552656627-0.004141274587351993j),(-0.0028632556352956797+0.009805739404131607j),(-0.011965826488296997-0.014371811368227329j),(-0.005184058198704474-0.020648029456976864j),(-0.01454843756666959+5.036913303376954e-05j),(0.006573989643013863+0.0012674619929420932j),(-0.0008437665282922458+0.003662230492363859j),(-0.011485564250870975-0.011870487563622958j),(-0.02945654435955524-0.0015463581936946836j)
"(1.6153846153846159, -1.4615384615384615)",(0.01252781589446151-0.0018321766604063924j),(0.0001745983847253413-0.003909247391321213j),(-0.006851691484242975+0.006099494422882608j),(0.00035284701248202506-0.017660601801798983j),(0.012207754342723207-0.017175212459136096j),(-0.008208158655398746-0.012310872116989622j),(0.0020503009437551458+0.006511989019983721j),(-0.0035292255448597493+0.0006625046781490297j),(0.0034690040356719397-0.013999793910146737j),(-0.019968874838063873-0.02194160230593945j)
"(1.7692307692307692, -1.4615384615384615)",(0.01275624741473388+0.005166823520253694j),(0.0015985957383860994-0.00321669786479483j),(-0.008202989600740106+0.0009825032081098458j),(0.01160361363036156-0.011954269202383898j),(0.020741741506746503-0.001338079284457412j),(0.0060214774466620154-0.013720435256132995j),(-0.004866984446339779+0.0049396239632808914j),(-0.0019495781839134775-0.0028614026420894505j),(0.012255592852877166-0.0036032490411343j),(0.0029009421414500636-0.02913631927378673j)
"(1.9230769230769234, -1.4615384615384615)",(0.007861205458209997+0.012498408191181636j),(0.002713848002527105-0.0020218575593839816j),(-0.006432377665711637-0.0037958462086800033j),(0.015700193081857144-0.0002652338634049661j),(0.013555977927132718+0.015306572691684367j),(0.014966472213000908-0.002141329794652417j),(-0.006713245319570736-0.002054008005056144j),(0.0017828463712277118-0.002848184524860568j),(0.008160741309393718+0.008046638165345876j),(0.02375658832676702-0.015794321466244272j)
"(2.0769230769230775, -1.4615384615384615)",(-0.0021921375127757813+0.01548128328327679j),(0.0032514576245570993-0.00038162898823726894j),(-0.0022976020056042017-0.0063807555364674496j),(0.01035187156707301+0.010578176462266527j),(-0.004090354010916594+0.019650222001306915j),(0.009633263168680647+0.01177029210028674j),(-0.0012570613493027493-0.006975503584378386j),(0.003241616926773589+0.00047312726944177255j),(-0.0029605004158270113+0.009968878593545802j),(0.026012585757927732+0.009113041057167029j)
"(2.230769230769231, -1.4615384615384615)",(-0.01288467150335095+0.010092484452480946j),(0.002902237023602123+0.001446116586572363j),(0.002306812874254027-0.005740909745027097j),(-0.0009116934689436932+0.013928774647159964j),(-0.01797916919551855+0.007983894800758362j),(-0.005257464139008765+0.01432928217405057j),(0.005690522044328705-0.004311460999916818j),(0.0008556514168936988+0.00308823641737485j),(-0.00936087490519807+0.0017826480575852816j),(0.007270699163815336+0.025477254673046245j)
"(2.384615384615385, -1.4615384615384615)",(-0.0167654218700581-0.002590338829970811j),(0.0014934229019494052+0.0029109676625167953j),(0.005157825260025514-0.0023594764797277724j),(-0.010559585812260033+0.00788254955770667j),(-0.016462547966945372-0.009993326581696568j),(-0.015058995356177645+0.0026203573534204177j),(0.006441236597102938+0.003165971918892419j),(-0.002431161761605207+0.001991215463112985j),(-0.005365079853097581-0.006982875862260435j),(-0.01644738640410126+0.0193504905460126j)
"(2.5384615384615383, -1.4615384615384615)",(-0.009217170241519648-0.01480622248501198j),(-0.0007083061810124081+0.0032677644497665914j),(0.004891258536290564+0.0018374397789416518j),(-0.012083964212183182-0.0030191627983451163j),(-0.0008945852909930237-0.01881629052822947j),(-0.009702233561160898-0.011805518333160127j),(3.426241159427552e-05+0.007203361280430527j),(-0.0027554594781863907-0.001392728435808827j),(0.003613531644427543-0.007357646931915728j),(-0.024081141513926263-0.00335216228359469j)
"(2.6923076923076925, -1.4615384615384615)",(0.005930837513205674-0.016794383680386916j),(-0.0028005692853976527+0.0020038474742112024j),(0.0018712552919132644+0.004459779222199491j),(-0.004808768661135841-0.010765380343868383j),(0.014904684146548376-0.010816228930588355j),(0.005582407814531451-0.01419623905143644j),(-0.00646011898872385+0.0032233966277036095j),(0.00015468466943218263-0.0030337172997225727j),(0.007678397870383147+2.7432251863846576e-05j),(-0.009262449005833107-0.02135049527051644j)
"(2.8461538461538467, -1.4615384615384615)",(0.017252853004075978-0.005437228608495065j),(-0.0035152409066152588-0.0005636911107350061j),(-0.0019162677656607277+0.0040690861015133285j),(0.005395456109342348-0.009791102728855347j),(0.016750925366768532+0.006581308173542505j),(0.015087396320514812-0.0019252729495292677j),(-0.005740218921842997-0.0043914003192209354j),(0.0027933470696299752-0.0010721687062803518j),(0.003108970946572977+0.006529470710321076j),(0.013120783544732338-0.01801836627383969j)
"(3.0, -1.4615384615384615)",(0.01460707934359463+0.011007118979655919j),(-0.0020595437211239583-0.0030554348873134025j),(-0.004046800748521302+0.0011300075098629172j),(0.010531989428600466-0.0013469249216143207j),(0.003214478759768507+0.01728953384946122j),(0.008833902124622274+0.012307993258201758j),(0.0014424605061873553-0.007082361494874056j),(0.002083343595905438+0.0020882499480955902j),(-0.004316660605809572+0.0053104555302423305j),(0.02123804958053573+0.00235558293347301j)
"(-3.0, -1.3076923076923075)",(0.0149496986422507+0.01085020163665725j),(0.011367055994688423+0.01327619096112345j),(0.007301691859133237-0.007106100036001313j),(-0.0020769916513211253+0.0034254285609277776j),(-0.0039376561657557055-0.0007674672893819373j),(0.015772541271903646+0.0017252367505285148j),(0.01977823589979181-0.0064161194102879595j),(-0.0027406081999849026+0.005572681005295868j),(0.0024306669688231573+0.0019340954744717753j),(-0.0004979911841502917-0.007787561798009442j)
"(-2.8461538461538463, -1.3076923076923075)",(0.016677967258130824-0.008290434464087872j),(0.017668799733405495-0.0029920207760906754j),(-0.0017361682661124346-0.010596844121234081j),(0.0014108052192330239+0.0040454847681313565j),(-0.0030444016495506238+0.002384723878928998j),(0.009965775502979663-0.012025833454529464j),(0.0039008857178889204-0.02140372314692332j),(0.004133192912354256+0.00505825365326916j),(0.002787812175546915-0.0014685756953891698j),(-0.007277758304087379-0.0028891513228671978j)
"(-2.6923076923076925, -1.3076923076923075)",(0.0004758795792389192-0.018762657284358022j),(0.006850590339359775-0.01705149843469465j),(-0.010150501453351219-0.005055870351939691j),(0.004285849945382867+0.0016844366887707061j),(-0.00031940612365075755+0.0037102558235419616j),(-0.004157091243048215-0.01470760992427303j),(-0.017667264013435473-0.014426046994472743j),(0.006679258456577339-0.0017368883220957277j),(-0.00022877304699523687-0.003189825515655967j),(-0.00574948689342465+0.005346900133747682j)
"(-2.5384615384615383, -1.3076923076923075)",(-0.016424752035807018-0.009352419504617569j),(-0.011078863526882253-0.015241754860335658j),(-0.010712237060305654+0.0054065774558781496j),(0.004448635045790736-0.0022275526398280623j),(0.0022909594999886472+0.002763453267222266j),(-0.013937519566186612-0.005118364966574847j),(-0.02234219582820664+0.008639647809325014j),(0.0013037841835760945-0.0072122348911082485j),(-0.003060852409516934-0.0010859342513668093j),(0.0023480815131174887+0.007507333665842264j)
"(-2.3846153846153846, -1.3076923076923075)",(-0.016166742853909125+0.010015636660375641j),(-0.01928589602902181+0.0010938556546905402j),(-0.0024336605355095332+0.012486156551017417j),(0.0015581661586899387-0.005174614959613427j),(0.003436549982927642+0.0005164744763773363j),(-0.012090976932517494+0.007624303976212318j),(-0.004095083797328038+0.024857119615476507j),(-0.00639410030039462-0.004520178653110837j),(-0.0022560911283380637+0.0024093637548749367j),(0.007789207283855815+0.0011405576805218825j)
"(-2.230769230769231, -1.3076923076923075)",(0.0009381476141967302+0.019092531022263336j),(-0.009975538496660719+0.017096043560436418j),(0.008678936607450356+0.010353463151224722j),(-0.0027989790154790543-0.005196888425502788j),(0.0029377070640646354-0.0017040306501832124j),(-0.0017446603968539933+0.013495394528888925j),(0.02003596675778342+0.017361534402127916j),(-0.007334406818488022+0.0041477803843625195j),(0.001331399332510608+0.00308239790401641j),(0.004422056053467942-0.0065085476074283844j)
"(-2.0769230769230766, -1.3076923076923075)",(0.01715702842506018+0.00859419769345972j),(0.008691682171438122+0.0183079261000549j),(0.014368979687635756+8.847990728054685e-05j),(-0.006152205132511834-0.002046846433468119j),(0.0014050273478748662-0.0030662558931282505j),(0.008310610232771099+0.00970218486423772j),(0.02677274978827061-0.00780011671831488j),(0.0006245717516131259+0.009122817499586282j),(0.003419471559011518+4.661170746586559e-06j),(-0.003897769168507855-0.006817486191321402j)
"(-1.923076923076923, -1.3076923076923075)",(0.016045380673046773-0.010603803348348572j),(0.02041938854470569+0.0035543972254380263j),(0.01026923263281397-0.011342766091641433j),(-0.006597882377829687+0.002786388577019388j),(-0.0004258125413538691-0.0034026027860820096j),(0.011751132117457803+0.0009264689145528814j),(0.009135404788635264-0.027798680108244055j),(0.009289648213673998+0.0037693618851658856j),(0.0013859578163041928-0.0032005435294346534j),(-0.007808466292106639+0.0004770359859548994j)
"(-1.7692307692307692, -1.3076923076923075)",(-0.000987310175623422-0.019213649405006136j),(0.015271190721219158-0.014650323448260148j),(-0.0012481862411583197-0.01625568128366324j),(-0.003740523024406058+0.007019924409411455j),(-0.0020812526102600352-0.0029253583956359228j),(0.008550017205653324-0.006346260697590845j),(-0.01769868112422812-0.024890809932062156j),(0.008356456132155528-0.007347553831626844j),(-0.0024484589718681234-0.0025908815452832606j),(-0.0030394710367469165+0.007156855137694601j)
"(-1.6153846153846154, -1.3076923076923075)",(-0.016914264091407717-0.009085408252357997j),(-0.0023746440274970914-0.02142778428578118j),(-0.013130464274050098-0.011374231080997851j),(0.0013096256480263843+0.008780498797565442j),(-0.0033738763925301174-0.0019141583786298475j),(0.002768981353987163-0.008957897677229577j),(-0.03151504152175796-0.0018724776832519218j),(-0.0030129031940662487-0.012167980401633256j),(-0.003426248675502738+0.0012705768724004755j),(0.004974609372807789+0.005886570267644759j)
"(-1.4615384615384615, -1.3076923076923075)",(-0.016577626109185013+0.009498116667864421j),(-0.01847145183071154-0.011760902637194582j),(-0.018485535406631007+0.0005684113660464753j),(0.006681965257239252+0.007370507624150671j),(-0.0042758816626266025-0.0005829684790731093j),(-0.0017800367606935561-0.00782133671588499j),(-0.02279643954055598+0.022620929357279548j),(-0.013905126516038105-0.0036469270507457287j),(-0.0001620758597168577+0.003758741685213911j),(0.007415646846274205-0.0017234789532255548j)
"(-1.3076923076923075, -1.3076923076923075)",(-0.0009967005485192401+0.018919497136658945j),(-0.021163067630055706+0.006557347513953327j),(-0.014568995539085649+0.013187183118420303j),(0.010677476460469106+0.0033124223056537993j),(-0.00483060494737541+0.0009167319711835403j),(-0.0038051805244601485-0.00548387061621859j),(-0.0004449570928847903+0.03186232519115164j),(-0.011909117358992517+0.011892936012290418j),(0.003533634956573199+0.0016481527995521703j),(0.001864318843014725-0.007253545574024373j)
"(-1.1538461538461537, -1.3076923076923075)",(0.01496847907605644+0.011221384410577044j),(-0.009344037815400216+0.02025353360794501j),(-0.003606135716130438+0.020496788734725907j),(0.012388762565775908-0.002154780253407994j),(-0.005139500069241916+0.002467019871113172j),(-0.0039701781588996525-0.0037783549634640705j),(0.019112604159538478+0.023726763796790337j),(0.004201388197601277+0.019708697055794585j),(0.002995848899861917-0.002774659502320204j),(-0.0054159134651856605-0.00493826334469061j)
"(-1.0, -1.3076923076923075)",(0.01746717056337131-0.005716042314920018j),(0.008124114753401052+0.020782900125692828j),(0.009310745635916731+0.019860082813912616j),(0.011821632914503636-0.007730676091703581j),(-0.005377243856409747+0.003973018915492864j),(-0.003330091182081161-0.003219645503640341j),(0.02629931661565625+0.008397818097965196j),(0.022359905137121546+0.010292468508893848j),(-0.0015594778855387475-0.004060467145220871j),(-0.006731460904524278+0.0023407205384633487j)
"(-0.8461538461538458, -1.3076923076923075)",(0.005628153196918715-0.01704086309937804j),(0.0201257808164213+0.00924827760789796j),(0.01929642740908199+0.012450271039980029j),(0.009637188946218676-0.012522295342824103j),(-0.005794609876695805+0.005346966850135995j),(-0.0024154555568899803-0.0035662304453700187j),(0.022989097019640668-0.0029686513817333278j),(0.027898323242793805-0.011883053854633174j),(-0.004765923474339029-3.628020806547419e-05j),(-0.0011824767923817394+0.006772613708057588j)
"(-0.6923076923076921, -1.3076923076923075)",(-0.009657894190790033-0.014472734673944209j),(0.020837735643029685-0.006316828647504502j),(0.023775267111120657+0.0017037760327046512j),(0.0067673493968035-0.01619489718984406j),(-0.006694235847774544+0.00645059519035503j),(-0.001175998862232135-0.004387238970307939j),(0.01641755803720385-0.0062460078120409376j),(0.01631671276561273-0.03291572292629908j),(-0.0020405833802119673+0.0050795400612293545j),(0.0050542082040605065+0.004194128945610363j)
"(-0.5384615384615383, -1.3076923076923075)",(-0.01663340275796129-0.0018010280896857923j),(0.011931320439875673-0.017473811438607403j),(0.02284611784463151-0.008787711191162952j),(0.00411293774730994-0.01885780494630856j),(-0.008357245699532948+0.006989960675269343j),(0.0007162522143806474-0.005162075789226781j),(0.011288609340127487-0.003701680729962385j),(-0.00406960214558106-0.04204493924647775j),(0.0048364669319901675+0.004754604611973486j),(0.005836862725603692-0.00209451442567684j)
"(-0.3846153846153846, -1.3076923076923075)",(-0.011900134707281589+0.010605180804689085j),(-0.0004986729152218477-0.020274808638336868j),(0.01835124381737666-0.016709422735262724j),(0.0024041168914069907-0.020816472543976228j),(-0.010873641788247644+0.006414882578137455j),(0.0034604097981656046-0.0051013265971094615j),(0.007539987499324954+0.0007398431942929123j),(-0.020688329340024552-0.03946935908408411j),(0.00887553033468509-0.0030078499378624894j),(0.0011671893980740489-0.005660114538017291j)
"(-0.23076923076923084, -1.3076923076923075)",(-0.000788669987492838+0.015016983198137874j),(-0.010616712576578875-0.01592018322305513j),(0.0125893534738489-0.021367379030513233j),(0.002183772218402986-0.022305412622721333j),(-0.013850518948995345+0.003955159537294565j),(0.0065682440871059995-0.0031570041808347475j),(0.003376981472308503+0.004144423410581249j),(-0.02617644375206436-0.032736418170485906j),(0.004487859531846175-0.01383306272207635j),(-0.0038474068784774-0.0036798547067504973j)
"(-0.07692307692307665, -1.3076923076923075)",(0.008888546491537239+0.010878585989291171j),(-0.015685058908766883-0.008287585064632069j),(0.007396004901907132-0.023239247540912503j),(0.0038126515844147447-0.023269401256973965j),(-0.01610652476468159-0.001024871042237821j),(0.008394968622664305+0.001284612223405904j),(-0.0014384958973478487+0.004514931722234959j),(-0.020263392120770305-0.027336612754690997j),(-0.007468061991937385-0.02218762676594902j),(-0.0047610620132610875+0.001189213224374248j)
"(0.0769230769230771, -1.3076923076923075)",(0.012728320839290557+0.00270062847425738j),(-0.01610652476468158-0.001024871042237773j),(0.003812651584414741-0.023269401256973948j),(0.007396004901907136-0.023239247540912503j),(-0.015685058908766824-0.008287585064632128j),(0.0066061683418415585+0.007106741399805358j),(-0.004761062013261096+0.0011892132243742626j),(-0.007468061991937286-0.022187626765948997j),(-0.020263392120770374-0.02733661275469105j),(-0.001438495897347855+0.004514931722234924j)
"(0.23076923076923084, -1.3076923076923075)",(0.01104253520130642-0.0046536167339704644j),(-0.01385051894899534+0.003955159537294602j),(0.0021837722184029854-0.022305412622721326j),(0.012589353473848902-0.021367379030513233j),(-0.010616712576578827-0.015920183223055145j),(0.00017230608562602979+0.01085467878613111j),(-0.00384740687847743-0.003679854706750478j),(0.004487859531846224-0.013833062722076324j),(-0.02617644375206438-0.032736418170485934j),(0.003376981472308458+0.004144423410581237j)
"(0.384615384615385, -1.3076923076923075)",(0.0065827378398633386-0.00884625890458817j),(-0.010873641788247618+0.006414882578137479j),(0.0024041168914069946-0.020816472543976214j),(0.018351243817376694-0.016709422735262696j),(-0.0004986729152217797-0.02027480863833686j),(-0.008305093568401816+0.008534108453051048j),(0.0011671893980740467-0.005660114538017319j),(0.008875530334685112-0.00300784993786243j),(-0.020688329340024496-0.039469359084084145j),(0.0075399874993249336+0.0007398431942929168j)
"(0.5384615384615388, -1.3076923076923075)",(0.0019170652048962934-0.010032030372950623j),(-0.008357245699532926+0.006989960675269368j),(0.004112937747309933-0.018857804946308558j),(0.02284611784463152-0.00878771119116292j),(0.011931320439875713-0.01747381143860735j),(-0.012826518363498598-0.00045263199599745535j),(0.005836862725603716-0.0020945144256768198j),(0.004836466931990118+0.004754604611973542j),(-0.0040696021455809556-0.04204493924647773j),(0.011288609340127478-0.0037016807299623815j)
"(0.6923076923076925, -1.3076923076923075)",(-0.001678269440376667-0.009480102312103934j),(-0.006694235847774524+0.006450595190355047j),(0.006767349396803497-0.016194897189844053j),(0.023775267111120657+0.0017037760327046469j),(0.0208377356430297-0.006316828647504432j),(-0.008372991368585199-0.010749454403256177j),(0.005054208204060509+0.004194128945610399j),(-0.0020405833802120163+0.005079540061229367j),(0.01631671276561282-0.03291572292629899j),(0.01641755803720387-0.006246007812040914j)
"(0.8461538461538463, -1.3076923076923075)",(-0.00401446306027522-0.008476624383749562j),(-0.005794609876695799+0.0053469668501360135j),(0.009637188946218664-0.012522295342824102j),(0.019296427409081985+0.01245027103998004j),(0.020125780816421232+0.009248277607898035j),(0.0034708664583180974-0.013855415433805331j),(-0.0011824767923817486+0.006772613708057587j),(-0.004765923474339058-3.6280208065513066e-05j),(0.027898323242793798-0.01188305385463307j),(0.022989097019640685-0.0029686513817333044j)
"(1.0, -1.3076923076923075)",(-0.005346442772243708-0.0079614851081808j),(-0.005377243856409728+0.003973018915492886j),(0.01182163291450363-0.00773067609170359j),(0.009310745635916736+0.019860082813912616j),(0.008124114753401045+0.020782900125692807j),(0.01370594454819045-0.005629871337690794j),(-0.006731460904524252+0.0023407205384633743j),(-0.0015594778855387455-0.004060467145220907j),(0.022359905137121508+0.010292468508893862j),(0.02629931661565625+0.008397818097965203j)
"(1.1538461538461542, -1.3076923076923075)",(-0.005760587947277859-0.008552455897279926j),(-0.005139500069241906+0.0024670198711132015j),(0.012388762565775901-0.0021547802534079936j),(-0.003606135716130482+0.020496788734725897j),(-0.009344037815400231+0.020253533607944987j),(0.01282968027323796+0.008223723035506043j),(-0.0054159134651856735-0.004938263344690632j),(0.0029958488998619616-0.002774659502320207j),(0.0042013881976011936+0.019708697055794533j),(0.019112604159538447+0.02372676379679041j)
"(1.3076923076923084, -1.3076923076923075)",(-0.00473762491263834-0.010423263936739514j),(-0.004830604947375399+0.0009167319711835598j),(0.010677476460469055+0.003312422305653819j),(-0.014568995539085706+0.01318718311842021j),(-0.021163067630055727+0.006557347513953211j),(0.0003164653930857354+0.015560079920894575j),(0.0018643188430147568-0.007253545574024363j),(0.0035336349565732246+0.0016481527995522323j),(-0.011909117358992553+0.011892936012290306j),(-0.00044495709288493136+0.03186232519115165j)
"(1.4615384615384617, -1.3076923076923075)",(-0.0012334132909521053-0.012744235348964822j),(-0.004275881662626601-0.0005829684790730913j),(0.006681965257239262+0.007370507624150654j),(-0.018485535406631+0.0005684113660464306j),(-0.01847145183071151-0.011760902637194598j),(-0.013106148532314786+0.008830723295030882j),(0.007415646846274209-0.0017234789532255524j),(-0.0001620758597169036+0.0037587416852139315j),(-0.01390512651603808-0.0036469270507457235j),(-0.022796439540556022+0.022620929357279506j)
"(1.6153846153846159, -1.3076923076923075)",(0.005216909232319239-0.013180996981730248j),(-0.003373876392530138-0.0019141583786298141j),(0.0013096256480263579+0.008780498797565428j),(-0.013130464274050095-0.01137423108099785j),(-0.0023746440274970146-0.02142778428578116j),(-0.014580341972242963-0.006522598922385687j),(0.004974609372807803+0.00588657026764476j),(-0.0034262486755027824+0.001270576872400472j),(-0.0030129031940661706-0.012167980401633237j),(-0.03151504152175795-0.0018724776832520248j)
"(1.7692307692307692, -1.3076923076923075)",(0.012710496844732962-0.008751652703890658j),(-0.0020812526102600504-0.0029253583956359006j),(-0.003740523024406045+0.007019924409411454j),(-0.0012481862411583295-0.016255681283663236j),(0.015271190721219137-0.014650323448260153j),(-0.00197727018345406-0.01596057231165816j),(-0.003039471036746879+0.007156855137694591j),(-0.002448458971868128-0.002590881545283289j),(0.008356456132155514-0.007347553831626846j),(-0.01769868112422812-0.024890809932062146j)
"(1.9230769230769234, -1.3076923076923075)",(0.01645313693837753+0.0013519272392184993j),(-0.00042581254135389825-0.0034026027860820022j),(-0.006597882377829675+0.002786388577019351j),(0.010269232632813999-0.011342766091641393j),(0.020419388544705652+0.00355439722543811j),(0.012796721357538614-0.009840740116533546j),(-0.0078084662921066444+0.000477035985954913j),(0.0013859578163042268-0.0032005435294346447j),(0.009289648213673974+0.0037693618851658735j),(0.009135404788635339-0.02779868010824402j)
"(2.0769230769230775, -1.3076923076923075)",(0.011585844329739439+0.012968601491225463j),(0.0014050273478748447-0.003066255893128256j),(-0.006152205132511799-0.002046846433468146j),(0.014368979687635761+8.847990728060793e-05j),(0.008691682171438035+0.018307926100054925j),(0.014929834090796467+0.006191422692663476j),(-0.00389776916850781-0.006817486191321439j),(0.0034194715590115574+4.661170746608766e-06j),(0.000624571751613077+0.009122817499586286j),(0.026772749788270635-0.007800116718314741j)
"(2.230769230769231, -1.3076923076923075)",(-0.0016254260825873373+0.018014224616181303j),(0.0029377070640646086-0.0017040306501832124j),(-0.002798979015479054-0.005196888425502797j),(0.008678936607450356+0.01035346315122473j),(-0.009975538496660719+0.017096043560436397j),(0.0019343237340549014+0.016032876722735175j),(0.004422056053467934-0.006508547607428413j),(0.0013313993325105749+0.003082397904016453j),(-0.007334406818487986+0.0041477803843624934j),(0.020035966757783408+0.017361534402127916j)
"(2.384615384615385, -1.3076923076923075)",(-0.015220585114289299+0.010729199619211673j),(0.0034365499829276448+0.0005164744763773391j),(0.00155816615868994-0.005174614959613409j),(-0.0024336605355095493+0.012486156551017414j),(-0.019285896029021796+0.0010938556546905042j),(-0.013060059121235838+0.009429561194087022j),(0.007789207283855823+0.0011405576805219035j),(-0.0022560911283381227+0.0024093637548749033j),(-0.0063941003003945675-0.004520178653110842j),(-0.004095083797328135+0.02485711961547648j)
"(2.5384615384615383, -1.3076923076923075)",(-0.018216988274974408-0.005462666406496702j),(0.0022909594999886702+0.002763453267222243j),(0.0044486350457907265-0.002227552639828071j),(-0.010712237060305661+0.005406577455878149j),(-0.011078863526882275-0.015241754860335632j),(-0.014468075474834374-0.006938467674075587j),(0.0023480815131175095+0.0075073336658422855j),(-0.0030608524095169427-0.0010859342513668453j),(0.0013037841835760987-0.007212234891108246j),(-0.022342195828206634+0.008639647809325012j)
"(2.6923076923076925, -1.3076923076923075)",(-0.0064834621875450435-0.018177738009612598j),(-0.00031940612365074925+0.003710255823541986j),(0.0042858499453828705+0.0016844366887707003j),(-0.010150501453351224-0.005055870351939697j),(0.006850590339359777-0.017051498434694636j),(-0.0007161173808348349-0.015949455138044053j),(-0.005749486893424677+0.0053469001337476995j),(-0.0002287730469952231-0.00318982551565598j),(0.006679258456577317-0.0017368883220957047j),(-0.017667264013435467-0.01442604699447273j)
"(2.8461538461538467, -1.3076923076923075)",(0.01132583548660623-0.015855711454148696j),(-0.00304440164955063+0.0023847238789289947j),(0.0014108052192330167+0.004045484768131359j),(-0.0017361682661124163-0.01059684412123409j),(0.0176687997334055-0.0029920207760906403j),(0.013683033958481923-0.00804173945428246j),(-0.0072777583040873894-0.002889151322867213j),(0.0027878121755469574-0.0014685756953891477j),(0.004133192912354214+0.005058253653269149j),(0.0039008857178889937-0.021403723146923296j)
"(3.0, -1.3076923076923075)",(0.019582333779718155+0.0006665410005893459j),(-0.003937656165755718-0.0007674672893819124j),(-0.002076991651321124+0.0034254285609277677j),(0.007301691859133242-0.007106100036001316j),(0.011367055994688402+0.013276190961123447j),(0.013374507805879702+0.008347606967066845j),(-0.0004979911841503046-0.0077875617980094425j),(0.002430666968823145+0.0019340954744718158j),(-0.0027406081999849325+0.005572681005295833j),(0.019778235899791802-0.006416119410287982j)
"(-3.0, -1.1538461538461537)",(0.018363977461914677+0.005194574316239122j),(0.016107905900956936+0.0063076445659831495j),(0.0017999665218389744-0.009567588943318786j),(0.000693824258342983+0.0037492690209001687j),(-0.003757678267615883+0.002301566609787862j),(0.015540868705094484-0.007411451993444323j),(0.015596302250225347-0.01252871743417079j),(-0.0016734130753922858+0.00535381992564515j),(0.002727427801057101+0.0018714604857914437j),(-0.002365784293146475-0.008079851055279773j)
"(-2.8461538461538463, -1.1538461538461537)",(0.013065043098886323-0.014187089884510272j),(0.013876372780660529-0.011095714136456278j),(-0.007341562865880196-0.007177510598956189j),(0.0036020486165781462+0.001897990535238344j),(-0.0005299688946375635+0.004212928094468655j),(0.0018253758226255195-0.016978610971562662j),(-0.004278169763050262-0.020530436426869136j),(0.004409395368006214+0.003870619472606535j),(0.0028516476130677447-0.001778645564560233j),(-0.00838533895743054-0.0012511600651352412j)
"(-2.6923076923076925, -1.1538461538461537)",(-0.006752319381401582-0.018277030956712872j),(-0.0026031586012981982-0.018068090319720842j),(-0.010648210275708362+0.0020995933904863887j),(0.004027263102319804-0.001699263743880631j),(0.0027429570848349462+0.0030198416037614736j),(-0.013141780818331129-0.010545847836653464j),(-0.021225030716345336-0.005959959067657468j),(0.005593679766562615-0.002582214931393425j),(-0.0004991281497276508-0.0033798445917240516j),(-0.004693768474612617+0.007127539096282153j)
"(-2.5384615384615383, -1.1538461538461537)",(-0.019526606193461818-0.0024204164260195025j),(-0.017296808471178714-0.007264710188164919j),(-0.0047188264218001805+0.01048699269520282j),(0.0014310155513593812-0.004497321901423704j),(0.003912670909485711+4.155492688362739e-05j),(-0.015756312866967725+0.004961243593222961j),(-0.01605439548362653+0.016806675411893325j),(-9.106192597780823e-05-0.006498133588971287j),(-0.0033547713431518913-0.0009055410743684898j),(0.0045081292383257+0.007307655129432626j)
