index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
"(0.0769230769230771, -1.7692307692307692)",(-0.011838100387919201+0.00015939784269201332j),(0.0033335834861117327-0.009552141004106458j),(0.00998024028081554+0.003711730575727022j),(0.00024031365436765007+0.011174702656328889j),(-0.007767171634039807+0.008577962968822211j),(-0.010090668536791365+0.006001119572547669j),(-0.008861601800938345+0.007553293098041388j),(-0.00260852943172682+0.010999608659428343j),(0.00806410612693124+0.007185459768598519j),(0.007447922393356897-0.0070496608120794065j),(-0.008436264091749794-0.005037790514918922j),(0.00022424115699940417+0.009722402999142508j),(0.007463531584703673-0.007103029463906025j),(-0.012243637435259734-0.0011055185668397544j),(0.0037975452521764957+0.016431872582041814j),(0.01920744014304712+0.009667509650157585j),(0.010394124815414536+0.015301253431917851j),(-0.011665066731464111+0.006309975311166826j),(0.0017313803850205532-0.010524495265621558j),(0.0059289684652428015+0.007797780796010682j)
"(0.23076923076923084, -1.7692307692307692)",(-0.010291623198714229+0.005740612965004585j),(-0.0007382685229449498-0.009926153927815847j),(0.01044692426954258+0.0005232302701433833j),(0.0023019591762687914+0.010764274341980393j),(-0.007125477981976944+0.00896674722419257j),(-0.010411501511984562+0.0053189896130673795j),(-0.010164659927734796+0.0057290349437929j),(-0.005951391570147584+0.009709191160830147j),(0.004343324316605809+0.010014683775847327j),(0.010116319804395708-0.0022532724745605447j),(-0.0038921244506959865-0.009083555111087367j),(-0.006008302738927536+0.00756896663291607j),(0.010000815992779435-0.00034728446419784797j),(-0.008136532692556707-0.00813009233851615j),(-0.004645914680949844+0.014548081961089207j),(0.016120071283511884+0.012853622827217973j),(0.013899271983799621+0.014192048342647675j),(-0.008415162644913586+0.0116907884232516j),(-0.004214528895057863-0.010285630749772342j),(0.009213244057992731+0.0035869012616543965j)
"(0.384615384615385, -1.7692307692307692)",(-0.007041215312970685+0.009374725674546076j),(-0.003912567896417756-0.00895257317518113j),(0.010063103013256112-0.001902049020498983j),(0.0035276838049246246+0.01020718422636099j),(-0.0070330833650187295+0.008832296658481934j),(-0.010914669843792623+0.003915814667188158j),(-0.011257370270163929+0.002980786601597321j),(-0.009138313156624115+0.006861439652855143j),(-0.0009046875820414012+0.010955199847875519j),(0.009713489859989882+0.003833541283950408j),(0.0027272845399966546-0.009537399250890527j),(-0.009499053374976484+0.001420018894246222j),(0.007099896499315529+0.00669400312426382j),(-5.3691214766696646e-05-0.010861518848502855j),(-0.011532174409273373+0.007726786636122941j),(0.009174064921456795+0.016807803960128532j),(0.014082753169989222+0.015076261801448101j),(-0.005101908395071742+0.014793805038859728j),(-0.008594479951046927-0.007892031999000852j),(0.009970856044346542-0.000893012298466815j)
"(0.5384615384615388, -1.7692307692307692)",(-0.0035724241816628374+0.011107797066650965j),(-0.00596727471734432-0.007487369204064998j),(0.009386206798135673-0.003444356512117652j),(0.0039795146274120285+0.009779976023612118j),(-0.007467357067593897+0.00819711982592479j),(-0.011321339765570768+0.0017589238096175626j),(-0.0115610911856955-0.0006378863870711523j),(-0.011172603900521194+0.002388226951632601j),(-0.006478363363849952+0.008928981744598892j),(0.005472715553887657+0.00894986970150983j),(0.008420255696826811-0.005276416635448111j),(-0.007584406263486251-0.00579116840843504j),(-0.0002756993334151427+0.009538251824219832j),(0.007717953879627927-0.006878155605757353j),(-0.012512961674053686-0.002346736609176263j),(-0.0010896428974055544+0.017448398207531354j),(0.0104511969888127+0.01778412146302253j),(-0.003618453095706619+0.016447000122359726j),(-0.011182997545148286-0.005179263115534001j),(0.00916769334652377-0.004425980159599562j)
"(0.6923076923076925, -1.7692307692307692)",(-0.0008055873711830166+0.011596326842335879j),(-0.007061334956831117-0.0061661680825768365j),(0.008800065155956835-0.004170850921159461j),(0.0037326454825590757+0.00959088478871012j),(-0.008295327219178453+0.00699886160086754j),(-0.011227593303785682-0.0010927956089680376j),(-0.010446626372962314-0.004741469266481089j),(-0.010952798741831558-0.0031026884545133295j),(-0.010372669002785467+0.003767436563370514j),(-0.0015007999323824448+0.010401762519441663j),(0.009703266883166469+0.002128969244018517j),(-0.0007221673388562511-0.009447558390282067j),(-0.007416113550625708+0.00569320589632173j),(0.009756007658630132+0.0016957509818030668j),(-0.005973963082567757-0.010171272617907406j),(-0.01090528106204504+0.011559615109599242j),(0.0026521302747146607+0.01976981623310206j),(-0.004950063769708626+0.017076536714648184j),(-0.012586699390206438-0.0034626611745523688j),(0.007958544523688682-0.006700779753201581j)
"(0.8461538461538463, -1.7692307692307692)",(0.0008814335341460998+0.011567157718479269j),(-0.007463417115613408-0.005344378164677433j),(0.008492746497915316-0.004189949658685015j),(0.0028327108168127203+0.009596933441985624j),(-0.009264030397751607+0.00513546101299712j),(-0.010168389229831931-0.0043821456072345j),(-0.007468678749130036-0.008521674835180086j),(-0.0077776275322832805-0.008208618221568674j),(-0.010542953372894872-0.0031659852661623574j),(-0.008072846028999388+0.006717151095214132j),(0.005105361685766511+0.008496766440056376j),(0.006756009075751109-0.0065375234648875485j),(-0.008844662666445619-0.0024309870436205676j),(0.004212219606022594+0.008550764468853118j),(0.004115314562218271-0.010237257308028066j),(-0.01449552272559094+0.00027733812568647145j),(-0.00762329165485128+0.01722930097488999j),(-0.00911338947340429+0.015882002385981288j),(-0.013352438984089872-0.003473639602094247j),(0.007198179275123216-0.007892563671429985j)
"(1.0, -1.7692307692307692)",(0.0014081049505251094+0.011516462248376328j),(-0.00737248207710001-0.0051567596760617555j),(0.008479660902111046-0.003571559745911786j),(0.00130615694249971+0.009622034180242576j),(-0.009992326170989597+0.002548534420385715j),(-0.007758550166139011-0.007569192914090236j),(-0.0026907945915161553-0.010832444235162676j),(-0.001961357736718116-0.011029681329800303j),(-0.006161553861904734-0.009055152379195753j),(-0.010440174696865662-0.0008018597806933166j),(-0.0029753433198931823+0.009415429305352888j),(0.009230041043679934+0.0012982415099391151j),(-0.003088837937291928-0.008461452764795279j),(-0.004542224060947953+0.008013154306473664j),(0.010128199940912899-0.0023807151583415662j),(-0.008768075178510675-0.010031161650028916j),(-0.015577916131869481+0.00811720938672792j),(-0.014584345164767006+0.011204307012898275j),(-0.013376026729240332-0.0055179112631405895j),(0.007345310509012102-0.008193533814048703j)
"(1.1538461538461542, -1.7692307692307692)",(0.0007694686853034404+0.011604125885254203j),(-0.006840889629992859-0.005587496508135055j),(0.008628277826840714-0.0023350213804171896j),(-0.0007856677247388108+0.009378122147697916j),(-0.009998438474319207-0.000663780644561018j),(-0.003908342955999367-0.009839584614859575j),(0.003037972743795078-0.010539810936392106j),(0.0048079354790571075-0.009974287556291225j),(0.0013220727976435479-0.010792844445183395j),(-0.006634312678367668-0.008034547024546345j),(-0.009090450326834247+0.003718386596265819j),(0.004395925231657006+0.008121384746457969j),(0.005194560199029944-0.007166942006700578j),(-0.008914064111582668+0.0004975812735054372j),(0.007154097762696192+0.006809500823531218j),(0.0025756520957467507-0.012072387569931313j),(-0.015612890524762793-0.004681729192487063j),(-0.017941253695306372+0.0022752817801256027j),(-0.01174951930808555-0.009317664278884126j),(0.00849216591757619-0.007526537204306995j)
"(1.3076923076923084, -1.7692307692307692)",(-0.001040999831800941+0.01163273106683169j),(-0.005775415243935919-0.006493921952369048j),(0.008674281531264082-0.0004942969213245399j),(-0.0032647812223149117+0.008509952871288242j),(-0.008800263238524175-0.0041352533450623565j),(0.0009499007705769863-0.010279441280418342j),(0.00807929017486695-0.007104653292204768j),(0.009801223377837127-0.004820732167539392j),(0.008274255816147089-0.0069014817367995755j),(0.0014799398865444312-0.010244830189491811j),(-0.008495990894542168-0.004796438229324666j),(-0.004070858444143839+0.008187585562420108j),(0.00868970186883873+0.00047161751165552087j),(-0.004942568100516101-0.007128894607764114j),(-0.001944385818810697+0.00922477777909996j),(0.01066425648256624-0.004376308675540718j),(-0.0063361386692108185-0.013741657671255927j),(-0.015243656449180198-0.00861624149705386j),(-0.007244408658265168-0.013509053669507477j),(0.01030232964980513-0.005511426420343334j)
"(1.4615384615384617, -1.7692307692307692)",(-0.003932502978007774+0.011065898491855842j),(-0.0040025599244998475-0.007579698402946481j),(0.008248616906997103+0.001853350767246294j),(-0.005757826467119419+0.006690127408946771j),(-0.006104773993863777-0.007182944570532749j),(0.005758081706313269-0.00823971632489808j),(0.010471734151280618-0.0011650960757009117j),(0.01043964115806759+0.0025946025672005297j),(0.01061704733979145+0.0009552001956906103j),(0.008661955633435324-0.005515068451914375j),(-0.0012732805277802816-0.009597063240304201j),(-0.00896975793619892+0.001194040747751403j),(0.0041135145368367924+0.007506366374906095j),(0.0035303042728578446-0.007672128115234885j),(-0.00856684339449683+0.002883393960049913j),(0.008859465511287717+0.006246681026034792j),(0.006428096749609838-0.012543397643118135j),(-0.005355872847562069-0.015908382387623602j),(0.0004409177451306309-0.015454295327457481j),(0.011857646347801738-0.0017406633106622788j)
