index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)"
"(-1.1538461538461537, -1.923076923076923)",(-0.01262702965470481-0.004514221126431834j),(0.0063743474860786485-0.01212963059780045j),(0.014650312300024244-0.004369605649920613j),(0.013067350456302838-0.007065947847422373j),(-0.0015111706180929983-0.012563267851609118j),(-0.007850127718211256+0.005977844507866871j),(0.007320563339490139-0.0027945012943918607j),(-0.006825830147310754+0.004059812680763632j),(0.011754083880745851-0.005462652381224861j),(-0.010590943501235814-0.020161325919421564j),(-0.0010484626657303146-0.01905217707657022j),(0.0076924849510895685+0.006472969533549572j),(-0.005019655957806434-0.00559451718336006j),(0.005422331091729481+0.00653993838306251j)
"(-1.0, -1.923076923076923)",(-0.011675497707108675+0.006342143360247961j),(-0.0033910903291642274-0.013147655382021525j),(0.00953415465948891-0.012054015035212641j),(0.008607090956226098-0.012558652014938637j),(-0.0057895837917722424-0.011893723733631251j),(-0.006885168400217936+0.00785666947211161j),(0.007372388566547065-0.0036160100547567744j),(-0.006539829947048384+0.004335041731335523j),(0.00979694716837711-0.006832424573100941j),(-0.017967611679256597-0.013230253552222003j),(-0.014887386291673717-0.014756470156291002j),(0.010686266999229432-0.0024194685111466447j),(-0.007659333575496829+0.0009469838436457081j),(0.008432961419043218-0.0003487502301909967j)
"(-0.8461538461538458, -1.923076923076923)",(-0.0034163392248012197+0.012679866178896198j),(-0.010921196507061807-0.007766399177798392j),(0.0015273671932421763-0.01531294394042858j),(0.002707484429589523-0.015309779824165919j),(-0.009201999666841777-0.010268591603487226j),(-0.006082007329409265+0.009225143926200137j),(0.00768900112314347-0.0039393033525831275j),(-0.0067225529339056895+0.004030323547451625j),(0.008678377087588143-0.0067203547600900365j),(-0.020350318734018862-0.0063088497167603725j),(-0.022697168963332796-0.003079993317373157j),(0.005534986531011026-0.010748795004094865j),(-0.003922681901629494+0.006937282387088737j),(0.00498345967573584-0.006734287249625001j)
"(-0.6923076923076921, -1.923076923076923)",(0.006342397778261604+0.011284777307632193j),(-0.013156629198092346+0.0005588870336936943j),(-0.00632837993800118-0.013974261314861347j),(-0.003133919723302334-0.01549584831799969j),(-0.011653244264179737-0.008323412939706835j),(-0.005706341307577988+0.010172427686041664j),(0.00833188194723975-0.0036884124210130255j),(-0.0072841362444824075+0.003103204292870437j),(0.008457661943290817-0.005561463737906072j),(-0.01969464797637012-0.0019751850467419683j),(-0.022705122225290454+0.009731017460958795j),(-0.004423121468345686-0.01277152151151768j),(0.0030942792315988123+0.007694480168830825j),(-0.0018414408130751215-0.008105591185743057j)
"(-0.5384615384615383, -1.923076923076923)",(0.012070193801792563+0.0040353139205585985j),(-0.010176196770041893+0.00789251318953603j),(-0.011933702931381398-0.009440807596027827j),(-0.007954999948376949-0.01388170213678404j),(-0.013270348388535814-0.006572396912473514j),(-0.005942567779100013+0.010739598748923105j),(0.009225516257059694-0.0027173732284880053j),(-0.007951108506101385+0.0014218195138873714j),(0.008755368658169031-0.003491858643106892j),(-0.01790903802520373-0.0008142200488647492j),(-0.01775567910910436+0.0190534835445509j),(-0.013346479936425711-0.007461262730846783j),(0.008230321247174897+0.002878856652318678j),(-0.007143036000998276-0.004128680665492117j)
"(-0.3846153846153846, -1.923076923076923)",(0.011638045888914742-0.004509200014421469j),(-0.004193663756321037+0.011807686100676763j),(-0.01456577460898784-0.0036355381282933354j),(-0.011385418161328664-0.011392328425830893j),(-0.014259181100409768-0.005372256884812477j),(-0.006893692065001465+0.010861883783507437j),(0.010106507052684977-0.0008506110846878057j),(-0.008231026109543347-0.0010981794317676387j),(0.008887351523038961-0.0005323026263034021j),(-0.015767352931450714-0.0022976022101922388j),(-0.012151263184342629+0.023650293071653717j),(-0.017317364459791696+0.002018234686030608j),(0.008327049455981849-0.004115322675873144j),(-0.007935897665498117+0.0020762137302614996j)
"(-0.23076923076923084, -1.923076923076923)",(0.006465840379209871-0.010361447727431918j),(0.0021366840582738404+0.011938200911674123j),(-0.014611453814008496+0.0018421905419483309j),(-0.013493126974854155-0.008823064945014619j),(-0.014789618052354498-0.004940865990146522j),(-0.008552760484504752+0.01034084141677808j),(0.010481835416426657+0.001999196449027465j),(-0.007444081648306172-0.004268700048558138j),(0.00797882714819718+0.0030599113957990903j),(-0.012942442444323266-0.005437339599655709j),(-0.009007165889502709+0.02450331373727281j),(-0.01619702027236966+0.011520825148288621j),(0.0037973401845028403-0.009308574646735745j),(-0.004524012338978698+0.006821335600988269j)
"(-0.07692307692307665, -1.923076923076923)",(-0.00036683015875639286-0.011926876319648585j),(0.006972016011224577+0.009367271174471087j),(-0.013007200995916837+0.006089141479405462j),(-0.014565384725418993-0.006720512935609636j),(-0.014920831991531684-0.005387221939845981j),(-0.010737704725871397+0.00886267756647366j),(0.009664150619994483+0.005635547361007808j),(-0.004942636642243308-0.007390277633920537j),(0.005268345065195061+0.00644920167747577j),(-0.008675329921036857-0.008855842161814944j),(-0.009386220151695098+0.022752371086417693j),(-0.012522396226613776+0.018566080593448938j),(-0.0027214404579330295-0.01073316277411561j),(0.0006925763639026258+0.00818857829598657j)
"(0.0769230769230771, -1.923076923076923)",(-0.006177716694397192-0.009877250667747722j),(0.009664150619994483+0.005635547361007786j),(-0.010737704725871393+0.00886267756647367j),(-0.014920831991531675-0.005387221939846012j),(-0.014565384725418998-0.006720512935609609j),(-0.01300720099591684+0.006089141479405438j),(0.00697201601122457+0.009367271174471106j),(-0.0005727474184571042-0.009197566557496884j),(0.000692576363902552+0.008188578295986577j),(-0.0027214404579329315-0.010733162774115625j),(-0.012522396226613828+0.01856608059344887j),(-0.009386220151695065+0.02275237108641775j),(-0.008675329921036914-0.008855842161814878j),(0.005268345065195125+0.006449201677475715j)
"(0.23076923076923084, -1.923076923076923)",(-0.009700776357233315-0.005950213437738508j),(0.01048183541642665+0.00199919644902745j),(-0.008552760484504738+0.010340841416778102j),(-0.014789618052354491-0.004940865990146546j),(-0.013493126974854169-0.008823064945014584j),(-0.014611453814008496+0.0018421905419483064j),(0.0021366840582738265+0.01193820091167413j),(0.004787155425207712-0.008251441521164584j),(-0.004524012338978757+0.006821335600988236j),(0.003797340184502912-0.009308574646735741j),(-0.01619702027236968+0.011520825148288557j),(-0.009007165889502714+0.02450331373727284j),(-0.012942442444323292-0.005437339599655651j),(0.0079788271481972+0.0030599113957990166j)
"(0.384615384615385, -1.923076923076923)",(-0.01099491883863378-0.0017858433818140782j),(0.01010650705268496-0.0008506110846878114j),(-0.006893692065001447+0.01086188378350745j),(-0.014259181100409751-0.005372256884812515j),(-0.01138541816132869-0.011392328425830855j),(-0.014565774608987836-0.0036355381282933497j),(-0.0041936637563210555+0.011807686100676762j),(0.009063684576600254-0.003858407664520055j),(-0.00793589766549815+0.002076213730261426j),(0.008327049455981906-0.004115322675873061j),(-0.01731736445979167+0.002018234686030494j),(-0.012151263184342667+0.02365029307165372j),(-0.015767352931450755-0.002297602210192174j),(0.00888735152303894-0.0005323026263034838j)
"(0.5384615384615388, -1.923076923076923)",(-0.010820080407337278+0.0016341298095515593j),(0.009225516257059689-0.002717373228488014j),(-0.0059425677790999965+0.010739598748923121j),(-0.013270348388535797-0.006572396912473537j),(-0.007954999948376963-0.013881702136784019j),(-0.01193370293138139-0.009440807596027834j),(-0.010176196770041909+0.007892513189536016j),(0.009718287584654435+0.002892834215641074j),(-0.007143036000998245-0.004128680665492198j),(0.008230321247174882+0.0028788566523187753j),(-0.01334647993642563-0.007461262730846877j),(-0.017755679109104413+0.019053483544550855j),(-0.017909038025203754-0.0008142200488646997j),(0.008755368658168993-0.0034918586431069683j)
"(0.6923076923076925, -1.923076923076923)",(-0.010046767688351705+0.003981048703823122j),(0.008331881947239744-0.0036884124210130338j),(-0.005706341307577972+0.010172427686041674j),(-0.01165324426417972-0.008323412939706855j),(-0.0031339197233023657-0.015495848317999666j),(-0.006328379938001148-0.013974261314861357j),(-0.013156629198092351+0.0005588870336936517j),(0.005398306524313655+0.008889374432472057j),(-0.001841440813075051-0.00810559118574308j),(0.0030942792315987308+0.007694480168830886j),(-0.004423121468345585-0.012771521511517692j),(-0.02270512222529049+0.009731017460958707j),(-0.019694647976370137-0.001975185046741921j),(0.00845766194329078-0.005561463737906134j)
"(0.8461538461538463, -1.923076923076923)",(-0.009340903935999392+0.005306456231306331j),(0.007689001123143453-0.003939303352583134j),(-0.00608200732940925+0.009225143926200151j),(-0.009201999666841735-0.010268591603487245j),(0.0027074844295894886-0.015309779824165908j),(0.0015273671932422052-0.015312943940428573j),(-0.0109211965070618-0.007766399177798418j),(-0.002414290882473943+0.010350686268380272j),(0.0049834596757359-0.006734287249624969j),(-0.003922681901629581+0.006937282387088706j),(0.005534986531011094-0.010748795004094806j),(-0.022697168963332775-0.0030799933173732757j),(-0.020350318734018887-0.006308849716760365j),(0.008678377087588113-0.006720354760090098j)
"(1.0, -1.923076923076923)",(-0.009088619696996507+0.005756392971045568j),(0.00737238856654706-0.003616010054756781j),(-0.006885168400217921+0.007856669472111624j),(-0.005789583791772191-0.011893723733631251j),(0.00860709095622605-0.01255865201493865j),(0.009534154659488899-0.01205401503521265j),(-0.0033910903291642287-0.01314765538202153j),(-0.009328364619592636+0.0054891537284740295j),(0.008432961419043226-0.00034875023019091146j),(-0.007659333575496858+0.0009469838436456308j),(0.010686266999229449-0.0024194685111465523j),(-0.014887386291673656-0.01475647015629106j),(-0.017967611679256604-0.013230253552222003j),(0.009796947168377063-0.006832424573100998j)
"(1.1538461538461542, -1.923076923076923)",(-0.009422268088308693+0.0053858580889346915j),(0.007320563339490143-0.0027945012943918724j),(-0.00785012771821123+0.005977844507866889j),(-0.0015111706180929683-0.012563267851609113j),(0.01306735045630281-0.007065947847422371j),(0.014650312300024244-0.0043696056499206125j),(0.006374347486078687-0.012129630597800438j),(-0.010465549712929312-0.0033397133658544347j),(0.005422331091729432+0.006539938383062555j),(-0.005019655957806385-0.005594517183360131j),(0.007692484951089509+0.006472969533549665j),(-0.0010484626657301804-0.0190521770765702j),(-0.0105909435012358-0.02016132591942158j),(0.011754083880745832-0.00546265238122492j)
"(1.3076923076923084, -1.923076923076923)",(-0.010232053672672863+0.004093930033636418j),(0.007366098049261129-0.00149718974817221j),(-0.008624961441342551+0.003532314239758681j),(0.003184635451609971-0.011651407487494773j),(0.014446626667067274+0.0003501378490145622j),(0.01418012542634275+0.005349251093261406j),(0.013089150570162973-0.004307071053796794j),(-0.004262616105462698-0.01026608172704307j),(-0.0021248916327005103+0.008272683745494412j),(0.0018564149150007184-0.007112462006537582j),(-0.0008339634035839462+0.009289657303280689j),(0.011872325198213943-0.012682067697578023j),(0.0016246251503208757-0.022684430204678276j),(0.013809774355530192-0.002013320504950491j)
"(1.4615384615384617, -1.923076923076923)",(-0.011121788262304434+0.0016852608550193453j),(0.007250578360065445+0.00025099246439625405j),(-0.00879269475402845+0.0005924235286587097j),(0.007451486912234622-0.00877712895191944j),(0.011675646282177512+0.00776656493253338j),(0.007489948350403894+0.01297307021428461j),(0.012247314745332877+0.006390074269586963j),(0.005370975193236036-0.009847276227080417j),(-0.008041508066461566+0.002981836040119582j),(0.006869197797054424-0.0021922226457867875j),(-0.0077066102659064965+0.004111824310932543j),(0.015854043287310153+0.0007559279962048093j),(0.0146328482481587-0.01686511693931579j),(0.014394596190436213+0.0036969388350135486j)
"(1.6153846153846159, -1.923076923076923)",(-0.011358853623716055-0.0019224494934539753j),(0.006648836444640691+0.0023390720665111913j),(-0.007948039596274693-0.002552347154695348j),(0.01017587980696686-0.0040886095484486415j),(0.005051145346824295+0.012607184161865024j),(-0.0028755335774942096+0.014487170165484467j),(0.0036055406202627704+0.013332564923373416j),(0.011152472452329233-0.001762433641063167j),(-0.006964464675763027-0.005047623656293959j),(0.0053556323903686575+0.004643883408656241j),(-0.007134628522613227-0.004133135055327096j),(0.008352895286640606+0.011948463234477884j),(0.021445525723314388-0.0029897109669753674j),(0.011524871836108548+0.010560940057145729j)
"(1.7692307692307692, -1.923076923076923)",(-0.009959894256903667-0.00635967722425596j),(0.0052380121113085425+0.004479813450586238j),(-0.005841532691589951-0.00535853605668832j),(0.010330055861505696+0.0015368339036520454j),(-0.0033628280719242383+0.012697371041825485j),(-0.011786338899932837+0.008501843869767073j),(-0.007620853612466646+0.011477175046005633j),(0.008082269490341755+0.007955670536873028j),(0.00046760838696623233-0.008603154750770623j),(-0.001255801132754285+0.006866188294791913j),(-8.827770495848609e-05-0.007834060118339519j),(-0.004501035590316016+0.012697051172857436j),(0.016681449985143017+0.012464882770259225j),(0.004113478532777417+0.015710918455198064j)
"(1.9230769230769234, -1.923076923076923)",(-0.006082501606156582-0.010484705912227681j),(0.002838302542300515+0.006158958863387237j),(-0.002563837205737522-0.007100927425153605j),(0.007483560876580612+0.006556114129050581j),(-0.01019930890433132+0.007552065040039764j),(-0.01410876813736644-0.002175764922406822j),(-0.013629085717733311+0.0015350299877933855j),(-0.0017932160535295636+0.011227289106894002j),(0.007545698455562547-0.004169261785730577j),(-0.006486313089103189+0.002298496307538733j),(0.006450654271286852-0.003796629665430131j),(-0.012137626584969896+0.003086013581779576j),(0.001918359095628924+0.019831925613026484j),(-0.006318826780800147+0.01543884278601707j)
"(2.0769230769230775, -1.923076923076923)",(0.00025458510202120213-0.012414995947501737j),(-0.000389116743815455+0.006697605667169297j),(0.001310970436023292-0.007093468730888385j),(0.0022588901746113323+0.009212230528909904j),(-0.012224911728726496-0.0008472313756681414j),(-0.008070966222067124-0.011444669883640695j),(-0.009685712476530663-0.009591299001120648j),(-0.010270765530498247+0.004899740589362968j),(0.007482377400908577+0.004274673267418364j),(-0.005109333048088602-0.004472816589089408j),(0.006194679117211266+0.00363742330039382j),(-0.008514513899392511-0.00804010361914661j),(-0.013369830236476409+0.013515614528404477j),(-0.015079424313192447+0.0077739051817332875j)
"(2.230769230769231, -1.923076923076923)",(0.007468716936111789-0.010264612603320554j),(-0.0037780225340235058+0.0054942365606960065j),(0.004744851397625407-0.00503182135259946j),(-0.0035820424610033394+0.00831362389589575j),(-0.008195901521614108-0.008529726504548144j),(0.002899879997656568-0.013414181136672068j),(0.0016287899388148083-0.013429969867717858j),(-0.00977739864494698-0.005810226058079934j),(0.00014796060610541942+0.008604786333845862j),(0.001442147680995869-0.006548521498641552j),(-0.0002330527004479039+0.006916808800633374j),(0.002313427416977787-0.010763420571483545j),(-0.017985253619330278-0.0022079675822801958j),(-0.016426509754863032-0.004784654636278012j)
"(2.384615384615385, -1.923076923076923)",(0.012447169937866827-0.003548210803413509j),(-0.006192836437717304+0.002428048543485105j),(0.006520571299503399-0.0013250729586532222j),(-0.0076616360055157835+0.0040174665928239504j),(-2.209974364228106e-05-0.011418613012496763j),(0.011734276637967146-0.006550694136187836j),(0.011621785497305507-0.0066919790646234175j),(-0.00046193208989940484-0.011344018610147945j),(-0.007348559886979201+0.004444249724003524j),(0.0063709748021347455-0.001817083191277632j),(-0.006009241769670801+0.0029376552070506387j),(0.009882534015373203-0.003240562421693429j),(-0.008357450713987085-0.01511609823422245j),(-0.007947939845186885-0.01518098301283661j)
"(2.5384615384615383, -1.923076923076923)",(0.011930079690667662+0.005552713253159508j),(-0.006418271867499104-0.0017588219995457617j),(0.005778882410532583+0.002803913346834664j),(-0.008063225049443689-0.001881934108513044j),(0.007806535429191677-0.007784617048176846j),(0.012311971875054516+0.004626030853396617j),(0.012124858381146972+0.0054204472803784706j),(0.009304153985182334-0.006450449905761084j),(-0.007479885116513447-0.004170253456769747j),(0.004538402758569852+0.004720731976805519j),(-0.005217864228311791-0.0038464312305777877j),(0.0072938933900092056+0.006646616880310818j),(0.007378184233679015-0.01473447205842226j),(0.0060439638139978625-0.015961798800518855j)
"(2.6923076923076925, -1.923076923076923)",(0.0049280684314750006+0.012396360318727043j),(-0.003875574812179338-0.005430864529543338j),(0.0026029485679989173+0.005649862313037712j),(-0.004484702743532642-0.006549375141113113j),(0.010644122118490577+0.0002983092026717851j),(0.004103662121214849+0.012195163888304331j),(0.002529899766399919+0.012896937289673702j),(0.010347498054031012+0.00448944272775497j),(-1.7890224089563447e-05-0.008534607306286073j),(-0.002056031602011678+0.006140009725814887j),(0.0010079542697977674-0.006215707509862881j),(-0.002192790567395428+0.009140366050342904j),(0.01563672102037363-0.0018153425094805159j),(0.01600882308329136-0.005497530236383523j)
"(2.8461538461538467, -1.923076923076923)",(-0.005458808939453032+0.012331674472373927j),(0.0006841992370389187-0.00666344041594426j),(-0.001716520589608226+0.005793862268081562j),(0.0012692807071575335-0.007516153342605812j),(0.0067021436222039835+0.0078083576799695366j),(-0.006885639045772138+0.010534519127514536j),(-0.00910030231487128+0.009279742775600838j),(0.0015287389718330081+0.011124400106742082j),(0.007435642261749275-0.004120403589183927j),(-0.006329064553064762+0.000980055030154067j),(0.005840190314670728-0.0018593391898358864j),(-0.008686309457389818+0.00229689410167336j),(0.009435994352763266+0.011739850281433166j),(0.014027193011903407+0.009117894568087207j)
"(3.0, -1.923076923076923)",(-0.012885422547119937+0.0043439605216298634j),(0.005098843527438692-0.004394128939835048j),(-0.005069593414445437+0.0029917053666460238j),(0.0060051170828001495-0.004207955387951715j),(-0.001427374920773806+0.009847649988419567j),(-0.012275670434974453+0.0008974170746902754j),(-0.012625893705202222-0.002372528470023818j),(-0.008728279809711371+0.006972599884490324j),(0.007139357264955808+0.004545472713366127j),(-0.003711253060824758-0.005135686616160533j),(0.004170693479669061+0.004279978924280407j),(-0.005836595686047462-0.006336648513944671j),(-0.004922589161310033+0.013571410165721746j),(0.0010223639716969391+0.016462406201551427j)
"(-3.0, -1.7692307692307692)",(-0.00581144226021743+0.012240934066008874j),(-0.011998361809702115+0.005030444472652484j),(-0.009011320022113611+0.008347624782997226j),(0.005642113802198934+0.008058970746330515j),(0.0010218102704399657-0.00718172396469383j),(-0.001068314255259338+0.005829873853684604j),(9.643105308109312e-05-0.0070037098380782105j),(-0.005721038283730534+0.010224333191762917j),(0.01090941631589707+0.012962824817688007j),(0.001963106077058017+0.013982785441658752j),(-0.007428777998842472-0.0037415517924244196j),(0.005257108137986727+0.0028424701218251716j),(-0.005349640475213919-0.0037818229132130046j),(0.008676634595246467+0.0014619301938989025j)
"(-2.8461538461538463, -1.7692307692307692)",(0.007779741488483332+0.011225397816611289j),(-0.0022974170912745894+0.012980485322714789j),(0.0014390603246505166+0.012493772639806725j),(0.010146651862918833+0.0008724911219297907j),(-0.004705342784572911-0.005896270060020924j),(0.003399427229891938+0.0050390441819377465j),(-0.004864871966102465-0.004983962478667321j),(0.004012180406804531+0.010863213932276556j),(0.017188621782909825-0.0016082457505857473j),(0.013705690568316694+0.005465366699986909j),(-0.006957410433345307+0.005158870373334648j),(0.004964911041473557-0.0035832721606415376j),(-0.0058270757386335885+0.00315663188543742j),(0.005360016058076852-0.007044284926857813j)
"(-2.6923076923076925, -1.7692307692307692)",(0.013719493112497445-0.00105895702010096j),(0.009695692520706912+0.009178964719827088j),(0.011094521629215821+0.006536420973190019j),(0.007579608756772651-0.0073401914311402245j),(-0.00781553422847588-0.0008348321759800326j),(0.006084461407378637+0.0014379821348873695j),(-0.006921929350149407-0.00031029328840661977j),(0.010571816836902809+0.004280253147079425j),(0.008961911688363433-0.015095973770390401j),(0.012214826628571077-0.009468350716793437j),(0.0014932272712972982+0.008922997332621039j),(-0.0010742048242765566-0.006190359358595291j),(0.00022735532933970492+0.006701535105008212j),(-0.0037245600925748545-0.008084640479187458j)
"(-2.5384615384615383, -1.7692307692307692)",(0.006155065340269666-0.012414645660152952j),(0.013195444338697081-0.002925844357974876j),(0.012265645278316967-0.004833500063778987j),(-0.0003597171031272009-0.010933588975164913j),(-0.006490935870998633+0.005019834279665876j),(0.00571931782564661-0.002984667350077936j),(-0.005410319911055282+0.004283433474489699j),(0.010255211727543782-0.004473437987309706j),(-0.006594386503318193-0.016536240577048496j),(-0.0018133113454536643-0.016123649081123643j),(0.00902075968558061+0.0029253240534598763j),(-0.006197263897473443-0.001818491674876345j),(0.006160950668604442+0.002845573049114846j),(-0.008929739785711242-0.000560097727500273j)
"(-2.3846153846153846, -1.7692307692307692)",(-0.007455049084273382-0.011785370693579886j),(0.005188961199321181-0.01265078593416296j),(0.004052724661183996-0.012872011591222842j),(-0.008485232557645779-0.0075362512816879315j),(-0.0015051579507676471+0.00844956514212894j),(0.0026737997998472636-0.00612152962061376j),(-0.001563140294759117+0.006705020015728512j),(0.004306621993126353-0.010044017907666342j),(-0.017141398348758555-0.005439222977441328j),(-0.015343513038604664-0.007485788374094307j),(0.0071705216544082255-0.006941962050592522j),(-0.004521421585763927+0.00488045203605378j),(0.005398253428725791-0.004249779614688812j),(-0.0048004597075217885+0.007599504679404778j)
"(-2.230769230769231, -1.7692307692307692)",(-0.014023985401660586+0.00010260227281538902j),(-0.007341179964064061-0.011711075322842605j),(-0.007408696980567277-0.011652357504060015j),(-0.011756574846787231+0.0007150714830703011j),(0.004538286987254212+0.007764078338628597j),(-0.0015696363434022592-0.0067627258861092596j),(0.002658220580642052+0.006353454299275051j),(-0.0031562505928000766-0.01014695167113943j),(-0.015500090434714134+0.009294933261510556j),(-0.015540724310642767+0.009079683979804628j),(-0.0028223132857445295-0.010167315419961659j),(0.0023967610243359697+0.006438296091331752j),(-0.0013172503406234286-0.006831987211800388j),(0.004322500455855549+0.007922175905956405j)
"(-2.0769230769230766, -1.7692307692307692)",(-0.0074943143557979625+0.011933480013996443j),(-0.013915629608343385-0.001078117251798371j),(-0.013953223711583322-0.0021650516938766743j),(-0.008333762579241597+0.00894646390482333j),(0.00879929653198695+0.003415494054186925j),(-0.005328036801584025-0.004906661048344872j),(0.005704369097418679+0.003907805782121512j),(-0.008388519153347046-0.005955089574593574j),(-0.004050114810353717+0.017581345578352774j),(-0.001637690195302958+0.01893230206803762j),(-0.010891948788805254-0.002670463614234019j),(0.007065611078160064+0.000832190955171503j),(-0.006750888634647009-0.0020294078154995568j),(0.009052932045979315+0.000149946892372654j)
"(-1.923076923076923, -1.7692307692307692)",(0.0058870322632339845+0.012861212285269676j),(-0.009406507871903787+0.010472084818938427j),(-0.011274208646253179+0.009001402577230201j),(-0.0002428589559611487+0.012688935121992057j),(0.009574962374171806-0.00259641230526837j),(-0.007448959356525803-0.001437032947179201j),(0.006951043469116401+0.0005765887967179526j),(-0.009915999379228003-0.0002773328362173703j),(0.008975054782640306+0.015436484232586842j),(0.014903690154767958+0.013447534728438135j),(-0.0083249613294044+0.00862934939189435j),(0.004165760542447293-0.006107709607551343j),(-0.005033009397323064+0.005072481011144503j),(0.004680126553272987-0.007776299496470056j)
"(-1.7692307692307692, -1.7692307692307692)",(0.013986164015971369+0.002339154341408143j),(0.0023328020478810066+0.013981588596788873j),(-0.001386523655636804+0.014657496889752169j),(0.008278644429951637+0.010240569832027745j),(0.006807968193014699-0.00791283598876359j),(-0.007584044908578857+0.0024691840440488767j),(0.006586415278426241-0.0025884614588979277j),(-0.008413034124567948+0.004493525033688717j),(0.016414120568988638+0.0060224229332001495j),(0.02094946315820499-0.0031428480220032037j),(0.003275125002750391+0.012484682602559442j),(-0.003572585132351159-0.006837625720666769j),(0.0020844280980229493+0.00694199173948232j),(-0.004304542910688427-0.008005068091847204j)
"(-1.6153846153846154, -1.7692307692307692)",(0.009949991615204292-0.010125590009605525j),(0.0122967930618408+0.007195899877866278j),(0.00944531809797027+0.01165566786471914j),(0.013303792085173183+0.00306610330882697j),(0.0017253803408424665-0.010854070828102365j),(-0.006052035988276833+0.005846688370722659j),(0.005206479607577544-0.005014752040033731j),(-0.005479245359779049+0.007341149627376082j),(0.01629299738259184-0.004495178318781792j),(0.012357233519174102-0.01854037358967375j),(0.013308982333872227+0.004341070176364948j),(-0.008089607448108369-0.0001688585918139449j),(0.007188335029935725+0.0015731286470242116j),(-0.00907844600086165-0.0004925196870132231j)
"(-1.4615384615384615, -1.7692307692307692)",(-0.002333937154919296-0.013994949146107199j),(0.01354942909180882-0.004536953019231665j),(0.015098684901787136+0.002195352679179538j),(0.013018148794495709-0.00551131003728749j),(-0.003960854692754558-0.010873834420723181j),(-0.0035069372177775446+0.008185415677339132j),(0.003441860997526462-0.006594629365065504j),(-0.0025186278704688544+0.00844367573651008j),(0.011152859878116084-0.011613460927003796j),(-0.004307162343506017-0.022874957239196456j),(0.01217097634356143-0.009283652680790087j),(-0.004374097269317183+0.00733464513458315j),(0.005009198645497651-0.005553853171244373j),(-0.0052438668144503065+0.007416455387670179j)
"(-1.3076923076923075, -1.7692307692307692)",(-0.012528124005505683-0.006584633701136476j),(0.005842798486662372-0.013043794683443037j),(0.013047263786201461-0.008330257604683507j),(0.00805379458419307-0.012191791203773913j),(-0.008797723035160162-0.008422703129930502j),(-0.0006216720989308924+0.009425159972745374j),(0.001762138454293902-0.007509113426534081j),(-0.00028552888851689115+0.008511366943871097j),(0.004857115491570918-0.014300925713008348j),(-0.018632159819124115-0.015188319697049769j),(-0.00010876073063464143-0.016876639192140677j),(0.004336923562004669+0.007981732013242013j),(-0.0022864964505999123-0.0072626158704086315j),(0.003347081906802727+0.00842078706647612j)
"(-1.1538461538461537, -1.7692307692307692)",(-0.012892430711580936+0.005677483478933756j),(-0.005240650018521116-0.013253779018110942j),(0.005011214395433037-0.014836173622546498j),(0.0006148569926337691-0.015053962344068654j),(-0.011990029263337528-0.004486322822139521j),(0.002100284742769445+0.00981097500490889j),(0.00044659302146159315-0.008042846993801723j),(0.0010152959295604608+0.00823736765001944j),(4.566232971903471e-05-0.013961178116291575j),(-0.02432747594405561-0.0017547260451036427j),(-0.014430469118076205-0.01196397271647464j),(0.00973854094483583+0.000599283841539457j),(-0.007540493689695658-0.0018704838961882146j),(0.008814934482200039+0.0019430049352165556j)
"(-1.0, -1.7692307692307692)",(-0.003908437686321806+0.013429679689979157j),(-0.012880102239529855-0.005885452547826339j),(-0.004847356715285178-0.01502382748120729j),(-0.006812035221980604-0.013909441330973864j),(-0.013427332163299366-0.0001042624117392241j),(0.004373109823050294+0.009722700778983878j),(-0.00035438711892165156-0.008457493837371387j),(0.0014324289411934792+0.008054940730953334j),(-0.0024500591701259533-0.012525324269033205j),(-0.02191598102531178+0.010135862668362547j),(-0.020787939395250983+0.0023124997474690398j),(0.006436240333264638-0.008431167420198692j),(-0.005766410342707083+0.005477034491967036j),(0.006645980091857978-0.00603557649669271j)
"(-0.8461538461538458, -1.7692307692307692)",(0.007357778798044149+0.011733000384122337j),(-0.013380414954441124+0.004161198106521483j),(-0.012489349898371426-0.00975805586509771j),(-0.012441857599793004-0.00983801649886658j),(-0.013478165154051652+0.0039403103349233025j),(0.006080594774980642+0.009545475781752832j),(-0.0005380110486679597-0.008921034742976322j),(0.0010325496133925139+0.008105934437825847j),(-0.002885419296904287-0.01124850003630072j),(-0.015941980915862828+0.016812699497378396j),(-0.01581191325641616+0.01713242208155104j),(-0.0033050702072594195-0.011225123926920783j),(0.0013612298851081192+0.00806536020756567j),(-0.0008537262239806836-0.008874653243583741j)
"(-0.6923076923076921, -1.7692307692307692)",(0.013397435009345846+0.002727248110287083j),(-0.007545967406294897+0.011555413908380297j),(-0.015735691732352883-0.0017967763266555255j),(-0.01556097465892447-0.004402322251495894j),(-0.01272337086020478+0.00721843273892411j),(0.00718657088276321+0.009596119880879177j),(6.979897518824851e-06-0.009462364014759406j),(-0.00018671613798080876+0.008267577640018642j),(-0.0017505846924989014-0.010463075807394785j),(-0.010789098049079807+0.01855127448750639j),(-0.0036147177706265803+0.025456567945187854j),(-0.0120806037235243-0.005145671261628704j),(0.007604150737724683+0.0037292176893411024j),(-0.007422670186387209-0.004807009444171067j)
