index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)"
"(25,)",(-0.00048350311220702127+0.000985993535300202j),(-0.0007097202699956683+0.0006115783712439384j),(-0.0008639093018859606+0.0003570812258297641j),(-0.0009212599716869197+0.00015101190389303434j),(-0.0009326305145848458+2.260358064836381e-05j),(-0.000932478868482642-2.0464198943801353e-05j),(-0.000932630514584845+2.260358064836392e-05j),(-0.0009212599716869192+0.00015101190389303528j),(-0.0008639093018859607+0.00035708122582976394j),(-0.0007097202699956664+0.0006115783712439365j),(-0.00041088724574772347+0.0008455798042281388j),(3.810337723787601e-05+0.0009442365358972102j),(0.0005496678658284433+0.0007774001218752549j),(0.000918801819810521+0.00028546840291286793j),(0.0008880183473543505-0.0004050340401813273j),(0.0003346443514751062-0.0009370230035695429j),(-0.0005095629267817475-0.0008842690679585301j),(-0.0010472095658785533-0.0001277296965715287j),(-0.0007178290949140546+0.0008351628767123374j),(0.00036876072831101034+0.0011042443619179347j),(0.0012332244887679083+0.00021336185463914295j),(0.0008052640499871267-0.0011175410241274848j),(-0.0007977989272432853-0.0013537757693880775j),(-0.0019131088835786637+0.0003281241574058552j),(-0.00010198751491660213+0.003741631036516079j),(0.0033941503472448096+0.005283858099336056j),(-0.00010198751491660218+0.00374163103651609j),(-0.0019131088835786564+0.0003281241574058505j),(-0.000797798927243282-0.0013537757693880801j),(0.0008052640499871274-0.0011175410241274827j),(0.0012332244887679029+0.0002133618546391417j),(0.0003687607283110116+0.0011042443619179332j),(-0.0007178290949140554+0.0008351628767123391j),(-0.001047209565878553-0.0001277296965715304j),(-0.0005095629267817444-0.0008842690679585276j),(0.00033464435147510503-0.0009370230035695389j),(0.0008880183473543508-0.00040503404018132785j),(0.0009188018198105219+0.000285468402912868j),(0.0005496678658284451+0.0007774001218752586j),(3.810337723787496e-05+0.0009442365358972102j)
"(26,)",(4.0650653954561915e-05+0.0011037520945877976j),(-0.0004108872457477238+0.0008455798042281405j),(-0.0007097202699956659+0.0006115783712439362j),(-0.0008639093018859603+0.00035708122582976307j),(-0.000921259971686919+0.00015101190389303442j),(-0.0009326305145848453+2.2603580648363816e-05j),(-0.0009324788684826409-2.0464198943801255e-05j),(-0.0009326305145848447+2.2603580648364358e-05j),(-0.000921259971686919+0.00015101190389303496j),(-0.0008639093018859595+0.00035708122582976383j),(-0.0007097202699956662+0.0006115783712439366j),(-0.0004108872457477225+0.0008455798042281394j),(3.810337723787604e-05+0.0009442365358972079j),(0.0005496678658284439+0.0007774001218752545j),(0.0009188018198105208+0.00028546840291286766j),(0.0008880183473543485-0.00040503404018132666j),(0.00033464435147510476-0.0009370230035695444j),(-0.0005095629267817473-0.000884269067958528j),(-0.0010472095658785512-0.0001277296965715281j),(-0.0007178290949140534+0.0008351628767123357j),(0.00036876072831100985+0.001104244361917933j),(0.001233224488767906+0.00021336185463913962j),(0.0008052640499871235-0.0011175410241274855j),(-0.0007977989272432887-0.0013537757693880778j),(-0.0019131088835786512+0.00032812415740585387j),(-0.00010198751491660218+0.00374163103651609j),(0.003394150347244799+0.005283858099336059j),(-0.00010198751491660278+0.003741631036516083j),(-0.0019131088835786581+0.000328124157405847j),(-0.0007977989272432779-0.0013537757693880756j),(0.000805264049987125-0.0011175410241274777j),(0.001233224488767906+0.00021336185463914035j),(0.00036876072831101164+0.001104244361917935j),(-0.0007178290949140553+0.0008351628767123355j),(-0.0010472095658785486-0.0001277296965715305j),(-0.0005095629267817419-0.0008842690679585247j),(0.0003346443514751064-0.0009370230035695438j),(0.0008880183473543499-0.00040503404018132775j),(0.0009188018198105228+0.00028546840291286983j),(0.0005496678658284427+0.0007774001218752561j)
"(27,)",(0.000639732222395469+0.0009114080087162705j),(3.8103377237876093e-05+0.0009442365358972103j),(-0.0004108872457477221+0.0008455798042281376j),(-0.0007097202699956654+0.0006115783712439359j),(-0.0008639093018859595+0.0003570812258297632j),(-0.0009212599716869188+0.00015101190389303458j),(-0.0009326305145848439+2.260358064836422e-05j),(-0.0009324788684826401-2.046419894380046e-05j),(-0.0009326305145848443+2.2603580648364267e-05j),(-0.0009212599716869177+0.00015101190389303474j),(-0.0008639093018859598+0.000357081225829764j),(-0.0007097202699956652+0.0006115783712439375j),(-0.0004108872457477216+0.0008455798042281369j),(3.810337723787617e-05+0.0009442365358972077j),(0.000549667865828444+0.000777400121875254j),(0.0009188018198105186+0.00028546840291286706j),(0.0008880183473543487-0.00040503404018132807j),(0.0003346443514751041-0.0009370230035695426j),(-0.0005095629267817457-0.0008842690679585269j),(-0.0010472095658785496-0.00012772969657152877j),(-0.0007178290949140531+0.0008351628767123345j),(0.0003687607283110108+0.0011042443619179304j),(0.001233224488767905+0.00021336185463913796j),(0.0008052640499871236-0.0011175410241274879j),(-0.0007977989272432824-0.0013537757693880695j),(-0.0019131088835786564+0.0003281241574058505j),(-0.00010198751491660278+0.003741631036516083j),(0.0033941503472447805+0.005283858099336043j),(-0.00010198751491660414+0.0037416310365160853j),(-0.001913108883578651+0.00032812415740584585j),(-0.0007977989272432756-0.0013537757693880706j),(0.0008052640499871242-0.0011175410241274829j),(0.001233224488767908+0.0002133618546391402j),(0.0003687607283110089+0.001104244361917933j),(-0.0007178290949140527+0.0008351628767123326j),(-0.001047209565878545-0.0001277296965715296j),(-0.0005095629267817457-0.000884269067958529j),(0.0003346443514751052-0.000937023003569543j),(0.0008880183473543517-0.00040503404018132655j),(0.0009188018198105199+0.00028546840291286836j)
"(28,)",(0.00107422949849944+0.0003377081243495893j),(0.000549667865828447+0.0007774001218752572j),(3.8103377237876764e-05+0.00094423653589721j),(-0.0004108872457477231+0.00084557980422814j),(-0.000709720269995667+0.0006115783712439377j),(-0.000863909301885962+0.0003570812258297647j),(-0.0009212599716869203+0.0001510119038930359j),(-0.0009326305145848467+2.2603580648364805e-05j),(-0.0009324788684826434-2.0464198943800716e-05j),(-0.0009326305145848464+2.2603580648364314e-05j),(-0.0009212599716869211+0.0001510119038930353j),(-0.0008639093018859621+0.0003570812258297657j),(-0.0007097202699956667+0.0006115783712439371j),(-0.0004108872457477234+0.0008455798042281397j),(3.810337723787571e-05+0.0009442365358972108j),(0.0005496678658284433+0.0007774001218752559j),(0.0009188018198105228+0.000285468402912868j),(0.0008880183473543507-0.00040503404018132753j),(0.0003346443514751061-0.0009370230035695436j),(-0.0005095629267817453-0.0008842690679585297j),(-0.0010472095658785518-0.0001277296965715314j),(-0.0007178290949140547+0.0008351628767123357j),(0.0003687607283110114+0.0011042443619179332j),(0.001233224488767911+0.00021336185463913953j),(0.0008052640499871239-0.001117541024127482j),(-0.000797798927243282-0.0013537757693880801j),(-0.0019131088835786581+0.000328124157405847j),(-0.00010198751491660414+0.0037416310365160853j),(0.0033941503472447888+0.00528385809933607j),(-0.00010198751491659872+0.003741631036516089j),(-0.0019131088835786512+0.00032812415740585035j),(-0.0007977989272432868-0.0013537757693880754j),(0.0008052640499871263-0.0011175410241274898j),(0.001233224488767909+0.00021336185463914027j),(0.00036876072831101115+0.0011042443619179317j),(-0.0007178290949140509+0.0008351628767123337j),(-0.0010472095658785546-0.000127729696571528j),(-0.0005095629267817494-0.0008842690679585296j),(0.00033464435147510715-0.0009370230035695474j),(0.0008880183473543511-0.000405034040181328j)
"(29,)",(0.0010416667156751599-0.00047102048451276547j),(0.0009188018198105217+0.00028546840291286717j),(0.0005496678658284431+0.0007774001218752535j),(3.8103377237875985e-05+0.0009442365358972077j),(-0.00041088724574772195+0.0008455798042281376j),(-0.0007097202699956654+0.0006115783712439361j),(-0.0008639093018859589+0.00035708122582976367j),(-0.0009212599716869177+0.00015101190389303547j),(-0.0009326305145848443+2.2603580648364412e-05j),(-0.0009324788684826401-2.0464198943801377e-05j),(-0.0009326305145848444+2.2603580648364514e-05j),(-0.0009212599716869188+0.00015101190389303572j),(-0.0008639093018859586+0.0003570812258297631j),(-0.0007097202699956654+0.0006115783712439355j),(-0.0004108872457477223+0.0008455798042281379j),(3.810337723787507e-05+0.000944236535897207j),(0.0005496678658284434+0.000777400121875255j),(0.0009188018198105193+0.00028546840291286755j),(0.0008880183473543478-0.0004050340401813256j),(0.00033464435147510547-0.0009370230035695409j),(-0.0005095629267817431-0.0008842690679585279j),(-0.001047209565878549-0.00012772969657152977j),(-0.0007178290949140523+0.0008351628767123345j),(0.00036876072831101223+0.001104244361917933j),(0.0012332244887679011+0.00021336185463913937j),(0.0008052640499871274-0.0011175410241274827j),(-0.0007977989272432779-0.0013537757693880756j),(-0.001913108883578651+0.00032812415740584585j),(-0.00010198751491659872+0.003741631036516089j),(0.003394150347244781+0.005283858099336043j),(-0.0001019875149166026+0.003741631036516068j),(-0.0019131088835786536+0.000328124157405855j),(-0.0007977989272432864-0.0013537757693880769j),(0.0008052640499871253-0.0011175410241274838j),(0.0012332244887679029+0.00021336185463913945j),(0.0003687607283110089+0.0011042443619179267j),(-0.0007178290949140531+0.0008351628767123376j),(-0.0010472095658785523-0.00012772969657152703j),(-0.000509562926781747-0.0008842690679585305j),(0.00033464435147510563-0.0009370230035695427j)
"(30,)",(0.0003957595580457216-0.001097155729883024j),(0.0008880183473543475-0.00040503404018132775j),(0.000918801819810517+0.00028546840291286603j),(0.0005496678658284417+0.0007774001218752519j),(3.8103377237875456e-05+0.0009442365358972051j),(-0.0004108872457477214+0.0008455798042281355j),(-0.0007097202699956631+0.000611578371243934j),(-0.0008639093018859563+0.000357081225829763j),(-0.0009212599716869157+0.00015101190389303442j),(-0.0009326305145848411+2.2603580648364405e-05j),(-0.0009324788684826382-2.0464198943801384e-05j),(-0.0009326305145848426+2.2603580648364605e-05j),(-0.0009212599716869148+0.000151011903893034j),(-0.0008639093018859568+0.0003570812258297623j),(-0.0007097202699956637+0.0006115783712439343j),(-0.0004108872457477211+0.0008455798042281343j),(3.810337723787575e-05+0.0009442365358972063j),(0.0005496678658284417+0.0007774001218752522j),(0.0009188018198105161+0.00028546840291286674j),(0.0008880183473543452-0.0004050340401813247j),(0.00033464435147510563-0.0009370230035695384j),(-0.0005095629267817428-0.0008842690679585245j),(-0.0010472095658785468-0.00012772969657152822j),(-0.0007178290949140514+0.0008351628767123352j),(0.0003687607283110087+0.0011042443619179254j),(0.0012332244887679029+0.0002133618546391417j),(0.000805264049987125-0.0011175410241274777j),(-0.0007977989272432756-0.0013537757693880706j),(-0.0019131088835786512+0.00032812415740585035j),(-0.0001019875149166026+0.003741631036516068j),(0.0033941503472447723+0.005283858099336015j),(-0.00010198751491659349+0.0037416310365160797j),(-0.0019131088835786549+0.0003281241574058534j),(-0.0007977989272432805-0.0013537757693880728j),(0.0008052640499871215-0.0011175410241274781j),(0.001233224488767897+0.00021336185463913905j),(0.0003687607283110114+0.0011042443619179306j),(-0.0007178290949140508+0.0008351628767123358j),(-0.0010472095658785516-0.0001277296965715296j),(-0.0005095629267817444-0.0008842690679585264j)
"(31,)",(-0.0005946004393990875-0.0010392504474434155j),(0.0003346443514751064-0.0009370230035695452j),(0.0008880183473543492-0.0004050340401813261j),(0.0009188018198105195+0.0002854684029128692j),(0.0005496678658284428+0.0007774001218752554j),(3.810337723787468e-05+0.0009442365358972088j),(-0.0004108872457477227+0.0008455798042281377j),(-0.0007097202699956656+0.0006115783712439364j),(-0.0008639093018859601+0.0003570812258297637j),(-0.0009212599716869184+0.00015101190389303493j),(-0.0009326305145848453+2.260358064836437e-05j),(-0.0009324788684826422-2.0464198943800164e-05j),(-0.0009326305145848442+2.2603580648364375e-05j),(-0.0009212599716869189+0.00015101190389303526j),(-0.00086390930188596+0.000357081225829765j),(-0.0007097202699956651+0.0006115783712439361j),(-0.0004108872457477221+0.0008455798042281397j),(3.810337723787699e-05+0.0009442365358972088j),(0.0005496678658284435+0.0007774001218752538j),(0.0009188018198105194+0.00028546840291286663j),(0.0008880183473543484-0.0004050340401813265j),(0.0003346443514751043-0.0009370230035695417j),(-0.0005095629267817472-0.0008842690679585265j),(-0.0010472095658785533-0.00012772969657152595j),(-0.0007178290949140491+0.0008351628767123353j),(0.0003687607283110116+0.0011042443619179332j),(0.001233224488767906+0.00021336185463914035j),(0.0008052640499871242-0.0011175410241274829j),(-0.0007977989272432868-0.0013537757693880754j),(-0.0019131088835786536+0.000328124157405855j),(-0.00010198751491659349+0.0037416310365160797j),(0.0033941503472447996+0.005283858099336059j),(-0.00010198751491660565+0.0037416310365160923j),(-0.001913108883578658+0.00032812415740584655j),(-0.0007977989272432779-0.0013537757693880756j),(0.000805264049987125-0.0011175410241274775j),(0.0012332244887679092+0.00021336185463914205j),(0.00036876072831101115+0.001104244361917935j),(-0.0007178290949140584+0.0008351628767123374j),(-0.0010472095658785525-0.00012772969657153137j)
"(32,)",(-0.0012290926446445669-0.00015369479337692637j),(-0.0005095629267817483-0.000884269067958533j),(0.000334644351475107-0.0009370230035695448j),(0.0008880183473543517-0.00040503404018132726j),(0.0009188018198105222+0.0002854684029128694j),(0.000549667865828444+0.0007774001218752575j),(3.810337723787526e-05+0.0009442365358972105j),(-0.0004108872457477238+0.00084557980422814j),(-0.0007097202699956677+0.0006115783712439379j),(-0.0008639093018859618+0.0003570812258297641j),(-0.0009212599716869217+0.00015101190389303526j),(-0.0009326305145848479+2.2603580648364595e-05j),(-0.0009324788684826425-2.046419894380059e-05j),(-0.000932630514584847+2.2603580648364297e-05j),(-0.0009212599716869213+0.00015101190389303572j),(-0.0008639093018859613+0.0003570812258297643j),(-0.0007097202699956677+0.0006115783712439391j),(-0.0004108872457477229+0.0008455798042281407j),(3.8103377237876446e-05+0.0009442365358972102j),(0.0005496678658284451+0.0007774001218752555j),(0.0009188018198105217+0.0002854684029128686j),(0.00088801834735435-0.0004050340401813283j),(0.00033464435147510406-0.000937023003569545j),(-0.0005095629267817507-0.0008842690679585304j),(-0.0010472095658785507-0.00012772969657152703j),(-0.0007178290949140554+0.0008351628767123391j),(0.00036876072831101164+0.001104244361917935j),(0.001233224488767908+0.0002133618546391402j),(0.0008052640499871263-0.0011175410241274898j),(-0.0007977989272432864-0.0013537757693880769j),(-0.0019131088835786549+0.0003281241574058534j),(-0.00010198751491660565+0.0037416310365160923j),(0.003394150347244811+0.005283858099336067j),(-0.00010198751491660978+0.003741631036516093j),(-0.0019131088835786585+0.0003281241574058458j),(-0.0007977989272432782-0.0013537757693880767j),(0.0008052640499871311-0.001117541024127489j),(0.0012332244887679129+0.00021336185463914184j),(0.0003687607283110109+0.0011042443619179412j),(-0.0007178290949140585+0.0008351628767123381j)
"(33,)",(-0.0008464092105440596+0.0009788025057962473j),(-0.0010472095658785562-0.00012772969657152776j),(-0.0005095629267817477-0.0008842690679585293j),(0.0003346443514751054-0.0009370230035695447j),(0.0008880183473543503-0.00040503404018132796j),(0.0009188018198105221+0.0002854684029128681j),(0.000549667865828445+0.0007774001218752555j),(3.810337723787676e-05+0.0009442365358972105j),(-0.0004108872457477231+0.0008455798042281402j),(-0.0007097202699956669+0.0006115783712439377j),(-0.000863909301885962+0.00035708122582976513j),(-0.0009212599716869215+0.00015101190389303602j),(-0.0009326305145848461+2.260358064836452e-05j),(-0.0009324788684826432-2.046419894380041e-05j),(-0.0009326305145848473+2.260358064836486e-05j),(-0.00092125997168692+0.00015101190389303485j),(-0.0008639093018859625+0.0003570812258297658j),(-0.0007097202699956673+0.0006115783712439379j),(-0.00041088724574772314+0.0008455798042281393j),(3.810337723787561e-05+0.0009442365358972096j),(0.0005496678658284429+0.0007774001218752564j),(0.0009188018198105205+0.00028546840291286804j),(0.0008880183473543498-0.0004050340401813275j),(0.0003346443514751049-0.0009370230035695459j),(-0.0005095629267817454-0.0008842690679585262j),(-0.001047209565878553-0.0001277296965715304j),(-0.0007178290949140553+0.0008351628767123355j),(0.0003687607283110089+0.001104244361917933j),(0.001233224488767909+0.00021336185463914027j),(0.0008052640499871253-0.0011175410241274838j),(-0.0007977989272432805-0.0013537757693880728j),(-0.001913108883578658+0.00032812415740584655j),(-0.00010198751491660978+0.003741631036516093j),(0.0033941503472447888+0.005283858099336072j),(-0.00010198751491659859+0.003741631036516089j),(-0.0019131088835786512+0.00032812415740585046j),(-0.000797798927243288-0.0013537757693880804j),(0.0008052640499871261-0.00111754102412749j),(0.0012332244887679137+0.00021336185463914157j),(0.0003687607283110118+0.0011042443619179365j)
"(34,)",(0.000429678380672906+0.0012997454940799034j),(-0.0007178290949140542+0.0008351628767123387j),(-0.0010472095658785505-0.0001277296965715285j),(-0.0005095629267817455-0.0008842690679585277j),(0.0003346443514751048-0.0009370230035695422j),(0.0008880183473543489-0.00040503404018132607j),(0.0009188018198105191+0.0002854684029128673j),(0.0005496678658284437+0.0007774001218752532j),(3.8103377237876e-05+0.0009442365358972077j),(-0.0004108872457477218+0.0008455798042281373j),(-0.0007097202699956655+0.000611578371243936j),(-0.0008639093018859599+0.0003570812258297643j),(-0.0009212599716869174+0.00015101190389303482j),(-0.0009326305145848441+2.2603580648364348e-05j),(-0.0009324788684826408-2.04641989438004e-05j),(-0.0009326305145848432+2.260358064836426e-05j),(-0.0009212599716869191+0.00015101190389303542j),(-0.0008639093018859592+0.00035708122582976356j),(-0.0007097202699956644+0.0006115783712439353j),(-0.0004108872457477216+0.0008455798042281367j),(3.8103377237874765e-05+0.0009442365358972068j),(0.0005496678658284417+0.0007774001218752533j),(0.0009188018198105184+0.000285468402912867j),(0.0008880183473543483-0.00040503404018132807j),(0.000334644351475103-0.0009370230035695384j),(-0.0005095629267817444-0.0008842690679585276j),(-0.0010472095658785486-0.0001277296965715305j),(-0.0007178290949140527+0.0008351628767123326j),(0.00036876072831101115+0.0011042443619179317j),(0.0012332244887679029+0.00021336185463913945j),(0.0008052640499871215-0.0011175410241274781j),(-0.0007977989272432779-0.0013537757693880756j),(-0.0019131088835786585+0.0003281241574058458j),(-0.00010198751491659859+0.003741631036516089j),(0.003394150347244781+0.005283858099336043j),(-0.00010198751491660246+0.003741631036516068j),(-0.001913108883578659+0.0003281241574058534j),(-0.0007977989272432864-0.0013537757693880767j),(0.0008052640499871289-0.0011175410241274872j),(0.0012332244887679077+0.00021336185463914143j)
"(35,)",(0.0014502087773268133+0.00025561055611401527j),(0.00036876072831101207+0.0011042443619179321j),(-0.0007178290949140514+0.0008351628767123337j),(-0.0010472095658785483-0.0001277296965715286j),(-0.0005095629267817444-0.0008842690679585253j),(0.0003346443514751049-0.0009370230035695398j),(0.0008880183473543454-0.0004050340401813253j),(0.0009188018198105169+0.00028546840291286603j),(0.0005496678658284416+0.0007774001218752518j),(3.810337723787536e-05+0.0009442365358972047j),(-0.00041088724574772135+0.0008455798042281353j),(-0.0007097202699956637+0.0006115783712439348j),(-0.0008639093018859561+0.00035708122582976226j),(-0.0009212599716869154+0.00015101190389303444j),(-0.0009326305145848418+2.2603580648364673e-05j),(-0.0009324788684826368-2.0464198943800875e-05j),(-0.0009326305145848423+2.260358064836445e-05j),(-0.0009212599716869151+0.00015101190389303472j),(-0.0008639093018859561+0.0003570812258297623j),(-0.0007097202699956626+0.0006115783712439334j),(-0.0004108872457477214+0.0008455798042281339j),(3.81033772378749e-05+0.000944236535897204j),(0.0005496678658284411+0.0007774001218752511j),(0.0009188018198105179+0.00028546840291286565j),(0.000888018347354342-0.0004050340401813245j),(0.00033464435147510503-0.0009370230035695389j),(-0.0005095629267817419-0.0008842690679585247j),(-0.001047209565878545-0.0001277296965715296j),(-0.0007178290949140509+0.0008351628767123337j),(0.0003687607283110089+0.0011042443619179267j),(0.001233224488767897+0.00021336185463913905j),(0.000805264049987125-0.0011175410241274775j),(-0.0007977989272432782-0.0013537757693880767j),(-0.0019131088835786512+0.00032812415740585046j),(-0.00010198751491660246+0.003741631036516068j),(0.0033941503472447723+0.005283858099336015j),(-0.00010198751491659645+0.003741631036516083j),(-0.0019131088835786549+0.0003281241574058531j),(-0.0007977989272432822-0.0013537757693880784j),(0.0008052640499871255-0.001117541024127482j)
"(36,)",(0.0009524805877616219-0.0013122701544488725j),(0.0012332244887679142+0.00021336185463914235j),(0.00036876072831101077+0.0011042443619179371j),(-0.0007178290949140574+0.0008351628767123377j),(-0.0010472095658785549-0.00012772969657153102j),(-0.0005095629267817457-0.0008842690679585322j),(0.00033464435147510736-0.0009370230035695448j),(0.0008880183473543516-0.0004050340401813274j),(0.0009188018198105222+0.0002854684029128694j),(0.0005496678658284435+0.0007774001218752572j),(3.810337723787485e-05+0.0009442365358972115j),(-0.0004108872457477245+0.0008455798042281408j),(-0.0007097202699956674+0.0006115783712439371j),(-0.0008639093018859624+0.0003570812258297641j),(-0.0009212599716869215+0.00015101190389303553j),(-0.0009326305145848464+2.2603580648364087e-05j),(-0.0009324788684826446-2.0464198943800957e-05j),(-0.0009326305145848472+2.2603580648364483e-05j),(-0.0009212599716869204+0.0001510119038930351j),(-0.0008639093018859612+0.00035708122582976453j),(-0.0007097202699956673+0.0006115783712439368j),(-0.00041088724574772287+0.0008455798042281399j),(3.8103377237876364e-05+0.0009442365358972102j),(0.0005496678658284466+0.0007774001218752564j),(0.0009188018198105191+0.0002854684029128664j),(0.0008880183473543508-0.00040503404018132785j),(0.0003346443514751064-0.0009370230035695438j),(-0.0005095629267817457-0.000884269067958529j),(-0.0010472095658785546-0.000127729696571528j),(-0.0007178290949140531+0.0008351628767123376j),(0.0003687607283110114+0.0011042443619179306j),(0.0012332244887679092+0.00021336185463914205j),(0.0008052640499871311-0.001117541024127489j),(-0.000797798927243288-0.0013537757693880804j),(-0.001913108883578659+0.0003281241574058534j),(-0.00010198751491659645+0.003741631036516083j),(0.0033941503472448144+0.005283858099336071j),(-0.0001019875149166075+0.003741631036516096j),(-0.0019131088835786711+0.0003281241574058475j),(-0.0007977989272432833-0.0013537757693880853j)
"(37,)",(-0.0009328178893548973-0.0015980016004600876j),(0.0008052640499871318-0.0011175410241274905j),(0.0012332244887679105+0.00021336185463914357j),(0.0003687607283110101+0.0011042443619179376j),(-0.0007178290949140576+0.0008351628767123376j),(-0.0010472095658785549-0.00012772969657153188j),(-0.0005095629267817457-0.0008842690679585314j),(0.00033464435147510693-0.000937023003569545j),(0.0008880183473543517-0.0004050340401813274j),(0.0009188018198105217+0.0002854684029128697j),(0.0005496678658284442+0.0007774001218752576j),(3.810337723787504e-05+0.0009442365358972117j),(-0.00041088724574772417+0.0008455798042281393j),(-0.000709720269995668+0.0006115783712439372j),(-0.0008639093018859624+0.0003570812258297651j),(-0.0009212599716869203+0.00015101190389303493j),(-0.0009326305145848481+2.2603580648364412e-05j),(-0.0009324788684826434-2.046419894380095e-05j),(-0.0009326305145848464+2.2603580648364107e-05j),(-0.00092125997168692+0.00015101190389303566j),(-0.0008639093018859613+0.0003570812258297643j),(-0.0007097202699956667+0.0006115783712439376j),(-0.00041088724574772276+0.0008455798042281399j),(3.810337723787778e-05+0.0009442365358972115j),(0.000549667865828444+0.0007774001218752527j),(0.0009188018198105219+0.000285468402912868j),(0.0008880183473543499-0.00040503404018132775j),(0.0003346443514751052-0.000937023003569543j),(-0.0005095629267817494-0.0008842690679585296j),(-0.0010472095658785523-0.00012772969657152703j),(-0.0007178290949140508+0.0008351628767123358j),(0.00036876072831101115+0.001104244361917935j),(0.0012332244887679129+0.00021336185463914184j),(0.0008052640499871261-0.00111754102412749j),(-0.0007977989272432864-0.0013537757693880767j),(-0.0019131088835786549+0.0003281241574058531j),(-0.0001019875149166075+0.003741631036516096j),(0.003394150347244811+0.005283858099336067j),(-0.00010198751491661486+0.0037416310365160996j),(-0.0019131088835786663+0.0003281241574058456j)
"(38,)",(-0.0022371923707615385+0.00037648800430431365j),(-0.0007977989272432918-0.0013537757693880873j),(0.0008052640499871298-0.0011175410241274911j),(0.0012332244887679137+0.00021336185463914184j),(0.0003687607283110134+0.0011042443619179393j),(-0.0007178290949140583+0.0008351628767123408j),(-0.0010472095658785568-0.0001277296965715295j),(-0.0005095629267817488-0.0008842690679585327j),(0.0003346443514751068-0.0009370230035695478j),(0.0008880183473543534-0.0004050340401813289j),(0.0009188018198105251+0.00028546840291286923j),(0.000549667865828447+0.0007774001218752589j),(3.8103377237875836e-05+0.0009442365358972123j),(-0.0004108872457477246+0.0008455798042281425j),(-0.0007097202699956694+0.00061157837124394j),(-0.0008639093018859633+0.00035708122582976546j),(-0.0009212599716869244+0.0001510119038930363j),(-0.0009326305145848496+2.2603580648364656e-05j),(-0.0009324788684826451-2.046419894380116e-05j),(-0.0009326305145848485+2.2603580648364527e-05j),(-0.0009212599716869229+0.00015101190389303474j),(-0.0008639093018859635+0.00035708122582976475j),(-0.000709720269995669+0.0006115783712439387j),(-0.0004108872457477242+0.0008455798042281433j),(3.810337723787585e-05+0.0009442365358972094j),(0.0005496678658284451+0.0007774001218752586j),(0.0009188018198105228+0.00028546840291286983j),(0.0008880183473543517-0.00040503404018132655j),(0.00033464435147510715-0.0009370230035695474j),(-0.000509562926781747-0.0008842690679585305j),(-0.0010472095658785516-0.0001277296965715296j),(-0.0007178290949140584+0.0008351628767123374j),(0.0003687607283110109+0.0011042443619179412j),(0.0012332244887679137+0.00021336185463914157j),(0.0008052640499871289-0.0011175410241274872j),(-0.0007977989272432822-0.0013537757693880784j),(-0.0019131088835786711+0.0003281241574058475j),(-0.00010198751491661486+0.0037416310365160996j),(0.0033941503472448213+0.005283858099336095j),(-0.00010198751491660681+0.0037416310365161053j)
"(39,)",(1.8657406423218262e-05+0.003714058690320445j),(-0.0019131088835786698+0.00032812415740585506j),(-0.0007977989272432859-0.0013537757693880814j),(0.0008052640499871289-0.001117541024127489j),(0.0012332244887679113+0.00021336185463914097j),(0.00036876072831101175+0.0011042443619179373j),(-0.0007178290949140558+0.0008351628767123382j),(-0.0010472095658785549-0.00012772969657152887j),(-0.0005095629267817478-0.0008842690679585311j),(0.0003346443514751063-0.0009370230035695452j),(0.0008880183473543517-0.000405034040181328j),(0.0009188018198105232+0.0002854684029128688j),(0.0005496678658284444+0.000777400121875256j),(3.810337723787625e-05+0.0009442365358972108j),(-0.0004108872457477229+0.0008455798042281412j),(-0.0007097202699956673+0.000611578371243937j),(-0.000863909301885963+0.00035708122582976546j),(-0.0009212599716869208+0.00015101190389303564j),(-0.0009326305145848464+2.2603580648364168e-05j),(-0.0009324788684826425-2.0464198943800357e-05j),(-0.0009326305145848464+2.2603580648364165e-05j),(-0.0009212599716869201+0.00015101190389303488j),(-0.0008639093018859613+0.0003570812258297644j),(-0.0007097202699956676+0.0006115783712439386j),(-0.00041088724574772157+0.000845579804228137j),(3.810337723787496e-05+0.0009442365358972102j),(0.0005496678658284427+0.0007774001218752561j),(0.0009188018198105199+0.00028546840291286836j),(0.0008880183473543511-0.000405034040181328j),(0.00033464435147510563-0.0009370230035695427j),(-0.0005095629267817444-0.0008842690679585264j),(-0.0010472095658785525-0.00012772969657153137j),(-0.0007178290949140585+0.0008351628767123381j),(0.0003687607283110118+0.0011042443619179365j),(0.0012332244887679077+0.00021336185463914143j),(0.0008052640499871255-0.001117541024127482j),(-0.0007977989272432833-0.0013537757693880853j),(-0.0019131088835786663+0.0003281241574058456j),(-0.00010198751491660681+0.0037416310365161053j),(0.003394150347244811+0.005283858099336066j)
