index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)"
"(-1.1538461538461537, 1.0)",(0.014129611677700507-0.005215713332881827j),(-0.0016975731688956424-0.011883029154632924j),(-0.010442614745986008+0.004069578007261586j),(0.008977428721737318+0.005839625297372898j),(-0.003629185911023824-0.01032863129158282j),(-0.002672704800928936+0.01273405840238204j),(0.01810404046367828-0.00888893015907171j),(0.007219753600735762-0.027159720169156364j),(0.018381531408923377-0.005538808609843365j),(-0.005407656813912612+0.011473289611949865j),(-0.001110200845640735-0.010819016655119877j),(0.007545045929081078+0.007633879955281217j),(-0.011071130379341664+0.002122836994877058j),(7.12938999453667e-06-0.01208099235824534j),(0.012397130545968369-0.003500510410069336j),(0.011748428957606933+0.006559648122039296j),(0.009924417062240436+0.009373532077250349j),(0.012025348035860356+0.005950922983107506j)
"(-1.0, 1.0)",(0.0027390356817282545-0.015107386928572396j),(-0.011601527902181497-0.004010576894991043j),(-0.0007541335850594472+0.011539618359535759j),(0.009380032534401575-0.006110748087329476j),(-0.011607215147947159-0.0008091433174732244j),(0.0116811406214878+0.008118030256532304j),(0.00025263452239927744-0.023721462612923246j),(-0.014537155503324253-0.026283654132644992j),(0.014561612616342487-0.009993672686013682j),(-0.004097478220444747+0.011798285365587684j),(-0.002529839046945147-0.010979669108339384j),(0.009518692311060764+0.006117823222540648j),(-0.010234796571637592+0.006064226981435373j),(-0.005856690508979034-0.011233352936485797j),(0.008406008933114063-0.01041731026491916j),(0.01347365959565449-0.003232560345746691j),(0.013882411625560715-0.0014369901123337581j),(0.011995210565458186-0.006538445724822827j)
"(-0.8461538461538458, 1.0)",(-0.011673075033151637-0.010411286039372027j),(-0.009148778691351703+0.008597959950452665j),(0.010458342318310316+0.00578916601431022j),(-0.0018834540730066922-0.011601142875712305j),(-0.0056938744433118966+0.011096545142499943j),(0.013357678187459542-0.008568383408440832j),(-0.02517251180531811-0.014981322965824226j),(-0.02593398279915427-0.014507945318729067j),(0.012944815657314963-0.009447459526358316j),(-0.005015698677975801+0.01145923612189955j),(-0.002536844178149128-0.011479453855921418j),(0.010720044620045383+0.005264602114293847j),(-0.00878731134399743+0.008943961290142377j),(-0.010308609164165707-0.008332484746799915j),(0.001657406521850863-0.013776416909070008j),(0.008455639368085547-0.011451353332736698j),(0.008527529773756941-0.011403401118710136j),(0.001906762352859976-0.0137562717068438j)
"(-0.6923076923076921, 1.0)",(-0.015322935707915146+0.00431054145141809j),(0.0032982289379349713+0.012408945594213157j),(0.010072441031095213-0.007198780818291435j),(-0.012002764389488031-0.0031305605829438574j),(0.008678924653288995+0.010368096111991656j),(-0.0034678347011919824-0.0179727799318157j),(-0.03501514181331593+0.013370446345386797j),(-0.02443295230599568-0.0075023522958367955j),(0.013920290566897493-0.005348015139454906j),(-0.007879393159663238+0.009994133459932495j),(-0.0009365739687827618-0.012271177678026194j),(0.011333650919550558+0.005473354911093065j),(-0.007525051859994277+0.010811184683078387j),(-0.013000329033451762-0.004683191100885707j),(-0.00526473488726797-0.013329859121936325j),(-0.00017718523994910196-0.01457462070952872j),(-0.0020767953593040945-0.014336168958425533j),(-0.009778790383563234-0.01013812415517024j)
"(-0.5384615384615383, 1.0)",(-0.005048154733919331+0.015364412563638699j),(0.01272150752524571+0.0032296934839067164j),(-0.002174362369531217-0.012664282541821628j),(-0.008189314869742925+0.010324674552447123j),(0.014202590014062948-0.004476454011051705j),(-0.022322412874363522-0.0037124118497372204j),(-0.024445020326713522+0.037144257176131686j),(-0.016463196234355673-0.011395638263884296j),(0.01428352200057498+0.0020367830648272776j),(-0.011520779200042448+0.006145033596184583j),(0.0024510887135774004-0.012629913794391894j),(0.011247797204916081+0.006918512846293933j),(-0.007001841220990646+0.011852210379204274j),(-0.014268042839228102-0.0013327996030699496j),(-0.010595840767288906-0.010233527513978758j),(-0.008427502129753954-0.01223762131237957j),(-0.01135467371517419-0.009304232606168963j),(-0.01420937019558903+0.000961321565107126j)
"(-0.3846153846153846, 1.0)",(0.009696555415834664+0.013217291829007077j),(0.0093758745650484-0.009578152585401678j),(-0.012815180340373588-0.0037996115068284976j),(0.006594894535127819+0.012484374438039039j),(0.0011771442987757292-0.016749170741882764j),(-0.018571750421400596+0.028635240904554354j),(-0.01577564734207833+0.03540846519769978j),(-0.0036367450162004674-0.016925393727881103j),(0.009662204022067928+0.010505609865636778j),(-0.013375932474247853-0.0007680820733287016j),(0.00728947980578903-0.01121646879378386j),(0.009989341099103523+0.00946284166401846j),(-0.007522026684708063+0.01214482097553644j),(-0.014721474484090216+0.001092199180802358j),(-0.01376212957624009-0.006084545311469633j),(-0.013623555471565412-0.006423613522866819j),(-0.01480230945238995+2.6991434800161996e-05j),(-0.008934253842253204+0.011216902007634954j)
"(-0.23076923076923084, 1.0)",(0.016557328193768543+0.00038098834641130987j),(-0.0033395323657734303-0.013249140303815826j),(-0.009575098953514384+0.010127997921203573j),(0.015257478278537375-0.0011333046276246035j),(-0.018091699774520062-0.007737048061843396j),(0.00913375369313709+0.0540070072017152j),(-0.020157212239865264+0.011100999472372508j),(0.010751521772998358-0.012000069162197532j),(-0.0009033176237565687+0.014161275905093473j),(-0.010329274857928618-0.00896034247416479j),(0.012073017010829875-0.006679904676395379j),(0.0068835137413712005+0.012437414301519041j),(-0.009132515806494832+0.011520139774859299j),(-0.014909892576552234+0.002299874315702691j),(-0.015097200587631693-0.00219865266220818j),(-0.015161397780357347+0.00024388451644376033j),(-0.011981091216588767+0.008745082127517087j),(0.0015798771951622747+0.014274941750621224j)
"(-0.07692307692307665, 1.0)",(0.011026291989487576-0.012489254239296704j),(-0.013128508296513616-0.004539714107157148j),(0.004701913685273649+0.013790853118183816j),(0.00549633390294057-0.01592451953812932j),(-0.011956287067883455+0.022257240244946075j),(0.006365065248677061+0.05093408082119644j),(-0.014250131530846514-0.012603275919350034j),(0.015030298145964478+0.0027441691689604414j),(-0.011481747766405339+0.008132313745628693j),(-0.0015346146023087891-0.013765248518782015j),(0.014063582087791581+0.0010593772993273533j),(0.0015323973510352955+0.014468152614845983j),(-0.011538984299414518+0.009568614877411612j),(-0.015127207032129301+0.002170533060805732j),(-0.015324676208098175+0.000654773227563182j),(-0.013973062937594538+0.005837983376036079j),(-0.005462370305538364+0.013704976056010686j),(0.010605533761666754+0.009575404952418837j)
"(0.0769230769230771, 1.0)",(-0.0015255290773571774-0.016598356059903445j),(-0.011481747766405296+0.008132313745628703j),(0.015030298145964478+0.002744169168960425j),(-0.014250131530846541-0.012603275919350006j),(0.00636506524867713+0.050934080821196465j),(-0.011956287067883504+0.022257240244945995j),(0.005496333902940597-0.0159245195381293j),(0.004701913685273643+0.013790853118183823j),(-0.013128508296513635-0.004539714107157194j),(0.009013173415799984-0.01061170473540791j),(0.010605533761666753+0.009575404952418824j),(-0.0054623703055383535+0.013704976056010695j),(-0.013973062937594533+0.005837983376036085j),(-0.015324676208098178+0.0006547732275631864j),(-0.015127207032129301+0.002170533060805722j),(-0.011538984299414535+0.009568614877411598j),(0.0015323973510352712+0.014468152614845976j),(0.014063582087791588+0.001059377299327377j)
"(0.23076923076923084, 1.0)",(-0.012301589820257986-0.011104403298585874j),(-0.0009033176237565714+0.014161275905093447j),(0.010751521772998377-0.012000069162197508j),(-0.020157212239865278+0.01110099947237246j),(0.00913375369313713+0.05400700720171521j),(-0.01809169977452008-0.0077370480618433905j),(0.015257478278537375-0.0011333046276246325j),(-0.009575098953514365+0.010127997921203597j),(-0.0033395323657734437-0.013249140303815844j),(0.01390347095274269+5.531844223727878e-05j),(0.0015798771951623036+0.014274941750621219j),(-0.011981091216588762+0.008745082127517099j),(-0.015161397780357347+0.00024388451644377111j),(-0.0150972005876317-0.002198652662208176j),(-0.014909892576552236+0.0022998743157026692j),(-0.009132515806494877+0.011520139774859274j),(0.006883513741371155+0.012437414301519055j),(0.012073017010829903-0.006679904676395346j)
"(0.384615384615385, 1.0)",(-0.016324606872325263-0.0012687041290212493j),(0.00966220402206794+0.010505609865636733j),(-0.0036367450162004544-0.016925393727881103j),(-0.01577564734207837+0.03540846519769979j),(-0.01857175042140064+0.02863524090455429j),(0.0011771442987757775-0.016749170741882764j),(0.006594894535127799+0.01248437443803905j),(-0.012815180340373586-0.0037996115068285284j),(0.009375874565048436-0.009578152585401659j),(0.008379750737169666+0.010978830619663187j),(-0.0089342538422532+0.011216902007634946j),(-0.014802309452389951+2.6991434800156667e-05j),(-0.013623555471565409-0.0064236135228668174j),(-0.013762129576240088-0.006084545311469654j),(-0.01472147448409022+0.0010921991808023291j),(-0.007522026684708108+0.012144820975536423j),(0.009989341099103483+0.009462841664018486j),(0.007289479805789061-0.011216468793783836j)
"(0.5384615384615388, 1.0)",(-0.014362754492706659+0.007286155087081439j),(0.014283522000574958+0.002036783064827257j),(-0.01646319623435567-0.011395638263884313j),(-0.024445020326713553+0.03714425717613165j),(-0.022322412874363488-0.0037124118497372646j),(0.014202590014062957-0.004476454011051662j),(-0.008189314869742935+0.010324674552447103j),(-0.00217436236953119-0.012664282541821646j),(0.012721507525245718+0.003229693483906745j),(-0.004017789965250709+0.013061087934821096j),(-0.014209370195589023+0.0009613215651071295j),(-0.011354673715174188-0.009304232606168973j),(-0.008427502129753926-0.012237621312379583j),(-0.010595840767288886-0.010233527513978788j),(-0.0142680428392281-0.0013327996030699613j),(-0.0070018412209906945+0.011852210379204258j),(0.011247797204916032+0.006918512846293974j),(0.0024510887135774425-0.012629913794391897j)
"(0.6923076923076925, 1.0)",(-0.010054457882628104+0.012235433463874911j),(0.013920290566897465-0.00534801513945491j),(-0.02443295230599566-0.007502352295836843j),(-0.035015141813315935+0.01337044634538674j),(-0.0034678347011919417-0.017972779931815702j),(0.008678924653288966+0.010368096111991678j),(-0.012002764389488012-0.0031305605829438717j),(0.010072441031095237-0.007198780818291402j),(0.00329822893793495+0.012408945594213185j),(-0.012905134184158293+0.0038975434192050486j),(-0.009778790383563218-0.010138124155170233j),(-0.002076795359304082-0.01433616895842554j),(-0.0001771852399490542-0.014574620709528713j),(-0.005264734887267933-0.013329859121936342j),(-0.013000329033451751-0.004683191100885755j),(-0.007525051859994337+0.010811184683078361j),(0.011333650919550521+0.0054733549110931035j),(-0.0009365739687826982-0.0122711776780262j)
"(0.8461538461538463, 1.0)",(-0.006546048643369194+0.014231733700902723j),(0.012944815657314944-0.009447459526358318j),(-0.025933982799154227-0.01450794531872912j),(-0.025172511805318078-0.014981322965824273j),(0.013357678187459556-0.008568383408440789j),(-0.005693874443311935+0.011096545142499935j),(-0.0018834540730066774-0.011601142875712307j),(0.010458342318310292+0.005789166014310272j),(-0.009148778691351746+0.008597959950452653j),(-0.010071874177583753-0.00864255981840975j),(0.0019067623528599698-0.013756271706843784j),(0.008527529773756957-0.011403401118710126j),(0.00845563936808558-0.011451353332736667j),(0.001657406521850902-0.013776416909070005j),(-0.010308609164165691-0.008332484746799953j),(-0.008787311343997496+0.008943961290142332j),(0.010720044620045341+0.005264602114293899j),(-0.0025368441781490874-0.011479453855921433j)
"(1.0, 1.0)",(-0.005358950473542819+0.014726137848907861j),(0.014561612616342475-0.009993672686013663j),(-0.01453715550332424-0.026283654132644992j),(0.0002526345223992562-0.023721462612923256j),(0.011681140621487802+0.008118030256532282j),(-0.011607215147947164-0.0008091433174732234j),(0.009380032534401561-0.006110748087329491j),(-0.0007541335850594487+0.011539618359535764j),(-0.011601527902181512-0.004010576894991048j),(0.0020801882179329843-0.01288042577779359j),(0.01199521056545817-0.006538445724822827j),(0.013882411625560719-0.0014369901123337523j),(0.013473659595654485-0.0032325603457467027j),(0.008406008933114072-0.010417310264919152j),(-0.005856690508979013-0.011233352936485823j),(-0.01023479657163764+0.006064226981435329j),(0.009518692311060707+0.006117823222540696j),(-0.002529839046945086-0.0109796691083394j)
"(1.1538461538461542, 1.0)",(-0.006892525645496131+0.014290377671491529j),(0.018381531408923374-0.00553880860984334j),(0.0072197536007358384-0.027159720169156337j),(0.018104040463678292-0.008888930159071684j),(-0.002672704800928977+0.01273405840238202j),(-0.0036291859110237986-0.010328631291582823j),(0.00897742872173731+0.005839625297372903j),(-0.010442614745986024+0.00406957800726154j),(-0.0016975731688956108-0.011883029154632956j),(0.011934215265719651-0.004669309120435295j),(0.012025348035860344+0.005950922983107522j),(0.009924417062240417+0.009373532077250377j),(0.011748428957606917+0.00655964812203932j),(0.012397130545968377-0.003500510410069316j),(7.129389994590246e-06-0.012080992358245356j),(-0.011071130379341687+0.0021228369948769928j),(0.007545045929081016+0.007633879955281244j),(-0.0011102008456406875-0.010819016655119877j)
"(1.3076923076923084, 1.0)",(-0.010750113641799987+0.012091982060217873j),(0.019569758657448207+0.004735558314942546j),(0.023386334661779397-0.0103201434258782j),(0.013910164035115394+0.011051269766016074j),(-0.011830723840643225+0.0023734783928473497j),(0.007605356948137138-0.007048539046840288j),(-0.0016370806069065256+0.010151304750423766j),(-0.007848017278257485-0.007535202314935652j),(0.009628458846187363-0.006720731817644547j),(0.009796551319042841+0.007892561745227173j),(0.0017279654945112951+0.013049122546159465j),(-0.0010130709761130845+0.013295293707362283j),(0.0035638613904934112+0.012550620809249442j),(0.01143457571615613+0.004742562709383726j),(0.005982593023334112-0.009833096971380531j),(-0.010389227362939492-0.0025011825512582554j),(0.0045316200549053815+0.009156124952394222j),(0.0015913618233781134-0.010473281365804506j)
"(1.4615384615384617, 1.0)",(-0.01515308618521512+0.006545373464765145j),(0.01224278405499972+0.016321751887671165j),(0.019608049111075835+0.012333274649269897j),(-0.0037985800627687565+0.01557500610318132j),(-0.006435252029167576-0.00929188720354969j),(0.009046217682940763+0.003957810088920166j),(-0.009577446848421075+0.0025172338894640035j),(0.0034591010396782572-0.009996030192207935j),(0.010084949875989874+0.005508165447701768j),(-0.002086222430310456+0.012169044291360124j),(-0.009830094292756913+0.008360781565482178j),(-0.010894055518411576+0.0071160095594903034j),(-0.006538994525649342+0.01081624375559568j),(0.005309180723192324+0.01063722394268787j),(0.010016672266906553-0.004466141719889015j),(-0.0075230195217975415-0.006809411464479217j),(0.0004573169158489938+0.009760128191867437j),(0.005208454391352486-0.009013211365321787j)
"(1.6153846153846159, 1.0)",(-0.016538088371476672-0.002716287146998647j),(-0.003195209675920523+0.019919649937097397j),(-0.0004092571244802314+0.02111056623598826j),(-0.014455096123919417+0.002741013676235977j),(0.005625335916624586-0.009064943990828177j),(-3.819213591681192e-06+0.009443806303150509j),(-0.005967780140203851-0.0074713728412730395j),(0.010249656250838039-0.0009968963522317817j),(-0.0004881019561718738+0.011240652322413851j),(-0.01146649395220326+0.003914869555963965j),(-0.012050110243185697-0.0038387722459992703j),(-0.011877153349091292-0.004475064916809127j),(-0.012052414589359009+0.0021334158926244557j),(-0.0032990235321874993+0.010930747160826615j),(0.010163650981994246+0.0024694878893461543j),(-0.002566242411491784-0.00931333374133465j),(-0.004090613563456865+0.008458061378084013j),(0.008699449212252358-0.005517479619354323j)
"(1.7692307692307692, 1.0)",(-0.01125477938921427-0.012604511505073501j),(-0.01696338650464546+0.009915962696705584j),(-0.01713409389682264+0.009122792749372045j),(-0.007840949937049056-0.011196699616767907j),(0.01002545541569226+0.001457137851488056j),(-0.00830528239749808+0.0036335397246285255j),(0.004272072387363541-0.008209551680636588j),(0.005036300506068328+0.008683754158104686j),(-0.010113635481868957+0.00438244563059062j),(-0.008691097178098978-0.008116100866011288j),(-0.00289400558571313-0.012049437833880383j),(-0.003080639613837853-0.011988480389082744j),(-0.00903218178918179-0.007675777194805624j),(-0.009706904571876578+0.005112759138036063j),(0.005862795336980495+0.008088134595947467j),(0.0032285523659905512-0.008642448854842139j),(-0.007755940642334929+0.00472549982090971j),(0.010241253950198025+0.00011824553577318872j)
"(1.9230769230769234, 1.0)",(0.0006116295934035804-0.01690582671162627j),(-0.017392940505723584-0.007592801266978713j),(-0.014903833870258579-0.01009184403413858j),(0.006570686755665829-0.011005923147082193j),(0.0025576659374879954+0.00932273324053006j),(-0.006416883714076692-0.005917778736529325j),(0.008957186139914766+0.0005632075031662578j),(-0.005675553309875629+0.007985497566540056j),(-0.008170873572252216-0.007068564886218007j),(0.003087435583547933-0.011257109472371742j),(0.008733513042264747-0.00843644956410306j),(0.008005220080141318-0.009036240171386984j),(0.00043314118150481417-0.011474160124946904j),(-0.009943779977298731-0.003527118518871495j),(-0.0011476194585682256+0.00948896209623839j),(0.007612840028572693-0.0044936493345300865j),(-0.008783178301071917-0.0008201208253998918j),(0.008000266786292051+0.006339687925109106j)
"(2.0769230769230775, 1.0)",(0.012851212228460689-0.010870450221206971j),(-0.003199105794798132-0.01797340587762195j),(0.002084752060364247-0.01668908293639339j),(0.01202349969393015+0.0014225530812204906j),(-0.0071983012153162785+0.005828497351285034j),(0.0027391857593559617-0.007970101699818044j),(0.0030244664611927237+0.008177726438255855j),(-0.009396226974627383-0.0018228305999154692j),(0.0028013379540473148-0.010219064548687476j),(0.011210087437004477-0.0023859171970646302j),(0.011434987006640874+0.003295224932615683j),(0.011651103588674798+0.0017148199801332253j),(0.00913964184313865-0.006349688608585174j),(-0.0037219213431496545-0.009451161511007012j),(-0.007210327214477625+0.005655742073335118j),(0.008338626652871384+0.001642298018739313j),(-0.006040180170056121-0.006125962849844872j),(0.0017505163519055094+0.010029985967425123j)
"(2.230769230769231, 1.0)",(0.01638679189487963+0.003041710237535355j),(0.01304175679257465-0.01172261800268059j),(0.014937863240712728-0.00521218982611971j),(0.003419830737909302+0.010982289661164256j),(-0.007911500287394862-0.004085579755754774j),(0.008127258024566951-0.0006783960708873092j),(-0.006083167698176551+0.005913842299993825j),(-0.0021680943891363817-0.009105723038086986j),(0.010238277266248963-0.0018147233737675534j),(0.007093609918808749+0.008740555767247384j),(0.0026884405892848386+0.011351449573174605j),(0.004676133768716993+0.010498025963351214j),(0.010182834089635504+0.003578945207738071j),(0.004741615811847665-0.00856642125719691j),(-0.008700692619503679-0.0013476099984016418j),(0.0046716968520796225+0.006734948976919306j),(-0.0002312134786509697-0.00841457468249579j),(-0.005844304583151809+0.008302107191171386j)
"(2.384615384615385, 1.0)",(0.007294518559933519+0.014736640664379973j),(0.016059280258778542+0.005085831867316217j),(0.010608046876073075+0.010559498144181336j),(-0.008247589507923727+0.007247649251181351j),(0.0005381979660331193-0.008567896423404863j),(0.0037768963274899666+0.006947959587689564j),(-0.00766967525824539-0.003085287973371564j),(0.0072473864634854945-0.0056053823743095164j),(0.005899327700194607+0.008331856555459047j),(-0.004526611960823945+0.010091188050090273j),(-0.008464674922370569+0.00769380861514652j),(-0.006323029242893533+0.009268586127310874j),(0.002799240720069811+0.010095294719526643j),(0.00932735428706906-0.0015196154362736773j),(-0.004563820146598218-0.007143647920321445j),(-0.0015806227020428855+0.007769203648440973j),(0.0057381363611250305-0.005938769891835663j),(-0.01003971780367834+0.0012358118092717014j)
"(2.5384615384615383, 1.0)",(-0.007779309826298145+0.01418793021420622j),(0.0033220939130692833+0.015852339658179854j),(-0.004707098710198369+0.013428536035318073j),(-0.009558852307667133-0.004397485983316912j),(0.007789899531941476-0.0028577540340577064j),(-0.004697723568726937+0.006078264240110523j),(-0.0002789217423089929-0.008060969255878781j),(0.007925676989676025+0.0042128427391894j),(-0.0049484590741321+0.008722819500360475j),(-0.010861028892125372+0.0004519552839631506j),(-0.010596955296103466-0.0036881790232413535j),(-0.010942080086411348-0.0006175333607319715j),(-0.006611349678828097+0.007736578153651617j),(0.006602654159039592+0.006311110399944759j),(0.0024686894086142354-0.007797198474185113j),(-0.006634344058221113+0.0038872909530700893j),(0.008113563018577567+0.00025974397402937777j),(-0.007343164749914627-0.0068862734692510495j)
"(2.6923076923076925, 1.0)",(-0.015842004820964494+0.001286641081467197j),(-0.011874418788005953+0.01010797316464594j),(-0.01351083731650613+0.0014128532558347127j),(0.00012963586207195726-0.010116003571350765j),(0.005573536069527219+0.005790956507329867j),(-0.0072549684218416715-0.0017973799249637326j),(0.007088656456337035-0.0034385432600743003j),(-0.0005738324794675399+0.008781328150964818j),(-0.009825859756591787-0.0007792139001627485j),(-0.005135410315594121-0.009373614663245176j),(-0.0017210678850484828-0.01087514511581103j),(-0.004911073158246187-0.009518621391345305j),(-0.009813753518382212-0.0012592923093897414j),(-0.0011873388845772114+0.008759617291847484j),(0.0073843366876291585-0.0028254175960082395j),(-0.007049457184913627-0.002486785013414099j),(0.004965920373997198+0.006262021673698172j),(0.0009246006478591478-0.009963986329494174j)
"(2.8461538461538467, 1.0)",(-0.009333087602370104-0.012493568956709285j),(-0.013972163143481516-0.005558032037178135j),(-0.0067130759240898105-0.01115054563602959j),(0.008964769998485807-0.003846510467465693j),(-0.0029627328598003893+0.007215712749868848j),(-0.0012497170142604889-0.007174520629844805j),(0.005881785245011579+0.004975405477713868j),(-0.00808806577691382+0.0030216227371115145j),(-0.00337981293501153-0.009084064196955222j),(0.006050336630733011-0.008597450715416127j),(0.008648640592989495-0.0064831847036684355j),(0.005655280697262594-0.00881580201483987j),(-0.004097912404793765-0.008712401056217805j),(-0.007610594544790941+0.00393257039292825j),(0.006510796549571089+0.004030717866104458j),(-0.0024067231913226838-0.006873223027718179j),(-0.001774004388517542+0.007675206483535386j),(0.00852519210645968-0.005103400801651012j)
"(3.0, 1.0)",(0.005767184673353735-0.01416110043961729j),(-0.0014350469331566175-0.014452429062506445j),(0.007001393498569788-0.010366153131848884j),(0.006915320417407095+0.006410565476361812j),(-0.007580539270842273+0.00019360723704638753j),(0.0059118738718785206-0.003940639214669841j),(-0.0021204656753248505+0.007236015348214517j),(-0.0059608304912965515-0.006027184197477821j),(0.0067105895053852565-0.00677437389426279j),(0.010212879947330722+0.001645515073892228j),(0.00957576906304935+0.004581257679222444j),(0.010232949909265763+0.0005529435737938878j),(0.0050985661017348225-0.007869932074548131j),(-0.007307179136368407-0.003962929568153085j),(0.0005782171200880433+0.007406822757728509j),(0.0038998479702235947-0.0059423355153757846j),(-0.007094334822451532+0.003172868987278836j),(0.008983835812732613+0.004053347053533529j)
"(-3.0, 1.1538461538461542)",(0.010567836695290947+0.0055195146806847045j),(0.007830377218188087-0.005081064995167217j),(-0.004964336544054765-0.006614161750457164j),(-0.0025884360420096978+0.0069117628129022795j),(0.006003515856931259-0.00368747042007781j),(-0.007679610118746883-0.00013769409976195401j),(0.0063662771054779875+0.007330478238456006j),(0.009389310187950983-0.008671084778086225j),(0.004081447405465342-0.013770821797394429j),(0.010118702675654165-0.007288737839715816j),(0.004531672651169523+0.008269484049802949j),(-0.0072628875569440915-0.0020842129380235926j),(0.0067606857942136885-0.0019738613166938278j),(-0.004205190888203068+0.006154036244179206j),(-0.0036324121407314796-0.007550436206578305j),(0.008545693382128985-0.004009595976433518j),(0.008846213875751177+0.005201295787819719j),(0.007065530175156656+0.007834976858154048j)
"(-2.8461538461538463, 1.1538461538461542)",(0.009819863322963782-0.007082322457013412j),(-0.0012594533276429648-0.009393430606642762j),(-0.008218333146424343+0.0018022963625380726j),(0.005362688432328665+0.005291006476786994j),(-0.0009606552791537554-0.007155053131878525j),(-0.0033370390357828805+0.007168938731943923j),(0.009642081554487881-0.002875955305972484j),(-0.003859776171325261-0.012728599483154501j),(-0.010409096894344261-0.01055180635776757j),(-0.0006153371572839802-0.012629056140141148j),(0.009392618236417365+0.0013304885426890002j),(-0.006268328457006527+0.004399422244899632j),(0.002791519864124889-0.006656262731985925j),(0.0023751517405333866+0.007305517078598208j),(-0.008505855911435094-0.0014647412881000175j),(0.0013225141196094026-0.00959501037038334j),(0.009165857000288926-0.005080577651568396j),(0.010428930953102064-0.002535367093224806j)
"(-2.6923076923076925, 1.1538461538461542)",(-0.0019165861265960156-0.012148720101142797j),(-0.009164183863727525-0.0029464916547777002j),(-0.0018108344129722093+0.008371123410530562j),(0.007171358877902233-0.0027936738642675087j),(-0.00711004067443779-0.002074727773951954j),(0.005361185496980973+0.006146018680750975j),(0.0014238846573081012-0.01035797438414888j),(-0.013700797095756388-0.002240249526583806j),(-0.014787341945916601+0.003958994255551513j),(-0.010922242453016238-0.006674529707127041j),(0.006905621984286829-0.006574355331788356j),(-0.0007355677384752113+0.007734697744214498j),(-0.0033450394089523513-0.006612957910811926j),(0.007414073905858454+0.002814089778564755j),(-0.006418891243803334+0.006166821180862742j),(-0.007445730634475981-0.006593688926144632j),(0.00038306069721966087-0.010700092843586174j),(0.0028372511681618168-0.010546522284013657j)
"(-2.5384615384615383, 1.1538461538461542)",(-0.011878311547955826-0.003884204033031953j),(-0.006722373546306518+0.0071046137152943395j),(0.006981566021535475+0.005231025402879657j),(0.00038969625148700747-0.007860492899210073j),(-0.004909919945645205+0.005813333420188468j),(0.008054178646246583-0.002485496831570393j),(-0.009206483200757481-0.005831433080302627j),(-0.008507375552195174+0.011788354015073544j),(-0.004238059210433159+0.015240389437749483j),(-0.011915048869814999+0.005024129252955172j),(-0.0005721269520612634-0.00955709953850821j),(0.0053106756471806545+0.0058393734484626925j),(-0.00735988243010995-0.001991306505031807j),(0.007162598151766526-0.0039931207722177665j),(0.0010342991890065392+0.009132194831707328j),(-0.009915316929754583+0.002476325803529126j),(-0.009109055670025186-0.006065439809873122j),(-0.007975185692768833-0.007744415178450321j)
"(-2.3846153846153846, 1.1538461538461542)",(-0.00905174257061334+0.008911413822890997j),(0.0035370625676041084+0.009291245589994942j),(0.007817838442506305-0.004235993570736107j),(-0.007179260872600728-0.003655478014307379j),(0.0034195759271835246+0.007043686074805646j),(0.0010350599336589386-0.008670275743818212j),(-0.009559325887948064+0.006211761772754534j),(0.006979381904067611+0.013592202140753004j),(0.011108736221744991+0.011992536606395755j),(-0.0032932122723385165+0.012603413574824586j),(-0.007478365656342003-0.0060282307647235005j),(0.008027177582363322+0.0002846715041547993j),(-0.006728936851720061+0.0040663472121147595j),(0.0018188263300690534-0.008298116810006731j),(0.008051804848403947+0.00504230001766977j),(-0.003814683545778132+0.00979201747135256j),(-0.010213593145962997+0.004571301783398539j),(-0.010862144334763716+0.00317938473965492j)
"(-2.230769230769231, 1.1538461538461542)",(0.003756606247472465+0.012355427188997799j),(0.010069370256193744+0.0008935143419130491j),(-0.0005794922231246645-0.009050443861677193j),(-0.00643060703905741+0.005178284478656826j),(0.008066153894971484-0.00027774130708179594j),(-0.00779269113716706-0.004641296483593066j),(0.001716851362748356+0.011853102676206574j),(0.01612465921428604+0.00012044731338043675j),(0.01663658489477272-0.0028596590092549233j),(0.007622718616882267+0.01062347300708438j),(-0.009571628407858008+0.0010621320332306868j),(0.006150249757342675-0.005410311876320659j),(-0.0020386489864187792+0.007867581055899135j),(-0.004999228499415017-0.007261936512462539j),(0.009341181212336423-0.003066200704808911j),(0.005802444076604281+0.009123887854667835j),(-0.0017532340320164218+0.011310228604282466j),(-0.0027269812145996708+0.01119760580141077j)
"(-2.0769230769230766, 1.1538461538461542)",(0.012887592191262877+0.0025213763765749415j),(0.005323132440504747-0.00879755510246894j),(-0.008629182674512993-0.003349774654824361j),(0.002140949326990397+0.008197072363831302j),(0.0031167412151166455-0.007731350908968246j),(-0.007719763070530351+0.005453001130845467j),(0.012112296574300336+0.003638031530366748j),(0.008241454727461333-0.014976649500700625j),(0.007375197106917496-0.015756579284671286j),(0.012975148423291697+0.0015271137030293449j),(-0.006382472890279387+0.007241624269365172j),(0.001154670697580567-0.008295760818301214j),(0.003903904221400101+0.007464931495055643j),(-0.009017988839140111-0.0016425578674313138j),(0.003978953440601732-0.009375559336747028j),(0.011090996694284535+0.0009449234942180705j),(0.008631436532906123+0.007912294345837574j),(0.008410950829942261+0.00818608205379725j)
