index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)"
"(-2.5384615384615383, -0.23076923076923084)",(-0.0076008902247664085+0.012925537150073167j),(-0.0035815924415428706+0.012059690276969206j),(0.007495555463161421+0.008487369679316969j),(0.0060022020563012144-0.007544148257620165j),(-0.008145047848924124+0.0010148657349317942j),(0.007530414770790675+0.0016920579251830047j),(-0.00807152303002308-0.004238297215269739j),(0.004140343814085295+0.012999264091395258j),(0.018669598681438936+0.0020832571269096536j),(0.01406371142114442+0.00854671965850035j),(-0.008134268624489543+0.007077271562296799j),(0.0034478872433288785-0.00727499836345076j),(-0.001499614049679812+0.00767349587450155j),(-0.0030780264629145983-0.008358420621686506j),(0.010474027941953687+0.0013359025611078181j),(0.0009958885474636596+0.012052200039020623j)
"(-2.3846153846153846, -0.23076923076923084)",(0.008893264035873882+0.012486935243177578j),(0.009652735471902306+0.008543740362883526j),(0.011274889488021942-0.0030002256534964536j),(-0.0038928382973566723-0.009209750693641085j),(-0.0034094656519912045+0.007828521046811077j),(0.005599689036148035-0.005678727073051706j),(-0.007950008845782968+0.004798501522926967j),(0.013722216260172778+0.0024907370338893005j),(0.010193914622559554-0.016831292895544633j),(0.014171482745874445-0.009759238832862822j),(0.0029296217686367756+0.010698280903649039j),(-0.005071058020386364-0.006568184352594607j),(0.006406968775430605+0.004959219823623965j),(-0.00917314623196188-0.0008674710892105974j),(0.005730469573487417-0.009228945924032063j),(0.01169037855764705+0.00408387803634587j)
"(-2.230769230769231, -0.23076923076923084)",(0.01538158408952836-0.0030893608160760676j),(0.012134930751805285-0.005254046638377145j),(0.0024853714407764792-0.011780550785055244j),(-0.010333201669280864-0.0011158495230729204j),(0.005117418769037469+0.007294483694736715j),(-0.001774577691772934-0.008076052702811247j),(-0.00021094340501132992+0.00946553684666933j),(0.008973003349674385-0.011063019977933984j),(-0.011502553746932636-0.0172084400483982j),(-0.0032443352583106776-0.017774333407164184j),(0.01122627108610147+0.0021283524495160004j),(-0.008437579204597836+0.0015217252390695413j),(0.007617474479098909-0.0035871370978528615j),(-0.0049517050258263634+0.008169948763631201j),(-0.006182212745899543-0.00933275951466162j),(0.0086975711275625-0.009247255293549207j)
"(-2.0769230769230766, -0.23076923076923084)",(0.0035518876330266-0.0156759875487058j),(0.000423310221654489-0.013574665449119607j),(-0.00966681648141875-0.007837567129829304j),(-0.006337259843014763+0.008782076394311354j),(0.009320744611186135-0.00044365284399135434j),(-0.0079870779999597-0.0032106111701763382j),(0.00790229204194681+0.00556999005487606j),(-0.00523797546165765-0.013546975280481072j),(-0.021641903163542045+0.0032130199483892115j),(-0.01851018386656807-0.0045910536330093146j),(0.007130718587487377-0.009384967498769761j),(-0.0027181237295432646+0.008458851527392588j),(0.00034593413929451976-0.00877264671425227j),(0.00536924777764164+0.008354314794203104j),(-0.011421033037684042+0.001766938650986353j),(-0.005040201749395618-0.012016998071221325j)
"(-1.923076923076923, -0.23076923076923084)",(-0.01318203456062694-0.009902517973608308j),(-0.012430944782967853-0.0063675697567456965j),(-0.011818584093993736+0.005136109027159845j),(0.004577412240825695+0.01034763839651624j),(0.00500537221724314-0.00843791466383128j),(-0.007615807290037451+0.004808170058871829j),(0.009356181745513814-0.0032238952650781596j),(-0.014537469935695156-0.0025926796326267935j),(-0.006898232203432983+0.022210356618103146j),(-0.012553578743633212+0.015901068438085655j),(-0.005277322927814495-0.010972461649075444j),(0.0063501324089039945+0.006714060439165195j),(-0.007938774122513495-0.004630999088130686j),(0.010289448291482666-0.0011536001230664785j),(-0.003301848716066288+0.011489990231585737j),(-0.013392332036870942-0.0002942843668955135j)
"(-1.7692307692307692, -0.23076923076923084)",(-0.014823752299616038+0.008186300992324072j),(-0.01143023925097314+0.008731776806116835j),(-0.0010267159190608388+0.013329574252551837j),(0.011761086774174086+0.0014957824049735963j),(-0.004320600230268788-0.009417173286732597j),(-0.0008985601447416983+0.009438494452385936j),(0.003348888950195795-0.00960153523287855j),(-0.010262064165094488+0.010863472938261433j),(0.018045497585634035+0.017126634905507476j),(0.009928250803996461+0.019292135660677404j),(-0.012585992604751727-0.0004885477889934892j),(0.009384371179185216-0.0022823756773882042j),(-0.008277367725487674+0.004993347059429054j),(0.003752716531307803-0.010160654894391991j),(0.009357445056138374+0.00812854507049899j),(-0.005891357041520851+0.01247050718947464j)
"(-1.6153846153846154, -0.23076923076923084)",(0.0014270850726246195+0.017359781164572416j),(0.003004847917783865+0.014528413848362218j),(0.011683986942183318+0.00752623357745273j),(0.007891246662119503-0.009644239416184603j),(-0.010773340427051033-0.0022030514723286303j),(0.007057621795544313+0.007161760821007664j),(-0.005163403712766939-0.00916059896987069j),(0.0027288355034115397+0.014770323998873992j),(0.025269288297599623-0.008910834783598963j),(0.023461172338807935-0.0010607908060851026j),(-0.006781983624107189+0.01114876114525086j),(0.0030217957447508117-0.009697038907729227j),(0.00029540300079951753+0.010221328551705693j),(-0.007707225596891941-0.008366606802127387j),(0.01177678606452354-0.005225973379878265j),(0.009270242866706429+0.010790458777110412j)
"(-1.4615384615384615, -0.23076923076923084)",(0.016911122852165308+0.006005147111715683j),(0.014857077953901083+0.0037684561753128145j),(0.012755077579280787-0.006853136283679167j),(-0.003963581762727819-0.012528681108975613j),(-0.00893452468755661+0.0076058047937275315j),(0.010752270060045244-0.0003398226598524388j),(-0.010560949757872345-0.003024412183295731j),(0.012951973871247139+0.0074992387066952545j),(0.004509132183364579-0.028675861663831254j),(0.009784966412970778-0.02386681687807335j),(0.006321683807881808+0.011980318605466445j),(-0.006934317998914815-0.008245974909672417j),(0.00954398567501039+0.005247830994529903j),(-0.011588363489568775+0.0031197325780035487j),(0.00031320640949059834-0.013428506227265116j),(0.014090002117486242-0.004199848882293465j)
"(-1.3076923076923075, -0.23076923076923084)",(0.012831198790214382-0.013358359406607189j),(0.01028628849658791-0.012076912978669183j),(0.0003719450553467817-0.01511467586405671j),(-0.013301545669565543-0.004048731765029822j),(3.448467871424322e-05+0.012591117060563716j),(0.008132399343201696-0.008308563465607016j),(-0.010692422329343513+0.004640482298782277j),(0.01446337658549754-0.003230423355380969j),(-0.024308055741282343-0.019998418981131326j),(-0.019544041060851124-0.021358017424720002j),(0.014040683330516949+0.0014450194590848032j),(-0.011520694896324365+0.0010456729770818955j),(0.010189642534929547-0.005748808670768627j),(-0.002895156700971783+0.012394101700112462j),(-0.012539458959365205-0.006338743207673113j),(0.0019872847733577535-0.015100141044301914j)
"(-1.1538461538461537, -0.23076923076923084)",(-0.007113944444911575-0.01778706684681733j),(-0.006443746718084839-0.015135510780919613j),(-0.013432777527927233-0.008362820547476566j),(-0.011791551218753395+0.008879168138744876j),(0.009973170680676354+0.009228337162947789j),(0.0010605378385320778-0.012656519059333286j),(-0.0070040504410246165+0.01051534149686966j),(0.010555233722124899-0.010452725369726136j),(-0.032192956634508996+0.009298555828374775j),(-0.03230376944794204+0.009604386710370194j),(0.010403367075944367-0.010641220647312294j),(-0.006847765331364179+0.010621854947847216j),(0.0008949300253223046-0.012666164057583596j),(0.010066823965576222+0.009117351230415835j),(-0.011715887107811691+0.008968436514956756j),(-0.013469292497707987-0.00829482563670039j)
"(-1.0, -0.23076923076923084)",(-0.019837738613795546-0.0009095830086382796j),(-0.01705372596374472-0.00114913479527019j),(-0.014842392949579241+0.007426413619778435j),(-0.0002905679122769643+0.01571461600353141j),(0.014733981066512497-0.0002641103363124097j),(-0.006937959911318129-0.012177085989452371j),(-0.0021837323685174703+0.013860415950046456j),(0.007435879566949214-0.01391255843692733j),(-0.014955229738172437+0.02878047810873303j),(-0.007820185948699595+0.04127318582880013j),(0.00038601594753593803-0.016357174311489815j),(0.0036041323733417845+0.013680897722459272j),(-0.010721840278541553-0.008930511803529688j),(0.013900357704051533-0.004456856489391047j),(0.0030611213585796508+0.015259504048148083j),(-0.013629316683699414+0.009263596219445778j)
"(1.0, -0.23076923076923084)",(-0.020454541908068762+0.03390057325801632j),(0.007435879566949176-0.013912558436927364j),(-0.002183732368517439+0.013860415950046476j),(-0.0069379599113181395-0.012177085989452363j),(0.014733981066512499-0.0002641103363124175j),(-0.00029056791227696646+0.01571461600353141j),(-0.014842392949579234+0.007426413619778433j),(-0.01705372596374471-0.00114913479527019j),(-0.017044488537093932-0.00038192440511533446j),(-0.013629316683699426+0.009263596219445766j),(0.0030611213585796447+0.015259504048148072j),(0.01390035770405155-0.004456856489391003j),(-0.010721840278541528-0.008930511803529712j),(0.003604132373341764+0.013680897722459263j),(0.0003860159475360347-0.016357174311489878j),(-0.007820185948699666+0.041273185828800026j)
"(1.1538461538461542, -0.23076923076923084)",(-0.03904690791078991+0.011772510436422657j),(0.0105552337221249-0.010452725369726162j),(-0.007004050441024615+0.010515341496869673j),(0.0010605378385320947-0.012656519059333288j),(0.009973170680676336+0.009228337162947799j),(-0.011791551218753412+0.008879168138744845j),(-0.013432777527927205-0.008362820547476588j),(-0.006443746718084779-0.015135510780919627j),(-0.006467911385009716-0.015123279296930376j),(-0.01346929249770796-0.008294825636700446j),(-0.01171588710781172+0.008968436514956702j),(0.010066823965576172+0.0091173512304159j),(0.0008949300253223896-0.012666164057583579j),(-0.006847765331364214+0.010621854947847169j),(0.010403367075944492-0.01064122064731226j),(-0.032303769447942055+0.009604386710369997j)
"(1.3076923076923084, -0.23076923076923084)",(-0.029820313062849924-0.02284300647741609j),(0.014463376585497557-0.0032304233553809587j),(-0.010692422329343528+0.004640482298782263j),(0.008132399343201722-0.008308563465606983j),(3.448467871419638e-05+0.012591117060563716j),(-0.013301545669565523-0.004048731765029894j),(0.00037194505534687253-0.015114675864056692j),(0.010286288496587978-0.012076912978669103j),(0.010740776070563783-0.01173075970824339j),(0.001987284773357882-0.01510014104430191j),(-0.01253945895936514-0.006338743207673194j),(-0.002895156700971901+0.012394101700112441j),(0.0101896425349296-0.0057488086707685225j),(-0.01152069489632436+0.0010456729770818088j),(0.014040683330516994+0.0014450194590849624j),(-0.019544041060850906-0.021358017424720134j)
"(1.4615384615384617, -0.23076923076923084)",(0.004015185123693272-0.03402795112662546j),(0.012951973871247156+0.007499238706695249j),(-0.010560949757872367-0.0030244121832957143j),(0.010752270060045248-0.0003398226598524353j),(-0.008934524687556617+0.007605804793727534j),(-0.0039635817627278165-0.012528681108975615j),(0.012755077579280783-0.006853136283679147j),(0.014857077953901074+0.0037684561753128128j),(0.014642672886326383+0.004805522780845988j),(0.014090002117486268-0.00419984888229343j),(0.00031320640949066984-0.0134285062272651j),(-0.011588363489568789+0.0031197325780035123j),(0.009543985675010361+0.0052478309945299464j),(-0.0069343179989147736-0.008245974909672429j),(0.0063216838078817665+0.01198031860546653j),(0.009784966412970853-0.0238668168780733j)
"(1.6153846153846159, -0.23076923076923084)",(0.02924035556553386-0.011580600382135474j),(0.0027288355034115423+0.01477032399887401j),(-0.005163403712766941-0.009160598969870702j),(0.007057621795544302+0.007161760821007683j),(-0.010773340427051026-0.0022030514723286416j),(0.007891246662119506-0.0096442394161846j),(0.011683986942183307+0.007526233577452745j),(0.0030048479177838166+0.014528413848362223j),(0.0015871693832391173+0.014874765307819662j),(0.009270242866706382+0.010790458777110462j),(0.011776786064523549-0.005225973379878207j),(-0.007707225596891906-0.00836660680212743j),(0.00029540300079946506+0.010221328551705697j),(0.0030217957447508576-0.009697038907729194j),(-0.006781983624107296+0.011148761145250851j),(0.023461172338807908-0.001060790806084973j)
"(1.7692307692307692, -0.23076923076923084)",(0.021841448778231916+0.019249096414169022j),(-0.010262064165094469+0.010863472938261466j),(0.0033488889501957714-0.009601535232878555j),(-0.0008985601447416875+0.009438494452385938j),(-0.0043206002302688-0.009417173286732593j),(0.011761086774174092+0.0014957824049735802j),(-0.001026715919060839+0.013329574252551834j),(-0.011430239250973133+0.00873177680611683j),(-0.012556052213304478+0.007339944706696255j),(-0.005891357041520872+0.01247050718947464j),(0.009357445056138362+0.008128545070498986j),(0.003752716531307843-0.010160654894391987j),(-0.008277367725487681+0.00499334705942903j),(0.00938437117918521-0.0022823756773881795j),(-0.012585992604751779-0.0004885477889935413j),(0.009928250803996412+0.019292135660677414j)
"(1.9230769230769234, -0.23076923076923084)",(-0.0071264199078431385+0.026215853802102288j),(-0.014537469935695154-0.0025926796326268134j),(0.009356181745513817-0.00322389526507816j),(-0.00761580729003746+0.004808170058871811j),(0.005005372217243156-0.008437914663831274j),(0.0045774122408256904+0.01034763839651624j),(-0.011818584093993743+0.00513610902715983j),(-0.012430944782967825-0.00636756975674573j),(-0.01152780584915698-0.008224539477628258j),(-0.013392332036870949-0.0002942843668955678j),(-0.0033018487160663525+0.011489990231585707j),(0.01028944829148267-0.0011536001230664087j),(-0.00793877412251347-0.004630999088130748j),(0.0063501324089039425+0.006714060439165213j),(-0.005277322927814442-0.010972461649075496j),(-0.01255357874363328+0.015901068438085586j)
"(2.0769230769230775, -0.23076923076923084)",(-0.025107768753235355+0.004623492906875379j),(-0.00523797546165758-0.013546975280481103j),(0.007902292041946802+0.005569990054876088j),(-0.007987077999959697-0.003210611170176356j),(0.009320744611186125-0.0004436528439913188j),(-0.006337259843014808+0.008782076394311321j),(-0.009666816481418691-0.00783756712982936j),(0.00042331022165459093-0.013574665449119592j),(0.002717284402229835-0.013536108728364296j),(-0.005040201749395516-0.012016998071221377j),(-0.011421033037684046+0.001766938650986257j),(0.005369247777641564+0.008354314794203163j),(0.00034593413929457007-0.008772646714252291j),(-0.002718123729543325+0.008458851527392557j),(0.007130718587487477-0.009384967498769724j),(-0.01851018386656801-0.004591053633009464j)
"(2.230769230769231, -0.23076923076923084)",(-0.014084674131180896-0.019599632215038923j),(0.008973003349674373-0.011063019977933995j),(-0.00021094340501131128+0.009465536846669342j),(-0.0017745776917729465-0.008076052702811245j),(0.005117418769037486+0.0072944836947367j),(-0.010333201669280874-0.001115849523072907j),(0.002485371440776479-0.01178055078505524j),(0.012134930751805282-0.005254046638377129j),(0.013142509436421805-0.002980860815907498j),(0.008697571127562514-0.009247255293549203j),(-0.00618221274589951-0.009332759514661615j),(-0.004951705025826405+0.008169948763631188j),(0.0076174744790989055-0.003587137097852863j),(-0.008437579204597825+0.001521725239069517j),(0.011226271086101485+0.0021283524495160273j),(-0.003244335258310643-0.01777433340716417j)
"(2.384615384615385, -0.23076923076923084)",(0.01122277353825243-0.020000164835566492j),(0.013722216260172778+0.0024907370338893256j),(-0.007950008845782975+0.0047985015229269675j),(0.005599689036148053-0.0056787270730516756j),(-0.0034094656519912123+0.007828521046811088j),(-0.0038928382973566684-0.009209750693641085j),(0.011274889488021947-0.003000225653496439j),(0.009652735471902287+0.008543740362883537j),(0.007904417971832684+0.010532572353970607j),(0.011690378557647041+0.004083878036345915j),(0.005730469573487444-0.009228945924032032j),(-0.009173146231961868-0.000867471089210651j),(0.0064069687754305825+0.004959219823623989j),(-0.005071058020386318-0.0065681843525946405j),(0.002929621768636713+0.01069828090364909j),(0.014171482745874485-0.009759238832862742j)
"(2.5384615384615383, -0.23076923076923084)",(0.021819182516291603+0.001715797324217129j),(0.004140343814085305+0.012999264091395266j),(-0.008071523030023096-0.004238297215269717j),(0.007530414770790666+0.0016920579251829882j),(-0.008145047848924124+0.0010148657349318177j),(0.00600220205630121-0.007544148257620176j),(0.007495555463161418+0.008487369679316965j),(-0.0035815924415428797+0.012059690276969194j),(-0.006249450373405329+0.011263390632720135j),(0.0009958885474636468+0.012052200039020624j),(0.010474027941953663+0.001335902561107846j),(-0.003078026462914571-0.00835842062168652j),(-0.00149961404967981+0.007673495874501551j),(0.003447887243328903-0.007274998363450725j),(-0.00813426862448958+0.007077271562296799j),(0.014063711421144392+0.008546719658500363j)
"(2.6923076923076925, -0.23076923076923084)",(0.007223833299948728+0.019681043766420513j),(-0.009433529654960658+0.009433659534225421j),(-0.0003905815245447528-0.008948283235669888j),(0.002360048404858977+0.0071087993710183175j),(-0.004769303202044838-0.006312880008458748j),(0.009162537005391089+0.0016742405674826715j),(-0.0041643760736187405+0.010186792659140347j),(-0.012160061435464225+0.00178240797226466j),(-0.012564044033580945-0.0010883774767733042j),(-0.010370733250902929+0.0056767321068760725j),(0.0030456550653267735+0.009816338964424265j),(0.006029640711864147-0.00617134202659485j),(-0.0072950007375026625+0.0019988811443251127j),(0.007824880374835311-0.00016743366526711652j),(-0.009621453954632375-0.004189383781255614j),(-0.0019711120768186397+0.01567329860772447j)
"(2.8461538461538467, -0.23076923076923084)",(-0.014322471853543763+0.01416867880918801j),(-0.012396802531124518-0.004065521242476259j),(0.007474776794744698-0.0046528723827485245j),(-0.004815876596757931+0.005467750556438592j),(0.0030532284694528887-0.007009077016654546j),(0.002699192402951098+0.008602188849831435j),(-0.010685232522284916+0.0007242990738194499j),(-0.0065696658497018555-0.010063221887234295j),(-0.004044954923162199-0.011676538931446732j),(-0.009198367864943187-0.007017421744248201j),(-0.007480995723951064+0.006662605616348833j),(0.007915058960216477+0.002730275093353959j),(-0.00485419089890343-0.005496672156074686j),(0.003518265441667917+0.006761551757898971j),(-0.0003042605291668183-0.010221127429972979j),(-0.014551131445651365+0.00442657122010864j)
"(3.0, -0.23076923076923084)",(-0.018140981121641843-0.006915015185476974j),(-0.0018404181182492992-0.012627951707312877j),(0.007546873851073988+0.004245300788766933j),(-0.006952449507467004-0.0014483001203149733j),(0.007371334405912664-0.0006904370497526578j),(-0.006195459786461114+0.0061670246749409244j),(-0.0051876422508711426-0.00905399787637413j),(0.006256325109524789-0.009960259522147685j),(0.00884067482098199-0.008288004080935295j),(0.002622588610648304-0.011024218167991822j),(-0.00893710464699654-0.00396189103892674j),(0.0008711031125817618+0.00809150711749099j),(0.0027426777691267326-0.006573931105758996j),(-0.004423418398550776+0.005974883204720287j),(0.008906296562440168-0.004492749080451923j),(-0.009629540345561412-0.011084188433257999j)
"(-3.0, -0.07692307692307665)",(0.010126871156602525-0.009869943134030612j),(0.004610003254354201-0.010695667231919698j),(-0.007172781196008903-0.007297461926230069j),(-0.0036595261324500745+0.007721798124631828j),(0.006393733205322835-0.0035267282680940277j),(-0.006996001270931015+0.0016469679167833992j),(0.008996704501091921+0.0010592169080815344j),(-0.005417592768518329-0.012293809383597813j),(-0.016026560881634587-0.0051446604347385235j),(-0.008023128298046361-0.011575672768084013j),(0.009289276048351785-0.001985667749424341j),(-0.005973010527620821+0.00419199057182638j),(0.00467197520625757-0.005488169533816055j),(-0.0011949893079285163+0.008256956830116055j),(-0.008360190374862504-0.0055085149748919085j),(0.0033739479512771577-0.010996913993059087j)
"(-2.8461538461538463, -0.07692307692307665)",(-0.00501012013876884-0.01352533653317837j),(-0.008010685939020884-0.00879955417357937j),(-0.009915840205796413+0.003449681468321213j),(0.005428607339568485+0.006935496423343819j),(-0.00014313434803349878-0.007531598003769183j),(-0.001910946474729202+0.00711784095552808j),(0.005164259149411467-0.007651161063817741j),(-0.013796216441999916-0.0003718330026053942j),(-0.011676957131313075+0.01302284224031555j),(-0.01430400711188195+0.0025753141146486586j),(0.002347650309488279-0.009417939123271041j),(0.0010411316348610511+0.007407968052617696j),(-0.0028785849332926675-0.0068473603462778495j),(0.007117582689519017+0.0048126967601463105j),(-0.00872516856557086+0.005411499231285114j),(-0.00884481413739798-0.007734537385486059j)
"(-2.6923076923076925, -0.07692307692307665)",(-0.014694110694971825-0.0009286515008800507j),(-0.011580048332013971+0.0037406388827682436j),(-0.0011777950146152334+0.0107209151817296j),(0.00892009371864681-0.0017669456476420375j),(-0.00693241927982639-0.0035484766784760354j),(0.005461925215080649+0.005242483892524994j),(-0.004446774415809744-0.008294193793894667j),(-0.006464017998560587+0.012635780033797245j),(0.007416849613024807+0.016656919412140786j),(-0.003739597668376939+0.014554183007988884j),(-0.007561089874500311-0.006429081030435634j),(0.007242913487091793+0.0025581324758517728j),(-0.007648854969541313-0.0005748142430279834j),(0.007682311876053085-0.004420532671894549j),(0.0012687941149039307+0.010465235043108137j),(-0.010913742456565952+0.0050196075966329546j)
"(-2.5384615384615383, -0.07692307692307665)",(-0.006960678173675583+0.013335538856727617j),(-0.0014224702751790565+0.01237573557727035j),(0.009422549421465561+0.005857536495060181j),(0.00258249935476922-0.009044996089509804j),(-0.0066725628473293785+0.0045400783634966845j),(0.007462539603965519-0.0022473622263088065j),(-0.009599781303262465-2.95252934216627e-05j),(0.008809740247797224+0.011657110599219398j),(0.01907748545603275+5.220468684912177e-05j),(0.012074848007261932+0.009829363827635875j),(-0.009358272228916924+0.003945928944364887j),(0.005814243098086911-0.005351934211058377j),(-0.004178341538481395+0.006750705525004166j),(-0.0005885393032855746-0.009141535488971644j),(0.010303621123350011+0.0033633985681524505j),(0.00011697542708206162+0.012293523752401718j)
"(-2.3846153846153846, -0.07692307692307665)",(0.00957358288347445+0.012042106128759502j),(0.010934530607124284+0.006588072369146811j),(0.009654018037575988-0.006119057985837556j),(-0.007083230760091321-0.0067009498490260165j),(0.0007347669061451181+0.008354386642199393j),(0.0018625544195217092-0.007824811348798862j),(-0.00479175129594583+0.008546676676393493j),(0.014785233470478354-0.002846594926083798j),(0.008272572872706456-0.018262108313530378j),(0.014538399318934548-0.007079423728097202j),(-0.000794827148575157+0.010370438109801169j),(-0.0019922565221616494-0.00790101910945747j),(0.004165108967349559+0.0071086814680529345j),(-0.008746102300226148-0.003676313749278165j),(0.007636888608965415-0.008138418912120294j),(0.01153926047093325+0.005049651314926621j)
"(-2.230769230769231, -0.07692307692307665)",(0.015245730332725964-0.003950465149035504j),(0.010812499155616622-0.007391615255929723j),(-0.001316892828910913-0.011720342535414213j),(-0.009594876435300161+0.00325166309461868j),(0.007934921210635448+0.003669338438519951j),(-0.0059474552444786786-0.005828050543500643j),(0.005110818547742128+0.008604732485602631j),(0.0042131496852026605-0.014944303108177612j),(-0.013991597948403565-0.01590162238040319j),(-0.00025757620162397384-0.016836140144993458j),(0.00901633166144079+0.005686866477080523j),(-0.008137803758372008-0.0021809450715169535j),(0.008571011040831905-0.0002982088902755978j),(-0.007497176073603065+0.006386944853871003j),(-0.00423605076589298-0.010702890843189258j),(0.00957804266397788-0.008671615395589551j)
"(-2.0769230769230766, -0.07692307692307665)",(0.0026469459537634093-0.015923218591185787j),(-0.0022699378484032024-0.01326241686907518j),(-0.011472853888770179-0.004123493357684124j),(-0.001760332531101476+0.010405280624294416j),(0.007529453285860689-0.005191404353303921j),(-0.008414822888551592+0.0020177971679205486j),(0.010231936021820775+8.360269519643807e-05j),(-0.011713850660814908-0.01092288960591178j),(-0.021544183621806143+0.006569852284570635j),(-0.01600351007586818-0.007283834748575377j),(0.009553797517843673-0.005319441094720965j),(-0.006179446137050163+0.006181694499619974j),(0.004063415614154753-0.007984176109150247j),(0.0023606942550476492+0.009975621320439387j),(-0.011867609512630835-0.0007847049455645448j),(-0.004081888302075773-0.012627482732411224j)
"(-1.923076923076923, -0.07692307692307665)",(-0.013827421637010253-0.009121376831434805j),(-0.013369753392966933-0.0035861633690003614j),(-0.009114665592420215+0.008737890721695169j),(0.008632401224508077+0.006857205679940092j),(-0.0005178739027203905-0.009593268729857204j),(-0.0030776742829905406+0.008494987622750184j),(0.005728829277071839-0.00877173484276255j),(-0.015621794052603877+0.0053508310246096j),(-0.003179891893238984+0.0239386353983643j),(-0.014144094597081372+0.011793985037096704j),(0.00011562583060900557-0.011227471137136734j),(0.0022018492974736326+0.008836761932190448j),(-0.005165902128249048-0.007849555271537842j),(0.010374320833703269+0.002625925710640202j),(-0.006032308279223726+0.01073521134043805j),(-0.0135664909946572-0.0015142637263964422j)
"(-1.7692307692307692, -0.07692307692307665)",(-0.014340130784315959+0.009173113042349808j),(-0.009137233847441566+0.0109516668583549j),(0.003841438815468559+0.012529306776426292j),(0.01070911321540436-0.004335982195866353j),(-0.008826846473046436-0.004990806352306171j),(0.005454273516243994+0.0077667461999778595j),(-0.004061769802170949-0.009956732996435076j),(-0.0030612498951499475+0.016712384579116082j),(0.02211786597064151+0.013981878657271088j),(0.004553865372915604+0.018801492326037627j),(-0.009821527449600615-0.0060679028825945764j),(0.009056959249027285+0.002999631469445667j),(-0.009892525520264633+0.0004850399351271732j),(0.007530152337949121-0.008303140259239622j),(0.007313258121622791+0.010478263515716192j),(-0.007180013379932233+0.012093481712453337j)
"(-1.6153846153846154, -0.07692307692307665)",(0.002623863096130766+0.01732363672218154j),(0.006273361234319668+0.013317828357941312j),(0.013423699613826452+0.002382089625969038j),(0.0017356713683656848-0.012026206985217955j),(-0.00961902813838256+0.004824003886307506j),(0.010038633700353676+0.00033772886720526444j),(-0.010702331924666601-0.0028897142642010016j),(0.013042145725253558+0.011517725706743174j),(0.024210712595013457-0.015512037600948951j),(0.019818469779726067+0.004697355682243194j),(-0.010765430286806849+0.005065137261944095j),(0.007964558219078523-0.006157367520728283j),(-0.0050577270858909425+0.009200577700908655j),(-0.003878222003255242-0.011129253150924046j),(0.013132515888125779-0.0020596369855199357j),(0.008309310023764975+0.011903339542292017j)
"(-1.4615384615384615, -0.07692307692307665)",(0.017417320302905964+0.0047956390977923966j),(0.015223692685838812-3.94840061865683e-05j),(0.00867674660601835-0.011265394313332865j),(-0.009915467400949816-0.008139552792273658j),(-0.0017668882990210877+0.011353882356382794j),(0.007103139432747822-0.008044555269390904j),(-0.009549958784983105+0.006443616537892157j),(0.017077334723238583-0.004466265046259176j),(-0.003964989128316253-0.031967823946212545j),(0.014196098317109546-0.016075836127594778j),(-0.0022924256723192153+0.01210211821273509j),(-0.0003007874957096838-0.010719568467386408j),(0.005307649657693512+0.009867908844796157j),(-0.012253081402488538-0.002178424391931653j),(0.00414283510101782-0.01323474225662919j),(0.014764268854541976-0.002727553492145247j)
"(-1.3076923076923075, -0.07692307692307665)",(0.011850474713071973-0.014418300458117466j),(0.006689740517067827-0.014288061252772844j),(-0.006127617556788955-0.01355126009092852j),(-0.012910377911500223+0.004278445518969495j),(0.008536423094518925+0.008931121221198235j),(-0.001184757003627856-0.011540385798023092j),(-0.002473630182057021+0.0118940805279968j),(0.0071944714421157685-0.016075824842365968j),(-0.03498711915840673-0.012340355080369613j),(-0.007101539197069642-0.021286012364275984j),(0.008141952526679198+0.009983791955345472j),(-0.00920385641585481-0.007007306822997459j),(0.011979554863900867+0.0013260191624127886j),(-0.008532568584285704+0.010079163152857932j),(-0.010433972350176892-0.010088846423930372j),(0.0037822723562904908-0.015097685116467599j)
"(-1.1538461538461537, -0.07692307692307665)",(-0.00863480598349561-0.017287752360919534j),(-0.010418316778877834-0.01265021516028227j),(-0.015556454202863744-0.0011891675382959192j),(-0.0038251062008464397+0.013969827266681972j),(0.013352803637965543-0.0008894480688056983j),(-0.009613707457971327-0.008320289495325265j),(0.005730469849528349+0.011812651917630427j),(-0.005305137934247604-0.016427336304373628j),(-0.03292555545860466+0.029994863444562862j),(-0.022002634895948295-0.006122086959454991j),(0.013680849030648746+0.0016970903160847823j),(-0.012485791506933687+0.0022300995900400617j),(0.008927371122726815-0.009564373892863527j),(0.004467921923494651+0.013362310731669191j),(-0.014425374432580079+0.0049287545972335565j),(-0.012625823750715259-0.010113027987857673j)
