index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)"
"(2.230769230769231, 0.384615384615385)",(-0.00812129972203666-0.023050349292438235j),(-0.002451232092800039-0.019413682039172354j),(0.011245826622929962+0.002628825765167018j),(-0.008176623751020221-0.0002874716240189397j),(0.008209790319538612-0.0003280011968686034j),(-0.008513963218076627+0.004871410990489136j),(-0.0009446432299290526-0.011918180528685944j),(0.012507366724881465-0.0056728914974039394j),(0.014306796116353483-0.0009281179047386114j),(0.01120727111702429-0.007480025442293975j),(-0.004444206942859046-0.01067024731539083j),(-0.005356320573373466+0.007780973866045649j),(0.006709763065840652-0.004458345360436509j),(-0.007258167776614862+0.00436244896528157j),(0.012413694762814998-0.0029391042774147445j)
"(2.384615384615385, 0.384615384615385)",(0.016310691163550866-0.0167965542080246j),(0.015858404948594997-0.009619384991658588j),(0.002264761619615542+0.010941137202169802j),(-0.003223334485253152-0.007227055942180963j),(0.0037087529886156855+0.006988418696867554j),(-0.007718578747790197-0.005511554860926835j),(0.01022471134304119-0.005561065409485038j),(0.01004707997982553+0.008906743330340559j),(0.006728381343310625+0.012284123001576334j),(0.011400398148773087+0.0064273994925341405j),(0.0068414332837158755-0.00877461357573822j),(-0.009019380888860694-0.00034967545340945346j),(0.007180253447129166+0.0028503843483335314j),(-0.007590664093094109-0.0033654137725811933j),(0.008912945744577985+0.008982291537338007j)
"(2.5384615384615383, 0.384615384615385)",(0.021363628580431178+0.007010093473885444j),(0.014520904181867529+0.010071825693630798j),(-0.008716665879470474+0.006426325852883966j),(0.0049519114177112855-0.005859912939811568j),(-0.004552124623573835+0.006134253071714683j),(0.0017405114801096783-0.00902284076519291j),(0.009006397693948776+0.006901303939285052j),(-0.003956350315088298+0.012529172122850816j),(-0.008124538446037626+0.011025435488381955j),(-0.0006239781319922733+0.012712252493437702j),(0.010599077132153268+0.0016798596279299618j),(-0.004231267048368046-0.007545590766811606j),(0.0015356890945252583+0.0072776331720572855j),(-0.001373980262191843-0.008041554203414245j),(-0.0032328184529124377+0.01209618023091765j)
"(2.6923076923076925, 0.384615384615385)",(0.002821350099326506+0.021458809396293112j),(-0.003154844566832938+0.016612394640327204j),(-0.009194896669030053-0.005099312208659945j),(0.007210240661187421+0.0018876213061932608j),(-0.007249945863718625-0.0014460958283303601j),(0.008668443030261552-0.0021006194392133542j),(-0.002580649243810182+0.01076989939225683j),(-0.012786278535158908+0.0014559406036999737j),(-0.013131209745355655-0.002687668631411687j),(-0.011358770548348811+0.0049539448449809525j),(0.0034591544335167562+0.009775147415274653j),(0.004148070481989406-0.0072056876549867616j),(-0.0051273750379991125+0.0050340068063774845j),(0.00595738246063192-0.005379502872828228j),(-0.011980792026290842+0.003066137041804912j)
"(2.8461538461538467, 0.384615384615385)",(-0.017534577365851584+0.011336494430727803j),(-0.015806933232735163+0.0037142164568512246j),(0.0008049669893158165-0.01019211809704301j),(0.0013423193273674977+0.0071280830361861005j),(-0.0017192290251343537-0.00696022045096609j),(0.005350750483025532+0.006823785464969515j),(-0.01064027611422805+0.0019726058288320665j),(-0.006403686358000478-0.010868434141395092j),(-0.002992691674090484-0.012782466640410283j),(-0.009216769734112586-0.007806731493322516j),(-0.006768465470388237+0.007410233723584989j),(0.008010737767841706-3.390135469161459e-05j),(-0.006759721449004633-0.0016649885889273627j),(0.0075780474436125365+0.0022517677643229335j),(-0.008308279877683624-0.008933588631003056j)
"(3.0, 0.384615384615385)",(-0.017130217819639897-0.010676021975670092j),(-0.009452791270001877-0.012459736884730847j),(0.009360673396010094-0.0033894340545343074j),(-0.005731169582066814+0.004139328558852036j),(0.005420230883374221-0.004374745775544781j),(-0.0038948488318078815+0.007490772072873766j),(-0.0059912478331225465-0.00872616071439191j),(0.007184697293702798-0.010075531428860716j),(0.010160182546891374-0.007896858080710391j),(0.0029055480562876594-0.01142150348212359j),(-0.00941284587893746-0.002460193252218398j),(0.0038525924974153374+0.006708227663734568j),(-0.001988293287548679-0.006462782554694578j),(0.0018805977767030312+0.007561396435627974j),(0.00393806483065361-0.01136190367817475j)
"(-3.0, 0.5384615384615388)",(0.012813693154024638-0.007412654835493112j),(0.0016021937792402464-0.011212636614198827j),(-0.009181377336928925+0.0004267406527502197j),(0.006110727785072079+0.0040978841200987135j),(-0.00504042503204368-0.004490246116618108j),(0.005656975546837239+0.0062398573638214674j),(0.0009996385000809007-0.013306127665093563j),(-0.01355775987369643-0.011285903236482195j),(-0.0024252725463859842-0.014053168814964991j),(0.00819982931125515+0.003612909113529613j),(-0.006609345280078179-0.0017040785111996119j),(0.007075235790961244+0.0011266944541826727j),(-0.008223473128923943+0.003319870078695254j),(-0.0007833191639259733-0.010996311107193955j),(0.010200413719636479-0.007376624629296699j)
"(-2.8461538461538463, 0.5384615384615388)",(-0.0014440446222680162-0.015010387443993332j),(-0.009782890681185949-0.006133689651018995j),(-0.003413979084473924+0.008764715531129114j),(0.006419759190893592-0.003990108657848153j),(-0.006348871239299207+0.0027920591822618622j),(0.008230236943276938-0.0026678593912022337j),(-0.012192536715915941-0.006529299278889139j),(-0.016569895904051894+0.007805165630084263j),(-0.013803319587630005-0.004501729260425772j),(0.0073956869073907435-0.005193807787352638j),(-0.005110946994422013+0.004757982615549774j),(0.004842454423541249-0.005618470246592146j),(-0.0012421475733883792+0.009092003491354295j),(-0.010388717158111262-0.004532567354148915j),(-0.002244837294948616-0.01266438110345145j)
"(-2.6923076923076925, 0.5384615384615388)",(-0.014523776767994084-0.005033145807006891j),(-0.009771655872997116+0.00657940403719523j),(0.006786826611117922+0.006841514022917827j),(-0.0010190771098880342-0.007710250595295201j),(-0.00011284966876915586+0.007136774088758164j),(0.0009799906773123482-0.008846814421894568j),(-0.01133459047250973+0.008842494213413663j),(1.1780538095181154e-05+0.019067841282519996j),(-0.01071684495758653+0.010163716313527802j),(-0.0004704525261348947-0.009098218078784213j),(0.0011683977874135593+0.007063368478504754j),(-0.0022228283053538594-0.007370723312077808j),(0.007489548125286383+0.005865095683928638j),(-0.009135339748820059+0.0072572618408380096j),(-0.012646383897637569-0.003609543045622487j)
"(-2.5384615384615383, 0.5384615384615388)",(-0.010848918701138464+0.01131960448144053j),(0.002086039462818933+0.011846127452945587j),(0.009240001045767941-0.0035127714513880073j),(-0.007671718100944788-0.0023238804051187055j),(0.006634240107041926+0.0031849037879631823j),(-0.007890465178887888-0.004677409780422926j),(0.003649615139336774+0.014540154933801905j),(0.01798644468284133+0.008534784085106089j),(0.0037027366101559417+0.014541823782375176j),(-0.007923173940522908-0.004636296925035526j),(0.006654439837739726+0.0031438991199583457j),(-0.007681766307665166-0.002280542789718082j),(0.00922087513284701-0.0035506955990932333j),(0.0021171796118711894+0.011836664581061482j),(-0.009021350202750961+0.009987169699937572j)
"(-2.3846153846153846, 0.5384615384615388)",(0.00585966789647664+0.014893533738523309j),(0.011928434822868391+0.002970855653407556j),(0.0005574386158503036-0.010138527763715745j),(-0.005462461269729467+0.006219806721212864j),(0.005866674455977691-0.004836950161777531j),(-0.00776427078966951+0.005423017958877546j),(0.015465865801178577+0.0026645952829075594j),(0.016230761780188722-0.013094453557073327j),(0.014636154984167092+0.004153841898967012j),(-0.008384335223462063+0.003900355513476889j),(0.006656121131442809-0.003647907856979725j),(-0.00648679718738931+0.005284396841392082j),(0.0018717246190276134-0.010113270544489567j),(0.011761661729733482+0.003955608825921788j),(0.0050616565717447+0.0128211454919366j)
"(-2.230769230769231, 0.5384615384615388)",(0.01632215346745626+0.0009533026333413858j),(0.0077361517871167495-0.009914216099378157j),(-0.009297255956475913-0.004761425889360706j),(0.0035124137905922542+0.007814196299320375j),(-0.001974208993899913-0.007623913641104512j),(0.0017751150493495018+0.009637245180720214j),(0.009143500617515893-0.013742357744903545j),(-0.004851032099394788-0.02137944724028879j),(0.011276551819015714-0.010454897770299074j),(-0.0018584951411542991+0.009127573087131899j),(0.001200409192886948-0.007766715583666938j),(0.000572303433087394+0.00874795965434382j),(-0.007873266579150122-0.007289843850112535j),(0.009496552194133288-0.008616908272408432j),(0.014075194609126903+0.0012445348048077164j)
"(-2.0769230769230766, 0.5384615384615388)",(0.007912808890594005-0.014724956674467361j),(-0.0060551400304901795-0.011365832402060438j),(-0.008377013427419993+0.0067592579485968975j),(0.008888903533851866+5.937425397999354e-05j),(-0.008039857094887198-0.0015098903366031668j),(0.009855085193177383+0.0024886528408894406j),(-0.009382621593407997-0.014725983925313935j),(-0.02246103156932232-0.005538361847972181j),(-0.002676613396802389-0.015237594199643203j),(0.006022443868206463+0.007203407555424773j),(-0.005462339814791734-0.006084457038224073j),(0.007735022553902314+0.00501983708257225j),(-0.010886698730696111+0.0027173888712535166j),(-0.0028721044903787488-0.012955453343027423j),(0.007664246395452064-0.012306406817670021j)
"(-1.923076923076923, 0.5384615384615388)",(-0.010230879827067588-0.01370916042736117j),(-0.013170775703909135+0.0009321749810943435j),(0.002858361436292473+0.010739256418353701j),(0.003918850157218635-0.00837865594001213j),(-0.0050114854075386656+0.006898127246926384j),(0.006643624680359084-0.008225114832900789j),(-0.018394145402104885+0.002797261730940239j),(-0.01614219432032201+0.01843544265857984j),(-0.014015854003202585-0.006527588973518975j),(0.009479598518512324+0.00022115014401970727j),(-0.008557018548112708+7.730635098085462e-05j),(0.009221356268272697-0.003136368775226735j),(-0.004058618932858008+0.011040934188734409j),(-0.013091804668595391-0.004210017874580936j),(-0.007650789487631968-0.01277286855398671j)
"(-1.7692307692307692, 0.5384615384615388)",(-0.01716295922910882+0.003522393598990276j),(-0.004627370488748169+0.012740744795533068j),(0.011353623657261112+0.0018199102392233788j),(-0.006224815342698328-0.007384216804061077j),(0.004241180465492691+0.007851660329899368j),(-0.004857423139132035-0.009908017891443485j),(-0.0052504743603068674+0.019312177656460653j),(0.009087347171498126+0.02439946444464467j),(-0.013605588999170928+0.007015562691047951j),(0.006896786055041429-0.006698048886662672j),(-0.006191686575844966+0.0065578409182457985j),(0.0037377613600251087-0.009635453452134717j),(0.006994106151771166+0.010195103940002071j),(-0.010747242698361222+0.00939106749709782j),(-0.015277741745459811+0.0009090467833798314j)
"(-1.6153846153846154, 0.5384615384615388)",(-0.004247841606080404+0.017453476900722895j),(0.0100273692228212+0.009677517432218449j),(0.006519786707888255-0.009987104923951438j),(-0.009771279764094547+0.0026508885722315444j),(0.009379751625547285-0.00039497295932270184j),(-0.011560274317336968+0.00017864042409495654j),(0.01692643566038613+0.013744199854090706j),(0.027323521862900973+0.004529620590358761j),(-0.003725487000588539+0.01449865426647184j),(0.000748001708179835-0.009789996878847487j),(-2.4242477251195265e-05+0.009583824986567858j),(-0.004962292970338647-0.009837649880958853j),(0.013017254447404784+0.0005157431914050664j),(0.0023995113180625485+0.014637255317930383j),(-0.006534684660203553+0.014326560004861225j)
"(-1.4615384615384615, 0.5384615384615388)",(0.014302116321735454+0.011631954666058101j),(0.013306801454358598-0.005370887423983378j),(-0.006722049773689634-0.0104276929371211j),(-0.0018448892612390664+0.010503918304938952j),(0.004043789254918583-0.00908144494893683j),(-0.0050951819122149545+0.011053836106450698j),(0.021551619373717103-0.010987707854960858j),(0.01943122726446857-0.021982768418711777j),(0.0068353043926073+0.012712701167954725j),(-0.0054030566890956155-0.00858861817864069j),(0.006555397275570912+0.007916367623683227j),(-0.011247135205193867-0.0035788839669681537j),(0.008948466027224815-0.010452914163397215j),(0.014157492925787586+0.006148118822007069j),(0.009776331096090938+0.012936213416049117j)
"(-1.3076923076923075, 0.5384615384615388)",(0.017131531867680495-0.008075562937742673j),(0.0005359577141332739-0.014793002357282j),(-0.012799084923810966+0.001963100324379033j),(0.009216798244826092+0.006536955789959058j),(-0.006678068980980262-0.008254189186120042j),(0.008113372028996552+0.010017132640405043j),(-0.0014205513178784477-0.027557979237831955j),(-0.006848822228038128-0.029781387868957412j),(0.012262145928232307+0.00629292801732921j),(-0.00948806650229597-0.004877043433924722j),(0.01076884289677417+0.0028125889741410963j),(-0.011496518803310906+0.005395334372580306j),(-0.0023524910172103447-0.014372950548240924j),(0.013540235366287361-0.008670874244917024j),(0.016542395614014882-0.0023588223622354985j)
"(-1.1538461538461537, 0.5384615384615388)",(0.00021666799687816013-0.01947715558357538j),(-0.013734417347977878-0.006743555908167828j),(-0.003605150423035983+0.013080434758535951j),(0.01055279025627491-0.005836646594618592j),(-0.011258935785214473+0.002208130514042377j),(0.01347597103657682-0.002801621834960072j),(-0.0306101382820921-0.012172762883721643j),(-0.02663017298077298-0.01452782163929956j),(0.013270765477792885+0.0008839766932500322j),(-0.011438728873704763-0.0007075598630492062j),(0.01166896837599399-0.003432026803883956j),(-0.005865146197081663+0.012397309896444192j),(-0.012948505874710576-0.008407948277987418j),(0.0007492022920136332-0.016744344649230556j),(0.006319399200797569-0.016028688046885533j)
"(-1.0, 0.5384615384615388)",(-0.017899701041239214-0.00904125495487978j),(-0.012187639732751047+0.010135643043084787j),(0.01100755806481077+0.009104246225791516j),(-0.0006339137092610851-0.012973129027915357j),(-0.0039041448305631773+0.011988974173808287j),(0.0044480585442769095-0.01422137817786976j),(-0.03169867854597331+0.028069505016186092j),(-0.026222820909341474+0.0037063423256050014j),(0.013402295703395595-0.0013424117963321091j),(-0.012299626533943609+0.0026544618393795974j),(0.009948797641677066-0.00895654924770852j),(0.002692664682018659+0.014597450219362882j),(-0.016006487464461525+0.0034576655492856998j),(-0.01352247722192979-0.011068688479375524j),(-0.010952887715992024-0.013993198684755908j)
"(-0.8461538461538458, 0.5384615384615388)",(-0.01657126600043956+0.012347748638096977j),(0.004432405412806283+0.01585730665141637j),(0.013578810367431205-0.006665093547088416j),(-0.012934619574238422-0.005752675389798225j),(0.009300723590797012+0.010745478173010444j),(-0.010701034479639214-0.012964986507432094j),(0.019386273723518428+0.058925433663011104j),(-0.018076945356048688+0.00401346275520101j),(0.014586923871180485-0.00017069716288413612j),(-0.013250373083633294+0.004603202334289588j),(0.007055268432198016-0.012985436903649346j),(0.010725812445160661+0.011958958927947447j),(-0.0100953444712381+0.01411711153360088j),(-0.01779974594107776+0.003824421855167934j),(-0.018200412352263277+0.002123862190122366j)
"(0.8461538461538463, 0.5384615384615388)",(0.001230273479022428-0.020650644534183853j),(-0.002775593918247791+0.047655296162814186j),(-0.014379292426769004+0.022114000937086684j),(0.012028421742407317-0.00897180482312196j),(-0.008888131894975755+0.010815434896156878j),(0.0005878317334077626-0.014548711747143754j),(0.013929003450888856+0.007421540711696308j),(-0.0065241981754189165+0.015819869759009477j),(-0.017212752196130568+0.005546491160141175j),(-0.018302952048261323+0.0015169966428662343j),(-0.015658019153598324+0.00858884614241485j),(-0.0003140081418228399+0.016736354109115916j),(0.015369786485942394-0.0007794592033226037j),(-0.008623030694633825-0.011405344563407794j),(0.0017484708858264966+0.013959607154710266j)
"(1.0, 0.5384615384615388)",(-0.002306196742600927-0.020720664859289653j),(-0.03163168787141053+0.03459149098791815j),(-0.021028712987566544-0.005189368500941323j),(0.012349933141569533+0.004515121654605004j),(-0.0124129906760616-0.00232994159143054j),(0.012496001529866815-0.005285269284121118j),(-0.0010941895102221024+0.01502873136432192j),(-0.0165513016155836+0.0007514031995957432j),(-0.01274952927694885-0.012091412821924346j),(-0.01127004603510457-0.013696159520604375j),(-0.0161457287444496-0.005345127527717876j),(-0.009644088156407578+0.012304613757624538j),(0.012984746719182072+0.0054235752615104564j),(-0.005196411537574447-0.011763907387884381j),(0.0014045447550272252+0.01261185141101392j)
"(1.1538461538461542, 0.5384615384615388)",(0.002446332847962829-0.022934045009662226j),(-0.04083381764347087-0.003857870771792501j),(-0.0030430005750798858-0.019162972952165246j),(0.002090612069732812+0.011777315135252086j),(-0.0033866940729277185-0.0110857443793153j),(0.009457029484112903+0.008548146983557051j),(-0.013596705146034959+0.004873498819622683j),(-0.007409112062763021-0.014256862342588286j),(0.004548877384592567-0.016459887848173965j),(0.005064567975884115-0.016354588484194233j),(-0.006130783267813667-0.014976991836499434j),(-0.014309544799060391+0.0028586140929629466j),(0.007678523174092992+0.010340574909309102j),(-0.0006720302950700741-0.011631209679643859j),(-0.0010884594320374249+0.01176593429235642j)
"(1.3076923076923084, 0.5384615384615388)",(0.015179337408616355-0.019783747934841632j),(-0.015701192513557716-0.03189560147312056j),(0.014886753089657322-0.009603585708253409j),(-0.008696525051370503+0.00690150938385485j),(0.007773759971025915-0.007458522307345805j),(-0.0035947376045019227+0.011508604686910891j),(-0.009579961586153202-0.010059201440370077j),(0.009564297194154414-0.012329799122718497j),(0.016237833012893856-0.0034727478422686923j),(0.015965595617669186-0.0042764442644330864j),(0.0075054005963989655-0.013450842623507667j),(-0.011510542287993775-0.00731148247310816j),(0.0002750824354283855+0.011832386859398154j),(0.004300354602894306-0.009783390104177234j),(-0.005184553523804767+0.01016576164664339j)
"(1.4615384615384617, 0.5384615384615388)",(0.025381163974319047-0.004173235322645262j),(0.018009562591019268-0.02555260178565324j),(0.013725737749843472+0.008974069479637522j),(-0.009506884598441945-0.0042966081594568405j),(0.009503026747989994+0.0034443403323415785j),(-0.011373101922445584+0.001450655919264909j),(0.005130375106810461-0.012376514759083782j),(0.014777621034731443+0.003456026647690451j),(0.010204591619976158+0.012527230897492529j),(0.01153011472165125+0.01104334073924582j),(0.014542550264681084-0.0019700859070409006j),(-0.00247828633187938-0.012530298338963205j),(-0.006712816086870881+0.008637228802507226j),(0.008286684007213822-0.005497821007577621j),(-0.009554921215190275+0.006070356330918731j)
"(1.6153846153846159, 0.5384615384615388)",(0.0194703613775678+0.016800738782830997j),(0.027699049126272735+0.004015926351513958j),(-0.002435885529196507+0.015141973404217857j),(-0.00037431627756817924-0.009878775977559599j),(0.000986081244666735+0.009502889279723127j),(-0.005766111448796697-0.009310516103753901j),(0.012949932398875064-0.0003091410260255021j),(0.0029188215358379407+0.014488122202209222j),(-0.006424286809934015+0.014363343414461861j),(-0.0035604752775436383+0.015018513006561833j),(0.009574792336491984+0.010217374825355233j),(0.007303317889235035-0.009522537533239455j),(-0.010034872172526996+0.0016963097519508026j),(0.009358992454203855+0.000655350843080024j),(-0.01133295440074051-0.0010651034087947996j)
"(1.7692307692307692, 0.5384615384615388)",(-0.002301675981009151+0.025164472504654083j),(0.0077398960141570675+0.024254738052356107j),(-0.013970321216601595+0.00371728504368112j),(0.008311553328433164-0.00444398537899636j),(-0.0077484092167851865+0.004740037002521878j),(0.005843705392262244-0.008723632128482477j),(0.00535400393085754+0.01135186439155771j),(-0.011676488610091816+0.008444058304839946j),(-0.01532290965754067+0.0006251863248107677j),(-0.014328950974022198+0.004216892037569243j),(-0.0029365438880751267+0.013057589597228058j),(0.011307070111537584-0.00037138188622249724j),(-0.007728024262864892-0.005580035279482105j),(0.006256229056604544+0.006407812540293605j),(-0.0075593887487497395-0.008654269389368455j)
"(1.9230769230769234, 0.5384615384615388)",(-0.021819832405550868+0.011370411297994668j),(-0.0171428588971893+0.016014851925180804j),(-0.008615782331090985-0.010666876657962928j),(0.007276943397055096+0.005343231866981015j),(-0.007255872466589532-0.0047584638790034j),(0.00996173240103888+0.0016625843326025674j),(-0.007971955777264717+0.009214046026038225j),(-0.012217047079231335-0.006969696902266203j),(-0.007140998496262202-0.013145270535937986j),(-0.010328221538738384-0.010134675881459453j),(-0.012008758549408539+0.004476841442338706j),(0.006817260352461245+0.00824980584100976j),(-0.0009844435068114164-0.008930705549183291j),(-0.00012371957882520988+0.008627555077540658j),(0.001358257255647969-0.011506630474761411j)
"(2.0769230769230775, 0.5384615384615388)",(-0.0203019907972236-0.012516442831607816j),(-0.020252942497633215-0.008172279492830557j),(0.005945951076063343-0.011640674438387491j),(-0.0016557251709867283+0.008520809166042535j),(0.0011817834832544795-0.008237325263106577j),(0.0024898545470849304+0.009417521593486595j),(-0.011330862488366775-0.0034604302276700317j),(0.0012774617247848646-0.013683731468726892j),(0.008488202756439219-0.011885561337055064j),(0.003827137308989196-0.013501984591835178j),(-0.00977414293899631-0.0074603367881782385j),(-0.002490078645930047+0.009848702144090784j),(0.00588341073585995-0.006160550745720534j),(-0.006304138678201156+0.005509360898651525j),(0.009870277471560437-0.006181501894196769j)
"(2.230769230769231, 0.5384615384615388)",(0.0008890211876791424-0.023058066124740192j),(-0.0009819869351630531-0.020475595539003966j),(0.01249498686313168+0.0006672688557714992j),(-0.008120300151857565+0.0020360592094305113j),(0.007666718726856501-0.0023106681609520482j),(-0.007314290966637742+0.005932882765616458j),(-0.0013863465424445397-0.011453853093047693j),(0.012709624004202539-0.004374500017786901j),(0.01406430342428932+0.0024216712936240992j),(0.013310061029497862-0.002917904145769198j),(0.0012248274816257622-0.01175557260452314j),(-0.009043443766908799+0.0034363735560640923j),(0.008082245026613194+0.0007704917986420348j),(-0.008058940204264944-0.0013185387514169414j),(0.010836615396909291+0.004316318492156634j)
"(2.384615384615385, 0.5384615384615388)",(0.02001847660081075-0.009861759715849551j),(0.017213530965070167-0.008880705632838633j),(0.00429422632973732+0.011226884679245472j),(-0.005091837180869053-0.006293234945596253j),(0.005128057637170809+0.00577971018310112j),(-0.008147816729619218-0.004107717421204389j),(0.00966525052993909-0.0057583718086594935j),(0.009020623606262065+0.009578991173443043j),(0.0038063023398649956+0.013426960347988046j),(0.008543744868936411+0.010120778062175277j),(0.010335099283223815-0.004767690189385025j),(-0.0075442164984683546-0.00533757782616183j),(0.0040330202538645015+0.006645470527496037j),(-0.0037836504695795076-0.007043015544065249j),(0.0025233566981028408+0.011368207706567735j)
"(2.5384615384615383, 0.5384615384615388)",(0.01744334664058999+0.012721768999534904j),(0.014443007145993118+0.0114034598657247j),(-0.008202185635415492+0.008176265607788854j),(0.003471191189370205-0.007035533008287595j),(-0.003006076824532402+0.006842901164883032j),(0.0004001541658071217-0.008847993767295443j),(0.00896130727507901+0.006351933861656902j),(-0.004926003687162908+0.01191259113610516j),(-0.010264415528882399+0.009010626209256106j),(-0.0049032478790545855+0.011918823778167567j),(0.008980003115898262+0.0063179207073277704j),(0.00035611641717601673-0.008846082122075754j),(-0.002964560714848356+0.006859465517829785j),(0.0034294197109681333-0.007059807453418982j),(-0.008171654443426176+0.008223501392205367j)
"(2.6923076923076925, 0.5384615384615388)",(-0.003279249278313529+0.020645756093837658j),(-0.00423976286568865+0.017043536853961944j),(-0.010435635309783496-0.004031435593998893j),(0.007614761377878258+0.00021389709836793928j),(-0.007244161606664088+0.00011364102968626362j),(0.008009601549403358-0.0031628431951211703j),(-0.0021302431329828318+0.010522396442630099j),(-0.012633123305006643+0.0003878357446910678j),(-0.012276756714557344-0.0053122356752250645j),(-0.012509460733558502+0.00105259265498178j),(-0.001026655655671908+0.01055994539601589j),(0.007375668957541591-0.004232286338087446j),(-0.007079479252079812+0.0013575404172259593j),(0.007634931911421789-0.001142896915788569j),(-0.01120254962520617-0.0026689776352462114j)
"(2.8461538461538467, 0.5384615384615388)",(-0.019315418554310806+0.006123001815914345j),(-0.016556232618925654+0.0030036164534949245j),(-0.0005362757649393508-0.01081754324554159j),(0.002889329475495025+0.006822875737012503j),(-0.0030223174889533063-0.006353979398256532j),(0.0059972740118571346+0.0058602837408630575j),(-0.01025707354815655+0.002262757109040962j),(-0.005427755370585127-0.011150120090981435j),(-0.0004144722479701895-0.0131037167900011j),(-0.00643525009288896-0.010411849296778212j),(-0.00941276457099558+0.004103302779021276j),(0.00718050863992039+0.003934302771204739j),(-0.004852698364851321-0.005009537894735633j),(0.005061827333018662+0.005674487153327578j),(-0.003340612415886164-0.01092013695797266j)
"(3.0, 0.5384615384615388)",(-0.013617387223982707-0.014185069850239287j),(-0.009156137872866895-0.013332485666420264j),(0.009378555250589761-0.0047356979362535665j),(-0.004882103927602727+0.005315988978424655j),(0.004407443393740882-0.005236658968883805j),(-0.0028290418327549453+0.007670561656971692j),(-0.006093194136974939-0.008287015629728946j),(0.007805002180076683-0.009344916364516684j),(0.011464227775079737-0.005821519768939298j),(0.0062600586359492765-0.01017378596285558j),(-0.007868851891367868-0.006093704534132658j),(0.00028674347484357896+0.007895709344926722j),(0.0015845506480778066-0.006577645090701119j),(-0.0020749327275728785+0.007204711788292145j),(0.007770807802229218-0.00821636500067643j)
"(-3.0, 0.6923076923076925)",(0.013773673331939726-0.0049863318606819095j),(0.0022831819784209294-0.01080376681872786j),(-0.008861612118844509+0.0007104772244990169j),(0.006355981253577012+0.003300495345516356j),(-0.00566227359835441-0.0037114613441074926j),(0.006547033623354113+0.0058783058020911595j),(0.0015451424557876281-0.013892259616038809j),(-0.010593929992301637-0.013971209954009044j),(0.0032626698478195886-0.013082484732920256j),(0.004879763184048471+0.006967591171254648j),(-0.0044940498860898135-0.005007725755583144j),(0.005485874852648272+0.004765052785202293j),(-0.009016696821532668-0.0009428839970780245j),(0.0035750418056633942-0.01062190812052472j),(0.011928901830731616-0.004173265794318454j)
"(-2.8461538461538463, 0.6923076923076925)",(0.0013125008781899685-0.014851631716973172j),(-0.009091851426058117-0.006614948694912452j),(-0.0029978506872285764+0.008575823395018245j),(0.005743711701040795-0.004581622401130918j),(-0.00585464118742479+0.003752885147172666j),(0.008265083652012898-0.003718835696464355j),(-0.01253463377772744-0.007354641587207907j),(-0.01781207074174229+0.003525165508546133j),(-0.009906359702492212-0.009393337517052387j),(0.008558755278959275-0.000305376523618607j),(-0.0068289263505216325+0.0009243082766407562j),(0.007238610399139031-0.002072168285123394j),(-0.005625577489020296+0.007508901166615789j),(-0.007838002529839572-0.008442005126670836j),(0.0016128792411977417-0.012803573184153675j)
"(-2.6923076923076925, 0.6923076923076925)",(-0.013137586877060162-0.007612000646609381j),(-0.009937305046143688+0.00569998881070176j),(0.00678339179338182+0.006351484720919704j),(-0.0019011742371100864-0.007304443724170243j),(0.0010623780322872162+0.007074887184122645j),(-6.129339956340524e-05-0.009352842324601856j),(-0.012339347451114728+0.008805013266408406j),(-0.004912885262812622+0.018186886842568323j),(-0.013250649327597203+0.003857270081093614j),(0.004578664229111493-0.007303489647803028j),(-0.0032756474676755255+0.006270612047126953j),(0.002406616967247336-0.007441837477878914j),(0.0035946468315169104+0.009038296305362997j),(-0.011502518564106232+0.0028613444764542897j),(-0.01095086153816575-0.007344966717143161j)
"(-2.5384615384615383, 0.6923076923076925)",(-0.012707875993858898+0.00882451978212318j),(0.0011591831244136324+0.011622842914101095j),(0.008756917041714324-0.003724069613809032j),(-0.007661280100932825-0.0012699356426848305j),(0.0071008371786502825+0.001983885270409813j),(-0.008872678357595568-0.003851826347376162j),(0.0031321488503965097+0.015559156571721623j),(0.014587906641748756+0.013064004655519452j),(-0.003618341258128583+0.01344191193558753j),(-0.003306577655701749-0.008020480977154012j),(0.00317862631817118+0.0065536274098403294j),(-0.004928272484205367-0.0064871839903686175j),(0.00993449560045342+0.0018341410820631866j),(-0.003235547304676016+0.011773021234524592j),(-0.011764003773179365+0.006586560761506385j)
"(-2.3846153846153846, 0.6923076923076925)",(0.0026120652639923083+0.015556199373518466j),(0.011304403439078212+0.003775776032837307j),(0.00013647361847027333-0.009755011605063757j),(-0.004409045885098353+0.006680065183200743j),(0.004872555845816066-0.005849432803035309j),(-0.00736937110952381+0.006800421220566078j),(0.016277207886179323+0.0036987357417376113j),(0.019051411396616636-0.007273434422281226j),(0.009437597678435241+0.010338802182978122j),(-0.008444820335212535-0.002224507541922992j),(0.007357393010706695+0.001579126066642552j),(-0.008509435858801597+0.00018962327567981183j),(0.007219674485263208-0.007641418071199779j),(0.008873768670247669+0.008932360239276165j),(0.0004992752206884964+0.01378583877837365j)
