index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)"
"(2.0769230769230775, -2.230769230769231)",(0.009369740160301843+0.005366458475833076j),(-0.0072618168113322045+0.0020103985247536312j),(0.00410855259297153-0.006013897001576509j),(0.0020698641247666565+0.007419694771368436j),(-0.00845110928746508-0.000655969705946763j),(-0.00039329626101526323-0.009309964331420681j),(0.007564740944497811-0.006483660834654487j),(0.009421977306542593-0.003931612734925482j),(0.007708777683093505-0.006336651578281328j),(-1.908150918261612e-05-0.009344869614264732j),(-0.008428060741393368-0.0011465464047355487j),(0.0015347505993174614+0.0075712227298171545j),(0.004587440453568265-0.005663801885557098j),(-0.007380867141116511+0.001394097476256575j),(0.007219782491344613+0.004970155318672576j),(0.0029225987520306034-0.010827992033146j),(-0.010105922230404128-0.009299538823270318j),(-0.01032288747676513-0.009141488320467817j),(0.0023691744151502097-0.011062039544375634j)
"(2.230769230769231, -2.230769230769231)",(0.005333324316169627+0.009451814464819944j),(-0.0073005312010536-0.0016944537636474546j),(0.006370659911934729-0.003226044329102116j),(-0.001975667584782689+0.007230136227201806j),(-0.006452465336587956-0.005126714014182528j),(0.005260240122940559-0.007415325091529032j),(0.009772268438354707+0.0001922267100649134j),(0.00927358964689355+0.003931970500778468j),(0.00974553342915135+0.0016904454020566222j),(0.007354001966724748-0.005673026157010078j),(-0.003854275771036456-0.007525451629783158j),(-0.005479198246236951+0.0053477914759328974j),(0.007116123993948529+0.0009279213800171512j),(-0.004893911434404576-0.005444015234619825j),(-0.00033381178934146734+0.00843202417701137j),(0.010063120795802157-0.0036821671039446867j),(0.0005190304688940258-0.013215079513962655j),(-0.0013417147750440367-0.01353957232821426j),(0.008476977520624143-0.007623285331580845j)
"(2.384615384615385, -2.230769230769231)",(-0.0008338525283617172+0.010865203034082878j),(-0.005327042509046193-0.005225785222556461j),(0.0069901882157065625+0.0005474680866458595j),(-0.005457471786346771+0.004848530361799794j),(-0.002149120629187517-0.007721792786155499j),(0.008559715756418463-0.0023231175336070665j),(0.006857616791981727+0.0066960739729126995j),(0.0034198385873318556+0.00932431479039953j),(0.00487310876974201+0.008499173332397306j),(0.008879481613558955+0.0025014943361814325j),(0.004046479836648038-0.007361989913475936j),(-0.0073767333284130605-0.0017765240246999903j),(0.002818605075378136+0.0064839671175237895j),(0.002147146757827762-0.0068151802072318095j),(-0.0071155740278569315+0.00396377284257959j),(0.008304117927899408+0.006031750307172045j),(0.010274906585634885-0.007525500781899124j),(0.008547151179687377-0.010295704446923692j),(0.011431115866336909-0.0006077770694583793j)
"(2.5384615384615383, -2.230769230769231)",(-0.007170299118579699+0.008248332373146917j),(-0.0014865131206603641-0.007285938276180861j),(0.005419313665239235+0.004261718610991349j),(-0.007072832369891841+0.0007975531227425657j),(0.0029531766736084226-0.007218648982482495j),(0.007786135131922939+0.003774427132728264j),(0.0001855617047271474+0.009394046289567118j),(-0.004580242555273661+0.008649915393565431j),(-0.003552360459945766+0.009024341210737453j),(0.003140269590913415+0.008602366787644554j),(0.008316798103406813-0.0006665644230620782j),(-0.0023229882883390976-0.007151180715547092j),(-0.004111819806823806+0.005626778137838355j),(0.0068196781709827-0.001507310360263716j),(-0.006806599421436711-0.003970154413086934j),(-0.0005472636779835105+0.009838961156968409j),(0.011738837766130534+0.003575232667413654j),(0.01311262193567243-0.0006253686060721866j),(0.008962658886837888+0.007135839582781277j)
"(2.6923076923076925, -2.230769230769231)",(-0.010786358494894052+0.0018741192751253136j),(0.0031237403883116327-0.006723651511380646j),(0.0018607256381914428+0.006527787719583244j),(-0.005973591152562554-0.0035469876770168364j),(0.006689644584257772-0.003593563045606019j),(0.003110112957501202+0.007848922719033067j),(-0.006475951805692191+0.006547697269062531j),(-0.009395788255103404+0.002165881643463643j),(-0.009210594223464087+0.002692161134648934j),(-0.005200962108059693+0.007450564413110451j),(0.0050219522457954305+0.006587857456115474j),(0.004890311756219356-0.005621147649668331j),(-0.006830843112281269-0.000756762444277149j),(0.004563117902019777+0.005088833934899961j),(3.796050317958725e-05-0.0076387599192812025j),(-0.008318771208456546+0.004551816404765426j),(0.003756114837724578+0.011221318099048909j),(0.00880570675177939+0.009366295820354285j),(0.0015028620154016827+0.011333290348568996j)
"(2.8461538461538467, -2.230769230769231)",(-0.009331515926139067-0.005735203112239384j),(0.0066234399178123895-0.0032869048337760215j),(-0.002511587727865525+0.006201663664395719j),(-0.0023603491152487423-0.0063649188174001005j),(0.0072131327291405+0.0016456634253569056j),(-0.003123950798772519+0.007624489370811356j),(-0.009021807565429382-0.00026387496806647793j),(-0.007570918484121004-0.005732192511260046j),(-0.007603640424327635-0.0056800925651190395j),(-0.009011487651822523-9.196275826618461e-05j),(-0.0028831623459788223+0.007699917281851929j),(0.007258108320320333+0.0013505930165727928j),(-0.0026557257848908488-0.006238641802283053j),(-0.0021983944201345394+0.006325167517219064j),(0.006481353798966382-0.0036099022896859956j),(-0.007899411967276126-0.004606877532400979j),(-0.006913944045782185+0.00909287078510183j),(-0.001737399695419224+0.012453332026738678j),(-0.0070768073995644215+0.00891237112027874j)
"(3.0, -2.230769230769231)",(-0.0028193543407935675-0.01057550764262892j),(0.007145628659652044+0.001827609058192072j),(-0.005824429239607616+0.003109564399489238j),(0.0023035955925912524-0.00622815234349084j),(0.004093091549429777+0.00593969360038495j),(-0.007429425874237662+0.0030841208399069254j),(-0.00571460856344573-0.006752233466450263j),(-0.0002998619218469658-0.009345688002001364j),(9.537626169045898e-05-0.009383752141745782j),(-0.004880991267483493-0.007484319908002795j),(-0.008006286932923018+0.0015701093893428276j),(0.00244061787202673+0.00689607876307668j),(0.004116906811616804-0.00527565671502646j),(-0.006479028040688691+0.0010696493438726836j),(0.006121935846467481+0.0038220561992969417j),(-1.7959931140721685e-05-0.008836050039570754j),(-0.011012197653252835-0.0007779492749754169j),(-0.010704176703028702+0.006036076416450025j),(-0.01128108967491802+0.0007289046100655361j)
"(-3.0, -2.0769230769230766)",(-0.010272273304282107+0.0006158633028280507j),(-0.0068411260319024515-0.006373397997974339j),(-0.005465364765560347-0.007790086941139169j),(-0.007888907302438592-0.004708545531011371j),(-0.007477495502554101+0.003992409195027517j),(0.0036468953753901923+0.00669303430438636j),(0.003948552568390756-0.005669082472116791j),(-0.00652813910973305+0.0010884977611088122j),(0.006054353356315477+0.0035814674085620775j),(-0.0011942816196644677-0.008326327499813496j),(-0.010203137413772297+0.0029169312219508663j),(-0.005271265397229425+0.01117619133551423j),(-0.006920800572306487+0.009736827708305624j),(-0.009597914908341717-0.0021074378363397555j),(0.0042506767505724186-0.0065771850640780095j),(0.0014658136517251724+0.0066368977647698404j),(-0.005296514168544216-0.004024011323338704j),(0.006925081162986022-0.0016380150862557868j),(-0.0007189197952296606+0.007876562177841903j)
"(-2.8461538461538463, -2.0769230769230766)",(-0.004910706690616272+0.009155991204332732j),(-0.009203443341483368+0.00214939515880059j),(-0.009649896607746176-0.00024158149751318445j),(-0.008805846484744199+0.003176528936981095j),(-0.002120236493122696+0.008411998959309306j),(0.007503311310364268+0.0022087189526380107j),(-0.0009734734871201918-0.007014896386054836j),(-0.004252073761628964+0.005230457629658977j),(0.006959345294541726-0.0013462241911662714j),(-0.00660223062781925-0.00520552480218061j),(-0.0047747393242536535+0.009511058389820231j),(0.005682550492674035+0.011220990362754877j),(0.004452528975640173+0.011505263602490776j),(-0.006888320125839231+0.00750694998748405j),(-0.003896020094893955-0.007077087729221143j),(0.006714882895039568+0.001818288070658662j),(-0.006126917769398841+0.0028594668021928644j),(0.0018903659810895442-0.006946259461771066j),(0.006533614603651288+0.004584482332087267j)
"(-2.6923076923076925, -2.0769230769230766)",(0.0051846822577573705+0.00911681768733273j),(-0.003483345000943725+0.008892970726301552j),(-0.006123932003397667+0.00763802824686461j),(-0.003335079564454687+0.008936370554565838j),(0.004765277432473727+0.007493671804038965j),(0.007139917557184324-0.003677584788085082j),(-0.005491955997772632-0.0047595824511548705j),(6.305089028611787e-05+0.0068736746534259945j),(0.004544077977360167-0.005517415862149807j),(-0.00838313703802566+0.0004801811879435656j),(0.003435452796961768+0.010081447878033547j),(0.012477279246150358+0.0027872995832667713j),(0.012402471236029102+0.0029537920375975763j),(0.0030212493470723107+0.010144598638636673j),(-0.008350127694978303+1.0105584228640266e-05j),(0.004872634243516948-0.005204500885091788j),(-0.00036820996541848857+0.006867240642469793j),(-0.005229075437468859-0.005070650252443604j),(0.007318574075363131-0.0033616061324419693j)
"(-2.5384615384615383, -2.0769230769230766)",(0.01056901755838696+0.0005764742763300962j),(0.005305743430142642+0.008058567058998135j),(0.0022533642625921693+0.009666976136261487j),(0.004589911873803542+0.008565675854875545j),(0.008887115546306794+0.0019206456348180995j),(0.0028974100138768628-0.007725899766830796j),(-0.007462817199311942-0.00018547004361395636j),(0.004342946657510645+0.005514121724419638j),(0.00025857845772224143-0.007209409233330924j),(-0.006174819141319765+0.005665808071575448j),(0.0094009259134289+0.00497066976511897j),(0.0104716946699217-0.007653465969874063j),(0.009985344079192097-0.0086052251222081j),(0.010638247791668299+0.002877457967361369j),(-0.004225272683648252+0.007547287639777946j),(-0.0023235686632253182-0.006938296305217411j),(0.005966212160489406+0.003660770444229869j),(-0.007064694841972368+0.0021034753819470123j),(0.0008606535663956649-0.00807962848525007j)
"(-2.3846153846153846, -2.0769230769230766)",(0.006353968371713099-0.008583505047296427j),(0.009732255517347025+0.00045356322789998684j),(0.009043829697392498+0.004407325001419205j),(0.009592093634001169+0.0024449186662923064j),(0.007911279310356598-0.004907528246457631j),(-0.0029087228114621673-0.007966932585424958j),(-0.006190821921867735+0.00453767164973903j),(0.006893219376097893+0.001998494580370411j),(-0.003971828531153122-0.006111665532410717j),(-0.001553804759589672+0.00821356181735492j),(0.010318033563756409-0.002384074089578897j),(0.0016335764018258676-0.013023497125660382j),(-0.0008054284346702336-0.013606059182970615j),(0.00852558005711984-0.00771751858012591j),(0.00459979903247254+0.00771411729561004j),(-0.007399842135736384-0.0013483866284457668j),(0.006201085297771215-0.003519497901104357j),(-0.0017005211903215688+0.007264609641290257j),(-0.006514531879061318-0.0049737506153491335j)
"(-2.230769230769231, -2.0769230769230766)",(-0.0035768025364837845-0.010159958855935437j),(0.006261380124193005-0.007581834290285713j),(0.009318989362230913-0.004127142686423621j),(0.008549220768803097-0.005339646823108521j),(0.0025684315679110276-0.00917943082309857j),(-0.007473288499154995-0.0044947885219690535j),(-0.0024488688585770717+0.007510298441391113j),(0.007020980282216155-0.0021717006881508483j),(-0.006712639600584608-0.003052632133505832j),(0.0032932711708309583+0.007657505384395494j),(0.006597656622945899-0.0081889644084949j),(-0.00799685476620457-0.010551447320826853j),(-0.011431453358663801-0.008232189946862483j),(-0.001728746601769664-0.011902570019448144j),(0.00935126264752522-1.6638039968436376e-05j),(-0.00494972344540486+0.005958613633307935j),(-2.5543241334402362e-05-0.007269505605024352j),(0.005484318103569896+0.005193834321929723j),(-0.007728726087757651+0.002930943365602433j)
"(-2.0769230769230766, -2.0769230769230766)",(-0.010465248367295055-0.002898322661865201j),(-0.002168574222457262-0.009677889575355902j),(0.0030795692335480566-0.00984864250908028j),(0.002317302037217705-0.00999409137263431j),(-0.004179223079504448-0.008817242683838267j),(-0.008918812079208329+0.0009485533445963247j),(0.002178981487993808+0.007839092351418211j),(0.0050305309883062746-0.005611456299767786j),(-0.007439579669258997+0.0006931003546776146j),(0.006743658360011419+0.004859682614987535j),(0.0006916146398895197-0.010389216661359042j),(-0.013043273368255379-0.002600889690806713j),(-0.014169907093296323+0.0032712219960430596j),(-0.011231202718079439-0.005728413857457501j),(0.005102151140751364-0.00832695744526688j),(0.0027679033688053425+0.007499822554603172j),(-0.0064422996609091315-0.003679497906173163j),(0.0073627473440223395-0.0020714453096809943j),(-0.001698628921985129+0.00815884799173255j)
"(-1.923076923076923, -2.0769230769230766)",(-0.008529925636326098+0.00685387594519163j),(-0.008967630882346684-0.004415701342019085j),(-0.005245772700056489-0.00902581877495186j),(-0.005290713512842977-0.00899476091122729j),(-0.009024615013166868-0.0042721264431131506j),(-0.006939735202940207+0.0060776776990040466j),(0.00612026364311731+0.005732685629605698j),(0.0018101321398447136-0.007524152159582284j),(-0.006421384965718922+0.004034775079618367j),(0.008209044869574675+0.001172916761548292j),(-0.004793486229908308-0.009093449820245752j),(-0.01183181944326639+0.006063290707230157j),(-0.007650611562781013+0.012879119196106615j),(-0.01190179001985824+0.005808421719326232j),(-0.004459474143928637-0.009209942804704737j),(0.008131045968305004+0.0015098990080354379j),(-0.006585124096960379+0.0037546074383503778j),(0.002107548211194347-0.0074546703336561965j),(0.005936765496859905+0.005942114574783283j)
"(-1.7692307692307692, -2.0769230769230766)",(0.000401246104037811+0.011012270192130887j),(-0.009208654178025494+0.004063475797875713j),(-0.010254494299840666-0.002487459246673323j),(-0.010110939773862725-0.0032024754309207073j),(-0.009982089009398152+0.002151654828740519j),(-0.002573550683806319+0.009130590976454382j),(0.008383003361363777+0.0021202267818229733j),(-0.0016630125874047429-0.007781464500703446j),(-0.004334402218835632+0.006378524633781981j),(0.007961747302942867-0.002273825064812281j),(-0.008349063739187288-0.005721815769435665j),(-0.006217339136636492+0.01165839863053234j),(0.0033715549442305437+0.015002668488723434j),(-0.003125878624966224+0.013579687777864623j),(-0.010653877452405133-0.0015191832624798j),(0.005760977076064534-0.006356892937105497j),(-0.00022089880169156505+0.00775228897251443j),(-0.005248450211496606-0.005835572660307665j),(0.008310612905013691-0.001597774754046124j)
"(-1.6153846153846154, -2.0769230769230766)",(0.009008713346283946+0.006466937468067403j),(-0.0030283118760140487+0.009661089578395801j),(-0.009120758257513508+0.0055057151169120066j),(-0.009934019409349813+0.0041561834956039025j),(-0.007020597619916774+0.007719813163383784j),(0.0025357860629508402+0.009415771316769699j),(0.008717443295691891-0.0018821528549689327j),(-0.004666407319939628-0.006731713702269191j),(-0.0018864535130122114+0.007627598286945781j),(0.006683330526104892-0.004886967976540706j),(-0.009766855871287701-0.0018712941236853887j),(0.0005940357155515176+0.013031312942865565j),(0.012477192124587044+0.00953395849456883j),(0.008549856142581979+0.011928673920943702j),(-0.007839605602431542+0.00822538307750134j),(-0.0023244524373631594-0.008619986138601026j),(0.006602035489037484+0.004423676365423576j),(-0.00785914907558775+0.0012264109995584324j),(0.0034853634668275445-0.007777522937862601j)
"(-1.4615384615384615, -2.0769230769230766)",(0.010751396137485783-0.002958082467826398j),(0.005088518518528559+0.008807306611414871j),(-0.0029082648383035063+0.010341258435903307j),(-0.005266514239703576+0.009565721440503985j),(-0.0016324474266143048+0.010525960630340279j),(0.006896211011391026+0.0072646414481020135j),(0.0074546179160418944-0.005387342272499905j),(-0.006854247290953604-0.004922946624491835j),(0.00040303976018132593+0.008011096167039966j),(0.005067714471230668-0.006566568069216153j),(-0.009658032141403589+0.001385619577575809j),(0.006131288308183359+0.011223544213180283j),(0.015916261219985163+0.00040269264698908445j),(0.015275275951360063+0.0023398710247812195j),(0.0018778700547918885+0.011900806353971052j),(-0.008822245221316902-0.00302149019664066j),(0.007511979613743032-0.003183116608445991j),(-0.0034348203183863653+0.007296659450901012j),(-0.0042622650176203335-0.007445273318860652j)
"(-1.3076923076923075, -2.0769230769230766)",(0.004713006967867339-0.01016251668051216j),(0.009898497501910603+0.0024794135779033005j),(0.004698921374384011+0.009741196387553665j),(0.0014751370419667149+0.010957594100261214j),(0.004142703695676986+0.01003748591719288j),(0.009623272686587445+0.0036121364818437695j),(0.0052087439839969924-0.007922746013095488j),(-0.008208763178291063-0.0028800231568379448j),(0.0022556258929094077+0.007886969567439839j),(0.0036202349799674062-0.007501381320129956j),(-0.008854497992139405+0.0036286813392921143j),(0.009469537700803856+0.008084345191788208j),(0.013876376652637183-0.007951704465070103j),(0.013554055680836855-0.008941749556542655j),(0.01102190064645129+0.006562798324191363j),(-0.007958032427397187+0.005688149999322152j),(0.0016666488867857394-0.00822719355553988j),(0.0040390662724619905+0.0071143512300069645j),(-0.00855776773398352-0.0011218734182201259j)
"(-1.1538461538461537, -2.0769230769230766)",(-0.0044617702962756025-0.010318624380206736j),(0.008832806556598643-0.005141938883596524j),(0.009878475211405087+0.004534255301233568j),(0.007486773730489947+0.00829644500117942j),(0.008624878716525924+0.0069101022841091585j),(0.010522186867273485-0.0004928869137580364j),(0.002607454395554704-0.009412163729852414j),(-0.008914281823025678-0.0009901860796436592j),(0.003579999268048279+0.007601202484874606j),(0.002631392946753376-0.007962165707691073j),(-0.008029175115123412+0.0048732381542567855j),(0.010891619395279028+0.005145761887133123j),(0.008948744258438194-0.01312236965103346j),(0.005447171113276447-0.016084386397603134j),(0.013136317103831152-0.003922612826819598j),(-0.0003351293921282131+0.010305231107625172j),(-0.00587298775806471-0.006364278461446437j),(0.008243984904183517+0.0010019079669051439j),(-0.0062506303350855835+0.0060204020961306115j)
"(-1.0, -2.0769230769230766)",(-0.010589393708622857-0.0038535639830071357j),(0.003046073186744061-0.00975334201605647j),(0.010626018574402417-0.0024360766646477562j),(0.010845918571022475+0.003069192047335556j),(0.010966223407963006+0.00240015527788472j),(0.009909300260828407-0.004235260500912855j),(0.0001319464983843776-0.010047205002790495j),(-0.009230077050394784+0.000514379377681426j),(0.004380823832998773+0.007418518432315456j),(0.0022383051445180697-0.00816360628916832j),(-0.00757472674101401+0.005285510898660545j),(0.01113944647400664+0.003228369213362148j),(0.003891113334106603-0.015076678737867371j),(-0.00429874118382805-0.017082584749764117j),(0.007234445730039322-0.012786552192167991j),(0.008172725292143754+0.00725317030295954j),(-0.008927041267575271+0.0008035027677469946j),(0.005962851660688071-0.005970294544671929j),(0.0005759790404872297+0.008702270156306204j)
"(-0.8461538461538458, -2.0769230769230766)",(-0.010242189139592961+0.004729560117164021j),(-0.004001252011422057-0.009376608864121398j),(0.00725921226779642-0.00814339472094193j),(0.011009706200583651-0.0027284113303781094j),(0.011154200261386122-0.0022390733517563457j),(0.008343337482624467-0.007171372714809186j),(-0.0019281100990264795-0.01013887088042085j),(-0.00939875240274532+0.0015170235707328236j),(0.004675825181021337+0.007501758644703123j),(0.0024944883508862055-0.00819458056849196j),(-0.007624849423337568+0.004984324003729646j),(0.01083314874145796+0.0025776782599010476j),(0.00036040443270064944-0.01505588148519439j),(-0.011855271958859591-0.01361059393698035j),(-0.0027518907857245487-0.015511006358559088j),(0.011587650120239674-0.0011856022020600248j),(-0.005271151813351581+0.0076779263543742355j),(-0.0007818897154286791-0.008548564399730662j),(0.006893744529383929+0.005404777570876968j)
"(-0.6923076923076921, -2.0769230769230766)",(-0.004312913197424148+0.010421960439265975j),(-0.008908091738399458-0.004862570849943192j),(0.001649422141021926-0.010763625461970561j),(0.008583638445048664-0.007477987619118784j),(0.009725666317912015-0.006136256195591226j),(0.006397389478015457-0.009198548703881931j),(-0.0034420973057871953-0.01000280508342335j),(-0.009593411086441243+0.001959884390841342j),(0.004441775104254682+0.007907837618177862j),(0.003401133188099417-0.007992094538078524j),(-0.008096282736434165+0.003965731015187341j),(0.010218201902726634+0.0031346874395461657j),(-0.0011284730490594968-0.01434217288533428j),(-0.01594845854665317-0.008758257544757262j),(-0.011786526754668663-0.012034928867080094j),(0.008067338079440333-0.00953445820964601j),(0.002258403727657831+0.009456347299015427j),(-0.007017261571486456-0.005223209597972554j),(0.008708831718948028-0.0012284829284521844j)
"(-0.5384615384615383, -2.0769230769230766)",(0.003473343437200081+0.010712392830955899j),(-0.00999892535415498+0.0012694828043385198j),(-0.0040143940861762616-0.010068805838464054j),(0.0047293834691079185-0.010364724845721596j),(0.007415833227749067-0.008907277168270628j),(0.004528390459777628-0.010439223147011935j),(-0.004373261261929322-0.009892358970274847j),(-0.009889916932268573+0.0017974973481803712j),(0.0035973127233212008+0.008576684735764931j),(0.00488194715839478-0.0073456102386714635j),(-0.008695167672186466+0.0021401333146215634j),(0.00915198936975082+0.004679723169407876j),(-0.0006764542432911161-0.013592988966283536j),(-0.017277420158641817-0.0050010775623613776j),(-0.017053052780786303-0.005361691907648j),(0.00014635563469019738-0.01345898590884309j),(0.008685191342744989+0.005358059410795781j),(-0.008824368289695586+0.0013996091521911887j),(0.0054494270283906975-0.006946064341562243j)
"(-0.3846153846153846, -2.0769230769230766)",(0.009294214339123344+0.006300963568723612j),(-0.0075947516410716015+0.006482509276638636j),(-0.008174496428918248-0.00699450722451229j),(0.0005950761560872864-0.011350220298184601j),(0.004894220036028791-0.01056623977375695j),(0.0030397445655320206-0.011112588425584062j),(-0.004714512456670144-0.009968667532743218j),(-0.010249052541185053+0.0009768638843090896j),(0.0020295391431462318+0.009306799294593247j),(0.0067077610041882925-0.005944697400475293j),(-0.008908539284217979-0.0005290488474829617j),(0.007233720955564502+0.006791826096090067j),(0.00141091258185131-0.012722659185489876j),(-0.017059487124133275-0.0035133419067020877j),(-0.018679025695262745+0.001150184210651776j),(-0.008083426838312958-0.012097476646443908j),(0.010626833300681766-0.0017949546746119046j),(-0.005657231575290264+0.007195098480459961j),(-0.00048712746223574454-0.008849935496169218j)
"(-0.23076923076923084, -2.0769230769230766)",(0.011180923137545783-0.00018357591834003342j),(-0.003231186810346333+0.009322964384757566j),(-0.010245064088135037-0.0028920011356231377j),(-0.003019381567274179-0.010890798433305121j),(0.002637891832142137-0.011357681086675803j),(0.00210279988039447-0.011433823381645178j),(-0.004444295176025079-0.010288649419120608j),(-0.010502364789408207-0.0005466838388726298j),(-0.00032745189833825316+0.009733307543954057j),(0.008408254405493556-0.003501771918119709j),(-0.008064498443096417-0.0038081838074452315j),(0.004069962529751569+0.00872038763895909j),(0.004647428978017304-0.011087066095708411j),(-0.015945481858647175-0.004434897342072252j),(-0.018422819522047457+0.005455835734395589j),(-0.013861626043816402-0.0074071843561081905j),(0.00789001297039648-0.008303674419176678j),(0.00020959317964158765+0.009409698840404811j),(-0.005896044991758024-0.006671413917233307j)
"(-0.07692307692307665, -2.0769230769230766)",(0.009341218486955068-0.006042061727374652j),(0.0013889391293018874+0.0096265897301461j),(-0.01044469501356881+0.0010836204632946936j),(-0.005739943910345325-0.009616754387266608j),(0.0009190021759878658-0.011597992224888548j),(0.001799263447184631-0.011550970511806912j),(-0.0035118188594973534-0.010795611716441932j),(-0.010350224473135747-0.002753650216643526j),(-0.003363810763492631+0.009348124795890101j),(0.009249947833635279+3.1783591468500395e-05j),(-0.005563900915949054-0.0069852409379102046j),(-0.0003164533236012245+0.009373630843937603j),(0.008119114922509444-0.007881426335851463j),(-0.013715073738154586-0.007224334031850118j),(-0.017997699353337292+0.0068661393568181925j),(-0.01673865353539848-0.0021172382397760584j),(0.0025208268218903855-0.011981800009817536j),(0.0058254888420794316+0.007785555925454566j),(-0.008705167142859092-0.0020985380150610926j)
"(0.0769230769230771, -2.0769230769230766)",(0.005290649784708573-0.009712541381535171j),(0.0051012954444566655+0.00809176855985068j),(-0.009408500687076595+0.004255729139924576j),(-0.007527799342536136-0.008103151848740862j),(-0.0001449765862581637-0.011566362780669779j),(0.002156358130921978-0.011512935693554925j),(-0.0018568067985671576-0.011307770383194402j),(-0.009395977696875193-0.005470908040233592j),(-0.0066485379743835196+0.00761534580611016j),(0.008387780548238534+0.004204292985032209j),(-0.0013104189899934289-0.008856359418761547j),(-0.0050690084432145595+0.007655565864803398j),(0.010333739235273582-0.0027789420925957435j),(-0.009654495756170355-0.010678899505330545j),(-0.018066801818585096+0.0053358675627767005j),(-0.017795165133093864+0.0017648521680463936j),(-0.0031057208469878173-0.012765975654788878j),(0.009349882354872116+0.0038180220956505464j),(-0.008598713211636437+0.0027366657521066626j)
"(0.23076923076923084, -2.0769230769230766)",(0.000726763444356356-0.010968431026301621j),(0.007470310585665859+0.005687188633920967j),(-0.007831775471399594+0.006416897243955291j),(-0.008529058629603571-0.006764445934882062j),(-0.0005259593971301142-0.011447647098887022j),(0.0031588936841630407-0.011259134205941887j),(0.0005338119652539365-0.011513852813605965j),(-0.00724739303921703-0.008276651932257186j),(-0.009352077833937282+0.004215579383878159j),(0.005257704134572025+0.007913923447547211j),(0.003833182712112524-0.008120088362052658j),(-0.008432073964693903+0.003208594479190747j),(0.009609739028050639+0.0033580757575323054j),(-0.003427872321501746-0.012887229929150304j),(-0.017986628433153084+0.0010654695641899175j),(-0.01831755894888231+0.003224955084790395j),(-0.007534316602339003-0.011920700899540454j),(0.010527279046559052-0.0006558078873580929j),(-0.0064877114624947285+0.006408137147986169j)
"(0.384615384615385, -2.0769230769230766)",(-0.003186874282508496-0.010452995676180112j),(0.008616751266904425+0.0032265095891714827j),(-0.006262697027260095+0.0076685991440186355j),(-0.008939675822906255-0.00584312349142327j),(-0.00023534429081420075-0.011311615973696095j),(0.004733092093294321-0.010627250047902135j),(0.0035375455787334115-0.010998448167960268j),(-0.0037026661367964143-0.01045866887608966j),(-0.010361285818844901-0.000621463700392187j),(0.00012249569061664408+0.009602240839553794j),(0.00796266506011817-0.004205056758394387j),(-0.008436277450272582-0.002805078217236114j),(0.005157486253884127+0.008264929652095812j),(0.00393032659847318-0.011737147506826669j),(-0.01614065752726118-0.005168056951782404j),(-0.018819717226310654+0.0018541219075446196j),(-0.010337131037877556-0.010962478576800286j),(0.010152633929788667-0.004413324042431718j),(-0.0036174489785012805+0.008511323324738713j)
"(0.5384615384615388, -2.0769230769230766)",(-0.00598200843876426-0.00907912511198678j),(0.008926986829772068+0.0012054426449960407j),(-0.005042391467850997+0.008239129187050087j),(-0.00891634693544469-0.005443708135596839j),(0.0006966489736595997-0.011112098831054842j),(0.006706813794629749-0.009384515788944382j),(0.00679924867192245-0.009326511298851781j),(0.0010088065873781686-0.011107503182613896j),(-0.008681859894918166-0.005857655994219006j),(-0.00555036899188531+0.007937748926578411j),(0.008830625268299613+0.0018636927953363965j),(-0.004293942549788939-0.007657146080572028j),(-0.0017207300467741787+0.009215653109187396j),(0.009698675817025503-0.006262233000336913j),(-0.010934365107133637-0.011378163384816238j),(-0.01864113605210314-0.0023371210479233716j),(-0.011536985170274778-0.011000795711341226j),(0.009308241995245355-0.007017946997600572j),(-0.0009497388635567246+0.009369913863396882j)
"(0.6923076923076925, -2.0769230769230766)",(-0.0076915524449929435-0.007627348269082555j),(0.008814330978196588-0.00016680780128082564j),(-0.0043339282380280165+0.00834902976850153j),(-0.008533980181707103-0.00557204281889327j),(0.0022098683493729284-0.010698040219168037j),(0.008762480584134518-0.00729377697522288j),(0.009674444654693724-0.006206135933354645j),(0.0060360691938933664-0.009408006827463428j),(-0.004074232129077035-0.009718746063064653j),(-0.009334048419665784+0.0028127390310148273j),(0.005283744870076103+0.007332338075536256j),(0.0023530747484203254-0.008356041152804621j),(-0.0075394433142490945+0.005031599640355385j),(0.01066517220765167+0.0019033033465003615j),(-0.0023459562159979775-0.0144439594195262j),(-0.016184192769973713-0.008511004985902692j),(-0.010992633919372859-0.012473358422539577j),(0.008877985485258295-0.008489302792001512j),(0.0010060463501139329+0.009578611429241836j)
